SA1_7DIGITCODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
1131512,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,12,8,0,16
1131513,0,0,0,0,0,0,0,0,0,9,5,0,10,0,0,0,11,6,0,22
1131514,0,0,0,0,0,0,0,0,0,17,4,0,19,0,0,3,21,7,0,26
1131515,0,0,0,0,0,0,0,0,0,8,8,0,11,0,0,0,11,5,0,20
1131516,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,6,3,0,8
1131517,0,0,0,0,0,0,0,0,0,6,7,0,12,0,0,0,12,9,0,23
1131518,0,0,0,0,0,0,0,0,0,3,3,3,7,0,0,0,7,9,0,17
1131519,0,0,0,0,0,0,0,0,0,9,6,0,18,0,0,0,18,8,0,23
1131520,0,3,0,0,0,3,0,0,3,12,12,0,23,0,3,3,26,7,0,35
1131521,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,0,11,8,0,15
1131522,0,0,0,0,0,0,0,0,0,6,10,4,19,0,3,3,20,8,0,34
1131523,0,0,0,0,0,0,0,0,0,7,3,0,13,0,0,0,13,9,0,19
1131524,0,0,0,0,0,0,0,0,0,12,3,0,15,0,0,3,15,16,0,32
1131525,0,3,0,0,0,3,0,0,3,7,4,0,7,0,0,0,7,3,0,9
1131526,0,0,0,0,0,0,0,0,0,6,7,0,10,0,0,0,10,8,0,15
1131527,0,0,0,0,0,0,0,0,0,3,4,3,11,0,0,0,11,3,0,15
1131528,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,3,12,5,0,21
1131529,0,0,0,0,0,0,0,0,0,13,0,0,16,0,0,3,15,10,0,31
1131530,0,0,0,0,0,0,0,0,0,13,0,0,9,0,0,0,14,10,0,24
1131531,0,0,0,0,0,0,0,0,0,5,5,0,7,5,0,5,13,7,0,16
1131532,0,0,0,0,0,0,0,0,0,7,6,0,12,0,0,0,14,3,0,23
1131533,0,0,0,0,0,0,0,0,0,7,3,4,20,0,0,0,20,5,0,27
1131534,0,0,0,0,0,0,0,0,0,3,5,0,10,0,0,0,10,4,0,14
1131535,0,0,0,0,0,0,0,0,0,17,0,0,19,0,0,0,16,10,0,29
1131536,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,12,10,0,17
1131537,0,0,0,0,0,0,0,0,0,6,7,0,12,0,0,6,15,13,0,27
1131538,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,5,0,12
1131539,0,0,0,0,0,0,0,0,0,10,3,0,13,0,0,0,13,8,0,25
1131540,0,0,0,0,0,0,0,0,0,9,3,0,12,0,0,0,14,11,0,25
1131541,0,0,0,0,0,0,0,0,0,4,0,0,6,0,3,4,9,3,0,18
1131542,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,7,9,0,16
1131543,0,0,0,0,0,0,0,0,3,16,4,0,14,0,0,0,20,16,0,35
1131544,0,0,0,0,0,0,0,0,0,16,0,0,17,0,0,0,16,16,0,28
1131545,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,7,0,8
1131546,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,7,4,0,9
1131601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131602,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,3,9,19,0,27
1131603,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,3,11,8,0,22
1131605,0,0,0,0,0,0,0,0,0,7,13,0,17,0,0,3,22,33,0,52
1131606,0,0,0,0,0,0,0,0,4,3,3,3,8,7,3,7,17,25,3,41
1131607,0,0,0,0,0,0,0,4,6,3,3,0,6,0,0,3,9,25,5,38
1131608,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,3,13,23,3,34
1131609,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,3,8,11,0,25
1131610,0,0,0,0,0,0,0,0,0,4,7,0,16,3,3,3,18,27,0,44
1131611,0,0,0,0,0,0,0,0,0,5,3,0,11,0,3,3,12,27,0,35
1131612,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,3,9,6,0,19
1131613,0,0,0,0,0,0,0,0,0,6,11,3,19,3,0,4,19,22,0,51
1131614,0,0,0,0,0,0,0,0,0,7,0,0,10,3,0,3,15,5,0,23
1131615,0,0,0,0,0,0,0,0,3,4,5,3,14,0,0,3,18,11,0,24
1131616,0,0,0,0,0,0,0,0,0,4,3,0,5,5,0,7,9,13,0,24
1131617,0,0,0,0,0,0,0,0,0,7,9,0,13,0,0,3,15,41,0,59
1131618,0,0,0,0,0,0,0,0,0,3,3,0,9,0,5,5,13,21,0,33
1131619,0,0,0,0,0,0,0,0,0,4,3,0,8,0,3,3,10,14,0,21
1131620,0,0,0,0,0,0,0,0,0,4,3,0,6,3,0,3,9,12,0,26
1131621,0,0,0,0,0,0,0,0,0,5,7,0,9,0,0,0,11,10,0,26
1131622,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,5,15,0,20
1131623,0,0,0,0,0,0,0,0,0,13,5,3,19,0,0,0,19,16,0,40
1131624,0,0,0,0,0,0,0,0,3,5,6,0,14,4,5,7,15,22,0,45
1131625,0,0,0,0,0,0,0,3,3,0,9,0,9,0,0,0,9,28,3,32
1131626,0,0,0,0,0,0,0,5,3,4,3,0,8,0,0,3,10,16,5,32
1131627,0,0,0,0,0,0,3,0,4,0,5,3,10,0,3,3,7,19,0,30
1131628,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,3,7,24,0,32
1131629,0,0,0,0,0,0,0,0,0,5,6,0,12,0,0,0,12,14,0,28
1131630,0,0,0,0,0,0,0,0,0,8,0,0,7,0,4,7,13,24,3,41
1131631,0,0,0,0,0,0,0,0,0,5,11,0,10,0,0,0,10,18,0,29
1131632,0,0,0,0,0,0,0,3,4,9,4,0,14,0,3,6,19,33,3,60
1131633,0,0,0,0,0,0,0,0,0,6,0,0,4,7,0,4,16,27,3,39
1131634,0,0,0,0,0,0,0,0,0,8,7,0,15,3,0,3,15,38,0,56
1131635,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,7,15,0,22
1131636,0,0,0,0,0,0,0,0,3,3,3,0,3,0,3,3,7,26,0,36
1131637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131638,0,0,0,0,0,0,3,0,3,6,7,0,18,3,0,4,22,23,0,46
1131639,0,0,0,0,0,0,0,0,3,6,9,0,13,3,0,0,13,26,0,41
1131640,0,0,0,0,0,0,0,0,0,8,11,0,17,0,7,7,17,27,0,50
1131641,0,0,0,0,0,0,0,0,0,8,5,0,9,3,4,8,15,31,0,43
1131642,0,0,0,0,0,0,0,0,0,6,4,0,15,0,0,0,15,7,0,20
1131643,0,0,0,0,0,0,0,0,0,8,0,0,9,3,0,3,12,4,0,12
1131644,0,0,0,0,0,0,0,0,0,9,3,0,13,0,0,0,11,6,0,20
1131645,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,12
1131646,0,0,0,0,0,0,0,0,0,10,3,0,17,0,0,0,13,7,0,21
1131647,0,0,0,0,0,0,0,0,0,17,4,0,20,3,0,3,27,10,0,32
1131648,0,0,0,0,0,0,0,3,3,12,6,0,19,0,0,0,18,12,3,31
1131649,0,0,0,0,0,0,0,0,0,9,3,0,17,0,4,4,17,12,0,27
1131650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131702,0,0,0,0,0,0,3,0,4,0,7,0,7,0,0,0,6,20,0,30
1131703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,24
1131705,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,6,0,13
1131706,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,3,13,30,3,44
1131707,0,0,0,0,0,0,0,0,0,13,5,0,15,0,0,0,18,32,0,51
1131708,0,0,0,0,0,0,0,0,0,0,5,3,11,0,0,3,14,24,0,39
1131709,0,0,0,0,0,0,0,0,3,11,4,0,18,0,3,7,18,39,0,60
1131710,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,13,8,0,20
1131711,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,14,0,22
1131712,0,0,0,0,0,0,0,0,0,6,0,5,12,0,0,0,8,14,0,28
1131713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131714,0,0,0,0,0,0,0,0,0,7,3,0,8,0,0,0,9,19,0,31
1131715,0,0,0,0,0,0,0,0,3,6,3,0,16,0,0,3,12,23,3,42
1131716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131718,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,12,7,0,13
1131719,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,8,13,0,19
1131720,0,0,0,0,0,0,0,0,0,9,12,0,17,0,3,3,22,20,0,39
1131721,0,0,0,0,0,0,0,3,0,8,5,0,16,0,0,5,15,27,3,40
1131723,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,9,20,0,25
1131724,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,4,0,13
1131725,0,0,0,0,0,0,0,0,0,6,3,0,12,0,3,4,14,20,0,26
1131726,0,0,0,0,0,0,3,4,7,4,6,3,14,0,0,3,16,31,4,51
1131727,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,8,11,0,23
1131728,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,6,13,0,18
1131729,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,6,10,0,17
1131730,0,0,0,0,0,0,0,0,0,4,4,0,11,0,0,0,13,9,0,20
1131731,0,0,0,0,0,0,0,0,0,10,4,0,12,0,0,0,12,21,0,34
1131732,0,0,0,0,0,0,0,0,0,9,0,3,14,0,3,6,18,26,0,45
1131733,0,0,0,0,0,0,0,3,3,3,4,0,11,0,0,0,13,36,3,48
1131734,0,0,0,0,0,0,0,0,0,5,5,0,11,0,3,4,17,16,0,30
1131736,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,3,9,11,0,20
1131737,0,0,0,0,0,0,0,0,0,11,3,0,9,0,0,0,9,16,0,26
1131738,0,0,0,0,0,0,0,0,0,6,3,0,9,0,3,3,13,9,0,20
1131739,0,0,0,0,0,0,0,0,0,7,4,0,14,3,3,3,15,13,0,24
1131742,0,0,0,0,0,0,0,0,3,9,3,0,14,4,0,4,12,15,0,25
1131744,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,10,0,0,7
1131746,0,0,0,0,0,0,0,0,0,7,0,3,10,0,0,3,12,3,0,18
1131747,0,0,0,0,0,0,0,0,0,8,3,0,8,0,0,0,12,3,0,18
1131748,0,0,0,0,0,0,0,0,0,10,3,0,13,0,0,0,13,4,0,16
1131749,0,0,0,0,0,0,0,0,0,5,5,0,9,0,0,0,12,11,0,27
1131750,0,0,0,0,0,0,0,0,0,5,7,0,9,3,0,6,19,18,0,30
1131751,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0,0,8,3,0,13
1131752,0,0,0,0,0,0,0,0,0,10,0,0,14,3,0,5,17,11,0,24
1131753,0,0,0,0,0,0,0,0,0,7,3,0,13,0,0,0,12,10,0,22
1131754,0,0,0,0,0,0,0,0,0,3,6,0,12,0,0,3,13,13,0,29
1131755,0,0,0,0,0,0,0,0,0,8,5,0,10,0,0,0,11,11,0,20
1131756,0,0,0,0,0,0,0,0,3,9,8,0,18,0,3,3,18,12,0,28
1131757,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,9,3,0,15
1131758,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,15,6,0,23
1131759,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,9
1131760,0,0,0,0,0,0,0,0,0,8,3,0,12,0,0,0,9,11,0,20
1131761,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,13,0,17
1131762,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,8,0,17
1131801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131901,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,9,0,11
1131902,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,4,10,0,16
1131903,0,0,0,0,0,0,0,0,0,12,8,0,16,0,0,0,17,11,0,25
1131904,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,5,3,0,7
1131905,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,7,13,0,23
1131906,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,8,9,0,16
1131907,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,7,0,12
1131908,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,6,4,0,11
1131909,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,6,9,0,20
1131910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131912,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,14,9,0,19
1131913,0,0,0,0,0,0,0,0,0,24,8,0,28,0,3,3,29,6,0,36
1131914,0,0,0,0,0,0,0,0,0,10,0,0,12,0,0,0,9,7,0,20
1131915,0,0,0,0,0,0,0,0,0,10,3,0,11,0,0,0,7,6,0,16
1131916,0,0,0,0,0,0,0,0,0,8,3,0,13,0,0,0,13,8,0,23
1131917,0,0,0,0,0,0,0,0,0,7,5,0,14,0,3,3,21,8,0,26
1131918,0,0,0,0,0,0,0,0,0,10,4,0,15,0,0,0,16,12,0,28
1131919,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,12,0,0,10
1131920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131921,0,0,0,0,0,0,0,0,0,14,10,3,26,0,3,3,29,18,0,50
1131922,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,15,19,0,27
1131923,0,0,0,0,0,0,0,0,0,6,8,0,13,0,0,0,13,12,0,32
1131924,0,0,0,0,0,0,0,0,0,6,5,0,13,0,0,0,13,5,0,17
1131925,0,0,0,0,0,0,0,0,0,6,3,0,11,0,0,0,11,8,0,22
1131926,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
1131927,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,3,0,9
1131928,0,0,0,0,0,0,0,0,0,12,3,0,12,0,0,0,13,9,0,25
1131929,0,0,0,0,0,0,5,0,5,3,3,4,8,0,0,0,12,18,0,28
1131930,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,11,12,0,21
1131931,0,0,0,0,0,0,0,0,0,7,6,0,16,0,0,0,13,15,0,31
1131932,0,0,0,0,0,0,0,0,0,7,10,0,16,0,3,3,14,7,0,25
1131933,0,0,0,0,0,0,0,0,0,8,3,0,14,0,0,0,12,13,0,27
1131934,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,13,11,0,19
1131935,0,0,0,0,0,0,0,0,0,16,3,0,16,0,3,3,19,3,0,21
1131936,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,6,0,13
1131937,0,0,0,0,0,0,0,0,0,14,4,0,22,0,0,0,22,7,0,24
1131938,0,0,0,0,0,0,0,0,0,3,10,0,9,0,3,3,15,13,0,21
1131939,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,12,10,0,16
1131940,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,5,7,0,17
1131941,0,0,0,0,0,0,0,0,0,8,5,0,11,0,0,0,11,13,0,24
1131942,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,4,0,11
1131943,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,9,8,0,15
1131944,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,4,0,17
1131945,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,6,3,0,10
1131946,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6,13,0,24
1131947,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,0,8
1131948,0,0,0,0,0,0,0,0,0,14,3,0,19,0,0,0,14,9,0,24
1132001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132102,0,0,0,0,0,0,0,0,0,15,6,0,23,0,0,0,23,0,0,25
1132103,0,0,0,0,0,0,0,0,0,9,0,3,10,0,0,0,14,4,0,18
1132104,0,0,0,0,0,0,0,0,0,4,9,0,9,0,0,0,9,5,0,14
1132105,0,0,0,0,0,0,0,0,0,8,7,0,19,0,5,4,17,6,0,25
1132106,0,0,0,0,0,0,0,0,0,11,6,0,20,0,0,0,22,8,3,29
1132108,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,5,6,0,16
1132109,0,0,0,0,0,0,0,0,0,3,3,0,10,3,0,3,10,4,0,16
1132111,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,16,7,0,26
1132112,0,0,0,0,0,0,3,0,3,6,7,0,10,0,0,0,16,6,0,23
1132113,0,0,0,0,0,0,0,0,0,10,7,3,18,0,0,0,25,8,0,27
1132114,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,11,10,0,23
1132115,0,0,0,0,0,0,0,0,0,12,0,0,16,0,0,0,16,6,0,15
1132116,0,0,0,0,0,0,0,0,0,5,4,0,10,0,0,3,17,3,0,16
1132117,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
1132118,0,0,0,0,0,0,0,0,0,16,0,3,17,0,0,0,20,6,0,32
1132119,0,0,0,0,0,0,0,0,0,13,0,0,16,0,0,0,16,8,0,31
1132120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132124,0,0,0,0,0,0,0,0,0,13,3,0,13,0,0,0,14,5,0,18
1132125,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,6,3,0,5
1132126,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,11,5,0,12
1132127,0,0,0,0,0,0,0,0,0,18,7,0,28,0,0,0,28,12,0,38
1132128,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,12,3,0,13
1132129,0,0,0,0,0,0,0,0,0,4,4,0,9,0,0,0,9,11,0,14
1132130,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4
1132201,0,0,0,0,0,0,0,0,0,5,6,0,13,0,3,4,18,12,0,25
1132202,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,3,6,11,0,20
1132203,0,0,0,0,0,0,0,0,0,7,7,0,15,0,0,0,15,13,0,23
1132204,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,10,4,0,15
1132205,0,0,0,0,0,0,0,0,0,14,3,0,17,0,0,0,18,7,0,19
1132206,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,3,0,10
1132207,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,7
1132208,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,9
1132209,0,0,0,0,0,0,0,0,0,10,10,0,21,0,0,0,21,11,0,29
1132210,0,0,0,0,0,0,0,0,0,4,3,3,7,0,0,0,8,3,0,10
1132211,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,10,8,0,24
1132212,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6,9,0,16
1132213,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,11,14,0,24
1132214,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,7,3,0,7
1132215,0,0,0,0,0,0,0,0,0,15,7,0,16,0,0,0,16,6,0,26
1132216,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,11,0,0,12
1132217,0,0,0,0,0,0,0,0,0,12,0,0,11,0,0,0,15,12,0,21
1132218,0,0,0,0,0,0,0,0,0,7,4,0,16,0,0,0,16,9,0,25
1132220,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,5,5,0,6
1132221,0,0,0,0,0,0,0,0,3,10,3,3,12,0,0,0,12,13,0,26
1132222,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,8,7,0,11
1132223,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,6,0,14
1132224,0,0,0,0,0,0,0,3,3,3,0,0,7,0,0,4,11,17,6,30
1132225,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,5
1132226,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,6,8,0,12
1132227,0,0,0,0,0,0,0,0,0,5,9,0,18,0,0,0,18,16,0,30
1132228,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,9,7,0,19
1132229,0,0,0,0,0,0,0,0,0,11,6,0,8,0,0,0,8,7,0,20
1132230,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,10,5,0,20
1132231,0,0,0,0,0,0,0,0,0,11,3,0,12,0,0,0,12,11,0,24
1132232,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,10,24,0,30
1132233,0,0,0,0,0,0,0,0,0,3,8,0,9,0,0,0,10,4,0,13
1132234,0,0,0,0,0,0,0,0,0,12,5,0,13,0,0,0,14,10,0,24
1132235,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,10,5,0,18
1132236,0,0,0,0,0,0,0,0,0,4,3,0,11,0,0,0,11,7,0,15
1132237,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,7,5,0,16
1132238,0,0,0,0,0,0,0,0,0,7,4,0,5,0,0,0,5,9,0,19
1132239,0,0,0,0,0,0,0,0,0,7,6,0,13,0,0,0,13,7,0,22
1132240,0,0,0,0,0,0,0,0,0,7,4,0,13,3,0,4,14,9,0,20
1132241,0,0,0,0,0,0,0,0,0,3,3,0,8,3,0,3,13,11,0,21
1132242,0,0,0,0,0,0,0,0,0,9,3,0,11,0,0,0,11,3,0,11
1132243,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,5
1132244,0,0,0,0,0,0,0,0,0,7,4,0,11,0,0,0,15,3,0,15
1132245,0,0,0,0,0,0,0,0,3,8,4,0,10,0,0,0,13,6,0,16
1132246,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,10,0,12
1132247,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,6,12,0,16
1132248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132249,0,0,0,0,0,0,0,0,0,9,3,0,10,0,0,0,10,5,0,19
1132250,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,11,3,0,11
1132251,0,0,0,0,0,0,0,0,0,8,7,3,15,0,0,0,16,8,0,21
1132301,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,8
1132302,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,9,0,16
1132303,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,3,12,18,0,26
1132304,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,7,12,3,21
1132305,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,6,8,0,18
1132306,0,0,0,0,0,0,0,3,3,7,7,0,11,0,0,3,12,25,3,38
1132307,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,10
1132308,0,0,0,0,0,0,3,0,3,4,3,0,7,0,5,6,10,17,0,34
1132309,0,0,0,0,0,0,0,0,0,5,8,3,23,0,3,3,23,18,0,41
1132310,0,0,0,0,0,0,0,0,0,8,3,0,9,0,0,3,15,8,0,23
1132311,0,0,0,0,0,0,0,0,0,9,5,0,19,0,0,0,21,12,0,32
1132312,0,0,0,0,0,0,0,0,0,11,3,0,12,0,0,0,13,9,0,27
1132313,0,0,0,0,0,0,0,0,0,10,7,0,17,0,0,0,17,4,0,23
1132314,0,0,0,0,0,0,0,0,0,4,4,0,13,0,0,0,13,5,0,16
1132315,0,0,0,0,0,0,0,0,0,7,3,0,9,0,0,0,9,3,0,10
1132316,0,0,0,0,0,0,0,0,0,9,3,0,14,0,0,0,14,0,0,11
1132317,0,0,0,0,0,0,0,0,0,10,4,0,12,0,0,0,12,11,3,26
1132318,0,0,0,0,0,0,0,0,3,8,3,4,13,0,0,0,14,3,0,19
1132319,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,0,8
1132320,0,0,0,0,0,0,0,0,0,3,11,0,9,0,0,0,9,7,0,21
1132321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132322,0,0,0,0,0,0,0,0,0,16,3,0,21,0,0,0,20,8,0,33
1132323,0,0,0,0,0,0,0,0,0,13,8,0,23,0,0,0,23,7,0,24
1132324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132325,0,0,0,0,0,0,0,0,0,6,5,0,13,3,0,3,12,0,0,19
1132326,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,9,8,0,12
1132327,0,0,0,0,0,0,0,0,0,10,3,3,11,0,0,0,17,8,0,28
1132328,0,0,0,0,0,0,0,0,0,10,3,0,12,0,0,0,15,10,0,22
1132329,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,6,6,0,11
1132401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132601,0,0,0,0,0,0,0,0,0,8,3,0,13,0,0,0,11,6,0,19
1132602,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,5,16,0,20
1132603,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,8
1132604,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,7,3,0,8
1132605,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,12,17,0,29
1132606,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,4,10,0,15
1132607,0,0,0,0,0,0,0,0,0,3,9,0,6,0,0,0,6,20,0,28
1132608,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,3,9,7,0,19
1132609,0,0,0,0,0,0,0,0,0,7,9,0,13,0,0,0,20,8,0,25
1132610,0,0,0,0,0,0,0,0,0,11,3,0,16,3,0,0,16,0,0,19
