POA_CODE_2021,M_LPLFS_EFT_DC_0_4,M_LPLFS_EFT_DC_5_9,M_LPLFS_EFT_DC_10_12,M_LPLFS_EFT_DC_13_14,M_LPLFS_EFT_DC_15_17,M_LPLFS_EFT_DC_18_20,M_LPLFS_EFT_DC_21_24,M_LPLFS_EFT_T,M_LPLFS_EPT_DC_0_4,M_LPLFS_EPT_DC_5_9,M_LPLFS_EPT_DC_10_12,M_LPLFS_EPT_DC_13_14,M_LPLFS_EPT_DC_15_17,M_LPLFS_EPT_DC_18_20,M_LPLFS_EPT_DC_21_24,M_LPLFS_EPT_T,M_LPLFS_EAW_DC_0_4,M_LPLFS_EAW_DC_5_9,M_LPLFS_EAW_DC_10_12,M_LPLFS_EAW_DC_13_14,M_LPLFS_EAW_DC_15_17,M_LPLFS_EAW_DC_18_20,M_LPLFS_EAW_DC_21_24,M_LPLFS_EAW_T,M_LPLFS_HNS_DC_0_4,M_LPLFS_HNS_DC_5_9,M_LPLFS_HNS_DC_10_12,M_LPLFS_HNS_DC_13_14,M_LPLFS_HNS_DC_15_17,M_LPLFS_HNS_DC_18_20,M_LPLFS_HNS_DC_21_24,M_LPLFS_HNS_T,M_LPLFS_EW_T_DC_0_4,M_LPLFS_EW_T_DC_5_9,M_LPLFS_EW_T_DC_10_12,M_LPLFS_EW_T_DC_13_14,M_LPLFS_EW_T_DC_15_17,M_LPLFS_EW_T_DC_18_20,M_LPLFS_EW_T_DC_21_24,M_LPLFS_EW_T_T,M_LPLFS_ULFTW_DC_0_4,M_LPLFS_ULFTW_DC_5_9,M_LPLFS_ULFTW_DC_10_12,M_LPLFS_ULFTW_DC_13_14,M_LPLFS_ULFTW_DC_15_17,M_LPLFS_ULFTW_DC_18_20,M_LPLFS_ULFTW_DC_21_24,M_LPLFS_ULFTW_T,M_LPLFS_ULPTW_DC_0_4,M_LPLFS_ULPTW_DC_5_9,M_LPLFS_ULPTW_DC_10_12,M_LPLFS_ULPTW_DC_13_14,M_LPLFS_ULPTW_DC_15_17,M_LPLFS_ULPTW_DC_18_20,M_LPLFS_ULPTW_DC_21_24,M_LPLFS_ULPTW_T,M_LPLFS_U_T_DC_0_4,M_LPLFS_U_T_DC_5_9,M_LPLFS_U_T_DC_10_12,M_LPLFS_U_T_DC_13_14,M_LPLFS_U_T_DC_15_17,M_LPLFS_U_T_DC_18_20,M_LPLFS_U_T_DC_21_24,M_LPLFS_U_T_T,M_LPLFS_T_LF_DC_0_4,M_LPLFS_T_LF_DC_5_9,M_LPLFS_T_LF_DC_10_12,M_LPLFS_T_LF_DC_13_14,M_LPLFS_T_LF_DC_15_17,M_LPLFS_T_LF_DC_18_20,M_LPLFS_T_LF_DC_21_24,M_LPLFS_T_LF_T,M_LPLFS_NLF_DC_0_4,M_LPLFS_NLF_DC_5_9,M_LPLFS_NLF_DC_10_12,M_LPLFS_NLF_DC_13_14,M_LPLFS_NLF_DC_15_17,M_LPLFS_NLF_DC_18_20,M_LPLFS_NLF_DC_21_24,M_LPLFS_NLF_T,M_LPLFS_LFSNS_DC_0_4,M_LPLFS_LFSNS_DC_5_9,M_LPLFS_LFSNS_DC_10_12,M_LPLFS_LFSNS_DC_13_14,M_LPLFS_LFSNS_DC_15_17,M_LPLFS_LFSNS_DC_18_20,M_LPLFS_LFSNS_DC_21_24,M_LPLFS_LFSNS_T,M_LPLFS_T_DC_0_4,M_LPLFS_T_DC_5_9,M_LPLFS_T_DC_10_12,M_LPLFS_T_DC_13_14,M_LPLFS_T_DC_15_17,M_LPLFS_T_DC_18_20,M_LPLFS_T_DC_21_24,M_LPLFS_T_T,F_LPLFS_EFT_DC_0_4,F_LPLFS_EFT_DC_5_9,F_LPLFS_EFT_DC_10_12,F_LPLFS_EFT_DC_13_14,F_LPLFS_EFT_DC_15_17,F_LPLFS_EFT_DC_18_20,F_LPLFS_EFT_DC_21_24,F_LPLFS_EFT_T,F_LPLFS_EPT_DC_0_4,F_LPLFS_EPT_DC_5_9,F_LPLFS_EPT_DC_10_12,F_LPLFS_EPT_DC_13_14,F_LPLFS_EPT_DC_15_17,F_LPLFS_EPT_DC_18_20,F_LPLFS_EPT_DC_21_24,F_LPLFS_EPT_T,F_LPLFS_EAW_DC_0_4,F_LPLFS_EAW_DC_5_9,F_LPLFS_EAW_DC_10_12,F_LPLFS_EAW_DC_13_14,F_LPLFS_EAW_DC_15_17,F_LPLFS_EAW_DC_18_20,F_LPLFS_EAW_DC_21_24,F_LPLFS_EAW_T,F_LPLFS_HNS_DC_0_4,F_LPLFS_HNS_DC_5_9,F_LPLFS_HNS_DC_10_12,F_LPLFS_HNS_DC_13_14,F_LPLFS_HNS_DC_15_17,F_LPLFS_HNS_DC_18_20,F_LPLFS_HNS_DC_21_24,F_LPLFS_HNS_T,F_LPLFS_EW_T_DC_0_4,F_LPLFS_EW_T_DC_5_9,F_LPLFS_EW_T_DC_10_12,F_LPLFS_EW_T_DC_13_14,F_LPLFS_EW_T_DC_15_17,F_LPLFS_EW_T_DC_18_20,F_LPLFS_EW_T_DC_21_24,F_LPLFS_EW_T_T,F_LPLFS_ULFTW_DC_0_4,F_LPLFS_ULFTW_DC_5_9,F_LPLFS_ULFTW_DC_10_12,F_LPLFS_ULFTW_DC_13_14,F_LPLFS_ULFTW_DC_15_17,F_LPLFS_ULFTW_DC_18_20,F_LPLFS_ULFTW_DC_21_24,F_LPLFS_ULFTW_T,F_LPLFS_ULPTW_DC_0_4,F_LPLFS_ULPTW_DC_5_9,F_LPLFS_ULPTW_DC_10_12,F_LPLFS_ULPTW_DC_13_14,F_LPLFS_ULPTW_DC_15_17,F_LPLFS_ULPTW_DC_18_20,F_LPLFS_ULPTW_DC_21_24,F_LPLFS_ULPTW_T,F_LPLFS_U_T_DC_0_4,F_LPLFS_U_T_DC_5_9,F_LPLFS_U_T_DC_10_12,F_LPLFS_U_T_DC_13_14,F_LPLFS_U_T_DC_15_17,F_LPLFS_U_T_DC_18_20,F_LPLFS_U_T_DC_21_24,F_LPLFS_U_T_T,F_LPLFS_T_LF_DC_0_4,F_LPLFS_T_LF_DC_5_9,F_LPLFS_T_LF_DC_10_12,F_LPLFS_T_LF_DC_13_14,F_LPLFS_T_LF_DC_15_17,F_LPLFS_T_LF_DC_18_20,F_LPLFS_T_LF_DC_21_24,F_LPLFS_T_LF_T,F_LPLFS_NLF_DC_0_4,F_LPLFS_NLF_DC_5_9,F_LPLFS_NLF_DC_10_12,F_LPLFS_NLF_DC_13_14,F_LPLFS_NLF_DC_15_17,F_LPLFS_NLF_DC_18_20,F_LPLFS_NLF_DC_21_24,F_LPLFS_NLF_T,F_LPLFS_LFSNS_DC_0_4,F_LPLFS_LFSNS_DC_5_9,F_LPLFS_LFSNS_DC_10_12,F_LPLFS_LFSNS_DC_13_14,F_LPLFS_LFSNS_DC_15_17,F_LPLFS_LFSNS_DC_18_20,F_LPLFS_LFSNS_DC_21_24,F_LPLFS_LFSNS_T,F_LPLFS_T_DC_0_4,F_LPLFS_T_DC_5_9,F_LPLFS_T_DC_10_12,F_LPLFS_T_DC_13_14,F_LPLFS_T_DC_15_17,F_LPLFS_T_DC_18_20,F_LPLFS_T_DC_21_24,F_LPLFS_T_T,T_LPLFS_EFT_DC_0_4,T_LPLFS_EFT_DC_5_9,T_LPLFS_EFT_DC_10_12,T_LPLFS_EFT_DC_13_14,T_LPLFS_EFT_DC_15_17,T_LPLFS_EFT_DC_18_20,T_LPLFS_EFT_DC_21_24,T_LPLFS_EFT_T
POA2142,3,6,0,0,3,7,3,24,0,4,0,3,0,0,0,12,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,4,13,6,3,3,9,3,49,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,4,17,3,6,10,9,3,54,7,13,8,10,13,5,3,55,0,0,0,0,0,0,0,5,16,26,12,18,21,12,6,104,19,29,25,25,28,15,5,145,16,24,26,13,19,11,4,117,13,9,5,0,4,0,3,43,3,0,0,0,0,0,0,13,58,63,58,42,53,26,11,312,4,0,0,3,3,3,4,21,3,5,0,0,0,0,6,18,14,4,0,4,4,4,8,36,64,69,63,43,57,31,19,342,120,142,78,44,56,30,26,496,0,0,0,0,0,0,0,3,187,209,141,83,117,58,47,846,22,35,24,27,33,18,11,167
POA2143,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,4,0,0,0,6,17,5,0,4,3,0,0,0,15,0,0,0,0,0,0,0,0,5,6,5,3,0,9,4,30,3,10,12,9,10,8,6,60,8,14,8,9,10,5,0,64,5,4,3,4,7,0,3,34,0,0,3,0,0,0,0,7,17,33,33,22,30,17,15,168,0,0,0,0,3,0,0,8,3,0,0,5,0,0,0,15,3,3,3,5,4,3,0,25,24,38,31,25,36,21,15,186,33,30,25,18,29,7,8,153,0,0,3,0,0,0,0,5,52,64,61,43,65,32,21,349,3,11,12,8,10,8,6,59
POA2144,15,10,0,4,7,4,7,55,6,0,4,4,0,6,4,27,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,5,19,7,10,9,12,12,15,87,0,0,3,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,7,19,7,14,13,14,15,19,99,20,6,9,4,12,0,3,52,0,0,0,0,0,0,0,0,40,15,17,14,29,17,18,156,11,26,16,14,18,19,6,101,19,43,29,22,23,17,7,164,3,16,7,0,10,4,0,40,0,0,4,0,0,0,0,7,35,84,55,39,47,35,18,311,6,7,3,6,7,4,4,32,6,10,8,7,0,0,7,27,6,15,12,3,11,9,7,58,42,101,64,41,54,45,22,370,139,169,103,60,104,59,31,664,5,7,4,3,0,6,0,18,185,267,174,109,161,106,56,1053,23,35,20,14,21,21,16,157
POA2145,14,29,25,16,24,17,13,138,8,4,4,0,4,3,0,26,5,0,7,10,0,0,0,25,0,0,0,0,0,3,0,9,22,37,36,25,31,26,16,197,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,28,37,32,25,39,29,16,207,18,17,14,18,24,12,3,97,5,3,6,0,0,0,0,5,48,57,52,43,59,42,18,316,52,149,97,106,114,85,49,652,49,110,81,49,73,41,23,429,13,29,19,16,23,14,11,119,3,7,6,4,3,3,0,29,119,292,203,180,213,140,77,1227,0,0,13,0,9,10,5,39,3,12,5,11,4,0,3,45,3,18,21,10,15,12,4,82,123,314,218,190,228,151,88,1308,272,255,172,112,140,69,53,1078,9,7,4,0,5,0,0,25,400,574,400,306,374,223,133,2410,64,176,126,122,136,102,60,790
POA2146,8,6,6,4,3,0,0,29,0,5,3,0,0,0,0,14,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,11,12,11,4,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,11,4,4,0,51,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,4,9,17,13,12,5,9,4,66,19,29,33,32,42,21,8,181,13,32,16,15,19,12,3,113,5,15,6,0,5,0,0,33,0,0,0,0,0,0,0,6,38,75,54,47,63,32,15,332,3,5,4,3,7,0,0,20,3,0,0,5,0,0,0,9,8,7,11,5,7,7,0,32,49,86,61,45,64,38,22,365,56,55,30,27,30,10,3,203,0,4,0,0,3,0,0,6,98,138,94,71,101,46,22,577,25,34,39,29,43,23,13,209
POA2147,0,14,12,15,14,5,0,62,8,3,5,0,3,0,0,20,0,0,3,0,5,0,0,10,0,0,0,0,0,0,0,0,4,22,23,16,19,10,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,22,23,15,19,10,3,100,10,13,7,10,10,4,4,51,0,0,0,0,0,0,0,0,16,33,32,29,28,8,9,154,27,75,58,39,55,37,18,312,26,65,57,34,38,21,4,239,14,19,16,12,17,3,8,90,0,0,0,0,0,0,4,3,65,160,123,77,114,60,37,646,4,6,4,0,3,0,0,16,3,7,5,3,4,0,0,19,4,7,6,4,10,3,0,35,76,173,130,83,123,65,40,676,150,141,84,59,66,32,17,553,0,0,0,4,0,0,0,4,224,313,210,147,191,97,53,1235,27,95,67,49,67,41,25,374
POA2148,21,20,17,18,22,8,3,109,3,13,10,0,7,4,4,45,0,3,12,5,10,3,3,36,8,0,0,0,0,0,0,5,34,37,34,24,36,19,13,196,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,32,40,34,23,38,19,13,200,19,22,16,15,12,0,6,92,0,0,0,0,0,0,0,0,51,62,48,41,50,22,17,294,49,120,107,76,118,76,35,581,62,115,86,55,81,25,14,442,22,28,29,16,26,14,7,141,5,4,7,6,6,3,4,25,141,269,225,150,225,116,62,1192,5,6,5,10,12,8,3,40,20,16,6,13,13,4,0,68,24,24,10,18,20,13,3,108,165,292,232,168,252,127,60,1299,287,271,155,122,121,52,32,1039,0,6,6,0,0,0,0,26,454,572,395,297,368,184,91,2363,72,140,123,91,137,83,40,688
POA2150,12,14,8,8,8,3,3,57,3,3,0,3,5,3,0,25,0,5,0,0,4,3,0,16,0,0,0,0,0,0,0,0,15,18,18,7,18,15,10,96,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,18,17,7,15,15,10,102,4,5,0,3,5,3,0,31,0,8,0,0,0,0,0,3,25,29,20,15,17,16,15,138,19,59,17,24,20,17,6,172,15,31,23,11,16,10,12,124,10,3,0,3,4,10,6,33,7,0,0,0,3,0,0,11,56,96,43,42,41,37,27,341,0,0,8,5,3,0,0,12,6,0,4,0,0,0,0,12,8,0,4,5,3,0,0,21,58,100,49,43,41,40,31,364,55,63,25,24,24,13,12,219,5,0,0,0,0,0,0,3,118,164,77,68,67,60,42,590,36,72,28,32,33,26,14,231
POA2151,4,14,5,12,10,8,3,50,0,6,6,5,3,0,3,13,0,0,0,3,0,6,0,10,0,0,0,0,0,0,0,0,4,19,11,16,11,14,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,4,18,12,19,11,14,3,79,0,0,0,0,0,6,3,11,0,0,0,0,0,0,0,0,4,21,13,21,14,15,5,90,9,38,29,24,35,24,22,187,10,25,15,18,26,18,9,124,5,10,0,0,9,5,4,30,0,0,0,0,0,0,0,4,25,76,54,43,67,42,27,340,0,4,0,4,4,6,0,17,7,3,12,0,0,3,0,24,3,11,8,3,10,4,0,45,31,88,63,48,76,50,30,384,48,45,30,21,34,16,12,211,0,0,0,0,0,0,0,0,84,140,93,72,113,60,40,598,14,50,36,38,38,29,25,235
POA2152,3,3,0,0,8,7,3,14,3,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,5,7,3,30,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,6,4,13,7,3,34,0,4,6,5,3,0,0,18,0,0,0,0,0,0,0,0,8,8,14,5,14,4,3,51,7,26,21,12,35,15,11,125,8,27,15,11,15,11,0,91,4,0,0,0,3,0,0,14,0,3,0,0,0,0,0,5,24,60,38,24,51,23,11,227,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,12,22,64,45,27,55,23,11,234,21,28,15,13,15,9,3,101,0,0,0,0,0,0,0,0,46,93,57,39,65,33,16,338,11,31,21,12,37,16,10,142
POA2153,16,21,30,22,36,27,13,165,0,3,3,3,11,10,0,23,0,0,0,3,5,0,0,14,0,0,0,0,0,0,0,6,17,32,37,28,50,30,17,204,0,0,0,0,0,4,0,6,0,0,4,4,0,0,0,7,4,0,3,4,0,4,0,15,21,29,38,25,48,38,18,216,6,10,5,8,12,3,6,36,0,0,0,0,0,0,0,0,24,40,40,31,55,35,19,253,33,116,101,89,119,72,50,579,29,85,73,42,63,33,17,348,9,13,8,3,17,7,0,60,0,6,3,0,0,0,0,12,71,227,185,137,201,111,66,1001,0,9,0,4,4,0,0,24,6,8,0,3,3,0,0,25,12,6,0,4,10,7,0,44,85,236,184,144,211,118,72,1052,52,80,40,37,54,31,10,305,0,0,0,0,0,0,0,0,134,315,229,184,268,148,82,1360,52,138,133,113,159,95,60,745
POA2154,6,17,15,14,22,11,8,90,0,6,3,6,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,20,16,22,12,10,108,3,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,9,12,25,21,14,20,13,12,117,0,3,5,3,11,4,0,29,0,0,0,0,0,0,0,0,12,27,32,21,29,15,14,149,16,54,57,55,83,58,32,359,13,46,49,43,49,35,17,249,5,7,3,5,9,5,8,36,0,0,0,0,0,0,0,0,38,107,118,102,137,95,53,651,0,3,0,0,3,3,0,14,0,6,0,0,0,0,0,11,0,11,3,0,9,9,0,24,38,112,116,103,148,101,53,675,42,65,37,27,42,25,19,257,4,0,0,3,0,0,0,4,82,185,156,129,188,127,66,940,23,69,78,65,104,71,37,441
POA2155,15,35,32,36,34,24,9,182,6,5,3,8,6,3,0,31,4,0,0,0,3,0,0,13,0,3,0,0,0,0,0,5,16,47,46,41,43,26,11,234,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,18,51,41,46,46,27,13,245,0,10,6,6,4,9,4,35,0,0,0,0,0,0,0,0,21,54,48,48,53,31,16,283,59,134,139,115,162,110,54,789,66,111,63,47,68,44,14,416,31,33,29,15,18,15,3,139,0,6,3,0,8,0,0,16,164,278,243,177,251,171,74,1363,6,3,4,3,3,0,0,31,8,10,3,3,9,0,0,32,14,14,9,12,11,0,3,63,179,290,253,184,269,170,77,1426,87,108,61,42,46,32,14,395,3,4,0,3,0,0,0,7,267,407,317,233,312,204,97,1834,74,170,176,149,192,132,67,972
POA2156,3,3,0,4,11,8,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,11,9,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,11,9,9,32,3,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,7,6,3,0,16,4,8,45,3,12,6,6,16,11,3,56,6,15,5,10,6,10,9,58,0,3,4,3,5,3,3,17,0,0,0,0,0,0,0,0,13,31,13,19,25,16,13,137,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,17,37,15,19,25,16,13,137,12,21,12,8,11,0,0,68,0,0,0,0,0,0,0,6,29,55,27,25,37,22,13,206,9,19,10,12,20,16,9,86
POA2157,0,4,0,5,4,0,0,12,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,21,0,8,8,14,3,6,0,39,3,13,10,4,6,0,3,30,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,18,12,16,13,7,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,12,16,13,7,9,78,3,3,3,4,5,0,5,18,0,0,0,0,0,0,0,0,7,19,14,21,14,8,5,99,0,7,8,16,3,6,3,49
POA2158,0,0,6,3,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,18,6,10,11,16,24,7,3,76,4,17,13,9,11,7,4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,28,26,33,12,8,145,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,16,14,26,27,27,37,20,8,161,9,6,11,6,12,6,0,50,0,0,0,0,0,0,0,0,20,37,39,28,55,19,9,204,6,10,14,21,27,7,3,92
POA2159,3,5,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,15,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,5,6,0,0,0,0,22,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,6,3,3,0,0,21,0,9,8,4,8,5,0,35,0,5,10,8,10,6,0,37,6,4,0,0,0,0,0,8,0,0,0,0,0,0,0,4,6,12,20,14,20,11,0,88,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,24,20,20,11,0,89,6,4,0,0,5,4,0,19,0,0,0,0,0,0,0,0,14,21,20,18,24,14,0,109,4,14,11,12,8,5,0,50
POA2160,11,10,5,5,8,9,0,45,4,3,0,8,4,0,3,19,5,0,3,0,4,0,0,12,0,0,0,0,0,0,0,6,13,10,8,12,14,8,5,85,3,0,0,3,3,0,0,16,0,0,0,0,0,0,0,0,3,0,6,3,3,0,0,13,17,11,15,19,21,13,9,98,15,19,14,3,7,14,6,73,0,0,0,0,0,0,0,0,28,35,31,21,27,25,13,179,37,61,33,29,61,27,16,266,25,59,42,19,36,25,13,216,8,4,8,5,8,9,3,45,3,0,0,0,0,3,0,13,78,121,84,53,113,60,29,542,3,6,3,5,5,0,0,21,11,8,6,10,12,0,0,46,14,15,10,12,9,3,0,71,95,138,98,61,123,68,32,610,204,225,109,74,99,55,31,802,3,0,0,7,3,0,0,17,302,368,207,143,224,119,63,1426,42,68,45,37,68,33,20,316
POA2161,3,6,3,3,13,4,4,31,0,4,8,5,6,3,0,25,0,0,0,0,0,4,0,7,0,0,0,0,4,0,0,0,4,14,10,10,19,9,3,70,0,4,0,0,3,0,0,15,0,0,0,4,0,0,0,4,0,4,0,4,3,0,0,21,9,18,10,15,22,9,9,89,14,25,17,11,17,5,4,97,3,0,0,0,0,0,0,4,18,46,29,29,42,19,13,188,10,31,30,16,49,24,8,179,32,54,38,36,35,17,4,220,14,17,9,10,17,10,3,73,3,5,5,4,0,4,0,19,65,107,85,70,99,56,26,490,7,4,4,6,8,5,0,32,8,3,11,6,5,7,0,40,12,11,14,8,11,9,0,69,74,116,95,71,114,61,22,562,252,261,144,110,154,62,33,1020,4,5,4,0,0,0,0,19,334,389,243,189,267,120,62,1598,17,36,34,21,56,30,18,209
POA2162,0,6,3,4,4,5,3,26,0,4,0,0,7,6,0,15,0,0,4,6,0,0,3,8,0,0,0,0,0,0,0,0,3,12,5,3,12,3,3,50,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,0,0,0,0,0,4,9,0,14,12,3,10,6,11,56,0,11,11,0,9,7,0,42,0,0,0,0,0,0,4,7,3,27,19,6,20,10,13,105,10,21,12,13,28,16,5,103,17,36,23,18,31,20,6,147,4,6,0,3,9,7,3,32,0,0,0,0,0,0,0,4,25,56,35,42,64,45,15,287,0,0,0,0,4,6,0,13,3,0,4,0,3,0,4,15,3,0,3,4,5,6,4,23,33,59,44,41,70,49,18,317,163,184,110,63,84,39,15,656,6,6,7,0,0,0,0,22,199,252,159,106,156,89,30,988,9,26,16,17,30,19,5,128
POA2163,4,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,3,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,4,4,5,4,9,0,0,29,0,7,8,3,8,7,0,29,0,0,0,0,0,0,0,0,6,12,14,11,18,3,3,63,7,15,7,5,5,3,3,50,7,13,10,0,6,4,0,45,3,6,4,0,0,0,0,16,0,0,0,0,0,0,0,3,19,32,20,10,14,6,7,115,4,3,0,0,5,0,0,13,0,0,4,3,3,3,0,12,4,7,8,4,13,5,0,24,21,38,29,13,26,12,13,145,73,87,56,36,61,24,11,350,3,0,5,0,0,0,0,12,94,121,91,47,86,39,18,505,7,18,16,5,12,3,3,62
POA2164,4,0,0,5,13,3,5,38,3,3,0,5,0,4,0,10,5,0,4,0,7,5,0,20,0,0,0,0,0,0,0,0,7,3,11,10,25,12,6,71,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,19,3,11,16,25,12,6,80,12,9,8,13,4,0,3,48,0,0,0,0,0,0,0,0,29,6,20,25,29,19,9,129,5,26,28,37,37,19,15,169,19,27,28,15,28,5,7,138,6,13,4,11,9,6,4,39,4,0,3,0,0,0,0,3,43,71,57,63,69,37,17,350,0,5,0,3,5,0,0,11,0,3,4,0,3,0,0,14,4,11,4,8,12,0,0,29,39,74,61,68,75,37,23,385,110,135,82,45,66,32,27,495,3,4,0,3,0,0,0,10,155,209,144,118,144,71,46,886,12,26,30,43,54,22,13,203
POA2165,9,9,8,8,17,12,9,63,3,0,3,10,7,6,7,30,0,0,0,0,4,0,0,13,0,4,0,0,0,0,0,4,7,14,15,14,20,20,8,100,0,0,0,0,3,0,0,9,0,4,0,0,0,0,0,9,0,4,5,0,4,0,0,14,8,14,22,14,29,22,10,117,9,24,26,10,11,18,5,103,0,0,0,0,0,0,0,9,20,43,44,26,37,40,14,229,22,59,40,33,60,27,17,254,28,39,41,43,63,37,11,276,10,16,14,13,15,12,9,93,0,3,3,3,3,3,4,29,61,122,93,90,142,88,50,648,8,9,3,4,3,0,0,30,5,20,11,8,11,3,3,54,13,23,8,12,15,5,5,84,73,146,107,106,156,89,49,723,250,333,194,130,180,106,72,1270,5,8,10,3,0,3,0,32,332,490,311,243,341,200,121,2026,28,65,47,43,71,39,19,312
POA2166,9,15,17,16,26,21,10,114,4,10,0,7,4,4,3,44,8,0,4,3,8,7,9,42,0,5,0,5,0,6,0,14,21,36,26,30,43,38,19,212,4,0,4,6,10,4,0,24,3,5,0,0,0,0,0,13,9,3,3,3,10,8,0,33,28,38,32,35,45,42,22,240,17,30,31,26,36,31,6,180,6,7,0,3,5,0,0,19,47,71,63,64,90,68,34,439,45,87,69,59,83,55,25,431,54,105,91,55,92,61,35,482,37,52,31,23,36,23,8,213,5,4,8,0,7,4,5,36,138,252,197,141,218,145,77,1156,0,18,8,10,7,18,7,62,11,27,12,11,13,9,7,102,18,45,18,21,21,27,15,161,146,298,209,153,244,168,90,1320,347,475,259,229,264,160,91,1821,7,8,6,3,5,0,3,36,503,782,478,387,505,329,184,3174,50,105,93,78,108,73,41,539
POA2167,4,3,0,7,0,0,0,16,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,3,4,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,3,4,3,0,0,27,0,3,0,6,0,0,0,11,0,0,0,0,0,0,0,0,4,9,8,13,3,0,4,39,10,17,8,7,12,3,4,67,13,17,3,4,7,7,0,58,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,8,29,30,12,12,35,19,4,141,8,3,0,0,0,0,0,14,0,0,0,0,0,0,0,9,8,4,3,0,0,0,0,17,33,42,15,11,37,19,7,156,57,47,18,12,17,11,8,155,0,4,0,0,0,0,0,0,84,85,30,31,46,25,9,319,10,15,10,13,13,6,10,85
