POA_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
POA2172,4,0,63,6,34,0,0,37,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,0,0,37,0,39,0,0,0,0,0,0,0,63,38,3,0,40,0,99,37,0,0,0,0,0,38,0,26,0,0,22,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,22,0,28,0,0,0,0,0,0,0,34,28,0,0,28,0,63,12,6,0,0,6,0,17,0,16,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,17,0,17,0,0,0,0,0,0,0,12,20,0,0,24,0,37,431,34,9,0,36,0,474,50,182,5,0,185,0,241,3,0,0,0,0,0,5,0,0,0,0,0,0,0,57,187,5,0,189,0,246,0,0,0,0,0,0,0,488,220,7,0,231,0,718
POA2173,10,0,218,18,118,9,0,120,0,140,0,8,7,0,7,0,15,0,0,0,0,0,0,0,18,126,13,0,134,0,150,0,0,0,0,0,0,0,227,132,13,0,141,0,374,105,0,0,0,0,0,104,18,99,6,0,107,0,117,0,4,3,0,10,0,10,0,0,0,0,0,0,0,18,101,13,0,112,0,125,0,0,0,0,0,0,0,118,102,13,0,114,0,234,53,0,0,0,0,0,49,0,76,4,0,82,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,6,0,88,0,86,0,0,0,0,0,0,0,56,82,6,0,85,0,141,1797,77,0,0,77,0,1877,194,1260,30,0,1284,7,1484,0,56,33,0,88,0,89,0,0,0,0,0,0,0,197,1317,58,0,1376,7,1574,0,0,0,0,0,0,0,1993,1400,58,0,1455,7,3454
POA2174,5,0,41,8,235,0,0,238,0,246,0,14,14,0,32,0,30,0,0,0,0,0,0,0,10,249,19,0,268,0,278,0,0,0,0,0,0,0,45,259,19,0,272,0,317,25,5,0,0,5,0,28,0,143,0,0,148,0,150,0,15,14,0,24,0,24,0,0,0,0,0,0,0,0,162,13,0,172,0,176,0,4,0,0,4,0,4,20,169,13,0,180,0,204,10,3,0,0,3,0,11,0,75,3,0,75,0,73,0,4,13,0,19,0,19,0,0,0,0,0,0,0,0,76,17,0,91,0,90,0,0,0,0,0,0,0,10,82,17,0,92,0,110,568,83,0,0,86,0,657,121,2321,68,0,2396,0,2514,7,119,69,0,190,0,194,0,4,0,0,4,0,4,130,2453,137,0,2588,0,2713,0,0,0,0,0,4,9,701,2541,138,0,2680,3,3380
POA2175,0,0,21,3,10,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,18,0,15,0,0,0,0,0,0,0,22,13,0,0,13,0,38,13,6,0,0,6,0,20,0,8,0,0,8,0,10,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,9,0,0,9,0,12,0,0,0,0,0,0,0,15,9,0,0,9,0,27,11,0,0,0,0,0,16,0,10,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,0,12,0,0,0,0,0,0,0,11,13,0,0,10,0,21,155,20,0,0,20,0,182,16,112,0,4,113,0,125,0,6,8,0,14,0,14,0,0,0,0,0,0,0,14,121,8,4,125,0,143,0,0,0,0,0,0,0,169,147,8,4,156,0,325
POA2176,43,0,295,53,615,96,0,710,0,765,9,125,214,0,345,0,350,0,0,0,0,0,0,0,63,738,311,0,1049,0,1114,4,0,0,0,0,0,4,316,788,311,0,1093,0,1415,145,13,0,0,13,0,164,28,428,66,0,495,0,524,0,90,151,0,242,0,242,0,0,0,0,0,0,0,28,514,220,0,740,0,767,0,0,0,0,0,0,0,177,530,220,0,755,0,933,73,7,0,0,7,0,79,16,232,45,0,274,0,287,0,65,117,0,186,0,186,0,0,0,0,0,0,0,14,295,165,0,457,0,477,0,0,0,0,0,0,0,94,301,165,0,465,0,563,1619,265,3,0,267,5,1888,411,4349,595,0,4944,8,5364,12,926,1383,0,2316,0,2328,0,3,4,6,16,0,16,425,5279,1986,8,7269,11,7704,6,10,9,0,15,7,28,2043,5557,1996,8,7559,17,9625
POA2177,11,0,72,19,178,28,0,209,0,227,0,51,66,0,122,0,122,0,0,0,0,0,0,0,19,230,100,0,329,0,348,0,0,0,0,0,0,0,82,241,100,0,343,0,424,24,9,0,0,9,0,29,4,140,14,0,154,0,164,0,37,70,0,106,0,106,0,0,0,0,0,0,0,4,176,85,0,266,0,268,0,0,0,0,0,0,0,29,180,85,0,268,0,295,20,0,0,0,0,0,21,5,56,16,0,68,0,74,0,34,43,0,74,0,74,0,0,0,0,0,0,0,5,92,59,0,146,0,151,0,0,0,0,0,0,0,26,90,59,0,149,0,173,411,78,0,0,78,3,492,144,1389,185,3,1580,0,1722,6,356,430,0,788,0,795,10,0,0,0,5,0,11,157,1747,621,3,2372,0,2525,0,0,0,0,6,0,9,567,1825,627,3,2449,5,3022
POA2178,5,0,50,0,48,3,0,47,0,50,0,4,9,0,10,0,10,0,0,0,0,0,0,0,0,50,10,0,64,0,66,0,0,0,0,0,0,0,50,56,10,0,68,0,118,32,5,0,0,5,0,33,0,35,0,0,35,0,35,0,0,8,0,15,0,15,0,0,0,0,0,0,0,0,39,8,0,52,0,52,0,0,0,0,0,0,0,32,45,8,0,60,0,87,12,5,0,0,5,0,13,0,24,0,0,30,0,30,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,32,0,0,31,0,31,0,0,0,0,0,0,0,12,34,0,0,37,0,46,332,31,0,0,31,0,370,36,314,10,0,333,0,361,3,34,30,0,70,0,72,0,0,0,0,0,0,0,40,354,44,0,393,0,429,0,0,0,0,0,0,0,374,386,44,0,427,3,799
POA2179,13,0,117,4,179,19,0,200,0,208,0,13,20,0,31,0,31,0,0,0,0,0,0,0,4,196,38,0,232,0,238,0,0,0,0,0,0,0,113,209,38,0,242,0,357,26,5,0,0,5,0,29,15,84,13,0,99,0,115,0,6,13,0,21,0,21,0,0,0,0,0,0,0,15,94,25,0,118,0,134,0,0,0,0,0,0,0,42,98,25,0,125,0,166,16,4,0,0,4,0,22,0,49,0,0,50,0,49,0,3,4,0,6,0,6,0,0,0,0,0,0,0,0,50,4,0,58,0,62,0,0,0,0,0,0,0,17,53,4,0,60,0,75,1130,127,3,4,134,0,1259,160,2281,108,0,2389,0,2547,0,143,87,0,233,0,233,0,0,0,0,0,0,0,160,2424,199,0,2625,0,2785,0,8,0,0,8,3,10,1290,2557,201,6,2766,3,4061
POA2190,29,0,131,21,570,70,0,641,0,664,0,78,40,0,122,0,120,0,0,0,0,0,0,0,26,646,111,0,761,0,786,0,3,0,0,3,0,3,125,677,111,0,793,0,917,51,14,4,0,17,0,72,12,372,30,0,396,0,409,0,43,31,0,77,0,77,0,0,0,0,0,0,0,12,417,59,0,476,0,483,0,0,0,0,0,0,0,61,433,60,0,494,0,553,24,5,0,0,7,0,28,4,188,14,0,200,0,206,0,36,15,0,50,0,50,0,0,0,0,0,0,0,6,224,32,0,250,0,258,0,0,0,0,0,0,0,30,229,31,0,258,0,288,768,254,29,0,283,0,1049,189,4267,385,3,4655,4,4846,6,479,237,4,723,0,731,0,7,0,0,7,0,7,198,4752,620,3,5379,4,5579,6,25,0,0,25,6,36,968,5035,647,3,5691,15,6669
POA2191,9,0,61,20,83,11,0,95,0,110,0,10,6,0,19,0,19,0,0,0,0,0,0,0,20,98,21,0,112,0,132,0,0,0,0,0,0,0,66,110,21,0,124,0,195,35,0,0,0,0,0,43,4,52,4,0,56,0,56,0,6,6,0,14,0,14,0,0,0,0,0,0,0,4,55,15,0,72,0,75,0,0,0,0,0,0,0,45,62,15,0,69,0,112,14,0,0,0,0,0,16,3,27,0,0,29,0,31,0,5,9,0,11,0,11,0,0,0,0,0,0,0,3,35,6,0,40,0,42,0,0,0,0,0,0,0,14,33,6,0,42,0,59,425,75,0,0,75,0,494,72,628,42,0,677,0,748,0,56,60,0,115,0,115,0,3,0,0,3,0,3,72,689,105,0,795,0,874,0,0,0,0,0,6,6,493,761,105,0,869,6,1370
POA2192,3,0,52,17,153,10,0,162,0,180,0,20,17,0,37,0,41,0,0,0,0,0,0,0,14,176,31,0,204,0,220,0,0,0,0,0,0,0,58,184,31,0,212,0,269,25,0,0,0,0,0,25,12,83,7,0,84,0,97,0,14,9,0,29,0,24,0,0,0,0,0,0,0,14,98,12,0,111,0,125,0,0,0,0,0,0,0,37,98,12,0,111,0,147,12,0,0,0,0,0,12,3,73,13,0,86,0,87,0,10,12,0,19,0,19,0,0,0,0,0,0,0,3,83,21,0,100,0,108,0,0,0,0,0,0,0,9,83,21,0,100,0,117,394,102,0,0,102,0,499,104,1190,103,0,1302,0,1405,4,153,98,0,246,0,251,0,0,0,0,0,0,0,112,1346,204,4,1556,0,1663,0,0,0,0,0,0,0,505,1451,204,4,1657,0,2165
POA2193,16,0,190,24,111,3,0,119,0,143,0,12,7,0,21,0,21,0,0,0,0,0,0,0,24,122,10,0,135,0,163,0,0,0,0,0,0,0,202,141,10,0,153,0,351,106,0,0,0,5,0,114,19,77,6,0,81,0,101,0,7,14,0,17,0,17,0,0,0,0,0,0,0,19,80,18,0,100,0,118,0,0,0,0,0,0,0,127,89,18,0,105,0,230,43,0,0,0,0,0,43,7,35,3,0,39,0,44,0,7,7,0,14,0,14,0,0,0,0,0,0,0,7,40,7,0,51,0,50,0,0,0,0,0,0,0,45,44,7,0,56,0,94,1300,122,4,0,128,0,1423,202,961,68,0,1031,0,1229,3,90,78,0,168,5,175,0,0,0,0,0,0,0,204,1056,144,0,1199,5,1403,0,3,0,0,3,5,7,1501,1178,149,0,1325,7,2837
POA2194,8,0,51,18,127,25,0,155,0,170,0,39,56,0,94,0,94,0,0,0,0,0,0,0,18,166,87,0,248,0,271,0,0,0,0,0,0,0,54,174,87,0,263,0,319,23,8,0,0,6,0,32,4,94,22,4,115,0,122,0,38,56,0,94,0,94,0,0,0,0,0,0,0,4,134,77,4,215,0,219,0,0,0,0,0,0,0,29,139,82,4,218,0,249,3,0,0,0,0,0,3,5,72,15,0,82,0,87,0,25,33,0,55,0,55,0,0,0,0,0,0,0,5,96,48,0,141,0,146,0,0,0,0,0,0,0,13,96,48,0,141,0,151,413,95,4,0,101,0,514,152,1592,207,4,1804,0,1963,7,299,413,0,710,0,719,0,0,0,0,3,0,3,159,1892,625,4,2520,0,2680,0,3,0,0,3,3,9,573,1990,629,4,2620,5,3200
POA2195,14,0,39,9,292,29,0,321,0,328,0,107,39,0,148,0,147,0,0,0,0,0,0,0,8,393,70,0,467,0,478,0,0,0,0,0,0,0,41,410,72,0,481,0,525,10,0,0,0,0,0,14,6,163,20,0,181,0,180,0,62,37,0,100,0,100,0,0,0,0,0,0,0,6,222,57,0,284,0,287,0,0,0,0,0,0,0,14,227,57,0,281,0,303,8,0,0,0,0,0,8,4,109,3,0,117,0,119,0,47,21,0,69,0,69,0,0,0,0,0,0,0,4,156,29,0,186,0,190,0,0,0,0,0,0,0,11,156,29,0,186,0,195,325,90,6,0,100,0,418,103,4121,235,7,4369,3,4472,15,1059,384,0,1441,0,1456,0,3,8,10,22,0,22,114,5190,619,15,5827,3,5947,0,12,0,0,12,13,24,439,5296,631,15,5938,20,6394
POA2196,31,0,162,19,479,61,0,535,0,560,0,79,57,0,135,0,139,0,0,0,0,0,0,0,21,558,121,0,672,0,694,0,0,0,0,0,0,0,153,587,118,0,709,0,859,52,23,0,0,23,0,78,17,312,53,0,367,0,385,3,64,44,0,109,0,110,0,4,0,0,4,0,4,19,379,97,0,474,0,500,0,0,0,0,0,0,0,77,405,97,0,497,0,579,40,7,0,0,8,0,49,6,180,22,0,204,0,210,0,52,31,0,87,0,82,0,0,0,0,0,0,0,5,229,63,0,287,0,294,0,0,0,0,0,0,0,48,238,57,0,298,0,346,966,316,3,0,324,0,1281,222,4178,429,0,4609,8,4842,20,635,394,0,1028,0,1050,0,4,0,0,4,0,4,248,4816,823,0,5638,10,5894,0,13,0,0,13,8,21,1204,5146,825,0,5971,21,7195
POA2197,22,0,69,10,136,19,0,159,0,161,0,13,11,0,27,0,25,0,0,0,0,0,0,0,9,154,32,0,180,0,191,0,0,0,0,0,0,0,55,170,34,0,198,0,255,23,3,0,0,3,0,25,4,83,13,0,90,0,97,0,13,18,0,30,0,29,0,0,0,0,0,0,0,6,97,23,0,120,0,128,0,0,0,0,0,0,4,29,100,23,0,126,0,149,14,0,0,0,0,0,14,5,50,6,0,53,0,55,0,15,0,0,11,0,11,0,0,0,0,0,0,0,5,59,9,0,65,0,69,0,0,0,0,0,0,0,13,59,9,0,65,0,84,325,127,5,0,131,0,466,105,1271,122,0,1387,6,1496,3,138,110,0,247,0,250,0,0,0,0,0,0,0,104,1407,230,0,1637,6,1745,0,0,0,3,6,0,8,433,1537,241,4,1785,11,2223
POA2198,8,0,90,10,158,13,0,174,0,182,0,18,7,0,21,0,21,0,0,0,0,0,0,0,10,181,18,0,196,0,211,0,0,0,0,0,0,0,89,185,18,0,210,0,301,25,3,0,0,3,0,28,7,77,11,0,89,0,98,0,11,9,0,23,0,23,0,0,0,0,0,0,0,7,88,25,0,114,0,118,0,0,0,0,0,0,0,31,94,25,0,113,0,146,17,0,0,0,0,0,18,4,42,3,0,43,0,46,0,9,4,0,12,0,12,0,0,0,0,0,0,0,4,50,11,0,58,0,62,0,0,0,0,0,0,0,18,53,11,0,65,0,78,573,113,0,0,114,0,686,93,1163,93,0,1261,0,1358,0,98,45,0,144,0,144,0,0,0,0,0,0,0,93,1264,144,0,1405,0,1501,0,3,0,0,3,4,12,669,1382,142,0,1526,4,2200
POA2199,10,0,62,11,274,42,0,311,0,328,0,35,56,0,91,0,91,0,0,0,0,0,0,5,13,311,94,0,406,0,417,0,0,0,0,0,0,0,66,316,94,0,416,0,483,34,3,0,0,0,0,32,6,181,20,0,196,0,208,0,31,34,0,64,0,64,0,0,3,0,3,0,3,6,210,56,0,264,0,265,0,0,0,0,0,0,0,39,210,57,0,264,0,304,16,0,0,0,0,0,17,3,109,24,0,128,0,135,0,17,29,0,45,0,45,0,0,0,0,0,0,0,3,130,52,0,180,0,183,0,0,0,0,0,0,0,19,131,52,0,178,0,199,530,128,6,3,141,4,667,118,2415,285,0,2704,12,2836,3,290,297,0,588,0,590,0,0,4,0,4,0,3,122,2707,588,0,3291,12,3438,0,7,7,0,7,7,19,650,2835,602,6,3442,25,4118
POA2200,20,0,89,26,566,78,0,648,0,680,5,132,94,0,227,0,232,0,0,0,0,0,0,0,29,702,172,0,878,0,908,0,0,0,0,0,0,0,100,722,172,0,899,0,999,37,4,0,0,4,0,42,16,365,54,0,416,0,442,3,89,84,0,173,0,175,0,0,0,0,0,0,0,23,447,140,0,593,0,614,0,0,0,0,0,0,0,64,456,140,0,600,0,658,12,7,0,0,7,0,17,4,190,34,0,221,0,222,0,57,58,0,108,0,114,0,0,0,0,0,0,0,8,242,87,0,333,0,335,0,0,0,0,0,0,0,18,249,87,0,336,0,355,842,239,4,0,247,0,1086,312,5535,641,11,6188,10,6507,20,963,731,3,1702,0,1723,0,8,0,0,8,0,8,340,6510,1374,16,7897,10,8240,4,10,0,0,10,12,27,1180,6757,1375,16,8148,19,9351
POA2203,12,0,190,10,36,3,0,42,0,53,0,0,3,0,3,0,3,0,0,0,0,0,0,0,10,42,9,0,44,0,58,0,0,0,0,0,0,0,191,52,9,0,58,0,250,70,5,0,0,5,0,76,0,23,3,0,28,0,33,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0,26,3,0,32,0,33,0,0,0,0,0,0,0,71,35,3,0,40,0,116,29,0,0,0,0,0,26,0,22,0,0,22,0,23,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,22,3,0,21,0,22,0,0,0,0,0,0,0,32,22,3,0,26,0,48,1288,84,0,0,80,0,1370,157,386,13,0,397,0,554,0,21,16,0,32,0,32,0,0,0,0,0,0,0,157,399,25,0,430,0,589,0,0,0,0,0,0,0,1443,480,29,0,509,0,1956
POA2204,11,0,224,23,83,9,0,90,0,106,0,14,18,0,30,0,30,0,0,0,0,0,0,0,23,92,27,0,122,0,144,0,0,0,0,0,0,0,236,101,29,0,129,0,369,83,5,3,0,9,0,90,12,37,4,0,46,0,53,0,13,19,0,33,0,33,0,0,0,0,0,0,0,12,49,28,0,77,0,87,0,0,0,0,0,0,0,91,60,28,0,85,0,179,39,4,0,0,4,0,45,6,24,4,0,22,0,27,0,6,6,0,10,0,10,0,0,0,0,0,0,0,6,22,5,0,35,0,36,0,0,0,0,0,0,0,44,29,5,0,39,0,84,1994,135,6,0,147,4,2140,274,664,47,0,708,3,986,5,84,89,0,174,0,174,0,0,0,0,0,0,0,274,747,131,0,887,3,1161,0,3,0,0,3,0,3,2265,888,142,0,1030,7,3304
POA2205,9,0,87,19,146,10,0,161,0,176,0,13,13,0,28,0,28,0,0,0,0,0,0,0,19,161,22,0,183,0,201,0,0,0,0,0,0,0,95,169,22,0,194,0,287,37,7,0,0,7,0,41,10,94,5,0,105,0,108,0,11,9,0,18,0,18,0,0,0,0,0,0,0,10,105,16,0,117,0,125,0,0,0,0,0,0,0,43,112,16,0,128,0,169,20,0,0,0,0,0,20,0,46,5,0,57,0,58,0,13,3,0,15,0,15,0,0,0,0,0,0,0,0,61,9,0,73,0,70,0,0,0,0,0,0,0,20,62,9,0,70,0,90,699,90,0,0,92,5,794,169,1559,193,3,1756,6,1929,9,142,145,0,291,0,297,0,0,0,0,0,0,0,176,1703,337,7,2041,3,2227,0,5,0,0,5,0,8,873,1802,334,7,2141,10,3023
POA2206,34,0,274,40,207,10,0,216,0,252,0,14,8,0,20,0,20,0,0,0,0,0,0,0,40,213,20,0,233,0,273,0,0,0,0,0,0,0,279,249,18,0,269,0,548,111,19,0,0,19,0,123,34,162,11,0,178,0,208,0,9,9,0,18,0,18,0,0,0,0,0,0,0,34,170,16,0,191,0,226,0,0,0,0,0,0,0,145,190,16,0,209,0,352,53,9,0,0,9,0,59,13,70,0,0,70,0,83,0,4,3,0,6,0,6,0,0,0,0,0,0,0,13,74,3,0,77,0,91,0,0,0,0,0,0,0,66,83,3,0,86,0,152,1637,242,0,0,244,0,1882,303,1423,67,0,1495,0,1802,6,64,41,0,107,0,111,0,0,0,0,0,0,0,313,1489,114,0,1599,0,1915,6,0,0,0,0,3,6,1951,1727,113,0,1840,0,3796
POA2207,22,0,215,36,359,19,0,373,0,415,0,18,12,0,34,0,34,0,0,0,0,0,0,0,36,374,31,0,407,0,448,0,0,0,0,0,0,0,233,399,33,0,435,0,664,123,14,0,0,14,0,134,22,235,15,0,258,0,282,0,17,25,0,39,0,39,0,0,0,0,0,0,0,22,254,39,0,300,0,324,0,0,0,0,0,0,0,143,267,41,0,310,0,451,62,11,0,0,11,0,69,14,114,16,0,129,0,139,0,13,12,0,32,0,29,0,0,0,0,0,0,0,14,122,31,0,159,0,169,0,0,0,0,0,0,0,76,137,31,0,165,0,243,1623,231,3,0,230,3,1863,349,2737,201,3,2942,5,3295,10,145,104,0,252,0,262,0,0,0,3,3,0,3,359,2887,303,4,3194,5,3554,11,9,0,0,9,4,17,1990,3121,313,4,3439,12,5434
POA2208,11,0,123,10,150,3,0,158,0,172,0,12,12,0,23,0,23,0,0,0,0,0,0,0,10,168,14,0,180,0,194,0,0,0,0,0,0,0,127,173,14,0,186,0,318,65,3,0,0,3,0,65,0,99,9,0,110,0,115,0,4,18,0,25,0,21,0,0,0,0,0,0,0,4,105,22,0,135,0,135,0,0,0,0,0,0,0,73,110,22,0,136,0,205,32,0,0,0,0,0,30,3,54,6,0,63,0,70,0,5,8,0,15,0,15,0,0,0,0,0,0,0,6,58,20,0,81,0,85,0,0,0,0,0,0,0,37,61,20,0,80,0,118,847,99,0,0,99,0,945,147,1217,55,5,1273,0,1422,3,75,69,0,141,0,146,0,0,0,0,0,0,0,153,1290,124,5,1413,0,1568,0,4,0,0,4,7,6,999,1392,124,5,1522,5,2521
POA2209,7,0,100,15,174,20,0,193,0,209,0,19,28,0,49,0,48,0,0,0,0,0,0,0,15,189,47,0,239,0,255,0,0,0,0,0,0,0,104,202,47,0,250,0,354,50,5,0,0,5,0,51,8,118,18,0,142,0,151,0,18,21,0,37,0,37,0,0,0,0,0,0,0,8,140,39,0,177,0,190,0,0,0,0,0,0,0,59,147,39,0,182,0,244,29,3,0,0,3,0,31,11,72,14,0,83,0,95,0,12,15,0,28,0,28,0,0,0,0,0,0,0,11,78,31,0,112,0,119,0,0,0,0,0,0,0,36,86,31,0,114,0,151,693,103,0,0,103,0,796,192,1395,119,0,1513,5,1706,0,144,148,0,291,0,296,0,0,0,0,0,0,0,195,1537,263,0,1804,5,1996,0,6,0,0,6,3,13,888,1649,263,0,1914,9,2806
