LGA_CODE_2021,C16_2500_2999_R650more,C16_2500_2999_R_NS,C16_2500_2999_R_Tot,C16_3000_3999_R1_74,C16_3000_3999_R75_99,C16_3000_3999_R100_149,C16_3000_3999_R150_199,C16_3000_3999_R200_224,C16_3000_3999_R225_274,C16_3000_3999_R275_349,C16_3000_3999_R350_449,C16_3000_3999_R450_549,C16_3000_3999_R550_649,C16_3000_3999_R650more,C16_3000_3999_R_NS,C16_3000_3999_R_Tot,C16_4000more_R1_74,C16_4000more_R75_99,C16_4000more_R100_149,C16_4000more_R150_199,C16_4000more_R200_224,C16_4000more_R225_274,C16_4000more_R275_349,C16_4000more_R350_449,C16_4000more_R450_549,C16_4000more_R550_649,C16_4000more_R650more,C16_4000more_R_NS,C16_4000more_R_Tot,C16_PI_S_R1_74,C16_PI_S_R75_99,C16_PI_S_R100_149,C16_PI_S_R150_199,C16_PI_S_R200_224,C16_PI_S_R225_274,C16_PI_S_R275_349,C16_PI_S_R350_449,C16_PI_S_R450_549,C16_PI_S_R550_649,C16_PI_S_R650more,C16_PI_S_R_NS,C16_PI_S_R_Tot,C16_AI_NS_R1_74,C16_AI_NS_R75_99,C16_AI_NS_R100_149,C16_AI_NS_R150_199,C16_AI_NS_R200_224,C16_AI_NS_R225_274,C16_AI_NS_R275_349,C16_AI_NS_R350_449,C16_AI_NS_R450_549,C16_AI_NS_R550_649,C16_AI_NS_R650more,C16_AI_NS_R_NS,C16_AI_NS_R_Tot,C16_Tot_R1_74,C16_Tot_R75_99,C16_Tot_R100_149,C16_Tot_R150_199,C16_Tot_R200_224,C16_Tot_R225_274,C16_Tot_R275_349,C16_Tot_R350_449,C16_Tot_R450_549,C16_Tot_R550_649,C16_Tot_R650more,C16_Tot_R_NS,C16_Tot_R_Tot,C21_Neg_Ni_inc_R1_74,C21_Neg_Ni_inc_R75_99,C21_Neg_Ni_inc_R100_149,C21_Neg_Ni_inc_R150_199,C21_Neg_Ni_inc_R200_224,C21_Neg_Ni_inc_R225_274,C21_Neg_Ni_inc_R275_349,C21_Neg_Ni_inc_R350_449,C21_Neg_Ni_inc_R450_549,C21_Neg_Ni_inc_R550_649,C21_Neg_Ni_inc_R650more,C21_Neg_Ni_inc_R_NS,C21_Neg_Ni_inc_R_Tot,C21_1_149_R1_74,C21_1_149_R75_99,C21_1_149_R100_149,C21_1_149_R150_149,C21_1_149_R200_224,C21_1_149_R225_274,C21_1_149_R275_349,C21_1_149_R350_449,C21_1_149_R450_549,C21_1_149_R550_649,C21_1_149_R650more,C21_1_149_R_NS,C21_1_149_R_Tot,C21_150_299_R1_74,C21_150_299_R75_99,C21_150_299_R100_149,C21_150_299_R150_199,C21_150_299_R150_224,C21_150_299_R225_274,C21_150_299_R275_349,C21_150_299_R350_449,C21_150_299_R450_549,C21_150_299_R550_649,C21_150_299_R650more,C21_150_299_R_NS,C21_150_299_R_Tot,C21_300_399_R1_74,C21_300_399_R75_99,C21_300_399_R100_149,C21_300_399_R150_199,C21_300_399_R200_224,C21_300_399_R225_274,C21_300_399_R275_349,C21_300_399_R350_449,C21_300_399_R450_549,C21_300_399_R550_649,C21_300_399_R650more,C21_300_399_R_NS,C21_300_399_R_Tot,C21_400_499_R1_74,C21_400_499_R75_99,C21_400_499_R100_149,C21_400_499_R150_199,C21_400_499_R200_224,C21_400_499_R225_274,C21_400_499_R275_349,C21_400_499_R350_449,C21_400_499_R450_549,C21_400_499_R550_649,C21_400_499_R650more,C21_400_499_R_NS,C21_400_499_R_Tot,C21_500_649_R1_74,C21_500_649_R75_99,C21_500_649_R100_149,C21_500_649_R150_199,C21_500_649_R200_224,C21_500_649_R225_274,C21_500_649_R275_349,C21_500_649_R350_449,C21_500_649_R450_549,C21_500_649_R550_649,C21_500_649_R650more,C21_500_649_R_NS,C21_500_649_R_Tot,C21_650_799_R1_74,C21_650_799_R75_99,C21_650_799_R100_149,C21_650_799_R150_199,C21_650_799_R200_224,C21_650_799_R225_274,C21_650_799_R275_349,C21_650_799_R350_449,C21_650_799_R450_549,C21_650_799_R550_649,C21_650_799_R650more,C21_650_799_R_NS,C21_650_799_R_Tot,C21_800_999_R1_74,C21_800_999_R75_99,C21_800_999_R100_149,C21_800_999_R150_199,C21_800_999_R200_224,C21_800_999_R225_274,C21_800_999_R275_349,C21_800_999_R350_449,C21_800_999_R450_549,C21_800_999_R550_649,C21_800_999_R650more,C21_800_999_R_NS,C21_800_999_R_Tot,C21_1000_1249_R1_74,C21_1000_1249_R75_99,C21_1000_1249_R100_149,C21_1000_1249_R150_199,C21_1000_1249_R200_224,C21_1000_1249_R225_274,C21_1000_1249_R275_349,C21_1000_1249_R350_449,C21_1000_1249_R450_549,C21_1000_1249_R550_649,C21_1000_1249_R650more,C21_1000_1249_R_NS,C21_1000_1249_R_Tot,C21_1250_1499_R1_74,C21_1250_1499_R75_99,C21_1250_1499_R100_149,C21_1250_1499_R150_199,C21_1250_1499_R200_224,C21_1250_1499_R225_274,C21_1250_1499_R275_349,C21_1250_1499_R350_449,C21_1250_1499_R450_549,C21_1250_1499_R550_649,C21_1250_1499_R650more,C21_1250_1499_R_NS,C21_1250_1499_R_Tot,C21_1500_1999_R1_74,C21_1500_1999_R75_99
LGA17080,4,0,29,0,0,6,0,0,0,8,3,0,0,0,3,21,0,0,0,5,0,0,3,0,0,0,0,0,11,0,0,3,21,9,20,11,11,0,0,0,3,80,6,0,11,12,4,0,0,0,0,0,0,3,38,59,38,184,346,181,191,165,42,0,3,12,61,1275,0,0,3,5,0,5,0,3,0,0,0,6,20,0,0,0,3,6,5,0,0,0,0,0,0,17,0,3,10,7,0,6,0,0,0,0,0,0,27,0,4,15,11,5,8,4,0,0,0,0,3,56,0,5,33,27,16,21,3,9,0,0,0,12,119,0,0,15,33,20,29,13,0,0,0,0,5,123,3,0,9,26,17,23,20,6,0,0,0,6,115,0,0,12,19,18,35,18,9,0,0,0,3,121,3,0,6,23,16,30,25,11,0,0,0,13,123,0,0,7,19,10,35,29,18,0,0,5,12,131,0,0
LGA17100,47,5,366,0,0,5,4,7,12,9,59,161,94,79,9,432,0,0,6,3,8,0,6,27,78,73,141,4,353,0,0,13,3,12,7,12,77,123,77,60,28,410,0,0,9,6,4,8,0,5,3,3,6,6,55,39,32,250,134,123,116,195,1060,1642,868,651,194,5295,0,0,10,11,3,3,13,37,47,15,14,25,182,0,0,3,4,0,4,0,5,4,4,0,0,30,4,5,17,11,4,3,4,11,7,3,5,8,79,0,18,51,20,4,3,9,27,16,13,4,17,183,4,9,70,20,12,15,11,34,28,11,3,9,226,0,0,17,17,13,6,18,55,63,13,10,14,227,0,0,16,11,14,17,39,80,83,30,14,11,312,0,3,13,11,22,15,25,128,90,35,18,16,362,0,0,14,9,10,11,47,173,132,61,16,19,498,0,6,19,5,9,13,37,216,172,57,40,21,588,4,0
LGA17150,244,15,1224,0,0,10,3,4,30,24,188,378,294,460,16,1419,0,0,0,4,0,20,10,57,119,178,465,18,877,4,5,13,15,15,56,35,191,235,170,277,58,1081,3,0,49,18,8,16,20,38,29,13,16,88,297,114,105,795,438,314,511,1017,4005,3522,2103,2368,518,15818,5,4,28,8,3,13,19,46,39,19,34,44,268,4,6,6,5,0,0,6,14,15,5,9,13,80,7,20,52,18,11,15,17,20,12,7,12,16,201,17,39,201,51,18,18,27,55,39,20,11,22,509,13,13,285,65,29,28,53,84,73,25,20,39,729,6,9,54,68,35,42,98,168,122,48,36,29,709,4,4,33,62,31,38,66,175,132,58,51,37,697,6,0,37,38,18,36,94,315,205,84,71,28,932,3,4,17,22,16,44,120,419,326,141,101,31,1241,0,3,8,14,7,29,96,447,386,205,149,28,1382,3,0
LGA17200,1561,62,3392,11,0,28,19,11,28,82,240,832,1486,3923,101,6759,9,7,8,14,4,31,40,79,271,738,4209,96,5497,16,10,76,81,38,51,94,181,360,577,2077,190,3741,31,24,180,36,30,19,138,158,126,142,373,229,1487,579,464,3240,1295,833,1127,3212,5214,7425,8893,19756,1734,53768,21,28,74,47,34,56,135,258,440,385,527,138,2139,10,23,44,20,11,10,26,30,56,28,55,24,339,61,180,214,76,34,18,51,60,87,62,92,43,966,58,194,685,134,67,103,133,145,123,83,107,94,1909,41,69,1175,239,72,78,116,166,150,88,116,93,2402,15,41,211,222,73,137,236,285,245,146,166,72,1844,18,33,116,222,108,169,271,361,281,188,215,65,2046,13,23,107,117,106,204,348,538,446,244,277,75,2500,12,12,55,45,59,133,461,889,758,419,450,78,3380,9,6,29,50,37,83,298,932,936,631,633,88,3736,15,13
LGA17310,3,6,191,0,3,6,8,7,13,44,58,33,0,3,9,181,0,0,7,4,3,10,22,27,13,0,4,6,98,0,8,16,25,22,71,104,102,28,7,5,21,405,4,4,24,40,13,27,26,10,3,0,0,31,192,87,88,476,835,564,1120,1795,1014,190,26,29,265,6502,0,3,4,5,10,14,28,17,3,0,0,26,111,0,0,7,8,4,5,6,3,0,0,0,3,36,6,5,13,29,16,27,15,11,0,0,0,17,143,4,14,31,72,49,46,48,19,4,0,3,16,297,9,3,34,114,72,104,83,31,5,0,0,17,467,0,6,24,103,84,148,118,59,13,3,3,14,559,0,4,24,55,47,110,187,77,7,6,0,20,529,3,5,21,50,43,138,228,108,18,3,3,22,650,7,0,15,44,57,144,280,164,18,3,0,25,752,0,0,9,24,36,113,245,187,23,0,5,23,672,4,6
LGA17350,0,0,6,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,10,6,0,0,0,0,0,0,20,6,0,5,3,0,0,0,0,0,0,0,4,19,30,15,99,117,67,92,34,5,0,4,3,20,492,0,0,4,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,0,3,0,0,0,0,0,0,0,10,5,0,11,3,3,0,0,0,0,0,0,0,20,0,8,14,12,5,14,9,0,0,0,0,0,69,0,3,11,14,11,16,5,0,0,0,0,4,59,0,0,4,9,9,12,9,0,0,0,0,0,47,0,3,4,10,7,11,8,3,0,0,0,0,46,0,0,4,6,6,18,8,0,0,0,0,3,51,0,0,0,3,4,10,14,0,0,0,0,3,39,0,0
LGA17400,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,5,4,3,0,0,0,0,0,0,29,0,0,3,6,0,7,0,0,0,0,0,9,26,13,20,102,147,101,101,34,3,0,0,9,24,558,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,3,0,0,0,0,0,0,3,16,0,0,6,11,5,14,0,0,0,0,0,5,37,0,5,4,9,9,12,6,0,0,0,0,12,51,0,0,8,20,9,22,6,0,0,0,0,0,75,0,0,0,10,13,14,7,4,0,0,0,9,49,0,0,0,8,8,12,5,6,0,0,0,3,43,0,0,4,3,0,19,13,3,0,0,0,5,47,0,0,0,8,9,8,15,8,0,0,0,0,47,0,0
LGA17420,235,7,761,0,0,0,3,3,6,29,32,209,336,438,11,1080,0,0,5,0,0,4,12,18,104,221,556,13,942,0,0,6,5,0,13,23,51,112,200,265,29,717,0,0,3,6,6,0,0,4,12,19,6,22,83,20,10,89,101,75,165,250,630,1875,2268,2309,235,8013,0,0,0,9,3,3,3,24,38,42,32,31,188,0,0,6,0,0,0,0,9,13,9,9,5,55,0,0,0,4,5,6,3,13,0,7,12,3,61,0,3,7,4,5,8,3,12,19,18,11,10,104,6,3,16,9,15,7,10,35,46,24,15,17,198,0,0,9,14,14,15,20,56,52,42,30,8,261,0,0,12,7,8,10,25,67,77,70,38,13,325,0,0,7,10,8,10,25,96,108,71,54,11,401,5,0,6,9,3,11,29,144,169,138,115,15,638,3,0,3,8,8,15,23,123,198,200,132,31,735,3,0
LGA17550,18,4,262,0,0,5,5,5,8,21,70,64,39,27,14,259,0,0,0,0,0,0,5,20,23,17,36,0,108,0,6,15,23,18,43,108,203,119,39,31,21,620,0,0,41,34,23,32,42,33,9,0,3,59,279,51,55,546,605,463,833,2052,2676,1157,336,252,341,9367,0,0,10,7,7,13,20,30,13,13,5,20,133,0,0,4,5,4,0,3,9,3,0,3,3,44,3,5,29,7,5,17,22,26,8,5,8,4,142,8,7,90,34,29,26,39,41,23,0,5,23,318,9,5,176,73,40,67,88,93,36,15,10,20,613,3,6,44,84,47,130,186,195,76,28,27,27,837,5,5,24,49,26,52,120,232,78,30,17,24,674,3,10,22,31,30,62,136,276,135,46,38,26,818,6,0,11,19,31,56,104,326,147,74,52,25,859,0,4,10,11,24,35,105,288,229,82,62,21,870,3,0
LGA17620,0,10,47,0,0,0,0,5,11,6,16,4,0,0,4,53,0,0,0,0,0,3,4,5,3,0,0,0,18,0,0,7,5,6,25,12,10,0,0,0,12,75,3,0,7,6,3,8,3,4,0,0,0,7,43,22,21,119,197,169,314,254,104,26,8,8,83,1324,0,0,3,8,0,0,4,3,0,0,0,4,19,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,5,6,6,4,3,0,0,0,0,0,22,0,0,7,13,3,7,9,0,0,0,0,3,42,3,0,25,18,14,21,9,6,0,0,0,4,94,0,0,6,28,15,26,22,5,0,0,0,6,112,0,0,6,14,11,26,18,9,0,0,0,3,91,0,5,3,9,13,25,28,13,0,0,0,7,111,0,0,3,15,15,20,37,11,6,0,3,13,127,0,0,5,10,7,26,39,20,0,0,0,13,127,4,0
LGA17640,0,0,8,0,0,0,0,0,3,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,5,0,4,10,0,0,0,0,0,28,0,0,0,3,0,0,0,0,0,0,0,0,8,14,15,48,55,62,82,69,11,6,0,7,24,404,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,4,0,0,0,0,0,0,4,16,0,0,7,5,0,7,4,0,0,0,0,0,29,0,0,3,8,9,9,11,4,0,0,0,4,38,0,0,5,3,0,7,5,3,0,0,0,8,28,0,0,4,6,0,11,0,4,0,0,0,4,24,0,0,3,3,0,7,8,3,0,0,0,6,30,0,0,4,0,0,6,12,11,0,0,0,9,44,0,0
LGA17650,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,0,0,0,0,4,30,0,0,4,3,0,0,3,0,0,0,0,0,10,20,8,47,98,42,80,65,18,7,4,6,25,413,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,10,0,0,9,5,0,6,0,5,0,0,0,0,22,0,0,3,6,3,4,6,0,0,0,0,0,30,0,0,6,9,15,10,4,3,0,0,0,0,47,0,0,5,14,3,7,6,0,0,0,0,3,39,0,0,0,4,9,9,10,3,0,0,0,0,34,0,0,3,7,5,6,10,0,0,0,0,5,32,0,0,0,3,6,4,15,4,0,0,0,0,33,0,0
LGA17750,0,8,292,4,3,5,12,9,22,57,91,40,9,5,7,259,0,0,8,5,0,10,22,33,18,3,7,4,102,4,3,17,38,24,83,128,95,33,4,0,22,454,0,0,38,39,18,27,23,9,7,0,0,42,196,100,105,589,1040,572,1300,2075,1134,242,40,33,220,7451,4,6,10,9,9,11,25,8,3,0,0,22,105,0,4,12,3,5,8,8,5,4,0,0,5,45,10,25,26,27,20,14,17,9,0,0,0,8,154,6,21,70,69,37,44,33,14,3,0,0,5,304,5,11,127,96,67,72,91,35,4,0,0,16,522,0,4,49,119,82,123,135,47,7,0,3,22,591,3,7,25,88,67,118,145,62,6,3,3,21,547,0,0,37,81,91,127,191,92,21,0,5,14,661,4,6,19,65,66,143,232,156,22,11,4,22,752,4,5,13,50,58,132,270,164,37,3,4,19,751,8,0
LGA17850,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,5,8,8,57,66,41,31,4,0,0,0,0,29,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,9,4,5,3,0,0,0,0,0,0,27,0,0,8,6,0,6,0,0,0,0,0,0,22,0,0,4,0,5,4,4,0,0,0,0,0,19,0,0,0,4,0,5,3,0,0,0,0,3,15,0,0,3,0,7,3,0,0,0,0,0,4,20,0,0,4,5,6,3,5,0,0,0,0,0,25,0,0
LGA17900,0,4,27,10,4,5,4,3,0,0,0,0,0,0,3,22,7,4,0,0,0,0,0,0,0,0,0,0,15,7,0,0,11,10,10,0,0,0,0,0,10,59,3,0,3,13,9,0,3,0,0,0,0,4,37,138,33,129,237,114,56,23,9,0,0,3,65,806,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,11,3,0,6,9,0,0,0,0,0,0,0,0,17,7,6,12,13,7,0,0,0,0,0,0,5,51,3,0,9,9,3,5,0,0,3,0,0,5,33,4,0,0,11,10,11,6,0,0,0,0,10,47,0,0,4,10,3,9,4,0,0,0,0,13,49,0,0,3,9,5,12,0,3,0,0,0,0,43,6,0,4,8,10,9,0,0,0,0,0,0,41,6,4
LGA17950,0,0,10,0,0,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,6,17,0,0,11,3,0,0,0,0,0,0,0,3,15,9,12,75,61,30,24,4,0,0,0,0,18,249,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,4,0,3,0,0,0,0,0,0,15,0,0,9,4,0,6,0,0,0,0,0,0,16,0,0,0,9,3,0,3,0,0,0,0,0,18,0,0,5,4,6,7,0,0,0,0,0,5,22,0,0,0,0,3,3,0,0,0,0,0,0,13,0,0,0,4,11,0,0,0,0,0,0,0,17,0,0
LGA18020,0,0,20,0,0,0,7,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,15,10,4,0,0,0,0,4,44,0,3,3,15,0,0,0,0,0,0,0,4,23,39,29,167,270,134,72,22,8,5,4,7,53,803,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,0,0,0,0,0,0,5,18,0,0,5,10,5,3,0,0,0,0,0,4,32,3,6,26,17,6,7,3,0,0,0,0,15,87,0,4,14,26,13,7,0,0,0,0,0,4,67,0,4,3,15,18,15,6,0,0,0,0,0,58,0,3,10,18,9,13,7,0,0,0,0,7,68,0,0,5,19,13,15,3,0,0,0,0,3,64,5,0,3,9,10,11,6,0,0,0,0,5,53,6,0
LGA18050,427,16,862,0,0,0,3,3,13,18,57,169,341,1186,22,1819,0,0,3,3,4,4,10,24,64,193,1593,30,1926,0,0,4,5,0,10,23,49,125,196,703,54,1167,0,0,11,12,0,3,6,31,27,32,75,29,225,35,29,261,141,87,135,376,1095,1685,2133,5551,345,11877,0,0,9,3,5,0,10,20,26,17,76,17,184,4,0,0,0,0,0,3,4,4,3,6,5,27,0,4,17,4,3,0,5,3,4,3,10,3,74,4,10,47,15,7,3,13,18,22,6,22,13,184,0,6,86,16,16,12,14,31,19,14,26,19,246,3,4,13,25,7,15,30,49,39,39,38,11,269,0,3,13,12,8,10,22,74,55,42,59,10,306,0,0,6,8,8,12,36,95,72,63,70,11,386,0,0,0,8,8,9,44,118,122,95,148,17,563,3,0,0,0,3,7,33,125,161,119,166,10,643,3,0
LGA18100,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,11,30,8,71,53,46,17,3,0,0,0,0,14,246,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,20,7,5,8,3,3,6,0,0,0,0,0,0,30,5,0,11,11,7,7,0,0,0,0,0,0,35,0,0,0,11,10,8,0,0,0,0,0,0,30,0,0,3,4,3,5,0,0,0,0,0,0,21,0,0,3,4,0,7,3,0,0,0,0,0,24,0,0,0,3,6,4,0,3,0,0,0,4,26,0,0
LGA18200,0,0,14,0,0,0,0,0,0,3,5,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,7,8,0,7,3,3,4,4,5,0,0,0,0,40,3,0,7,10,3,0,0,0,0,0,0,9,31,50,15,107,169,68,56,34,27,0,0,10,26,566,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,5,4,0,0,0,0,0,13,0,0,7,10,4,0,0,0,0,0,0,0,28,0,0,7,11,7,4,0,0,0,0,0,3,41,0,0,7,12,10,9,4,0,0,0,0,3,52,0,0,9,11,6,7,3,0,0,0,0,3,41,0,0,3,11,11,8,11,0,0,0,0,0,51,4,0,3,7,9,6,3,0,0,0,0,0,42,0,0,3,23,11,7,10,0,0,0,5,5,67,7,0
LGA18250,236,15,677,4,0,3,5,0,7,12,43,228,361,686,24,1369,0,0,0,5,5,3,9,19,89,251,914,14,1308,0,0,6,7,5,13,14,31,113,162,318,39,705,5,0,5,3,0,5,3,8,18,14,58,45,165,36,26,206,135,90,101,224,676,1990,2229,3567,324,9597,0,0,8,9,6,0,9,32,62,47,89,20,278,0,0,0,0,3,6,3,3,8,14,16,9,66,5,3,8,9,4,4,0,15,20,11,18,4,100,0,0,37,31,8,9,15,20,27,11,12,10,188,0,0,32,40,16,12,16,24,37,23,27,13,245,5,0,8,29,12,13,22,56,54,24,36,8,265,0,0,7,16,9,17,18,49,69,41,37,10,273,0,0,5,10,5,22,32,74,87,63,48,19,363,0,0,3,12,3,19,34,127,146,103,98,19,562,5,0,0,3,6,13,38,130,182,104,129,25,621,0,0
LGA18350,13,0,134,0,0,0,0,4,0,11,37,44,28,24,4,158,0,0,0,0,0,3,3,12,18,18,27,0,87,0,0,4,3,7,9,38,61,48,27,31,9,250,0,0,6,23,3,0,14,6,4,0,0,18,80,22,17,93,260,206,280,595,905,478,206,158,144,3355,0,0,0,5,4,0,5,9,7,12,12,12,70,0,0,0,0,3,0,0,7,0,0,0,3,26,0,0,5,10,4,7,3,12,3,6,0,3,48,0,0,8,31,10,11,9,23,6,0,8,9,120,0,6,13,58,26,29,34,26,8,4,13,7,213,0,3,5,46,22,28,49,44,26,3,5,8,248,0,0,5,22,14,32,32,67,32,21,12,8,246,0,0,3,11,11,23,42,84,55,27,9,11,283,5,0,4,3,10,20,51,110,71,27,22,12,338,0,0,9,8,9,19,37,89,85,29,14,14,312,0,0
LGA18400,6,0,107,6,0,0,0,0,9,10,32,29,25,18,0,120,0,0,0,0,0,0,6,10,11,20,10,3,61,0,0,6,6,10,3,17,57,36,15,16,0,162,0,0,0,8,0,12,9,7,0,0,0,19,55,13,15,46,155,102,138,348,696,334,146,95,93,2172,0,0,0,0,5,0,5,6,7,5,0,16,39,0,0,0,8,0,0,0,0,0,0,0,3,10,0,0,5,5,5,0,5,0,0,0,0,0,22,0,0,3,16,5,5,7,15,0,5,0,7,67,0,0,10,34,12,13,20,23,10,0,4,5,127,0,0,5,30,13,15,35,43,20,4,4,7,172,0,0,5,6,10,25,32,67,18,3,5,9,178,0,0,0,6,4,25,41,66,31,7,3,7,196,5,0,3,3,5,11,44,118,46,16,10,3,259,0,0,0,7,6,9,41,88,65,5,15,15,245,5,0
LGA18450,57,14,862,0,0,17,7,13,18,75,198,223,131,77,10,780,0,0,0,4,8,5,27,67,104,91,98,11,410,9,6,72,88,41,90,220,414,259,109,91,65,1459,20,14,138,62,23,47,49,53,21,10,10,129,573,327,280,2514,1687,1119,1933,3791,5411,2677,1004,635,711,22089,14,11,64,26,29,39,61,68,44,27,18,56,464,11,12,39,10,4,9,11,12,14,0,0,18,147,45,91,139,46,30,32,33,38,22,12,10,33,536,34,99,498,124,83,75,119,100,33,10,14,47,1248,31,26,875,229,117,153,187,172,75,18,12,92,1993,17,10,198,197,133,217,333,304,124,30,16,49,1624,10,23,116,234,96,167,305,409,182,63,15,45,1668,13,11,134,103,101,203,382,489,235,83,31,45,1823,9,10,49,79,77,164,407,679,380,115,46,37,2040,4,0,35,67,50,111,330,755,449,169,68,37,2058,4,0
LGA18500,252,0,467,0,0,0,5,4,0,18,47,91,219,844,26,1258,0,0,0,0,0,4,8,10,36,133,1351,21,1574,0,0,0,5,3,4,15,24,54,96,523,32,756,0,0,3,4,0,0,0,11,9,13,40,32,114,15,9,60,51,61,77,319,664,905,1260,4074,231,7730,0,0,3,0,0,3,13,17,14,12,53,19,136,0,0,3,0,0,0,0,3,0,4,13,4,30,0,0,0,3,0,4,7,0,9,3,13,5,54,0,0,15,4,0,3,12,8,9,5,19,4,82,5,0,19,10,0,5,11,25,14,16,22,7,139,5,0,9,9,9,13,21,29,34,28,27,8,183,0,0,4,9,4,12,21,33,39,30,47,13,200,0,0,3,7,0,6,39,58,51,36,58,10,267,0,0,3,0,0,12,45,87,72,52,100,9,381,0,0,0,0,3,15,27,81,85,61,112,3,396,3,0
LGA18710,4,0,43,0,0,5,0,0,0,9,10,15,8,3,0,55,0,0,0,0,0,4,4,10,7,0,7,0,38,0,0,0,0,0,8,18,12,7,0,5,0,51,0,0,6,0,0,0,3,0,0,0,0,6,22,16,20,32,73,48,106,242,199,71,32,21,47,920,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,4,3,0,0,4,5,0,4,0,6,27,0,5,7,10,7,3,3,12,0,0,0,6,43,0,0,12,12,8,0,15,9,0,0,0,0,60,0,0,7,9,0,4,6,17,0,0,0,5,42,0,0,0,11,11,14,21,20,4,0,0,8,87,0,0,0,0,7,3,20,17,3,0,0,3,57,0,0,0,0,5,5,25,19,18,6,0,4,81,0,0
LGA19399,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,15,3,5,4,4,5,0,0,0,18,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,4,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,4,0,0,0,4,9,3,0
