LGA_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
LGA17420,1852,1211,1157,1339,1363,1097,805,344,119,9287,33622,20965,16504,23626,22682,18615,13578,5652,2003,157243,831,520,614,1199,1011,859,628,195,60,5918,3126,2310,1215,2301,3505,2753,2979,2091,615,20892,17,7,8,11,4,7,4,0,0,56,527,325,293,460,418,423,404,214,67,3131,142,87,54,90,43,36,27,18,9,510,10376,7175,4102,6052,7310,5850,4442,2544,782,48630,31,22,19,20,20,32,29,16,9,209,649,517,302,383,610,434,249,184,69,3395,63,36,41,54,66,52,39,19,10,373,149,90,54,79,76,41,27,22,5,536,21,31,12,26,55,61,69,57,8,342,268,175,124,207,164,138,91,31,16,1211,189,131,94,159,166,152,99,33,22,1041,797,744,537,570,597,402,258,91,13,4005,598,395,260,469,675,595,503,371,102,3973,25,14,12,14,33,24,20,21,4,177,156,126,86,106,130,97,71,45,16,826,506,402,219,381,566,624,668,448,161,3964
LGA17550,1457,850,825,1027,1183,1442,1222,797,449,9241,15321,8916,8218,10269,11919,13589,12023,7536,3583,91374,74,68,84,180,201,187,145,37,3,981,1090,743,526,1084,1690,2488,3145,2389,1136,14288,0,0,0,0,0,0,0,0,0,0,102,40,51,87,86,146,155,106,50,825,0,0,0,0,0,0,0,0,0,0,3135,1875,1361,2012,2503,2909,2716,1845,740,19101,11,4,7,0,4,24,17,21,6,108,49,21,21,32,39,57,41,33,5,304,130,76,56,132,93,112,95,53,10,770,24,3,6,17,10,24,10,12,3,105,17,12,17,21,28,49,56,56,24,267,11,5,3,4,4,5,7,0,0,29,27,12,27,25,28,51,52,40,33,287,243,82,119,126,86,137,121,57,12,987,105,89,73,128,295,519,674,507,241,2628,13,4,3,3,8,18,26,18,12,109,136,91,54,73,102,87,70,54,29,694,111,103,89,156,271,459,577,440,220,2417
LGA17620,295,147,186,183,184,186,141,88,57,1466,2911,1455,1666,1763,1850,1853,1433,833,350,14112,6,3,18,6,6,9,9,0,0,64,620,378,298,460,566,662,685,396,192,4255,0,0,0,0,0,0,0,0,0,0,20,9,15,13,18,15,18,6,0,113,0,0,0,0,0,0,0,0,0,0,570,343,378,380,449,495,358,220,61,3255,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,0,0,0,0,9,0,5,0,0,6,6,3,4,0,21,3,0,6,0,3,5,4,0,0,22,4,0,0,0,0,0,0,0,0,11,4,0,3,4,0,0,0,0,0,7,7,6,4,6,4,7,7,5,0,28,6,0,4,9,0,3,0,0,0,29,18,11,20,30,52,68,49,44,22,314,0,3,0,0,3,3,8,6,0,20,6,0,13,3,3,0,4,0,0,32,50,32,25,61,59,95,107,59,26,521
LGA17640,122,70,58,75,118,137,98,47,10,740,1350,731,627,774,1188,1214,1074,559,178,7694,0,0,3,6,9,7,4,0,0,29,198,134,103,148,268,369,355,228,93,1901,0,0,0,0,0,0,0,0,0,0,7,0,8,3,5,15,6,4,0,46,0,0,0,0,0,0,0,0,0,0,421,263,200,223,305,386,317,163,70,2351,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,7,3,0,0,34,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,21,13,0,3,0,3,3,6,0,0,32,0,0,5,8,17,43,49,24,3,156,6,0,0,4,0,0,3,0,0,16,4,4,6,6,0,3,0,0,0,19,27,23,29,30,50,97,70,65,24,409
LGA17650,106,54,42,68,99,93,81,28,12,581,1160,602,471,680,897,987,785,338,119,6049,4,0,9,8,8,9,7,5,0,49,162,109,82,108,194,254,272,142,31,1352,0,0,0,0,0,0,0,0,0,0,7,3,4,0,9,11,3,3,0,46,0,0,0,0,0,0,0,0,0,0,202,113,101,100,148,191,146,75,21,1100,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,4,11,7,4,7,15,10,6,4,5,69,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,4,0,0,5,3,6,3,4,0,23,14,13,4,16,36,36,42,33,14,209,0,0,0,0,3,3,5,7,0,25,0,0,0,3,3,0,0,0,0,13,6,7,7,10,19,45,41,26,28,182
LGA17750,860,785,683,583,585,646,432,251,129,4948,12697,9309,8612,7532,7548,7211,5122,2981,1375,62383,71,55,80,107,68,38,21,6,0,439,1362,1011,894,1079,1390,1595,1628,986,436,10377,0,0,0,0,0,0,0,0,0,0,115,91,100,113,104,110,94,56,13,801,40,35,39,21,16,11,14,0,0,184,3979,2626,2180,2070,2173,2133,1687,1053,443,18343,24,5,12,15,5,4,8,10,0,75,34,27,26,36,20,25,19,16,4,208,25,14,15,31,15,23,24,14,5,157,8,7,23,12,6,6,5,0,0,71,62,75,49,69,80,90,85,51,25,578,71,33,28,33,25,15,11,0,0,213,102,46,71,72,44,22,14,8,8,393,162,80,80,116,70,62,49,3,0,633,173,151,162,217,365,452,489,346,175,2536,12,7,3,8,12,20,18,9,0,98,35,28,23,25,18,15,3,4,5,165,219,174,203,227,293,407,392,258,129,2298
LGA17850,68,30,33,38,50,52,76,30,30,404,531,291,276,311,419,465,472,230,94,3090,0,0,0,0,0,0,0,0,0,8,108,60,59,73,120,138,190,125,34,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,67,54,53,53,67,94,84,53,9,538,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,0,5,5,12,5,4,0,38,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,6,0,0,10,18,10,11,14,31,54,60,44,18,257,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,6,0,7,4,9,4,28
LGA17900,161,71,101,98,106,135,112,52,11,849,1224,579,724,673,813,924,736,351,79,6112,0,0,6,3,5,9,7,0,0,23,81,59,78,68,119,169,188,83,21,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,0,23,0,0,0,0,0,0,0,0,0,0,170,86,101,92,132,139,101,74,17,906,0,0,0,0,5,0,0,0,0,0,3,5,0,4,5,11,13,10,3,50,3,0,0,0,3,6,3,0,0,19,0,0,0,5,0,0,0,0,0,8,0,0,0,0,3,3,7,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,4,23,10,13,13,31,40,30,13,0,171,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,7,0,0,17,3,0,3,3,9,11,13,3,4,50
LGA17950,72,32,25,27,45,43,35,24,3,315,583,254,294,292,367,377,330,178,65,2730,0,0,0,0,0,0,0,0,0,5,93,59,49,63,95,122,96,85,22,678,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,171,86,78,70,94,122,80,48,18,772,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,9,6,9,7,8,27,33,32,22,11,168,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,7,8,7,6,18,14,0,0,61
LGA18020,193,96,90,123,152,192,198,104,35,1189,1684,876,748,903,1260,1463,1356,786,308,9380,0,0,0,8,6,6,6,0,0,26,271,171,148,181,293,401,443,313,132,2359,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,16,14,0,0,41,0,0,0,0,0,0,0,0,0,0,364,177,157,165,233,299,275,162,52,1891,0,0,0,5,0,0,0,0,0,4,5,0,0,0,4,0,0,4,0,21,0,0,0,0,0,0,9,4,0,22,5,0,0,4,0,0,0,0,0,9,0,0,0,0,3,4,3,6,4,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,5,4,0,14,7,0,0,3,4,6,7,3,4,35,32,20,22,35,48,72,88,82,20,416,0,0,0,0,3,3,4,0,0,10,10,3,6,5,9,3,4,7,0,50,10,6,6,14,26,47,63,33,18,238
LGA18050,1262,869,2554,1683,1100,776,622,425,344,9635,10705,6118,15746,11892,8185,5671,4370,2613,1512,66813,47,47,151,200,165,107,66,31,13,827,638,314,644,704,792,598,483,303,132,4601,0,0,0,0,0,0,0,0,0,3,5,5,47,31,11,22,9,3,0,143,0,0,0,0,0,0,0,0,0,0,2033,1118,3076,2217,1663,1068,780,634,321,12905,0,0,0,4,0,0,0,0,0,13,264,147,226,221,293,233,162,137,87,1764,8,3,9,25,7,4,4,0,4,64,4,3,3,9,0,5,4,0,0,22,11,9,12,12,14,19,12,10,4,118,20,0,8,17,0,0,0,0,0,54,6,7,49,27,20,23,9,15,6,163,26,6,47,42,17,17,13,0,0,180,34,33,60,68,86,81,66,45,28,495,0,0,3,0,0,0,0,0,0,7,0,0,9,0,7,7,3,0,0,26,32,20,42,68,67,83,53,44,19,430
LGA18100,60,33,24,28,51,62,59,40,12,379,613,301,260,383,479,582,592,309,143,3660,0,0,5,0,0,0,0,0,0,7,93,43,49,66,95,118,183,111,57,820,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,157,94,57,80,113,155,113,82,24,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,3,3,3,12,3,3,6,37,15,14,8,21,21,49,61,21,11,228,0,0,0,0,5,4,7,0,0,23,0,0,0,0,0,0,4,0,0,4,11,20,8,17,31,37,32,38,18,214
LGA18200,154,81,107,91,123,149,131,63,35,927,1279,717,681,747,949,1044,856,393,139,6798,5,5,4,11,13,6,0,0,0,47,74,51,47,50,135,188,191,129,30,893,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,4,3,0,0,18,0,0,0,0,0,0,0,0,0,0,290,129,129,151,178,235,161,86,36,1403,0,0,6,0,0,0,9,5,0,18,8,3,0,7,8,0,3,0,0,25,3,0,4,5,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,3,3,4,3,10,10,16,3,0,54,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,12,10,10,7,7,4,10,0,6,0,60,3,4,5,13,23,46,47,17,10,157,0,0,0,0,0,4,0,0,0,13,4,7,5,0,6,11,7,5,0,38,24,14,11,22,47,76,90,53,16,360
LGA18250,1159,734,1109,1030,841,666,499,228,193,6466,14410,8458,11315,12371,10048,7521,5430,3026,1727,74303,323,243,545,812,572,382,335,127,51,3396,1226,642,394,878,1277,993,845,579,325,7158,4,3,12,8,3,13,9,5,5,60,116,43,62,145,119,89,86,42,20,722,0,0,4,0,0,0,0,0,0,4,3295,1774,1263,2136,2341,1768,1327,911,540,15351,4,3,4,5,5,12,4,7,0,42,159,133,68,118,205,144,88,115,52,1094,3,0,3,9,9,6,11,4,0,46,3,0,10,4,0,0,5,0,0,27,14,7,5,31,24,16,25,8,8,142,75,60,38,72,77,80,74,68,57,605,36,25,38,51,63,46,41,32,12,347,74,50,65,91,52,47,38,16,4,430,206,109,150,206,231,204,176,117,64,1470,0,0,0,0,5,4,4,6,0,22,4,0,12,12,10,0,3,0,0,40,144,89,78,145,185,170,196,127,66,1200
LGA18350,737,393,384,474,606,620,669,353,95,4330,8405,4925,3970,5067,6471,6642,7096,3865,1432,47878,57,38,70,95,62,68,79,20,4,496,1241,768,531,799,1448,1628,2097,1673,572,10750,0,0,0,0,0,0,0,0,0,3,69,23,43,52,64,79,100,73,22,521,44,19,51,14,12,19,7,8,3,178,1880,1157,835,1067,1441,1596,1533,957,303,10761,8,0,0,0,0,11,7,8,0,47,65,34,35,42,72,74,62,36,14,430,48,16,23,45,33,43,37,18,10,275,4,6,6,7,7,7,16,11,0,55,9,3,5,8,19,36,22,22,6,133,4,3,11,0,3,0,0,0,0,24,16,10,12,12,15,24,30,17,3,132,66,46,33,40,35,49,42,16,0,333,83,32,41,72,135,209,300,257,96,1225,7,3,5,3,9,8,8,11,4,61,0,5,3,5,9,20,9,4,5,66,96,97,63,89,183,236,356,315,100,1534
LGA18400,665,382,433,413,459,509,307,178,93,3432,10685,6312,5707,6569,6764,6015,4005,1807,654,48520,46,30,38,61,72,44,20,9,4,323,1842,1160,933,1358,1877,1623,1548,807,221,11375,6,0,5,0,0,0,0,0,0,12,100,46,47,85,79,83,128,54,15,634,57,31,58,26,16,29,4,9,0,234,3565,2101,1716,2031,2124,1880,1328,652,143,15524,4,0,3,4,4,12,0,7,0,29,140,87,100,76,99,87,83,33,7,711,31,15,14,18,19,26,18,12,4,157,17,6,3,13,11,3,7,3,0,61,10,4,8,10,21,18,29,22,13,134,19,0,5,6,5,0,0,0,0,40,14,8,7,10,16,25,25,13,11,124,102,50,42,51,47,57,36,12,5,393,38,29,30,60,110,172,184,110,18,756,0,5,0,9,10,11,10,7,0,53,20,10,9,10,10,9,8,4,4,84,114,89,80,104,170,182,195,122,27,1073
LGA18450,2515,2213,2171,1887,1936,1929,1615,1107,575,15950,36552,28529,26034,25836,26458,24278,18688,11997,5256,203630,248,279,359,486,403,372,222,83,19,2472,3007,2348,1684,2823,3860,4402,4520,3168,1338,27153,0,0,4,4,0,3,0,0,0,17,280,183,226,196,205,249,201,149,50,1750,71,64,48,36,30,23,11,16,3,307,8429,6073,4792,5537,6436,6926,5392,3603,1727,48911,5,13,14,9,23,35,39,33,13,184,1361,1058,873,1059,1421,1211,1135,837,312,9277,104,72,72,99,97,100,97,68,29,743,63,45,14,34,32,20,20,24,4,256,27,47,33,44,67,127,120,89,59,616,91,54,58,59,47,31,20,9,0,358,126,59,106,79,76,79,85,75,49,741,394,248,193,256,213,207,148,68,14,1745,230,193,174,251,444,733,745,628,232,3631,23,32,39,40,47,87,88,64,37,455,45,37,35,31,33,35,18,20,5,258,554,529,307,420,632,865,837,715,317,5168
LGA18500,940,684,1268,990,886,703,743,448,281,6949,8475,5538,9430,7836,7023,5833,5532,2984,1600,54239,60,33,86,151,126,109,90,43,5,710,858,607,636,669,912,892,885,810,310,6587,5,0,0,4,0,0,0,0,0,7,18,16,20,23,29,27,19,6,0,146,0,0,0,0,0,0,0,0,0,0,1537,1038,1553,1405,1408,1130,896,646,261,9878,0,0,0,0,0,0,0,0,0,7,307,208,174,216,282,268,170,139,75,1843,0,6,6,8,5,0,3,5,0,34,0,0,3,6,4,0,0,0,0,9,10,9,13,16,11,9,17,17,0,115,3,0,3,4,0,6,3,0,3,34,14,4,9,18,20,10,16,4,6,97,12,5,32,18,7,11,3,6,0,99,41,59,46,52,120,100,123,111,47,695,0,0,0,4,0,0,0,0,0,5,4,0,3,6,4,3,3,3,0,29,27,41,37,42,73,74,77,70,15,461
LGA18710,263,173,130,210,229,238,144,74,33,1496,3402,1757,1457,2210,2503,2193,1594,730,295,16143,8,4,9,12,18,16,15,3,0,92,333,214,186,302,453,515,457,262,110,2834,0,0,0,0,0,0,0,0,0,0,48,14,18,34,27,16,16,3,0,190,0,0,0,0,0,0,0,0,0,0,856,470,359,495,627,550,439,212,94,4092,0,0,0,0,0,0,0,3,0,0,7,4,7,11,26,10,13,3,0,92,13,3,0,4,8,0,11,0,0,38,0,0,0,0,0,0,0,0,0,6,12,9,6,7,19,16,8,7,0,91,0,0,0,4,0,0,0,0,0,12,13,5,4,10,6,7,11,0,4,51,28,8,5,18,24,14,13,6,0,115,13,9,3,34,33,63,58,45,21,284,3,7,0,3,6,5,5,0,0,38,8,5,3,8,3,0,6,4,0,35,55,27,23,53,96,99,112,69,21,565
LGA19399,24,13,27,26,14,18,16,5,0,142,184,91,139,167,141,165,106,45,20,1054,0,0,0,5,0,0,0,0,0,8,15,3,0,17,31,25,34,22,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,29,7,11,36,20,31,16,0,5,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,5,0,0,4,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,13,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,12,3,3,4,37,0,4,8,3,5,11,11,3,0,43
LGA19499,116,481,863,733,679,494,286,63,26,3744,741,1876,2703,1898,1801,1721,1195,283,74,12288,11,9,35,21,14,25,10,7,0,134,43,38,69,100,157,227,189,50,10,898,0,0,0,0,0,0,0,0,0,0,6,7,9,13,12,15,20,3,0,92,0,0,0,0,0,0,0,0,0,0,131,109,188,194,170,192,168,59,7,1214,0,0,0,0,0,0,0,0,0,7,9,5,12,24,15,9,13,10,0,96,0,0,3,3,7,6,4,0,0,30,0,3,4,0,4,0,0,0,0,15,6,5,3,0,0,4,8,3,0,28,0,0,3,4,0,0,0,0,0,9,3,0,4,0,0,4,0,0,0,18,0,5,18,7,11,16,14,3,0,70,0,5,11,9,14,49,37,8,4,138,0,0,3,7,7,6,7,3,0,26,0,4,4,3,3,11,0,0,0,30,5,7,12,16,20,52,46,14,0,175
LGA19799,8,6,3,7,7,15,19,5,0,60,39,27,29,31,53,74,110,43,11,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
