UCL_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
UCL113006,3065,1773,1715,1794,1923,1990,1738,1235,630,15861,4,12,0,6,7,4,3,5,0,46,97,155,117,86,124,135,72,45,22,853,0,0,0,0,3,11,21,10,4,49,12,14,25,13,26,25,9,4,0,143,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,3,4,5,0,22,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,116,173,152,107,163,177,110,59,26,1084,118,184,155,114,164,181,113,64,26,1124,3185,1961,1865,1907,2088,2170,1854,1304,659,16981
UCL113007,3813,2139,2627,2194,2182,1950,1352,1047,557,17868,0,12,10,3,0,6,3,3,4,47,54,111,141,76,111,120,40,35,15,696,4,13,22,15,21,29,9,0,0,119,7,0,8,7,15,10,6,0,0,52,0,3,13,3,4,3,4,0,0,35,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,5,7,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,66,132,198,111,149,161,68,34,13,936,66,144,201,111,151,170,71,39,19,983,3884,2289,2831,2308,2337,2119,1423,1088,578,18849
UCL113008,2035,1228,1220,1077,1152,1281,1146,651,353,10142,14,11,5,0,4,6,0,0,3,44,49,60,73,51,44,59,49,18,7,405,0,0,3,0,3,0,8,0,0,13,5,5,6,8,10,7,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,53,71,80,55,61,68,58,18,12,471,62,85,87,55,64,72,59,17,12,519,2100,1307,1307,1135,1219,1357,1203,669,359,10657
UCL113009,2172,1367,1125,1393,1653,1983,1626,883,397,12610,0,0,0,0,0,4,0,3,4,17,45,60,64,36,54,83,59,37,18,457,0,0,0,9,12,9,8,3,0,46,0,0,3,0,0,5,6,0,0,20,0,0,0,0,0,3,3,0,0,11,0,0,4,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,9,0,3,0,17,0,0,0,0,0,0,0,0,0,0,48,61,80,50,67,113,88,46,18,565,55,61,82,48,67,121,88,52,21,585,2230,1431,1207,1447,1723,2101,1710,936,413,13195
UCL113010,3375,2036,2089,1931,1972,2004,1596,709,316,16015,3,7,4,6,3,5,0,0,0,29,88,92,86,54,62,42,33,21,10,491,0,0,0,3,0,0,0,0,0,6,0,0,3,0,3,5,3,0,0,20,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,97,87,62,67,52,42,21,10,519,89,102,86,64,74,50,39,18,14,546,3465,2134,2175,2003,2044,2058,1635,730,325,16566
UCL113011,1891,1214,1216,1143,1354,1437,1402,888,353,10900,3,3,3,4,4,0,0,3,0,32,48,69,66,35,41,54,30,15,11,366,3,0,0,3,0,5,0,0,0,14,3,3,3,0,0,3,9,0,0,20,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,52,65,73,40,47,59,41,15,10,397,53,73,79,46,51,61,41,16,10,429,1951,1285,1289,1193,1406,1502,1445,905,362,11326
UCL113012,3048,2069,1795,1845,2161,2312,2142,1590,740,17710,3,0,4,3,3,3,6,3,0,27,46,134,84,50,45,57,54,29,9,514,0,8,3,0,0,0,3,0,0,19,5,29,0,3,6,3,4,0,0,51,0,3,3,0,0,0,0,0,0,8,0,7,0,0,0,0,4,4,0,17,0,4,0,0,0,0,3,0,0,8,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,48,188,94,54,56,70,67,31,9,630,49,192,99,57,62,75,74,35,9,656,3104,2260,1899,1897,2219,2385,2221,1627,750,18361
UCL113013,2358,1121,1460,1291,1319,1072,868,620,273,10377,0,0,3,3,0,0,3,3,0,18,46,82,90,76,98,89,85,27,10,601,0,0,0,3,0,5,5,0,0,18,0,0,4,5,9,6,0,4,0,35,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,46,90,102,92,112,105,96,27,10,681,52,90,101,91,113,111,100,33,13,698,2409,1214,1566,1383,1428,1177,965,649,288,11070
UCL113014,2294,1183,1396,1245,1382,1117,735,393,127,9876,3,7,3,3,3,3,0,0,0,23,44,80,124,73,71,71,34,6,0,500,0,0,0,0,3,3,0,0,0,9,5,5,8,9,8,9,3,0,0,49,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,90,131,77,85,86,36,11,0,569,50,96,135,81,90,87,36,12,0,590,2346,1279,1527,1321,1474,1204,770,405,129,10467
UCL113015,2109,1224,1033,1395,1622,1792,2140,1160,500,12968,3,8,0,0,0,4,3,3,0,18,58,76,94,74,98,181,176,107,22,893,7,0,16,7,7,28,64,17,0,149,0,6,5,5,5,17,6,3,0,49,0,0,0,0,0,3,12,3,0,17,0,0,0,0,0,3,7,0,0,13,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,4,4,14,3,8,0,27,0,0,0,0,0,0,0,0,0,0,69,82,122,96,123,243,266,131,25,1165,72,91,124,98,123,246,271,138,25,1185,2178,1307,1161,1493,1743,2039,2409,1299,531,14155
UCL113016,2708,1655,1584,1489,1629,1582,1083,627,262,12619,0,0,3,0,0,0,3,0,0,12,63,107,75,50,50,57,26,15,3,447,0,0,0,0,0,4,10,4,3,28,0,4,4,5,4,10,8,3,0,29,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,68,112,83,57,53,75,44,20,3,517,65,118,88,59,57,79,42,20,3,533,2773,1769,1674,1544,1683,1654,1130,652,265,13147
UCL113017,2754,1667,1720,1678,1752,1336,820,529,262,12517,4,6,3,3,7,3,3,0,0,26,43,75,99,76,73,63,29,16,7,473,0,0,6,0,0,3,3,3,0,19,3,10,14,6,21,15,8,0,0,66,0,0,4,3,3,0,0,0,0,15,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,46,83,117,86,102,81,40,19,7,589,55,93,122,87,105,81,43,19,7,616,2804,1757,1849,1769,1854,1417,864,550,274,13131
UCL113018,1651,918,751,950,1145,1371,1556,889,243,9483,7,8,3,0,0,4,3,0,0,23,25,35,47,33,34,44,44,13,7,287,3,0,0,0,0,0,0,3,0,7,0,4,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,32,45,48,34,39,52,55,19,7,322,39,47,49,36,41,57,57,19,7,350,1690,964,803,994,1183,1431,1608,908,252,9833
UCL113019,3225,1895,1652,1694,2016,2256,2166,1510,773,17191,6,8,8,6,6,4,5,0,4,38,69,156,141,94,95,132,136,67,42,939,6,3,0,3,6,11,6,3,0,39,3,0,11,3,7,11,10,3,0,45,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,85,162,156,102,114,152,156,79,42,1041,88,173,161,106,117,156,159,85,48,1086,3311,2060,1813,1803,2137,2411,2323,1590,818,18273
UCL113020,1919,994,929,1200,1449,1936,2020,1270,419,12138,5,5,3,0,7,3,4,3,0,33,53,60,61,58,79,78,100,32,12,535,0,3,9,0,10,7,25,13,0,58,0,8,0,0,4,0,7,0,0,19,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,21,13,0,0,50,0,0,0,0,0,0,0,0,0,0,56,69,74,61,92,116,163,49,12,689,61,77,79,65,97,115,166,52,12,720,1982,1068,1010,1261,1547,2055,2182,1322,430,12858
UCL114001,837,401,329,537,549,665,651,505,341,4804,0,0,0,0,0,0,0,0,0,10,16,12,17,19,15,25,19,4,8,136,0,0,0,0,0,3,3,0,0,6,0,0,5,3,3,10,0,0,0,20,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,17,27,25,24,34,28,8,8,179,20,17,30,28,20,37,28,11,8,187,853,421,358,563,573,704,672,515,347,4991
UCL114002,822,566,347,519,652,665,672,344,85,4678,0,3,0,0,3,0,0,0,0,12,19,30,29,15,14,17,17,14,3,163,0,0,0,0,0,3,3,0,0,6,0,3,3,4,3,9,3,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,39,26,18,23,34,31,11,3,203,27,42,34,17,23,32,31,11,3,221,845,612,377,532,677,702,703,354,89,4894
UCL114003,1275,816,1327,1265,1205,1346,805,306,209,8557,0,3,8,3,0,4,0,0,0,14,56,75,124,89,124,114,99,22,16,717,43,19,42,75,27,70,96,13,5,404,26,17,70,42,30,57,29,3,5,288,7,4,13,5,20,17,23,0,0,87,0,9,6,3,9,3,4,0,0,33,0,4,5,0,8,3,13,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,140,132,264,216,215,270,265,48,28,1569,140,135,264,214,214,272,267,48,28,1586,1413,955,1595,1486,1416,1621,1073,354,236,10146
UCL114004,759,401,363,454,777,1172,1531,1119,458,7032,0,3,3,0,0,0,5,7,0,24,26,30,37,13,23,51,69,23,16,281,0,3,0,0,0,11,32,13,0,60,0,3,0,3,3,3,0,3,0,19,0,0,0,0,3,4,3,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,34,32,37,14,31,70,109,39,14,381,36,35,35,14,33,76,110,42,14,398,789,433,399,466,811,1245,1643,1161,479,7431
UCL114005,1929,1146,1001,927,1091,1153,1081,803,361,9494,8,9,0,3,0,0,10,0,0,37,43,62,34,38,34,54,31,23,8,340,0,3,0,0,0,0,7,0,0,17,4,4,11,7,13,12,0,0,0,55,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,71,48,51,48,71,48,27,13,423,59,81,46,55,52,70,55,34,15,459,1996,1224,1049,976,1144,1225,1134,836,375,9958
UCL114006,969,661,691,675,837,781,669,477,230,5994,3,0,0,0,0,0,0,4,0,11,22,48,34,23,30,37,7,7,10,217,0,0,6,0,4,3,3,0,0,11,0,3,3,4,3,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,4,4,0,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,25,62,45,34,36,46,16,11,12,284,25,67,47,34,35,50,12,16,12,295,997,729,739,706,874,829,689,487,238,6281
UCL114007,894,464,478,528,567,773,770,557,252,5285,0,7,3,0,0,0,0,4,0,18,18,16,31,13,21,46,13,5,9,180,0,0,3,3,3,0,6,3,0,25,0,0,0,0,5,3,0,0,0,9,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,24,20,33,19,28,53,28,11,9,235,21,23,36,24,32,57,29,14,9,246,923,488,517,550,601,831,796,573,257,5532
UCL114008,832,525,421,448,640,727,682,477,211,4969,0,3,0,0,4,0,3,0,0,10,9,17,11,6,15,17,9,0,3,90,8,11,12,11,18,13,26,7,3,97,4,0,5,3,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,29,22,33,35,31,10,3,208,18,27,29,21,36,36,35,12,3,218,851,553,449,466,676,765,717,487,210,5189
UCL114009,1408,859,743,783,954,1002,975,672,362,7767,5,3,0,0,0,5,0,0,0,15,43,58,49,45,33,46,28,18,7,331,0,3,5,0,5,3,11,3,0,31,0,0,0,5,0,3,7,0,0,20,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,41,67,59,44,43,61,62,23,9,413,46,71,63,44,39,58,62,23,9,427,1463,935,813,826,996,1064,1038,698,371,8192
UCL114010,1107,705,640,696,749,928,731,547,248,6347,3,9,13,0,0,9,4,0,3,33,33,31,34,28,46,35,20,13,14,249,4,15,19,4,24,29,15,11,0,125,0,0,0,0,0,9,0,3,0,12,3,0,0,8,3,3,5,0,0,21,3,0,4,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,36,49,58,38,71,76,49,28,14,426,42,51,69,40,71,84,55,26,13,457,1154,755,707,736,827,1009,788,571,256,6804
UCL114011,1375,774,725,672,789,785,783,532,163,6595,6,8,0,4,0,3,0,0,0,27,45,57,57,40,51,53,16,16,11,345,0,3,3,10,9,16,27,0,0,62,0,3,0,0,6,3,13,0,0,33,0,4,0,3,0,6,15,0,0,26,0,0,3,4,3,0,3,0,0,13,3,0,0,3,0,3,0,4,0,19,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50,60,65,55,74,82,75,27,11,501,56,71,65,57,74,84,82,27,11,526,1433,846,786,732,861,874,864,561,175,7116
UCL114012,931,505,489,473,493,677,632,392,212,4800,3,3,4,3,0,0,0,0,0,13,19,26,31,22,23,42,23,22,9,217,0,0,0,0,0,11,4,0,0,12,5,3,10,3,10,9,5,0,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,37,25,36,61,37,25,15,292,24,32,41,28,38,64,37,25,17,303,959,539,525,502,528,741,668,413,225,5108
UCL114013,1561,842,1077,793,862,845,734,581,262,7556,0,3,3,0,6,4,0,0,0,17,22,55,65,28,82,60,35,24,12,379,0,0,0,0,0,3,3,0,0,11,0,0,9,11,4,11,16,7,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,22,55,72,40,93,75,65,30,12,471,28,62,72,46,97,78,64,30,12,482,1588,899,1153,839,960,923,793,610,277,8039
UCL114014,1388,736,658,968,900,642,333,139,52,5818,0,0,0,0,0,0,0,0,0,8,15,17,17,11,14,5,5,14,6,90,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,21,9,11,5,7,14,6,100,13,19,19,12,11,5,6,14,6,104,1401,759,682,981,910,645,342,156,60,5928
UCL114015,1892,1142,1065,948,1000,982,969,715,284,9001,6,3,0,3,3,0,5,0,0,24,51,77,68,66,49,57,56,18,6,442,0,0,0,0,0,7,3,3,0,13,3,9,11,5,10,17,13,3,0,64,0,0,0,0,0,3,3,3,0,13,0,0,0,0,0,5,3,0,0,8,0,0,0,0,0,0,7,3,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,60,82,82,74,62,91,77,27,6,556,65,83,82,72,63,93,79,33,11,582,1964,1227,1150,1025,1061,1071,1050,747,293,9587
UCL114016,1330,797,780,719,867,806,609,465,195,6569,0,0,5,3,0,0,0,7,0,14,98,93,34,31,24,16,17,19,13,339,0,3,8,0,6,3,0,0,0,17,0,0,0,0,4,0,0,0,0,7,0,0,0,0,3,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,95,99,41,36,40,19,17,19,10,383,95,96,49,43,35,20,23,21,10,397,1426,896,825,756,902,826,632,492,207,6970
UCL114017,1184,586,549,818,895,883,523,192,83,5706,0,0,0,0,0,0,0,3,0,9,17,24,18,28,13,28,43,18,3,192,4,0,0,0,0,6,26,3,0,47,0,10,9,3,3,7,17,0,0,46,0,0,0,0,0,0,4,0,0,6,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,20,38,32,37,21,44,96,21,7,312,18,38,34,40,22,44,96,22,7,314,1202,624,582,854,918,928,615,215,89,6022
UCL114018,2089,1024,1030,1295,1212,899,681,241,32,8496,0,3,0,3,0,0,0,0,0,10,28,36,23,25,15,18,15,12,3,174,0,0,0,0,0,0,3,0,0,4,0,0,3,0,3,0,0,0,0,13,0,0,0,0,4,3,0,0,0,3,0,0,0,0,3,0,3,0,0,8,0,0,3,0,4,3,0,0,0,10,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,35,27,26,29,33,10,3,230,35,41,35,25,26,25,33,12,3,237,2119,1063,1066,1320,1236,924,708,253,40,8734
UCL114019,890,582,490,593,833,1142,1238,746,310,6818,0,8,3,0,3,0,0,0,0,12,24,37,34,36,40,79,36,16,8,308,8,4,13,26,27,69,143,150,36,472,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,8,0,0,0,0,0,0,3,4,0,9,0,0,0,0,3,0,0,0,0,5,6,3,10,3,6,19,14,16,3,78,0,0,0,0,0,0,0,0,0,0,43,48,58,69,73,169,215,181,43,900,42,53,59,71,76,172,214,181,43,914,933,632,549,670,906,1312,1454,925,349,7734
UCL114020,1486,754,913,856,888,798,686,393,118,6900,11,3,3,3,0,0,0,0,0,27,42,63,74,55,89,95,126,35,5,575,0,3,4,3,3,12,62,41,3,127,7,14,12,11,17,36,30,5,0,128,0,0,0,0,3,3,11,11,0,35,0,0,0,3,4,3,11,3,0,27,0,3,0,0,0,4,21,7,0,33,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,45,83,92,73,110,154,258,103,7,929,62,91,89,77,111,154,264,103,7,954,1549,844,1001,937,1000,954,948,493,128,7856
UCL114021,1451,913,788,843,950,976,923,503,131,7475,3,0,3,0,0,0,3,0,0,10,19,33,26,34,16,26,17,18,7,193,0,0,0,0,0,3,4,0,0,5,0,0,10,0,3,0,0,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,35,34,37,24,30,19,18,7,225,29,33,41,36,24,30,24,18,7,235,1478,946,827,875,967,1003,949,522,137,7709
UCL114022,1704,898,803,969,1172,1222,974,656,396,8798,3,0,3,0,0,0,0,3,4,18,27,32,27,29,40,49,50,19,16,298,0,3,0,0,0,6,16,7,0,37,9,18,26,13,18,21,13,3,4,124,0,0,0,0,3,3,9,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,40,56,56,43,64,84,90,30,17,482,43,57,57,46,63,84,92,34,18,505,1744,956,859,1020,1239,1311,1070,693,416,9305
UCL114023,826,484,413,465,638,999,1069,694,363,5953,0,0,0,0,4,0,0,0,0,14,26,29,36,26,31,75,83,18,11,332,0,0,0,0,4,28,66,12,3,112,4,4,8,9,14,17,11,0,0,70,0,0,0,0,0,6,9,3,0,15,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,0,30,37,47,35,58,134,169,35,10,561,26,37,50,37,60,134,175,40,15,571,854,520,458,503,701,1136,1250,732,375,6524
