UCL_CODE_2016,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
UCL122037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,5,5,0,5,6,0,9,10,0,10,0,0,0,4,0,4,8,0,8,7,0,7,4,0,7,0,0,0,0,0,0,3,0,3,0,0,4,57,11,66
UCL122038,0,7,7,3,3,8,0,4,4,0,12,9,3,29,31,3,7,9,22,3,23,13,7,13,14,7,19,10,0,11,3,0,3,12,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,96,70,169
UCL122039,0,0,0,0,0,0,0,9,9,4,7,12,5,11,19,8,3,4,12,3,15,11,4,15,4,0,7,6,6,11,5,3,7,0,4,6,13,0,11,4,0,4,0,0,0,0,0,3,0,0,0,11,0,12,0,3,8,90,59,154
UCL122040,0,0,3,0,0,3,3,0,4,0,3,3,3,15,13,6,3,15,6,9,16,10,3,11,10,4,14,8,0,14,5,4,7,7,7,7,3,0,3,0,0,0,7,0,7,0,0,0,0,0,0,11,0,11,0,4,4,83,53,136
UCL122041,0,0,0,0,0,0,0,7,5,0,8,8,8,12,18,4,6,10,14,4,17,7,9,17,17,3,18,8,0,11,4,3,4,5,0,5,7,0,7,7,0,7,0,0,0,0,0,0,0,0,0,7,0,12,7,3,10,94,49,145
UCL122042,5,3,3,0,0,0,0,0,0,0,3,4,5,7,7,7,5,12,7,3,9,8,3,12,3,3,11,12,3,11,3,0,3,6,0,11,12,3,18,8,0,8,9,0,9,0,0,0,0,0,0,9,0,16,0,0,0,102,29,137
UCL122043,0,0,0,0,0,0,0,3,3,0,0,0,0,6,6,0,3,3,0,0,0,6,0,3,3,0,3,3,0,7,6,0,7,7,0,9,16,3,16,4,0,4,3,0,3,0,0,0,5,0,5,16,0,16,3,4,6,72,18,89
UCL122044,0,0,0,0,0,0,0,3,8,0,3,3,0,14,17,3,4,9,5,3,12,3,8,9,7,0,15,10,0,9,4,0,8,3,0,3,9,0,13,8,0,8,0,0,0,3,0,3,0,0,0,14,0,14,0,3,6,83,40,124
UCL122045,0,0,0,0,0,0,0,4,6,0,3,3,3,7,11,0,3,4,13,0,13,3,0,3,6,0,7,3,0,3,5,0,5,3,0,3,3,0,3,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,4,0,4,49,12,63
UCL122046,0,0,0,3,0,3,0,3,3,0,4,4,0,5,5,4,3,6,8,7,16,4,4,5,13,0,15,5,0,8,3,0,3,0,0,3,7,0,7,7,0,7,6,0,6,0,0,0,0,0,0,8,0,8,0,6,6,70,42,106
UCL122047,4,3,5,0,0,3,4,9,6,0,3,7,3,15,12,5,5,13,22,3,28,10,5,16,11,5,14,11,3,13,6,0,6,4,0,4,11,0,12,3,0,3,3,0,3,0,0,4,3,0,3,16,0,16,3,3,8,120,47,172
UCL122048,0,0,0,0,0,0,3,3,3,0,3,3,0,5,10,0,6,4,0,5,5,0,7,5,6,0,12,8,3,12,0,4,3,4,0,9,3,3,9,6,0,6,3,0,3,3,0,3,12,0,12,15,3,14,0,3,3,80,39,117
UCL122049,3,3,7,0,0,0,0,3,3,3,11,11,10,25,34,4,8,11,12,0,12,9,0,12,14,0,14,4,0,7,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,3,8,9,79,59,139
UCL122050,0,0,0,0,0,0,0,4,8,0,7,3,10,19,30,0,10,10,3,0,3,3,8,9,13,0,12,11,0,10,3,3,7,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,10,6,11,0,9,14,65,69,129
UCL122051,0,0,0,0,0,0,0,3,3,3,6,8,9,21,31,3,3,7,15,3,19,4,0,11,6,3,6,8,0,8,0,0,3,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,7,5,3,5,67,46,113
UCL122052,0,0,0,0,0,0,0,7,10,0,3,3,0,4,5,6,6,11,13,9,20,15,3,17,9,6,14,8,0,11,3,3,7,6,4,12,7,0,9,9,0,12,9,0,9,3,0,3,0,0,0,16,0,16,0,0,0,107,49,154
UCL122053,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,3,3,6,3,3,8,3,3,9,10,4,10,3,0,3,5,0,5,3,3,6,11,0,12,0,0,0,7,0,7,0,0,0,3,0,3,8,0,8,0,3,5,61,28,92
UCL122054,0,0,0,0,0,0,0,3,8,0,6,6,10,21,27,3,5,9,22,3,23,14,4,19,12,0,9,10,0,12,3,3,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,7,0,13,3,9,11,92,53,146
UCL122055,0,0,4,0,0,0,0,4,4,0,4,4,3,9,10,7,3,12,11,4,15,17,3,22,15,3,20,15,3,14,12,3,9,9,3,10,6,8,11,6,0,6,8,0,8,3,0,5,4,0,4,5,0,5,0,0,3,121,50,170
UCL122056,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,4,0,7,6,0,6,11,0,9,15,3,19,9,0,7,3,0,3,7,0,7,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,84,19,98
UCL122057,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,6,0,6,3,0,8,8,0,8,12,0,9,6,3,5,13,0,13,6,0,9,3,0,3,0,0,0,0,0,0,13,0,13,0,0,0,69,18,87
UCL122058,0,0,0,4,0,4,0,9,9,3,9,13,7,27,34,8,3,15,13,4,20,20,4,19,18,8,20,18,0,16,4,0,4,3,0,5,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,3,0,3,120,64,186
UCL122059,0,0,0,0,0,3,0,4,4,3,0,4,0,12,14,4,3,6,14,0,17,14,4,14,16,7,26,7,3,13,6,3,12,10,0,10,13,0,13,3,0,3,3,0,3,7,0,6,3,0,3,18,0,18,3,4,7,126,50,177
UCL122060,0,0,0,0,0,0,0,3,3,0,9,9,3,9,16,5,3,10,15,3,22,18,3,20,9,5,15,12,0,14,6,0,6,4,0,4,15,0,15,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,109,34,144
UCL122061,3,0,3,0,0,0,5,0,3,0,6,10,4,12,17,9,0,10,14,4,19,9,5,19,7,3,10,21,5,20,11,0,7,9,0,10,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,3,4,122,49,172
UCL122062,0,0,0,3,0,3,0,3,3,0,8,7,5,0,3,5,0,10,10,0,10,0,0,3,8,0,8,3,0,4,0,7,7,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,40,26,64
UCL122063,0,0,3,0,0,0,0,4,3,3,4,6,0,4,8,3,7,5,3,0,3,7,4,9,6,7,6,4,8,11,11,0,11,8,0,12,8,3,12,4,0,4,0,0,0,4,0,4,0,0,0,10,0,10,0,0,3,75,38,115
UCL122064,0,0,0,0,0,0,5,4,6,0,5,5,3,11,14,0,5,8,8,5,16,3,0,3,8,4,12,8,0,8,5,0,6,4,0,4,7,0,7,3,0,3,0,0,0,4,0,4,0,0,0,6,0,6,0,0,0,80,38,119
UCL122065,0,0,0,0,0,0,0,3,3,0,12,12,8,11,16,8,3,8,21,3,20,8,4,10,7,6,13,5,3,10,0,0,0,4,0,7,7,0,5,3,0,3,0,0,0,0,0,0,4,0,4,14,0,14,5,8,13,93,50,143
UCL122066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,0,4,0,0,3,4,0,4,3,3,5,3,3,3,5,0,6,17,0,16,14,0,14,10,0,10,18,0,19,34,0,34,12,3,15,3,0,3,130,23,148
UCL122067,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,3,16,0,22,6,3,11,11,0,16,9,0,9,10,0,10,10,0,10,15,0,15,8,0,8,5,0,5,0,0,0,10,0,10,16,0,16,0,0,3,121,18,145
UCL122068,0,0,0,0,0,0,0,0,3,0,12,12,6,17,16,6,8,10,15,3,22,12,4,17,11,0,8,7,0,8,4,0,6,3,0,6,5,0,3,3,0,3,3,0,3,4,3,3,3,0,3,10,0,10,0,4,4,83,53,134
UCL122069,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,8,0,8,10,0,14,4,0,4,12,0,12,7,0,5,3,3,3,14,0,19,5,0,10,7,0,7,3,0,3,15,0,15,7,0,11,0,0,3,98,18,118
UCL122070,0,0,0,0,0,0,0,5,7,0,4,4,0,15,11,6,8,11,14,3,22,10,3,15,5,0,4,15,5,14,9,0,7,12,0,13,17,4,18,9,0,9,3,0,5,0,0,4,3,0,3,12,0,11,0,6,6,113,58,175
UCL122071,3,0,3,0,0,0,0,3,3,0,3,3,0,6,7,0,0,0,3,0,0,0,0,4,0,3,5,3,0,3,3,3,5,0,3,4,3,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,6,26,25,56
UCL122072,0,0,0,0,0,0,0,5,3,0,4,3,3,10,11,4,6,7,11,4,14,10,3,9,3,0,12,8,0,8,3,5,6,7,4,13,14,0,11,5,0,5,6,0,6,8,0,5,3,0,3,6,0,6,0,0,0,95,43,132
UCL122073,4,0,4,0,0,0,0,3,3,0,4,5,0,7,6,0,12,14,4,0,3,0,0,0,3,0,3,8,0,8,3,0,3,3,0,3,15,0,15,9,0,9,6,0,6,8,4,11,17,0,17,9,0,9,3,3,8,105,31,137
UCL122074,0,0,0,0,0,0,0,3,4,3,8,8,4,7,11,3,10,9,9,0,10,0,4,5,4,3,10,3,3,3,3,0,4,0,5,5,3,0,3,4,0,4,4,0,4,0,0,0,0,0,0,3,3,4,0,0,3,53,43,90
UCL122075,0,0,0,0,3,8,0,3,3,0,8,7,3,15,18,4,8,9,14,4,21,7,3,11,10,0,8,6,0,11,4,3,9,3,0,3,3,0,3,3,0,3,3,0,3,0,0,3,0,0,4,0,0,0,0,3,3,69,50,120
UCL122076,0,0,0,0,0,0,0,3,3,0,3,0,4,9,15,0,0,0,9,3,18,10,0,10,0,3,6,10,0,10,8,0,8,3,0,5,7,0,7,12,0,12,3,0,3,4,0,4,4,0,4,6,0,6,3,4,3,91,26,123
UCL122077,0,0,0,0,0,3,0,7,7,0,6,6,6,11,18,0,6,9,15,3,26,4,14,14,5,4,11,5,0,5,0,0,0,5,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,3,6,70,59,121
UCL122078,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,4,3,0,4,7,0,7,3,0,9,3,0,3,9,3,14,5,0,5,7,3,8,14,0,14,0,0,0,3,0,3,4,0,4,10,0,10,0,0,0,78,14,92
UCL122079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,5,10,4,0,8,7,0,7,4,0,4,7,5,9,4,4,8,4,0,4,3,0,3,0,0,0,0,0,0,8,0,12,3,0,3,55,22,72
UCL122080,0,0,0,0,0,3,0,8,8,0,16,16,5,13,18,0,3,7,33,6,39,16,0,16,15,3,19,18,3,15,3,3,8,0,0,0,13,0,13,7,0,7,0,0,0,0,0,0,4,0,4,11,0,11,0,5,5,120,58,179
UCL122081,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,3,0,6,4,8,0,8,6,0,6,6,0,3,5,0,5,10,0,10,8,0,8,7,0,7,3,0,3,0,0,0,7,0,7,3,0,3,62,15,73
UCL122082,0,0,3,0,0,0,0,3,3,0,4,9,7,5,15,10,5,14,27,4,24,12,6,14,9,0,9,10,0,13,3,0,6,3,0,5,5,0,5,3,0,3,3,0,3,0,0,0,0,0,0,7,0,12,0,0,0,93,37,132
UCL122083,0,0,0,0,0,0,0,3,3,0,6,4,5,17,24,0,10,8,14,5,19,3,0,3,7,3,13,5,3,12,3,0,6,9,0,9,3,3,4,9,0,9,3,0,3,0,0,0,3,0,3,11,0,11,3,4,3,78,55,131
UCL122084,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,6,5,0,7,3,5,6,8,0,7,5,0,10,0,0,4,0,0,4,17,3,17,9,0,9,12,0,12,6,0,6,9,0,9,6,0,6,0,0,0,81,19,99
UCL122085,0,0,0,0,0,0,0,0,0,0,3,4,0,5,5,5,0,5,13,0,11,6,4,11,9,3,13,6,3,7,8,3,11,11,3,15,12,3,15,19,0,19,4,0,11,8,0,6,7,0,7,9,0,9,0,0,0,125,33,155
UCL122086,0,0,0,0,0,0,0,0,0,3,3,4,0,7,7,0,3,3,6,5,14,5,0,8,9,11,14,6,3,12,9,5,8,3,3,5,15,3,20,9,0,9,0,0,0,4,0,4,4,0,4,14,3,14,0,3,3,90,46,132
UCL122087,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,5,0,7,8,0,9,3,3,3,7,3,7,17,0,15,11,3,9,11,0,7,22,0,22,10,0,10,12,0,12,3,0,3,11,0,11,9,0,9,3,4,7,126,15,146
UCL122088,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,5,3,3,17,0,14,0,3,3,3,3,3,9,0,11,11,0,10,9,0,4,4,0,4,3,0,3,0,0,0,3,0,3,0,0,0,8,0,8,5,0,5,73,26,100
UCL122089,0,0,3,0,0,0,3,0,3,3,3,3,8,12,12,3,9,8,18,3,20,12,3,16,18,0,22,16,3,12,7,0,6,11,0,8,3,0,3,5,0,5,4,0,4,0,3,3,0,0,0,7,0,10,0,5,3,113,35,147
UCL122090,0,0,3,0,0,0,3,3,6,3,12,14,5,25,28,7,3,8,16,3,13,11,0,11,8,3,15,19,3,25,7,4,11,6,0,10,12,0,15,7,0,8,4,0,4,4,0,4,7,0,7,9,0,10,3,7,9,121,74,191
UCL122091,0,0,3,0,0,0,0,3,4,0,5,5,3,16,16,5,13,17,17,3,24,5,0,9,5,0,8,4,3,6,6,0,3,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,4,6,64,52,116
UCL122092,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,3,0,3,7,3,3,6,0,6,3,0,3,4,0,4,6,0,4,11,3,12,8,0,8,4,0,4,4,3,4,9,0,15,11,0,11,0,0,0,79,14,95
UCL122093,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,5,8,0,8,4,0,4,6,0,4,0,0,0,6,0,6,12,0,12,5,0,5,3,0,3,0,0,0,0,0,0,11,0,11,0,0,3,61,7,69
UCL122094,0,0,0,0,0,0,0,0,0,0,3,3,5,18,23,3,0,3,20,0,20,13,0,14,6,4,13,6,0,6,4,0,3,0,0,0,3,3,3,0,0,0,0,0,0,3,0,3,0,0,0,4,0,7,0,4,12,66,41,113
UCL122095,0,3,3,6,0,6,3,5,10,0,0,0,11,15,26,3,5,6,12,4,16,16,5,24,5,8,14,6,3,12,0,4,4,0,8,4,8,3,10,0,0,0,3,0,3,0,0,0,0,0,0,12,0,12,7,3,12,97,67,166
UCL122096,0,0,0,0,0,0,0,4,4,0,0,4,3,5,9,7,3,10,10,0,10,9,4,8,8,3,13,6,0,6,3,3,5,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,3,0,3,9,0,9,0,0,0,59,21,87
UCL122097,0,0,0,0,0,0,0,0,0,0,8,8,3,5,8,0,4,4,6,0,9,12,7,13,9,5,13,3,0,3,3,0,3,3,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,6,5,3,61,37,98
UCL122098,0,0,3,0,0,0,0,0,3,0,6,6,0,10,8,0,5,3,18,9,26,7,7,15,15,3,17,11,0,8,7,0,7,3,0,3,12,0,12,6,0,6,3,0,3,3,0,3,0,0,0,10,0,10,3,0,4,101,40,137
UCL122099,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,12,5,9,15,3,4,7,3,3,10,7,0,8,3,0,5,11,0,13,20,4,19,14,0,14,5,0,12,7,0,7,21,0,21,7,3,11,0,0,5,120,37,151
UCL122100,0,0,0,0,0,0,3,4,8,0,7,6,3,13,15,4,10,15,8,3,15,6,3,12,10,5,14,3,0,9,4,0,4,9,0,9,3,0,8,3,0,3,0,0,0,0,0,0,0,0,0,7,0,5,7,3,8,75,50,128
UCL122101,0,0,0,0,0,0,0,3,5,0,0,0,3,4,9,0,4,3,5,0,12,5,3,7,16,3,14,7,3,9,6,0,6,6,0,6,16,4,18,3,0,3,6,0,12,0,0,0,3,0,3,12,0,12,0,4,4,96,29,122
UCL122102,0,0,0,0,0,0,3,3,7,0,9,13,3,16,19,4,4,6,5,3,15,7,12,17,10,10,14,10,3,18,6,3,6,6,7,7,7,3,13,7,0,7,0,0,0,0,0,0,0,0,0,10,3,12,4,8,11,86,82,166
UCL122103,0,0,0,0,0,0,0,3,3,0,4,3,5,15,13,4,7,11,13,3,20,12,4,15,14,3,22,9,4,8,0,0,0,5,0,12,5,0,4,8,0,8,3,0,3,3,0,4,3,0,3,12,0,12,0,3,3,99,51,147
UCL122104,0,0,0,0,0,0,0,0,0,0,6,6,3,4,12,0,0,0,3,0,3,3,3,5,0,0,0,10,3,12,11,0,12,4,0,6,15,0,11,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,56,20,79
UCL122105,0,0,0,0,0,0,0,0,0,0,0,0,8,11,15,3,0,4,7,3,12,8,3,7,8,4,14,7,3,5,4,0,4,4,0,5,3,0,8,4,0,4,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,63,30,93
UCL122106,0,0,3,0,0,0,0,3,3,0,0,0,3,3,7,0,3,5,3,0,5,6,6,14,5,3,10,4,0,4,0,0,5,9,6,12,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,8,0,6,0,3,8,53,35,85
UCL122107,0,3,3,0,0,0,5,14,18,3,20,22,0,36,41,9,5,12,6,3,11,7,13,22,5,8,16,3,3,3,3,0,3,3,0,6,3,0,5,3,0,4,0,0,0,0,0,0,0,0,0,7,3,12,0,8,9,63,123,191
UCL122108,0,0,0,3,0,4,0,4,5,0,6,5,3,9,18,3,8,10,8,4,15,4,0,11,5,0,5,5,0,6,4,3,6,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,3,58,39,99
UCL122109,0,0,0,0,0,3,0,0,5,3,12,9,3,14,17,0,3,4,12,8,20,13,3,11,12,7,19,11,0,15,7,6,8,9,3,8,8,3,12,6,0,6,0,0,0,0,3,3,3,0,3,11,0,12,5,6,10,119,58,180
UCL122110,0,0,0,0,3,4,0,0,3,0,9,9,0,10,8,3,3,6,11,0,11,8,3,9,9,4,14,4,3,12,3,0,5,11,0,11,15,0,17,8,0,10,0,0,0,0,0,0,0,0,0,7,3,14,0,0,5,88,46,136
UCL122111,0,5,5,0,3,4,0,0,0,0,9,9,12,16,31,3,5,11,16,0,21,0,3,6,9,3,16,8,0,8,4,0,4,5,0,3,6,0,6,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,9,6,74,54,131
UCL122112,0,0,3,0,0,0,0,0,0,0,5,5,0,10,10,0,9,6,16,8,22,6,4,10,3,0,6,6,3,10,6,0,6,0,0,5,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,14,0,14,3,0,3,58,36,102
UCL122113,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,3,0,3,4,0,4,9,0,9,4,0,4,3,3,10,3,0,3,13,3,16,8,0,8,9,0,9,3,0,3,22,0,22,25,0,25,4,0,4,117,4,124
UCL122114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,0,3,4,4,3,5,0,3,4,0,0,4,4,0,3,12,7,19,18,0,18,4,0,4,6,3,10,15,0,15,8,3,8,0,0,0,79,25,102
UCL122115,0,3,3,0,0,0,0,3,3,0,0,0,0,9,13,4,3,5,9,3,14,7,3,8,9,3,11,5,3,6,4,3,4,7,0,9,9,0,9,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,10,0,7,75,36,110
UCL122116,0,0,0,0,0,0,0,4,9,0,0,0,0,9,8,4,3,9,11,0,11,7,0,5,7,3,11,12,4,10,14,0,14,5,3,5,13,3,12,4,0,4,3,0,6,3,0,3,6,0,6,6,0,13,0,0,0,88,36,122
UCL122117,0,3,3,0,0,0,0,5,3,0,3,3,0,14,14,3,3,5,10,3,9,5,4,7,5,3,11,3,0,3,3,0,3,3,3,4,4,4,10,3,0,3,7,0,7,0,0,0,0,0,0,3,0,3,0,4,3,49,45,98
UCL122118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
UCL122119,0,0,0,0,0,0,0,3,3,0,0,0,4,6,6,0,3,3,5,4,7,7,0,7,12,3,13,7,4,14,8,3,11,5,0,5,20,0,20,7,0,7,4,0,7,6,0,6,0,0,0,12,3,17,0,0,3,102,34,138
UCL122120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,5,0,5,3,0,3,12,0,12,13,0,13,13,0,13,13,3,11,18,0,18,13,0,13,0,0,0,94,5,97
UCL122121,0,0,3,0,0,0,0,0,0,0,3,3,3,6,4,4,3,5,14,10,25,3,4,7,5,3,9,3,0,7,4,0,4,3,0,3,9,0,8,4,0,4,3,0,3,0,0,5,8,0,8,3,0,3,4,4,8,80,39,114
UCL122122,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,0,4,11,0,6,6,0,4,5,0,5,12,0,12,6,0,6,4,0,4,9,0,9,3,0,3,0,0,0,3,0,3,3,0,3,7,0,7,3,0,3,66,6,72
UCL122123,0,0,0,0,0,0,0,9,10,0,15,15,4,9,15,8,5,15,13,4,13,9,3,18,10,6,16,6,3,5,6,4,9,0,0,0,9,3,8,0,0,0,3,0,3,0,0,0,4,0,4,4,0,4,0,4,4,80,57,137
UCL122124,0,0,3,0,3,3,0,0,0,0,3,3,3,6,10,3,3,5,3,0,3,6,0,6,12,5,15,9,0,11,3,0,3,3,0,3,15,0,15,4,0,4,7,0,7,0,4,8,0,0,0,9,0,9,7,3,8,77,22,105
UCL122125,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,11,4,13,3,0,4,9,0,9,3,0,3,5,0,6,4,0,4,18,0,18,13,0,13,3,0,3,3,0,3,7,0,7,13,0,13,3,0,3,106,18,115
UCL122126,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,9,0,9,4,0,4,14,0,14,13,3,13,6,0,6,11,0,13,12,0,12,13,0,13,6,0,6,4,0,4,10,0,10,10,0,10,0,0,0,112,11,131
UCL122127,0,0,0,0,0,0,0,0,3,0,3,3,4,0,3,0,0,7,6,0,5,6,3,10,4,3,3,9,0,13,8,0,12,3,0,3,7,0,12,9,0,9,5,0,5,4,0,3,0,0,0,9,0,12,0,0,0,84,23,102
UCL122128,0,0,0,0,0,0,0,3,3,0,5,4,3,8,10,0,3,4,3,4,8,5,4,7,13,7,19,12,0,7,4,0,3,3,0,3,14,0,14,8,0,8,5,0,5,0,0,6,0,0,0,16,0,16,0,3,3,82,40,118
UCL122129,0,0,0,0,0,0,0,0,0,3,0,3,3,7,14,7,7,15,7,3,9,9,7,14,22,0,24,6,0,10,6,0,6,6,3,13,16,0,16,10,0,10,0,0,0,0,0,0,3,0,3,14,0,14,0,0,4,122,28,154
UCL122130,0,0,3,0,0,0,0,3,3,0,0,0,0,0,4,0,9,7,4,0,7,10,3,12,7,3,11,9,0,9,4,0,10,11,3,8,3,4,10,3,0,3,4,0,4,0,0,0,7,0,7,3,0,3,0,0,0,72,24,98
UCL122131,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,3,8,8,0,8,10,4,11,5,0,5,4,0,8,6,0,6,18,0,20,20,0,20,9,0,9,10,0,7,20,0,23,10,0,10,0,0,0,124,18,140
UCL122132,3,3,9,0,0,0,0,3,3,0,4,8,0,14,14,3,0,3,18,3,23,5,0,5,3,3,3,3,0,3,3,0,3,0,3,6,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,52,33,86
UCL122133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,3,0,4,3,0,3,0,0,0,8,0,8,15,0,15,4,0,4,9,0,9,18,0,16,3,0,3,0,0,0,68,11,75
UCL122134,0,0,0,0,0,0,0,3,3,3,4,4,3,12,13,0,7,7,4,3,6,4,4,10,6,0,6,8,5,11,3,3,4,4,3,5,4,0,4,5,0,5,0,0,0,0,0,0,0,0,0,4,0,4,3,4,3,50,44,92
UCL122135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,5,5,0,5,10,0,13,3,0,8,3,0,3,4,0,5,9,0,9,10,0,10,7,0,7,6,0,6,15,0,15,7,0,9,0,0,3,94,15,109
UCL122136,0,3,3,0,0,0,0,6,6,0,3,4,4,14,20,0,3,8,4,4,4,5,7,8,10,0,11,0,0,3,8,0,8,7,0,7,7,0,7,3,0,3,5,0,5,0,0,0,0,0,0,12,0,12,0,5,10,64,53,118
UCL122137,0,0,0,0,0,0,0,4,4,0,8,8,3,6,12,5,4,8,5,4,14,4,4,10,3,0,4,5,0,5,4,0,4,3,0,5,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,6,0,6,0,8,3,44,34,78
UCL122138,0,0,0,0,0,0,0,0,0,0,0,3,0,8,11,3,4,5,8,4,6,7,3,5,7,3,6,4,0,3,3,0,3,5,0,4,15,0,16,6,0,6,7,0,7,0,0,0,8,0,8,8,0,8,0,4,4,78,31,107
UCL122139,0,0,0,0,0,0,0,3,3,0,0,0,8,0,8,0,3,3,5,0,7,5,0,8,9,3,10,6,3,9,4,0,4,4,0,4,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,4,0,7,3,3,3,58,23,77
