UCL_CODE_2016,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
UCL121051,0,0,0,0,0,0,0,0,0,3,6,8,18,21,27,31,15,4,0,126,0,3,5,5,13,9,9,4,0,41,0,0,0,0,3,0,0,0,0,3,0,3,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,4,3,0,0,18,0,0,3,3,0,4,0,0,0,12,5,3,7,0,3,9,0,0,0,29,0,0,0,0,4,5,0,0,0,9,0,0,0,7,13,7,4,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,3,3,3,5,3,0,0,18,0,0,0,10,8,6,0,0,0,27,0,4,12,7,5,7,6,0,0,43,0,0,0,0,0,0,0,0,0,0
UCL121052,0,0,0,0,0,0,0,0,0,4,3,13,25,35,36,39,4,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,6,9,4,6,4,0,0,34,0,0,3,0,0,0,0,0,0,3,3,3,6,4,5,4,0,0,0,26,5,10,4,6,5,13,3,0,0,44,0,0,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,7,0,0,4,4,0,11,0,0,0,17,0,0,0,0,3,3,0,0,0,10,0,3,8,11,8,11,0,0,0,44,0,3,4,7,9,14,0,0,0,31,0,0,7,5,10,9,3,0,0,31,0,0,0,0,4,0,0,0,0,3
UCL121053,0,0,0,0,0,0,0,0,0,3,15,19,24,37,59,50,6,0,0,217,0,0,0,0,0,3,0,0,0,5,0,0,0,3,3,3,0,0,0,14,0,0,3,6,9,4,3,0,0,29,0,0,0,0,3,3,0,0,0,4,4,10,6,11,5,3,3,0,0,36,0,0,0,0,0,0,0,0,0,0,7,3,6,4,16,12,0,0,0,49,6,10,3,5,0,4,0,0,0,31,0,0,4,6,3,5,0,0,0,17,0,0,0,0,4,0,0,0,0,4,0,5,3,8,8,3,3,0,0,25,0,0,0,0,0,3,0,0,0,5,0,3,5,7,10,6,0,0,0,30,0,0,4,0,3,3,0,0,0,13,3,0,3,8,8,9,0,0,0,30,0,3,10,10,19,19,3,0,0,64,0,5,6,9,13,18,0,4,0,59,0,0,0,0,0,3,0,0,0,11
UCL121054,0,0,0,0,0,0,0,0,0,6,5,9,32,27,32,32,9,0,0,145,3,6,17,7,15,17,4,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,3,8,3,3,3,0,0,27,0,0,0,0,0,0,0,0,0,4,8,3,6,8,11,8,0,0,0,44,0,3,5,3,0,3,4,0,0,15,0,0,3,0,3,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,0,6,3,15,5,0,0,32,0,0,5,0,0,6,0,0,0,13,0,4,10,7,11,7,0,0,0,34,3,0,0,0,0,0,0,0,0,3
UCL121055,0,0,0,0,0,0,0,0,0,3,27,13,16,42,54,28,3,0,0,190,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,3,0,7,12,12,5,0,0,0,31,0,0,0,0,0,0,0,0,0,5,3,9,6,13,21,4,0,0,0,55,0,3,3,4,8,4,0,0,0,22,8,8,3,6,8,3,3,0,0,37,24,3,3,3,4,0,0,0,0,36,0,0,3,4,3,6,0,0,0,18,0,0,0,3,0,0,0,0,0,7,0,0,0,3,6,3,0,0,0,14,0,0,0,0,0,4,0,0,0,7,0,0,0,6,6,3,0,0,0,16,0,0,0,5,7,3,0,0,0,10,0,0,3,11,7,4,0,0,0,25,0,0,4,11,15,7,0,0,0,35,3,0,4,8,15,11,0,0,0,43,0,0,0,0,3,0,0,0,0,6
UCL121056,0,0,0,0,0,0,0,0,0,0,8,8,25,22,39,28,10,0,0,143,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,5,5,4,10,0,0,0,30,0,0,4,0,3,0,0,0,0,5,0,4,8,9,8,3,0,0,0,25,0,0,0,0,0,0,0,0,0,4,3,3,6,7,8,9,3,0,0,34,6,0,5,3,0,3,0,0,0,21,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,4,0,0,0,13,0,0,3,0,3,3,0,0,0,13,0,0,0,7,0,8,0,0,0,10,0,0,10,12,7,11,0,0,0,37,0,3,4,20,20,15,6,0,0,65,0,0,0,0,3,0,0,0,0,4
UCL121057,0,0,0,0,0,0,0,0,0,3,13,12,23,32,43,31,4,0,0,156,0,5,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,19,0,0,3,0,0,3,0,0,0,6,0,7,11,12,7,6,0,0,0,43,0,0,0,3,3,0,0,0,0,3,5,10,10,6,12,3,0,0,0,40,11,9,3,9,5,0,0,0,0,30,0,0,0,3,3,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,3,0,0,6,6,0,0,0,19,0,0,6,0,3,6,0,0,0,15,0,0,4,4,9,12,0,0,0,36,0,7,6,8,7,11,0,0,0,40,0,0,0,4,4,0,0,0,0,8
UCL121058,0,0,0,0,0,0,0,0,0,4,16,10,27,33,39,30,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,17,0,0,4,3,8,3,0,0,0,24,0,0,4,0,0,3,0,0,0,9,3,3,10,14,3,8,0,0,0,41,0,0,0,5,3,0,0,0,0,12,0,0,3,8,9,6,0,0,0,32,10,0,4,0,0,3,0,0,0,15,0,0,3,0,9,11,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,3,0,0,0,8,0,3,0,3,3,0,0,0,0,13,0,0,0,3,3,3,0,0,0,15,0,0,6,4,7,10,0,0,0,22,0,0,7,3,6,8,0,0,0,26,0,4,3,14,18,15,0,0,0,53,3,3,0,0,0,0,0,0,0,6
UCL121059,0,0,3,3,3,6,0,0,0,18,31,17,37,76,99,79,18,0,0,363,0,0,0,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,5,3,4,5,3,3,0,0,25,0,3,0,10,8,3,0,0,0,21,0,5,12,14,21,13,9,0,0,77,0,0,0,5,6,3,3,0,0,16,15,8,8,8,12,14,3,0,0,65,24,10,0,3,7,3,0,0,0,53,0,0,3,10,5,10,7,0,0,35,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,9,0,0,0,14,0,0,3,0,3,7,0,0,0,8,0,0,9,14,5,4,0,0,0,35,0,0,0,3,4,4,3,0,0,13,0,0,3,13,15,14,3,0,0,56,0,0,9,17,28,12,3,0,0,79,0,6,12,25,32,36,4,0,0,116,0,0,0,0,0,3,0,0,0,3
UCL121060,0,0,0,0,0,0,0,0,0,4,8,8,25,16,34,24,0,0,0,114,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,9,7,5,7,0,0,0,33,0,0,0,0,3,0,0,0,0,3,5,0,3,4,11,3,0,0,0,30,7,4,3,0,5,6,0,0,0,33,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,5,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0,0,13,0,0,4,0,3,0,0,0,0,9,0,0,0,0,4,3,0,0,0,11,0,0,0,4,3,5,0,0,0,11,0,0,3,5,6,5,0,0,0,23,3,0,0,0,0,0,0,0,0,3
UCL121061,0,0,0,0,0,0,0,0,0,3,22,6,37,48,57,45,10,0,0,226,0,0,3,3,4,3,0,0,0,12,0,0,0,0,3,0,0,0,0,7,0,4,0,6,5,9,4,0,0,30,0,0,0,3,3,0,0,0,0,4,0,9,6,10,12,6,3,0,0,50,0,0,3,3,9,8,0,0,0,22,13,0,4,7,7,13,3,0,0,47,13,0,4,4,5,0,0,0,0,27,0,0,0,7,14,7,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,12,0,3,0,3,0,0,0,0,0,13,0,3,0,8,4,0,0,0,0,18,0,0,0,0,7,3,0,0,0,11,0,0,5,14,13,9,0,0,0,45,0,3,3,5,15,11,3,0,0,48,0,0,8,15,19,10,0,0,0,53,0,0,0,0,4,0,0,0,0,8
UCL121062,0,0,0,3,3,0,0,0,0,7,22,19,32,57,66,47,17,0,0,253,0,0,0,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,3,10,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,6,3,8,11,15,14,3,0,0,55,0,0,5,5,6,0,0,0,0,23,4,7,3,8,5,11,0,0,0,38,9,8,3,3,3,0,0,0,0,32,0,0,0,4,3,6,5,0,0,22,0,0,5,5,0,0,0,0,0,13,0,0,3,3,7,4,0,0,0,19,0,0,0,0,3,0,0,0,0,7,3,3,3,4,7,6,6,0,0,35,0,0,4,4,5,0,0,0,0,16,0,0,7,10,4,6,0,0,0,38,0,0,6,13,15,25,7,0,0,71,5,11,3,15,21,11,0,0,0,58,0,3,0,3,3,0,0,0,0,12
UCL121063,0,0,0,0,5,0,0,0,0,5,4,11,7,19,42,19,3,0,0,109,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,3,4,12,9,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,3,6,4,9,3,0,0,0,29,3,0,0,3,6,5,0,0,0,24,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,3,3,5,6,0,0,0,14,0,0,3,0,0,0,0,0,0,3,0,0,0,3,5,4,0,0,0,19,0,4,0,0,5,0,0,0,0,9,0,0,3,4,9,4,0,0,0,20,0,0,0,0,4,0,0,0,0,7
UCL121064,0,0,0,0,0,0,0,0,0,5,10,6,17,21,34,38,7,4,0,127,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,13,3,5,0,10,4,3,3,0,36,3,0,0,4,8,3,0,0,0,17,0,0,4,0,3,5,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,5,0,5,0,0,0,11,0,0,0,3,3,0,0,0,0,8,0,0,3,4,3,9,0,0,0,21,0,0,0,3,3,7,0,0,0,10,0,0,4,9,12,12,0,0,0,38,0,0,0,0,0,0,0,0,0,0
UCL121065,0,0,0,0,3,0,0,0,0,5,6,17,17,21,42,41,12,3,0,155,0,3,8,11,3,11,18,3,0,47,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,3,4,0,0,16,0,0,0,0,0,0,0,0,0,3,3,7,3,6,6,5,0,0,0,31,0,0,0,3,10,4,0,0,0,14,0,0,5,3,6,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,6,0,3,0,0,7,0,0,3,4,10,5,5,0,0,36,0,3,6,5,5,8,0,0,0,23,0,8,4,8,22,22,3,0,0,63,0,0,0,0,0,0,0,0,0,3
UCL121066,0,0,0,3,0,3,0,0,0,5,25,14,52,60,61,71,11,3,0,293,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,5,3,11,7,4,0,0,32,0,0,0,0,0,0,0,0,0,3,8,3,17,19,17,15,0,0,0,79,0,0,0,4,0,3,0,0,0,12,15,3,18,11,16,15,3,0,0,80,19,3,4,9,9,7,5,0,0,59,0,0,0,3,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,3,3,3,0,0,0,12,0,0,3,3,5,0,0,0,0,11,0,0,3,9,3,9,0,0,0,26,0,0,0,3,5,3,0,0,0,13,0,0,12,16,13,17,0,0,0,64,0,0,9,6,13,9,0,0,0,37,0,3,8,12,15,23,3,0,0,70,0,0,4,0,0,6,0,0,0,14
UCL121067,0,0,0,0,0,0,0,0,0,0,7,14,7,38,48,16,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,0,25,3,0,0,3,3,3,3,0,0,15,0,0,0,0,3,0,0,0,0,5,0,0,3,8,13,4,0,0,0,28,0,0,0,0,0,0,0,0,0,3,4,11,3,8,8,3,0,0,0,37,7,4,0,0,3,0,0,0,0,13,0,0,0,3,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,3,7,0,0,0,13,0,0,4,8,13,8,0,0,0,28,0,0,0,3,7,0,0,0,0,8,0,0,0,7,4,0,0,0,0,19,0,0,0,10,6,3,0,0,0,21,0,0,3,11,12,9,0,0,0,30,0,0,0,0,0,0,0,0,0,3
UCL121068,0,0,0,0,3,0,0,0,0,9,8,5,21,27,47,33,7,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,3,0,15,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,4,0,0,0,28,0,0,4,0,3,0,0,0,0,10,0,0,5,7,7,6,0,0,0,21,3,7,0,0,0,0,0,0,0,13,0,0,0,8,7,0,3,0,0,27,0,0,3,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,3,3,7,7,0,3,0,25,0,0,0,3,3,0,3,0,0,8,0,0,0,4,6,6,0,0,0,16,0,3,0,9,10,9,3,0,0,37,0,0,5,3,9,13,0,0,0,36,0,0,0,0,3,0,0,0,0,3
UCL121069,0,0,0,0,0,0,0,0,0,7,6,15,27,31,17,20,3,0,0,118,0,0,0,0,0,0,0,0,0,3,0,4,4,4,7,5,0,0,0,26,0,4,4,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,5,6,5,3,3,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,8,8,4,4,0,0,0,27,5,9,4,8,3,7,0,0,0,34,0,0,0,3,8,7,3,3,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,10,0,0,3,0,3,3,0,0,0,9,0,0,3,6,3,0,0,0,0,15,0,4,8,0,6,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0
UCL121070,0,0,0,0,0,0,0,0,0,0,3,9,18,24,26,34,6,0,0,116,0,3,0,3,0,5,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,16,0,0,0,0,3,0,0,0,0,3,0,3,8,3,4,4,3,0,0,26,0,0,0,0,0,3,0,0,0,5,0,0,6,3,12,5,0,0,0,25,6,3,5,10,5,3,0,0,0,34,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,8,0,0,4,3,7,4,0,0,0,30,0,0,0,7,3,8,0,0,0,15,0,0,3,4,9,6,3,0,0,21,0,0,0,3,0,0,0,0,0,4
UCL121071,0,0,0,0,3,0,0,0,0,7,6,21,25,24,37,32,5,0,0,150,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,13,0,0,0,0,0,3,0,0,0,3,0,4,0,3,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,3,5,4,4,3,4,0,0,0,23,11,20,26,8,8,0,0,0,0,68,0,0,0,3,4,0,0,0,0,9,0,0,0,3,4,0,0,0,0,6,0,0,0,5,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,4,0,0,0,13,0,0,3,3,0,0,0,0,0,8,0,0,3,3,5,4,0,0,0,17,0,0,4,0,7,13,4,0,0,29,0,0,0,11,17,14,0,0,0,45,0,0,0,0,0,6,0,0,0,9
UCL121072,0,0,0,0,0,0,0,0,0,4,8,9,16,8,26,21,3,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,5,5,3,6,4,0,0,0,28,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,0,0,20,5,3,0,0,3,0,0,0,0,5,0,0,0,3,4,0,0,0,0,12,0,0,5,0,0,0,0,0,0,6,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,14,0,0,3,0,3,3,0,0,0,10,3,0,3,3,3,3,0,0,0,12,0,3,4,3,8,3,0,0,0,21,0,0,6,0,4,5,0,0,0,17,0,0,0,0,0,3,0,0,0,3
UCL121073,0,0,3,0,3,0,0,0,0,9,12,4,42,31,32,41,10,0,0,164,4,0,5,7,5,4,0,3,0,38,0,0,10,12,9,7,0,0,0,39,0,0,0,4,3,4,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,3,7,4,10,0,3,0,27,0,0,3,0,0,0,0,0,0,3,7,0,3,0,0,4,3,0,0,29,4,3,5,4,6,0,0,0,0,28,0,0,3,0,3,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,8,0,0,4,7,6,8,0,0,0,32,0,0,11,12,4,3,0,0,0,30,0,3,12,11,8,10,0,0,0,47,0,0,0,0,0,0,0,0,0,3
UCL121074,0,0,3,0,0,0,0,0,0,3,16,9,31,28,32,12,0,0,0,136,0,0,0,0,3,0,0,0,0,4,0,0,10,8,0,3,0,0,0,18,3,0,7,3,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,12,8,4,3,0,0,0,25,0,0,0,0,0,0,0,0,0,3,8,4,3,6,0,6,0,0,0,27,6,4,7,3,5,0,0,0,0,26,0,0,0,7,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,4,5,4,0,0,0,0,14,0,0,3,0,7,8,0,0,0,23,0,0,0,4,10,3,0,0,0,21,0,0,8,8,13,3,0,0,0,33,0,0,3,0,0,0,0,0,0,4
UCL121075,0,0,0,0,3,0,0,0,0,3,11,12,23,42,49,26,3,0,0,174,0,0,3,0,0,0,0,0,0,10,0,0,7,3,4,0,0,0,0,18,0,0,3,0,5,6,4,0,0,23,0,0,3,0,3,0,0,0,0,8,0,3,3,6,5,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,7,4,8,3,7,7,3,0,0,34,8,3,4,9,7,0,0,0,0,33,0,0,3,4,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,3,0,3,6,0,3,0,0,0,0,17,0,0,0,3,0,0,0,0,0,9,0,0,4,5,9,3,0,0,0,20,0,0,4,12,11,3,0,0,0,34,0,0,10,13,9,9,3,0,0,47,0,0,0,0,0,0,0,0,0,0
UCL121076,0,0,0,0,3,0,0,0,0,3,15,24,27,32,43,20,4,0,0,167,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,3,3,3,3,12,8,0,0,0,33,0,0,0,0,5,0,0,0,0,5,4,7,8,6,3,3,0,0,0,29,0,3,0,3,5,0,0,0,0,13,4,5,3,8,9,0,0,3,0,27,13,8,3,5,3,4,0,0,0,33,0,3,5,0,9,3,3,0,0,27,0,0,0,0,3,0,0,0,0,3,0,0,9,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,5,0,3,3,4,3,4,0,0,0,14,0,0,3,3,3,0,0,0,0,9,0,0,0,4,3,3,0,0,0,9,0,7,5,3,11,3,3,0,0,28,4,5,16,7,18,17,0,0,0,62,0,0,0,0,0,0,0,0,0,0
UCL121077,0,0,0,0,0,0,0,0,0,3,15,3,5,34,27,25,4,0,0,109,0,0,0,3,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,3,4,3,3,5,0,0,0,19,0,0,0,3,0,0,0,0,0,7,12,3,3,6,5,9,0,0,0,34,4,0,3,3,0,4,7,0,0,19,0,0,0,0,3,6,3,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,3,3,8,4,0,0,0,15,0,0,0,16,9,16,3,0,0,48,0,0,0,0,0,0,0,0,0,0
