LGA_CODE_2016,C06_Budh_0_14_yrs,C06_Budh_15_24,C06_Budh_25_34,C06_Budh_35_44,C06_Budh_45_54,C06_Budh_55_64,C06_Budh_65_74,C06_Budh_75_84,C06_Budh_85ov,C06_Budh_Tot,C06_C_Ang_0_14,C06_C_Ang_15_24,C06_C_Ang_25_34,C06_C_Ang_35_44,C06_C_Ang_45_54,C06_C_Ang_55_64,C06_C_Ang_65_74,C06_C_Ang_75_84,C06_C_Ang_85ov,C06_C_Ang_Tot,C06_C_As_Apo_0_14,C06_C_As_Apo_15_24,C06_C_As_Apo_25_34,C06_C_As_Apo_35_44,C06_C_As_Apo_45_54,C06_C_As_Apo_55_64,C06_C_As_Apo_65_74,C06_C_As_Apo_75_84,C06_C_As_Apo_85ov,C06_C_As_Apo_Tot,C06_C_Bap_0_14,C06_C_Bap_15_24,C06_C_Bap_25_34,C06_C_Bap_35_44,C06_C_Bap_45_54,C06_C_Bap_55_64,C06_C_Bap_65_74,C06_C_Bap_75_84,C06_C_Bap_85ov,C06_C_Bap_Tot,C06_C_Breth_0_14,C06_C_Breth_15_24,C06_C_Breth_25_34,C06_C_Breth_35_44,C06_C_Breth_45_54,C06_C_Breth_55_64,C06_C_Breth_65_74,C06_C_Breth_75_84,C06_C_Breth_85ov,C06_C_Breth_Tot,C06_C_Cath_0_14,C06_C_Cath_15_24,C06_C_Cath_25_34,C06_C_Cath_35_44,C06_C_Cath_45_54,C06_C_Cath_55_64,C06_C_Cath_65_74,C06_C_Cath_75_84,C06_C_Cath_85ov,C06_C_Cath_Tot,C06_C_Ch_Chr_0_14,C06_C_Ch_Chr_15_24,C06_C_Ch_Chr_25_34,C06_C_Ch_Chr_35_44,C06_C_Ch_Chr_45_54,C06_C_Ch_Chr_55_64,C06_C_Ch_Chr_65_74,C06_C_Ch_Chr_75_84,C06_C_Ch_Chr_85ov,C06_C_Ch_Chr_Tot,C06_C_E_Orth_0_14,C06_C_E_Orth_15_24,C06_C_E_Orth_25_34,C06_C_E_Orth_35_44,C06_C_E_Orth_45_54,C06_C_E_Orth_55_64,C06_C_E_Orth_65_74,C06_C_E_Orth_75_84,C06_C_E_Orth_85ov,C06_C_E_Orth_Tot,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_La_Da_Sai_0_14,C06_C_La_Da_Sai_15_24,C06_C_La_Da_Sai_25_34,C06_C_La_Da_Sai_35_44,C06_C_La_Da_Sai_45_54,C06_C_La_Da_Sai_55_64,C06_C_La_Da_Sai_65_74,C06_C_La_Da_Sai_75_84,C06_C_La_Da_Sai_85ov,C06_C_La_Da_Sai_Tot,C06_C_Luth_0_14,C06_C_Luth_15_24,C06_C_Luth_25_34,C06_C_Luth_35_44,C06_C_Luth_45_54,C06_C_Luth_55_64,C06_C_Luth_65_74,C06_C_Luth_75_84,C06_C_Luth_85ov,C06_C_Luth_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_Tot,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Se_da_Adv_0_14,C06_C_Se_da_Adv_15_24,C06_C_Se_da_Adv_25_34,C06_C_Se_da_Adv_35_44,C06_C_Se_da_Adv_45_54,C06_C_Se_da_Adv_55_64,C06_C_Se_da_Adv_65_74,C06_C_Se_da_Adv_75_84,C06_C_Se_da_Adv_85ov,C06_C_Se_da_Adv_Tot,C06_C_Uni_Ch_0_14,C06_C_Uni_Ch_15_24,C06_C_Uni_Ch_25_34,C06_C_Uni_Ch_35_44,C06_C_Uni_Ch_45_54,C06_C_Uni_Ch_55_64,C06_C_Uni_Ch_65_74,C06_C_Uni_Ch_75_84,C06_C_Uni_Ch_85ov,C06_C_Uni_Ch_Tot,C06_C_Chi_nfd_0_14,C06_C_Chi_nfd_15_24,C06_C_Chi_nfd_25_34,C06_C_Chi_nfd_35_44,C06_C_Chi_nfd_45_54,C06_C_Chi_nfd_55_64,C06_C_Chi_nfd_65_74,C06_C_Chi_nfd_75_84,C06_C_Chi_nfd_85ov,C06_C_Chi_nfd_Tot,C06_C_Oth_Chr_0_14,C06_C_Oth_Chr_15_24,C06_C_Oth_Chr_25_34,C06_C_Oth_Chr_35_44,C06_C_Oth_Chr_45_54,C06_C_Oth_Chr_55_64,C06_C_Oth_Chr_65_74,C06_C_Oth_Chr_75_84,C06_C_Oth_Chr_85ov,C06_C_Oth_Chr_Tot
LGA17650,3,5,3,3,8,6,0,0,0,39,349,207,173,264,324,305,205,98,38,1968,0,0,0,0,0,0,0,0,0,0,24,6,3,10,7,6,12,0,3,76,0,0,0,0,0,0,0,0,0,0,322,184,118,187,211,161,103,43,9,1337,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,6,25,4,4,14,6,6,0,3,3,61,0,0,0,0,0,0,0,0,0,0,4,3,0,10,4,3,3,0,3,32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,10,4,7,7,0,9,0,0,0,0,32,18,28,21,39,58,70,31,24,3,294,16,8,8,4,12,3,4,0,0,56,0,0,0,0,0,0,4,4,0,7,69,24,20,42,46,51,31,17,10,312,34,11,9,18,17,12,8,3,0,109,3,0,0,0,0,0,0,0,0,8
LGA17750,26,55,40,48,47,10,3,7,0,232,2696,2000,1819,2066,2104,1649,1136,823,270,14560,0,0,0,0,0,0,0,0,0,0,127,132,69,81,101,71,35,26,4,645,55,36,18,21,8,12,11,11,3,166,4836,3372,2302,2486,2316,1676,1155,667,226,19032,27,12,11,30,20,23,6,12,0,134,27,31,17,30,19,25,13,3,0,168,30,40,19,20,40,15,13,3,0,176,21,18,12,8,6,7,4,0,0,68,243,153,101,133,143,97,80,46,19,1005,35,16,13,15,10,4,0,0,0,90,12,15,14,7,7,5,0,0,0,58,156,120,83,81,90,52,16,5,6,609,512,431,413,568,622,574,473,330,117,4037,51,37,20,37,34,17,17,9,3,221,36,24,16,20,13,17,12,10,6,145,528,641,343,459,610,449,312,217,77,3647,207,161,97,98,90,38,25,21,3,747,0,0,3,0,0,4,0,0,0,20
LGA17850,0,0,0,3,3,0,0,0,0,10,264,158,126,179,219,219,122,95,34,1419,0,0,0,0,0,0,0,0,0,0,3,0,3,5,4,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,169,57,64,95,82,90,48,29,9,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,10,3,4,5,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,40,17,36,50,79,70,74,42,15,429,0,0,0,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,13,9,4,14,10,9,3,3,0,56,4,4,3,0,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0
LGA17900,0,0,3,4,3,5,0,0,0,18,484,245,276,321,431,323,215,92,22,2400,0,0,0,0,0,0,0,0,0,0,15,4,10,3,12,4,3,0,0,50,0,0,0,0,0,0,0,0,0,3,455,149,230,233,245,231,153,69,13,1778,0,0,0,0,0,0,0,0,0,3,3,0,0,5,14,19,32,3,0,89,0,3,3,0,9,4,0,3,0,25,5,0,0,0,0,0,0,0,0,14,6,0,5,12,9,11,8,4,0,51,0,0,3,0,0,0,0,0,0,3,7,3,0,3,3,0,0,4,0,21,3,0,0,0,0,3,0,0,0,12,35,36,33,59,82,71,39,27,8,391,3,0,3,4,4,3,0,0,0,24,3,0,5,0,6,12,3,4,0,33,26,7,25,32,22,37,22,10,0,174,29,9,13,17,15,12,10,3,0,110,0,0,0,0,0,0,5,0,0,3
LGA17950,0,0,0,0,0,0,0,0,0,3,190,86,93,178,155,153,133,57,14,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,282,67,121,137,147,108,78,38,18,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,11,26,11,33,34,55,41,32,18,5,249,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,32,14,14,20,11,9,6,0,0,112,0,3,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
LGA18020,0,4,3,3,5,3,0,0,0,26,644,306,299,423,551,548,457,278,102,3608,0,0,0,0,0,0,0,0,0,0,5,5,3,5,5,9,11,3,0,47,0,0,0,0,0,0,0,0,0,0,632,242,221,346,320,338,225,127,51,2501,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,5,5,0,0,22,9,3,3,3,3,10,3,0,0,29,0,0,0,3,0,0,0,0,0,9,3,0,3,3,7,12,14,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,6,0,13,6,8,5,0,0,49,102,38,62,71,140,145,90,59,20,732,0,3,0,3,6,4,3,3,0,24,7,6,4,8,5,3,4,3,0,40,90,36,27,51,65,75,47,34,11,442,32,13,13,16,22,13,18,12,0,138,3,6,0,5,8,10,5,3,0,35
LGA18050,97,122,257,224,184,86,24,12,7,1010,861,600,1614,1272,863,792,453,418,247,7116,0,0,0,3,0,3,0,0,0,10,9,14,61,26,17,6,4,7,0,143,0,0,0,0,0,0,0,0,0,0,1740,1363,3074,2113,1340,1125,874,727,297,12644,0,0,3,0,0,3,6,3,0,16,249,154,249,337,199,174,168,119,31,1683,0,3,17,11,3,6,7,3,0,52,0,4,3,0,0,4,0,0,0,22,38,24,82,62,30,34,30,17,0,317,3,0,10,3,3,0,0,0,0,16,10,9,32,13,12,7,0,0,3,83,34,37,53,40,23,19,3,0,0,206,63,65,197,175,136,125,115,92,44,1019,3,6,9,7,3,4,0,0,0,30,0,7,3,7,0,0,4,4,0,29,92,71,197,154,123,84,52,53,45,877,38,57,93,73,37,22,16,14,5,348,0,6,11,4,16,4,4,0,0,46
LGA18100,0,0,4,0,0,0,0,0,0,10,183,84,97,130,154,193,151,114,31,1143,0,0,0,0,0,0,0,0,0,0,0,5,3,7,12,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,226,87,94,137,139,135,101,55,8,984,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,3,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,0,5,4,4,0,3,0,32,39,34,34,39,83,60,36,41,10,371,11,15,14,6,12,14,9,0,3,66,0,0,0,0,0,3,0,0,0,8,58,33,27,44,46,51,41,22,17,341,9,4,6,3,6,4,0,3,0,34,0,0,0,0,0,0,0,0,0,0
LGA18200,0,3,4,4,0,0,0,0,0,12,173,116,146,172,233,252,151,86,20,1343,0,0,0,0,0,0,0,0,0,0,8,3,9,11,5,7,0,3,0,37,0,0,0,0,0,0,0,0,0,0,391,204,188,224,217,195,126,75,17,1640,3,0,0,5,4,7,14,7,3,37,4,0,0,6,5,0,3,0,0,19,0,0,0,0,7,0,0,3,0,12,0,0,0,0,0,0,0,0,0,5,25,7,15,14,21,18,8,5,3,109,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,11,18,11,3,14,4,11,7,0,0,73,13,17,9,33,59,48,36,15,10,243,3,0,3,3,5,7,5,0,0,28,8,5,0,8,5,12,6,4,0,46,112,65,53,87,124,130,77,63,29,743,25,11,6,16,13,5,7,0,0,82,0,0,0,0,0,0,3,0,0,6
LGA18230,10,20,15,25,17,13,3,0,0,91,2798,1598,1512,1920,1941,1685,1221,833,263,13775,0,0,0,0,0,0,0,0,0,0,185,143,124,125,146,129,75,42,15,976,9,5,0,3,0,3,3,0,0,23,3777,1949,1541,1960,1811,1342,994,581,134,14093,28,9,14,8,13,11,6,0,0,77,34,18,30,26,23,25,17,6,4,181,25,14,9,12,12,18,7,12,7,123,16,7,8,8,3,3,3,0,0,53,52,32,38,30,38,29,28,10,0,255,4,0,3,5,0,0,0,0,0,16,11,8,8,0,4,6,0,0,0,45,145,107,55,64,111,42,18,8,7,555,296,205,221,310,360,328,239,162,45,2161,75,30,35,44,33,26,24,9,0,268,27,16,20,16,9,15,17,14,3,142,641,399,358,450,511,448,338,266,107,3524,184,110,86,92,91,56,25,18,3,661,0,0,4,0,8,5,0,0,0,15
LGA18250,324,394,591,568,469,255,116,64,21,2796,2072,1055,1382,1940,1561,1289,708,738,413,11165,0,0,0,0,0,0,3,0,0,8,91,72,147,119,119,55,44,33,16,696,0,0,0,4,0,0,9,0,0,13,3617,1977,2335,2638,2033,1502,1037,811,279,16236,13,10,15,12,19,10,11,3,4,101,249,113,177,228,140,138,147,77,19,1289,3,6,15,10,19,10,6,10,0,82,0,8,4,3,5,0,0,0,0,22,38,18,58,62,41,39,34,28,13,342,118,102,100,116,101,116,121,72,20,872,30,23,47,26,25,27,13,4,7,205,104,70,111,76,52,41,10,3,0,476,239,199,298,325,309,233,145,149,81,1987,4,6,3,12,3,4,3,3,0,36,0,6,23,0,4,3,0,0,0,44,345,263,297,313,326,286,137,199,91,2254,130,129,183,128,118,78,57,30,6,863,7,3,10,11,5,9,11,11,0,71
LGA18350,31,31,36,64,67,49,11,3,0,300,2344,1183,1125,1784,1772,2016,1619,1051,354,13234,0,0,0,0,0,0,0,0,0,0,148,84,69,105,110,104,71,34,16,739,49,28,8,22,8,9,3,4,4,133,2459,1175,855,1534,1381,1290,886,474,109,10161,3,15,6,9,19,17,8,4,0,89,65,35,36,46,50,46,39,16,3,331,32,25,26,25,26,20,15,8,0,175,22,8,12,8,11,9,0,4,0,75,14,13,8,33,42,32,34,27,3,218,6,0,0,3,0,0,0,0,0,16,4,11,4,7,5,5,4,5,3,49,69,44,34,30,43,30,14,3,0,257,144,89,92,201,235,329,262,190,77,1625,23,15,6,16,22,11,15,6,0,109,25,7,3,17,20,12,14,8,3,116,422,237,146,259,313,342,274,189,69,2242,194,105,65,90,116,89,45,26,9,723,21,5,9,18,16,16,14,7,4,103
LGA18400,21,10,19,31,32,10,5,0,0,129,2833,1607,1587,2104,1993,1568,800,407,127,13036,0,3,0,0,0,3,3,0,0,13,118,68,63,79,110,79,56,24,0,603,40,32,3,28,8,5,7,3,0,119,3223,1727,1480,1962,1694,1159,546,275,72,12141,12,0,7,7,11,14,4,3,0,50,133,62,67,88,53,45,27,11,6,499,24,19,19,18,19,16,7,6,0,130,13,4,11,3,7,7,0,0,0,46,27,28,14,43,47,40,51,69,49,361,4,3,0,0,4,0,0,0,0,12,9,7,3,9,6,8,0,3,0,56,34,44,24,20,28,18,9,0,0,178,102,89,104,163,271,220,94,74,23,1122,21,10,14,15,17,13,9,3,0,109,10,3,5,12,6,8,4,0,0,45,329,224,172,233,268,236,118,77,22,1679,135,80,60,88,70,40,6,3,3,490,17,12,14,11,14,17,5,3,0,85
LGA18450,250,338,399,356,343,160,75,25,7,1956,6627,4472,4912,5744,6057,5304,3929,3283,1119,41442,3,0,0,4,0,0,0,0,0,6,290,206,220,216,225,180,153,102,26,1612,103,37,45,39,6,18,16,4,8,287,10446,7478,6218,7669,7105,5472,4723,3396,753,53272,92,30,38,65,68,75,48,19,4,438,1900,1275,1668,1636,1448,1471,1150,575,90,11224,128,75,104,100,102,96,69,37,13,735,63,44,35,33,31,34,24,6,8,274,148,90,112,192,222,202,222,213,47,1451,21,16,15,18,7,8,3,0,0,89,60,46,62,57,42,49,36,21,18,387,364,306,223,232,203,123,65,19,3,1537,616,451,492,774,1083,1017,844,698,246,6228,152,142,91,87,127,120,107,93,34,948,58,32,25,41,28,18,14,17,7,247,1921,1326,817,1158,1305,1213,1011,720,263,9735,670,547,418,392,341,173,98,47,11,2691,36,21,24,32,32,25,19,6,0,197
LGA18500,59,111,149,148,122,90,38,12,6,733,1450,985,1648,1376,1170,1367,833,732,371,9938,3,0,0,3,3,0,0,0,0,5,10,11,29,24,21,27,8,5,0,130,0,0,3,0,0,0,0,0,0,3,1468,1066,1956,1638,1166,1139,643,566,233,9873,0,0,0,0,4,0,0,0,0,6,246,150,219,274,210,173,147,108,34,1554,0,4,17,5,3,3,0,3,0,41,0,0,0,3,3,0,0,0,0,11,23,22,53,37,28,52,27,18,11,263,0,4,4,5,3,3,0,0,0,25,6,3,20,5,3,6,5,0,0,57,9,26,36,20,13,12,5,0,0,121,109,109,167,182,172,194,158,109,56,1252,0,3,6,3,3,3,0,0,0,22,3,3,8,9,0,4,0,0,0,32,76,89,165,133,109,123,70,45,34,838,57,33,67,55,45,26,6,16,10,305,3,0,5,11,0,3,0,4,0,30
LGA18710,3,9,4,10,13,3,0,0,0,46,642,353,331,574,622,516,370,227,71,3708,0,0,0,0,0,0,0,0,0,0,39,11,17,24,15,15,0,14,3,135,0,0,0,0,0,0,0,0,0,0,1043,486,418,634,559,452,247,150,40,4034,0,0,0,0,0,0,0,0,0,0,3,13,4,4,9,12,5,0,0,55,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,6,15,10,10,18,22,17,11,3,3,112,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,24,13,16,10,19,8,3,0,0,92,35,30,30,59,83,92,33,25,7,397,12,3,3,4,4,9,0,0,0,38,6,0,0,6,0,4,0,0,0,21,159,80,74,129,142,145,82,44,21,870,60,21,22,29,30,24,6,7,0,197,0,0,0,0,0,0,0,0,0,3
LGA19399,0,0,0,0,0,0,0,0,0,3,40,11,34,42,45,62,21,13,4,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,43,20,27,42,46,21,17,13,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,7,0,0,0,22,0,0,0,0,0,0,0,0,0,3,8,7,0,8,5,0,11,5,0,43,22,4,10,15,25,26,9,6,0,123,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0
LGA19499,25,52,72,53,47,22,3,3,0,274,128,220,334,288,270,288,142,63,19,1755,0,0,7,0,0,0,0,0,0,9,9,21,21,24,17,17,10,4,0,115,0,0,0,0,0,0,0,0,0,4,248,366,479,358,279,236,119,52,24,2159,0,0,4,0,5,5,0,3,0,15,15,17,37,31,26,10,5,3,0,142,4,4,7,4,9,5,3,0,0,35,0,46,9,6,3,6,3,0,0,68,3,11,21,8,14,12,3,4,0,75,0,0,6,4,4,0,0,0,0,13,0,3,17,0,0,0,3,0,0,24,13,19,31,18,15,12,0,0,0,112,6,23,31,48,51,71,30,4,0,261,3,3,3,3,5,0,5,3,0,25,0,3,8,13,3,7,3,0,0,38,25,42,62,43,55,52,40,8,6,338,30,36,60,37,22,17,16,0,0,219,4,6,3,3,7,4,0,0,0,25
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
