LGA_CODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
LGA17400,3,0,0,0,0,6,34,0,3,0,0,35,144,33,26,8,3,212,452,169,128,61,23,836,223,112,104,67,53,561,13,7,0,0,4,29,874,327,271,134,87,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,12,3,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0,0,0,3,5,0,0,0,0,11,11,3,0,0,0,10,3,0,0,3,0,12,3,0,0,3,0,8,0,0,0,0,0,0,28,9,3,3,0,42,0,0,0,0,0,3,918,339,279,137,85,1763,3,0,0,0,0,3,39,3,0,0,0,41,180,46,15,4,0,243,479,136
LGA17420,3,3,8,3,3,19,44,4,8,0,0,57,264,84,50,13,5,413,2952,1729,1695,384,105,6869,5853,5020,8240,4135,1728,24976,94,40,51,26,19,225,9211,6889,10046,4568,1854,32556,0,0,0,0,0,0,10,0,0,0,0,15,313,65,26,7,0,413,851,475,286,48,12,1670,149,107,123,55,18,454,6,0,3,0,0,10,1333,645,442,109,37,2564,0,0,0,0,0,4,21,4,0,0,0,27,324,58,25,3,3,415,158,76,35,11,0,278,13,4,4,0,0,19,11,0,0,0,0,17,521,139,68,19,7,753,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,0,0,13,3,0,3,3,0,11,8,3,4,4,3,25,0,0,0,0,0,0,21,7,14,7,3,56,3,0,0,0,0,0,11092,7689,10565,4700,1892,35937,7,8,8,0,0,18,53,11,7,3,0,81,299,108,55,10,8,481,2910,1587
LGA17550,19,3,3,0,0,23,112,20,6,4,0,143,1081,269,121,34,9,1522,4016,1624,1547,499,137,7821,1939,1160,1584,1012,567,6260,102,31,31,10,5,186,7274,3100,3295,1564,720,15954,3,3,0,0,0,4,35,3,0,0,0,34,813,156,36,4,0,1011,1294,478,271,74,16,2136,34,18,25,16,7,99,52,8,9,3,0,65,2227,657,335,99,30,3354,3,3,0,0,0,3,65,3,0,0,0,68,665,146,44,7,3,852,301,110,62,14,0,491,17,5,5,3,3,32,43,11,0,0,0,52,1089,276,106,24,7,1508,15,3,4,0,0,20,143,0,3,0,0,148,371,25,14,4,0,407,75,11,5,4,0,89,11,0,6,0,5,20,12,6,0,0,0,18,630,44,28,8,3,712,5,6,0,0,0,12,11217,4085,3773,1692,766,21532,14,3,6,6,0,32,117,14,7,3,3,145,1224,237,117,22,11,1614,4164,1675
LGA17620,3,0,0,0,0,3,25,3,0,0,0,27,238,55,16,4,0,309,851,378,304,105,27,1671,474,227,339,218,82,1343,20,0,6,0,0,32,1618,666,656,326,112,3379,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,9,12,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,23,5,5,0,0,29,0,0,0,0,0,0,5,0,0,0,0,5,25,15,0,0,0,43,12,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,49,15,3,0,0,72,0,0,0,0,0,0,3,0,0,0,0,3,11,0,3,0,0,10,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,16,3,4,0,0,24,4,0,0,0,0,7,1710,695,669,328,112,3514,0,0,0,0,0,0,22,0,0,0,0,24,201,62,24,3,3,290,861,338
LGA17640,4,0,0,0,0,4,12,3,0,0,0,21,127,39,13,3,3,180,506,175,124,50,26,877,295,129,172,124,53,775,16,0,4,0,0,19,955,347,312,177,85,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,11,3,0,0,0,0,5,0,0,0,0,0,0,9,4,3,0,0,16,5,0,0,0,0,4,977,354,321,180,83,1919,3,0,0,0,0,3,15,0,0,0,0,19,128,33,12,10,0,179,525,163
LGA17650,0,0,0,0,0,3,13,0,0,0,0,11,125,26,13,0,3,165,380,160,150,55,13,763,199,112,140,95,58,598,8,4,0,0,0,11,721,305,311,154,73,1553,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,7,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,737,311,315,154,73,1583,0,0,0,0,0,0,23,0,3,0,0,24,96,20,14,4,0,132,426,158
LGA17750,3,0,0,0,3,6,25,0,3,0,0,29,525,124,50,10,3,712,3217,1599,1251,415,118,6609,1778,1142,1581,1060,509,6075,77,27,14,14,10,135,5617,2895,2906,1498,643,13562,0,0,0,0,0,0,7,0,0,0,0,7,149,35,3,0,0,190,63,24,17,0,0,104,12,4,5,3,0,19,3,0,0,0,0,3,231,60,26,6,0,325,0,0,0,0,0,0,15,4,0,0,0,14,363,85,15,3,0,473,29,24,9,3,0,60,5,8,4,5,0,27,13,0,0,0,0,13,432,122,28,13,0,586,0,0,0,0,0,3,6,0,0,0,0,6,8,3,3,0,0,16,11,9,0,0,0,20,6,7,9,6,4,32,0,0,0,0,0,0,29,18,16,6,5,73,0,0,0,0,0,0,6312,3094,2966,1524,652,14554,7,0,3,0,0,13,16,5,3,0,3,28,477,104,47,16,3,646,3291,1502
LGA17850,0,0,0,0,0,0,5,0,0,0,0,4,77,7,10,6,0,96,237,66,76,27,14,414,122,53,82,50,25,337,3,3,0,0,0,10,442,131,164,80,40,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,14,0,0,0,0,0,0,456,135,167,84,42,883,0,0,0,0,0,0,3,0,0,0,0,5,60,17,0,3,0,83,238,72
LGA17900,3,0,0,0,0,8,57,3,0,0,0,64,154,48,24,10,4,237,255,142,107,55,51,606,135,78,92,63,81,452,24,9,4,3,0,47,625,289,224,135,139,1414,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,5,0,0,0,0,5,0,0,3,0,0,4,0,0,0,0,0,0,8,4,5,0,0,15,0,0,0,0,0,0,11,3,0,0,0,13,12,3,0,0,0,21,3,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,25,7,3,0,0,42,3,0,0,0,0,3,22,3,0,0,0,26,28,10,0,0,3,36,11,7,10,4,0,27,3,3,4,0,0,7,10,0,0,0,0,10,70,24,11,4,3,109,0,0,0,0,0,0,732,322,245,139,140,1582,0,0,0,0,0,0,45,4,5,0,0,58,157,41,17,3,5,223,246,123
LGA17950,0,0,0,0,0,0,3,0,0,0,0,3,48,9,0,0,0,62,187,71,65,22,6,352,120,59,53,42,21,297,4,0,0,0,3,12,363,141,121,69,38,726,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,7,0,4,0,0,0,3,3,0,0,0,0,3,8,5,0,0,0,16,0,0,0,0,0,0,379,152,122,69,35,748,0,0,0,0,0,0,3,0,0,0,0,3,43,9,8,0,0,58,181,73
LGA18020,8,0,0,0,0,8,22,7,0,3,0,29,209,51,18,12,4,292,671,224,198,98,46,1236,387,152,178,138,82,936,18,6,0,3,3,27,1315,432,406,251,134,2534,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,13,3,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,4,6,0,0,0,11,0,0,4,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,15,6,4,3,0,29,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,7,0,3,0,0,13,0,0,3,0,0,7,0,0,0,0,0,3,19,4,3,3,3,33,0,0,0,0,0,0,1353,447,417,262,135,2607,4,0,0,0,0,5,15,0,0,0,0,18,200,40,28,8,4,272,675,201
LGA18050,11,0,0,0,0,12,33,3,0,0,0,42,353,121,71,5,3,551,584,360,494,106,33,1568,346,341,640,380,120,1825,25,6,6,0,3,40,1343,826,1216,496,153,4042,6,0,0,0,0,6,41,3,0,0,0,43,538,203,100,16,3,851,453,371,359,90,18,1284,116,136,255,103,45,660,15,7,4,0,3,33,1166,715,726,213,65,2877,53,3,0,0,0,52,768,48,6,0,0,823,2709,829,266,35,0,3840,476,316,237,51,8,1097,33,20,26,26,16,125,61,12,4,0,0,79,4098,1229,541,115,31,6017,0,0,0,0,0,0,7,0,0,0,0,7,24,8,0,0,0,30,4,6,7,3,0,23,5,0,3,3,4,22,0,0,0,0,0,0,44,20,15,11,4,85,4,0,0,0,0,3,6655,2790,2492,835,256,13026,5,0,0,0,0,3,20,5,0,0,0,24,204,99,55,10,4,373,543,320
LGA18100,0,0,0,0,0,0,6,0,0,0,0,10,75,17,13,0,0,100,268,88,68,32,5,467,164,71,72,61,28,399,8,0,3,0,0,6,522,171,158,95,33,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,4,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,540,177,164,100,36,1005,0,0,0,0,0,0,8,0,0,0,0,6,88,17,6,4,0,114,286,83
LGA18200,0,0,0,0,0,4,13,0,3,0,0,11,125,30,14,9,0,174,480,189,170,76,39,960,188,110,136,92,49,572,14,9,0,0,0,25,819,339,320,176,93,1749,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,15,8,0,0,0,26,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,21,10,3,0,0,32,3,0,0,0,0,4,16,0,3,0,0,14,3,7,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,21,10,7,0,0,36,0,0,0,0,0,0,870,361,326,176,93,1827,0,0,0,0,0,0,14,0,0,0,0,14,119,41,14,3,0,176,475,175
LGA18230,0,0,0,0,0,3,37,4,0,4,3,47,512,152,48,15,7,730,2456,1158,940,347,154,5050,1582,844,1285,786,445,4941,65,35,17,9,12,141,4655,2193,2291,1155,618,10916,0,0,0,0,0,0,5,0,0,0,0,8,118,31,5,0,0,155,82,33,31,3,4,149,32,28,24,20,5,105,3,0,0,0,0,6,238,90,62,24,11,419,3,0,0,0,0,3,20,0,0,0,0,24,177,38,10,0,0,227,19,8,4,3,0,35,4,0,0,3,0,8,7,0,0,0,0,9,235,53,15,8,0,311,3,0,0,0,0,7,9,0,0,0,0,9,17,0,4,0,0,18,13,6,10,0,3,28,4,3,6,0,3,21,0,0,0,0,0,3,44,12,20,0,3,83,5,0,3,0,0,11,5176,2346,2391,1192,637,11734,5,0,3,0,0,8,29,3,5,9,3,44,461,105,47,14,6,626,2459,1166
LGA18250,4,3,3,0,0,11,27,4,4,3,0,36,595,229,104,15,9,954,1702,988,1205,264,60,4223,1063,896,1568,961,320,4805,40,7,21,3,4,77,3431,2127,2909,1243,392,10099,3,0,0,0,0,3,20,3,3,0,0,23,299,133,55,3,0,491,217,210,150,29,11,605,40,30,55,29,11,167,10,3,0,0,0,14,590,377,260,61,18,1305,32,0,0,0,0,36,548,67,13,3,0,633,1994,885,377,61,15,3331,423,286,225,63,16,1009,23,5,9,6,3,44,44,12,12,0,0,65,3056,1264,638,135,30,5124,0,0,0,0,0,0,0,0,0,0,0,0,18,8,3,0,0,29,3,0,4,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,24,8,10,0,0,46,0,0,0,0,0,0,7100,3779,3811,1437,448,16580,0,4,0,0,0,5,23,0,3,0,0,26,486,185,92,28,4,795,1513,943
LGA18350,8,0,0,0,0,8,50,6,5,0,0,71,529,115,49,14,0,717,2475,959,835,247,66,4583,1976,889,1195,814,359,5222,74,16,15,8,4,118,5114,1992,2100,1087,428,10724,0,0,0,0,0,0,9,0,0,0,0,7,119,14,3,0,0,141,158,47,36,10,3,250,42,19,25,11,9,100,11,0,0,0,0,9,337,81,60,21,13,503,0,0,0,0,0,0,3,3,0,0,0,8,46,10,0,0,0,62,32,11,3,0,0,50,7,0,4,3,0,15,3,0,0,0,0,3,98,23,16,3,0,131,0,0,0,0,0,3,10,0,0,0,0,10,12,0,0,0,0,15,7,3,0,0,0,14,3,8,0,3,3,16,0,0,0,0,0,0,38,10,7,3,3,58,0,0,0,0,0,0,5581,2103,2182,1110,441,11417,0,0,0,0,0,3,63,12,3,3,0,81,570,111,59,16,6,760,2686,906
LGA18400,12,0,0,0,4,13,47,9,6,4,3,72,330,83,55,16,9,495,1669,953,896,292,97,3907,1469,1076,1712,1071,553,5879,40,15,9,11,10,81,3560,2137,2686,1396,676,10449,0,0,0,0,0,0,4,0,0,0,0,4,43,7,3,0,0,51,51,8,8,3,0,69,4,0,3,4,8,17,0,0,0,0,0,0,106,15,12,4,8,144,0,0,0,0,0,0,3,0,0,0,0,4,18,3,0,3,0,30,6,3,0,0,0,9,0,0,4,3,0,6,0,0,0,0,0,0,35,5,3,5,0,50,0,0,0,0,0,3,7,3,0,0,0,8,10,8,0,0,0,16,3,3,4,3,0,17,3,0,5,3,3,15,0,0,0,0,0,0,29,14,9,10,3,64,0,0,0,0,0,3,3727,2170,2707,1418,687,10706,4,3,3,0,0,11,30,4,6,0,0,42,300,85,75,19,10,480,1713,914
LGA18450,9,0,0,0,0,18,104,22,12,4,0,147,2367,670,343,54,14,3449,9416,4946,4825,1370,419,20983,3392,2798,4432,2772,1244,14637,238,78,59,28,23,429,15522,8517,9680,4235,1706,39657,3,0,0,0,0,8,51,3,3,0,0,53,995,237,75,4,3,1320,1056,576,393,98,47,2167,64,54,60,36,45,263,28,16,13,3,0,55,2190,890,537,145,96,3861,8,3,0,0,0,7,237,21,3,0,0,261,1892,481,159,31,4,2568,675,311,212,41,12,1250,49,32,44,28,8,156,62,12,12,4,0,84,2918,865,429,95,29,4341,0,0,0,0,0,0,52,4,0,0,0,52,164,25,6,0,0,196,56,20,13,8,0,94,8,10,10,13,0,40,11,0,0,0,0,11,287,66,22,17,0,393,8,6,3,9,0,28,20928,10348,10677,4499,1824,48274,12,8,6,3,0,29,130,31,16,11,3,193,2168,675,340,81,17,3284,9283,4825
LGA18500,0,0,0,0,0,0,32,3,0,0,0,35,221,54,35,4,0,316,535,256,290,54,12,1145,580,434,725,565,201,2498,23,7,0,3,5,35,1386,757,1048,622,217,4032,0,0,0,0,0,0,49,0,0,0,0,50,518,125,38,6,0,686,676,372,308,54,0,1418,151,145,181,73,20,564,18,4,0,0,0,18,1412,646,532,129,25,2742,19,0,0,0,0,24,398,20,0,0,0,421,1845,450,119,16,0,2429,867,338,256,37,11,1506,74,51,59,43,13,234,44,3,12,0,0,58,3247,870,446,96,21,4672,0,0,0,0,0,0,8,0,0,0,0,8,15,6,3,0,0,24,9,8,8,0,0,23,6,0,3,0,0,5,0,0,0,0,0,0,41,15,15,0,0,65,13,3,4,0,0,19,6096,2282,2042,845,268,11532,0,0,0,0,0,0,27,0,4,3,0,31,153,50,29,0,4,233,483,201
LGA18710,4,0,0,0,0,5,22,6,4,3,0,41,178,60,37,3,0,273,718,306,245,100,34,1406,622,318,436,278,121,1771,15,3,4,0,3,31,1564,691,731,385,155,3518,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,21,8,7,0,0,0,10,4,0,3,0,0,7,0,0,0,0,0,0,23,6,5,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,11,3,3,0,0,0,6,4,0,0,0,0,5,0,0,0,0,0,0,13,7,3,0,0,26,3,0,0,0,0,10,3,0,0,0,0,3,8,0,3,0,0,11,0,0,9,3,3,12,0,0,3,0,0,6,0,0,0,0,0,0,14,4,11,9,5,42,0,0,0,0,0,0,1616,708,752,390,158,3626,3,0,4,0,0,7,27,5,3,3,0,40,205,50,36,12,0,300,747,304
LGA19399,0,0,0,0,0,0,3,0,0,0,0,3,18,12,0,0,0,29,58,21,15,12,0,102,50,17,30,10,9,114,0,0,0,0,0,0,121,50,44,18,11,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,4,13,0,0,0,0,0,0,8,4,5,0,4,17,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,139,57,50,20,10,287,0,0,0,0,0,0,8,4,0,0,0,11,18,6,3,0,0,21,51,22
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
