SAL_CODE_2021,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SAL13071,8,70,169,146,192,587,9,594
SAL13072,0,14,24,21,3,61,0,64
SAL13073,0,16,29,7,11,64,0,62
SAL13074,98,549,772,235,174,1825,25,1853
SAL13075,183,1356,1486,440,227,3695,31,3729
SAL13076,0,0,0,0,0,0,0,0
SAL13077,0,0,5,0,3,8,0,8
SAL13078,0,6,4,3,3,17,3,23
SAL13079,62,446,492,172,99,1265,27,1292
SAL13080,0,9,18,3,6,34,0,34
SAL13081,58,761,908,319,126,2169,40,2208
SAL13082,5,11,33,16,3,60,5,60
SAL13083,0,6,11,0,4,19,0,19
SAL13084,79,860,807,208,106,2062,51,2109
SAL13085,0,16,9,0,0,32,0,33
SAL13086,9,161,161,42,26,401,14,414
SAL13087,0,9,6,4,0,28,0,28
SAL13088,44,202,231,94,88,655,16,673
SAL13089,0,29,40,18,15,98,9,112
SAL13090,0,3,0,0,0,9,0,9
SAL13091,0,5,0,0,0,9,0,14
SAL13092,58,371,443,154,70,1101,13,1118
SAL13093,0,0,4,4,4,6,0,6
SAL13094,0,0,0,0,0,0,0,0
SAL13095,0,0,0,0,0,0,0,0
SAL13096,7,57,50,20,27,163,3,169
SAL13097,0,3,8,3,0,10,0,10
SAL13098,0,5,10,3,0,19,0,19
SAL13099,0,0,5,3,0,14,0,14
SAL13100,0,0,0,5,0,19,0,19
SAL13101,0,5,22,7,7,39,0,39
SAL13102,91,1402,2582,705,328,5107,56,5164
SAL13103,974,5688,5844,1795,849,15155,257,15412
SAL13104,0,3,7,9,3,18,0,18
SAL13105,0,37,129,89,130,386,3,388
SAL13106,10,88,166,113,180,547,11,558
SAL13107,15,97,93,39,5,248,7,253
SAL13108,0,0,5,0,6,9,0,9
SAL13109,0,0,5,5,3,15,0,15
SAL13110,0,4,13,15,13,37,0,37
SAL13111,0,11,14,8,0,29,0,29
SAL13112,3,38,60,19,12,125,0,125
SAL13113,0,10,33,13,12,72,4,72
SAL13114,28,428,584,201,160,1408,21,1425
SAL13115,0,0,4,6,0,15,0,15
SAL13116,0,6,15,4,3,33,0,35
SAL13117,6,68,25,3,14,119,5,119
SAL13118,0,4,3,0,6,11,0,11
SAL13119,0,0,3,0,0,3,0,3
SAL13120,0,26,45,18,19,105,0,112
SAL13121,79,594,487,124,43,1328,22,1356
SAL13122,71,511,528,161,74,1348,28,1373
SAL13123,55,412,871,291,163,1788,12,1799
SAL13124,0,11,12,5,0,37,0,37
SAL13125,0,3,0,5,10,15,0,22
SAL13126,1157,2911,1095,188,74,5431,65,5498
SAL13127,0,0,0,0,0,0,0,0
SAL13128,0,0,0,0,0,4,0,4
SAL13129,0,3,4,0,3,7,0,7
SAL13130,0,0,11,7,0,23,0,23
SAL13131,453,1768,1668,567,248,4710,61,4777
SAL13132,99,392,456,197,108,1249,13,1264
SAL13133,0,0,0,0,0,5,0,5
SAL13134,0,3,6,0,0,3,0,3
SAL13135,0,0,0,0,0,0,0,0
SAL13136,145,427,471,163,85,1292,10,1304
SAL13137,0,3,8,0,0,12,0,12
SAL13138,0,0,0,0,0,0,0,0
SAL13139,0,0,3,0,0,7,0,7
SAL13140,0,0,5,0,4,4,0,4
SAL13141,0,3,11,4,3,25,0,25
SAL13142,3,41,57,21,13,140,0,147
SAL13143,10,181,319,91,53,655,4,665
SAL13144,0,4,14,11,6,34,0,34
SAL13145,0,6,15,8,7,37,0,37
SAL13146,4,8,27,9,5,45,0,45
SAL13147,3,33,82,31,11,165,4,168
SAL13148,0,0,4,3,6,13,0,13
SAL13149,0,4,12,6,4,28,0,25
SAL13150,0,6,6,5,3,22,0,22
SAL13151,15,174,130,40,22,380,3,382
SAL13152,4,100,127,39,12,281,7,288
SAL13153,0,34,59,28,24,144,0,152
SAL13154,0,0,0,0,0,4,0,7
SAL13155,343,1635,1664,521,278,4449,61,4511
SAL13156,0,0,4,5,0,6,0,11
SAL13157,0,0,9,6,6,22,0,22
SAL13158,0,7,15,3,4,29,0,29
SAL13159,0,0,0,0,0,5,0,5
SAL13160,0,0,0,0,0,3,0,4
SAL13161,0,3,4,0,0,10,0,10
SAL13162,278,1533,1556,488,338,4199,77,4278
SAL13163,0,8,17,18,8,56,0,56
SAL13164,11,189,303,100,63,663,6,665
SAL13165,0,21,40,21,15,96,0,96
SAL13166,0,11,23,10,15,63,0,63
SAL13167,3050,6545,1560,237,106,11505,250,11749
SAL13168,0,3,0,9,9,14,0,14
SAL13169,0,0,10,5,6,14,0,20
SAL13170,4,64,143,66,51,329,9,340
SAL13171,6,60,39,5,4,111,0,111
SAL13172,0,0,0,0,0,3,0,3
SAL13173,5,116,151,81,50,403,8,406
SAL13174,0,7,5,4,6,19,0,19
SAL13175,0,7,8,13,6,35,0,37
SAL13176,0,6,5,0,0,13,0,13
SAL13177,43,153,142,64,38,436,11,450
SAL13178,0,7,4,0,3,18,0,18
SAL13179,374,1547,1431,506,224,4083,54,4141
SAL13180,36,241,326,142,85,837,15,850
SAL13181,0,6,37,14,9,65,0,67
SAL13182,9,95,94,23,9,223,0,229
SAL13183,0,12,27,21,23,84,0,83
SAL13184,0,0,0,0,0,0,0,0
SAL13185,0,7,28,22,19,80,0,80
SAL13186,4,6,9,7,0,19,0,23
SAL13187,0,5,10,6,7,29,0,29
SAL13188,27,143,159,50,38,421,4,424
SAL13189,13,111,137,46,28,342,5,346
SAL13190,0,12,8,11,0,32,0,30
SAL13191,0,6,18,9,4,42,0,42
SAL13192,39,513,827,197,86,1660,22,1681
SAL13193,323,1143,703,195,91,2452,50,2513
SAL13194,160,1040,1005,275,119,2596,22,2618
SAL13195,1293,3958,1848,395,201,7702,137,7837
SAL13196,0,34,37,20,12,105,0,107
SAL13197,654,2101,1306,311,141,4512,67,4580
SAL13198,0,7,0,0,0,7,0,10
SAL13199,0,0,0,0,0,0,0,0
SAL13200,0,0,0,0,0,0,0,0
SAL13201,0,41,93,38,27,197,5,201
SAL13202,729,1757,727,127,46,3388,37,3426
SAL13203,0,32,66,45,65,211,0,211
SAL13204,0,65,67,20,10,161,4,164
SAL13205,14,62,76,43,30,222,3,221
SAL13206,0,8,9,3,9,31,0,31
SAL13207,0,4,36,25,18,83,4,93
SAL13208,0,8,22,4,9,39,0,39
SAL13209,0,9,20,14,11,58,0,58
SAL13210,0,0,22,24,14,61,0,62
SAL13211,67,536,952,309,219,2089,11,2103
SAL13212,72,469,664,328,284,1808,21,1830
SAL13213,0,0,0,0,3,0,0,0
SAL13214,0,19,41,24,25,101,0,101
SAL13215,0,0,0,0,0,0,0,0
SAL13216,5,37,51,28,16,130,7,134
SAL13217,7,25,17,11,11,65,3,68
SAL13218,0,0,0,0,0,0,0,0
SAL13219,3,25,50,16,20,115,0,118
SAL13220,0,0,0,0,0,0,0,0
SAL13221,0,0,0,0,0,0,0,0
SAL13222,0,5,9,4,0,21,0,21
SAL13223,6,44,67,21,19,155,0,155
SAL13224,0,0,0,0,0,5,0,5
SAL13225,0,0,0,0,0,3,0,3
SAL13226,0,5,0,0,0,3,0,3
SAL13227,0,3,6,4,5,14,0,14
SAL13228,0,0,12,7,3,26,0,26
SAL13229,0,0,4,0,3,8,0,8
SAL13230,0,0,12,7,5,28,0,28
SAL13231,0,3,12,7,3,18,3,25
SAL13232,0,3,8,3,4,13,0,13
SAL13233,0,0,11,0,0,12,0,12
SAL13234,0,0,0,0,0,0,0,0
SAL13235,0,7,12,10,0,24,0,28
SAL13236,0,5,10,7,6,34,0,34
SAL13237,0,4,0,0,3,14,0,14
SAL13238,8,168,487,240,262,1170,9,1181
SAL13239,0,0,3,6,8,12,0,16
SAL13240,0,4,17,10,12,40,0,41
SAL13241,0,32,64,46,28,171,3,173
SAL13242,127,812,1095,433,276,2736,28,2769
SAL13243,117,594,536,165,77,1488,18,1509
SAL13244,100,451,290,64,26,932,20,953
SAL13245,29,196,201,57,43,523,8,532
SAL13246,0,0,0,0,0,0,0,0
SAL13247,0,0,3,0,0,5,0,5
SAL13248,7,103,174,71,46,399,3,401
SAL13249,0,3,7,11,0,20,0,20
SAL13250,0,5,0,0,0,6,0,6
SAL13251,0,4,5,10,7,29,3,31
SAL13252,0,8,14,8,9,46,0,53
SAL13253,0,3,8,0,9,17,0,17
SAL13254,0,10,22,15,0,52,3,54
SAL13255,0,0,0,0,0,0,0,0
SAL13256,9,76,145,65,61,358,0,361
SAL13257,268,746,647,218,101,1977,27,2008
SAL13258,1380,8429,6772,1951,858,19385,323,19702
SAL13259,0,0,0,0,0,0,0,0
SAL13260,0,0,0,0,0,0,0,0
SAL13261,0,8,12,0,6,26,5,26
SAL13262,54,299,327,169,97,934,12,949
SAL13263,0,10,28,9,4,48,0,48
SAL13264,0,17,35,17,20,92,0,99
SAL13265,0,25,45,9,0,69,0,74
SAL13266,9,25,6,4,4,51,3,52
SAL13267,22,145,180,53,20,423,10,433
SAL13268,2199,1398,227,27,24,3875,59,3933
SAL13269,57,836,1190,296,118,2499,21,2520
SAL13270,76,357,347,160,103,1045,10,1059
SAL13271,0,16,6,3,3,30,0,31
SAL13272,106,868,1758,862,480,4084,58,4142
SAL13273,6,45,56,22,0,125,5,126
SAL13274,0,0,0,0,0,0,0,0
SAL13275,0,7,5,8,4,21,0,21
SAL13276,51,218,214,85,65,635,12,642
SAL13277,0,14,23,7,8,53,0,53
SAL13278,53,530,686,263,161,1692,20,1708
SAL13279,0,0,0,0,0,0,0,0
SAL13280,0,0,5,3,0,15,0,15
SAL13281,0,0,12,3,0,17,0,17
SAL13282,0,0,0,0,0,0,0,0
SAL13283,0,3,4,8,0,19,0,19
SAL13284,0,4,7,9,6,22,0,22
SAL13285,5,26,42,16,11,94,6,96
SAL13286,667,2221,1804,737,466,5894,144,6043
SAL13287,0,0,0,0,0,0,0,0
SAL13288,10,10,0,0,0,28,4,31
SAL13289,4,9,12,9,0,28,0,32
SAL13290,47,322,548,236,168,1317,12,1326
SAL13291,0,5,32,14,11,69,0,72
SAL13292,0,17,24,8,4,48,0,48
SAL13293,0,0,5,3,6,11,0,11
SAL13294,131,1275,1754,508,213,3880,31,3909
SAL13295,0,5,9,4,0,23,0,23
SAL13296,0,11,14,8,11,40,0,40
SAL13297,1580,2940,844,97,26,5490,93,5583
SAL13298,4,35,44,18,16,113,0,113
SAL13299,311,3092,3470,1110,576,8553,94,8650
SAL13300,0,14,10,6,0,30,0,33
SAL13301,0,0,3,0,0,7,0,7
SAL13302,0,5,9,9,3,15,0,22
SAL13303,3,21,16,19,14,66,0,67
SAL13304,242,1394,809,214,108,2761,36,2800
SAL13305,133,992,585,158,72,1938,36,1973
SAL13306,56,378,489,155,91,1172,14,1187
SAL13307,135,571,352,58,30,1142,11,1153
SAL13308,0,0,6,0,3,10,0,13
SAL13309,131,721,502,97,37,1486,6,1494
SAL13310,0,14,33,17,25,91,0,89
SAL13311,0,0,6,0,0,4,0,4
SAL13312,0,0,0,0,0,0,0,0
SAL13313,0,9,37,12,8,63,0,65
SAL13314,79,432,466,158,108,1238,21,1262
SAL13315,0,22,80,43,41,178,0,178
SAL13316,49,587,807,308,175,1926,19,1944
SAL13317,3,96,169,79,64,424,5,420
SAL13318,0,41,121,47,40,251,5,259
SAL13319,0,14,8,9,4,35,0,35
SAL13320,0,49,101,42,25,212,5,212
SAL13321,0,23,29,16,5,77,0,73
SAL13322,25,188,137,41,31,421,5,425
SAL13323,81,381,251,33,19,774,11,779
SAL13324,0,16,18,16,18,64,4,63
SAL13325,2078,6262,2689,463,168,11656,129,11786
SAL13326,0,4,7,0,4,16,0,16
SAL13327,0,0,3,0,0,11,0,11
SAL13328,16,259,452,124,71,926,5,924
SAL13329,5,19,22,13,13,71,0,75
SAL13330,0,3,7,7,3,21,0,21
SAL13331,0,15,15,9,4,44,8,43
SAL13332,13,222,289,144,80,755,9,767
SAL13333,0,6,4,0,8,24,0,26
SAL13334,14,70,50,21,4,153,10,158
SAL13335,0,0,0,0,0,0,0,0
SAL13336,0,11,19,10,8,38,0,38
SAL13337,0,0,0,0,4,4,0,9
SAL13338,6,179,333,124,63,704,6,715
SAL13339,0,4,10,6,0,17,0,19
SAL13340,334,1971,1767,614,301,4986,91,5070
SAL13341,0,32,97,68,123,326,0,332
SAL13342,4,133,134,39,22,326,5,333
SAL13343,0,0,0,0,0,3,0,3
SAL13344,0,0,3,3,0,8,0,13
SAL13345,0,0,0,0,0,0,0,0
SAL13346,0,20,37,9,12,81,0,83
SAL13347,5,72,61,15,8,161,0,167
SAL13348,0,0,0,0,0,0,0,0
SAL13349,0,21,59,28,19,138,0,140
SAL13350,0,20,32,19,10,79,0,79
SAL13351,0,7,14,10,0,32,0,32
SAL13352,2297,2639,669,104,51,5750,133,5889
SAL13353,83,484,546,170,109,1388,29,1416
SAL13354,0,3,0,0,4,8,0,8
SAL13355,0,4,15,17,16,56,0,56
SAL13356,0,10,12,10,0,33,4,30
SAL13357,0,4,3,0,4,15,0,15
SAL13358,195,619,459,158,111,1544,27,1571
SAL13359,11,66,117,41,41,279,5,284
SAL13360,0,13,12,10,3,37,0,37
SAL13361,0,12,19,8,5,45,0,45
SAL13362,0,0,5,0,3,3,0,3
SAL13363,0,4,23,3,6,38,0,43
SAL13364,4,115,257,76,41,493,5,494
SAL13365,0,9,23,8,0,44,0,44
SAL13366,0,64,124,41,23,256,7,260
SAL13367,0,15,22,11,11,58,0,58
SAL13368,0,4,6,5,3,18,0,18
SAL13369,485,1844,1701,597,290,4913,70,4980
SAL13370,24,139,263,95,71,593,3,600
SAL13371,0,0,6,4,0,15,0,17
SAL13372,877,3123,794,101,35,4926,79,5009
SAL13373,0,13,4,0,0,20,0,20
SAL13374,0,3,11,3,4,18,0,18
SAL13375,239,996,634,193,74,2139,34,2174
SAL13376,6,60,155,56,52,321,0,321
SAL13377,0,6,0,4,5,12,0,12
SAL13378,0,6,5,10,8,28,0,28
SAL13379,0,22,27,18,4,66,0,66
SAL13380,0,5,3,0,4,15,0,15
SAL13381,0,7,5,0,3,18,0,18
SAL13382,0,24,52,20,11,109,0,106
SAL13383,128,957,1152,329,196,2760,39,2797
SAL13384,0,0,0,0,0,0,0,0
SAL13385,21,221,471,157,68,933,3,938
SAL13386,1035,2052,1131,300,146,4657,116,4777
SAL13387,0,4,5,0,0,8,0,5
SAL13388,0,5,13,8,4,25,0,25
SAL13389,5,202,315,123,80,728,10,738
SAL13390,0,34,122,76,75,310,0,310
SAL13391,0,5,6,0,5,20,0,20
SAL13392,0,9,26,11,13,56,0,56
SAL13393,0,29,47,20,6,106,0,109
SAL13394,1073,2841,1150,261,128,5445,139,5592
SAL13395,0,24,30,11,9,73,4,77
SAL13396,0,3,14,10,7,26,0,26
SAL13397,0,0,0,0,0,9,0,9
SAL13398,0,0,9,0,0,12,0,12
SAL13399,0,0,4,0,0,7,0,7
SAL13400,0,6,13,3,0,24,0,22
SAL13401,0,3,5,0,0,13,0,13
SAL13402,0,5,11,0,5,22,0,22
SAL13403,0,29,38,18,7,96,3,93
SAL13404,0,5,0,0,0,14,0,14
SAL13405,3,27,36,17,18,102,0,105
SAL13406,25,134,216,69,27,469,6,476
SAL13407,0,13,22,9,6,51,0,58
SAL13408,0,0,11,0,7,15,0,15
SAL13409,0,0,0,0,0,4,0,4
SAL13410,316,1628,1649,614,322,4526,72,4593
SAL13411,67,746,958,214,96,2086,41,2123
SAL13412,473,1844,1247,265,115,3943,62,4006
SAL13413,0,4,13,0,7,32,0,32
SAL13414,0,3,4,7,0,12,0,12
SAL13415,0,35,58,36,16,147,6,153
SAL13416,0,4,9,0,0,18,0,18
SAL13417,0,4,3,0,0,9,0,9
SAL13418,0,11,10,5,0,32,0,32
SAL13419,963,2973,1297,268,95,5591,69,5658
SAL13420,0,5,9,9,3,22,0,23
SAL13421,0,24,35,13,10,79,0,79
SAL13422,223,844,327,75,28,1499,29,1529
SAL13423,289,1467,1359,499,290,3902,61,3968
SAL13424,163,917,953,309,176,2518,42,2559
SAL13425,0,0,5,9,0,11,0,11
SAL13426,214,1408,1278,375,157,3428,23,3453
SAL13427,11,131,249,73,44,515,3,515
SAL13428,0,22,31,22,12,85,4,79
SAL13429,0,21,27,24,4,74,4,78
SAL13430,0,4,21,8,6,36,0,36
SAL13431,0,5,7,4,3,20,0,20
SAL13432,0,0,5,0,0,4,0,4
SAL13433,0,3,11,8,5,34,0,32
SAL13434,23,93,177,118,184,593,15,609
SAL13435,0,5,9,10,6,24,0,24
SAL13436,0,5,7,3,3,11,0,11
SAL13437,3,9,18,12,3,46,0,47
SAL13438,0,0,8,3,0,16,0,16
SAL13439,0,7,10,0,9,31,3,35
SAL13440,0,12,16,6,15,56,0,56
SAL13441,0,3,0,0,0,5,0,5
SAL13442,0,15,25,18,16,75,0,74
SAL13443,0,11,32,15,16,69,0,73
SAL13444,141,1395,1343,443,330,3651,27,3674
SAL13445,0,3,12,4,5,27,0,30
SAL13446,0,16,24,8,9,58,0,60
SAL13447,0,17,9,5,3,35,0,35
SAL13448,0,6,6,0,0,9,0,9
SAL13449,0,25,107,64,89,288,4,291
SAL13450,400,2049,960,124,35,3569,32,3603
SAL13451,0,10,10,4,4,28,0,28
SAL13452,0,4,6,0,5,11,0,11
SAL13453,0,11,13,6,3,33,0,33
SAL13454,0,0,0,0,0,0,0,3
SAL13455,0,25,98,37,48,205,0,201
SAL13456,0,20,21,10,9,53,0,57
SAL13457,0,5,8,3,0,13,0,13
SAL13458,61,614,791,296,144,1911,12,1926
SAL13459,648,569,89,9,10,1325,10,1332
SAL13460,0,12,11,7,11,39,0,41
SAL13461,0,24,37,18,11,94,0,96
SAL13462,159,612,688,200,110,1764,12,1780
SAL13463,39,191,230,79,37,565,5,572
SAL13464,322,1760,1766,635,288,4775,58,4834
SAL13465,0,4,9,8,3,30,0,29
SAL13466,0,5,7,8,3,17,0,17
SAL13467,0,21,23,14,7,67,0,66
SAL13468,258,938,902,263,124,2489,33,2524
SAL13469,1348,6280,3455,851,379,12313,140,12459
SAL13470,0,10,25,20,18,81,0,82
SAL13471,0,0,3,3,7,11,0,11
SAL13472,14,136,126,62,47,377,10,393
SAL13473,0,14,25,18,21,81,0,81
SAL13474,0,13,42,22,34,112,0,118
SAL13475,0,5,14,6,4,25,0,25
SAL13476,169,341,263,106,70,951,38,990
SAL13477,9,112,186,56,31,390,3,392
SAL13478,137,964,710,195,104,2115,41,2159
SAL13479,0,5,12,4,4,21,0,21
SAL13480,0,3,9,3,6,21,0,21
SAL13481,0,0,0,0,0,4,0,3
SAL13482,5,79,124,87,71,366,6,376
SAL13483,0,0,0,0,0,0,0,0
SAL13484,4,16,51,27,16,114,0,116
SAL13485,69,556,596,212,108,1547,24,1572
SAL13486,0,27,89,46,38,200,3,203
SAL13487,124,1379,1144,374,165,3184,49,3231
SAL13488,0,0,0,0,0,0,0,0
SAL13489,11,31,15,9,0,72,0,75
SAL13490,0,11,10,0,9,24,0,28
SAL13491,0,0,6,0,5,11,0,11
SAL13492,0,0,0,0,0,7,0,7
SAL13493,17,174,164,68,35,470,9,479
SAL13494,16,332,459,144,65,1015,16,1030
SAL13495,0,0,0,6,0,4,0,4
SAL13496,0,0,3,9,0,12,0,15
SAL13497,0,0,0,3,5,5,0,5
SAL13498,0,7,13,12,0,36,0,36
SAL13499,0,4,3,3,0,13,0,13
SAL13500,0,4,6,7,0,20,0,20
SAL13501,6,29,19,17,11,74,0,75
SAL13502,0,29,88,32,36,196,0,194
SAL13503,0,0,0,0,0,3,0,3
SAL13504,353,1630,1454,403,250,4086,51,4143
SAL13505,0,0,4,0,0,10,0,10
SAL13506,4,275,495,124,68,972,9,978
SAL13507,41,387,628,252,119,1426,14,1436
SAL13508,0,3,7,0,0,11,0,11
SAL13509,0,3,18,6,0,31,0,31
SAL13510,0,26,62,31,25,145,3,146
SAL13511,0,7,10,3,9,25,0,25
SAL13512,0,3,0,0,0,4,0,4
SAL13513,81,606,608,175,66,1539,17,1559
SAL13514,0,23,55,36,44,161,0,163
SAL13515,4,32,44,12,10,95,0,96
SAL13516,0,0,0,0,0,0,0,0
SAL13517,121,1971,1838,423,194,4539,55,4596
SAL13518,128,829,878,272,136,2251,37,2286
SAL13519,0,0,5,0,0,7,0,7
SAL13520,54,98,83,20,3,261,0,260
SAL13521,0,0,4,7,0,13,0,13
SAL13522,0,5,4,3,3,21,0,21
SAL13523,11,149,165,49,19,395,4,400
SAL13524,63,642,1060,323,170,2254,12,2267
SAL13525,0,44,138,64,75,327,3,329
SAL13526,0,30,37,24,8,107,3,105
SAL13527,0,9,6,6,0,21,0,21
SAL13528,0,4,9,3,5,15,0,18
SAL13529,0,4,32,16,15,73,0,73
SAL13530,4,26,55,26,29,131,0,131
SAL13531,162,617,579,245,144,1744,33,1781
SAL13532,0,18,29,11,5,61,0,61
SAL13533,617,2517,2413,750,364,6662,102,6763
SAL13534,0,5,8,5,3,22,0,22
SAL13535,0,8,3,5,0,9,5,14
SAL13536,0,4,13,7,5,39,0,39
SAL13537,0,3,12,0,7,21,0,21
SAL13538,133,370,323,93,55,975,25,999
SAL13539,3,22,41,18,36,111,8,114
SAL13540,0,10,24,9,7,58,0,65
SAL13541,0,5,23,10,10,50,0,52
SAL13542,0,7,5,5,3,22,0,22
SAL13543,0,4,18,3,0,29,0,29
SAL13544,0,3,5,0,4,12,0,12
SAL13545,0,0,0,3,0,7,0,7
SAL13546,4,11,26,8,0,46,0,48
SAL13547,21,595,1141,410,258,2430,16,2449
SAL13548,77,465,511,185,118,1359,19,1379
SAL13549,35,134,37,7,0,212,6,213
SAL13550,20,164,209,62,41,492,3,500
SAL13551,0,9,5,0,0,13,0,13
SAL13552,0,9,21,8,16,57,0,57
SAL13553,0,3,5,4,0,12,0,12
SAL13554,66,409,235,56,25,794,28,821
SAL13555,72,667,498,122,64,1426,31,1454
SAL13556,0,6,4,5,3,10,0,10
SAL13557,127,754,686,185,93,1845,21,1866
SAL13558,0,0,0,0,0,4,0,4
SAL13559,13,166,526,290,332,1330,10,1342
SAL13560,0,6,4,6,7,22,0,22
SAL13561,0,41,38,17,12,104,0,104
SAL13562,37,329,270,84,50,772,14,789
SAL13563,0,0,6,0,0,12,0,12
SAL13564,150,772,761,253,119,2057,23,2081
SAL13565,66,550,726,233,135,1712,20,1733
SAL13566,0,0,0,0,0,0,0,7
SAL13567,0,0,0,0,0,0,0,0
SAL13568,0,0,0,0,0,0,0,0
SAL13569,15,177,201,76,37,506,3,508
SAL13570,0,3,15,5,7,30,0,28
SAL13571,0,7,22,8,9,37,0,37
SAL13572,0,11,20,5,10,42,0,44
SAL13573,0,4,0,0,0,3,0,3
SAL13574,0,0,0,0,0,0,0,0
SAL13575,465,1405,1262,512,316,3961,68,4034
SAL13576,0,0,6,0,0,6,0,6
SAL13577,0,6,10,5,0,23,0,22
SAL13578,4,40,46,15,15,113,0,119
SAL13579,9,204,220,62,24,515,4,516
SAL13580,11,85,85,31,10,233,8,240
SAL13581,0,3,0,0,0,8,0,6
SAL13582,0,0,0,0,0,0,0,0
SAL13583,0,0,0,0,0,0,0,0
SAL13584,0,3,15,5,12,37,0,37
SAL13585,3,13,23,4,3,50,0,51
SAL13586,27,269,271,54,42,666,8,668
SAL13587,4,53,98,87,84,330,12,340
SAL13588,0,19,36,14,17,94,0,94
SAL13589,144,281,181,40,19,664,22,685
SAL13590,0,18,35,19,6,77,0,77
SAL13591,10,30,38,16,8,103,9,109
SAL13592,0,7,10,0,0,14,0,14
SAL13593,42,299,208,75,31,659,6,664
SAL13594,30,166,179,90,53,509,0,515
SAL13595,394,734,578,208,75,1998,51,2054
SAL13596,0,50,64,12,14,139,0,145
SAL13597,4,115,154,33,13,320,0,320
SAL13598,192,1035,737,246,106,2313,55,2366
SAL13599,258,504,433,166,124,1488,66,1552
SAL13600,10,103,94,39,34,277,4,280
SAL13601,5,34,53,21,25,129,6,135
SAL13602,10,45,43,16,11,117,20,134
SAL13603,176,715,586,171,80,1726,19,1742
SAL13604,66,288,310,114,69,849,35,890
SAL13605,45,284,203,96,52,677,10,681
SAL13606,6,62,40,16,4,129,0,131
SAL13607,28,75,51,22,9,188,5,197
SAL13608,0,24,74,36,47,186,5,188
SAL13609,15,143,147,61,29,388,11,395
SAL13610,33,342,469,147,58,1045,16,1066
SAL13611,0,44,82,26,14,168,0,170
SAL13612,227,1434,1685,568,291,4207,39,4244
SAL13613,349,1224,757,209,116,2661,78,2740
SAL13614,14,254,519,164,67,1013,3,1019
SAL13615,143,838,737,243,129,2086,56,2142
SAL13616,88,958,800,222,82,2153,35,2186
SAL13617,181,858,762,236,151,2190,32,2221
SAL13618,0,11,31,17,8,66,0,64
SAL13619,0,0,8,4,4,12,0,12
SAL13620,0,15,37,13,11,76,0,81
SAL13621,68,432,540,191,91,1325,21,1347
SAL13622,0,3,16,10,5,43,0,43
SAL13623,4,46,45,19,9,119,10,131
SAL13624,0,6,10,5,3,14,0,14
SAL13625,0,8,0,3,0,17,0,17
SAL13626,0,11,47,28,8,92,0,92
SAL13627,0,3,14,12,10,46,4,50
SAL13628,34,795,1713,457,183,3179,25,3205
SAL13629,0,9,54,24,18,109,0,113
SAL13630,0,32,71,33,29,159,0,166
SAL13631,4,27,80,25,28,168,4,166
SAL13632,0,5,13,5,5,25,0,25
SAL13633,0,4,0,0,0,6,0,6
SAL13634,0,5,13,9,6,26,0,26
SAL13635,11,21,45,17,14,99,0,102
SAL13636,0,9,23,14,3,45,0,48
SAL13637,5,9,16,12,5,50,0,50
SAL13638,58,426,357,101,52,999,21,1021
SAL13639,73,452,640,216,123,1506,15,1519
SAL13640,0,0,4,4,5,13,3,14
SAL13641,0,11,49,36,46,142,0,141
SAL13642,0,14,39,24,20,102,0,102
SAL13643,0,34,199,156,137,526,0,526
SAL13644,233,1197,1215,388,223,3256,25,3286
SAL13645,3,20,29,8,6,64,0,66
SAL13646,48,583,714,280,194,1816,21,1838
SAL13647,190,1655,2621,1096,688,6250,75,6327
SAL13648,0,0,5,4,0,9,0,9
SAL13649,0,18,21,32,17,89,0,90
SAL13650,0,0,0,0,0,0,0,0
SAL13651,24,507,485,154,99,1273,22,1293
SAL13652,71,697,888,315,155,2127,16,2143
SAL13653,12,146,203,51,32,437,9,448
SAL13654,181,2187,2784,715,397,6257,37,6298
SAL13655,17,196,524,178,85,992,4,998
SAL13656,102,542,665,308,160,1770,13,1786
SAL13657,1083,1993,395,38,16,3523,41,3563
SAL13658,582,2153,1403,343,184,4663,107,4771
SAL13659,234,860,318,48,22,1486,10,1494
SAL13660,0,6,12,6,5,32,0,32
SAL13661,3,14,20,12,7,57,0,61
SAL13662,8,66,97,31,21,220,0,221
SAL13663,0,7,24,19,8,53,0,55
SAL13664,90,983,1290,372,169,2903,27,2927
SAL13665,582,1593,722,141,57,3096,32,3127
SAL13666,0,10,14,3,3,31,4,32
SAL13667,0,8,7,4,4,20,0,20
SAL13668,9,117,241,70,51,498,3,498
SAL13669,3,37,88,25,14,165,0,166
SAL13670,0,4,0,0,0,6,0,6
SAL13671,0,0,0,0,0,0,0,0
SAL13672,0,0,6,3,0,10,0,10
SAL13673,0,0,0,8,0,11,0,11
SAL13674,0,11,20,10,5,47,3,49
SAL13675,3,36,50,24,20,144,0,146
SAL13676,0,0,13,6,6,26,0,28
SAL13677,150,603,560,173,99,1577,22,1599
SAL13678,0,6,7,0,0,22,0,22
SAL13679,6,50,111,37,25,223,3,230
SAL13680,0,8,23,14,8,53,0,53
SAL13681,0,0,5,3,4,13,0,13
SAL13682,0,19,25,14,4,63,0,63
SAL13683,0,9,21,14,3,49,0,49
