SAL_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SAL12188,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SAL12189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12190,606,130,577,5,0,1327,401,132,1116,0,4,1651,172,101,2232,36,8,2545,11,6,41,0,0,49,3,0,27,0,0,26,48,33,213,7,4,311,8,3,16,0,0,35,0,0,8,0,0,12,244,145,2541,44,4,2975,21,11,82,0,0,116,18,4,59,0,3,86,1286,426,4377,51,8,6149
SAL12191,297,10,0,0,0,308,246,6,0,0,0,257,61,10,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,81,12,0,0,0,91,7,0,0,0,0,7,8,0,0,0,0,8,641,27,6,0,0,663
SAL12192,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12
SAL12193,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL12194,139,8,4,0,0,154,109,4,3,0,0,117,49,4,6,5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,68,4,8,5,0,78,0,0,0,0,0,0,3,0,0,0,0,3,325,14,16,3,0,357
SAL12195,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL12196,342,3,0,0,0,351,392,9,0,0,0,397,149,15,0,0,0,168,262,26,12,0,0,300,6,0,0,0,0,6,66,0,0,0,0,71,3,0,0,0,0,3,9,0,0,0,0,9,490,41,15,0,0,547,6,4,0,0,0,13,22,0,4,0,0,27,1248,61,26,0,0,1335
SAL12197,55,0,0,0,0,55,36,0,0,0,0,36,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,4,0,0,0,0,4,0,0,0,0,0,0,117,0,0,0,0,117
SAL12198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12200,36,0,0,0,0,36,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,59,0,0,0,0,63
SAL12201,87,10,0,0,0,98,48,7,0,0,0,54,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,6,0,0,0,0,6,0,0,0,0,0,0,24,0,0,0,0,24,5,0,0,0,0,5,10,0,0,0,0,10,176,17,0,0,0,193
SAL12202,824,0,40,0,0,869,910,0,22,0,0,928,359,3,383,0,0,753,85,0,31,0,0,115,15,6,20,0,0,42,107,6,20,0,0,132,13,0,5,0,0,18,3,0,0,0,0,6,581,11,466,0,3,1057,22,0,0,0,0,20,36,0,17,0,0,54,2370,6,540,6,3,2929
SAL12203,307,5,0,0,0,310,317,0,0,5,0,322,137,19,4,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,55,3,0,0,0,57,6,0,0,0,0,6,3,0,0,0,0,3,199,22,4,0,0,228,14,0,0,0,0,14,4,0,0,0,0,9,840,28,9,3,0,874
SAL12204,51,0,0,0,0,51,39,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,8,3,0,0,0,0,3,107,0,0,0,0,107
SAL12205,19,0,0,3,0,26,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,37,0,0,7,0,41
SAL12206,369,41,11,0,3,430,288,48,3,0,4,338,84,51,23,0,3,165,0,0,0,0,0,0,0,0,0,0,0,0,36,13,15,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,121,64,35,0,3,222,6,0,0,0,0,8,8,4,0,0,0,16,795,161,45,4,6,1010
SAL12207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12208,483,42,0,0,0,528,575,41,0,0,0,617,159,62,0,0,0,223,0,5,0,0,0,8,0,9,0,0,0,10,55,9,0,0,0,67,5,0,0,0,0,5,0,0,0,0,0,0,229,83,0,0,0,315,8,0,0,0,0,8,8,0,0,0,0,7,1301,169,0,0,0,1476
SAL12209,133,3,0,0,0,134,199,3,0,0,0,202,36,0,0,0,0,37,24,9,0,0,0,29,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,90,8,0,0,0,102,5,0,0,0,0,5,3,0,0,0,0,3,426,16,0,0,0,442
SAL12210,79,0,0,0,0,76,60,0,0,0,0,60,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,157,0,0,0,0,158
SAL12211,21,0,0,0,0,21,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,33,0,0,0,0,33
SAL12212,37,0,0,5,0,41,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,5,0,75
SAL12213,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,9
SAL12214,88,0,0,0,0,88,55,0,0,0,0,55,17,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,37,0,0,0,3,36,6,0,0,0,0,8,5,0,0,0,0,5,192,0,0,0,7,193
SAL12215,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL12216,21,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
SAL12217,91,0,0,0,0,91,99,0,0,0,0,99,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,3,0,0,0,0,3,7,0,0,0,0,7,207,0,0,0,0,207
SAL12218,25,0,0,0,0,25,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,35
SAL12219,33,0,0,0,0,33,31,0,0,0,0,31,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,70
SAL12220,28,0,0,0,0,29,23,0,0,3,0,23,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,4,0,56
SAL12221,15,0,0,0,0,15,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,3,0,40
SAL12222,8,0,0,0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
SAL12223,124,0,0,0,0,124,110,0,0,0,0,110,21,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,3,0,0,40,0,0,0,0,0,0,4,0,0,0,0,4,280,0,3,0,0,282
SAL12224,266,0,0,5,0,267,376,0,0,0,0,375,56,19,0,4,0,76,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,3,0,44,3,0,0,0,0,3,0,0,0,0,0,0,99,24,0,3,0,131,9,0,0,0,0,9,11,0,0,0,0,11,756,22,3,8,0,794
SAL12225,59,18,116,0,0,192,20,13,76,0,0,113,6,0,260,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40,0,0,51,0,0,6,0,0,6,0,0,0,0,0,0,10,4,308,0,0,329,5,0,14,0,0,13,0,0,3,0,0,3,97,36,515,0,0,647
SAL12226,453,0,0,0,5,453,450,0,3,0,0,459,54,0,7,4,0,69,0,0,0,0,0,0,0,7,0,0,0,7,23,0,4,0,0,25,6,0,0,0,0,3,0,0,0,0,0,0,86,9,12,4,0,109,13,3,0,0,5,19,4,0,0,0,0,4,1004,12,12,0,10,1045
SAL12227,144,0,0,0,0,144,288,0,0,0,0,288,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,28,0,0,0,0,0,0,4,0,0,0,0,4,465,0,0,0,0,464
SAL12228,93,0,0,0,0,97,114,0,0,0,0,114,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,6,227,0,0,0,0,223
SAL12229,669,48,0,0,0,718,768,48,6,0,0,823,356,173,40,0,0,566,46,31,26,0,0,108,11,11,4,0,0,21,102,5,4,0,0,112,13,0,0,0,0,13,4,0,0,0,0,6,523,224,72,0,0,818,22,0,0,0,0,22,25,0,8,0,0,34,2016,323,85,0,3,2430
SAL12230,13,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,22,0,0,0,0,23
SAL12231,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL12232,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL12233,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,22
SAL12234,133,18,0,0,0,149,95,9,3,0,0,105,16,5,10,4,0,32,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24,5,9,4,0,40,4,0,0,0,0,3,11,0,0,0,0,14,268,30,13,4,0,318
SAL12235,163,0,0,0,0,163,132,0,0,0,0,136,10,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,8,0,0,0,0,8,3,0,0,0,0,3,321,8,0,0,0,327
SAL12236,28,0,0,0,0,28,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,43,0,0,0,0,43
SAL12237,356,3,18,0,0,381,217,0,0,0,0,225,109,7,37,4,0,158,19,0,3,0,0,18,0,0,0,0,0,0,70,0,10,6,0,81,4,0,0,0,0,3,0,0,0,0,0,0,203,7,54,11,0,270,17,0,6,0,0,16,13,0,3,0,0,15,807,8,71,14,0,904
SAL12238,33,0,0,0,0,36,15,3,4,0,0,20,6,7,0,0,0,14,14,0,0,0,0,14,18,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0,0,0,45,4,0,0,0,0,4,5,0,0,0,0,3,96,14,10,0,0,116
SAL12239,20,0,0,0,0,20,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,51
SAL12240,22,0,0,0,0,22,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,53,0,0,0,0,53
SAL12241,52,0,0,0,0,52,56,0,0,0,0,56,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,5,0,0,0,0,5,5,0,0,0,0,5,123,0,0,0,0,123
SAL12242,13,0,0,0,0,13,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32
SAL12243,78,0,0,0,0,78,37,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,14,0,0,0,0,14,0,0,0,0,0,0,140,0,0,0,0,143
SAL12244,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,17,0,0,0,0,17
SAL12245,81,0,0,0,0,88,47,0,0,0,0,47,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,145,0,0,0,0,145
SAL12246,934,8,14,0,0,956,868,3,4,0,0,872,195,4,60,0,0,260,3,0,0,0,0,3,3,0,0,0,0,4,83,3,4,0,0,90,4,0,0,0,0,4,0,0,0,0,0,0,296,4,67,0,0,359,88,0,0,0,0,88,21,0,0,0,0,21,2197,15,79,5,0,2299
SAL12247,34,0,0,0,0,34,24,0,0,0,0,24,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,76,0,0,0,0,76
SAL12248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
SAL12249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12250,219,0,0,0,0,223,108,0,0,0,0,110,18,0,0,0,0,17,25,0,5,0,0,34,13,0,6,0,0,23,42,0,16,0,3,57,18,0,7,0,0,23,3,0,0,0,0,5,115,0,38,0,3,158,17,0,0,0,0,21,9,0,0,0,0,8,469,0,44,0,8,519
SAL12251,846,28,15,0,0,888,449,16,0,0,0,465,155,36,31,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,44,3,5,0,0,60,10,0,0,0,0,6,0,0,0,0,0,0,207,44,41,0,0,291,29,0,7,0,0,34,22,4,0,0,0,28,1559,92,61,0,0,1713
SAL12252,143,0,0,90,0,231,42,0,0,0,0,48,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,3,0,8,3,0,0,3,0,8,217,0,0,105,0,318
SAL12253,5,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14
SAL12254,11,0,0,0,0,11,20,0,0,0,0,20,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42
SAL12255,404,90,16,0,0,513,306,38,7,0,0,347,189,61,13,0,0,266,54,35,21,0,0,105,11,41,5,0,0,58,35,15,3,0,0,58,3,10,0,0,0,15,0,3,0,0,0,4,293,174,45,0,0,510,18,16,0,0,0,42,18,23,0,0,0,41,1041,338,67,0,0,1448
SAL12256,527,8,18,3,0,562,404,33,25,0,0,461,203,31,95,0,4,325,8,0,0,0,0,13,0,0,0,0,0,0,52,4,24,0,0,77,7,0,5,0,0,9,0,0,0,0,0,0,275,40,118,0,4,431,13,6,6,0,0,27,17,0,0,0,0,19,1236,88,168,3,4,1499
SAL12257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12258,7,0,0,3,5,9,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,9,0,0,0,0,0,5,0,0,0,0,0,0,6,4,0,15,6,26
SAL12259,250,105,23,4,0,380,208,57,31,0,0,300,117,123,137,5,0,379,73,49,82,0,0,200,4,12,5,0,0,15,40,15,23,0,0,82,5,5,5,0,0,6,0,0,0,0,0,0,238,197,247,3,0,689,8,15,0,0,0,23,13,12,11,0,0,39,712,379,316,11,4,1427
SAL12260,73,0,0,0,0,73,53,0,0,0,0,53,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,155
SAL12261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12262,1046,23,12,0,5,1074,638,6,3,0,0,647,234,6,17,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,77,0,3,0,0,86,38,8,0,0,0,41,0,0,0,0,0,0,347,14,17,0,0,387,31,0,0,0,0,30,33,3,0,0,0,33,2091,42,27,4,0,2167
SAL12263,160,0,0,0,0,157,69,0,0,0,0,74,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,6,0,0,0,0,5,0,0,0,0,0,0,40,0,0,0,0,43,6,0,0,0,0,6,4,0,0,0,0,4,277,0,0,6,3,282
SAL12264,125,3,0,0,0,133,108,0,0,0,0,105,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,36,0,0,0,0,35,5,0,0,0,0,5,7,0,0,0,0,7,277,9,0,0,0,288
SAL12265,217,11,0,0,0,227,209,8,0,0,0,220,38,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,42,11,0,0,0,52,3,0,0,0,0,3,3,0,0,0,0,3,476,29,0,0,0,506
SAL12266,495,46,455,0,0,994,327,71,520,0,0,918,268,61,2004,12,6,2356,4,5,85,0,0,96,3,0,31,0,0,36,103,14,184,5,0,297,19,0,46,0,0,69,6,0,13,0,0,16,402,77,2367,13,10,2875,18,0,33,0,0,52,20,7,81,0,5,108,1264,201,3453,14,13,4950
SAL12267,58,0,0,0,0,59,61,0,0,0,0,61,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,143,0,0,0,0,140
SAL12268,276,8,0,6,0,296,113,6,0,0,0,117,52,9,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,20,0,0,0,5,0,3,0,0,0,0,0,0,70,9,0,5,6,86,9,0,0,0,0,11,5,0,0,7,0,14,479,20,0,11,9,522
SAL12269,12,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
SAL12270,631,3,6,0,0,638,900,0,6,0,0,912,555,5,20,3,3,583,293,17,146,0,0,453,10,13,7,0,0,25,118,0,12,0,0,131,9,0,0,0,0,15,12,0,0,0,0,14,994,33,183,10,3,1214,38,0,4,0,0,42,38,5,9,0,0,55,2596,39,213,7,3,2861
SAL12271,16,0,0,0,0,16,14,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,35
