SAL_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SAL12335,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,6,4,10,3,11
SAL12336,0,0,0,22,12,33,0,0,0,0,0,0,0,0,0,9,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,38,34,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,23,0,0,0,0,0,0,16,8,23,9,5,11,58,47,113
SAL12337,0,4,4,27,26,50,0,0,0,3,4,6,0,0,0,23,32,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,8,0,0,5,0,0,0,7,10,20,0,3,4,0,0,0,79,82,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,75,136,0,0,0,0,0,0,63,74,144,16,8,26,157,164,327
SAL12338,0,0,0,4,5,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,17,0,0,0,0,0,0,8,6,17,0,0,0,18,18,32
SAL12339,5,4,5,4,12,15,0,0,0,0,0,4,0,0,0,20,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,31,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,41,0,0,0,0,0,0,20,19,37,9,6,8,61,56,115
SAL12340,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,10,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,11,0,0,0,0,0,0,8,6,11,0,0,0,19,15,33
SAL12341,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,12,0,0,0,0,0,0,8,3,12,0,0,0,9,6,14
SAL12342,4,5,4,12,14,26,0,0,0,0,0,0,0,0,0,12,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16,0,5,0,0,3,4,0,0,0,33,50,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,49,96,0,0,3,0,0,5,49,52,102,23,18,43,115,122,234
SAL12343,0,0,0,3,10,14,0,0,0,0,0,0,0,0,0,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,27,0,0,0,0,0,0,13,11,27,4,8,13,32,31,59
SAL12344,0,3,4,35,39,74,0,0,0,0,11,11,0,0,0,41,45,83,0,0,0,3,5,10,0,0,3,4,3,10,0,0,4,0,0,4,0,0,0,4,6,9,3,3,4,0,0,0,0,0,0,0,7,7,4,5,12,0,0,0,107,117,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,130,94,226,0,3,3,0,0,0,130,103,235,3,3,8,251,223,471
SAL12345,0,4,5,26,18,47,0,0,0,0,4,4,0,0,0,19,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,11,3,13,5,6,11,0,0,0,60,62,127,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,0,0,3,7,8,56,43,97,0,0,0,0,0,0,56,42,102,10,11,20,130,130,263
SAL12346,0,0,0,3,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,0,0,0,0,0,0,10,6,10,5,0,7,19,13,38
SAL12347,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,8,0,0,0,11,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,3,4,10,0,0,0,9,13,27
SAL12348,173,293,465,671,777,1448,0,0,0,51,62,109,0,0,0,842,995,1834,11,6,17,54,47,105,3,3,6,0,0,0,12,15,22,7,15,20,25,35,55,23,38,59,143,160,305,6,5,9,11,16,19,133,170,305,87,98,182,7,3,10,2075,2428,4500,97,88,186,58,55,109,74,67,137,0,0,0,18,9,34,31,34,63,51,47,95,2459,2426,4883,32,19,49,5,0,6,2495,2450,4942,248,250,500,5268,5670,10943
SAL12349,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,8,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,17,0,0,0,0,0,0,11,7,17,0,3,7,24,22,47
SAL12350,5,4,11,14,21,40,0,0,0,0,0,5,0,0,0,68,64,137,0,0,0,8,15,19,0,0,0,0,0,0,0,4,4,6,4,11,5,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,6,5,0,0,0,113,115,229,0,3,8,7,3,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,65,46,113,0,0,0,0,0,0,64,47,112,0,3,8,201,182,382
SAL12351,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,0,3,0,0,0,10,3,14
SAL12352,9,27,33,372,418,795,0,0,0,67,103,170,31,36,66,465,567,1036,0,0,3,6,16,31,6,9,19,12,17,35,8,10,18,0,5,0,27,32,57,50,60,102,65,53,118,0,6,9,26,27,52,78,103,180,83,97,183,4,0,11,1321,1564,2889,30,18,52,0,8,7,3,4,6,0,0,0,0,0,0,5,4,8,6,4,4,1121,975,2090,14,3,18,3,3,9,1136,986,2116,92,91,187,2595,2702,5299
SAL12353,30,42,66,169,174,349,0,0,0,9,12,18,0,0,0,273,310,585,0,0,4,4,0,6,3,6,13,5,3,10,0,0,0,0,0,0,10,4,18,11,27,37,42,37,83,0,3,4,8,12,17,50,59,109,29,32,63,3,0,8,623,697,1319,12,7,23,7,7,14,0,0,0,0,0,0,0,0,0,18,8,23,17,9,24,835,836,1669,10,9,18,9,5,15,852,851,1707,264,231,500,1808,1850,3656
SAL12354,7,15,23,93,133,225,0,0,0,6,14,23,0,0,0,182,243,425,0,0,0,5,5,3,0,5,4,0,0,0,0,0,4,0,0,0,0,7,11,8,9,18,42,33,75,3,3,3,4,9,18,21,37,60,23,22,44,0,0,5,402,524,922,5,11,12,0,3,3,0,0,0,0,0,0,6,0,7,13,17,29,16,17,36,467,462,928,4,3,6,6,4,9,471,472,943,86,95,181,978,1141,2117
SAL12355,0,0,0,12,4,17,0,0,0,3,4,6,0,0,0,11,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,29,29,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,41,0,0,0,0,0,0,24,19,41,12,14,24,67,68,130
SAL12356,20,32,62,353,475,826,0,0,0,38,47,85,0,0,3,443,559,1001,0,0,0,9,11,20,7,19,31,0,13,12,0,0,0,0,0,0,9,10,21,18,22,40,74,78,151,7,14,22,10,9,14,104,151,252,39,31,75,0,3,3,1119,1434,2553,21,19,42,5,6,12,0,7,5,0,0,0,4,3,8,9,16,23,12,21,33,950,841,1791,12,8,26,6,11,14,960,863,1827,237,179,418,2385,2566,4956
SAL12357,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,21,0,0,0,0,0,0,13,11,21,4,0,4,20,11,37
SAL12358,29,33,65,220,258,477,0,5,9,11,21,32,0,3,7,719,761,1479,0,0,0,121,120,241,4,7,12,0,0,0,4,15,13,8,6,14,5,11,14,4,19,26,17,26,40,0,0,0,0,0,0,11,22,34,35,33,71,0,3,3,1177,1314,2490,19,16,37,26,23,50,66,61,117,0,0,0,3,5,3,3,4,16,6,11,20,836,783,1620,13,10,26,0,6,13,843,805,1654,188,197,388,2356,2460,4817
SAL12359,0,0,0,11,18,28,0,0,0,0,0,0,0,0,0,18,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,20,0,0,0,0,0,0,4,5,8,0,0,0,0,0,0,44,47,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,47,0,0,0,0,0,0,24,20,47,8,5,12,78,69,146
SAL12360,0,0,0,17,17,33,0,0,0,0,0,0,0,0,0,16,11,29,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,0,0,0,0,0,0,5,4,10,6,8,15,0,0,0,46,51,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,34,77,0,0,0,0,0,0,44,34,77,9,3,10,98,90,185
SAL12361,0,3,3,53,53,105,0,0,0,12,11,20,0,0,0,60,67,131,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,5,6,3,12,0,3,4,142,151,289,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,134,120,250,0,0,3,0,0,5,132,120,255,35,37,74,319,307,629
SAL12362,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,6,0,12,6,0,5,13,7,24
SAL12363,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,10,11,20,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,34,0,0,0,0,0,0,12,23,34,16,17,30,46,53,102
SAL12364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12365,0,0,0,20,26,46,0,0,0,0,0,0,0,0,0,20,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,4,0,3,4,4,11,0,0,0,59,41,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,19,0,0,0,0,0,0,7,12,19,25,16,42,92,72,159
SAL12366,0,0,0,8,3,11,0,0,0,0,0,0,0,0,0,7,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,0,0,0,0,0,0,9,3,9,0,3,5,15,19,38
SAL12367,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,0,0,0,0,0,0,8,3,8,4,5,9,13,5,19
SAL12368,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,9,3,17,0,0,0,13,9,23
SAL12369,0,4,4,52,58,117,0,0,0,4,3,10,0,0,6,89,104,193,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,11,10,24,0,4,6,0,3,3,21,11,34,9,7,15,0,0,0,201,216,417,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,141,278,0,0,0,0,0,0,137,144,277,14,19,36,359,383,737
SAL12370,534,730,1261,422,468,890,64,60,116,242,255,497,0,0,0,2439,2595,5036,3,0,3,1153,1249,2400,24,44,68,63,50,109,11,17,32,147,144,287,64,61,128,177,197,371,106,128,230,8,4,9,47,62,105,81,95,175,670,821,1494,24,20,45,5744,6267,12009,1069,1067,2135,2610,2486,5098,9,0,8,4,0,3,176,145,317,1417,1470,2893,1593,1622,3220,2093,1653,3748,20,16,40,28,25,50,2141,1694,3834,1751,1761,3516,15448,15632,31078
SAL12371,4,8,14,166,173,341,0,0,0,5,7,15,22,20,37,340,410,751,0,0,0,4,3,13,0,5,3,0,0,0,3,0,3,0,0,0,5,7,10,4,9,14,44,49,94,5,4,10,4,3,5,38,46,79,18,25,35,0,0,0,661,756,1416,16,20,35,9,7,17,0,0,0,0,0,0,4,3,9,3,0,10,4,8,12,365,350,717,12,0,6,0,0,0,379,348,727,37,48,82,1109,1195,2302
SAL12372,8,10,14,73,83,160,0,0,0,7,3,11,0,0,0,400,425,824,0,0,0,26,21,44,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,4,7,5,0,3,0,0,0,0,0,0,4,15,26,3,7,17,0,0,0,531,569,1097,5,5,10,13,22,39,0,0,0,0,0,0,4,6,9,3,0,5,5,6,12,189,152,341,3,4,5,0,0,0,188,157,346,59,42,100,814,801,1618
SAL12373,0,0,0,22,19,40,0,0,0,0,0,0,0,0,0,9,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,31,38,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,26,0,0,0,0,4,4,12,10,27,0,0,5,56,51,104
SAL12374,10,12,22,101,121,230,0,0,0,3,8,14,5,3,13,214,242,457,0,0,0,0,0,0,0,0,0,0,5,3,10,12,22,10,10,22,9,9,12,0,3,6,20,33,53,3,3,8,0,0,0,23,34,55,22,18,42,0,0,0,425,503,927,25,19,44,9,12,21,0,0,0,0,0,0,4,0,3,6,10,14,10,10,16,221,203,432,0,0,0,0,0,8,229,208,434,23,17,40,729,784,1509
SAL12375,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,13,0,0,0,0,0,0,14,3,13,3,0,3,24,13,34
SAL12376,0,4,4,19,22,43,0,0,0,5,0,3,0,0,0,24,24,50,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,0,6,6,0,0,0,6,4,3,0,5,8,0,0,0,56,70,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,128,113,243,0,0,0,0,0,3,129,116,247,18,17,28,208,204,411
SAL12377,0,3,5,107,111,217,0,0,0,0,0,0,0,0,0,157,171,327,0,0,0,0,0,0,3,9,10,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,7,8,20,0,0,0,0,3,6,17,26,35,17,11,25,0,0,0,321,335,653,0,0,0,0,4,7,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,189,170,360,0,0,0,0,0,0,189,170,360,41,27,69,551,545,1095
SAL12378,0,0,4,70,80,148,0,0,0,6,0,8,0,0,0,146,203,349,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,5,4,0,0,0,32,30,64,3,3,10,0,0,0,42,50,92,9,14,28,0,0,0,326,397,725,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,107,98,208,0,0,0,0,0,0,112,98,204,43,35,74,486,532,1019
SAL12379,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,23,0,0,0,0,0,0,13,9,23,3,0,9,28,23,55
SAL12380,11,17,21,306,361,667,0,0,0,28,37,68,0,0,0,569,618,1179,3,4,10,16,17,40,0,3,4,0,0,4,0,9,10,4,0,4,7,5,14,19,32,52,38,58,97,0,4,0,0,0,0,47,54,96,37,51,88,3,3,10,1081,1245,2328,8,5,15,7,5,13,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,889,746,1634,3,7,11,3,0,5,892,756,1647,79,78,155,2079,2107,4190
SAL12381,3,0,3,25,16,43,0,0,0,0,0,0,0,0,0,20,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,12,0,0,0,0,0,0,9,6,18,3,0,3,0,0,0,67,37,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,33,113,0,0,0,4,0,4,87,33,119,23,13,34,181,88,265
SAL12382,0,3,3,26,27,49,0,0,0,0,0,0,0,0,0,9,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,39,48,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,49,0,0,0,0,0,0,23,27,49,11,11,19,76,91,162
SAL12383,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,10,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,13,0,0,0,0,0,0,11,4,13,0,0,0,33,20,47
SAL12384,10,18,30,294,345,640,0,0,0,17,17,31,0,0,4,795,708,1507,0,0,0,42,23,61,6,3,7,0,5,8,3,6,7,0,0,0,3,3,5,7,14,26,34,38,75,5,5,4,0,4,5,17,25,38,42,46,90,0,0,0,1268,1237,2501,18,10,23,35,25,56,0,0,0,0,0,0,9,14,28,0,3,5,12,18,29,576,524,1104,0,0,0,4,3,7,579,530,1108,151,131,281,2065,1957,4024
SAL12385,7,4,9,123,170,293,0,0,0,9,3,10,0,0,0,162,186,348,0,0,0,6,3,16,4,3,9,0,0,0,0,4,6,0,0,0,0,3,3,22,22,41,15,15,26,0,0,0,0,0,0,25,32,51,16,23,31,0,0,0,382,454,834,3,4,9,0,0,4,0,0,0,0,0,0,0,5,3,6,0,3,4,6,8,391,392,774,6,3,5,0,0,0,397,390,783,53,56,108,841,913,1758
SAL12386,0,0,0,9,4,16,0,0,0,0,0,0,0,0,0,13,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,11,3,9,3,5,6,0,0,0,37,29,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,42,0,0,4,0,0,0,29,23,50,3,0,7,63,53,112
SAL12387,21,38,56,530,639,1166,0,0,0,38,40,76,0,0,0,801,956,1755,0,0,0,22,30,50,10,15,28,5,3,7,5,8,8,3,12,13,12,20,32,21,23,42,50,71,115,8,6,15,7,12,13,58,99,163,54,66,121,0,0,0,1631,1992,3623,28,18,48,12,10,22,5,3,10,0,0,0,14,20,36,5,9,17,21,31,43,1265,1153,2416,12,3,15,6,15,16,1282,1168,2444,235,245,482,3227,3506,6736
SAL12388,0,0,0,3,5,11,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,17,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,0,0,0,0,0,0,6,6,11,0,3,3,21,15,44
SAL12389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12390,4,0,3,12,11,25,0,0,0,0,3,3,0,0,0,24,31,55,0,0,0,9,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,58,60,117,0,0,0,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,38,0,0,0,0,0,0,16,16,38,4,3,10,92,82,173
SAL12391,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,19,0,0,0,0,0,0,7,5,19,13,9,14,31,33,64
SAL12392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,10,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,14,11,23
