SAL_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
SAL11939,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,11,11,30,0,0,0,11,41
SAL11940,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,15,15,85,0,0,0,15,95
SAL11941,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,12,12,128,0,0,0,12,139
SAL11942,0,0,0,3,..,8,0,8,0,8,..,30,8,34,0,34,..,105,26,131,0,134,..,221,39,256,4,259,..,1573,218,1794,4,1802,..,29,3,33,87,122,1750,1606,224,1826,93,3673
SAL11943,3,182,3,183,..,134,44,179,0,180,..,12,0,15,0,15,..,109,35,139,0,141,..,563,98,662,18,686,..,9323,1938,11266,119,11385,..,116,23,142,753,898,10179,9438,1962,11407,874,22462
SAL11944,0,11,0,11,..,18,0,19,0,19,..,6,0,6,0,6,..,27,3,31,0,31,..,115,3,122,0,128,..,1168,125,1288,11,1301,..,21,0,20,98,121,4934,1183,123,1308,117,6354
SAL11945,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,7,0,9,0,9,..,0,0,0,0,0,138,7,0,9,0,147
SAL11946,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,7,0,7,..,11,7,18,0,18,..,0,0,0,27,31,384,11,7,13,27,427
SAL11947,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,68,0,0,0,6,69
SAL11948,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,13,0,16,..,43,3,46,0,49,..,0,0,0,14,15,433,48,3,48,21,501
SAL11949,0,10,0,10,..,6,5,12,0,12,..,17,0,17,0,17,..,15,4,21,0,21,..,110,11,119,0,123,..,997,117,1121,14,1132,..,22,3,22,182,204,8101,1023,120,1143,193,9437
SAL11950,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,6,0,6,..,225,24,247,0,245,..,585,95,681,9,688,..,8,0,8,117,119,978,596,95,687,125,1790
SAL11951,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,6,0,6,..,0,0,0,9,9,175,9,0,6,9,191
SAL11952,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,30,0,0,0,0,27
SAL11953,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,69,8,0,8,0,78
SAL11954,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,29,0,0,0,6,31
SAL11955,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,18,18,65,0,0,0,18,80
SAL11956,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL11957,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,7,0,14,..,56,7,64,3,69,..,4,0,4,154,166,2767,63,7,69,156,2997
SAL11958,6,13,0,17,..,11,3,17,0,17,..,22,3,27,0,27,..,150,64,213,0,216,..,400,117,517,6,529,..,2173,469,2640,26,2666,..,43,8,48,214,261,1639,2215,481,2691,239,4572
SAL11959,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,14,14,117,0,0,0,14,129
SAL11960,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,8,0,0,0,7,12
SAL11961,0,3,0,3,..,0,0,7,0,7,..,16,0,16,0,16,..,43,0,43,0,43,..,152,14,173,0,168,..,1440,187,1627,9,1637,..,27,3,29,666,691,6688,1467,185,1651,679,9014
SAL11962,0,0,0,0,..,10,3,11,0,11,..,0,0,0,0,0,..,6,8,12,0,12,..,20,3,24,0,24,..,177,29,205,0,205,..,7,0,10,64,80,2824,183,27,213,71,3113
SAL11963,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,76,0,0,0,6,86
SAL11964,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,3
SAL11965,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,159,4,0,4,4,161
SAL11966,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,10,10,43,10,0,10,10,66
SAL11967,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,18,0,20,0,20,..,150,15,166,0,174,..,0,0,0,13,14,549,154,15,170,22,740
SAL11968,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,38,0,38,0,38,..,0,0,0,3,3,104,38,0,38,3,142
SAL11969,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,25,25,68,3,0,3,25,99
SAL11970,0,11,0,11,..,24,10,33,0,33,..,4,0,5,0,6,..,92,44,134,0,134,..,91,15,105,7,109,..,1485,378,1859,11,1872,..,17,3,21,113,140,2993,1499,380,1882,127,5001
SAL11971,0,39,0,41,..,136,38,174,0,174,..,14,6,20,0,20,..,151,34,180,0,180,..,300,92,394,29,420,..,17943,5679,23627,179,23800,..,237,41,283,1347,1628,5730,18184,5725,23908,1527,31162
SAL11972,0,5,0,5,..,4,0,5,0,5,..,0,0,0,0,0,..,15,0,12,0,12,..,22,0,26,3,24,..,1116,201,1322,5,1325,..,6,0,6,50,53,1226,1120,201,1320,57,2606
SAL11973,0,0,0,0,..,0,4,4,0,4,..,0,0,0,0,0,..,4,0,7,0,7,..,9,0,9,0,9,..,62,8,70,0,70,..,0,0,0,71,67,699,58,8,68,71,840
SAL11974,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,8,0,8,..,0,0,0,7,9,120,7,0,5,7,137
SAL11975,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,5,8,17,133,12,0,11,8,155
SAL11976,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,9,0,9,0,9,..,0,0,5,19,24,408,12,0,16,19,440
SAL11977,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,39,0,0,0,0,41
SAL11978,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,12,12,216,8,0,8,12,233
SAL11979,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,160,0,0,0,8,165
SAL11980,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,23,23,104,0,0,0,23,132
SAL11981,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,37,5,0,5,0,41
SAL11982,0,3,0,3,..,10,0,10,0,10,..,20,0,21,0,21,..,57,8,69,0,69,..,91,10,105,4,110,..,1544,216,1764,11,1774,..,28,0,35,137,173,5480,1576,218,1792,152,7427
SAL11983,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,24,0,21,0,21,..,8,0,6,108,117,1619,30,0,31,108,1764
SAL11984,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,25,0,0,0,0,25
SAL11985,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,7,7,83,6,0,6,7,93
SAL11986,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL11987,9,93,0,93,..,58,25,84,3,86,..,7,0,7,0,7,..,95,37,139,3,137,..,493,75,572,14,584,..,5514,773,6286,72,6362,..,107,17,125,837,959,7948,5615,793,6416,906,15264
SAL11988,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,23,0,23,0,23,..,145,19,159,0,159,..,0,0,0,79,79,794,145,19,159,79,1030
SAL11989,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,22,0,0,0,0,26
SAL11990,0,0,0,0,..,10,4,12,0,12,..,0,0,0,0,0,..,28,4,35,0,35,..,158,16,173,0,175,..,508,82,589,8,604,..,32,6,34,970,1010,10449,540,90,626,982,12057
SAL11991,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,23,0,0,0,0,34
SAL11992,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,38,0,38,0,38,..,0,0,0,20,22,734,42,0,42,20,794
SAL11993,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,23,0,0,0,0,23
SAL11994,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,22,0,0,0,0,22
SAL11995,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL11996,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,65,3,0,3,0,70
SAL11997,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3
SAL11998,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,16,16,33,5,0,5,16,58
SAL11999,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,27,3,26,0,26,..,128,14,138,0,138,..,9,6,9,53,60,1826,131,10,145,53,2026
SAL12000,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,43,43,214,3,0,3,43,261
SAL12001,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,24,24,106,4,0,4,24,132
SAL12002,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,9,9,174,3,0,3,9,180
SAL12003,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,18,0,18,..,9,0,18,0,13,..,0,0,0,3,7,18,9,3,14,0,41
SAL12004,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,55,0,0,0,0,58
SAL12005,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL12006,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL12007,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,5,..,66,0,67,3,71,..,0,0,0,78,79,1755,67,0,71,80,1910
SAL12008,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,8,0,8,..,0,0,0,22,22,233,6,0,8,22,257
SAL12009,0,7,0,7,..,12,7,20,0,20,..,0,0,0,0,0,..,3,0,3,0,3,..,82,16,95,3,98,..,529,75,604,5,610,..,17,3,21,311,329,4384,544,79,620,315,5321
SAL12010,0,3,0,3,..,32,0,31,0,31,..,3,0,3,0,3,..,17,0,17,0,17,..,77,14,88,8,94,..,781,124,906,9,918,..,18,3,24,261,289,5431,804,127,929,277,6632
SAL12011,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,24,24,331,8,0,8,24,362
SAL12012,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,11,0,0,0,0,11
SAL12013,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,4,5,0,5,..,0,0,0,20,20,249,5,4,5,20,271
SAL12014,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,12,12,78,0,0,0,12,85
SAL12015,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,15,15,69,0,0,0,15,82
SAL12016,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,3,3,57,3,0,3,3,64
SAL12017,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,5,..,0,0,0,15,15,152,3,0,3,16,168
SAL12018,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,4,4,20,3,0,6,4,36
SAL12019,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,34,0,0,0,7,40
SAL12020,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,5,0,4,0,4,..,0,0,0,10,6,74,5,0,7,10,90
SAL12021,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,14,14,173,0,0,0,14,187
SAL12022,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL12023,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,11,..,31,6,37,0,39,..,0,0,0,107,107,778,31,6,37,111,922
SAL12024,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,16,0,0,0,0,16
SAL12025,0,22,0,22,..,17,0,18,0,23,..,14,0,14,0,14,..,14,0,14,0,14,..,121,18,142,0,143,..,1109,75,1185,8,1195,..,47,0,51,194,245,8163,1160,79,1239,197,9601
SAL12026,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,5,..,0,0,0,0,0,129,3,0,3,7,132
SAL12027,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,103,0,0,0,4,106
SAL12028,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,54,4,0,4,0,60
SAL12029,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,7,0,0,0,4,16
SAL12030,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,13,0,13,..,0,0,0,16,16,414,12,0,13,16,447
SAL12031,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,119,5,0,5,0,132
SAL12032,0,3,0,3,..,10,0,9,0,9,..,0,0,0,0,0,..,34,9,36,0,36,..,281,66,350,5,357,..,902,206,1112,15,1127,..,28,10,39,356,394,1688,932,219,1146,367,3210
SAL12033,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,16,0,16,..,88,10,105,0,105,..,4,0,4,55,63,2287,93,10,112,55,2452
SAL12034,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL12035,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,8,0,8,..,22,0,21,0,21,..,0,0,0,28,28,317,22,0,21,28,370
SAL12036,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,20,0,20,..,44,7,45,0,45,..,0,0,0,44,44,1606,44,7,45,44,1694
SAL12037,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,35,0,0,0,6,40
SAL12038,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,7,0,0,0,3,10
SAL12039,0,0,0,0,..,16,0,15,0,15,..,6,0,6,0,6,..,0,0,0,0,0,..,20,0,24,0,23,..,173,39,206,0,202,..,7,0,7,121,132,2646,178,39,212,125,2986
SAL12040,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,13,0,0,0,0,20
SAL12041,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,47,0,42,0,45,..,4,0,5,183,186,2485,48,6,48,183,2721
SAL12042,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,10,10,59,0,0,0,10,73
SAL12043,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,31,0,0,0,3,39
SAL12044,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,7,7,123,6,0,6,7,139
SAL12045,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,21,0,0,0,7,24
SAL12046,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,42,42,293,3,0,3,42,346
SAL12047,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL12048,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,7,0,0,0,0,15
SAL12049,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,11,11,71,0,0,3,11,82
SAL12050,12,112,0,110,..,21,5,27,0,27,..,10,0,14,0,14,..,20,5,23,0,23,..,474,55,529,12,543,..,3440,353,3790,50,3840,..,37,6,50,305,352,7578,3476,360,3843,356,11772
SAL12051,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,12,0,0,0,0,12
SAL12052,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,23,23,225,3,0,3,23,255
SAL12053,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,36,0,41,0,41,..,7,0,9,57,65,1439,44,0,47,57,1547
SAL12054,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,70,5,75,0,78,..,162,115,280,4,281,..,9,0,11,1062,1074,3711,171,116,292,1065,5066
SAL12055,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,78,0,0,0,7,86
SAL12056,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,4,18,0,18,..,109,9,128,0,128,..,3,0,6,74,83,2400,118,12,128,74,2603
SAL12057,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,11,0,11,0,11,..,0,0,0,24,27,183,10,0,11,24,219
SAL12058,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,14,0,17,0,17,..,3,0,3,28,28,236,14,0,19,28,280
SAL12059,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,20,0,20,..,6,0,6,53,55,743,25,0,25,53,820
SAL12060,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,17,0,17,0,17,..,0,0,0,27,27,251,17,0,17,27,294
SAL12061,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,11,8,77,0,0,0,11,83
SAL12062,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,22,27,161,4,0,4,22,192
SAL12063,0,0,0,0,..,0,0,0,0,0,..,4,4,7,0,7,..,18,6,21,0,21,..,58,3,62,7,62,..,409,44,457,12,469,..,18,0,22,183,199,5028,425,47,474,192,5698
SAL12064,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL12065,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,5,6,0,6,..,9,0,9,0,9,..,45,7,49,0,49,..,3,0,3,141,138,1067,47,7,56,137,1263
SAL12066,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,8,0,8,..,0,0,0,15,15,185,3,0,8,15,206
SAL12067,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,99,0,0,0,6,102
SAL12068,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,262,41,307,3,308,..,0,0,0,12,11,290,262,43,309,13,602
SAL12069,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,33,3,30,0,30,..,0,0,0,43,43,784,33,3,30,43,856
SAL12070,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,57,0,0,0,0,60
SAL12071,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,12,12,43,0,0,0,12,50
SAL12072,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,8,0,8,..,0,0,0,30,30,292,7,0,8,30,331
