SSC_CODE_2016,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SSC13693,4,15,12,0,3,31,0,35
SSC13694,4,59,65,19,10,163,5,168
SSC13695,20,224,207,41,15,507,26,531
SSC13696,0,4,4,3,8,22,0,21
SSC13697,43,338,254,78,28,735,46,781
SSC13698,24,213,195,45,27,498,30,530
SSC13699,3423,2888,528,59,36,6930,264,7194
SSC13700,105,712,497,121,63,1498,90,1589
SSC13701,453,2252,1351,246,93,4396,127,4523
SSC13702,0,79,156,93,108,437,25,458
SSC13703,3,38,56,37,36,168,7,174
SSC13704,0,23,38,20,19,99,6,108
SSC13705,0,17,27,17,3,68,0,71
SSC13706,0,15,17,3,5,36,0,36
SSC13707,0,3,11,0,3,14,0,14
SSC13708,0,0,4,0,0,4,0,4
SSC13709,0,42,23,6,3,73,3,79
SSC13710,0,0,0,0,0,0,0,0
SSC13711,232,905,607,207,110,2060,130,2187
SSC13712,9,41,96,40,15,199,7,204
SSC13713,0,5,5,3,3,19,0,19
SSC13714,85,188,88,19,4,390,24,415
SSC13715,3363,1948,337,21,21,5690,333,6021
SSC13716,79,432,106,10,3,632,22,651
SSC13717,232,1157,1506,425,257,3580,112,3688
SSC13718,29,259,438,181,123,1021,23,1046
SSC13719,0,3,7,5,0,17,0,15
SSC13720,0,3,3,3,0,7,0,7
SSC13721,0,10,3,3,4,20,3,23
SSC13722,4,34,182,111,79,410,17,427
SSC13723,15,80,61,10,11,176,8,184
SSC13724,3,51,59,37,35,188,4,194
SSC13725,0,16,39,12,14,84,6,90
SSC13726,0,0,0,0,0,0,0,0
SSC13727,84,508,637,245,170,1648,66,1713
SSC13728,0,26,37,16,4,82,0,84
SSC13729,0,0,4,5,3,9,0,13
SSC13730,3,49,27,9,5,92,5,97
SSC13731,0,4,21,15,4,51,3,53
SSC13732,0,9,17,15,7,52,3,61
SSC13733,3,64,126,47,43,285,8,286
SSC13734,0,0,0,0,0,0,0,0
SSC13735,0,8,7,3,0,18,3,19
SSC13736,0,3,10,14,6,31,0,32
SSC13737,3,101,126,29,13,267,4,272
SSC13738,0,13,3,8,5,28,0,29
SSC13739,0,16,14,6,0,32,0,37
SSC13740,0,13,12,3,3,34,0,34
SSC13741,61,262,178,43,9,558,23,579
SSC13742,0,10,11,4,0,27,3,31
SSC13743,7,25,14,12,8,65,3,74
SSC13744,0,9,3,0,0,16,0,16
SSC13745,0,6,4,6,4,19,0,24
SSC13746,7,33,12,3,4,59,10,73
SSC13747,0,11,18,4,0,39,0,39
SSC13748,50,436,446,141,66,1137,55,1190
SSC13749,0,22,27,6,0,65,8,70
SSC13750,0,3,7,11,3,24,3,25
SSC13751,0,0,9,3,4,13,0,17
SSC13752,0,0,0,0,0,0,0,0
SSC13753,4,13,21,10,3,50,0,46
SSC13754,0,0,4,3,0,13,0,13
SSC13755,0,33,92,43,32,206,3,207
SSC13756,0,0,3,0,6,6,0,6
SSC13757,0,0,9,3,4,14,0,14
SSC13758,0,30,58,30,16,139,3,139
SSC13759,4,54,54,29,17,158,6,168
SSC13760,0,11,32,3,9,54,0,60
SSC13761,0,0,3,0,0,4,0,4
SSC13762,0,36,22,7,0,72,0,78
SSC13763,0,32,50,31,26,148,15,155
SSC13764,713,2739,1911,529,244,6133,336,6471
SSC13765,9,36,52,19,12,119,5,125
SSC13766,52,238,219,63,48,627,31,658
SSC13767,0,10,27,16,3,63,3,62
SSC13768,0,36,56,23,7,118,3,121
SSC13769,82,275,232,104,52,741,30,771
SSC13770,0,3,14,8,10,36,0,40
SSC13771,32,293,199,67,39,629,24,655
SSC13772,31,240,223,70,38,598,17,617
SSC13773,0,20,39,7,3,76,0,78
SSC13774,25,279,284,60,24,669,36,702
SSC13775,5,201,407,133,56,804,4,816
SSC13776,0,12,22,12,0,50,0,52
SSC13777,0,16,17,9,0,38,3,43
SSC13778,0,8,13,9,3,27,0,28
SSC13779,43,572,468,93,51,1223,43,1265
SSC13780,87,390,288,91,31,890,38,928
SSC13781,6,46,78,41,31,205,9,212
SSC13782,320,822,639,156,72,2008,70,2078
SSC13783,3,37,33,15,11,92,0,96
SSC13784,149,664,631,221,105,1776,93,1865
SSC13785,186,565,337,72,24,1178,45,1226
SSC13786,0,0,0,0,0,0,0,0
SSC13787,55,418,399,117,70,1058,41,1093
SSC13788,0,3,12,5,3,22,4,29
SSC13789,0,18,45,29,32,119,3,123
SSC13790,5,91,177,58,45,377,5,383
SSC13791,0,0,6,0,4,13,0,13
SSC13792,96,626,555,173,129,1572,78,1652
SSC13793,55,199,166,90,49,560,22,581
SSC13794,0,33,29,10,0,74,3,75
SSC13795,8,47,37,3,6,99,9,114
SSC13796,0,0,8,3,3,21,0,19
SSC13797,0,13,41,18,12,84,7,87
SSC13798,0,0,0,0,4,5,0,5
SSC13799,0,6,9,3,3,18,0,17
SSC13800,0,8,8,8,6,20,0,20
SSC13801,0,8,37,28,16,82,0,86
SSC13802,4,175,423,172,116,888,15,904
SSC13803,0,0,3,0,0,3,0,3
SSC13804,15,161,402,161,129,868,16,883
SSC13805,170,1301,1739,558,294,4064,91,4148
SSC13806,0,6,13,3,0,23,0,25
SSC13807,0,22,34,19,14,86,0,94
SSC13808,0,12,11,4,7,34,3,33
SSC13809,0,4,3,3,0,13,0,14
SSC13810,0,13,31,18,5,67,5,72
SSC13811,4,24,52,31,21,134,4,143
SSC13812,0,0,16,9,5,29,0,28
SSC13813,0,3,13,3,0,23,0,23
SSC13814,0,3,16,4,3,25,0,30
SSC13815,0,0,0,3,0,9,0,10
SSC13816,5,51,50,18,12,132,9,140
SSC13817,0,0,0,0,0,0,0,0
SSC13818,264,962,381,81,44,1738,121,1861
SSC13819,40,242,195,49,30,553,25,580
SSC13820,0,0,0,0,0,3,0,3
SSC13821,0,0,0,0,0,0,0,0
SSC13822,0,4,9,4,6,23,0,23
SSC13823,0,0,0,0,0,3,0,3
SSC13824,0,0,0,0,0,0,0,0
SSC13825,0,8,0,4,3,12,0,12
SSC13826,70,392,309,72,24,873,34,899
SSC13827,50,161,170,38,13,431,16,447
SSC13828,0,13,24,15,19,71,0,73
SSC13829,0,3,8,0,4,20,0,22
SSC13830,0,0,0,0,0,0,0,0
SSC13831,14,145,291,169,142,761,30,792
SSC13832,0,0,0,0,0,0,0,0
SSC13833,0,8,18,4,0,38,0,38
SSC13834,3,28,42,9,12,94,3,91
SSC13835,34,700,1839,459,173,3210,65,3272
SSC13836,0,8,21,7,14,58,3,61
SSC13837,0,6,7,3,3,20,0,20
SSC13838,5,129,174,69,39,420,20,436
SSC13839,0,4,4,5,5,18,0,18
SSC13840,65,135,33,7,0,244,9,250
SSC13841,0,0,0,0,0,3,0,3
SSC13842,0,14,36,23,21,98,3,96
SSC13843,0,10,33,12,5,54,0,54
SSC13844,0,6,15,0,3,26,0,26
SSC13845,0,16,62,35,38,145,8,153
SSC13846,0,0,3,0,0,3,0,3
SSC13847,45,340,450,254,178,1270,40,1307
SSC13848,113,746,861,212,127,2061,54,2109
SSC13849,3,28,57,18,7,109,8,118
SSC13850,113,984,1106,288,153,2638,62,2693
SSC13851,62,691,1213,444,249,2656,45,2703
SSC13852,0,35,65,20,8,130,3,134
SSC13853,0,10,15,15,7,45,0,45
SSC13854,0,0,8,3,0,10,0,10
SSC13855,0,3,5,0,0,7,0,7
SSC13856,40,745,1332,406,185,2703,53,2761
SSC13857,0,0,3,0,0,3,0,3
SSC13858,0,0,0,0,0,0,0,0
SSC13859,0,5,4,3,0,12,0,12
SSC13860,5,17,12,7,11,52,5,56
SSC13861,0,3,13,3,10,19,0,19
SSC13862,0,0,0,0,0,0,0,0
SSC13863,60,267,224,45,25,623,22,650
SSC13864,3,11,21,5,3,34,3,38
SSC13865,0,3,12,0,0,21,0,22
SSC13866,0,0,0,0,0,0,0,0
SSC13867,0,4,3,0,8,11,0,15
SSC13868,0,0,3,3,0,9,0,9
SSC13869,0,0,0,0,0,6,0,6
SSC13870,0,3,20,16,8,48,3,49
SSC13871,0,6,4,3,0,20,0,20
SSC13872,0,0,3,5,0,9,0,12
SSC13873,0,5,11,3,0,15,0,15
SSC13874,24,82,96,43,25,268,17,283
SSC13875,11,168,310,116,64,667,26,694
SSC13876,7,117,181,62,28,393,15,408
SSC13877,0,0,0,0,0,3,0,3
SSC13878,0,51,127,44,25,245,3,252
SSC13879,0,42,53,28,11,133,5,140
SSC13880,0,0,0,0,0,0,0,3
SSC13881,0,3,7,3,0,11,0,15
SSC13882,0,0,0,0,0,0,0,0
SSC13883,0,25,32,16,11,80,3,85
SSC13884,0,0,3,0,0,5,0,5
SSC13885,0,0,0,0,0,3,0,3
SSC13886,48,405,386,113,66,1019,66,1089
SSC13887,146,498,398,119,49,1209,88,1295
SSC13888,0,0,0,0,0,0,0,0
SSC13889,15,66,24,5,12,128,8,130
SSC13890,13,170,139,54,9,383,16,397
SSC13891,0,0,0,3,0,9,0,11
SSC13892,3,5,3,0,0,9,0,9
SSC13893,0,3,10,0,0,13,0,13
SSC13894,3,86,157,62,37,357,7,361
SSC13895,0,7,13,9,3,31,0,39
SSC13896,0,23,43,23,14,105,3,106
SSC13897,0,7,7,8,3,23,0,23
SSC13898,0,7,6,3,0,18,0,18
SSC13899,0,7,3,3,11,25,0,23
SSC13900,0,7,11,4,13,33,0,29
SSC13901,0,9,8,3,9,23,0,25
SSC13902,6,23,47,7,9,89,3,95
SSC13903,0,10,11,8,4,28,3,36
SSC13904,0,0,6,0,0,11,0,11
SSC13905,0,0,3,6,3,9,0,9
SSC13906,0,12,11,8,9,41,4,39
SSC13907,326,1750,1641,454,215,4392,151,4542
SSC13908,0,0,11,5,6,28,0,28
SSC13909,0,9,4,0,0,15,0,19
SSC13910,0,0,0,0,0,3,0,3
SSC13911,0,18,34,15,19,86,4,91
SSC13912,220,1124,730,193,84,2348,120,2466
SSC13913,0,14,3,3,5,22,0,22
SSC13914,0,10,23,18,3,48,3,60
SSC13915,0,4,11,3,4,18,0,18
SSC13916,17,110,86,15,4,235,19,248
SSC13917,0,4,8,3,0,16,0,16
SSC13918,193,914,663,190,91,2055,115,2166
SSC13919,0,18,5,8,0,34,7,39
SSC13920,0,10,19,17,7,53,0,56
SSC13921,0,3,9,0,3,16,0,17
SSC13922,0,3,4,0,3,10,0,11
SSC13923,5,64,44,27,19,166,12,174
SSC13924,0,0,0,0,0,0,0,0
SSC13925,203,786,516,147,67,1729,113,1838
SSC13926,0,0,0,0,0,0,0,0
SSC13927,0,41,40,8,4,94,3,98
SSC13928,8,146,113,37,10,323,17,342
SSC13929,124,430,417,115,73,1157,64,1224
SSC13930,0,8,17,19,10,59,0,59
SSC13931,0,0,0,0,3,4,0,4
SSC13932,23,151,138,61,40,423,35,458
SSC13933,0,22,69,33,24,151,4,153
SSC13934,197,461,284,107,31,1073,104,1184
SSC13935,0,4,10,3,5,24,0,24
SSC13936,0,5,11,3,4,25,0,30
SSC13937,0,0,4,3,0,12,0,7
SSC13938,0,0,4,3,0,8,0,8
SSC13939,0,3,7,3,9,23,0,23
SSC13940,13,85,84,40,28,242,21,264
SSC13941,0,6,13,5,7,28,0,28
SSC13942,0,9,17,12,5,40,3,42
SSC13943,0,0,4,3,0,5,0,5
SSC13944,0,4,12,8,4,25,0,25
SSC13945,0,41,61,21,13,136,9,144
SSC13946,0,3,17,23,4,45,4,47
SSC13947,0,17,46,11,13,90,0,90
SSC13948,0,5,16,6,9,35,0,33
SSC13949,0,8,3,3,4,19,3,28
SSC13950,22,156,117,34,11,345,9,355
SSC13951,33,152,162,58,36,438,21,459
SSC13952,0,7,8,3,0,25,3,26
SSC13953,0,4,6,3,7,27,0,29
SSC13954,7,33,65,24,21,156,5,158
SSC13955,0,0,0,0,0,0,0,0
SSC13956,0,20,36,25,14,97,0,101
SSC13957,0,16,34,18,19,87,0,90
SSC13958,0,42,95,23,12,179,7,184
SSC13959,0,4,12,0,0,20,0,20
SSC13960,0,7,13,8,8,40,3,46
SSC13961,26,250,277,86,34,677,44,728
SSC13962,84,536,646,253,177,1696,54,1754
SSC13963,0,8,27,9,4,58,4,61
SSC13964,3,40,69,24,9,143,5,149
SSC13965,0,0,3,3,3,5,0,8
SSC13966,154,875,843,254,128,2253,98,2350
SSC13967,0,3,9,4,0,19,0,20
SSC13968,0,8,14,3,3,27,3,30
SSC13969,249,1424,714,170,61,2610,173,2784
SSC13970,0,3,3,3,0,16,0,16
SSC13971,0,45,26,5,4,84,3,80
SSC13972,0,0,0,0,0,4,0,6
SSC13973,25,522,520,126,36,1230,51,1277
SSC13974,0,9,15,9,4,38,3,36
SSC13975,3,8,24,7,5,50,0,51
SSC13976,0,11,22,12,5,49,0,49
SSC13977,4,4,11,0,3,29,3,30
SSC13978,0,3,3,0,0,3,0,3
SSC13979,32,462,394,79,31,992,41,1029
SSC13980,218,1353,1672,500,190,3944,80,4023
SSC13981,0,4,11,4,3,23,3,30
SSC13982,113,325,208,70,27,737,29,771
SSC13983,66,493,478,132,47,1209,38,1249
SSC13984,418,1764,907,227,116,3429,221,3651
SSC13985,355,1591,823,220,82,3080,203,3276
SSC13986,248,1213,700,194,83,2449,136,2587
SSC13987,0,0,0,5,0,11,0,9
SSC13988,3,34,16,3,5,62,4,66
SSC13989,0,0,0,0,0,0,0,0
SSC13990,0,0,0,0,0,0,0,0
SSC13991,0,3,3,3,0,12,0,14
SSC13992,0,3,12,7,5,31,0,30
SSC13993,0,16,24,9,3,56,8,61
SSC13994,4,71,68,22,11,172,3,178
SSC13995,0,11,14,3,4,38,4,40
SSC13996,0,11,23,7,4,44,3,49
SSC13997,5,22,30,12,4,67,4,71
SSC13998,0,15,14,6,3,38,3,42
SSC13999,0,3,3,4,0,6,0,7
SSC14000,4,86,92,26,15,223,19,244
SSC14001,0,14,34,11,12,70,0,70
SSC14002,0,4,4,4,3,18,0,14
SSC14003,185,1190,897,228,93,2597,139,2729
SSC14004,16,95,112,33,20,280,11,294
SSC14005,3,33,20,7,3,65,4,73
SSC14006,1560,952,145,15,16,2684,171,2855
SSC14007,626,2594,2066,556,269,6113,257,6375
SSC14008,253,820,606,182,81,1948,105,2051
SSC14009,0,5,3,0,3,10,0,14
SSC14010,0,0,0,0,0,6,0,6
SSC14011,11,65,76,26,8,192,17,209
SSC14012,0,0,7,0,0,7,3,9
SSC14013,0,0,0,0,0,4,0,4
SSC14014,0,4,3,5,0,13,0,13
SSC14015,0,32,44,12,6,97,8,101
SSC14016,0,0,0,0,0,3,0,3
SSC14017,0,3,5,7,3,14,0,14
SSC14018,0,9,10,3,0,22,0,26
SSC14019,3,18,11,4,0,33,0,33
SSC14020,0,18,15,5,9,48,4,50
SSC14021,4,21,25,11,6,70,6,79
SSC14022,0,15,18,8,9,49,3,56
SSC14023,0,0,0,0,0,0,0,0
SSC14024,0,4,18,3,0,25,0,25
SSC14025,0,3,6,3,3,15,0,15
SSC14026,0,9,4,0,0,10,3,11
SSC14027,0,0,0,3,0,3,0,3
SSC14028,0,14,14,6,3,38,0,38
SSC14029,0,13,23,11,5,46,4,58
SSC14030,0,12,21,6,3,46,0,48
SSC14031,0,0,0,0,0,0,0,0
SSC14032,0,0,0,0,0,0,0,0
SSC14033,0,53,93,30,22,200,8,210
SSC14034,0,3,3,0,3,6,0,7
SSC14035,3,39,32,10,3,86,4,98
SSC14036,0,0,0,0,0,0,0,0
SSC14037,4,10,26,3,6,50,0,50
SSC14038,0,4,3,0,0,10,0,10
SSC14039,0,0,3,4,0,7,0,14
SSC14040,0,0,0,0,0,3,0,3
SSC14041,0,53,139,41,23,252,14,268
SSC14042,0,6,9,0,0,16,0,16
SSC14043,0,12,18,11,3,40,0,41
SSC14044,0,9,12,11,3,28,0,28
SSC14045,0,14,17,5,4,42,6,51
SSC14046,0,3,5,3,0,15,0,17
SSC14047,0,0,0,0,0,3,0,6
SSC14048,0,9,8,0,0,25,0,25
SSC14049,0,12,19,8,0,36,3,41
SSC14050,3,18,41,16,8,82,0,86
SSC14051,69,386,377,123,78,1035,55,1089
SSC14052,11,39,52,23,7,129,8,135
SSC14053,0,0,0,3,0,4,0,4
SSC14054,0,0,0,0,0,4,6,7
SSC14055,10,79,130,50,34,296,19,314
SSC14056,0,0,3,0,0,6,0,6
SSC14057,12,51,36,11,9,110,3,120
SSC14058,0,0,0,3,0,7,0,7
SSC14059,0,3,19,13,6,39,0,40
SSC14060,3,14,32,12,12,68,4,67
SSC14061,94,538,408,117,67,1221,66,1288
SSC14062,0,14,31,5,8,59,4,60
SSC14063,0,27,101,47,38,210,8,218
SSC14064,18,84,58,17,5,185,13,194
SSC14065,34,513,894,327,170,1940,46,1983
SSC14066,3,9,22,12,3,49,3,52
SSC14067,3,79,130,50,38,304,5,309
SSC14068,15,252,225,42,18,546,23,569
SSC14069,10,127,162,73,36,408,16,417
SSC14070,0,0,12,11,3,27,0,27
SSC14071,178,1076,1212,374,216,3059,82,3143
SSC14072,0,12,34,9,13,69,5,74
SSC14073,0,33,58,27,7,114,0,114
SSC14074,316,646,436,163,86,1647,120,1770
SSC14075,46,513,538,136,65,1304,54,1361
SSC14076,39,100,106,51,66,363,39,404
SSC14077,0,0,0,0,0,0,0,0
SSC14078,0,5,11,8,0,21,0,21
SSC14079,3,80,259,85,52,473,9,483
SSC14080,60,303,390,114,55,918,36,959
SSC14081,0,0,0,0,0,0,0,0
SSC14082,0,43,28,3,3,73,3,76
SSC14083,345,1447,841,220,92,2945,118,3068
SSC14084,0,35,36,12,8,92,3,90
SSC14085,217,1730,2373,702,339,5357,103,5457
SSC14086,359,1433,394,39,20,2247,62,2316
SSC14087,0,9,12,4,0,27,3,32
SSC14088,0,6,17,8,6,39,0,42
SSC14089,66,390,529,217,123,1312,36,1353
SSC14090,7,37,47,18,19,122,7,126
SSC14091,0,3,14,3,4,20,3,27
SSC14092,0,14,28,7,13,57,0,62
SSC14093,42,279,360,153,101,928,48,976
SSC14094,0,0,10,3,4,24,0,26
SSC14095,0,0,5,0,0,8,0,8
SSC14096,128,212,176,77,40,634,49,678
SSC14097,8,96,107,42,28,284,14,297
SSC14098,4,53,58,28,17,159,6,169
SSC14099,9,62,135,37,6,248,7,252
SSC14100,0,0,3,0,0,4,0,4
SSC14101,15,127,168,108,87,498,28,523
SSC14102,5,116,94,17,3,247,8,252
SSC14103,0,54,82,34,8,180,10,184
SSC14104,0,41,136,71,49,302,4,302
SSC14105,0,3,21,7,3,42,0,41
SSC14106,0,3,18,5,0,29,0,24
SSC14107,0,7,15,0,3,35,0,35
SSC14108,0,5,5,3,0,18,0,18
SSC14109,0,23,35,20,15,95,9,104
SSC14110,0,0,5,0,0,6,0,6
SSC14111,0,11,31,12,6,63,4,68
SSC14112,0,28,84,45,58,207,8,219
SSC14113,0,24,43,11,17,93,6,99
SSC14114,23,209,263,92,48,644,25,671
SSC14115,0,5,7,6,3,17,0,17
SSC14116,0,0,0,0,0,0,0,0
SSC14117,0,0,0,0,0,0,0,0
SSC14118,469,1876,1674,475,228,4719,191,4907
SSC14119,0,3,6,0,4,15,0,15
SSC14120,0,17,21,4,3,46,0,42
SSC14121,0,8,10,3,6,28,0,28
SSC14122,51,545,968,345,179,2087,52,2143
SSC14123,0,69,205,136,106,516,8,518
SSC14124,0,0,0,0,6,10,0,11
SSC14125,0,4,8,3,5,14,0,14
SSC14126,0,9,3,12,3,31,0,35
SSC14127,0,17,40,20,23,102,3,101
SSC14128,0,13,23,14,6,61,0,62
SSC14129,0,0,3,0,0,11,0,11
SSC14130,0,3,3,4,5,13,0,14
SSC14131,0,4,11,13,7,32,4,32
SSC14132,0,8,12,5,3,33,0,35
SSC14133,0,7,4,8,3,21,3,26
SSC14134,0,5,5,0,0,15,0,15
SSC14135,39,385,426,131,70,1056,56,1108
SSC14136,0,13,21,18,12,63,0,58
SSC14137,0,0,14,5,0,13,0,20
SSC14138,0,0,14,0,0,12,0,12
SSC14139,0,17,16,3,3,36,0,33
SSC14140,38,276,221,80,58,678,15,693
SSC14141,236,713,539,147,57,1697,90,1783
SSC14142,105,397,380,117,51,1051,47,1095
SSC14143,3,4,8,7,3,25,0,25
SSC14144,5,113,110,18,22,263,17,282
SSC14145,3,9,9,7,4,31,0,31
SSC14146,0,0,3,3,0,10,0,10
SSC14147,0,28,30,12,11,74,0,74
SSC14148,48,234,212,32,33,550,16,569
SSC14149,35,215,198,87,44,578,34,618
SSC14150,0,11,21,7,9,42,0,46
SSC14151,310,995,674,203,104,2283,138,2422
SSC14152,0,4,3,3,0,9,0,9
SSC14153,183,1108,1135,345,167,2929,77,3007
SSC14154,0,37,75,46,34,183,11,195
SSC14155,0,0,0,0,0,0,0,0
SSC14156,0,3,19,6,3,37,0,34
SSC14157,0,3,3,7,3,23,0,23
SSC14158,27,141,191,55,31,441,21,463
SSC14159,0,10,18,8,3,38,0,38
SSC14160,0,4,4,0,3,16,0,16
SSC14161,0,4,9,6,10,24,0,24
SSC14162,0,3,9,3,3,20,3,26
SSC14163,4,24,60,33,24,135,3,142
SSC14164,0,7,4,3,0,15,0,16
SSC14165,30,329,393,147,61,959,15,972
SSC14166,0,4,8,5,4,26,0,26
SSC14167,378,723,380,108,52,1643,123,1768
SSC14168,0,3,4,0,0,6,0,6
SSC14169,0,0,0,4,4,13,0,13
SSC14170,4,19,38,16,17,90,3,95
SSC14171,37,195,193,60,26,520,31,552
SSC14172,0,4,17,3,3,37,3,40
SSC14173,50,708,1164,307,132,2359,61,2415
SSC14174,22,244,329,130,80,807,21,825
SSC14175,0,3,18,15,6,43,0,43
SSC14176,0,0,0,0,0,0,0,0
SSC14177,461,1010,426,63,31,1997,130,2129
SSC14178,0,0,0,0,0,0,0,0
SSC14179,0,3,3,4,0,14,0,14
SSC14180,0,21,18,10,0,49,0,52
SSC14181,98,510,447,161,69,1279,53,1330
SSC14182,3,42,65,32,15,158,3,162
SSC14183,2465,2822,703,84,27,6104,379,6484
SSC14184,0,0,4,0,0,11,0,11
SSC14185,3,19,12,5,6,41,4,44
SSC14186,3,89,211,92,53,446,12,460
SSC14187,22,104,95,21,7,253,17,268
SSC14188,0,20,16,9,3,46,4,49
SSC14189,0,3,7,3,0,14,3,16
SSC14190,0,23,32,14,7,80,4,85
SSC14191,0,46,33,18,10,101,5,108
SSC14192,49,686,1326,451,187,2688,42,2731
SSC14193,0,35,159,84,42,322,5,324
SSC14194,0,0,0,0,0,0,0,0
SSC14195,0,0,13,5,9,21,0,23
SSC14196,0,4,9,9,3,21,0,21
SSC14197,166,961,767,253,105,2245,128,2374
SSC14198,0,0,0,3,0,6,0,6
SSC14199,0,18,18,10,0,46,0,46
SSC14200,283,737,353,55,13,1443,51,1495
SSC14201,0,3,9,0,0,11,0,11
SSC14202,195,787,275,58,8,1322,26,1346
SSC14203,0,22,48,13,5,91,3,91
SSC14204,0,4,15,8,10,46,0,45
SSC14205,0,12,8,0,0,22,0,25
SSC14206,0,0,3,0,3,8,0,8
SSC14207,0,3,0,5,0,7,0,7
SSC14208,0,4,7,0,0,18,0,16
SSC14209,3,20,51,44,49,162,6,171
SSC14210,0,11,14,4,7,41,0,41
SSC14211,58,240,236,96,52,682,36,721
SSC14212,0,0,3,0,3,7,0,7
SSC14213,0,4,7,3,0,28,3,28
SSC14214,0,4,5,0,0,15,0,15
SSC14215,10,18,28,19,20,98,12,107
SSC14216,11,10,0,7,0,27,0,27
SSC14217,0,8,3,0,0,9,0,9
SSC14218,0,3,6,0,0,16,0,13
SSC14219,11,106,95,33,22,264,14,277
SSC14220,0,9,16,5,3,40,0,40
SSC14221,213,649,412,139,47,1460,89,1551
SSC14222,0,0,4,4,6,12,0,12
SSC14223,4,19,20,10,7,63,0,63
SSC14224,0,9,26,8,0,46,0,45
SSC14225,51,222,194,58,22,549,35,592
SSC14226,128,1039,847,242,89,2342,65,2410
SSC14227,143,1670,987,103,19,2924,72,2998
SSC14228,438,1614,1088,260,125,3527,133,3669
SSC14229,0,9,19,4,6,39,0,39
SSC14230,0,0,0,0,0,0,0,0
SSC14231,0,3,5,3,4,10,0,17
SSC14232,0,23,98,60,67,254,11,260
SSC14233,0,57,87,29,12,188,4,194
SSC14234,0,0,0,0,0,0,0,0
SSC14235,166,734,414,88,67,1478,53,1532
SSC14236,34,307,501,214,112,1158,35,1197
SSC14237,15,278,463,173,91,1016,29,1050
SSC14238,59,260,190,52,37,595,36,629
SSC14239,102,625,465,163,57,1409,60,1477
SSC14240,86,548,406,108,43,1186,75,1259
SSC14241,124,603,467,139,47,1378,55,1440
SSC14242,0,3,6,3,3,18,0,17
SSC14243,0,11,10,4,6,40,0,36
SSC14244,115,284,121,25,16,556,30,589
SSC14245,29,240,152,32,11,466,27,496
SSC14246,33,384,1104,548,383,2459,80,2535
SSC14247,246,761,506,126,50,1687,126,1813
SSC14248,12,187,203,50,27,489,20,509
SSC14249,97,1078,2293,946,566,4978,92,5070
SSC14250,60,375,815,255,105,1613,33,1642
SSC14251,643,2311,1312,320,146,4736,143,4882
SSC14252,329,838,528,123,47,1865,139,2005
SSC14253,25,271,329,119,66,814,21,831
SSC14254,0,14,20,3,10,41,0,40
SSC14255,180,716,621,179,78,1773,61,1826
SSC14256,61,443,399,140,62,1098,60,1162
SSC14257,0,3,17,15,16,42,0,42
SSC14258,0,0,0,0,0,0,0,0
SSC14259,25,261,373,102,40,807,30,836
SSC14260,16,369,754,196,99,1424,21,1448
SSC14261,853,2894,1089,155,53,5049,199,5246
SSC14262,83,428,458,182,98,1253,53,1306
SSC14263,0,0,0,0,0,0,0,0
SSC14264,79,527,664,308,166,1750,52,1800
SSC14265,0,0,0,0,0,0,0,0
SSC14266,300,728,494,157,73,1744,116,1854
SSC14267,0,31,53,7,9,96,0,96
SSC14268,18,188,439,152,70,868,28,895
SSC14269,0,0,3,0,4,10,0,10
SSC14270,0,3,8,3,10,27,0,27
SSC14271,0,28,57,20,14,116,0,118
SSC14272,0,13,20,7,3,46,0,46
SSC14273,0,8,10,3,0,31,0,30
SSC14274,4,18,9,7,6,48,3,52
SSC14275,0,37,93,44,37,210,4,212
SSC14276,30,262,412,123,77,908,34,942
SSC14277,0,12,20,10,11,50,5,52
SSC14278,0,8,8,3,3,19,0,23
SSC14279,0,26,50,26,17,125,0,126
SSC14280,8,57,60,34,7,174,4,178
SSC14281,0,11,14,4,0,25,3,23
SSC14282,0,3,5,0,3,10,0,10
SSC14283,0,21,18,3,7,50,0,50
SSC14284,0,0,0,3,0,5,0,5
SSC14285,49,210,153,35,12,468,17,479
SSC14286,0,0,4,3,0,13,0,13
SSC14287,0,4,3,10,5,18,0,23
SSC14288,38,160,361,194,172,927,26,956
SSC14289,0,3,3,0,0,12,0,12
SSC14290,62,79,43,20,20,216,12,227
SSC14291,0,0,0,0,0,0,0,0
SSC14292,0,18,54,8,16,89,3,99
SSC14293,376,1520,739,189,95,2921,161,3089
SSC14294,0,7,9,10,3,26,0,26
SSC14295,3,22,25,8,9,67,4,66
SSC14296,0,8,16,9,7,40,0,37
SSC14297,0,3,4,0,0,10,0,10
SSC14298,0,6,0,3,9,14,0,14
SSC14299,22,124,53,30,30,261,26,287
SSC14300,0,3,12,3,5,23,0,23
SSC14301,0,6,9,0,4,19,0,22
SSC14302,110,298,194,64,33,691,34,723
SSC14303,174,992,804,146,69,2185,63,2244
SSC14304,15,179,266,64,20,539,12,556
SSC14305,5,37,31,30,6,104,3,110
SSC14306,0,4,6,9,0,21,0,21
SSC14307,0,57,108,40,23,235,3,239
SSC14308,0,0,0,0,0,0,0,0
SSC14309,0,0,0,0,0,0,0,0
SSC14310,0,50,52,13,10,127,6,138
