SSC_CODE_2016,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SSC11839,16,8,20,32,21,56,12,5,19,7,8,14,53,38,90,21,15,37,3,3,11,7,4,16,25,29,59,3,0,3,0,3,3,0,0,0,4,0,3,0,0,0,6,4,11,22,23,46,6,3,13,0,0,0,8,8,20,0,0,0,38,29,74,0,0,0,4,0,3,0,0,0,3,0,8,22,27,47,171,136,303
SSC11840,5,10,16,19,29,49,3,6,10,3,0,5,32,31,62,22,13,40,7,8,17,3,3,4,29,27,55,0,0,3,0,0,3,3,0,3,3,4,10,0,0,0,13,5,13,6,13,19,10,3,13,0,0,0,13,14,24,0,0,0,27,29,55,0,0,0,3,4,8,0,0,0,3,9,10,16,23,36,116,134,252
SSC11841,41,40,80,118,104,228,36,39,81,22,9,31,173,156,332,56,65,126,20,18,38,38,21,59,123,108,226,4,5,8,3,7,6,15,4,19,11,10,24,0,0,0,34,24,63,43,74,115,17,19,36,5,7,17,23,26,50,0,0,0,89,127,214,3,4,9,9,9,18,0,0,0,8,9,22,165,124,291,630,595,1225
SSC11842,6,4,12,11,18,29,11,5,17,0,3,4,22,26,53,8,7,18,9,8,16,7,0,7,18,14,39,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,8,7,3,7,9,0,0,0,0,0,0,0,5,8,0,0,0,4,12,16,0,0,0,0,3,3,0,0,0,0,3,3,28,20,49,88,90,180
SSC11843,85,88,174,225,190,413,69,68,135,56,36,98,347,297,652,129,126,253,65,94,162,33,43,78,233,259,491,10,10,21,0,11,8,18,22,45,22,30,53,0,0,0,56,74,130,33,38,64,4,16,21,12,8,17,13,30,39,0,0,0,58,89,145,9,3,10,13,18,25,0,0,0,17,17,35,174,171,349,978,1000,1978
SSC11844,42,41,80,107,108,222,28,35,65,10,13,29,147,157,309,89,65,161,16,21,38,15,15,33,127,101,227,4,3,9,3,10,11,15,5,27,13,7,24,0,0,0,37,27,63,21,28,45,3,13,13,0,3,4,7,23,25,0,0,0,29,58,91,0,0,3,3,3,12,0,0,0,7,9,12,88,100,191,477,495,978
SSC11845,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,5
SSC11846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,13,11,13,26
SSC11847,0,0,0,5,3,4,0,0,0,0,3,3,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,24,14,19,37
SSC11848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11849,0,3,3,4,7,9,0,0,0,0,3,3,6,7,14,3,0,5,0,0,0,0,3,3,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,16,27,36
SSC11850,5,5,18,47,38,82,9,10,22,0,0,0,56,51,105,23,15,42,23,21,42,0,3,3,44,39,85,0,0,0,0,0,0,4,7,14,4,7,7,0,0,0,14,11,23,6,3,8,0,0,0,0,0,0,4,4,13,0,0,0,12,7,18,0,0,0,3,3,8,0,0,0,3,6,10,76,47,125,208,171,381
SSC11851,17,24,41,36,49,81,26,31,57,0,0,0,59,85,148,36,39,79,11,18,33,0,0,0,48,60,108,0,0,0,0,3,3,8,4,15,10,10,23,0,0,0,16,19,37,3,12,14,0,5,6,0,0,0,0,7,5,0,0,0,9,21,30,3,0,3,0,3,6,0,0,0,8,8,13,80,98,179,236,308,547
SSC11852,0,0,3,3,10,14,0,0,0,0,0,0,3,7,15,3,3,6,3,0,3,3,3,4,6,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,3,0,4,0,0,0,4,8,11,0,0,0,0,3,3,0,0,0,0,3,3,6,12,21,26,39,58
SSC11853,3,0,7,0,3,4,0,0,0,0,0,3,3,3,8,3,0,6,3,5,9,6,0,5,10,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,23,24,44
SSC11854,0,0,0,18,4,23,0,0,5,0,0,0,15,8,28,5,10,12,0,0,3,0,0,0,5,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,26,41,42,74
SSC11855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,7,11,18
SSC11856,3,0,3,3,6,11,0,0,5,0,0,0,4,9,10,3,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,23
SSC11857,0,0,0,0,0,3,0,3,4,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9
SSC11858,10,14,25,47,50,101,0,3,4,18,8,30,68,63,134,26,38,70,8,14,20,3,8,13,40,65,103,5,5,16,3,7,10,4,10,16,5,17,20,0,0,0,19,35,52,3,7,9,0,3,6,0,5,5,3,8,8,0,0,0,10,17,27,0,0,4,0,12,13,0,0,0,3,13,18,99,109,208,246,319,567
SSC11859,150,121,277,380,370,749,203,193,395,96,92,192,677,661,1335,198,192,388,219,230,452,87,88,172,505,505,1008,12,23,31,6,5,14,76,29,110,12,39,52,0,0,3,102,101,201,82,143,228,12,38,48,18,26,41,35,70,101,0,0,3,149,268,422,8,12,16,3,34,44,0,0,0,14,46,58,179,176,350,1782,1872,3651
SSC11860,43,38,80,163,133,300,19,17,40,8,8,18,195,160,358,65,57,125,11,17,27,12,6,18,93,78,164,15,3,12,13,18,32,0,0,5,13,27,38,0,0,0,38,52,90,152,91,244,127,90,219,11,3,13,26,26,50,0,0,3,322,210,535,51,25,77,22,31,53,3,0,3,78,53,125,292,254,550,1060,838,1896
SSC11861,3,3,12,9,4,19,7,0,8,3,3,7,21,11,31,8,13,24,6,5,10,4,0,5,21,23,41,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,8,5,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,4,0,4,0,0,0,4,0,4,10,9,24,63,58,121
SSC11862,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,13,11,24
SSC11863,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,8,3,12
SSC11864,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4
SSC11865,0,3,3,11,14,22,3,0,3,0,0,0,11,15,28,4,3,6,3,0,6,0,0,0,7,4,16,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,11,10,23,38,38,74
SSC11866,38,45,77,186,199,386,29,40,73,27,25,59,239,271,509,66,78,143,124,92,217,30,32,58,225,193,420,9,10,19,3,16,19,22,15,36,10,22,37,0,0,0,49,62,109,66,97,161,7,15,23,10,9,19,13,19,33,0,0,0,109,140,248,3,7,11,9,18,24,0,0,0,11,19,33,126,143,266,786,866,1653
SSC11867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11868,0,3,3,5,12,21,3,0,3,0,0,0,8,15,25,5,10,13,0,3,3,0,0,0,3,15,18,0,0,0,0,3,3,0,0,0,3,4,6,0,0,0,3,4,9,0,0,0,0,3,4,0,0,0,3,3,6,0,0,0,7,8,14,0,0,0,0,0,0,0,0,0,0,0,0,24,25,53,46,73,116
SSC11869,0,3,4,4,0,3,0,0,4,0,0,0,5,0,10,4,5,5,3,0,6,0,3,3,6,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,19,28,21,45
SSC11870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4
SSC11872,3,3,7,9,13,21,7,3,15,3,0,3,23,21,42,27,20,45,5,4,8,0,3,5,33,24,56,0,0,0,0,0,0,0,5,9,6,0,7,0,0,0,3,11,16,0,4,4,0,0,0,0,0,0,5,3,11,0,0,0,5,13,16,0,0,0,0,3,3,0,0,0,0,3,3,8,8,22,76,81,154
SSC11873,6,5,13,30,25,49,0,0,5,5,5,10,34,33,69,22,20,46,0,3,4,3,4,7,27,30,56,0,3,3,0,3,3,0,0,0,4,6,9,0,0,0,7,12,20,3,5,9,0,5,5,0,0,0,0,0,0,0,0,0,3,9,12,0,0,0,3,0,3,0,0,0,3,0,3,56,43,103,139,132,274
SSC11874,14,22,33,61,62,118,39,32,63,0,3,3,97,90,190,60,72,136,6,3,3,3,3,11,68,82,147,0,0,3,0,3,3,6,6,13,3,7,12,0,0,0,14,15,26,4,8,7,0,4,4,0,3,3,4,3,7,0,0,0,8,16,21,0,0,0,0,4,4,0,0,0,0,4,4,156,161,320,355,384,745
SSC11875,3,3,9,12,3,18,6,3,12,0,0,0,14,12,31,7,12,21,0,0,0,0,0,0,7,12,21,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,5,7,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,17,38,56,48,108
SSC11876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,7
SSC11877,9,14,21,25,30,56,6,6,11,7,9,14,37,39,81,40,35,80,4,8,10,15,19,33,59,59,123,70,75,150,114,178,295,23,25,48,53,55,110,0,0,3,260,338,599,335,470,803,157,168,322,15,15,30,40,40,79,0,4,0,548,689,1239,249,393,649,125,203,328,4,5,12,384,601,990,575,590,1163,1880,2330,4217
SSC11878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11879,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6
SSC11880,15,18,35,31,34,57,16,22,34,7,11,11,51,58,107,22,16,37,6,9,15,3,3,5,31,32,60,0,0,0,0,0,0,8,0,8,3,4,7,0,0,0,8,3,16,9,7,13,3,3,7,3,0,3,3,4,12,0,0,0,14,19,32,0,0,4,0,0,0,0,0,0,0,4,3,18,20,38,140,154,291
SSC11881,56,55,109,171,175,347,43,48,87,38,44,76,251,262,517,138,125,267,34,28,65,20,27,51,200,181,379,8,4,17,3,18,17,22,14,34,26,37,58,0,0,0,62,70,131,26,50,75,10,22,34,8,12,15,28,66,99,0,0,0,73,142,224,6,8,17,12,15,21,0,0,0,15,20,40,85,97,179,740,834,1576
SSC11882,0,0,0,3,0,6,0,0,0,0,0,0,6,0,7,0,3,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,11,14,20
SSC11883,60,74,132,216,189,405,46,62,105,25,19,47,286,269,554,132,143,275,57,42,99,16,21,36,209,205,410,6,6,12,0,7,5,52,13,65,14,20,34,0,0,0,69,45,113,52,54,107,7,10,20,12,11,18,24,39,64,0,0,3,92,116,213,3,5,12,12,10,26,0,0,0,13,20,32,82,104,188,817,822,1640
SSC11884,0,3,4,15,5,16,0,0,0,0,0,0,13,4,23,5,7,10,0,0,3,0,0,3,4,13,19,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,4,3,5,0,4,4,0,3,3,0,0,0,0,0,3,0,0,0,6,5,9,0,0,0,0,0,0,0,0,0,0,3,0,28,23,53,57,58,117
SSC11885,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,6,16
SSC11886,54,46,98,238,224,456,26,32,59,43,28,71,300,282,581,146,138,286,45,46,95,38,22,62,231,209,444,9,12,16,3,17,23,26,9,35,15,27,43,0,0,5,57,63,119,34,53,90,14,23,38,5,8,17,13,15,25,3,0,3,76,98,174,11,9,25,9,13,24,0,0,0,23,29,45,233,245,485,965,978,1947
SSC11887,29,22,57,125,124,247,15,18,28,20,4,23,158,145,300,109,106,221,19,17,36,11,8,17,137,130,271,9,11,18,7,13,21,10,5,17,3,10,12,0,0,0,28,36,67,27,39,66,7,7,16,0,11,15,3,12,13,0,0,0,39,64,105,3,10,15,7,6,12,7,0,7,11,19,31,164,187,356,570,615,1182
SSC11888,28,24,51,77,68,149,27,18,43,6,3,3,109,91,196,48,48,101,12,13,25,9,4,8,72,67,138,0,7,5,0,3,3,18,5,21,7,14,18,0,0,0,25,28,49,7,8,22,0,4,6,5,9,12,3,12,11,0,0,0,14,31,51,3,0,4,0,12,12,0,0,0,3,13,9,38,39,80,289,283,576
SSC11889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11890,90,94,185,247,241,487,79,90,169,16,7,16,342,330,672,157,140,300,54,68,115,14,20,33,230,224,451,3,14,19,0,3,3,57,19,75,14,26,45,0,0,3,79,64,139,51,53,102,6,10,19,5,13,21,27,38,65,0,0,0,93,119,212,3,4,6,11,14,25,0,0,0,12,21,28,144,147,292,993,996,1981
SSC11891,8,0,8,6,10,14,5,7,8,9,12,20,18,23,37,0,7,8,0,9,12,15,15,29,14,23,43,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,11,7,22,0,0,0,4,0,5,3,4,5,0,0,0,19,16,34,0,0,0,0,0,0,0,0,0,0,0,0,21,14,35,78,76,160
SSC11892,21,18,35,48,47,90,0,0,3,16,12,30,67,62,129,33,27,61,0,0,0,18,4,24,53,29,87,0,3,3,0,0,0,3,0,5,3,0,4,0,0,0,7,11,15,0,4,5,0,0,0,0,0,0,0,3,6,0,0,0,5,9,17,0,0,0,4,4,6,0,0,0,4,4,6,44,54,99,199,181,387
SSC11893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC11894,0,0,0,3,3,12,3,0,3,0,0,0,8,3,11,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,6,23,20,20,43
SSC11895,3,3,4,11,8,18,0,0,0,0,0,0,13,8,21,4,6,12,0,0,0,4,0,4,8,6,20,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,4,6,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,10,16,29,40,51,87
SSC11896,0,0,0,9,5,13,4,0,4,0,0,0,12,5,15,3,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,20,30,10,43
SSC11897,3,3,7,16,8,25,4,0,3,0,0,0,17,13,25,3,9,6,0,3,3,4,3,4,8,13,16,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,31,40,69
SSC11898,0,0,0,0,3,6,0,0,3,0,0,0,3,5,9,3,0,6,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,16,17,12,31
SSC11899,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,4,3,3,0,0,0,3,0,3,6,8,8,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,7,10,18,19,33
SSC11900,6,4,6,3,6,12,5,10,11,7,4,11,18,25,40,0,5,5,7,3,15,3,3,12,18,16,31,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,4,4,7,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,5,7,7,0,0,0,0,3,3,0,0,0,0,3,3,19,14,36,61,68,131
SSC11901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SSC11902,3,9,10,24,20,48,11,6,19,4,3,3,41,29,74,22,18,42,3,5,6,3,3,6,26,29,58,0,0,3,0,0,0,0,3,3,0,0,7,0,0,0,5,9,7,4,9,19,4,6,6,0,0,0,0,3,3,0,0,0,12,22,32,0,0,0,0,0,0,0,0,0,3,0,4,6,18,23,100,109,208
SSC11903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,8,18,11,12,28
SSC11904,3,0,4,6,3,8,0,0,0,0,0,0,6,3,12,3,4,6,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,18,17,27
SSC11905,36,36,69,111,102,213,20,14,32,16,22,34,153,135,281,73,65,139,7,9,11,16,15,29,99,89,187,0,0,0,0,3,5,10,5,19,4,21,23,0,4,3,17,30,50,4,14,19,3,6,6,3,7,9,4,22,25,0,0,0,16,42,56,3,3,5,6,15,15,0,0,0,9,12,26,100,75,178,426,416,841
SSC11906,3,0,3,5,5,13,0,0,3,0,0,0,8,7,16,9,7,16,0,0,3,0,0,0,10,7,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,5,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,15,36,24,62
SSC11907,3,3,3,6,12,12,0,0,0,0,0,0,6,12,12,4,0,3,0,0,0,0,0,0,5,3,8,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,4,0,5,0,0,0,0,0,0,0,3,3,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13,27,27,48
SSC11908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,7,7
SSC11909,9,9,12,30,17,49,6,3,10,0,0,0,37,20,58,25,20,41,0,3,7,0,0,5,21,25,51,0,0,0,0,0,3,3,3,3,0,5,3,0,0,0,4,8,10,6,3,4,0,3,5,0,0,0,4,3,9,0,0,0,6,10,21,0,0,0,0,0,0,0,0,0,0,0,0,13,12,22,96,82,183
SSC11910,0,0,0,3,0,7,0,0,3,0,0,0,3,3,9,0,0,0,0,0,0,0,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,15
SSC11911,36,31,68,161,133,294,55,47,93,5,3,12,220,180,395,86,101,188,50,37,93,8,8,17,142,149,288,7,13,18,16,25,38,13,12,24,17,37,53,0,0,0,51,84,134,121,106,231,59,47,103,6,8,18,29,33,56,0,0,3,208,195,407,14,21,29,6,31,38,0,0,0,21,43,71,265,265,531,943,950,1897
