SSC_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SSC12210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10
SSC12211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,24,0,0,0,0,24
SSC12212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,6,0,21
SSC12213,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SSC12214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SSC12215,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,5,0,0,0,0,5,13,0,0,0,0,13,15,0,0,0,0,15,23,0,0,0,0,23,11,0,0,0,0,11,14,0,0,0,0,14,20,0,0,0,0,20,4,0,0,0,0,4,121,0,0,0,0,121
SSC12216,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,29,0,0,0,0,29,25,0,0,0,0,25,47,0,0,0,0,48,60,0,0,0,0,60,75,0,0,0,0,74,40,0,0,0,0,47,17,0,0,0,0,17,324,4,0,0,0,330
SSC12217,0,3,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,8,0,0,11,0,0,15,0,0,18,0,0,13,0,0,16,3,0,23,0,0,25,16,5,15,0,0,39,4,0,3,0,0,8,30,10,87,0,0,122
SSC12218,21,0,0,0,0,21,4,0,0,0,0,4,3,0,0,0,0,3,15,0,0,0,0,15,15,0,0,0,0,15,43,0,0,0,0,44,46,0,0,0,0,46,77,0,0,0,0,84,58,0,0,0,0,59,90,0,0,0,0,90,54,0,0,0,0,54,20,0,0,0,0,24,460,0,0,4,0,466
SSC12219,12,0,0,0,0,12,3,0,0,0,0,3,10,0,0,0,0,10,8,0,0,0,0,8,6,0,0,0,0,6,22,0,0,0,0,22,20,0,0,0,0,23,68,0,0,0,0,68,36,0,0,0,0,36,32,0,0,0,0,32,16,0,0,0,0,16,11,0,0,0,0,11,259,0,0,0,0,256
SSC12220,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,9,0,0,0,0,9,7,0,0,0,0,7,13,0,0,0,0,13,15,0,0,0,0,15,22,0,0,0,0,22,23,0,0,0,0,24,3,0,0,0,0,3,106,0,0,0,0,112
SSC12221,26,0,0,0,0,23,18,0,0,0,0,18,20,0,0,0,0,22,30,3,0,0,0,33,41,4,0,0,0,43,200,3,0,0,0,207,175,3,0,0,0,178,108,0,0,0,0,108,20,0,0,0,0,20,13,0,0,0,0,18,5,0,0,0,0,7,28,0,0,0,0,32,691,17,4,0,0,714
SSC12222,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC12223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9
SSC12225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SSC12226,8,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,6,4,5,0,0,0,12,10,0,0,0,0,13,18,0,0,0,0,17,26,5,0,0,0,32,8,0,0,0,0,8,93,9,0,0,0,104
SSC12227,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,12,3,0,0,0,15,16,0,0,0,0,16,6,0,0,0,0,6,14,0,0,0,0,20,42,0,0,0,0,47,9,0,0,0,0,9,121,4,0,0,0,125
SSC12228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9
SSC12229,16,0,0,0,0,13,16,0,0,0,0,16,11,0,0,0,0,11,21,0,0,0,0,21,18,0,0,0,0,17,53,0,0,0,0,58,43,0,0,0,0,49,22,0,0,0,0,22,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,16,220,0,0,3,4,232
SSC12230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,4,3,0,0,0,0,6,7,0,0,0,0,8,0,0,0,0,0,3,20,6,4,0,0,31
SSC12231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,23
SSC12232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
SSC12233,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,11,0,0,0,0,11,7,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,39,0,0,0,0,39
SSC12234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
SSC12235,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44
SSC12236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC12237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,14
SSC12238,31,0,0,0,0,32,11,0,0,0,0,11,21,0,0,0,0,21,28,0,0,0,0,31,42,0,0,0,0,44,166,0,0,0,0,171,216,0,3,0,0,220,190,0,0,0,0,191,49,0,0,0,0,49,56,0,0,0,0,56,25,0,0,0,0,25,44,0,0,0,0,41,872,4,4,0,0,881
SSC12239,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,29,0,0,0,0,29
SSC12240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12242,11,0,0,0,0,16,0,0,0,0,4,5,9,0,0,0,7,10,13,0,0,0,3,15,10,0,0,0,3,11,19,0,0,0,3,26,4,0,0,0,3,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,5,86,0,0,0,24,105
SSC12243,19,0,0,0,0,18,4,0,0,0,0,10,13,0,0,0,0,13,20,0,0,0,0,20,19,0,0,0,0,23,53,4,0,0,0,54,80,3,0,0,0,79,102,0,0,0,0,102,31,0,0,0,0,31,20,0,0,0,0,20,7,0,0,0,0,8,14,0,0,0,0,11,377,13,0,0,0,388
SSC12244,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,30,0,0,0,0,30
SSC12245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC12246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,17
SSC12247,15,3,3,0,0,20,10,0,0,0,0,9,8,0,0,0,0,8,14,6,0,0,0,17,24,4,0,0,0,29,51,12,0,0,0,62,50,0,3,0,0,57,61,3,3,0,0,69,21,0,0,0,0,18,9,0,0,0,0,9,0,0,0,0,0,0,15,0,0,0,0,22,284,27,11,0,0,318
SSC12248,9,0,0,0,0,9,5,0,0,0,0,5,4,0,0,0,0,5,19,0,0,0,0,22,15,0,0,0,0,22,53,0,0,0,0,60,91,12,0,0,0,101,91,0,0,0,0,97,40,0,0,0,0,44,26,3,0,0,0,26,3,0,0,0,0,7,11,0,0,0,0,15,381,23,12,0,0,413
SSC12249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12250,10,0,0,0,0,14,6,0,0,0,0,8,4,0,0,0,0,10,9,3,0,0,0,15,11,4,3,0,0,13,40,20,8,0,0,60,49,15,6,3,0,68,38,15,7,3,0,59,20,3,0,0,0,21,4,3,0,0,0,12,4,0,0,0,0,5,11,0,0,0,0,11,196,55,31,5,3,284
SSC12251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,7,0,0,0,0,7,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,40,0,0,0,0,39
SSC12252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12253,30,0,0,0,0,30,23,0,0,0,0,23,17,0,0,0,0,17,28,0,0,0,0,32,38,0,0,0,0,38,100,0,0,0,0,104,156,0,0,0,0,156,146,0,0,0,0,146,43,0,0,0,0,43,31,0,0,0,0,31,14,0,0,0,0,14,29,0,0,0,0,29,657,0,0,0,0,658
SSC12254,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,7,0,0,0,0,7,11,0,0,0,0,11,12,0,0,0,0,16,7,0,0,0,0,7,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,63,0,0,0,0,62
SSC12255,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,8,19,0,0,0,0,19,15,0,0,0,0,15,23,0,0,0,0,23,12,0,0,0,0,14,13,0,0,0,0,13,9,0,0,0,0,9,17,0,0,0,0,17,112,0,0,0,0,117
SSC12256,11,0,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,8,12,0,0,0,0,12,16,4,0,0,0,20,22,7,0,0,0,25,43,0,0,0,0,43,30,0,0,0,0,30,34,0,0,0,0,34,8,0,0,0,0,12,0,0,0,0,0,0,187,13,0,0,0,202
SSC12257,20,5,28,0,0,54,12,0,16,0,0,30,7,0,5,0,0,14,13,3,25,0,0,36,15,3,40,0,0,56,33,8,128,0,0,177,45,13,123,0,0,185,75,8,98,3,0,187,47,7,18,0,0,71,39,10,16,0,0,65,18,3,5,0,0,31,26,0,17,0,0,43,350,67,522,8,0,947
SSC12258,3,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,16,9,0,0,0,0,9,14,0,0,0,0,14,13,0,0,0,0,13,0,0,0,0,0,3,61,3,0,0,0,64
SSC12259,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,18,0,0,0,0,18,19,0,0,0,0,19,20,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,9,103,0,0,0,0,107
SSC12260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6
SSC12261,25,0,0,0,0,25,22,0,0,0,0,22,19,0,0,0,0,19,18,0,0,0,0,18,27,0,0,0,0,27,112,0,0,0,0,113,179,0,0,0,0,179,268,0,0,0,0,271,110,0,0,0,0,109,61,0,0,0,0,61,17,0,0,0,0,17,34,0,0,0,0,34,878,0,3,0,0,883
SSC12262,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SSC12263,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,13,0,0,0,0,13,12,0,0,0,0,13,5,0,0,0,0,5,10,0,0,0,0,10,3,0,0,0,0,3,57,0,0,0,0,62
SSC12264,34,4,0,0,0,35,13,0,0,0,0,19,18,0,0,0,0,22,7,3,0,0,0,16,24,0,0,0,0,28,59,9,3,0,0,73,88,12,4,0,0,99,118,10,0,0,0,125,77,0,0,0,0,80,50,0,0,0,0,53,27,0,0,0,0,29,15,0,0,0,0,16,537,37,11,0,0,588
SSC12265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC12266,51,4,22,0,0,77,5,0,7,0,0,12,6,3,3,0,0,13,7,3,9,0,0,15,14,5,15,0,0,32,23,9,55,0,0,84,30,4,85,0,0,128,66,21,162,0,0,243,42,11,112,0,0,172,94,20,118,0,0,243,219,44,50,0,0,316,19,9,21,0,0,51,580,125,668,0,0,1374
SSC12267,38,6,30,0,0,69,3,0,10,0,0,16,3,3,10,0,0,17,10,3,15,0,0,25,12,0,23,0,0,37,29,12,78,0,0,113,17,6,123,0,0,151,53,8,216,0,0,279,45,8,178,0,0,230,69,34,175,0,0,279,152,18,68,0,0,242,24,0,32,0,0,57,454,103,961,0,0,1514
SSC12268,14,0,0,0,0,14,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,7,18,3,3,0,0,22,14,3,3,0,0,19,30,3,3,0,0,39,23,3,11,0,0,30,53,0,9,0,0,59,109,6,3,0,0,116,9,0,3,0,0,12,287,23,31,0,0,340
SSC12269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SSC12270,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,6,0,0,0,0,6,5,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,39,0,0,3,0,43
SSC12271,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SSC12272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12273,3,0,0,0,0,3,5,0,0,0,0,5,8,0,0,0,0,8,7,0,0,0,0,7,13,0,0,0,0,13,15,0,0,0,0,22,12,0,0,0,0,12,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,78,0,0,0,0,76
SSC12274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12275,18,0,0,0,0,18,8,0,0,0,0,8,3,0,0,0,0,3,14,0,0,0,0,14,14,0,0,0,0,14,35,0,0,0,0,35,37,0,0,0,0,37,65,0,0,0,0,65,25,0,0,0,0,25,24,0,0,0,0,24,10,0,0,0,0,10,14,0,0,0,0,14,270,0,0,0,0,270
SSC12276,11,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,12,10,0,0,0,0,10,34,0,0,0,0,34,22,0,0,0,0,22,17,0,0,0,0,17,3,0,0,0,0,3,3,0,0,0,0,3,123,0,0,0,0,120
SSC12277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC12278,8,0,0,0,0,12,6,0,0,0,0,6,3,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,12,34,0,0,0,0,34,39,3,0,0,0,41,98,0,0,0,0,97,39,0,0,0,0,39,35,0,0,0,0,35,8,0,0,0,0,8,9,0,0,0,0,9,305,7,0,3,0,314
SSC12279,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,8,0,0,0,0,8,3,0,0,0,0,3,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46
SSC12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SSC12281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10
SSC12282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SSC12283,7,0,0,0,0,7,3,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,4,5,0,0,0,0,7,16,0,0,4,0,18,14,7,0,0,0,23,14,0,0,0,0,14,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,82,8,5,5,0,97
SSC12284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC12285,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,3,0,0,7,0,0,7,0,0,4,0,0,3,0,0,0,0,0,3,0,5,4,0,0,7,4,8,6,0,0,19,0,0,0,0,0,3,4,23,32,0,0,54
SSC12286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC12287,48,7,0,0,0,56,33,14,0,0,0,46,24,6,0,0,0,29,85,16,0,0,0,99,129,23,0,0,0,155,416,35,0,0,0,454,288,12,0,0,0,304,141,0,0,0,0,141,37,0,0,0,0,42,22,0,0,0,0,20,12,0,0,0,0,10,65,9,0,0,0,68,1300,111,6,0,0,1425
