SSC_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC12342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC12343,0,0,3,8,11,16,16,17,22,96,0,0,0,0,0,0,0,0,0,8,13,8,17,30,29,13,24,25,30,192,143,311,491,685,781,646,405,218,152,3835
SSC12344,3,3,8,12,10,34,42,32,36,175,0,0,0,0,3,3,0,0,3,14,16,37,31,46,53,55,51,23,28,340,123,291,443,471,487,512,319,144,121,2916
SSC12345,0,0,3,4,11,13,10,24,18,79,0,0,0,0,0,0,0,0,0,5,4,7,28,20,20,19,18,15,8,137,44,123,277,287,290,284,207,130,64,1711
SSC12346,0,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,15,0,6,6,17,6,43,30,3,3,116
SSC12347,3,4,4,10,14,69,82,76,41,299,0,0,0,4,0,7,3,4,0,13,10,24,44,43,65,57,103,88,45,478,149,288,521,557,630,720,755,458,193,4272
SSC12348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,3,3,10,0,0,0,29
SSC12349,0,0,0,0,10,13,20,22,12,72,0,0,0,0,3,11,3,8,0,29,10,21,79,81,57,41,70,76,92,525,78,215,623,736,557,473,437,286,175,3574
SSC12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,12,16,21,21,9,0,0,78
SSC12351,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,11,14,22,43,32,11,4,141
SSC12352,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,4,3,3,8,9,3,10,5,0,46,18,18,38,56,92,95,68,31,3,417
SSC12353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,16
SSC12354,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,9,6,6,0,0,0,0,28,3,4,19,19,22,11,9,0,0,81
SSC12355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC12356,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,22,22,20,10,6,0,98
SSC12357,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,18,8,0,0,34
SSC12358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,6,6,5,7,0,30
SSC12359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,4,6,6,15,16,6,0,52
SSC12360,0,0,0,0,0,4,16,8,11,42,0,0,0,0,0,0,0,0,0,0,3,3,10,4,0,3,10,3,6,45,16,43,116,67,111,104,99,60,28,640
SSC12361,19,43,155,189,176,302,356,309,126,1668,3,29,103,102,111,132,118,113,38,757,171,256,654,565,458,426,301,179,62,3075,700,1939,4842,4027,3145,2670,1766,1077,377,20533
SSC12362,0,0,0,3,3,4,7,6,4,25,0,0,0,0,0,0,0,0,0,3,3,6,3,7,9,17,11,12,0,64,54,132,195,326,327,262,148,81,19,1548
SSC12363,0,0,0,4,8,21,43,20,3,112,0,0,0,0,0,0,4,4,3,22,6,6,13,27,19,23,22,10,0,127,58,113,166,242,195,175,166,62,12,1207
SSC12364,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,11,3,7,5,13,24,14,21,3,3,93
SSC12365,0,0,3,0,0,5,9,0,0,13,0,0,0,0,0,0,0,0,0,0,3,4,7,3,9,3,3,3,0,36,18,56,124,133,101,81,51,21,3,589
SSC12366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,8,8,0,0,37
SSC12367,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,3,7,0,0,24,5,10,30,41,70,59,43,10,3,269
SSC12368,0,0,0,0,3,3,6,11,0,27,0,0,0,0,0,0,0,0,0,0,0,3,5,3,10,10,8,3,0,44,32,40,80,86,126,128,82,45,16,636
SSC12369,0,0,0,0,5,7,17,18,15,62,0,0,0,0,0,0,0,0,0,0,5,4,10,6,11,16,15,13,7,91,35,48,80,95,133,157,139,101,50,839
SSC12370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,10,3,3,0,8,12,5,5,0,0,38
SSC12371,0,0,0,0,4,10,6,26,17,61,0,0,0,0,0,0,0,0,0,0,8,3,10,16,17,17,20,19,3,116,113,213,410,601,580,408,405,250,79,3061
SSC12372,0,0,0,0,0,10,4,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,3,13,10,13,4,0,46,3,10,17,31,50,42,43,10,3,205
SSC12373,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,15,22,26,16,0,107
SSC12374,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,15,0,3,11,3,8,17,12,5,0,63
SSC12375,4,0,3,8,24,64,64,29,11,205,0,0,0,0,0,0,5,10,0,12,27,30,44,35,50,48,41,27,4,300,173,297,465,486,583,499,355,131,33,3013
SSC12376,0,0,0,0,5,9,16,4,0,37,0,0,0,0,0,0,0,0,0,0,3,0,11,8,0,17,18,10,3,65,28,26,136,145,160,303,248,85,15,1152
SSC12377,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,20,3,0,14,15,18,12,20,11,3,94
SSC12378,0,5,7,16,23,59,78,76,51,309,3,0,0,0,3,0,3,3,4,10,25,37,55,61,81,60,108,88,56,568,157,341,765,769,827,778,767,480,209,5086
SSC12379,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,14,4,3,0,25
SSC12380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12381,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,3,3,3,0,14,10,20,16,22,22,22,37,9,3,172
SSC12382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,3,3,0,0,25
SSC12383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,3,0,0,3,0,4,0,17
SSC12384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,8,6,10,16,0,0,59
SSC12385,0,0,0,0,0,3,0,4,3,7,0,0,0,0,0,0,0,0,0,3,0,3,8,3,9,13,4,7,3,54,54,137,112,197,363,322,207,97,41,1535
SSC12386,0,0,0,0,0,8,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,16,13,15,38,70,71,88,60,5,12,372
SSC12387,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,12,4,7,0,0,3,37,5,18,47,71,51,58,30,26,10,325
SSC12388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,8,0,0,0,18
SSC12389,0,0,0,3,0,5,9,5,8,24,0,0,0,0,0,0,0,3,0,4,0,0,3,17,9,7,15,13,3,67,36,54,118,173,213,179,125,87,34,1026
SSC12390,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,3,0,25,3,3,9,31,52,64,39,23,3,223
SSC12391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,4,4,0,3,19,15,8,3,0,57
SSC12392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,0,3,4,7,5,8,5,3,0,37
SSC12393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,0,0,9
SSC12394,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,3,3,3,7,12,5,7,0,43
SSC12395,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,0,13,25,49,45,87,140,83,23,19,3,465
SSC12396,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,10,7,4,0,30,13,21,33,50,77,87,77,22,7,392
SSC12397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,7,19,9,3,0,50,4,4,0,8,26,42,21,14,0,124
SSC12398,0,0,0,0,3,5,3,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,3,4,9,25,9,6,0,64,12,20,27,38,59,85,42,11,3,286
SSC12399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,3,0,10,7,0,0,0,32
SSC12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
SSC12401,0,0,0,0,0,3,3,0,3,16,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,16,12,26,29,51,68,67,39,9,6,301
SSC12402,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,12,3,7,10,11,32,28,34,10,0,143
SSC12403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,4,4,0,23
SSC12404,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,10,8,0,0,25
SSC12405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,3,0,0,16
SSC12406,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,3,0,3,3,4,0,16
SSC12407,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,3,0,10,4,3,0,0,32
SSC12408,0,0,0,0,3,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,11,9,10,23,36,48,43,36,11,0,218
SSC12409,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,3,3,7,9,14,8,6,0,64
SSC12410,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,13,5,7,7,9,19,18,22,7,0,96
SSC12411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
SSC12412,0,0,0,0,3,4,3,6,0,24,0,0,0,0,0,0,0,0,0,0,4,3,4,10,14,15,7,0,0,56,21,27,49,82,104,86,66,20,3,459
SSC12413,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,4,11,10,12,25,15,15,0,4,97
SSC12414,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,12,4,7,17,4,17,11,5,4,0,71
SSC12415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,16,4,3,4,6,12,11,18,4,3,67
SSC12416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,4,0,0,0,20,11,3,10,8,9,6,3,3,0,59
SSC12417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12418,0,0,0,0,0,6,3,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,6,5,3,0,0,0,21,17,17,20,32,47,58,26,11,3,230
SSC12419,0,0,4,0,12,4,28,18,5,68,0,0,0,0,4,5,0,4,0,15,10,7,13,27,10,19,9,9,4,115,56,120,202,265,275,196,125,56,21,1306
SSC12420,0,0,0,0,3,5,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,20,3,0,12,23,31,30,31,9,0,142
SSC12421,0,3,0,4,7,25,34,29,28,132,0,0,0,3,3,4,11,10,0,32,10,12,13,15,26,15,40,31,26,179,148,348,467,666,860,733,620,392,169,4397
SSC12422,3,19,37,73,80,129,137,99,38,623,0,3,25,29,41,69,40,31,6,256,53,60,115,109,102,115,89,75,18,733,321,666,1263,1163,1129,939,665,429,127,6701
SSC12423,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,8,3,8,17,26,29,31,24,5,0,143
SSC12424,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,17,17,22,8,3,0,75
SSC12425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,15
SSC12426,0,0,0,0,0,3,10,3,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,8,0,4,0,26,6,26,35,37,50,60,51,25,11,290
SSC12427,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,7,3,8,9,13,37,37,46,12,6,174
SSC12428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,5,0,0,0,14
SSC12429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10
SSC12430,0,0,0,7,18,25,49,39,43,187,0,0,0,0,3,0,0,0,3,3,18,8,13,32,25,42,48,46,49,276,81,111,206,248,312,346,384,204,159,2048
SSC12431,6,0,3,4,9,23,46,58,57,199,0,0,0,0,0,0,7,3,3,12,10,7,16,16,35,33,58,63,28,268,72,79,156,228,310,387,457,351,189,2230
SSC12432,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14,7,11,9,0,54,28,58,78,131,221,231,167,81,23,1018
SSC12433,3,9,32,54,87,156,178,58,30,611,0,0,9,17,26,27,34,14,3,131,79,70,130,165,156,134,145,74,26,977,481,915,1799,1919,1818,1488,1105,426,121,10072
SSC12434,0,0,3,3,6,11,24,8,8,66,0,0,0,0,0,0,0,3,0,4,0,7,18,5,24,7,12,8,0,83,77,199,505,469,445,380,289,52,23,2438
SSC12435,0,0,0,0,0,0,3,3,3,13,0,0,0,0,0,0,3,0,0,7,6,6,4,14,12,9,3,0,0,57,49,115,155,178,231,181,69,15,4,995
SSC12436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12437,0,17,3,6,3,12,18,14,15,88,0,0,14,7,4,3,4,8,3,38,44,129,187,86,34,40,28,33,44,628,453,1433,2496,1169,531,461,297,192,167,7201
SSC12438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC12440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,0,0,20
SSC12441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,9,21,20,23,34,52,14,0,176
SSC12442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,11,0,0,0,22
SSC12443,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,10,6,18,46,60,112,85,54,15,0,402
SSC12444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,6,6,14,13,21,20,12,3,3,104
SSC12445,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,5,0,19,15,14,20,9,6,0,88,13,10,63,77,106,113,55,15,3,457
SSC12446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,5,16,15,19,5,0,70
SSC12447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,0,9,0,0,6,4,3,15,4,5,0,44
SSC12448,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,4,7,0,4,0,0,24,11,8,25,22,25,27,13,3,0,138
SSC12449,0,0,3,0,14,20,15,18,31,104,0,0,0,0,0,0,0,5,0,7,0,16,27,30,25,36,22,24,22,196,39,142,244,234,271,253,171,100,102,1563
SSC12450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,7,5,0,0,18
SSC12451,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,11,3,0,3,25,17,24,15,0,0,94
SSC12452,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,7,0,0,21,10,8,14,31,32,46,42,16,4,196
SSC12453,0,0,0,9,15,26,31,31,13,119,0,0,0,0,0,3,3,6,3,20,39,179,446,433,334,209,159,91,55,1950,133,385,722,880,895,688,538,281,126,4639
SSC12454,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,14
SSC12455,0,0,0,0,0,3,11,8,3,27,0,0,0,0,0,0,0,0,0,0,8,5,12,7,10,10,13,13,0,79,28,51,95,95,117,147,119,64,18,732
SSC12456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4,5,0,0,0,31
SSC12457,0,0,0,0,3,3,5,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11,3,10,15,17,34,29,26,4,0,134
SSC12458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,10
SSC12459,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,3,0,0,19,9,9,20,8,16,9,3,3,3,86
SSC12460,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,3,0,20,4,9,27,33,43,68,69,30,12,300
SSC12461,0,0,0,0,6,3,23,19,5,60,0,0,0,0,0,0,0,3,0,5,10,8,15,24,20,22,34,21,5,164,36,80,145,217,254,313,360,137,38,1572
SSC12462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,11,5,0,11,17,27,17,8,0,0,88
SSC12463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,10,3,0,0,11
SSC12464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,13,10,8,0,0,47
SSC12465,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,6,0,0,26,9,33,44,61,63,50,41,15,0,324
SSC12466,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,10,4,17,3,0,52
SSC12467,0,0,0,0,0,4,3,3,0,8,0,0,0,0,0,0,0,0,0,0,3,3,4,9,5,9,9,8,0,40,8,5,21,49,58,58,49,26,7,290
SSC12468,5,8,3,3,3,4,16,18,15,75,0,0,3,0,0,4,3,0,3,16,17,16,22,20,28,25,30,19,9,184,99,203,358,422,423,339,226,110,60,2238
SSC12469,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,4,9,13,4,4,0,40
SSC12470,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,5,3,3,5,11,10,0,0,0,41,16,23,23,30,66,30,26,14,7,228
SSC12471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,0,0,9,9,4,14,3,3,0,37
SSC12472,0,0,0,3,0,7,7,3,0,20,0,0,0,0,0,0,0,3,3,9,3,3,6,4,3,7,8,0,0,39,19,44,73,86,125,94,67,29,9,547
SSC12473,0,0,0,0,3,11,19,14,3,46,0,0,0,0,0,0,0,0,0,0,4,3,3,9,18,14,14,18,7,85,28,21,77,91,105,107,93,45,16,586
SSC12474,0,3,3,9,21,39,64,55,23,211,0,0,0,0,0,0,0,3,0,7,13,6,26,30,39,50,60,52,22,294,58,102,219,270,295,364,366,244,88,1998
SSC12475,0,0,4,4,9,19,28,21,30,113,0,0,3,3,0,3,4,3,4,18,35,99,371,237,171,164,142,106,132,1462,223,806,3826,2834,1919,1542,1300,659,364,13473
SSC12476,0,0,7,3,10,27,10,23,20,93,0,0,0,0,4,0,3,3,0,12,13,16,71,67,42,33,33,54,83,416,89,286,1086,1119,834,570,362,228,208,4780
SSC12477,0,0,0,5,14,24,17,18,10,97,0,0,0,0,0,0,0,0,0,3,8,10,17,20,18,24,21,22,9,148,83,153,284,286,354,340,266,113,42,1928
SSC12478,0,0,0,0,3,0,5,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,16,13,0,44,6,7,6,10,29,56,68,33,13,221
SSC12479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,53,54,30,15,4,0,0,165,0,8,61,59,49,20,16,0,0,210
SSC12480,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,12,12,13,6,0,59
SSC12481,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,20,3,3,20,37,53,51,29,12,0,220
SSC12482,0,0,0,0,0,3,3,7,3,16,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,11,12,5,3,50,15,17,42,51,81,107,114,30,8,460
SSC12483,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,4,3,3,10,13,8,3,0,49
SSC12484,0,0,0,3,5,12,10,10,0,31,0,0,0,0,0,0,0,0,0,0,6,4,0,9,8,3,12,4,0,55,55,60,90,187,184,167,124,44,9,912
SSC12485,0,4,19,23,35,81,94,82,106,448,0,0,7,15,14,20,13,7,4,80,9,17,36,48,41,51,72,45,36,356,207,547,1189,1086,818,872,616,372,228,5945
SSC12486,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,4,16,11,24,21,0,0,87
SSC12487,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,4,8,23,40,31,25,28,7,4,160
SSC12488,3,0,3,4,8,11,25,14,8,75,0,0,0,0,0,0,0,0,0,3,5,7,27,24,24,33,49,59,36,265,108,204,458,499,481,397,294,201,66,2713
SSC12489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9
SSC12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,11,3,0,4,6,3,3,4,4,0,35
SSC12492,3,0,0,0,4,27,26,10,3,69,0,0,0,0,0,0,0,0,0,8,3,7,3,17,25,29,23,19,11,137,48,98,183,183,250,312,254,111,53,1483
SSC12493,0,0,3,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,11,12,5,27,22,10,16,0,97
SSC12494,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,3,0,12,9,3,0,0,34,11,11,15,18,45,50,21,9,0,171
SSC12495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,13,3,3,4,7,20,7,3,0,0,52
