SSC_CODE_2016,MSEO_SEO,MSEO_SOLSE_VWorW,MSEO_SOLSE_NWorNAA,MSEO_SOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_SOLSE_VWorW,MOL_Afrikaans_SOLSE_NWorNAA,MOL_Afrikaans_SOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_SOLSE_VWorW,MOL_Arabic_SOLSE_NWorNAA,MOL_Arabic_SOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_SOLSE_VWorW,MOL_AIndLng_SOLSE_NWorNAA,MOL_AIndLng_SOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_SOLSE_VWorW,MOL_CL_Canton_SOLSE_NWorNAA,MOL_CL_Canton_SOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_SOLSE_VWorW,MOL_CL_Mandarin_SOLSE_NWorNAA,MOL_CL_Mandarin_SOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_SOLSE_VWorW,MOL_CL_Oth_SOLSE_NWorNAA,MOL_CL_Oth_SOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_SOLSE_VWorW,MOL_CL_Tot_SOLSE_NWorNAA,MOL_CL_Tot_SOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_SOLSE_VWorW,MOL_Croatian_SOLSE_NWorNAA,MOL_Croatian_SOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_Dutch_SEO,MOL_Dutch_SOLSE_VWorW,MOL_Dutch_SOLSE_NWorNAA,MOL_Dutch_SOLSE_Tot,MOL_Dutch_NS,MOL_Dutch_Tot,MOL_French_SEO,MOL_French_SOLSE_VWorW,MOL_French_SOLSE_NWorNAA,MOL_French_SOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_SOLSE_VWorW,MOL_German_SOLSE_NWorNAA,MOL_German_SOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_SOLSE_VWorW,MOL_Greek_SOLSE_NWorNAA,MOL_Greek_SOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_SOLSE_VWorW,MOL_IAL_Bengali_SOLSE_NWorNAA,MOL_IAL_Bengali_SOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_SOLSE_VWorW,MOL_IAL_Hindi_SOLSE_NWorNAA,MOL_IAL_Hindi_SOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_SOLSE_VWorW,MOL_IAL_Punjabi_SOLSE_NWorNAA,MOL_IAL_Punjabi_SOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_SOLSE_VWorW,MOL_IAL_Sinhal_SOLSE_NWorNAA,MOL_IAL_Sinhal_SOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_SOLSE_VWorW,MOL_IAL_Urdu_SOLSE_NWorNAA,MOL_IAL_Urdu_SOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_SOLSE_VWorW,MOL_IAL_Oth_SOLSE_NWorNAA,MOL_IAL_Oth_SOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_SOLSE_VWorW,MOL_IAL_Tot_SOLSE_NWorNAA,MOL_IAL_Tot_SOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_SOLSE_VWorW,MOL_Italian_SOLSE_NWorNAA,MOL_Italian_SOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_SOLSE_VWorW,MOL_Japan_SOLSE_NWorNAA,MOL_Japan_SOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Korean_SEO,MOL_Korean_SOLSE_VWorW,MOL_Korean_SOLSE_NWorNAA,MOL_Korean_SOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_SOLSE_VWorW,MOL_Macedon_SOLSE_NWorNAA,MOL_Macedon_SOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Maltese_SEO,MOL_Maltese_SOLSE_VWorW,MOL_Maltese_SOLSE_NWorNAA,MOL_Maltese_SOLSE_Tot,MOL_Maltese_NS,MOL_Maltese_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_SOLSE_VWorW,MOL_Persian_ED_SOLSE_NWorNAA,MOL_Persian_ED_SOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_SOLSE_VWorW,MOL_Polish_SOLSE_NWorNAA,MOL_Polish_SOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Russian_SEO,MOL_Russian_SOLSE_VWorW,MOL_Russian_SOLSE_NWorNAA,MOL_Russian_SOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_SOLSE_VWorW,MOL_Samoan_SOLSE_NWorNAA,MOL_Samoan_SOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_SOLSE_VWorW,MOL_Serbian_SOLSE_NWorNAA,MOL_Serbian_SOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_SOLSE_VWorW,MOL_SAL_Filipin_SOLSE_NWorNAA,MOL_SAL_Filipin_SOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_SOLSE_VWorW,MOL_SAL_Indon_SOLSE_NWorNAA,MOL_SAL_Indon_SOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_SOLSE_VWorW,MOL_SAL_Tagalog_SOLSE_NWorNAA,MOL_SAL_Tagalog_SOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_SOLSE_VWorW
SSC12792,9,..,..,..,..,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12793,9,..,..,..,..,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12794,32,..,..,..,..,32,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12795,31,..,..,..,..,31,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12796,349,..,..,..,..,349,..,0,0,0,0,0,..,12,4,13,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,3,0,3,0,3,..,6,0,12,0,12,..,21,0,21,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,50,3,50,0,50,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,17,0,16,0,16,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12797,427,..,..,..,..,427,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0
SSC12798,37,..,..,..,..,37,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12799,174,..,..,..,..,174,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12800,42,..,..,..,..,42,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12801,2014,..,..,..,..,2014,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,6,0,6,..,0,0,0,0,0,..,3,3,9,0,9,..,13,0,13,0,13,..,4,0,4,0,4,..,3,0,3,0,3,..,14,0,15,0,15,..,15,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,32,0,35,0,35,..,0,0,0,0,0,..,0,0,0,0,0,..,42,4,46,0,46,..,13,3,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12802,3,..,..,..,..,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12803,85,..,..,..,..,85,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12804,38,..,..,..,..,38,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12805,23,..,..,..,..,23,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12806,34,..,..,..,..,34,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12807,25,..,..,..,..,25,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12808,75,..,..,..,..,75,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12809,21,..,..,..,..,21,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12810,44,..,..,..,..,44,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12811,28,..,..,..,..,28,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12812,4711,..,..,..,..,4711,..,16,0,16,0,16,..,4,0,3,0,3,..,4,0,4,0,4,..,0,0,3,0,3,..,14,6,13,0,13,..,0,0,0,0,0,..,12,3,16,0,16,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,7,3,9,0,9,..,3,0,3,0,3,..,4,0,4,0,4,..,8,3,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,15,3,14,0,14,..,7,0,11,0,12,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,12,..,0
SSC12813,267,..,..,..,..,267,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12814,793,..,..,..,..,793,..,0,0,0,0,0,..,17,0,17,0,17,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,7,0,7,..,0,0,0,0,0,..,5,3,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,14,0,14,0,14,..,14,0,14,0,18,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,13,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12815,38,..,..,..,..,38,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,3,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,8,3,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SSC12816,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
