SSC_CODE_2016,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Flt_apt,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SSC11948,14,0,0,0,0,14,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30
SSC11949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11950,388,9,12,31,0,438,364,3,0,0,0,369,97,15,17,0,0,127,0,0,0,0,0,3,53,0,0,0,0,61,0,0,0,0,0,0,8,0,0,8,0,12,9,0,0,0,0,9,170,20,20,7,0,210,6,0,0,0,0,6,26,0,0,0,0,27,947,33,35,34,0,1046
SSC11951,216,15,0,0,0,228,555,61,0,0,0,622,121,41,0,3,0,161,24,5,0,0,0,25,39,6,0,0,0,47,13,3,0,0,0,11,4,0,0,0,0,7,3,0,0,0,0,3,202,55,0,4,0,262,9,0,0,0,0,9,37,4,0,0,0,43,1016,132,0,4,3,1154
SSC11952,28,0,0,0,0,28,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,57
SSC11953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC11954,919,113,95,0,0,1122,809,112,67,0,4,986,134,73,136,0,3,340,0,0,148,0,0,154,45,18,41,0,0,101,3,0,7,0,0,9,0,8,4,0,0,14,7,0,0,0,0,8,197,94,337,0,3,640,20,3,39,0,0,65,39,8,19,0,0,69,1978,333,560,0,10,2883
SSC11955,167,14,5,0,0,183,395,22,10,0,0,428,152,89,12,0,3,261,7,3,0,0,0,12,16,0,0,0,0,20,0,0,0,0,0,0,45,3,0,0,0,47,0,3,0,0,0,3,232,98,12,0,3,346,3,0,0,0,0,3,16,3,0,0,0,18,813,135,25,0,3,974
SSC11956,13,0,0,0,0,13,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
SSC11957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11958,23,0,0,0,0,23,20,0,0,0,0,20,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,56
SSC11959,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
SSC11960,0,135,17,0,3,157,0,49,14,0,0,65,0,64,9,0,0,80,0,0,0,0,0,0,0,7,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,0,0,88,0,0,0,0,0,0,0,6,0,0,0,7,5,264,46,0,4,315
SSC11961,26,0,0,0,0,28,10,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,52
SSC11962,25,0,0,0,0,25,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,48,0,0,0,0,48
SSC11963,517,71,49,8,0,644,331,90,78,11,0,509,70,57,228,24,0,381,3,7,21,0,0,34,19,6,30,11,0,64,0,0,0,0,0,4,0,3,4,0,0,10,0,0,3,0,0,3,102,81,290,31,0,502,5,3,3,0,0,9,25,3,7,0,0,35,974,249,422,56,3,1699
SSC11964,1359,220,791,0,4,2370,976,257,1302,3,4,2544,375,154,2587,4,17,3131,57,68,60,0,4,185,143,49,571,0,4,776,6,12,19,0,0,39,28,19,62,0,3,104,19,3,21,0,0,43,620,308,3318,9,25,4275,20,0,42,0,0,64,88,21,144,0,7,264,3062,808,5602,17,34,9517
SSC11965,364,21,17,0,0,409,257,17,5,0,0,285,58,10,8,0,0,76,0,0,0,0,0,0,16,6,5,0,0,26,0,0,0,0,0,3,0,8,0,0,0,14,3,0,0,0,0,3,87,22,10,0,0,116,3,0,0,0,0,4,13,0,0,0,0,16,718,64,36,0,5,826
SSC11966,102,32,9,3,3,144,45,6,4,0,0,61,32,33,25,0,0,95,0,13,11,0,0,25,14,6,6,5,0,27,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,3,48,54,45,5,5,153,0,0,0,0,0,3,6,4,0,0,0,11,199,97,61,10,6,371
SSC11967,40,0,0,0,0,43,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,51
SSC11968,70,0,0,0,0,72,43,0,0,0,0,50,29,3,0,0,0,30,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,50,3,0,0,0,0,3,4,0,0,0,0,9,169,5,3,0,0,175
SSC11969,10,0,0,0,0,10,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
SSC11970,40,0,0,0,0,44,36,0,0,0,0,36,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,95
SSC11971,43,0,0,0,0,43,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,4,0,0,0,0,4,5,0,0,0,0,5,65,0,0,0,0,65
SSC11972,21,0,0,0,0,21,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,4,0,0,0,0,4,3,0,0,0,0,3,50,0,0,0,0,54
SSC11973,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14
SSC11974,1041,24,23,0,0,1099,875,51,21,0,0,943,91,22,16,0,0,134,0,0,0,0,0,0,29,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,129,33,13,0,0,179,4,0,0,0,0,8,23,3,0,0,4,34,2077,112,56,3,5,2254
SSC11975,356,12,13,49,3,431,77,8,5,3,0,94,112,14,29,3,0,161,0,0,0,0,0,0,51,3,14,0,0,63,0,0,4,0,0,6,8,0,0,7,0,17,0,3,0,0,0,3,171,24,43,13,3,255,3,0,0,0,0,4,15,3,3,0,0,20,617,46,68,64,6,801
SSC11976,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SSC11977,18,0,0,0,0,18,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,38
SSC11978,1106,251,19,0,3,1375,1346,460,58,0,0,1868,544,455,68,0,3,1070,22,245,14,0,0,277,99,75,10,0,0,186,3,8,4,0,0,16,11,8,3,0,0,15,17,3,0,0,0,15,689,792,102,0,3,1590,10,5,0,0,0,16,85,33,10,0,3,131,3237,1547,188,0,13,4983
SSC11979,130,0,0,0,0,133,66,0,0,0,0,65,25,0,0,6,0,30,0,0,0,0,0,0,28,0,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,9,55,3,0,11,3,79,0,0,0,0,0,0,7,0,0,0,0,6,257,6,0,11,3,285
SSC11980,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SSC11981,1422,21,31,13,17,1505,1227,5,10,4,14,1260,619,72,188,0,8,891,158,7,31,0,0,193,233,10,30,0,5,272,12,25,34,0,0,75,22,0,10,17,0,48,26,11,3,0,0,35,1069,119,293,21,17,1520,16,3,0,0,0,17,122,12,26,3,3,163,3854,164,351,39,60,4470
SSC11982,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,14
SSC11983,110,0,0,0,3,116,127,0,0,0,3,134,9,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,265,0,0,0,4,269
SSC11984,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SSC11985,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SSC11986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11987,5,0,0,0,0,5,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
SSC11988,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SSC11989,4,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
SSC11990,134,38,3,3,0,175,155,68,9,0,0,233,138,90,23,7,3,263,3,3,18,6,0,32,44,27,12,0,0,82,0,0,0,0,0,3,0,6,0,0,0,6,0,0,0,0,0,3,189,129,58,10,3,392,0,0,0,0,0,3,21,4,0,0,0,26,496,238,65,19,8,827
SSC11991,44,0,0,0,3,48,9,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,17,4,0,0,0,0,4,29,0,0,0,0,34,0,0,0,0,0,0,9,0,0,0,0,7,86,0,0,0,3,95
SSC11992,10,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,3,0,29
SSC11993,25,0,0,3,0,31,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,6,0,51
SSC11994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SSC11995,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12
SSC11996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11998,295,3,0,0,23,320,169,3,0,0,0,172,33,0,3,0,0,39,3,0,0,0,0,3,24,0,0,0,0,28,0,0,0,0,0,0,4,0,0,0,0,8,5,0,0,0,0,8,68,0,3,0,3,74,3,0,0,0,0,3,9,0,0,0,0,10,544,9,3,3,28,584
SSC11999,38,0,0,0,0,40,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,72
SSC12000,410,160,30,5,0,599,509,53,100,0,0,661,152,93,353,0,3,600,40,0,20,0,0,61,45,12,21,0,3,85,0,0,3,0,0,3,0,10,0,0,0,11,6,0,4,0,0,3,246,118,397,0,7,770,5,3,0,0,0,5,26,6,12,10,0,60,1190,337,543,11,5,2089
SSC12001,441,190,54,0,0,687,548,205,108,0,0,868,93,55,133,6,0,292,36,59,67,0,0,167,39,25,7,0,0,70,3,8,15,0,0,28,3,0,0,0,0,5,9,0,0,0,0,8,185,152,227,7,0,574,7,0,8,0,0,16,22,4,7,0,4,41,1201,550,402,11,9,2178
SSC12002,79,0,0,0,0,75,28,0,0,0,0,33,10,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,24,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,130,0,3,0,0,135
SSC12003,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC12004,29,0,0,0,0,33,39,0,0,0,0,38,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,4,75,0,0,0,0,83
SSC12005,12,0,0,0,0,12,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
SSC12006,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,20
SSC12007,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
SSC12008,36,0,0,0,0,34,14,0,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,61,0,0,0,0,66
SSC12009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC12010,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
SSC12011,17,0,0,0,0,15,11,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,3,37
SSC12012,28,0,0,0,0,25,21,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,57,0,0,0,0,61
SSC12013,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC12014,151,0,0,3,0,160,103,0,0,0,0,103,15,0,10,0,0,22,3,0,3,0,0,10,38,0,0,0,0,36,0,0,6,0,0,6,22,0,0,0,0,23,10,0,0,0,0,12,83,0,23,0,0,109,0,0,0,0,0,0,12,0,3,3,0,18,357,0,25,8,3,385
SSC12015,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SSC12016,690,75,0,0,3,769,1405,156,0,0,0,1562,195,133,0,0,0,325,17,3,0,0,0,20,57,39,0,0,0,100,0,0,0,0,0,0,189,6,0,0,0,190,7,0,0,0,0,8,457,181,0,0,3,638,12,0,0,0,0,12,29,6,0,0,0,39,2593,414,0,0,7,3019
SSC12017,19,0,0,0,0,19,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40
SSC12018,15,0,0,0,0,15,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
SSC12019,10,0,0,0,0,10,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
SSC12020,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC12021,20,0,0,0,0,22,36,0,0,0,4,43,8,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,15,3,0,0,0,0,3,29,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,3,3,100
SSC12022,19,0,0,0,0,19,10,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46
SSC12023,152,27,13,0,0,193,102,23,13,0,0,133,163,150,118,0,4,438,10,63,80,0,0,154,53,26,28,0,0,111,3,0,0,0,0,3,3,4,3,0,0,14,0,0,6,0,0,5,237,243,235,0,4,720,3,0,0,0,0,6,20,14,3,0,0,37,511,303,271,0,4,1088
SSC12024,369,26,3,0,0,401,357,3,0,0,0,365,53,3,0,0,0,57,3,0,0,0,0,3,15,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5,0,0,0,78,5,21,0,0,0,30,13,0,0,0,0,15,815,61,4,0,0,882
SSC12025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12026,46,0,0,0,0,50,54,0,0,3,0,57,3,0,0,0,0,3,0,0,0,0,0,0,21,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,7,0,133
SSC12027,155,0,3,0,0,157,250,0,0,0,0,254,8,3,0,0,0,13,0,0,0,0,0,0,20,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,30,3,3,0,0,37,3,0,0,0,0,3,3,0,0,0,0,3,445,0,3,5,0,456
SSC12028,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,11
SSC12029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12030,165,32,22,3,8,225,198,33,39,3,10,277,59,72,69,0,8,204,11,0,0,0,0,11,34,22,31,3,0,90,3,0,0,0,0,3,18,3,13,7,9,46,3,0,0,0,0,6,127,95,107,10,15,361,0,0,3,0,3,11,16,11,10,5,3,36,498,168,184,17,41,908
