SA2_CODE_2021,Ot_ty_Ed_Ins_Ft_st_C11_P,Ot_ty_Ed_Ins_Ft_st_C16_M,Ot_ty_Ed_Ins_Ft_st_C16_F,Ot_ty_Ed_Ins_Ft_st_C16_P,Ot_ty_Ed_Ins_Ft_st_C21_M,Ot_ty_Ed_Ins_Ft_st_C21_F,Ot_ty_Ed_Ins_Ft_st_C21_P,Ot_ty_Ed_Ins_Pt_st_C11_M,Ot_ty_Ed_Ins_Pt_st_C11_F,Ot_ty_Ed_Ins_Pt_st_C11_P,Ot_ty_Ed_Ins_Pt_st_C16_M,Ot_ty_Ed_Ins_Pt_st_C16_F,Ot_ty_Ed_Ins_Pt_st_C16_P,Ot_ty_Ed_Ins_Pt_st_C21_M,Ot_ty_Ed_Ins_Pt_st_C21_F,Ot_ty_Ed_Ins_Pt_st_C21_P,O_t_E_I_F_P_s_s_ns_C11_M,O_t_E_I_F_P_s_s_ns_C11_F,O_t_E_I_F_P_s_s_ns_C11_P,O_t_E_I_F_P_s_s_ns_C16_M,O_t_E_I_F_P_s_s_ns_C16_F,O_t_E_I_F_P_s_s_ns_C16_P,O_t_E_I_F_P_s_s_ns_C21_M,O_t_E_I_F_P_s_s_ns_C21_F,O_t_E_I_F_P_s_s_ns_C21_P,Oth_ty_Edu_Ins_Tot_C11_M,Oth_ty_Edu_Ins_Tot_C11_F,Oth_ty_Edu_Ins_Tot_C11_P,Oth_ty_Edu_Ins_Tot_C16_M,Oth_ty_Edu_Ins_Tot_C16_F,Oth_ty_Edu_Ins_Tot_C16_P,Oth_ty_Edu_Ins_Tot_C21_M,Oth_ty_Edu_Ins_Tot_C21_F,Oth_ty_Edu_Ins_Tot_C21_P,Type_Educ_Insti_ns_C11_M,Type_Educ_Insti_ns_C11_F,Type_Educ_Insti_ns_C11_P,Type_Educ_Insti_ns_C16_M,Type_Educ_Insti_ns_C16_F,Type_Educ_Insti_ns_C16_P,Type_Educ_Insti_ns_C21_M,Type_Educ_Insti_ns_C21_F,Type_Educ_Insti_ns_C21_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P,Tot_C21_M,Tot_C21_F,Tot_C21_P
120011385,15,5,20,24,15,12,24,26,60,87,33,65,95,47,71,121,0,0,0,0,4,4,0,0,0,34,73,104,41,84,127,60,81,144,678,643,1320,561,683,1248,322,436,759,2404,2436,4841,2443,2684,5126,2445,2617,5062
120011386,21,24,16,41,11,20,32,39,81,120,41,68,106,46,72,121,0,3,3,0,0,0,0,0,0,43,92,139,63,89,150,62,94,156,540,520,1061,629,667,1299,382,522,904,2360,2480,4836,2654,2836,5486,2622,2997,5616
120011672,38,30,25,54,31,24,58,17,53,68,26,50,69,40,65,102,0,0,0,0,0,0,0,0,0,34,76,104,54,72,132,74,91,163,577,469,1042,396,398,796,376,271,641,2026,2067,4095,1990,2154,4144,2066,2022,4089
120011673,40,57,72,127,51,58,109,18,34,53,55,69,121,73,96,167,0,0,0,0,0,0,0,0,0,38,61,99,107,139,250,121,153,277,301,303,602,322,356,679,247,260,506,1076,1097,2176,1993,2082,4070,1464,1683,3148
120021387,12,4,12,19,14,15,24,29,54,85,32,43,83,35,54,85,0,3,4,0,0,0,0,0,0,33,66,101,42,58,97,44,67,109,538,484,1020,681,688,1370,316,288,604,1831,1983,3817,2235,2374,4610,2047,2093,4144
120021389,21,5,18,24,14,11,18,25,61,83,30,54,85,41,49,89,0,0,0,0,0,0,0,0,0,35,73,105,35,75,111,52,56,107,417,420,838,525,537,1065,274,286,560,1541,1767,3310,1864,2074,3931,1852,1953,3811
120021674,11,12,5,17,10,3,18,25,37,61,14,34,52,19,36,51,0,0,4,0,0,0,0,0,0,32,40,77,29,43,68,25,42,66,248,249,496,356,354,710,255,232,491,1163,1248,2412,1428,1497,2922,1356,1483,2837
120021675,25,10,12,23,15,15,29,40,68,113,39,65,104,39,79,119,0,0,0,0,0,0,0,0,0,54,78,132,51,78,132,58,90,148,484,460,941,606,626,1233,306,315,622,2016,2194,4205,2518,2656,5171,2491,2707,5195
120031392,29,22,21,37,37,35,65,24,31,53,30,46,69,52,92,145,3,0,3,0,0,0,0,0,0,45,43,91,45,63,107,91,120,213,294,256,550,319,317,636,224,221,443,1420,1342,2764,1574,1627,3202,1720,1766,3489
120031393,45,33,23,53,35,20,53,33,49,88,37,58,94,32,48,83,0,0,0,4,0,3,0,0,0,59,81,137,67,77,149,64,75,137,530,541,1073,371,452,827,395,454,852,2489,2633,5115,2491,2652,5142,2557,2678,5234
120031394,45,29,20,53,17,18,37,41,67,106,46,66,108,48,65,110,0,0,0,0,0,0,0,0,0,68,81,150,77,87,161,64,85,149,700,688,1391,603,654,1255,467,491,959,2415,2432,4842,2476,2639,5113,2431,2691,5126
120031395,33,17,19,35,18,19,39,31,41,72,30,47,82,29,42,71,0,0,0,0,0,0,0,0,0,49,59,104,49,69,119,47,61,110,432,426,859,388,386,777,244,203,449,1996,1998,3987,2079,2054,4129,1928,1936,3872
120031396,94,81,72,146,204,122,329,38,55,91,58,86,140,145,136,275,0,0,0,0,0,4,7,3,10,93,100,187,138,154,294,350,263,610,704,571,1271,892,657,1551,696,537,1235,2328,2065,4395,3006,2569,5576,3733,3267,6999
120031576,11,0,5,14,4,3,13,4,16,16,3,17,20,12,14,20,0,0,0,0,0,0,0,0,0,8,20,26,12,22,33,12,12,32,107,103,212,92,98,193,65,59,123,547,504,1046,538,583,1120,521,548,1070
120031676,115,82,94,171,72,71,145,38,60,97,61,84,143,61,81,136,0,4,10,0,4,4,0,0,0,102,123,217,142,180,316,134,149,283,418,384,801,468,414,884,254,219,476,1804,1852,3656,2069,2064,4129,1679,1737,3417
120031677,86,44,54,92,56,38,95,23,53,75,29,44,79,40,56,101,0,6,3,3,4,0,4,4,7,65,99,163,81,102,180,99,99,198,542,521,1063,406,412,814,244,276,526,1787,1797,3585,1788,1824,3615,1695,1732,3426
120031678,101,95,115,216,144,188,332,22,53,78,55,83,134,150,164,311,6,3,0,0,0,0,0,0,4,73,114,183,149,203,350,297,351,648,404,351,754,407,474,872,528,476,1008,1740,1888,3629,2478,2873,5350,2772,3037,5806
120031679,43,36,35,71,25,36,60,25,42,71,28,58,91,26,49,70,4,3,9,0,0,0,0,0,0,51,68,123,67,95,158,51,86,130,380,347,730,291,253,545,223,227,452,1705,1860,3565,1662,1845,3503,1513,1808,3315
120031680,193,128,134,260,253,190,449,60,77,137,87,98,184,186,188,377,4,3,8,4,3,8,0,3,5,184,149,336,221,238,455,440,383,825,783,672,1448,619,556,1176,526,458,986,2900,2622,5524,2916,2882,5793,3492,2979,6471
120031681,17,17,10,24,23,20,38,9,22,30,10,20,34,18,18,35,4,0,4,0,0,0,0,0,4,15,34,51,28,32,57,39,35,82,206,217,423,188,212,402,176,167,339,1374,1337,2711,1393,1423,2809,1374,1408,2781
121011399,52,39,47,82,38,44,87,55,95,148,57,90,144,79,105,184,3,3,5,0,0,0,0,3,3,79,122,204,97,136,235,117,156,275,437,469,901,472,510,986,381,395,775,2614,2733,5349,2965,3122,6092,3088,3270,6356
121011401,24,16,29,46,12,26,31,21,33,51,17,48,66,45,57,103,0,0,0,0,0,0,0,0,0,26,47,80,35,76,113,60,81,140,301,258,564,325,373,701,221,251,467,1154,1152,2305,1297,1488,2782,1399,1599,3000
121011682,39,12,32,50,19,26,39,37,54,92,37,40,79,32,38,72,0,0,0,4,0,4,0,0,0,53,76,125,53,78,130,53,61,110,185,182,369,262,277,531,167,184,354,1201,1329,2526,1484,1547,3031,1533,1490,3027
121011683,13,10,11,17,5,4,9,18,41,61,16,50,65,28,41,64,0,0,0,0,0,0,0,0,0,20,51,72,23,58,83,27,42,74,256,266,525,276,297,573,165,180,344,2140,2143,4280,2308,2259,4567,2282,2242,4521
121011684,74,60,73,138,60,71,132,43,69,118,53,97,151,76,121,193,6,5,6,0,4,4,0,0,3,81,116,194,118,181,292,139,196,331,612,588,1192,566,666,1235,375,420,801,2480,2741,5217,3059,3456,6518,2992,3253,6247
121011685,17,12,10,15,22,8,28,17,40,60,17,36,57,31,44,71,0,0,0,0,0,0,0,0,0,28,50,78,29,45,78,46,54,104,237,233,466,327,290,614,153,187,341,2076,1914,3984,2440,1983,4420,2113,1982,4094
121011686,12,13,19,31,15,22,34,27,52,75,31,59,87,51,71,127,0,0,0,0,3,6,4,0,0,38,55,90,42,81,121,68,94,159,255,305,554,283,298,572,193,258,451,1705,1826,3532,1975,2067,4041,2345,2386,4735
121011687,12,3,11,18,10,10,21,26,33,59,22,33,53,32,40,72,0,0,7,0,0,0,0,0,0,30,42,69,29,47,73,45,51,94,269,309,581,254,260,517,156,213,372,1755,1774,3529,1920,2031,3950,2012,2237,4257
121021403,21,11,14,22,22,28,50,27,69,105,35,42,78,44,77,118,0,0,9,0,0,0,0,0,0,39,81,126,45,54,97,68,102,170,266,241,506,257,319,570,248,187,435,2678,2755,5434,2763,2938,5700,3401,3537,6938
121021404,9,5,7,15,6,5,11,23,38,69,9,31,38,17,28,42,0,0,0,0,0,0,0,0,0,38,44,78,21,33,52,18,32,55,219,200,415,205,184,382,87,98,185,1831,1779,3607,1808,1868,3671,1819,1830,3642
121021406,31,13,7,26,7,11,17,36,41,79,28,49,81,36,46,83,0,0,0,0,0,0,0,0,0,56,53,107,44,64,106,41,61,103,311,348,664,347,330,678,205,242,447,2840,2978,5820,2981,3112,6089,3106,3081,6182
121021577,51,22,37,60,42,50,92,30,68,98,26,60,84,42,70,115,4,0,4,0,0,0,0,0,0,45,105,156,49,90,143,86,117,208,377,377,759,220,221,441,236,203,438,1592,1772,3358,1588,1721,3309,1698,1760,3469
121021578,21,10,19,25,17,16,31,24,35,59,21,30,47,32,27,54,0,0,0,0,0,3,0,0,0,28,46,80,28,49,75,52,44,93,227,205,432,269,301,574,151,189,340,1499,1548,3043,1647,1691,3337,1699,1727,3419
121021579,18,3,14,21,20,19,36,11,39,54,30,43,69,25,51,71,3,3,5,0,0,0,0,0,0,22,53,76,35,56,90,44,69,116,220,190,411,218,226,443,224,254,477,1288,1251,2535,1389,1440,2833,1711,1856,3565
121031407,18,22,21,39,35,35,64,32,76,112,29,66,95,55,73,124,0,0,3,0,0,0,0,0,0,41,91,130,47,87,133,87,103,193,401,471,874,449,511,959,291,347,635,3217,3450,6665,3721,3763,7483,3670,3723,7397
121031408,28,9,17,32,21,33,56,28,74,102,57,94,148,50,72,124,0,0,0,0,0,0,0,3,3,45,84,128,64,114,178,72,108,182,477,534,1010,416,479,898,286,325,610,3825,3776,7601,4087,3970,8057,4125,4184,8302
121031409,23,11,9,16,10,10,19,17,51,72,27,61,90,37,50,85,0,0,0,0,0,0,0,0,0,27,62,93,40,70,109,47,56,110,265,281,546,255,289,543,178,204,377,2600,3065,5666,2716,3133,5847,2752,3147,5895
121031410,28,9,0,17,24,21,41,28,42,70,35,71,111,34,73,105,0,0,0,0,0,0,0,0,0,42,60,102,45,77,127,54,95,150,356,398,760,322,374,694,209,212,417,3030,3091,6121,3243,3349,6584,3433,3521,6960
121031411,22,14,20,31,7,17,26,33,61,96,36,55,89,43,52,91,0,0,4,0,4,4,0,0,0,47,73,119,45,80,128,54,67,124,369,369,740,406,587,994,184,229,415,2852,2886,5738,3108,3245,6346,3156,3103,6262
121031412,17,9,6,19,12,11,24,28,57,83,31,68,97,37,49,87,0,0,0,0,0,0,0,0,0,36,63,99,44,71,111,50,62,107,413,405,823,414,408,822,226,225,449,3053,3055,6104,3150,3116,6265,3086,3008,6091
121041413,37,21,28,45,18,25,40,45,102,149,43,76,118,56,75,127,0,3,3,0,0,0,4,0,4,59,125,185,57,109,166,75,97,169,755,725,1486,623,667,1290,270,331,603,2392,2504,4899,2387,2680,5066,2343,2541,4885
121041414,37,17,29,46,26,24,46,56,83,134,34,82,110,62,89,150,5,0,3,0,0,0,0,4,4,78,99,181,46,112,153,89,114,203,634,606,1241,562,637,1204,271,284,557,1965,2163,4133,1984,2366,4351,1924,2211,4139
121041416,47,18,27,45,20,24,48,57,88,147,48,68,115,32,78,106,0,4,4,0,0,0,0,0,0,74,124,199,60,98,156,47,102,151,770,811,1584,761,804,1574,400,493,890,2004,2239,4250,2086,2366,4452,1871,2234,4106
121041417,33,6,17,29,14,22,36,29,52,75,20,57,78,44,80,118,0,0,0,0,0,0,0,0,0,37,66,102,27,78,109,56,104,156,547,524,1071,513,510,1023,370,374,745,1315,1408,2722,1388,1477,2864,1469,1556,3031
121041688,29,12,18,28,9,10,23,31,50,85,26,61,85,33,62,92,0,4,4,0,0,0,0,0,0,47,66,116,40,75,114,39,68,108,564,565,1129,444,540,979,238,286,524,1989,2072,4058,1898,2206,4102,1811,1938,3747
121041689,19,18,9,22,3,11,16,22,58,85,24,55,79,24,52,73,0,3,3,0,0,0,0,0,0,35,73,107,40,66,105,27,54,83,508,528,1035,538,556,1095,206,220,427,2217,2344,4566,2300,2474,4774,2018,2222,4239
122011418,19,12,13,22,15,13,27,29,78,108,39,80,113,36,66,99,0,0,5,0,4,4,0,0,0,38,92,130,46,93,137,55,70,125,429,477,912,480,504,984,258,264,519,3106,3298,6402,3309,3514,6823,3396,3495,6891
122011419,67,29,32,60,19,31,43,55,94,152,75,139,215,53,84,138,0,0,4,0,0,0,0,0,0,91,132,221,105,171,274,70,112,179,967,819,1791,875,942,1818,457,449,908,2746,2702,5443,2825,3073,5895,2603,2898,5499
122021420,8,0,0,3,8,9,14,17,46,63,13,48,66,17,45,63,0,3,3,0,0,0,0,0,0,18,56,77,17,51,72,26,54,81,306,301,605,312,320,630,215,278,497,1850,1861,3707,1759,1850,3605,1797,1951,3744
122021421,11,6,8,14,7,5,13,9,33,47,19,36,54,15,35,53,0,0,0,0,0,0,0,0,0,13,43,57,26,46,69,21,39,64,259,237,500,350,362,713,205,242,452,1494,1499,2994,1596,1634,3230,1601,1677,3278
122021422,17,9,8,12,7,3,10,15,37,50,23,53,76,25,38,68,0,6,6,0,0,0,4,0,4,23,52,72,32,60,91,35,47,81,413,404,815,231,262,496,189,213,397,1962,1970,3936,1937,1947,3882,1878,2001,3876
122021690,22,8,6,15,3,10,15,31,41,70,13,36,46,24,27,51,0,0,0,0,0,0,0,0,0,39,52,91,21,44,61,26,46,66,292,318,613,323,415,733,404,523,925,1709,1828,3543,1882,2049,3926,2186,2305,4489
122021691,15,8,7,16,6,10,13,31,35,60,12,44,53,16,36,51,0,0,0,0,0,0,0,0,0,33,44,75,20,48,70,23,45,71,262,285,548,290,336,632,202,180,386,1321,1378,2697,1651,1692,3345,1718,1711,3435
122031424,16,18,11,29,13,21,36,18,43,63,29,29,60,33,36,70,0,0,0,0,0,0,0,0,0,23,52,76,46,42,90,46,54,106,323,325,654,339,376,716,255,285,540,1952,1963,3909,2100,2139,4240,2262,2270,4535
122031425,4,0,9,9,0,3,3,13,22,29,11,19,30,12,20,34,0,0,0,0,0,0,0,0,0,17,22,39,15,21,33,15,21,39,147,151,300,156,182,340,138,146,284,1053,1042,2093,1158,1137,2296,1252,1221,2474
122031427,7,8,11,18,19,6,26,25,27,50,19,38,56,22,24,41,0,0,0,0,0,0,0,0,0,28,38,62,22,47,74,38,30,70,249,249,501,183,220,404,167,203,378,1948,1983,3928,2163,2199,4355,2249,2212,4463
122031429,41,15,28,38,14,25,39,47,84,129,52,86,137,60,92,157,0,0,0,0,0,3,0,0,0,65,106,172,67,112,177,77,117,189,570,502,1075,634,692,1318,381,344,722,2749,2643,5391,3047,3124,6173,3143,3092,6226
122031430,25,11,20,29,9,12,20,22,61,77,42,56,97,49,52,97,0,0,0,0,0,0,0,0,0,25,81,103,52,75,128,55,59,115,333,399,741,375,453,823,239,231,471,2277,2494,4779,2663,2831,5496,2838,2873,5714
122031432,3,0,0,5,0,0,0,12,12,26,3,19,17,7,4,17,0,0,0,0,0,0,0,0,0,12,19,28,7,17,22,11,4,18,99,110,210,107,108,214,55,46,97,601,606,1205,598,582,1185,572,523,1090
122031692,6,4,4,6,4,5,9,5,23,32,16,32,46,19,24,37,0,0,0,0,0,0,0,0,0,14,26,42,21,35,56,24,27,51,154,177,339,168,239,408,79,105,183,1285,1175,2456,1347,1290,2634,1282,1268,2552
122031693,22,6,6,21,9,11,23,25,49,70,26,37,66,32,41,75,0,0,0,0,0,0,0,0,0,36,52,91,34,49,79,36,55,91,337,315,655,406,475,880,239,238,477,1873,1785,3662,2102,2150,4246,2054,2036,4095
122031694,16,18,10,25,7,10,20,22,36,60,28,45,79,28,32,63,0,0,0,0,0,0,0,0,0,32,44,76,44,58,97,39,47,85,213,229,442,269,305,570,147,162,311,1186,1233,2414,1408,1506,2919,1428,1462,2887
122031695,75,40,46,83,65,73,137,49,111,158,60,82,136,79,97,175,0,0,0,5,0,3,0,0,0,84,150,236,101,125,227,147,171,314,502,486,988,557,576,1133,343,337,682,1820,1944,3757,2138,2235,4368,2285,2371,4658
122031696,17,14,17,27,15,9,23,31,35,68,27,37,68,32,35,63,0,0,0,0,0,0,0,0,0,34,45,82,33,56,92,45,45,87,261,233,493,244,238,486,138,183,317,2513,2414,4923,2774,2629,5404,2847,2818,5665
122031697,15,0,4,8,4,5,10,16,41,58,18,31,54,11,39,51,0,3,5,0,0,0,0,0,0,24,55,76,26,42,67,21,45,60,421,425,851,355,427,776,211,252,459,1331,1364,2699,1392,1468,2857,1299,1422,2719
123011433,10,13,12,19,12,8,19,20,36,58,10,23,37,24,24,41,0,0,0,0,0,0,0,0,0,21,45,70,21,34,58,29,37,64,278,280,566,296,403,700,254,351,606,1662,1790,3454,1746,2010,3762,1835,2038,3871
123011698,4,4,6,9,4,7,11,3,21,20,4,13,26,6,19,31,0,0,0,0,0,0,0,0,0,4,20,23,13,24,35,13,25,43,96,91,190,97,94,194,98,96,194,778,799,1575,832,881,1717,990,1021,2018
123011699,6,0,6,12,15,17,30,10,24,35,8,27,37,12,40,50,0,0,0,0,0,0,0,0,0,12,29,46,13,33,49,28,60,85,188,177,365,253,288,539,227,235,460,1190,1329,2512,1486,1692,3178,2083,2292,4382
123011700,20,8,7,16,13,9,22,12,23,32,5,37,37,19,25,49,0,0,0,0,0,0,0,0,0,18,33,50,8,43,52,33,36,67,160,154,313,173,168,339,124,130,258,1281,1389,2672,1754,1841,3598,1844,1956,3802
123011701,19,7,23,34,28,29,53,20,64,86,20,64,92,29,45,73,0,3,3,0,0,0,0,0,0,30,76,106,27,94,123,59,69,129,404,381,786,339,344,678,259,265,525,3020,3080,6102,3054,3196,6253,2993,3155,6142
123011702,0,0,4,9,6,12,19,0,4,4,4,12,16,15,28,51,0,0,0,0,0,0,0,0,0,0,3,3,3,18,25,21,42,69,18,25,46,81,90,166,103,123,223,151,166,317,562,607,1172,1409,1555,2961
123021436,42,19,41,68,18,27,41,19,68,86,19,62,81,17,71,89,0,0,0,0,4,4,0,5,0,38,89,127,36,114,146,40,99,133,727,750,1483,615,701,1316,600,660,1260,3030,3316,6343,2946,3145,6086,3152,3308,6460
123021437,20,37,39,75,23,50,74,29,58,84,26,58,89,44,64,107,0,0,0,7,5,4,0,0,0,38,69,104,64,101,171,69,108,180,590,539,1131,678,637,1310,775,687,1464,2363,2505,4869,2799,2762,5561,3323,3462,6783
123021438,19,29,40,67,21,33,59,22,62,83,23,63,85,35,53,85,3,3,9,0,0,4,0,0,0,29,79,112,51,106,161,52,86,142,836,857,1688,625,720,1343,566,592,1153,3575,3636,7208,3212,3352,6565,3122,3267,6385
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,20,17,31,49,18,27,43,38,50,87,28,58,82,29,40,73,0,0,5,0,0,4,0,0,0,41,64,113,40,88,130,51,67,117,513,490,1004,432,464,899,469,423,889,2261,2304,4566,2279,2413,4696,2395,2441,4841
123021443,48,28,31,55,41,35,81,25,51,77,37,67,100,27,66,94,0,0,0,0,0,0,0,0,4,52,79,127,63,97,160,76,103,177,620,622,1237,471,548,1022,638,661,1297,2838,2854,5687,3101,3142,6242,3523,3602,7128
123021444,38,19,35,58,20,27,56,27,48,75,24,57,82,38,51,98,0,0,3,0,0,0,0,0,0,44,71,113,43,98,143,67,81,146,807,807,1610,682,843,1524,662,732,1397,3355,3370,6728,3170,3549,6716,3187,3437,6626
123021703,3,7,4,11,35,54,84,0,3,3,3,15,17,43,62,106,0,0,0,0,0,0,0,0,0,0,4,8,4,15,18,83,110,190,48,34,86,196,130,326,244,267,509,219,199,416,594,525,1123,2335,2521,4857
123021704,11,15,24,40,19,25,44,10,18,32,15,38,54,19,42,63,0,0,0,0,0,0,0,0,0,20,27,44,31,63,89,43,64,109,317,514,832,333,506,840,296,453,752,1222,1416,2639,1544,1690,3229,1665,1859,3522
123021705,31,20,27,51,32,38,74,27,42,71,34,73,107,48,64,107,0,4,7,0,0,0,6,0,6,46,60,108,56,98,158,77,100,172,433,439,868,506,498,999,471,435,908,2236,2260,4492,2464,2484,4945,2538,2611,5151
123021706,22,18,28,41,21,29,55,13,30,42,23,46,68,28,32,64,0,0,5,0,0,0,0,0,0,27,43,66,41,76,110,52,67,117,501,562,1064,547,632,1183,503,551,1054,2110,2318,4431,2236,2445,4688,2372,2496,4865
123031445,9,0,3,3,4,3,4,3,18,24,12,22,28,7,15,26,0,0,0,0,0,0,0,0,0,14,15,30,13,25,38,11,23,28,157,176,331,198,177,375,133,121,256,833,858,1696,859,863,1720,838,868,1701
123031446,13,6,8,16,13,7,18,13,20,35,9,18,28,12,13,23,0,0,0,0,0,0,0,0,0,23,29,54,21,23,44,21,23,43,174,169,344,261,230,489,294,333,625,1052,1050,2097,1466,1400,2871,1865,1767,3628
123031447,30,6,12,21,23,16,39,18,54,74,15,56,68,28,44,69,0,0,0,0,0,0,0,0,0,30,74,105,18,70,92,42,61,106,484,462,944,544,616,1158,469,483,957,2400,2400,4797,2490,2680,5168,2674,2887,5559
123031448,11,9,5,12,5,6,11,6,17,28,3,24,28,8,13,21,0,0,0,0,0,0,0,0,0,12,30,35,11,27,37,15,19,32,247,232,480,265,248,513,256,236,494,1351,1387,2741,1420,1493,2913,1513,1497,3014
124011449,9,4,7,10,4,4,10,9,19,31,5,15,23,9,22,26,0,0,0,0,0,0,0,0,0,10,24,36,11,20,33,11,27,36,383,343,728,211,236,447,165,180,346,855,906,1762,704,766,1470,688,777,1465
124011450,21,3,19,31,15,14,27,39,46,85,34,50,87,28,59,88,0,0,0,0,0,0,3,0,3,51,54,109,39,76,112,46,74,120,332,316,650,380,344,731,201,224,423,2830,2876,5712,2878,2926,5805,2806,2888,5697
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,4,0,3,0,0,0
124011452,32,15,21,38,8,21,29,22,56,76,20,48,62,28,37,66,0,0,0,0,0,0,0,0,0,39,71,111,38,65,101,34,60,92,703,674,1375,456,541,994,299,310,608,1970,2105,4073,1732,2047,3776,1535,1782,3318
124011453,16,12,17,23,18,24,44,20,56,78,19,39,61,17,39,55,0,0,0,0,0,0,0,0,0,28,65,91,25,59,86,39,57,96,283,277,560,247,247,495,177,154,326,1773,1863,3637,1631,1753,3383,1603,1699,3311
124011454,29,25,24,40,17,23,45,42,76,119,22,65,89,30,57,94,0,0,0,3,0,5,0,3,3,61,86,147,48,93,144,51,83,132,325,370,696,356,390,750,224,293,516,3174,3367,6546,3111,3300,6411,3024,3246,6274
124011455,5,3,3,10,6,7,14,3,19,23,6,19,29,12,15,24,0,0,0,0,0,0,0,0,0,3,21,26,11,24,37,20,21,33,240,268,504,162,177,341,169,199,371,844,903,1747,831,806,1634,851,921,1769
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
124031457,19,9,9,22,17,13,30,15,56,71,12,49,62,28,37,68,0,0,0,0,0,0,3,0,4,28,69,93,25,57,85,49,51,99,396,342,747,400,390,792,430,460,888,2152,2125,4286,2115,2233,4349,2294,2431,4726
124031459,3,6,7,11,5,8,8,30,31,63,14,31,43,19,30,43,0,0,0,4,0,4,0,0,0,29,35,69,21,32,60,22,32,58,318,470,790,296,491,794,225,263,486,1940,2098,4042,1988,2231,4225,1953,2047,3998
124031460,35,13,20,36,32,23,55,27,64,85,27,61,91,39,39,78,0,0,0,0,0,5,0,0,0,41,85,120,46,83,132,68,60,131,365,378,747,371,431,803,253,269,524,3383,3600,6985,3318,3666,6989,3191,3461,6651
124031461,18,8,20,29,24,17,39,26,50,78,19,43,65,37,32,66,0,3,4,0,3,3,0,0,5,31,68,94,31,68,101,58,56,113,486,557,1046,497,509,1001,380,395,778,2268,2511,4780,2411,2530,4938,2492,2505,4997
124031462,35,17,31,49,49,44,93,27,58,87,32,88,116,61,89,148,0,0,0,0,0,0,0,0,0,43,81,122,50,117,169,105,138,245,569,606,1180,627,625,1259,888,874,1766,2696,2846,5544,3049,3166,6216,3995,4248,8242
124031463,4,7,11,22,11,9,17,0,15,14,11,23,40,18,23,41,0,0,0,0,0,3,0,0,0,6,12,22,23,33,55,29,33,59,160,169,329,304,321,628,193,197,390,979,964,1941,1496,1528,3019,1824,1918,3746
124031464,28,11,14,26,24,28,53,23,37,62,17,41,60,30,48,79,3,3,8,0,0,0,0,0,0,41,51,94,30,58,91,48,78,129,526,556,1083,554,553,1117,805,951,1748,1615,1757,3367,1854,1954,3809,2440,2831,5268
124031465,6,0,7,7,4,0,4,7,11,15,4,10,17,9,12,16,0,0,0,0,0,0,0,0,0,7,11,20,4,18,19,8,12,20,135,125,268,154,138,293,107,100,212,832,800,1638,844,793,1637,880,847,1729
124031707,21,12,10,24,10,6,21,31,59,88,16,47,62,27,53,76,0,0,0,0,0,3,0,0,0,37,74,108,35,63,88,40,68,101,462,461,917,451,516,967,382,401,786,2541,2593,5134,2567,2725,5295,2533,2722,5251
124031708,4,0,12,17,20,20,37,0,4,3,14,27,44,26,41,65,0,0,0,0,0,0,0,0,0,0,9,10,21,32,61,44,58,106,70,50,122,187,145,333,215,211,419,271,270,535,996,1040,2034,2087,2265,4355
124041466,19,10,15,27,17,24,43,22,45,63,16,44,55,24,43,63,0,0,0,0,0,4,0,0,0,33,50,78,30,57,80,44,67,107,438,448,886,465,531,998,444,436,882,1850,2068,3912,1905,2140,4044,1985,2222,4214
124041467,19,7,14,22,16,16,36,15,46,59,13,50,60,21,49,62,0,4,4,0,0,0,0,0,0,25,62,83,19,64,85,39,66,99,441,452,893,430,454,878,398,417,819,2377,2463,4844,2160,2373,4535,2144,2329,4470
124041468,8,0,4,3,16,0,12,8,14,18,7,18,27,16,14,27,0,0,0,0,0,0,0,0,0,7,18,28,7,25,31,29,17,45,698,336,1030,1006,485,1490,937,533,1466,1445,1130,2582,1773,1262,3031,1672,1288,2962
124051469,12,3,9,9,10,13,19,4,24,28,8,15,25,7,19,30,0,0,0,0,0,0,0,4,4,10,28,36,10,21,32,16,32,52,210,193,403,139,143,286,117,121,241,1155,1148,2304,955,1005,1959,906,911,1818
124051470,25,13,29,39,18,20,43,31,60,88,30,54,76,34,57,91,0,0,0,0,0,4,0,0,0,35,78,117,40,81,121,56,80,135,525,469,993,505,561,1068,466,447,914,2944,3000,5951,2883,3013,5897,2905,3004,5904
124051580,16,12,24,43,15,15,31,7,21,25,9,40,52,22,36,58,0,0,0,0,0,0,0,0,0,12,36,42,22,70,92,37,59,91,444,412,855,427,457,885,502,511,1016,1606,1703,3306,1687,1870,3554,2086,2154,4237
