SA2_CODE_2021,C21_Aus_Bplace_NS,C21_Aus_Tot_resp,C21_Aus_Ab_BP_B_OS,C21_Aus_Ab_Fa_O_B_OS,C21_Aus_Ab_Mo_O_B_OS,C21_Aus_Ab_BP_B_Aus,C21_Aus_Abor_Bplace_NS,C21_Aus_Abor_Tot_respons,C21_Chi_BP_B_OS,C21_Chi_Fa_O_B_OS,C21_Chi_Mo_O_B_OS,C21_Chi_BP_B_Aus,C21_Chi_Bplace_NS,C21_Chi_Tot_resp,C21_Cro_BP_B_OS,C21_Cro_Fa_O_B_OS,C21_Cro_Mo_O_B_OS,C21_Cro_BP_B_Aus,C21_Cro_Bplace_NS,C21_Cro_Tot_resp,C21_Dut_BP_B_OS,C21_Dut_Fa_O_B_OS,C21_Dut_Mo_O_B_OS,C21_Dut_BP_B_Aus,C21_Dut_Bplace_NS,C21_Dut_Tot_resp,C21_Eng_BP_B_OS,C21_Eng_Fa_O_B_OS,C21_Eng_Mo_O_B_OS,C21_Eng_BP_B_Aus,C21_Eng_Bplace_NS,C21_Eng_Tot_resp,C21_Fil_BP_B_OS,C21_Fil_Fa_O_B_OS,C21_Fil_Mo_O_B_OS,C21_Fil_BP_B_Aus,C21_Fil_Bplace_NS,C21_Fil_Tot_resp,C21_Fre_BP_B_OS,C21_Fre_Fa_O_B_OS,C21_Fre_Mo_O_B_OS,C21_Fre_BP_B_Aus,C21_Fre_Bplace_NS,C21_Fre_Tot_resp,C21_Ger_BP_B_OS,C21_Ger_Fa_O_B_OS,C21_Ger_Mo_O_B_OS,C21_Ger_BP_B_Aus,C21_Ger_Bplace_NS,C21_Ger_Tot_resp,C21_Gre_BP_B_OS,C21_Gre_Fa_O_B_OS,C21_Gre_Mo_O_B_OS,C21_Gre_BP_B_Aus,C21_Gre_Bplace_NS,C21_Gre_Tot_resp,C21_Hun_BP_B_OS,C21_Hun_Fa_O_B_OS,C21_Hun_Mo_O_B_OS,C21_Hun_BP_B_Aus,C21_Hun_Bplace_NS,C21_Hun_Tot_resp,C21_Ind_BP_B_OS,C21_Ind_Fa_O_B_OS,C21_Ind_Mo_O_B_OS,C21_Ind_BP_B_Aus,C21_Ind_Bplace_NS,C21_Ind_Tot_resp,C21_Iri_BP_B_OS,C21_Iri_Fa_O_B_OS,C21_Iri_Mo_O_B_OS,C21_Iri_BP_B_Aus,C21_Iri_Bplace_NS,C21_Iri_Tot_resp,C21_Ita_BP_B_OS,C21_Ita_Fa_O_B_OS,C21_Ita_Mo_O_B_OS,C21_Ita_BP_B_Aus,C21_Ita_Bplace_NS,C21_Ita_Tot_resp,C21_Kor_BP_B_OS,C21_Kor_Fa_O_B_OS,C21_Kor_Mo_O_B_OS,C21_Kor_BP_B_Aus,C21_Kor_Bplace_NS,C21_Kor_Tot_resp,C21_Leb_BP_B_OS,C21_Leb_Fa_O_B_OS,C21_Leb_Mo_O_B_OS,C21_Leb_BP_B_Aus,C21_Leb_Bplace_NS,C21_Leb_Tot_resp,C21_Mac_BP_B_OS,C21_Mac_Fa_O_B_OS,C21_Mac_Mo_O_B_OS,C21_Mac_BP_B_Aus,C21_Mac_Bplace_NS,C21_Mac_Tot_resp,C21_Mal_BP_B_OS,C21_Mal_Fa_O_B_OS,C21_Mal_Mo_O_B_OS,C21_Mal_BP_B_Aus,C21_Mal_Bplace_NS,C21_Mal_Tot_resp,C21_Mao_BP_B_OS,C21_Mao_Fa_O_B_OS,C21_Mao_Mo_O_B_OS,C21_Mao_BP_B_Aus,C21_Mao_Bplace_NS,C21_Mao_Tot_resp,C21_NZ_BP_B_OS,C21_NZ_Fa_O_B_OS,C21_NZ_Mo_O_B_OS,C21_NZ_BP_B_Aus,C21_NZ_Bplace_NS,C21_NZ_Tot_resp,C21_Pol_BP_B_OS,C21_Pol_Fa_O_B_OS,C21_Pol_Mo_O_B_OS,C21_Pol_BP_B_Aus,C21_Pol_Bplace_NS,C21_Pol_Tot_resp,C21_Rus_BP_B_OS,C21_Rus_Fa_O_B_OS,C21_Rus_Mo_O_B_OS,C21_Rus_BP_B_Aus,C21_Rus_Birthplac_ns,C21_Rus_Tot_resp,C21_Sam_BP_B_OS,C21_Sam_Fa_O_B_OS,C21_Sam_Mo_O_B_OS,C21_Sam_BP_B_Aus,C21_Sam_Birthplac_ns,C21_Sam_Tot_resp,C21_Sco_BP_B_OS,C21_Sco_Fa_O_B_OS,C21_Sco_Mo_O_B_OS,C21_Sco_BP_B_Aus,C21_Sco_Birthplac_ns,C21_Sco_Tot_resp,C21_Ser_BP_B_OS,C21_Ser_Fa_O_B_OS,C21_Ser_Mo_O_B_OS,C21_Ser_BP_B_Aus,C21_Ser_Bplace_NS,C21_Ser_Tot_resp,C21_SAf_BP_B_OS,C21_SAf_Fa_O_B_OS,C21_SAf_Mo_O_B_OS,C21_SAf_BP_B_Aus,C21_SAf_Bplace_NS,C21_SAf_Tot_resp,C21_Span_BP_B_OS,C21_Span_Fa_O_B_OS,C21_Span_Mo_O_B_OS,C21_Span_BP_B_Aus,C21_Span_Bplace_NS,C21_Span_Tot_resp,C21_SriL_BP_B_OS,C21_SriL_Fa_O_B_OS,C21_SriL_Mo_O_B_OS,C21_SriL_BP_B_Aus,C21_SriL_Bplace_NS,C21_SriL_Tot_resp,C21_Viet_BP_B_OS,C21_Viet_Fa_O_B_OS,C21_Viet_Mo_O_B_OS,C21_Viet_BP_B_Aus,C21_Viet_Bplace_NS,C21_Viet_Tot_resp,C21_Wel_BP_B_OS,C21_Wel_Fa_O_B_OS,C21_Wel_Mo_O_B_OS,C21_Wel_BP_B_Aus,C21_Wel_Bplace_NS,C21_Wel_Tot_resp,C21_Oth_BP_B_OS,C21_Oth_Fa_O_B_OS,C21_Oth_Mo_O_B_OS,C21_Oth_BP_B_Aus,C21_Oth_Bplace_NS,C21_Oth_Tot_resp,C21_Anc_ns_BP_B_OS,C21_Anc_ns_Fa_O_B_OS,C21_Anc_ns_Mo_O_B_OS,C21_Anc_ns_BP_B_Aus,C21_Anc_ns_Bplace_NS,C21_Anc_NS_Tot_resp,C21_Tot_P_BP_B_OS,C21_Tot_P_Fa_O_B_OS,C21_Tot_P_Mo_O_B_OS,C21_Tot_P_BP_B_Aus,C21_Tot_P_Bplace_NS,C21_Tot_P_Tot_resp
107031138,17,3200,0,7,7,157,0,175,87,0,8,24,0,112,24,10,0,12,0,42,62,23,10,41,0,131,804,357,229,2478,29,3897,25,3,11,10,0,44,27,3,3,31,0,65,99,31,11,217,0,357,43,5,7,41,0,100,6,4,4,4,0,23,27,3,0,6,0,36,195,88,56,1010,10,1364,108,32,14,117,0,271,10,3,3,0,0,20,5,0,0,3,0,7,17,6,3,4,0,34,48,7,15,34,0,114,19,5,8,5,0,38,28,10,11,14,0,64,47,6,9,16,0,73,25,0,0,10,0,32,0,8,0,0,0,9,221,85,63,724,10,1098,8,0,0,12,0,25,29,9,5,0,0,40,37,3,4,13,0,58,0,0,4,6,0,9,19,0,0,0,0,21,43,11,8,38,0,96,310,80,84,124,4,605,30,0,6,39,426,501,1973,657,496,5167,486,8786
107031139,8,2485,0,10,0,141,0,156,39,0,3,18,0,55,16,3,3,12,0,33,31,22,9,41,0,107,388,251,194,1907,5,2745,12,0,4,0,0,20,7,0,0,23,0,29,61,24,20,139,0,246,20,9,10,14,0,52,4,0,0,5,0,12,5,0,5,10,0,12,81,52,33,664,6,834,60,28,10,80,0,183,0,0,0,0,0,7,4,5,0,0,0,16,20,4,4,7,0,33,29,3,7,10,0,49,19,9,0,0,0,30,18,17,6,8,0,59,22,7,0,13,0,43,3,4,0,0,0,6,4,0,0,0,0,4,135,64,50,598,4,853,10,0,0,0,0,14,20,5,9,5,0,28,16,0,0,7,0,25,0,0,0,0,0,0,3,0,0,0,0,8,13,6,0,26,0,54,154,72,42,75,3,350,0,0,0,21,219,248,981,474,343,4019,243,6063
107031140,26,3241,0,12,3,167,5,187,27,6,3,17,0,54,14,8,3,15,0,47,50,28,11,31,0,118,619,328,209,2573,32,3759,16,4,3,4,0,28,24,6,8,27,0,61,88,18,17,184,4,309,24,6,3,21,0,51,15,13,0,9,0,29,23,0,3,0,0,28,134,73,68,1088,10,1376,92,43,15,126,0,274,0,0,0,0,0,3,0,4,0,10,0,20,17,0,0,6,0,21,29,11,6,31,0,72,13,11,8,17,0,51,36,26,13,12,0,84,26,4,0,25,0,61,12,3,0,19,0,29,0,0,0,0,0,0,120,88,65,767,6,1041,3,4,0,0,0,8,16,4,0,0,0,25,13,3,0,9,0,26,4,0,0,0,0,7,6,0,0,0,0,9,31,4,3,32,0,72,209,61,46,110,9,435,7,4,4,47,300,357,1317,634,406,5404,374,8136
107031141,30,6995,3,53,11,513,5,585,124,5,19,32,0,183,139,33,11,76,6,254,96,53,26,102,3,272,1217,718,580,4685,36,7228,79,9,34,10,0,131,40,6,7,37,0,90,181,84,59,388,3,715,130,36,12,129,0,306,35,12,7,27,0,81,100,13,0,9,0,128,268,122,98,1339,9,1830,382,120,58,475,5,1034,26,0,0,4,0,22,14,3,0,22,0,47,683,105,53,334,5,1174,207,67,36,182,3,492,65,36,16,12,0,129,38,34,23,19,0,108,82,26,22,36,0,171,27,0,6,12,0,47,11,6,4,0,0,26,275,165,113,1135,3,1690,130,25,4,41,4,200,64,10,9,4,0,82,194,31,34,99,7,352,6,4,0,6,0,22,46,3,4,3,0,50,72,21,7,60,0,163,1042,250,139,328,4,1758,57,13,6,117,678,876,4997,1697,1140,10738,772,19341
107031142,17,3774,3,28,11,365,11,424,86,5,0,5,0,99,87,17,6,38,0,148,80,16,27,60,0,177,776,429,282,2397,29,3924,56,3,28,6,0,92,12,5,0,9,0,32,191,40,31,223,7,492,74,12,13,60,0,167,30,9,0,12,0,58,51,5,4,0,0,62,127,73,42,675,5,920,192,58,13,206,8,478,12,0,0,0,0,8,19,0,5,0,0,28,335,43,16,86,0,481,75,17,13,61,0,164,35,9,4,16,0,65,27,19,11,7,0,54,53,5,4,21,0,87,6,0,0,0,0,14,3,4,3,0,0,8,162,94,62,534,8,863,62,0,3,14,0,78,20,10,10,0,0,37,139,25,13,54,0,233,3,3,0,0,0,14,40,0,0,0,0,40,45,19,11,24,0,105,618,130,89,177,7,1008,37,9,5,49,446,557,3036,905,583,5546,525,10590
107031143,100,7538,8,67,45,1256,23,1387,74,0,8,26,0,113,152,12,4,57,0,229,103,54,28,91,3,274,1441,701,587,4778,114,7618,148,0,42,17,5,213,34,7,8,48,0,93,298,81,63,382,4,831,129,32,27,102,4,295,50,19,6,12,0,86,72,3,3,6,0,84,227,116,101,1188,28,1656,327,87,40,329,15,792,8,0,0,0,0,9,41,10,9,28,0,85,421,42,18,67,0,557,148,36,25,120,3,338,115,23,19,34,0,188,50,26,28,16,0,115,102,17,16,51,0,183,14,9,3,17,0,46,8,11,6,3,0,23,378,170,117,1039,15,1723,148,12,10,22,0,198,14,5,11,3,0,31,225,27,22,69,0,354,7,0,0,0,0,3,47,6,5,5,0,57,86,28,28,54,0,203,991,160,179,293,21,1635,69,25,6,99,1186,1379,5142,1517,1229,11068,1446,20397
107041144,52,7108,9,25,22,370,4,429,506,13,20,50,0,586,141,30,17,80,0,270,195,74,39,166,0,469,1185,732,567,4618,58,7161,128,7,44,6,0,186,47,5,15,48,0,119,189,56,60,412,7,721,172,31,24,123,0,351,60,12,3,17,0,96,358,14,8,11,0,387,260,161,112,1628,6,2171,1117,205,131,767,12,2230,36,0,5,8,0,48,137,41,20,44,3,233,186,26,18,70,4,296,42,13,7,67,0,130,35,15,8,9,0,70,60,40,36,35,0,178,102,12,14,50,0,184,28,3,0,13,0,47,20,7,3,10,0,35,374,233,156,1343,7,2121,155,26,5,16,0,210,44,17,15,8,0,83,124,7,16,38,0,187,20,0,0,0,0,25,204,4,5,7,0,221,83,28,31,84,0,221,1670,246,223,372,10,2520,96,13,5,94,899,1109,6791,1677,1302,10707,1045,21519
107041145,51,5788,6,42,42,605,13,711,133,9,7,16,5,174,70,13,13,33,0,131,141,48,36,105,6,335,1097,614,452,3985,51,6204,123,8,34,10,0,174,36,4,4,38,0,81,155,60,49,372,7,639,110,34,16,79,3,243,35,0,3,24,0,58,153,7,6,7,0,175,262,137,86,1238,15,1743,478,127,56,397,9,1076,17,8,5,4,0,33,88,13,11,29,0,141,144,23,9,42,0,219,24,22,5,73,0,122,63,21,11,6,8,107,43,32,23,15,0,115,81,15,12,48,0,158,36,3,9,13,0,55,17,0,0,4,3,26,296,155,129,1067,16,1661,73,13,6,19,0,112,42,9,3,0,0,49,66,9,19,25,0,116,9,8,0,3,0,15,82,7,9,5,0,99,56,18,19,74,0,171,963,151,182,214,14,1524,46,12,8,58,605,733,4179,1288,1040,8768,766,16041
107041146,78,7396,4,30,19,369,3,419,764,16,34,42,5,856,170,43,17,86,7,310,167,66,55,186,0,480,1229,852,612,4654,67,7414,123,12,26,4,0,171,60,15,15,64,0,145,214,72,81,450,0,827,271,57,42,203,3,578,64,12,10,22,0,103,492,5,8,5,0,516,309,190,128,1633,9,2274,557,178,88,577,12,1412,52,0,14,6,0,71,122,34,43,46,3,245,523,70,37,208,16,853,60,35,12,85,0,194,66,14,10,22,0,110,68,51,16,22,0,157,109,45,19,82,0,252,33,6,8,19,0,67,16,3,0,0,0,23,321,234,144,1479,12,2188,345,31,46,41,4,467,38,22,10,3,0,73,94,22,7,35,3,160,47,0,4,4,0,57,103,4,6,12,0,122,90,37,10,131,0,274,1959,283,248,409,13,2907,82,0,8,96,885,1082,7400,1913,1439,10934,1092,22773
107041147,16,3992,0,6,8,225,6,243,45,8,26,30,0,114,28,5,0,29,0,56,64,31,20,73,0,183,685,418,368,2585,21,4078,23,5,13,0,0,39,31,0,5,19,0,63,85,32,24,197,0,339,31,10,11,38,0,91,7,0,0,8,0,15,41,9,5,7,0,57,155,89,68,977,9,1299,50,39,21,137,4,262,6,0,0,0,0,8,12,12,0,4,0,29,7,0,3,6,0,24,34,13,8,47,0,103,26,10,4,6,0,41,39,23,12,11,7,89,30,20,5,22,4,72,10,8,0,7,0,20,0,0,0,6,0,3,149,102,82,731,4,1067,6,8,0,4,0,15,24,12,15,6,0,53,20,0,6,6,0,35,0,0,0,0,0,0,13,5,6,3,0,19,22,6,3,32,0,68,329,95,105,177,0,701,16,6,0,46,289,362,1534,807,683,5758,344,9135
107041148,8,4463,0,13,11,202,0,239,79,12,15,39,3,144,31,5,11,25,3,73,110,42,29,90,0,264,1053,572,388,3160,27,5202,30,0,0,11,0,45,50,3,5,36,0,94,179,49,35,290,4,560,58,18,7,67,0,148,26,6,5,20,0,55,46,13,7,9,0,77,292,169,100,1418,4,1985,150,63,35,242,0,495,13,0,7,0,0,20,22,3,6,17,0,48,28,16,0,22,0,68,29,8,3,44,0,85,26,16,11,3,0,54,52,37,21,22,0,137,70,3,8,51,0,136,41,10,3,11,0,68,9,5,0,0,0,14,288,174,125,1086,6,1678,19,0,0,11,0,23,43,19,0,9,0,71,46,6,0,22,0,80,3,9,0,11,0,21,22,11,6,0,0,43,82,15,12,65,0,183,495,183,138,248,4,1064,16,0,4,35,336,398,2637,1191,814,6938,379,11957
107041150,128,8637,0,30,19,490,6,549,121,11,20,39,4,196,60,15,3,24,3,107,208,67,41,181,0,508,1401,904,692,5698,51,8743,71,7,25,7,0,125,59,15,14,33,0,130,215,76,61,442,9,804,78,21,10,88,0,196,41,19,5,20,0,83,76,8,14,11,0,112,427,206,145,1842,17,2631,287,138,67,441,25,953,18,0,0,4,0,22,51,8,16,49,0,132,43,4,9,26,0,91,46,25,7,104,0,179,42,18,11,10,0,85,55,40,28,30,0,155,85,25,21,57,3,181,33,10,12,22,0,79,11,4,0,0,0,21,473,281,201,1684,10,2647,27,3,0,18,0,58,79,35,19,3,0,137,65,11,9,26,0,112,6,10,0,6,0,25,47,0,5,8,0,56,91,31,26,125,0,275,775,243,198,367,11,1597,41,12,11,76,635,775,4012,1861,1420,12620,849,20761
107041548,36,4253,3,26,15,264,4,305,679,18,11,22,0,719,95,20,15,32,0,161,110,42,22,92,0,265,1028,576,380,3224,41,5249,200,8,28,9,0,243,57,8,6,56,0,132,174,63,50,351,4,652,161,41,29,87,4,320,35,8,0,14,0,57,352,5,5,4,0,370,224,133,90,1351,11,1813,471,129,65,364,6,1034,78,0,0,0,0,79,61,13,12,19,0,107,283,32,22,50,4,391,43,24,12,56,3,131,24,8,9,11,0,55,47,20,13,15,0,96,101,13,10,41,0,160,51,5,0,18,0,74,4,11,3,0,0,23,279,153,105,951,5,1497,141,10,3,11,0,170,43,8,4,0,0,53,115,18,11,21,0,162,9,0,0,0,0,9,137,9,3,9,0,155,52,14,17,63,0,150,1913,191,142,246,19,2511,84,4,4,52,815,952,6132,1220,869,6874,923,16020
107041549,36,4555,3,23,13,302,4,344,647,7,25,15,12,709,144,18,11,57,0,225,82,38,37,104,0,260,859,513,379,2985,39,4775,160,7,22,0,0,187,37,9,9,47,0,100,146,47,54,322,0,571,269,40,11,116,0,435,26,8,4,18,0,56,425,9,9,4,0,435,165,160,95,1182,14,1613,330,91,47,339,4,816,54,3,4,0,0,65,91,27,12,38,0,155,665,57,45,143,4,916,25,20,10,65,0,116,28,12,7,8,0,48,40,30,20,25,0,107,48,8,9,21,0,92,32,0,3,3,0,45,13,5,0,0,0,18,215,140,107,942,8,1413,397,18,19,32,0,469,26,14,4,3,0,39,74,11,3,22,0,119,41,0,0,0,0,48,152,0,7,0,0,164,42,12,10,66,0,129,2074,182,148,241,16,2665,88,3,4,44,857,997,6579,1196,897,6902,978,16551
108011151,55,2330,0,13,6,296,17,327,7,4,0,12,0,15,3,0,0,0,0,9,24,17,17,7,0,62,261,154,78,1719,59,2269,12,0,5,0,0,17,8,0,0,7,0,21,42,17,11,143,6,217,6,0,0,0,0,5,4,0,0,3,0,11,7,0,0,0,0,9,57,39,16,448,3,563,20,8,0,35,0,67,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,14,7,0,25,0,41,6,4,0,0,0,9,18,7,8,7,0,33,9,3,0,3,0,23,3,0,0,3,0,5,0,0,0,0,0,0,54,35,20,400,10,521,3,0,0,0,0,3,6,0,0,0,0,5,12,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,19,87,32,12,57,5,182,8,0,0,56,417,477,536,274,156,3731,537,5235
108011152,192,5994,4,24,17,819,24,884,53,0,0,29,0,88,26,5,0,11,0,48,95,29,8,32,5,162,828,481,304,4959,130,6699,85,0,18,6,0,105,32,12,4,42,0,92,115,28,23,356,5,532,11,8,0,17,0,40,19,4,0,12,0,30,44,3,0,7,0,55,149,96,50,1433,23,1747,90,41,11,137,6,277,19,0,4,0,0,22,7,9,0,15,0,25,6,0,0,0,0,8,50,14,3,32,0,101,16,13,9,7,3,49,26,14,6,18,5,70,46,3,0,17,0,73,12,0,0,7,0,16,3,0,0,0,0,5,216,124,80,1145,22,1589,7,0,0,0,3,14,30,3,0,0,0,36,26,0,0,6,0,35,5,0,0,0,0,7,21,0,0,0,0,21,21,14,6,27,5,69,389,85,53,153,8,687,20,3,0,110,705,837,2052,888,538,10161,1064,14709
108011153,42,2908,0,15,3,341,6,369,14,5,0,20,0,42,4,4,4,3,0,13,56,19,4,11,4,98,499,234,164,2110,38,3041,18,7,4,4,0,31,20,9,3,18,0,43,64,20,9,153,3,252,6,0,0,12,0,23,5,5,0,4,0,11,11,0,4,0,0,16,79,51,33,616,10,791,41,10,8,91,0,162,0,3,0,0,0,3,6,0,0,6,0,12,0,0,0,0,0,0,31,13,0,13,0,60,11,0,0,0,0,10,21,11,3,11,0,48,20,3,3,6,0,40,11,5,6,3,0,20,0,0,0,0,0,0,113,64,51,553,12,790,0,0,0,0,0,3,15,5,0,0,0,25,8,0,4,0,0,11,0,0,0,0,0,5,6,0,0,0,0,6,22,3,5,29,0,62,163,37,34,70,7,312,13,0,10,57,533,618,1037,453,304,4560,637,6988
108011154,82,2770,0,13,11,272,9,309,33,0,0,13,0,54,16,0,0,0,0,18,32,9,3,14,0,55,326,185,124,2086,65,2785,30,0,7,0,0,41,8,4,0,14,0,25,29,13,4,148,8,198,9,6,0,11,0,26,15,0,0,4,0,14,20,0,0,0,0,23,47,25,19,595,15,703,39,17,5,89,5,154,0,0,0,0,0,0,9,0,0,9,0,16,0,0,0,0,0,0,14,12,0,7,0,34,3,0,6,4,0,13,18,6,9,4,0,33,21,4,0,3,0,26,10,0,0,3,0,9,0,0,0,0,0,0,78,56,34,445,14,624,0,0,0,0,0,5,7,0,0,0,0,10,11,0,3,5,0,15,0,0,0,0,0,3,3,0,0,0,0,3,11,6,3,16,0,38,149,32,18,71,6,270,3,3,0,41,311,366,804,355,214,4527,474,6376
108021155,113,6205,3,47,21,2276,60,2415,69,3,3,21,0,93,7,4,0,9,0,20,49,19,13,22,0,101,428,317,204,4859,149,5961,93,3,38,3,3,145,18,3,4,32,0,58,89,17,17,324,8,458,24,3,0,25,0,48,6,5,0,5,0,11,55,4,0,3,0,62,73,59,44,1326,18,1519,26,21,3,107,0,157,0,0,0,0,0,5,5,9,0,16,0,26,0,0,0,0,0,4,31,8,5,46,0,92,17,10,5,15,0,48,17,19,12,23,0,79,13,10,0,14,0,46,5,7,0,11,0,17,9,3,0,0,0,10,103,68,45,947,18,1185,4,0,0,0,0,3,4,4,0,4,0,13,13,0,0,12,0,24,0,0,0,4,0,5,0,0,0,0,0,0,19,12,0,35,0,67,256,69,42,230,6,607,21,6,3,107,1889,2014,1156,640,396,11255,2204,15654
108021156,56,3926,0,22,7,672,17,720,53,0,0,18,0,73,7,0,3,8,0,18,60,26,9,29,0,121,471,265,203,3143,81,4168,37,4,22,3,6,71,15,0,0,25,0,46,89,23,16,236,4,370,4,4,0,10,0,21,11,3,0,0,0,18,6,3,3,0,0,17,87,79,37,896,12,1119,33,20,13,72,0,137,4,6,0,0,0,9,3,0,0,5,0,5,0,0,0,0,0,0,17,3,0,27,0,53,9,10,0,0,0,19,35,15,8,13,0,69,17,0,0,4,0,25,7,0,4,6,0,19,9,3,0,0,0,8,112,57,44,665,17,896,0,0,0,0,0,4,7,0,0,0,0,16,7,0,0,13,0,20,0,0,0,4,0,5,9,0,0,0,0,13,14,0,0,15,0,37,171,50,48,93,6,371,7,6,0,89,690,790,1040,517,372,6691,854,9472
108021157,28,2251,0,3,6,382,0,399,12,4,0,11,0,28,5,0,0,5,0,3,27,11,3,18,0,67,232,159,113,1704,44,2252,15,0,5,0,0,20,5,0,0,8,0,15,35,14,11,145,0,204,6,0,0,9,0,16,6,3,0,0,0,11,24,3,0,0,0,31,51,29,18,498,8,602,19,8,4,49,4,86,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,0,0,3,7,0,12,0,18,12,0,6,8,0,18,8,11,4,4,0,33,6,5,0,6,0,15,0,0,0,3,0,8,3,4,0,0,0,4,56,32,27,410,4,530,5,0,0,0,0,5,3,0,0,0,0,9,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,12,0,19,124,35,24,70,4,256,0,0,3,45,273,324,544,276,194,3818,356,5189
108021158,58,2798,0,8,14,590,31,644,23,4,3,12,0,37,11,3,0,3,0,17,41,9,4,17,0,69,421,230,153,2144,57,2996,34,0,8,3,0,44,21,0,0,20,0,45,64,18,10,199,6,295,8,4,3,8,0,31,9,0,0,0,0,11,30,0,0,3,0,37,73,39,25,688,10,830,40,22,9,59,0,125,0,0,0,0,0,0,3,0,0,4,0,9,0,0,0,0,0,3,16,4,0,8,0,29,13,8,0,4,0,30,20,8,10,3,0,42,14,6,0,15,0,45,6,0,0,0,0,10,4,0,0,0,0,6,117,66,43,548,11,789,0,0,0,3,0,5,11,0,0,6,0,12,9,0,0,7,0,14,3,4,0,0,0,3,6,0,0,0,0,9,21,3,0,18,0,49,161,41,29,95,3,323,15,0,0,60,515,590,968,409,280,4804,656,7111
108021159,30,3321,0,21,5,414,24,467,11,0,3,21,0,31,11,0,0,8,0,20,50,19,12,32,0,107,486,249,182,2585,66,3570,22,0,10,0,4,33,18,0,0,24,0,42,81,18,13,202,0,315,7,10,0,14,0,36,8,0,0,5,0,13,20,0,0,10,0,32,86,55,39,753,13,948,30,13,4,108,0,160,0,0,0,0,0,0,3,0,0,9,0,13,5,0,0,0,0,5,5,5,0,17,0,35,14,3,3,5,0,27,19,6,7,10,0,38,19,5,4,13,4,36,6,0,4,12,0,21,3,0,3,0,0,6,99,68,60,732,7,965,5,0,0,0,0,3,14,9,6,0,0,23,18,0,0,7,0,27,0,0,0,0,0,6,0,0,0,0,0,0,15,7,3,27,0,53,164,51,37,89,4,351,8,0,5,66,579,656,980,465,350,5607,705,8102
108021160,25,2284,0,10,7,316,11,338,12,0,0,13,0,27,5,0,0,4,0,9,33,9,12,13,0,65,260,171,137,2002,46,2615,34,0,5,3,0,40,6,0,0,18,0,25,50,6,9,180,0,252,11,4,0,0,0,12,5,0,0,8,0,15,17,0,0,0,0,18,55,37,24,639,11,763,22,8,3,50,0,81,3,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,15,0,4,7,0,22,7,0,6,6,0,16,11,10,0,0,0,23,23,0,0,3,0,32,4,0,0,4,0,8,0,0,0,0,0,0,69,47,30,456,3,603,0,0,0,0,0,0,6,5,0,0,0,13,9,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,12,10,5,3,16,0,26,119,23,13,57,0,210,8,6,0,48,320,380,639,306,207,4083,394,5628
108031161,0,182,0,0,0,3,0,3,11,0,0,0,0,11,0,0,0,0,0,0,7,0,0,4,0,4,26,12,16,95,3,151,0,0,0,0,0,0,5,0,0,0,0,7,3,0,0,17,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,3,0,45,0,68,6,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,3,7,32,0,58,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,28,6,16,22,0,77,0,0,0,0,32,39,87,32,41,252,38,445
108041162,100,7886,0,19,15,726,4,766,53,14,6,42,0,117,11,6,0,17,0,31,136,40,17,66,0,261,1214,613,440,6337,82,8700,34,0,15,3,0,51,29,10,0,46,0,88,166,47,26,464,11,712,31,3,0,24,0,64,24,11,0,9,0,45,33,3,0,6,0,43,200,131,69,1954,32,2390,75,40,14,201,0,326,9,0,0,0,0,7,5,3,0,23,0,34,3,0,0,0,0,9,44,15,9,35,0,95,21,11,0,20,0,47,41,21,11,28,0,99,47,11,17,26,0,95,4,0,3,15,0,23,0,0,4,5,0,4,310,170,105,1719,16,2322,5,5,0,0,0,7,31,12,9,5,0,54,22,6,0,17,0,49,5,5,0,0,0,6,6,0,0,0,0,8,59,10,8,60,0,137,339,117,72,239,6,773,27,7,9,134,606,777,2455,1135,758,13326,816,18484
