SA2_CODE_2021,C21_650_799_1PF_1C,C21_650_799_1PF_2C,C21_650_799_1PF_3C,C21_650_799_1PF_4mC,C21_650_799_Tot,C21_800_999_1PF_1C,C21_800_999_1PF_2C,C21_800_999_1PF_3C,C21_800_999_1PF_4mC,C21_800_999_Tot,C21_1000_1499_1PF_1C,C21_1000_1499_1PF_2C,C21_1000_1499_1PF_3C,C21_1000_1499_1PF_4mC,C21_1000_1499_Tot,C21_1500_1999_1PF_1C,C21_1500_1999_1PF_2C,C21_1500_1999_1PF_3C,C21_1500_1999_1PF_4mC,C21_1500_1999_Tot,C21_2000_2499_1PF_1C,C21_2000_2499_1PF_2C,C21_2000_2499_1PF_3C,C21_2000_2499_1PF_4mC,C21_2000_2499_Tot,C21_2500_2999_1PF_1C,C21_2500_2999_1PF_2C,C21_2500_2999_1PF_3C,C21_2500_2999_1PF_4mC,C21_2500_2999_Tot,C21_3000_3999_1PF_1C,C21_3000_3999_1PF_2C,C21_3000_3999_1PF_3C,C21_3000_3999_1PF_4mC,C21_3000_3999_Tot,C21_4000more_1PF_1C,C21_4000more_1PF_2C,C21_4000more_1PF_3C,C21_4000more_1PF_4mo_ch,C21_4000more_Tot,C21_Par_inc_st_1PF_1C,C21_Par_inc_st_1PF_2C,C21_Par_inc_st_1PF_3C,C21_Par_inc_st_1PF_4mC,C21_Par_inc_st_Tot,C21_All_inc_ns_1PF_1Ch,C21_All_inc_ns_1PF_2C,C21_All_inc_ns_1PF_3C,C21_All_inc_ns_1PF_4mC,C21_All_inc_ns_Tot,C21_Tot_1PF_1C,C21_Tot_1PF_2C,C21_Tot_1PF_3C,C21_Tot_1PF_4mC,C21_Tot_Tot
120031681,9,0,0,0,16,8,3,4,0,14,21,7,0,0,31,17,7,0,0,28,17,6,0,0,23,7,14,0,0,16,16,8,0,0,26,15,24,12,0,50,12,12,3,0,28,0,3,0,0,5,142,91,34,7,267
121011399,23,13,0,0,32,32,5,4,0,55,96,27,0,0,128,77,24,4,0,103,68,29,9,0,100,37,3,0,0,42,23,12,5,0,44,31,18,10,0,61,17,11,3,0,31,4,0,0,0,9,473,179,44,3,706
121011401,5,7,0,0,14,12,4,0,0,15,34,5,0,0,43,28,11,0,0,38,28,9,4,0,43,14,3,0,0,19,27,6,0,0,36,39,23,5,0,66,7,9,3,0,17,0,0,0,0,0,224,87,20,0,322
121011682,15,9,0,0,19,22,5,0,0,24,38,17,0,0,53,27,9,0,0,39,29,5,0,0,40,6,0,0,0,15,10,3,5,0,18,20,20,0,0,36,11,7,0,0,14,6,0,0,0,5,215,96,16,0,326
121011683,4,8,0,0,10,10,5,4,0,14,30,15,4,3,44,23,12,3,0,42,28,14,3,0,50,12,0,0,0,16,22,11,0,0,29,43,27,9,0,75,14,8,4,0,31,0,0,0,0,0,207,111,28,5,362
121011684,22,3,0,0,24,38,11,0,0,46,71,29,5,0,110,71,24,3,0,97,54,21,3,0,81,14,8,0,0,20,31,10,4,0,45,59,29,5,0,90,16,13,5,0,41,0,0,0,0,3,507,214,39,0,770
121011685,3,7,0,0,9,5,5,0,0,13,27,7,0,0,35,29,10,0,0,36,35,14,5,0,48,21,9,0,0,27,20,13,3,5,36,37,24,6,6,74,8,3,4,0,25,5,0,0,0,6,202,97,27,8,333
121011686,15,9,0,0,18,15,7,0,0,24,50,24,5,0,70,50,24,7,0,84,61,19,11,0,90,18,8,0,0,26,24,21,0,0,46,34,37,7,4,72,11,20,4,3,34,3,0,0,0,8,312,178,33,4,525
121011687,11,3,0,0,18,19,14,5,0,34,52,17,5,0,77,53,22,0,0,80,36,24,3,0,59,22,15,0,0,34,16,23,4,0,46,42,34,6,0,81,7,14,5,0,26,0,0,0,0,0,303,179,26,5,511
121021403,28,14,3,0,44,41,7,8,3,55,96,37,14,8,152,83,45,14,0,139,58,36,3,0,107,28,19,0,0,51,21,26,3,3,47,11,14,3,0,34,28,18,6,0,49,0,0,0,0,0,446,250,59,11,767
121021404,16,0,4,0,20,15,3,0,0,20,43,31,7,0,79,28,21,3,0,62,35,26,4,0,65,15,7,3,0,28,5,8,3,0,20,17,4,8,0,26,14,9,3,0,32,0,0,0,0,0,200,131,41,8,385
121021406,17,17,0,0,36,24,11,5,3,43,62,24,7,0,98,51,40,13,0,102,43,42,9,0,94,18,13,5,0,36,25,19,4,0,50,17,26,10,0,54,17,16,7,0,44,3,0,0,0,5,324,229,59,11,620
121021577,21,3,4,0,28,33,9,4,0,49,73,23,0,0,95,56,16,0,0,70,49,12,4,0,55,14,10,0,0,23,15,5,3,0,24,12,11,0,0,20,14,12,7,4,37,4,0,0,0,4,365,115,21,3,505
121021578,13,7,0,0,22,26,7,0,0,35,52,15,8,0,75,45,23,3,3,73,31,8,9,0,45,9,5,0,0,16,15,14,3,0,32,7,11,3,0,27,9,13,3,0,26,0,0,0,0,0,246,120,25,6,402
121021579,13,10,0,0,22,23,4,0,0,34,58,25,0,0,85,40,21,3,3,61,55,17,0,0,67,19,3,0,0,20,23,4,0,0,26,17,8,4,0,23,10,10,0,0,27,4,0,0,0,4,305,105,24,4,440
121031407,33,6,0,0,40,24,4,0,0,37,75,29,3,0,113,80,25,5,4,112,70,48,8,0,120,37,19,4,0,61,37,23,3,0,60,55,36,6,0,102,24,32,6,3,67,3,0,0,0,3,525,288,53,11,879
121031408,21,10,0,0,28,21,5,0,0,25,75,42,4,0,122,56,43,7,0,106,57,34,7,0,100,34,7,0,0,46,34,28,3,0,70,45,42,21,6,112,25,15,9,0,51,6,0,0,0,5,441,257,65,15,764
121031409,16,4,4,0,26,19,8,4,0,30,44,18,8,5,69,39,16,3,0,58,37,16,10,0,63,18,15,5,0,34,25,11,5,0,42,41,28,6,0,76,14,14,9,0,36,3,0,0,0,7,285,164,50,6,511
121031410,11,10,0,0,20,21,8,0,0,32,67,24,4,0,97,43,26,5,0,75,51,43,3,0,98,30,10,0,0,42,33,16,0,0,51,52,38,5,3,95,12,24,7,0,45,3,4,0,0,7,391,224,36,3,657
121031411,9,7,5,0,25,17,7,0,0,23,66,15,0,0,81,36,17,8,0,68,50,33,9,0,87,30,10,0,0,40,22,22,0,0,45,32,39,5,0,79,12,19,5,0,42,6,0,0,0,6,329,198,45,5,576
121031412,9,7,4,0,19,13,5,3,0,18,53,22,6,0,85,34,15,3,3,57,34,26,8,0,69,9,8,3,0,22,31,24,3,0,53,40,35,11,0,88,10,13,4,3,31,5,0,0,0,4,288,180,49,10,528
121041413,13,8,0,0,23,27,11,0,0,41,52,20,3,0,79,48,25,0,0,78,57,30,5,0,88,17,6,0,0,27,30,14,0,0,50,72,68,15,0,156,20,18,7,0,47,4,0,0,0,3,371,225,36,0,632
121041414,10,4,0,0,13,12,3,3,0,21,60,22,0,0,81,48,18,3,0,68,64,26,3,0,89,17,8,0,0,33,34,18,0,0,53,49,35,3,0,87,13,13,5,0,31,0,0,0,0,5,343,163,21,7,526
121041416,9,5,4,0,15,14,8,0,0,24,32,9,3,0,50,36,15,4,0,55,54,12,3,0,71,28,9,5,0,35,36,11,0,0,44,67,34,4,0,108,15,7,0,0,29,3,4,0,0,5,337,129,22,3,495
121041417,11,0,0,0,9,11,0,0,0,13,30,9,3,0,41,25,13,0,0,38,37,12,0,0,47,19,0,0,0,21,23,11,0,0,29,64,30,0,0,92,5,11,0,0,18,4,0,0,0,3,240,95,8,0,349
121041688,10,0,0,0,14,14,3,0,0,22,39,17,0,0,57,35,16,0,0,52,41,12,4,0,52,18,5,0,0,25,27,8,0,0,32,47,28,8,0,90,13,18,0,0,28,6,0,0,0,4,277,105,23,3,413
121041689,9,0,0,0,13,15,3,3,0,21,26,15,3,0,41,38,16,4,0,54,44,13,3,0,56,10,0,0,0,19,21,11,3,0,37,41,43,8,3,96,13,16,3,3,37,3,0,0,0,3,274,142,35,9,451
122011418,5,12,0,0,14,26,9,0,0,38,51,30,4,0,83,48,28,4,0,81,55,33,7,0,91,31,11,0,0,45,27,10,3,0,49,37,49,14,0,98,18,34,11,0,60,5,0,0,0,3,343,226,42,9,622
122011419,13,3,0,0,18,19,6,0,0,27,51,13,4,0,71,37,22,0,0,65,45,22,3,0,75,21,0,0,0,28,31,17,9,0,53,57,40,12,0,105,32,18,14,0,69,4,0,0,0,5,350,162,43,5,568
122021420,10,8,0,0,23,12,7,0,0,17,48,28,3,0,83,24,14,0,0,41,25,21,8,0,58,11,9,0,3,23,17,12,6,0,34,23,19,7,0,49,10,18,3,0,31,0,0,0,0,0,215,140,37,6,399
122021421,6,0,6,0,9,17,6,4,0,29,28,12,0,0,40,26,15,0,0,44,16,11,0,0,30,12,6,0,0,20,7,11,9,0,32,15,7,4,5,31,10,8,3,6,19,0,0,0,0,0,156,97,27,9,286
122021422,18,12,0,0,30,12,3,0,0,15,46,21,4,0,75,36,20,5,0,63,37,26,4,0,71,23,7,4,0,30,14,12,0,0,30,18,18,5,0,44,10,16,9,0,35,4,5,0,0,9,233,159,41,4,434
122021690,8,9,6,0,22,19,5,0,3,28,40,24,10,0,76,49,30,13,0,95,47,27,4,0,69,24,13,3,0,43,18,11,5,0,38,25,27,0,3,56,14,21,8,4,43,8,0,0,0,5,265,177,43,12,501
122021691,14,7,0,0,24,25,7,4,0,30,40,15,5,5,68,40,30,0,0,71,32,27,4,0,60,16,12,0,0,31,14,16,4,0,37,15,21,6,0,42,24,11,3,0,40,4,3,0,0,6,241,163,31,5,443
122031424,14,4,4,3,28,29,11,5,0,42,73,26,6,5,106,39,26,10,0,73,35,23,6,0,71,18,10,0,0,33,18,14,3,0,39,17,22,7,6,52,18,13,6,0,40,0,3,0,0,4,322,162,58,14,561
122031425,5,9,5,0,10,8,4,0,0,17,21,16,0,0,38,38,16,4,0,61,16,6,5,0,32,9,6,0,0,15,12,5,0,0,23,4,8,3,0,10,0,17,3,0,21,4,0,0,0,6,137,83,25,4,249
122031427,13,0,3,0,17,9,8,0,4,16,39,11,0,0,53,43,15,8,0,64,36,20,4,0,62,22,7,5,0,35,17,12,8,0,38,15,31,12,0,56,9,18,4,0,36,0,0,0,0,3,235,142,42,9,424
122031429,23,3,0,0,29,35,6,0,0,44,86,45,9,0,133,76,28,6,0,111,81,41,6,0,124,19,14,3,3,41,26,9,5,0,41,38,44,9,0,91,17,18,3,0,43,10,3,0,0,8,433,225,44,3,701
122031430,22,5,3,0,29,29,4,0,0,37,59,22,3,0,91,46,23,10,0,75,43,29,0,0,75,22,12,5,0,34,24,16,5,0,47,22,30,9,0,60,13,14,7,0,30,4,7,0,0,9,322,175,50,8,553
122031432,0,0,0,0,4,3,0,0,0,3,8,3,4,0,11,4,0,0,0,9,3,6,0,0,14,3,5,0,0,4,3,0,0,0,3,0,7,0,0,10,4,0,0,0,8,0,0,0,0,0,41,34,4,0,85
122031692,6,9,0,0,11,9,0,0,0,16,25,7,3,0,32,30,17,0,0,48,18,14,7,6,32,9,5,5,0,15,17,3,0,0,26,6,16,0,0,24,5,4,3,0,19,3,3,0,0,4,147,84,23,3,260
122031693,10,8,0,5,19,22,7,5,0,32,51,29,10,0,93,44,25,8,0,71,47,20,5,3,74,17,5,0,0,30,15,17,10,0,38,20,14,7,0,42,11,10,4,0,31,0,0,0,0,0,268,153,43,7,475
122031694,7,4,0,0,16,21,7,0,0,31,50,12,0,5,62,33,13,3,0,50,28,13,3,0,36,15,9,0,0,23,9,13,4,0,25,18,8,5,0,33,9,9,8,0,27,0,0,0,0,3,207,93,27,5,330
122031695,31,11,0,0,43,39,3,0,0,46,108,31,7,0,150,100,32,8,0,140,78,33,10,0,121,25,13,0,0,48,17,21,0,0,40,28,13,5,0,42,28,15,9,0,50,9,0,0,0,11,532,205,36,7,779
122031696,11,10,0,0,14,14,8,7,0,25,44,16,3,0,68,49,37,4,0,92,32,19,13,0,62,22,21,5,0,44,13,15,6,0,39,18,32,11,0,55,9,14,7,0,34,4,3,0,0,8,248,187,60,5,496
122031697,12,5,0,0,18,22,7,0,0,35,59,23,8,0,79,46,20,4,0,64,44,16,0,0,64,19,5,0,0,22,13,13,4,0,33,13,16,3,0,35,20,5,4,3,34,8,3,0,0,9,273,119,27,6,424
123011433,11,9,3,0,26,20,6,8,0,41,57,21,11,0,96,41,25,7,3,74,33,19,6,0,61,18,4,7,0,24,21,12,0,0,34,12,16,4,4,34,15,14,7,0,35,4,0,0,0,13,269,147,54,15,483
123011698,14,11,3,0,31,17,3,6,0,22,52,14,13,3,80,35,22,4,7,69,22,11,7,4,46,11,0,3,0,11,5,0,3,0,14,0,9,0,0,10,11,5,3,0,16,7,0,0,0,6,199,87,48,18,352
123011699,19,16,6,3,45,27,22,10,3,56,75,31,12,11,134,51,36,10,3,107,34,38,5,0,82,28,18,12,0,56,22,15,4,3,41,10,13,8,0,29,16,7,8,6,34,0,4,0,0,3,330,236,79,36,681
123011700,7,6,0,0,12,10,11,8,0,30,27,15,5,3,54,22,20,7,3,50,17,20,9,0,41,12,4,3,3,24,13,13,0,4,24,6,8,3,0,16,7,4,0,0,12,10,0,0,0,10,142,103,45,18,315
123011701,15,19,8,4,49,30,29,15,0,81,75,50,26,7,159,70,48,10,7,138,52,37,8,8,110,34,23,9,7,74,30,24,13,7,72,13,13,5,0,30,23,21,5,7,61,7,11,0,0,11,412,311,113,45,881
123011702,6,8,5,0,17,15,4,9,6,39,40,25,10,0,77,30,23,10,3,69,39,27,12,3,81,12,7,0,3,26,18,11,0,0,32,3,4,0,0,15,4,7,4,0,17,4,0,0,0,10,195,141,65,19,417
123021436,46,38,19,19,130,98,49,24,18,182,143,82,35,19,273,102,46,25,14,185,67,46,12,10,134,34,19,3,3,53,25,23,7,4,53,9,8,11,6,32,28,26,13,6,69,16,12,4,0,26,701,433,179,116,1420
123021437,46,34,23,8,105,47,24,7,6,90,154,56,26,11,244,97,35,18,4,150,62,25,16,3,102,24,14,4,6,53,22,19,0,3,50,11,13,9,0,32,19,26,13,8,56,10,0,6,0,15,605,309,132,52,1099
123021438,48,30,9,13,103,61,27,12,15,118,109,71,27,16,224,85,51,15,6,172,61,37,15,0,115,15,22,0,0,46,31,14,12,0,60,14,9,0,7,28,26,19,17,9,76,14,7,3,0,25,600,363,152,83,1200
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,25,23,7,10,70,55,24,5,0,91,113,42,24,6,181,63,38,7,0,111,65,20,11,0,100,29,6,6,4,45,21,14,9,5,44,9,9,0,0,16,32,10,3,0,46,5,5,0,0,16,482,242,95,36,855
123021443,41,31,23,8,106,82,23,4,3,113,116,56,30,16,218,88,26,15,8,140,56,23,4,0,87,33,11,10,0,52,24,25,7,5,63,4,5,5,0,21,33,6,7,6,56,16,3,4,0,22,580,270,144,68,1056
123021444,54,33,24,7,116,89,33,18,13,158,134,72,26,19,248,97,52,19,14,180,78,29,11,9,124,20,21,3,4,50,17,20,7,6,42,8,14,7,0,33,31,16,14,15,79,8,7,3,7,19,671,350,171,91,1287
123021703,14,8,3,0,31,14,9,8,0,26,41,18,5,3,75,26,16,3,7,49,20,19,0,0,39,16,7,5,0,26,10,11,14,0,36,10,10,6,0,23,11,6,4,3,19,7,0,0,0,9,203,130,60,25,409
123021704,4,10,0,0,19,31,7,3,0,43,64,23,5,0,94,34,15,5,5,57,31,15,4,0,53,19,3,0,0,22,8,8,5,0,23,3,3,0,0,6,14,5,5,0,29,4,5,0,0,10,254,118,40,12,421
123021705,32,20,5,4,62,51,16,3,4,69,109,54,16,13,186,65,31,10,3,119,49,31,6,5,91,29,11,4,0,45,17,10,4,4,35,10,8,6,3,24,12,15,11,0,41,8,6,0,0,21,464,252,87,44,848
123021706,45,23,12,4,85,71,22,12,9,115,110,49,19,11,192,54,25,7,9,97,44,25,9,3,82,21,13,5,0,36,11,8,3,0,15,5,6,0,0,10,28,6,12,5,51,20,8,0,0,33,524,250,114,52,944
123031445,6,10,0,0,12,17,8,3,3,29,26,8,8,0,53,17,15,4,0,41,13,7,0,5,22,9,0,0,0,19,4,0,0,0,8,0,0,0,0,0,6,4,10,0,12,0,0,0,0,0,129,73,36,10,245
123031446,9,4,0,0,15,12,5,4,0,28,29,13,12,0,52,24,11,5,3,43,21,22,0,0,46,14,6,0,0,16,11,3,4,0,14,3,8,5,0,12,3,9,9,0,18,4,0,0,0,4,150,97,35,7,288
123031447,27,28,7,5,69,54,32,13,11,107,98,39,22,10,175,68,38,20,4,128,48,21,13,7,90,30,16,3,0,50,18,15,0,3,32,8,5,3,4,19,26,23,16,3,69,8,3,3,3,12,450,259,120,42,877
123031448,15,6,6,4,24,20,4,0,0,19,28,27,0,3,60,20,12,5,0,40,13,3,0,0,24,21,3,0,0,21,3,4,0,0,10,7,4,3,0,16,10,0,4,5,16,6,0,0,0,6,164,77,21,14,277
124011449,13,5,0,0,20,25,10,4,0,32,43,20,0,0,61,33,9,0,0,44,19,7,7,3,34,6,6,0,0,12,3,4,0,0,3,4,6,0,0,7,4,12,4,0,27,3,0,0,0,3,188,82,16,11,291
124011450,18,7,0,5,31,38,14,3,0,58,73,34,13,7,128,58,33,13,0,107,50,27,16,0,95,21,17,6,3,45,32,18,3,0,53,24,16,4,3,48,28,19,10,0,61,0,4,0,0,10,408,216,77,13,715
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,49,15,5,0,70,64,16,7,0,89,110,31,15,6,165,58,20,3,0,87,28,15,5,0,48,17,9,0,0,26,10,5,0,0,17,3,3,5,0,11,11,13,18,0,38,0,3,0,0,3,436,152,57,17,659
124011453,26,9,3,0,39,27,18,4,3,56,61,43,15,5,124,53,20,0,0,75,31,21,3,0,64,19,11,7,0,30,14,12,0,0,25,10,3,0,0,8,27,12,0,0,46,9,4,0,0,7,323,167,50,8,542
124011454,39,14,5,5,57,31,14,0,0,56,128,62,15,0,207,79,41,9,5,136,69,38,18,0,128,38,16,3,0,61,23,16,3,0,41,15,8,0,0,27,19,19,6,5,49,5,0,3,0,8,495,252,68,22,841
124011455,16,10,0,0,29,24,5,6,3,29,27,9,0,0,41,26,10,7,0,40,12,4,3,0,23,7,0,0,0,5,3,0,0,0,3,6,3,0,0,9,6,8,3,0,16,0,0,0,0,0,140,59,23,6,231
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,41,32,12,5,93,62,22,16,4,107,133,47,31,9,219,74,36,12,3,126,82,26,10,4,120,34,15,4,3,59,28,9,10,4,43,11,9,4,0,29,24,8,3,3,42,5,5,0,0,15,571,264,108,50,1002
124031459,19,10,5,4,27,42,10,3,0,58,78,27,9,4,113,53,32,10,3,99,52,34,4,0,93,30,12,0,0,46,15,14,7,3,39,18,9,3,0,33,18,16,6,0,38,3,5,3,0,9,350,180,50,22,603
124031460,25,13,8,0,44,36,25,14,0,76,94,59,30,10,191,97,47,15,5,162,58,50,13,3,133,31,20,10,6,66,36,41,4,0,74,9,19,6,5,46,18,19,3,5,47,4,4,0,0,5,450,334,117,43,950
124031461,44,18,8,4,77,60,23,12,0,92,144,62,24,11,239,87,42,11,5,142,67,45,8,3,118,30,25,5,3,72,26,21,8,0,50,7,5,4,0,12,31,15,10,3,54,10,8,0,0,15,578,316,93,31,1021
124031462,65,52,24,3,143,72,39,11,11,137,176,70,28,11,280,123,45,10,4,187,85,40,12,3,142,32,16,7,0,49,18,17,5,0,42,11,16,5,4,33,19,26,10,3,61,15,4,3,0,25,736,400,136,57,1328
124031463,10,7,0,5,21,14,8,7,0,28,29,19,10,0,55,38,13,5,0,60,14,18,4,5,44,17,4,3,0,26,14,15,3,4,28,15,12,11,3,36,9,9,3,3,27,3,0,0,0,4,188,130,49,21,387
124031464,73,29,14,4,122,86,20,12,3,122,157,46,11,9,229,85,59,10,0,151,49,33,6,0,98,31,8,3,3,42,32,15,0,0,43,8,6,0,3,24,23,6,3,0,30,12,3,5,0,20,693,278,83,32,1088
124031465,5,4,0,3,19,4,7,9,0,17,35,6,3,0,44,18,11,0,0,27,17,0,0,0,20,6,4,0,0,11,3,7,4,4,12,3,4,0,0,10,7,3,0,0,17,0,0,0,0,0,114,58,17,14,199
124031707,34,16,15,9,75,44,22,9,3,78,106,46,10,3,172,55,37,16,7,114,53,36,13,5,101,18,7,11,5,38,18,20,10,0,48,7,10,8,3,24,18,14,10,0,42,10,4,0,0,13,434,267,113,60,872
124031708,19,13,7,3,38,17,14,7,3,45,38,33,5,3,82,37,22,12,4,81,23,26,10,3,60,11,11,7,0,26,17,17,0,8,31,5,6,9,0,18,10,4,6,5,29,0,0,0,0,5,219,158,62,38,475
124041466,37,22,3,0,57,52,16,7,4,76,105,42,11,4,165,65,33,14,0,112,57,25,10,0,95,32,11,6,0,47,26,19,3,0,49,14,3,0,0,14,22,26,12,4,56,14,4,0,0,18,489,225,76,18,816
124041467,29,29,15,0,71,49,26,15,11,98,111,48,24,5,184,87,38,13,5,139,54,27,4,0,84,23,18,4,0,47,25,14,3,0,43,6,10,0,0,18,28,21,14,0,61,4,0,0,0,7,499,273,107,36,923
124041468,10,5,6,3,20,7,4,0,0,14,32,9,4,4,49,18,9,3,4,36,14,9,3,0,24,11,3,0,0,15,9,4,0,0,15,5,3,0,0,8,11,0,0,0,13,4,0,0,0,7,149,64,22,11,247
124051469,10,3,7,3,22,9,3,3,4,13,40,17,3,0,63,14,11,3,0,33,20,4,0,0,33,14,11,3,0,25,8,7,0,0,15,8,3,0,0,15,6,12,3,3,16,4,0,0,0,4,143,83,24,19,262
124051470,39,27,6,3,80,55,20,8,8,86,110,60,13,8,193,85,24,15,9,135,74,39,12,7,127,30,15,5,8,59,26,33,6,4,74,6,15,0,3,29,19,19,13,4,56,8,4,0,0,13,522,288,106,59,977
124051580,33,29,10,7,74,54,15,11,5,91,93,45,26,9,175,57,36,15,3,114,55,21,3,3,87,22,14,8,5,44,12,9,5,0,24,4,10,3,4,17,17,10,4,5,33,6,3,4,3,20,446,243,100,66,865
124051581,51,28,24,11,110,77,19,10,8,118,166,52,23,8,248,106,47,13,7,166,57,21,10,4,96,32,15,0,0,50,20,14,0,5,43,4,0,0,0,13,31,26,13,5,76,21,6,0,0,30,702,299,117,62,1171
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,26,12,5,0,39,36,15,5,8,62,64,32,10,4,116,37,18,9,9,71,36,9,4,3,49,9,10,0,4,26,9,6,4,5,29,5,3,7,0,15,16,6,5,9,29,5,6,0,0,11,326,173,59,49,605
125011583,21,4,4,0,26,24,14,0,0,38,31,21,0,3,57,22,3,0,5,29,5,10,0,0,17,7,4,0,0,16,0,6,0,0,4,3,0,0,0,6,10,0,0,0,12,0,0,0,0,0,168,82,29,17,290
125011584,8,4,4,3,22,18,5,7,4,35,36,13,3,4,56,25,5,8,0,37,18,5,0,4,32,9,3,0,0,12,6,0,5,0,15,4,4,0,0,8,8,4,0,0,19,7,0,0,0,10,175,82,32,21,315
125011585,16,9,3,0,32,18,11,0,0,31,53,18,0,4,72,34,17,3,4,57,22,6,5,0,40,10,0,6,0,20,7,13,0,0,21,6,4,3,3,14,8,5,4,3,22,0,0,0,0,7,225,105,35,16,383
125011586,34,11,11,5,60,39,11,3,3,53,106,35,14,3,157,66,25,6,4,104,57,21,4,5,82,41,7,5,0,58,21,22,3,0,45,13,18,3,6,34,12,15,6,0,37,8,5,0,0,18,493,207,61,24,777
125011587,9,3,5,3,12,23,9,5,0,28,30,9,3,3,44,12,4,4,4,24,12,5,5,0,29,0,0,3,0,9,7,0,0,0,13,0,7,0,0,11,5,0,0,0,6,0,0,0,0,0,132,45,23,13,215
125011709,6,4,0,0,11,5,4,0,0,16,29,11,3,0,45,25,10,4,0,42,28,6,7,0,37,14,6,0,0,20,11,8,0,0,16,11,10,3,0,19,8,5,0,0,8,0,0,0,0,3,151,77,18,9,255
125011710,21,0,3,0,27,30,8,0,0,39,88,17,4,0,115,65,22,0,0,89,54,7,0,0,70,29,6,0,0,36,19,13,0,0,30,14,3,0,0,23,15,10,0,0,28,3,0,0,0,8,447,117,17,3,593
125021477,47,19,5,0,68,56,23,4,3,95,137,51,9,3,194,78,32,10,4,128,79,40,13,0,130,38,22,3,0,66,26,25,10,4,68,13,16,3,4,41,26,18,10,5,58,9,8,0,0,17,617,319,81,28,1043
125021478,30,18,6,5,58,39,9,7,0,62,80,47,8,8,139,78,28,5,0,108,62,22,8,0,89,28,14,4,0,49,14,13,5,0,39,22,12,16,3,55,20,12,5,3,39,8,3,0,0,12,475,224,69,22,789
125021711,16,8,3,0,25,12,14,8,0,31,58,13,0,0,73,29,25,5,0,50,33,21,6,0,53,20,4,0,0,27,9,16,3,0,23,16,14,10,0,34,6,8,9,0,22,7,0,0,0,14,243,135,38,4,421
125021712,25,15,6,0,45,39,17,0,0,62,73,40,3,5,118,74,33,3,0,112,72,30,6,0,105,31,17,4,0,48,21,16,0,0,37,9,15,4,0,36,8,14,0,0,27,4,3,0,0,5,421,230,41,10,701
125031479,54,17,17,9,96,62,30,14,11,115,109,60,18,15,198,67,39,15,5,130,35,27,7,4,79,33,14,7,3,55,18,30,10,3,56,5,13,14,10,34,22,15,3,3,43,10,7,4,6,21,501,309,146,88,1047
125031480,35,21,4,0,64,62,12,7,7,85,88,39,18,8,155,50,27,9,5,92,35,29,12,7,75,14,15,11,4,40,12,16,0,0,30,9,10,5,0,21,14,14,6,0,44,10,4,3,0,18,435,241,95,54,826
125031481,37,27,6,6,68,44,17,3,6,76,104,40,6,17,169,61,27,4,5,103,46,24,6,3,77,32,14,5,3,54,16,13,8,0,38,12,13,7,0,25,16,18,9,3,47,13,4,0,0,17,487,236,83,64,867
125031483,55,14,12,7,94,60,10,15,10,97,97,44,17,17,179,59,39,12,10,116,34,17,14,3,69,14,14,3,7,38,20,8,9,6,41,7,14,3,3,27,19,27,8,8,60,12,6,0,7,23,494,247,134,103,979
125031484,38,20,18,7,88,55,21,14,7,92,101,67,20,20,210,81,39,19,11,142,58,29,10,7,119,32,19,4,10,65,14,21,11,6,57,8,10,11,3,40,20,23,11,9,57,5,0,4,0,7,546,312,151,96,1106
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031713,18,13,6,0,40,37,10,6,7,63,74,41,17,3,137,55,27,10,0,97,46,35,6,3,89,17,13,3,0,40,32,20,5,0,56,10,12,4,0,24,17,20,6,6,52,0,0,0,0,9,369,217,89,30,709
125031714,40,15,3,3,68,76,16,3,4,101,116,48,21,8,197,83,29,14,9,135,56,33,7,3,98,30,22,0,6,51,15,20,4,5,48,14,11,16,5,43,18,17,4,5,44,15,7,5,0,23,602,278,107,66,1054
125031715,13,11,6,0,29,9,8,0,5,26,58,17,8,5,79,34,22,9,0,62,25,16,9,3,52,21,14,0,0,36,10,12,8,4,35,7,10,12,4,28,6,10,6,0,20,5,5,0,0,7,217,143,56,20,434
