SA2_MAINCODE_2016,C11_2500_2999_R650m,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R0_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650mo,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000m_R0_74,C11_4000m_R75_99,C11_4000m_R100_149,C11_4000m_R150_199,C11_4000m_R200_224,C11_4000m_R225_274,C11_4000m_R275_349,C11_4000m_R350_449,C11_4000m_R450_549,C11_4000m_R550_649,C11_4000m_R650m,C11_4000m_R_NS,C11_4000m_R_Tot,C11_PI_S_R0_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650m,C11_PI_S_R_NS,C11_PI_S_R_Tot,C11_AI_NS_R0_74,C11_AI_NS_R75_99,C11_AI_NS_R100_149,C11_AI_NS_R150_199,C11_AI_NS_R200_224,C11_AI_NS_R225_274,C11_AI_NS_R275_349,C11_AI_NS_R350_449,C11_AI_NS_R450_549,C11_AI_NS_R550_649,C11_AI_NS_R650m,C11_AI_NS_R_NS,C11_AI_NS_R_Tot,C11_Tot_R0_74,C11_Tot_R75_99,C11_Tot_R100_149,C11_Tot_R150_199,C11_Tot_R200_224,C11_Tot_R225_274,C11_Tot_R275_349,C11_Tot_R350_449,C11_Tot_R450_549,C11_Tot_R550_649,C11_Tot_R650m,C11_Tot_R_NS,C11_Tot_R_Tot,C16_N_inc_R0_74,C16_N_inc_R75_99,C16_Ne_Ni_inc_R100_149,C16_Ne_Ni_inc_R150_199,C16_Ne_Ni_inc_R200_224,C16_Ne_Ni_inc_R225_274,C16_Ne_Ni_inc_R275_349,C16_Ne_Ni_inc_R350_449,C16_Ne_Ni_inc_R450_549,C16_Ne_Ni_inc_R550_649,C16_Ne_Ni_inc_R650m,C16_Ne_Nil_inc_R_NS,C16_N_inc_R_Tot,C16_1_149_R0_74,C16_1_149_R75_99,C16_1_149_R100_149,C16_1_149_R150_149,C16_1_149_R200_224,C16_1_149_R225_274,C16_1_149_R275_349,C16_1_149_R350_449,C16_1_149_R450_549,C16_1_149_R550_649,C16_1_149_R650m,C16_1_149_R_NS,C16_1_149_R_Tot,C16_150_299_R0_74,C16_150_299_R75_99,C16_150_299_R100_149,C16_150_299_R150_199,C16_150_299_R150_224,C16_150_299_R225_274,C16_150_299_R275_349,C16_150_299_R350_449,C16_150_299_R450_549,C16_150_299_R550_649,C16_150_299_R650m,C16_150_299_R_NS,C16_150_299_R_Tot,C16_300_399_R0_74,C16_300_399_R75_99,C16_300_399_R100_149,C16_300_399_R150_199,C16_300_399_R200_224,C16_300_399_R225_274,C16_300_399_R275_349,C16_300_399_R350_449,C16_300_399_R450_549,C16_300_399_R550_649,C16_300_399_R650m,C16_300_399_R_NS,C16_300_399_R_Tot,C16_400_499_R0_74,C16_400_499_R75_99,C16_400_499_R100_149,C16_400_499_R150_199,C16_400_499_R200_224,C16_400_499_R225_274,C16_400_499_R275_349,C16_400_499_R350_449,C16_400_499_R450_549,C16_400_499_R550_649,C16_400_499_R650m,C16_400_499_R_NS,C16_400_499_R_Tot,C16_500_649_R0_74,C16_500_649_R75_99,C16_500_649_R100_149,C16_500_649_R150_199,C16_500_649_R200_224,C16_500_649_R225_274,C16_500_649_R275_349,C16_500_649_R350_449,C16_500_649_R450_549,C16_500_649_R550_649,C16_500_649_R650m,C16_500_649_R_NS,C16_500_649_R_Tot,C16_650_799_R0_74,C16_650_799_R75_99,C16_650_799_R100_149,C16_650_799_R150_199,C16_650_799_R200_224,C16_650_799_R225_274,C16_650_799_R275_349,C16_650_799_R350_449,C16_650_799_R450_549,C16_650_799_R550_649,C16_650_799_R650m,C16_650_799_R_NS,C16_650_799_R_Tot,C16_800_999_R0_74,C16_800_999_R75_99,C16_800_999_R100_149,C16_800_999_R150_199,C16_800_999_R200_224,C16_800_999_R225_274,C16_800_999_R275_349,C16_800_999_R350_449,C16_800_999_R450_549,C16_800_999_R550_649,C16_800_999_R650m,C16_800_999_R_NS,C16_800_999_R_Tot,C16_1000_1249_R0_74,C16_1000_1249_R75_99,C16_1000_1249_R100_149,C16_1000_1249_R150_199,C16_1000_1249_R200_224,C16_1000_1249_R225_274,C16_1000_1249_R275_349,C16_1000_1249_R350_449,C16_1000_1249_R450_549,C16_1000_1249_R550_649,C16_1000_1249_R650m,C16_1000_1249_R_NS,C16_1000_1249_R_Tot,C16_1250_1499_R0_74,C16_1250_1499_R75_99,C16_1250_1499_R100_149,C16_1250_1499_R150_199,C16_1250_1499_R200_224,C16_1250_1499_R225_274,C16_1250_1499_R275_349,C16_1250_1499_R350_449,C16_1250_1499_R450_549,C16_1250_1499_R550_649,C16_1250_1499_R650m,C16_1250_1499_R_NS,C16_1250_1499_R_Tot,C16_1500_1999_R0_74,C16_1500_1999_R75_99
115031300,3,0,36,4,0,0,0,0,3,4,5,11,5,3,0,40,0,0,0,0,0,0,0,0,4,0,0,0,7,4,0,0,4,4,9,9,14,9,3,3,3,61,0,0,0,5,0,0,4,0,0,0,0,0,14,98,10,36,85,48,94,154,152,67,29,24,35,828,0,0,0,0,0,0,0,3,5,0,0,0,14,6,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,3,0,7,0,3,0,0,0,0,20,6,0,4,3,4,5,0,0,0,0,0,0,23,10,0,3,8,15,3,0,7,0,0,0,0,43,3,0,0,0,10,3,0,14,4,0,0,0,40,3,0,0,0,3,0,9,17,4,0,0,3,43,3,0,0,0,3,7,6,21,12,0,0,5,62,4,0,0,0,4,6,16,25,14,0,3,3,72,12,0,0,3,6,9,6,33,12,3,6,4,80,11,0
115041301,3,0,25,0,0,0,0,0,0,3,3,6,4,0,0,22,0,0,0,0,0,0,3,0,0,5,0,0,10,3,0,0,0,0,3,10,12,3,0,0,0,39,0,0,0,0,0,0,0,3,0,0,0,0,8,43,0,14,33,37,48,76,110,44,38,11,25,488,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,3,0,0,0,0,0,14,3,0,0,0,0,0,3,0,3,0,0,0,9,4,0,0,0,0,3,3,10,0,0,0,3,23,3,0,0,3,0,5,4,6,0,0,0,0,21,3,0,0,0,0,4,7,8,3,0,0,0,31,5,0,0,0,3,3,0,7,13,0,0,0,40,0,0,0,0,0,3,3,15,8,3,3,3,41,0,0,0,0,0,8,3,7,4,7,0,5,32,4,0
115041302,27,0,106,3,0,0,0,0,0,3,4,10,40,15,3,78,3,0,0,0,0,0,3,0,5,13,16,0,43,3,0,0,5,4,0,3,3,20,25,13,4,73,0,0,0,0,0,0,0,0,0,0,0,8,5,44,0,12,23,23,22,45,69,183,209,109,28,762,0,0,0,0,0,0,0,0,4,3,4,3,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,9,3,0,0,3,0,0,3,0,3,5,0,3,22,0,0,0,0,0,0,0,0,0,8,3,0,14,0,0,0,0,0,0,0,4,7,6,4,0,22,4,0,0,0,0,3,0,4,8,15,7,3,36,0,0,0,5,0,0,6,7,11,15,9,4,64,4,0,0,0,0,3,0,3,8,24,15,3,65,4,0
116011303,0,3,70,0,0,0,0,0,8,9,24,3,0,0,0,40,0,0,0,0,0,0,4,5,0,0,0,0,15,0,0,4,3,0,17,48,36,8,0,0,7,130,3,3,5,0,0,0,13,7,0,0,0,10,50,65,77,79,83,54,235,826,696,49,9,25,68,2264,0,0,8,3,0,0,10,20,4,0,0,8,52,0,4,3,0,0,3,0,3,0,0,0,0,20,10,7,10,6,0,0,10,13,5,0,0,3,74,6,4,26,14,0,8,10,11,3,0,0,3,83,11,0,21,11,7,4,16,28,5,0,0,9,114,4,0,3,9,3,0,18,56,9,0,0,4,110,7,0,9,14,3,12,38,81,16,0,0,0,178,6,0,7,5,10,8,48,124,12,4,0,9,227,5,0,4,3,6,4,44,195,29,3,0,3,289,3,0,0,3,3,7,32,177,27,0,0,3,264,3,0
116011304,0,0,53,5,0,0,3,0,0,7,18,3,0,0,0,31,0,0,0,0,0,0,0,3,0,0,0,0,5,3,3,8,8,8,7,22,33,8,0,0,8,114,5,12,8,11,0,0,3,5,0,0,3,10,59,98,168,164,130,65,120,391,437,47,3,11,71,1712,0,0,9,0,0,0,8,7,5,0,0,8,37,5,0,4,3,0,0,0,5,0,0,0,0,16,15,4,23,10,0,3,4,10,6,0,0,4,80,3,5,62,16,3,0,3,8,0,0,0,6,109,6,7,51,25,3,9,4,23,0,0,0,3,140,3,0,5,11,8,5,16,36,10,3,0,4,107,4,3,8,19,15,11,16,66,13,0,0,5,149,0,3,11,8,9,10,19,73,22,0,0,0,154,3,0,8,10,7,13,27,97,36,3,3,10,213,3,0,3,0,0,6,16,97,27,3,0,3,170,3,0
116011306,0,0,54,0,0,0,0,0,8,4,18,11,0,0,0,37,0,0,0,0,0,0,3,3,3,0,0,0,16,7,4,17,12,11,12,19,24,9,4,4,13,139,3,10,7,9,3,3,5,3,0,0,3,16,63,121,272,231,172,84,230,345,348,67,11,17,74,1970,9,0,8,7,0,3,0,7,4,0,0,0,38,4,0,4,4,0,0,0,0,0,0,0,3,16,13,5,30,9,5,0,3,8,0,0,0,3,87,8,6,68,13,6,4,3,4,3,0,0,3,115,5,5,67,14,12,3,14,23,4,0,0,6,150,3,3,30,26,7,11,12,18,5,0,0,4,120,7,3,28,46,24,18,23,40,3,0,0,10,197,3,0,8,16,18,17,29,55,16,5,0,6,167,3,0,6,14,16,15,30,61,22,4,0,3,176,3,0,3,8,3,8,32,81,30,4,3,3,172,3,0
116011307,0,0,80,0,0,0,0,0,0,7,17,21,3,0,0,52,0,0,0,0,0,0,0,0,3,3,0,0,13,10,3,10,14,4,9,27,27,19,0,3,9,125,14,18,3,9,0,4,8,11,0,0,0,19,84,170,248,186,153,76,172,383,416,149,24,13,89,2077,8,3,10,3,3,0,11,10,3,0,0,6,62,5,0,4,3,4,0,0,0,0,0,0,0,29,34,15,40,20,4,4,3,10,0,0,0,10,141,9,10,87,8,7,6,7,11,3,0,0,4,155,19,5,90,17,6,6,8,20,5,0,0,0,179,5,0,27,6,8,4,8,24,11,7,0,0,102,8,3,15,25,18,21,19,37,12,0,0,6,163,0,0,5,7,17,18,19,60,17,8,0,4,161,3,0,6,17,10,15,28,88,30,3,0,9,218,3,0,0,11,3,9,24,101,33,7,0,3,200,5,0
116011308,0,5,90,0,0,0,0,4,0,4,16,8,0,0,3,43,0,0,0,0,0,0,3,3,0,0,0,0,7,4,0,3,16,8,3,23,54,12,0,4,4,136,0,3,10,3,0,0,3,6,0,0,0,4,38,106,139,133,144,101,134,397,595,79,13,14,80,1929,7,0,3,4,0,3,0,9,3,0,0,4,38,9,0,4,0,0,0,0,0,0,0,0,0,17,11,7,23,5,3,0,3,4,0,0,0,7,73,8,10,43,10,4,4,8,5,5,0,0,0,94,0,3,55,19,3,3,0,12,5,0,0,9,122,0,0,10,17,3,8,6,38,11,3,0,4,105,4,0,15,18,13,13,18,44,17,0,0,7,158,3,0,3,0,9,5,17,55,19,5,0,5,117,9,0,3,8,7,8,18,79,32,4,0,3,176,0,0,0,4,0,3,17,89,40,6,0,3,172,10,0
116011560,0,0,38,0,0,0,0,3,0,7,5,4,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,5,4,0,3,8,0,8,18,28,0,0,0,3,73,3,7,4,7,0,4,3,9,0,0,0,9,38,49,57,64,96,45,79,262,305,32,3,0,45,1045,3,0,3,0,0,0,0,7,3,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,7,4,4,0,0,3,0,0,0,3,33,0,3,25,6,3,0,3,4,3,0,0,3,46,3,0,13,9,3,6,14,13,0,0,0,4,67,6,0,5,3,5,3,6,24,3,0,0,3,66,0,0,8,5,3,8,8,34,9,0,0,0,72,0,0,3,6,4,3,13,38,11,3,0,3,88,3,0,0,8,3,6,20,68,21,3,3,0,137,0,0,0,0,4,3,11,70,21,0,0,4,122,3,0
116011561,0,0,49,0,0,0,0,0,0,14,13,3,0,0,0,32,0,0,0,0,0,0,0,6,3,0,0,0,10,3,0,0,0,4,14,27,39,10,0,0,7,105,0,0,0,3,0,3,8,0,0,0,0,10,25,83,34,28,45,52,121,459,440,58,7,14,45,1389,0,0,3,0,0,0,9,5,6,3,0,3,30,0,0,0,0,0,0,0,5,0,0,0,0,7,3,4,4,3,6,0,0,6,5,3,0,3,35,3,3,10,6,3,0,0,8,0,0,0,0,32,0,0,15,12,0,8,11,19,6,0,0,4,70,0,0,3,4,6,5,15,30,10,0,0,0,74,7,0,7,0,7,9,10,54,17,3,0,0,110,0,0,0,3,0,8,12,80,17,3,0,4,133,6,0,0,4,0,6,24,91,23,0,0,0,160,0,0,0,3,0,3,24,100,23,4,0,0,163,0,0
116021309,4,0,87,0,0,0,0,0,0,3,16,30,26,3,0,86,0,0,0,0,0,0,0,0,10,11,9,0,44,0,0,0,3,3,3,5,6,30,19,4,5,76,0,0,0,0,0,0,0,0,0,3,0,3,8,12,0,11,9,19,16,27,152,297,168,44,21,779,0,0,4,0,0,0,0,3,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,5,0,3,3,9,3,0,20,0,0,0,0,0,0,0,3,10,5,7,0,21,0,0,3,0,0,0,0,4,8,10,7,4,42,0,0,0,0,3,0,0,3,14,16,5,0,48,3,0,0,0,0,3,0,0,14,19,9,0,40,3,0
116021310,13,0,168,0,0,0,0,0,4,0,16,37,65,16,3,138,0,0,0,0,0,4,0,4,15,32,11,0,52,0,0,0,0,0,0,6,8,29,22,7,4,85,0,0,0,0,0,0,0,0,0,0,0,4,14,13,0,10,23,19,34,47,246,332,336,73,28,1161,0,0,0,0,0,0,0,0,3,4,0,3,13,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,3,3,0,0,0,3,3,0,0,11,3,0,0,3,0,0,0,0,6,0,4,0,25,0,0,0,0,0,0,3,5,4,7,7,0,26,5,0,0,3,0,0,0,10,19,10,5,4,59,0,0,0,0,0,0,0,16,26,21,9,0,71,0,0,0,0,0,0,0,14,26,33,13,0,102,0,0,0,0,0,3,5,3,44,54,23,0,134,3,0
116021312,0,0,41,0,0,0,0,0,0,8,9,5,3,3,0,32,5,0,0,0,0,0,0,3,0,0,0,0,13,4,0,0,9,5,10,13,20,9,3,0,7,85,4,0,0,0,3,0,5,3,0,0,0,12,32,81,22,49,137,104,155,276,205,64,18,18,49,1169,0,0,0,4,0,3,0,3,0,3,0,4,19,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,3,4,0,0,6,0,0,0,0,16,0,0,8,6,0,4,0,7,8,0,0,0,34,4,0,6,11,5,9,5,13,6,0,3,3,59,3,0,6,7,0,4,10,19,3,4,4,0,63,3,0,3,3,3,3,10,34,6,4,3,3,82,3,0,4,5,0,15,15,37,10,5,0,4,93,6,0,3,6,0,9,12,49,18,8,16,7,128,11,0,0,3,8,5,11,49,24,18,12,5,141,3,0
116021562,0,0,23,0,0,0,0,0,0,0,3,8,0,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,12,52,71,10,0,3,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,6,8,0,0,16,0,0,0,0,0,0,0,4,3,0,0,0,16,0,0
116021563,0,0,133,4,0,0,0,3,6,11,37,27,4,0,0,89,3,0,0,0,0,0,0,8,0,0,0,0,15,0,3,0,0,0,0,20,52,13,0,0,4,99,0,4,0,0,0,4,0,6,0,0,0,10,24,42,53,48,42,37,69,321,809,193,23,9,42,1674,0,0,3,0,0,0,0,3,7,3,0,6,29,4,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,3,0,0,6,3,0,0,0,20,0,0,13,0,0,0,3,8,6,0,0,0,32,4,0,9,3,5,0,4,8,9,0,0,3,54,0,0,5,6,0,4,7,15,15,0,0,4,63,0,0,0,5,4,0,8,22,20,4,0,3,63,0,0,0,0,5,5,12,50,38,7,0,0,130,0,0,0,3,8,3,9,69,50,10,0,0,153,0,0,0,3,0,3,16,67,62,8,0,3,175,4,0
116031313,0,0,29,0,0,0,5,4,3,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,3,12,9,37,44,32,26,56,5,3,0,0,13,244,14,13,19,14,7,5,15,0,0,0,0,24,113,143,283,488,493,286,262,505,86,8,4,14,135,2702,0,0,7,9,6,3,3,12,0,0,0,3,49,0,0,6,12,4,0,7,3,0,0,0,4,38,22,11,61,16,3,3,6,9,0,0,0,7,138,0,8,92,31,12,0,14,14,0,0,0,7,180,9,3,114,54,17,13,30,24,0,0,0,4,276,3,3,28,53,7,22,49,34,3,0,0,6,209,3,8,27,67,27,36,54,40,0,0,0,8,270,7,4,21,28,20,39,76,51,0,0,4,6,253,6,0,15,21,10,47,101,66,6,0,0,5,276,5,0,11,19,3,27,86,57,0,0,0,7,215,3,3
116031314,0,0,18,0,0,0,0,0,0,0,6,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,8,13,0,0,0,3,32,0,0,0,0,0,0,3,6,0,0,0,3,19,10,9,32,21,25,26,148,256,15,5,3,14,565,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,3,0,0,0,0,12,3,0,4,0,0,0,3,7,0,0,0,0,22,0,0,0,3,3,0,3,18,4,0,0,0,33,0,0,0,3,0,4,8,24,3,0,0,0,35,0,0,0,0,0,4,0,38,3,0,0,0,49,0,0,3,3,0,0,4,29,17,0,0,0,61,0,0,0,0,4,0,8,48,11,0,0,0,77,0,0
116031315,0,3,57,0,0,0,0,0,0,5,13,3,0,0,0,21,0,0,0,0,0,0,4,6,0,0,0,0,15,0,0,0,3,0,6,31,37,5,0,0,5,94,0,0,0,0,0,3,5,3,0,0,0,7,22,24,9,17,27,33,63,348,495,36,4,8,36,1106,0,0,0,0,0,0,0,3,4,0,0,8,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,12,4,0,0,3,0,0,3,11,0,0,0,0,22,0,0,3,0,3,0,5,20,3,0,0,0,35,0,0,0,3,4,0,12,37,4,0,0,8,71,3,0,0,0,4,9,13,51,5,4,0,3,85,0,0,0,8,0,3,8,59,18,0,0,3,105,3,0,0,3,0,9,13,80,22,0,0,9,137,3,0,0,3,0,0,13,78,20,0,3,5,134,0,0
116031316,0,0,31,0,0,0,4,0,3,6,3,6,0,0,0,24,0,0,0,0,0,0,0,0,3,0,0,0,13,6,8,42,33,43,25,21,4,4,0,0,17,206,16,23,19,11,10,7,10,0,0,0,0,20,106,154,275,405,359,311,311,452,71,37,10,8,121,2505,3,0,4,5,0,0,13,3,3,0,0,3,42,0,0,4,7,0,0,5,7,0,0,0,0,28,26,10,48,18,12,4,6,9,3,0,0,4,143,4,12,87,20,5,7,23,4,5,0,0,15,180,6,9,90,48,16,13,25,19,4,0,0,4,235,5,3,23,27,20,16,48,29,3,0,0,3,178,6,0,25,72,29,23,90,47,11,0,0,8,313,0,4,11,24,23,27,106,65,7,3,3,0,273,0,0,6,24,16,21,101,40,22,3,0,7,241,3,0,5,15,10,19,112,55,24,8,0,3,240,3,0
116031317,0,0,69,0,0,0,0,0,4,17,16,0,0,0,0,41,0,0,0,0,0,0,3,7,0,0,0,0,9,7,0,15,22,15,40,60,30,5,0,0,12,206,13,13,3,10,5,6,17,6,0,0,0,22,94,137,154,192,239,218,567,1029,339,22,8,26,115,3058,0,4,0,5,0,3,20,28,5,0,0,11,77,3,0,3,3,0,0,7,3,0,0,0,4,24,21,11,18,9,7,5,25,18,3,0,0,7,124,7,9,46,10,6,14,22,19,3,0,0,4,149,6,3,66,26,13,23,44,34,4,0,0,5,238,5,0,10,22,8,19,85,52,3,0,4,4,216,13,4,13,35,14,23,114,86,5,4,3,4,310,10,0,14,14,13,14,122,103,16,3,0,6,305,3,0,3,7,13,25,141,143,13,3,4,5,371,3,0,5,11,3,9,139,122,8,4,7,8,320,4,4
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,0,50,0,0,0,0,0,0,10,22,8,0,0,0,38,0,0,0,0,0,0,0,3,3,0,0,0,12,4,0,7,4,3,4,24,31,7,0,0,4,95,0,0,0,0,0,4,3,9,0,0,0,11,27,54,47,57,45,35,99,418,424,53,7,15,51,1310,4,0,3,0,0,0,5,6,0,0,0,0,22,3,0,0,0,0,0,5,0,0,0,0,0,12,0,0,10,3,0,0,0,3,3,0,0,0,18,0,3,14,3,0,0,0,8,4,0,0,0,39,3,0,18,7,4,6,8,6,3,0,0,4,63,0,0,3,3,0,3,4,17,14,0,0,0,55,0,0,0,7,3,5,15,50,13,7,0,0,105,4,0,3,0,0,9,16,43,17,5,0,4,103,3,0,3,4,3,5,16,77,16,3,0,4,142,7,0,0,0,0,6,18,89,35,4,0,3,159,7,0
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,7,3,61,0,0,0,0,0,7,3,3,7,13,14,3,46,0,0,0,0,0,0,0,0,10,7,11,0,26,3,0,0,5,3,3,3,9,6,3,6,0,49,4,7,0,3,0,0,0,0,0,0,0,8,19,39,84,34,57,24,60,85,138,113,94,78,39,842,0,3,0,0,0,0,0,3,0,3,5,7,22,0,0,3,0,0,0,0,0,0,0,0,3,6,0,3,12,0,3,0,0,0,0,0,0,7,28,4,0,23,4,0,0,0,3,0,0,0,0,41,0,3,25,10,3,0,4,4,0,4,0,0,58,0,0,3,3,5,3,6,6,4,6,0,0,47,0,0,3,4,0,0,8,11,10,0,3,4,55,0,0,0,5,3,3,11,17,6,14,6,4,63,4,0,0,3,0,3,10,20,19,12,13,3,85,0,0,0,0,0,6,3,23,27,22,13,0,103,3,0
117011322,12,0,137,0,0,0,0,0,5,5,15,27,43,21,3,127,0,0,0,0,0,0,4,3,9,17,7,3,52,12,3,12,8,0,8,18,51,25,23,10,9,184,8,7,3,0,0,4,6,15,0,6,5,16,67,163,252,155,115,40,144,405,626,325,354,127,120,2821,13,0,7,5,5,3,3,15,17,17,55,18,161,5,0,7,5,0,0,3,0,4,0,9,6,35,26,12,29,3,0,3,4,8,3,0,10,3,107,10,5,82,14,6,0,3,5,5,3,8,8,151,15,4,100,24,8,3,10,31,8,0,9,7,230,0,0,10,20,6,4,10,29,18,13,14,5,132,12,4,11,22,14,4,18,50,18,16,24,7,209,7,3,11,11,14,14,7,56,40,19,36,3,226,4,0,11,5,0,5,23,87,66,39,48,7,295,9,0,0,4,0,6,19,74,61,51,65,3,294,5,0
117011323,8,0,56,4,0,0,0,0,0,3,9,3,18,12,0,57,0,0,0,0,0,0,0,3,0,0,3,0,12,5,0,6,11,0,6,25,39,7,6,15,3,121,6,18,7,0,3,0,10,0,3,0,0,17,60,103,206,129,79,39,88,385,373,80,93,66,62,1705,0,0,5,5,3,0,0,8,3,3,0,8,39,3,3,3,3,0,3,0,4,0,0,0,0,25,11,8,28,7,3,0,5,4,3,0,0,3,77,9,7,77,19,0,3,3,13,3,0,0,4,140,8,0,78,11,8,0,6,21,5,0,0,7,146,3,0,25,9,3,4,3,37,9,0,0,4,102,3,0,11,23,0,9,4,45,14,3,0,7,134,3,0,4,8,6,4,11,47,22,8,4,6,118,6,0,0,0,3,9,18,75,34,7,8,3,166,0,0,3,0,0,0,9,74,29,5,11,3,138,4,0
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
