SA2_MAINCODE_2016,C06_M_NatPhy_sci_15_19,C06_M_NatPhy_sci_20_24,C06_M_NatPhy_sci_25_34,C06_M_NatPhy_sci_35_44,C06_M_NatPhy_sci_45_54,C06_M_NatPhy_sci_55_64,C06_M_NatPhy_sci_65_74,C06_M_NatPhy_sci_75_84,C06_M_NatPhy_sci_85_ov,C06_M_NatPhy_sci_Tot,C06_M_InfTec_15_19,C06_M_InfTec_20_24,C06_M_InfTec_25_34,C06_M_InfTec_35_44,C06_M_InfTec_45_54,C06_M_InfTec_55_64,C06_M_InfTec_65_74,C06_M_InfTec_75_84,C06_M_InfTec_85_ov,C06_M_InfTec_Tot,C06_M_EngRT_15_19,C06_M_EngRT_20_24,C06_M_EngRT_25_34,C06_M_EngRT_35_44,C06_M_EngRT_45_54,C06_M_EngRT_55_64,C06_M_EngRT_65_74,C06_M_EngRT_75_84,C06_M_EngRT_85_ov,C06_M_EngRT_Tot,C06_M_ArchBuild_15_19,C06_M_ArchBuild_20_24,C06_M_ArchBuild_25_34,C06_M_ArchBuild_35_44,C06_M_ArchBuild_45_54,C06_M_ArchBuild_55_64,C06_M_ArchBuild_65_74,C06_M_ArchBuild_75_84,C06_M_ArchBuild_85o,C06_M_Arch_building_Tot,C06_M_AgEnv_RS_15_19,C06_M_AgEnv_RS_20_24,C06_M_AgEnv_RS_25_34,C06_M_AgEnv_RS_35_44,C06_M_AgEnv_RS_45_54,C06_M_AgEnv_RS_55_64,C06_M_AgEnv_RS_65_74,C06_M_AgEnv_RS_75_84,C06_M_AgEnv_RS_85_ov,C06_M_AgEnv_RS_Tot,C06_M_Health_15_19,C06_M_Health_20_24,C06_M_Health_25_34,C06_M_Health_35_44,C06_M_Health_45_54,C06_M_Health_55_64,C06_M_Health_65_74,C06_M_Health_75_84,C06_M_Health_85o,C06_M_Healt_To,C06_M_Educ_15_19,C06_M_Educ_20_24,C06_M_Educ_25_34,C06_M_Educ_35_44,C06_M_Educ_45_54,C06_M_Educ_55_64,C06_M_Educ_65_74,C06_M_Educ_75_84,C06_M_Educ_85o,C06_M_Educ_Tot,C06_M_MngtCom_15_19,C06_M_MngtCom_20_24,C06_M_MngtCom_25_34,C06_M_MngtCom_35_44,C06_M_MngtCom_45_54,C06_M_MngtCom_55_64,C06_M_MngtCom_65_74,C06_M_MngtCom_75_84,C06_M_MngtCom_85o,C06_M_MngtCom_Tot,C06_M_Soc_cult_15_19,C06_M_Soc_cult_20_24,C06_M_Soc_cult_25_34,C06_M_Soc_cult_35_44,C06_M_Soc_cult_45_54,C06_M_Soc_cult_55_64,C06_M_Soc_cult_65_74,C06_M_Soc_cult_75_84,C06_M_Soc_cult_85o,C06_M_Soc_cult_Tot,C06_M_Creative_art_15_19,C06_M_Creative_art_20_24,C06_M_Creative_art_25_34,C06_M_Creative_art_35_44,C06_M_Creative_art_45_54,C06_M_Creative_art_55_64,C06_M_Creative_art_65_74,C06_M_Creative_art_75_84,C06_M_Creat_arts_85o,C06_M_Creative_arts_Tot,C06_M_FoodHos_PS_15_19,C06_M_FoodHos_PS_20_24,C06_M_FoodHos_PS_25_34,C06_M_FoodHos_PS_35_44,C06_M_FoodHos_PS_45_54,C06_M_FoodHos_PS_55_64,C06_M_FoodHos_PS_65_74,C06_M_FoodHos_PS_75_84,C06_M_FoodHos_PS_85o,C06_M_FoodHos_PS_Tot,C06_M_MixFld_pr_15_19,C06_M_MixFld_pr_20_24,C06_M_MixFld_pr_25_34,C06_M_MixFld_pr_35_44,C06_M_MixFld_pr_45_54,C06_M_MixFld_pr_55_64,C06_M_MixFld_pr_65_74,C06_M_MixFld_pr_75_84,C06_M_MixFld_pr_85_ov,C06_M_MixFld_pr_Tot,C06_M_FldStu_ID_15_19,C06_M_FldStu_ID_20_24,C06_M_FldStu_ID_25_34,C06_M_FldStu_ID_35_44,C06_M_FldStu_ID_45_54,C06_M_FldStu_ID_55_64,C06_M_FldStu_ID_65_74,C06_M_FldStu_ID_75_84,C06_M_FldStu_ID_85o,C06_M_FldStu_ID_Tot,C06_M_FldStu_NS_15_19,C06_M_FldStu_NS_20_24,C06_M_FldStu_NS_25_34,C06_M_FldStu_NS_35_44,C06_M_FldStu_NS_45_54,C06_M_FldStu_NS_55_64,C06_M_FldStu_NS_65_74,C06_M_FldStu_NS_75_84,C06_M_FldStu_NS_85o,C06_M_FldStu_NS_T,C06_M_Tot_15_19,C06_M_Tot_20_24,C06_M_Tot_25_34,C06_M_Tot_35_44,C06_M_Tot_45_54,C06_M_Tot_55_64,C06_M_Tot_65_74,C06_M_Tot_75_84,C06_M_Tot_85o,C06_M_T_T,C11_M_NatPhy_sci_15_19,C11_M_NatPhy_sci_20_24,C11_M_NatPhy_sci_25_34,C11_M_NatPhy_sci_35_44,C11_M_NatPhy_sci_45_54,C11_M_NatPhy_sci_55_64,C11_M_NatPhy_sci_65_74,C11_M_NatPhy_sci_75_84,C11_M_NatPhy_sci_85_ov,C11_M_NatPhy_sci_Tot,C11_M_InfTec_15_19,C11_M_InfTec_20_24,C11_M_InfTec_25_34,C11_M_InfTec_35_44,C11_M_InfTec_45_54,C11_M_InfTec_55_64,C11_M_InfTec_65_74,C11_M_InfTec_75_84,C11_M_InfTec_85_ov,C11_M_InfTec_Tot,C11_M_EngRT_15_19,C11_M_EngRT_20_24,C11_M_EngRT_25_34,C11_M_EngRT_35_44,C11_M_EngRT_45_54,C11_M_EngRT_55_64,C11_M_EngRT_65_74,C11_M_EngRT_75_84,C11_M_EngRT_85_ov,C11_M_EngRT_Tot,C11_M_ArchBuild_15_19,C11_M_ArchBuild_20_24,C11_M_ArchBuild_25_34,C11_M_ArchBuild_35_44,C11_M_ArchBuild_45_54,C11_M_ArchBuild_55_64,C11_M_ArchBuild_65_74,C11_M_ArchBuild_75_84,C11_M_ArchBuild_85o,C11_M_Arch_building_Tot,C11_M_AgEnv_RS_15_19,C11_M_AgEnv_RS_20_24,C11_M_AgEnv_RS_25_34,C11_M_AgEnv_RS_35_44,C11_M_AgEnv_RS_45_54,C11_M_AgEnv_RS_55_64,C11_M_AgEnv_RS_65_74,C11_M_AgEnv_RS_75_84,C11_M_AgEnv_RS_85o,C11_M_AgEnv_RS_Tot
115011294,0,3,0,13,19,12,3,0,0,54,3,14,16,13,19,3,0,0,0,64,0,8,40,73,123,102,30,12,0,393,4,4,18,40,28,29,8,3,0,134,0,3,4,6,3,4,3,0,0,27,0,7,9,12,23,10,6,3,0,59,0,0,4,7,21,12,7,0,0,47,0,25,30,62,134,75,10,5,0,345,0,8,10,15,22,26,3,0,0,88,0,10,7,5,3,5,0,0,0,35,0,5,3,4,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,24,10,15,18,29,23,13,4,0,128,35,97,153,267,424,305,82,38,3,1405,0,7,4,5,18,9,10,4,0,55,0,6,17,18,21,10,0,0,0,80,0,12,29,66,93,105,66,38,5,419,3,22,16,34,45,25,16,8,0,173,3,3,5,7,3,0,0,0,0,32
115011296,0,4,15,28,36,51,10,3,0,147,0,33,34,65,58,15,0,0,0,215,0,29,70,129,276,227,67,37,12,846,0,16,33,42,55,49,16,7,3,206,4,3,9,3,8,11,0,0,0,42,0,11,24,33,33,32,12,6,0,150,0,3,12,8,27,20,10,4,0,81,8,75,103,174,319,211,40,15,0,944,0,28,24,32,92,38,12,4,0,231,0,18,28,4,18,12,3,0,0,82,0,10,3,7,7,11,3,0,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,4,11,3,3,0,0,25,48,32,34,20,51,53,18,13,6,274,66,267,394,554,998,726,193,85,25,3308,0,7,16,28,34,41,31,6,0,164,3,16,44,49,70,47,9,0,0,233,0,23,63,104,234,256,122,33,16,847,0,22,35,32,47,63,26,3,0,234,0,14,7,3,10,9,6,0,0,46
115011553,0,0,6,19,13,18,8,0,0,70,0,17,47,36,14,5,3,0,0,127,3,12,101,101,92,98,54,25,6,490,0,5,39,29,42,25,15,8,0,171,0,0,10,5,5,3,3,0,0,29,0,0,13,9,6,4,6,4,0,52,0,0,10,7,21,21,11,3,0,82,3,13,72,84,77,64,23,7,0,351,0,12,32,15,21,16,8,0,0,97,3,4,18,8,4,3,3,0,0,39,0,5,22,12,3,0,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,3,18,38,14,52,33,38,24,21,8,3,239,51,95,409,362,350,294,159,68,15,1815,0,3,18,18,12,11,10,3,0,79,0,4,66,62,26,9,3,0,0,165,0,15,76,101,90,69,70,30,6,475,0,10,20,34,35,24,26,12,3,159,0,0,10,7,5,4,3,0,0,28
115011554,0,3,3,11,13,11,3,10,0,65,0,14,8,24,27,6,0,0,0,74,0,11,19,57,99,44,20,36,18,316,0,4,3,22,14,10,4,6,8,65,0,0,0,3,0,3,0,0,0,15,0,0,5,12,7,6,3,12,4,44,0,0,0,5,11,10,8,9,4,42,0,16,23,71,99,40,17,26,12,300,0,7,5,15,19,4,5,19,9,79,0,7,7,4,4,3,0,0,0,29,0,0,4,7,7,0,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,3,15,14,4,12,15,24,5,3,30,26,125,16,66,91,242,325,146,67,159,81,1191,0,3,0,6,22,9,8,9,3,59,0,4,19,24,32,12,3,0,0,95,0,15,12,47,110,60,22,26,26,321,0,7,13,13,26,11,9,8,5,85,0,4,3,3,0,0,3,3,0,22
115011555,0,7,11,16,36,31,7,0,0,114,0,20,23,37,26,13,0,0,0,128,3,25,84,127,199,167,73,35,3,715,0,17,45,60,46,39,28,6,0,234,0,3,7,7,11,6,3,0,0,46,0,7,14,22,29,32,12,3,5,121,0,3,9,18,35,27,9,6,3,98,6,40,80,130,193,172,43,14,4,686,3,10,20,22,47,30,14,10,0,150,0,9,21,8,7,4,3,0,0,55,0,11,8,10,6,6,4,0,0,42,0,0,0,0,0,0,0,0,0,3,0,6,3,4,5,8,0,0,0,29,35,24,28,32,36,20,20,15,3,224,60,177,361,488,677,565,220,93,16,2654,0,9,17,15,29,38,23,5,0,129,0,12,51,51,52,20,6,0,0,187,0,30,70,124,170,220,114,44,13,783,0,27,38,61,61,45,24,9,3,262,0,6,10,12,10,10,5,0,0,51
115011556,0,8,9,17,19,32,9,3,0,93,3,19,18,32,11,3,3,0,0,82,3,21,81,116,161,141,63,28,5,618,3,13,26,36,27,38,19,10,0,171,0,4,12,3,3,3,0,0,0,32,0,3,6,23,17,23,5,3,0,89,0,0,6,8,34,16,9,4,0,81,7,32,81,123,128,90,29,6,0,500,5,10,36,27,31,37,10,0,0,155,0,12,15,11,3,6,0,0,0,47,3,3,9,9,8,3,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,14,33,23,25,23,29,41,16,13,5,209,56,147,317,433,486,434,167,73,15,2123,0,3,4,13,16,27,12,4,0,90,5,13,50,55,27,15,0,0,0,166,0,18,75,114,138,140,87,26,6,608,0,10,33,38,32,31,15,8,0,178,0,0,6,3,3,8,3,0,0,29
115011557,0,3,5,7,14,4,4,0,0,43,0,4,26,29,12,0,0,0,0,78,0,4,31,83,96,61,9,3,0,288,0,4,30,21,9,10,8,0,0,79,0,0,3,3,3,3,0,0,0,14,0,0,10,9,18,10,4,0,0,49,0,0,3,3,7,9,3,0,0,27,0,16,53,99,77,47,10,3,0,293,0,0,5,12,16,10,3,0,0,54,0,3,5,3,4,0,3,0,0,17,0,0,0,3,3,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,9,12,17,15,18,8,4,3,0,97,10,52,198,294,284,170,44,8,3,1065,0,4,4,16,17,14,0,0,0,55,0,7,31,27,22,10,0,0,0,101,0,16,20,64,107,68,26,4,0,313,0,8,7,29,16,12,4,4,0,77,0,0,4,4,8,0,0,3,0,17
115011558,0,12,25,37,76,65,17,7,0,241,0,37,62,126,87,26,0,0,0,339,4,40,107,281,401,261,97,62,10,1259,0,10,29,62,80,41,19,8,3,264,0,8,6,10,12,13,3,5,0,61,0,3,26,49,35,28,23,5,3,168,0,4,18,20,54,62,20,5,0,170,15,70,159,304,385,247,67,34,5,1283,0,21,41,60,92,62,24,19,6,319,7,22,22,15,17,13,3,0,0,104,3,7,24,16,21,16,3,4,0,85,3,0,0,0,0,0,0,0,0,3,0,0,7,13,12,9,5,10,0,53,76,28,37,50,72,56,41,35,22,413,113,264,552,1024,1340,897,321,191,55,4768,0,20,23,34,70,71,37,4,0,249,3,19,61,127,138,43,7,0,0,406,3,37,89,193,430,313,134,49,21,1268,0,25,26,51,66,51,31,8,0,275,3,5,12,17,13,14,3,3,0,63
115011559,0,5,17,34,22,11,0,0,0,98,4,23,49,75,46,10,0,0,0,205,0,37,207,337,255,159,58,24,3,1083,9,16,120,114,60,36,23,4,0,379,0,5,10,16,9,3,0,0,0,47,0,4,9,24,20,7,7,0,0,80,0,3,16,25,42,25,9,0,0,115,3,39,153,240,181,98,26,4,0,740,0,10,51,41,47,24,4,3,0,176,0,19,19,12,11,5,3,0,0,71,4,6,26,30,22,10,0,0,0,109,0,0,0,0,0,0,0,0,0,3,0,4,12,18,7,0,0,0,0,50,81,57,76,81,74,43,31,18,3,459,99,232,772,1053,802,435,168,61,12,3627,0,6,13,30,26,17,4,0,0,106,0,23,98,88,55,16,0,0,0,281,7,33,145,360,336,207,92,26,3,1204,4,31,88,138,80,47,28,9,3,431,0,5,18,23,14,3,3,0,0,69
115021297,0,6,14,31,46,39,20,3,0,156,3,31,26,37,36,13,0,0,0,145,7,58,148,321,337,364,148,62,14,1450,12,39,110,155,122,125,71,17,5,653,3,13,44,47,37,27,11,11,0,191,0,11,15,31,45,45,21,7,0,175,0,3,16,21,35,35,20,4,3,138,3,47,89,190,230,158,62,18,9,810,0,16,31,61,68,57,21,11,0,264,0,17,28,22,13,8,8,0,0,105,3,16,16,26,25,14,12,5,3,116,0,0,0,0,0,0,0,0,0,3,0,3,4,13,3,6,0,3,0,40,93,42,66,109,97,115,70,67,35,679,126,306,609,1052,1104,1008,455,211,68,4931,0,4,7,18,31,42,28,4,0,145,4,17,37,40,41,21,4,0,0,163,11,65,134,248,390,352,208,78,25,1507,6,68,91,182,159,117,95,35,0,754,3,11,42,32,50,32,15,7,10,200
115021298,0,0,7,4,12,13,0,4,0,40,0,6,7,6,6,7,0,0,0,35,0,19,41,75,84,84,36,24,7,368,0,12,23,42,33,30,15,4,6,176,0,3,11,13,13,6,3,0,0,54,0,6,5,10,13,11,4,0,0,35,0,0,0,10,14,16,10,6,0,56,3,15,24,25,46,37,16,13,4,181,0,4,4,9,32,27,6,3,0,91,4,3,8,8,10,3,0,3,0,31,0,3,4,9,0,7,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,24,10,11,15,12,28,20,13,10,159,35,78,157,238,278,263,116,67,24,1259,0,0,0,7,14,12,7,3,0,34,0,3,10,11,6,0,4,0,0,36,3,9,46,52,98,79,59,26,14,391,7,15,15,56,44,31,30,6,0,198,0,5,12,14,16,13,7,3,0,75
115031299,0,0,0,3,0,4,5,3,0,12,0,0,0,0,0,0,0,0,0,6,0,3,20,50,41,50,23,4,4,198,0,3,13,29,22,18,4,0,0,85,0,0,5,18,15,4,0,0,0,49,0,0,0,5,3,0,3,3,0,14,0,0,4,3,7,14,0,0,0,30,0,0,0,7,10,17,8,3,0,44,0,0,0,3,9,8,9,3,0,32,0,0,0,0,0,6,3,0,0,18,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,15,14,40,37,24,24,10,0,188,20,26,66,153,142,153,96,34,6,697,0,0,0,4,3,3,6,0,0,13,0,0,3,0,4,0,0,0,0,9,0,3,13,40,53,39,31,16,0,202,0,3,5,30,38,12,15,0,0,104,0,0,3,11,6,10,0,0,0,33
115031300,0,5,6,21,29,25,10,3,0,97,9,17,15,20,20,12,0,0,0,88,13,80,235,442,432,283,116,61,5,1666,14,58,144,257,187,86,39,12,3,793,0,12,56,56,47,27,11,3,0,203,0,3,13,25,41,26,13,9,0,134,0,4,20,32,87,68,21,4,0,238,4,17,57,113,97,80,39,17,0,421,3,16,36,29,57,35,22,3,3,199,3,14,12,17,17,13,7,0,0,76,6,11,29,29,33,16,8,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,9,10,11,11,11,3,0,54,111,41,79,149,126,131,66,30,10,743,167,282,699,1185,1199,802,348,142,27,4854,0,5,4,20,32,32,12,0,0,109,11,24,22,18,20,10,3,0,0,98,20,126,220,416,469,322,181,56,10,1821,15,80,135,230,223,99,52,11,0,853,3,15,43,43,60,35,8,4,0,220
115041301,0,0,6,0,3,8,3,0,0,25,7,3,7,7,9,4,0,0,0,30,8,34,140,181,180,139,52,18,5,751,0,27,89,87,66,59,20,4,0,363,0,9,19,22,14,10,4,0,0,74,0,0,5,12,7,8,3,0,0,44,0,0,0,4,15,17,5,0,0,39,0,11,14,45,42,39,14,3,0,164,0,8,18,23,14,7,3,0,0,72,0,3,12,3,10,9,0,0,0,33,3,3,8,12,19,8,0,0,0,59,0,0,0,0,0,3,0,3,0,8,0,0,0,3,3,3,0,0,0,11,39,23,43,47,56,36,30,21,9,299,59,134,366,440,427,338,137,53,11,1959,0,0,3,3,9,6,7,0,0,32,0,10,12,6,8,4,0,0,0,43,3,41,116,205,199,140,81,25,6,816,10,31,93,100,73,59,25,7,0,399,0,4,27,16,16,10,4,0,0,70
115041302,0,7,17,33,26,4,9,0,0,89,3,20,80,74,17,4,0,0,0,195,4,30,265,405,268,172,56,17,6,1217,0,22,115,137,53,43,13,0,0,381,3,6,34,29,8,9,3,0,0,94,3,8,34,25,19,17,3,4,0,113,0,0,35,35,40,11,3,0,0,133,0,28,155,282,149,83,26,3,3,735,0,12,51,72,38,11,11,3,0,206,0,3,24,11,7,10,0,4,0,59,0,4,29,20,17,13,0,0,0,83,0,0,0,0,0,0,0,0,0,7,0,3,10,13,13,3,0,0,0,51,66,27,69,112,74,50,30,14,3,448,83,171,924,1249,739,434,158,49,6,3806,0,6,11,32,25,11,5,3,0,97,0,27,68,115,48,11,4,0,0,267,7,49,164,399,344,196,115,20,7,1296,4,29,71,132,78,60,25,3,0,404,0,8,21,31,8,9,3,0,0,84
116011303,0,3,21,23,10,6,3,0,0,75,0,31,115,40,13,5,0,0,0,207,10,49,223,195,169,104,70,34,5,859,3,18,67,56,36,29,16,9,4,234,0,3,18,12,11,9,3,4,0,62,0,6,28,18,11,5,0,4,0,80,0,0,19,13,27,12,3,4,0,85,6,39,127,95,67,26,5,6,0,369,0,10,50,39,25,16,6,3,0,145,3,24,13,11,9,7,0,3,0,66,0,15,26,18,11,7,7,3,0,99,0,0,0,0,0,0,0,0,0,6,0,4,16,7,0,5,0,0,0,35,57,67,122,101,85,73,48,72,23,650,83,265,852,626,490,298,170,143,33,2960,0,9,28,22,15,13,6,3,0,85,4,18,180,81,15,13,0,0,0,304,6,36,275,224,153,149,77,42,4,966,3,21,61,62,52,29,25,15,0,261,0,3,27,19,10,8,7,0,0,67
116011304,0,8,10,21,13,8,3,0,0,59,0,28,66,26,8,5,0,0,0,140,7,57,205,244,220,192,69,41,3,1042,3,29,76,57,59,48,17,7,0,304,3,3,17,14,14,0,0,0,0,53,0,0,16,4,14,13,0,0,0,49,0,3,13,12,22,19,8,0,0,76,9,42,100,84,68,41,20,9,0,356,0,5,41,30,38,18,6,4,0,140,0,10,17,7,7,3,3,0,0,52,0,9,33,12,17,12,0,0,0,77,0,0,0,4,0,0,0,0,0,7,0,4,3,8,6,0,0,3,0,37,79,54,81,96,115,95,71,64,10,670,111,244,679,613,607,460,207,130,13,3068,0,6,11,14,9,17,0,3,0,61,4,20,106,62,12,8,0,0,0,222,0,56,177,232,246,227,95,37,5,1063,3,35,75,69,49,51,18,11,0,315,3,3,14,15,8,3,5,0,0,51
116011306,0,6,13,23,33,9,4,0,0,85,6,48,97,55,29,4,0,0,0,234,8,44,192,313,313,184,45,18,4,1121,3,29,44,65,48,40,10,9,0,244,0,3,19,12,18,6,0,3,0,67,0,15,22,23,31,7,0,0,0,103,0,0,20,14,42,21,7,5,0,105,5,55,131,104,119,78,9,9,0,501,0,10,32,41,50,24,12,6,0,168,3,23,24,16,10,8,0,0,0,79,0,5,23,19,26,13,8,3,0,96,0,0,0,0,3,3,4,0,0,12,0,0,12,11,19,15,3,0,0,54,101,69,100,125,135,110,48,47,7,739,129,309,711,827,854,514,157,97,13,3612,0,6,20,22,24,22,16,0,0,109,11,44,145,90,36,16,4,0,0,337,9,65,158,260,326,254,84,22,5,1172,3,14,49,58,49,43,23,4,3,247,0,7,8,23,19,6,0,0,0,62
116011307,0,9,24,37,27,28,12,4,0,136,5,34,97,70,35,13,0,0,0,259,8,73,308,396,414,304,133,58,10,1715,4,45,153,106,95,67,32,22,0,520,0,14,41,22,8,10,0,0,0,101,0,5,31,33,37,21,11,7,0,138,0,7,30,27,58,31,14,6,3,182,12,58,153,155,157,138,30,14,0,724,0,19,47,58,53,27,14,8,0,229,0,13,32,24,18,17,7,0,0,102,5,6,50,27,21,8,13,3,0,137,0,0,0,0,3,0,0,0,0,6,0,3,12,17,20,8,3,0,0,67,86,62,135,147,145,130,112,111,34,954,126,348,1118,1126,1089,809,381,223,42,5253,0,3,30,27,32,33,15,3,0,153,0,30,123,98,49,20,0,0,0,319,3,79,258,393,397,332,178,79,13,1731,6,32,129,126,81,74,36,19,5,514,3,9,30,34,17,7,3,0,0,107
116011308,0,12,24,34,36,22,8,0,0,133,6,44,121,63,34,16,0,0,0,283,12,73,312,412,366,287,126,32,10,1617,3,39,115,81,68,61,38,16,0,431,0,8,14,24,9,4,3,0,0,63,0,11,19,28,29,15,6,0,0,117,0,4,20,25,36,19,12,5,0,118,9,58,186,146,140,72,28,8,4,652,3,19,44,46,57,38,5,10,0,229,3,17,27,16,15,8,7,0,0,99,3,18,33,34,27,29,8,0,0,146,0,0,0,0,6,0,0,3,0,13,0,8,16,7,20,3,8,0,0,64,100,59,109,120,103,97,86,66,14,752,144,376,1041,1041,945,667,339,135,31,4717,0,5,22,27,39,26,12,3,3,141,3,26,176,117,44,16,3,0,0,382,0,86,235,346,397,294,167,63,7,1590,3,34,105,89,71,62,46,14,0,429,0,9,18,14,13,3,9,0,0,71
116011560,0,4,13,13,13,3,4,0,0,48,0,17,50,21,13,3,0,0,0,108,4,23,148,189,151,101,91,29,0,735,0,5,48,41,19,23,24,8,0,168,0,0,8,11,8,4,3,0,0,36,0,0,20,16,10,3,4,0,0,58,0,0,5,23,21,8,3,3,0,66,5,46,82,64,64,27,11,0,0,304,3,10,27,20,32,14,8,4,0,117,0,8,9,3,8,3,6,0,0,35,0,4,14,15,7,4,3,0,0,52,0,0,0,0,0,0,0,0,0,4,0,3,4,9,3,3,3,3,0,27,59,40,71,96,59,55,65,41,10,486,77,164,496,519,400,247,226,91,15,2231,0,5,19,17,17,12,0,0,0,62,3,15,72,51,20,4,0,0,0,159,7,28,135,155,175,125,86,42,9,760,3,9,47,52,37,23,16,18,3,203,0,3,10,10,4,6,3,0,0,35
116011561,0,3,12,11,22,6,4,0,0,61,0,26,49,24,21,0,0,0,0,118,4,62,186,223,193,124,86,41,8,934,0,18,63,52,48,26,24,8,3,247,0,11,19,12,9,5,3,0,0,55,0,3,18,24,16,3,4,0,0,77,0,4,15,20,21,7,3,0,0,73,3,25,86,85,79,41,14,4,0,340,4,3,28,19,17,5,3,0,0,88,0,17,11,9,3,4,0,0,0,47,3,19,24,12,13,7,7,4,0,87,0,0,0,0,0,0,0,0,0,3,0,0,4,11,5,7,0,3,0,34,42,46,82,79,78,78,61,62,15,534,58,236,599,583,527,317,218,125,25,2695,0,10,15,14,26,14,4,3,0,85,0,12,115,74,20,9,0,0,0,227,3,43,167,225,222,151,78,59,15,959,3,15,58,60,51,22,21,19,3,258,0,3,11,18,17,4,3,0,0,59
116021309,0,0,20,30,17,6,3,0,0,78,0,41,97,73,17,4,0,0,0,228,3,37,209,342,209,131,33,9,0,985,0,17,78,71,33,19,8,4,0,230,0,0,10,12,11,6,0,0,0,49,0,7,17,28,27,7,0,0,0,93,0,3,19,21,33,16,6,3,0,95,7,52,167,202,138,62,19,0,0,649,0,16,55,59,33,23,12,0,0,194,3,9,15,10,7,4,0,0,0,56,3,5,34,20,18,10,3,0,0,93,0,3,0,0,0,0,0,0,0,4,0,4,3,14,15,5,0,0,0,45,63,31,61,88,57,43,24,9,0,379,92,228,790,972,617,332,111,34,4,3169,0,4,18,32,40,17,4,3,0,111,3,26,121,132,62,10,0,0,0,356,4,41,138,309,276,170,63,16,3,1018,4,9,40,74,47,27,13,3,0,221,0,3,8,26,23,13,3,0,0,76
116021310,0,0,25,26,11,3,0,0,0,72,0,23,88,56,16,4,3,0,0,192,0,34,218,220,137,63,23,16,0,717,3,14,59,51,17,14,9,3,0,163,0,3,15,12,10,4,3,0,0,45,0,3,28,22,18,8,3,3,0,80,0,0,22,31,21,7,3,0,0,86,3,22,180,136,75,28,9,4,0,456,0,14,56,30,18,7,4,0,0,128,0,5,21,13,3,3,0,0,0,49,0,3,31,16,18,5,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,5,10,4,3,0,0,0,28,82,189,401,279,141,62,33,20,0,1211,89,314,1158,889,485,212,89,46,4,3294,0,6,25,45,34,19,9,0,0,146,0,28,246,242,53,14,0,0,0,584,10,61,342,476,309,162,55,19,3,1444,4,20,119,122,53,33,16,0,0,365,0,4,25,30,18,7,9,0,0,87
116021312,0,0,5,0,3,11,0,0,0,27,3,16,15,10,12,3,0,0,0,55,7,53,153,200,172,115,47,15,0,759,8,27,95,64,50,38,18,9,3,317,0,10,12,16,14,9,6,0,0,66,0,3,3,3,13,0,5,5,0,35,0,3,8,13,13,9,3,3,0,45,5,11,36,33,27,16,4,0,0,139,0,4,16,17,8,10,3,0,0,67,0,4,8,10,6,0,3,0,0,27,3,5,18,16,13,7,7,0,0,67,0,0,0,0,0,0,0,0,0,0,0,3,3,12,3,0,0,0,0,27,59,27,52,61,90,52,47,28,9,430,90,180,432,439,424,278,144,66,11,2060,0,0,9,9,4,6,4,0,0,27,3,7,27,17,5,7,0,0,0,74,3,53,142,176,171,140,68,25,3,781,11,25,88,75,58,51,26,15,0,351,3,12,24,14,13,8,4,0,0,76
116021562,0,0,5,9,8,0,0,0,0,24,0,0,17,15,3,0,0,0,0,34,0,11,66,77,62,29,7,4,0,254,0,6,14,6,8,12,0,0,0,50,0,4,3,4,0,0,0,0,0,7,0,0,5,13,5,0,0,0,0,24,0,0,3,4,8,0,0,0,0,16,0,9,39,38,27,14,0,5,0,127,0,3,8,3,8,0,0,0,0,27,0,9,7,3,0,0,0,0,0,16,0,7,4,10,3,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,18,3,12,15,7,0,5,3,0,67,17,46,195,204,140,62,18,13,0,695,0,4,6,8,8,0,0,0,0,24,0,4,34,20,9,0,0,0,0,80,0,19,50,71,68,36,9,0,0,264,0,7,19,14,10,5,4,0,0,62,0,0,3,3,3,0,0,0,0,13
