SA2_MAINCODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
108011151,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,8,3,3,6,18,7,24,0,10,0,0,0,0,0,0,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,11,25,7,44,15,18,8,0,0,0,0,3,17,157,14,20,29,47,131,172,76,94,248,108,41,30,3,7,141,1153,3,0,0,0,0,0,4,5,17,11,14,10,10,3,0,83,0,0,0,0,0,3,3,3,5,3,0,0,0,0,0,27,0,0,0,0,0,0,3,8,20,24,15,3,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,4,12,6,20,9,0,6,3,0,0,58,0,0,3,3,5,15,16,7,8,0,0,0,0,0,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
108011152,0,0,12,10,0,13,6,0,0,0,0,0,0,0,5,42,3,10,30,45,22,74,10,16,10,3,3,0,0,0,25,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,3,13,50,78,26,165,49,58,49,13,5,0,0,0,72,584,22,52,72,112,518,688,235,279,811,278,147,79,64,21,407,3788,0,0,0,0,0,0,6,8,33,38,30,18,28,12,7,181,0,0,0,3,0,6,3,9,19,9,7,3,4,0,0,68,0,0,0,0,0,3,3,22,63,20,27,10,12,6,3,167,0,0,0,0,0,0,4,0,12,3,0,0,3,0,0,26,0,0,0,0,0,6,17,11,23,16,3,3,3,0,3,101,0,3,5,6,6,33,29,16,11,8,3,0,0,0,0,114,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,18,0,0,0,0,0,0,0,0
108011153,0,0,4,12,0,5,4,0,0,0,0,0,0,0,0,21,0,4,8,30,4,28,12,6,5,0,0,0,0,0,19,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,7,10,51,9,68,22,13,20,4,3,0,0,0,38,248,14,36,19,72,189,265,116,138,310,122,54,24,21,9,224,1602,0,0,0,0,0,0,0,7,10,8,9,3,4,3,3,54,0,0,0,0,0,10,8,7,5,3,0,0,0,0,0,43,0,0,0,0,0,3,7,8,17,16,5,3,0,0,0,58,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,3,4,4,10,12,5,0,0,0,0,0,48,0,0,3,3,6,13,17,9,11,7,0,0,0,0,0,64,0,0,0,0,0,5,3,3,0,0,0,3,0,0,0,15,3,0,0,0,0,0,0,0
108011154,0,0,5,9,0,11,3,0,0,0,0,0,0,0,3,30,0,3,9,19,7,33,10,3,8,0,0,0,0,0,12,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,12,40,7,74,30,17,23,3,3,0,0,0,31,253,6,30,33,53,304,314,97,115,271,91,41,16,12,3,165,1557,0,0,0,0,0,0,4,3,14,14,12,4,10,4,0,59,0,0,0,0,0,0,0,9,9,3,3,0,0,0,0,23,0,0,0,0,0,0,3,3,21,11,11,8,3,0,0,60,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,15,0,0,0,0,0,0,8,10,10,6,3,5,0,0,0,39,0,0,3,3,7,11,11,16,6,4,0,0,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
108021155,0,3,16,23,3,29,0,3,3,0,0,0,0,0,16,101,3,7,53,100,24,130,23,28,35,6,3,0,0,0,74,486,0,0,0,0,0,4,0,0,0,0,0,0,0,0,31,33,3,16,88,166,27,242,74,68,87,13,0,7,0,0,144,946,17,40,114,200,394,561,247,279,745,235,96,43,34,16,446,3459,0,0,0,0,0,3,3,10,38,51,25,11,9,6,6,169,0,0,0,0,3,0,5,13,16,3,3,0,0,0,0,58,0,0,4,0,0,7,9,23,56,35,18,0,0,3,3,156,0,0,0,0,0,0,0,10,11,5,3,0,0,0,4,39,0,0,0,0,3,4,15,17,27,10,4,9,0,0,4,96,0,0,0,3,11,25,20,19,18,6,0,0,0,0,3,104,0,0,0,0,0,4,8,3,4,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0
108021156,0,0,13,13,4,14,0,0,0,0,0,0,0,0,8,47,4,4,27,49,14,53,12,7,11,0,0,0,0,0,26,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,4,52,81,17,100,35,24,36,10,0,0,0,0,69,440,28,39,74,121,334,380,173,203,535,181,94,49,19,11,332,2568,4,0,4,0,0,7,7,17,27,38,19,12,16,6,3,162,0,0,0,0,3,4,14,14,5,9,3,0,3,0,0,63,0,0,0,0,0,3,3,16,42,24,23,5,4,0,0,135,0,0,0,0,0,3,0,0,8,3,8,6,0,4,3,30,0,0,0,0,7,3,18,13,20,17,6,4,0,0,8,98,0,0,7,3,3,22,17,13,13,8,3,0,0,0,3,93,0,0,0,3,0,8,3,3,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4
108021157,0,0,7,10,3,3,0,0,0,0,0,0,0,0,0,22,0,0,8,23,8,35,5,8,8,5,0,0,0,0,19,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,48,9,57,22,22,12,6,6,0,0,0,28,233,15,18,28,59,189,198,119,99,209,58,36,10,10,0,126,1181,0,0,0,0,0,0,0,10,17,12,13,0,0,0,5,56,0,0,3,0,0,4,3,0,8,0,0,0,0,0,0,30,0,0,0,0,0,3,3,5,27,11,6,0,0,0,0,58,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,15,0,0,0,0,0,5,12,7,11,3,3,0,0,0,3,55,0,0,0,0,0,8,12,9,7,9,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0
108021158,0,3,4,13,4,8,3,3,0,0,0,0,0,0,3,41,3,4,16,35,15,57,5,8,12,0,0,0,0,0,18,168,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,10,4,5,25,68,24,107,37,20,23,3,0,4,0,0,40,362,13,26,39,87,311,396,123,125,287,87,42,24,10,9,185,1766,3,0,0,3,0,0,0,6,11,14,8,4,3,4,3,59,0,0,0,0,0,4,0,7,17,0,0,0,0,0,0,34,0,0,0,0,0,3,4,10,23,11,6,3,3,3,0,64,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,15,0,0,0,0,0,0,11,4,9,11,4,0,0,0,0,34,0,0,3,4,9,7,17,16,3,5,0,0,0,0,3,59,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
108021159,0,3,7,10,3,4,0,3,0,0,0,0,0,0,7,38,3,8,20,39,12,48,12,7,5,3,0,0,0,0,21,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,9,40,53,12,84,25,18,26,3,3,0,0,0,47,324,10,51,63,82,293,310,147,138,387,92,37,30,14,7,241,1916,0,0,3,0,0,5,11,13,20,27,15,3,10,6,0,111,0,0,0,0,0,8,7,10,8,3,5,0,0,0,0,40,0,0,0,4,3,3,14,12,41,22,11,3,4,0,0,119,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,16,0,0,0,0,5,0,15,8,16,6,3,3,0,0,5,72,0,0,3,4,7,26,13,15,18,3,0,0,0,0,0,86,0,0,0,0,4,0,4,0,7,3,0,0,0,0,0,14,0,0,3,0,0,0,0,0
108021160,0,0,0,3,0,9,3,0,0,0,0,0,0,0,0,11,3,5,7,18,3,26,3,5,3,3,0,0,0,0,8,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,8,7,42,5,54,25,9,16,8,0,0,0,0,23,202,11,17,23,57,223,262,100,93,243,77,44,16,15,6,123,1309,0,0,0,0,0,0,4,3,16,10,7,6,7,3,0,60,0,0,0,0,0,0,3,7,10,5,0,0,0,0,0,30,0,0,0,0,0,0,4,7,14,14,7,4,5,0,0,56,0,0,0,0,0,0,0,3,4,0,0,5,4,0,0,19,0,0,0,0,0,3,5,7,14,3,0,3,0,0,0,33,0,0,3,0,0,18,9,3,16,0,0,0,0,0,3,62,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,5,12,4,4,20,10,3,6,3,0,20,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108041162,0,0,9,21,3,20,9,0,0,0,0,0,0,0,7,69,0,7,19,42,13,81,15,14,25,4,0,0,0,0,34,244,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,8,3,8,30,99,18,184,66,25,66,7,0,0,0,0,74,580,24,61,63,135,690,796,292,320,919,309,136,81,44,12,490,4383,0,0,0,0,3,3,3,18,37,44,36,8,26,7,6,182,0,0,0,3,0,9,12,22,20,3,8,3,0,0,0,83,0,0,0,0,3,8,10,12,64,45,30,9,15,0,3,205,0,0,0,0,3,0,0,3,13,9,0,0,0,0,0,27,0,0,0,0,8,7,21,21,30,9,3,11,3,0,6,123,0,0,7,3,4,37,23,28,29,11,6,3,3,0,5,151,0,0,0,5,0,3,6,4,5,5,0,0,3,0,0,25,0,0,0,0,0,5,0,0
108041163,0,0,20,31,0,18,9,3,3,0,0,0,0,0,11,90,3,11,30,85,22,137,23,28,30,3,3,0,0,0,45,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,3,8,73,165,28,316,137,92,159,31,8,9,0,0,139,1174,30,71,109,207,630,1068,451,554,1674,749,423,233,155,51,690,7106,5,0,3,0,3,0,3,21,78,105,117,47,66,28,9,499,0,0,0,0,0,8,13,35,42,13,11,3,4,0,0,138,3,0,0,0,0,6,7,30,109,86,52,21,25,7,6,356,0,0,0,0,0,0,3,9,6,7,6,3,3,3,0,56,0,0,0,0,6,9,31,26,79,44,10,38,7,0,5,258,0,3,3,12,14,28,39,36,42,26,6,3,5,5,5,229,0,0,0,0,0,5,3,3,3,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0
108041164,0,0,9,13,0,16,5,3,0,0,0,0,0,0,8,51,3,4,31,57,22,91,19,25,27,3,0,0,0,0,27,318,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,15,3,6,42,98,28,186,67,68,76,13,3,3,0,0,87,688,21,53,74,116,497,646,255,289,815,264,139,67,44,28,377,3691,0,0,0,0,0,5,9,10,56,49,58,14,16,12,4,250,0,0,0,0,0,6,8,23,18,6,0,6,3,0,3,86,0,0,0,0,0,4,10,22,64,25,19,11,10,0,3,176,0,0,0,0,0,0,0,6,13,10,4,3,3,0,0,41,0,0,0,0,3,3,16,25,28,22,5,10,8,0,3,127,0,0,0,5,13,23,22,28,16,7,3,3,0,3,4,132,0,0,0,3,0,8,4,3,10,0,0,0,0,0,0,27,0,0,0,0,0,0,3,0
108041165,0,0,7,3,0,6,0,0,0,0,0,0,0,0,3,20,0,0,4,18,9,29,4,3,4,3,0,0,0,0,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,31,9,53,17,5,22,9,3,0,0,0,22,191,16,29,32,52,144,198,87,113,318,134,59,39,18,6,175,1414,3,0,5,0,0,3,3,11,20,29,12,4,6,3,0,108,0,0,3,0,0,5,3,5,15,9,7,0,0,0,0,46,0,0,3,0,0,4,8,9,23,19,8,4,3,0,0,93,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,15,0,0,0,0,3,3,10,6,19,5,0,11,0,0,4,66,0,0,0,3,3,9,11,15,9,3,0,0,0,0,0,56,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
108041166,0,0,3,13,0,20,4,0,0,0,0,0,0,0,3,43,0,4,16,33,13,57,18,13,11,0,0,0,0,0,22,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,22,74,19,127,45,39,43,9,0,0,0,0,50,428,21,25,48,95,267,378,205,215,624,248,96,51,35,13,313,2629,4,0,0,0,0,0,3,18,38,30,37,4,18,9,8,174,0,0,0,0,0,5,11,17,14,3,4,0,3,0,0,62,0,0,4,0,0,6,6,17,62,29,21,0,10,0,3,154,0,0,0,0,0,0,3,4,0,3,3,0,0,0,0,19,0,0,0,0,6,3,16,6,23,18,8,4,0,0,5,90,0,0,3,3,9,11,19,18,19,10,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,17,0,0,0,0,0,0,0,0
108051167,0,0,3,7,0,5,0,0,0,0,0,0,0,0,0,11,0,0,6,16,3,21,8,4,5,0,0,0,0,0,9,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,8,39,13,13,13,7,0,0,0,0,19,156,21,23,32,49,167,208,82,128,302,106,50,34,19,4,151,1381,4,0,3,0,0,3,0,9,25,25,17,3,8,5,3,107,0,0,0,0,0,3,3,7,11,7,0,0,0,0,0,30,0,0,0,3,0,3,6,7,28,18,8,9,4,0,3,93,0,0,0,0,0,5,0,3,0,3,6,0,3,0,0,21,3,0,0,3,0,6,6,10,7,4,0,10,0,0,0,44,0,0,3,0,3,10,8,6,16,3,0,0,0,0,0,53,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
108051168,0,3,7,11,3,7,3,0,0,0,0,0,0,0,0,32,0,0,13,19,6,45,5,10,8,0,0,0,0,0,16,127,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,12,0,8,17,48,12,94,31,29,29,3,7,0,0,0,54,328,19,31,32,63,275,367,169,194,536,254,112,65,38,14,328,2506,4,0,3,0,0,3,3,10,21,37,39,11,30,5,0,159,0,0,3,0,0,0,12,8,19,7,7,0,3,0,3,58,0,0,0,0,0,0,0,10,38,28,21,11,12,3,0,121,0,0,0,0,0,0,0,0,7,7,3,6,4,0,0,21,0,0,0,0,7,3,9,8,25,19,3,5,0,0,3,77,0,0,3,3,7,25,23,22,22,10,7,3,3,0,5,116,0,0,0,0,0,5,3,3,3,7,0,0,0,0,0,19,0,0,0,0,0,0,0,0
108051169,0,0,10,33,3,30,3,3,0,0,0,0,0,0,17,101,4,13,59,128,43,150,30,37,34,3,0,0,0,0,59,558,0,0,0,0,0,3,0,0,3,0,0,0,0,0,18,28,7,12,81,207,56,286,85,79,117,21,0,0,0,0,144,1104,37,63,124,243,693,890,359,385,1170,436,173,104,57,16,582,5324,0,0,0,0,0,3,4,16,81,77,52,17,17,9,8,286,0,0,0,5,0,9,17,21,16,0,3,3,3,0,0,75,3,0,0,0,0,0,7,32,70,42,30,13,10,8,0,223,0,0,0,0,0,0,3,3,9,10,3,3,3,0,0,47,0,0,0,0,4,14,27,31,55,23,13,5,3,0,7,173,0,0,6,3,5,47,35,34,22,7,3,0,0,0,6,170,0,0,0,0,0,4,4,0,5,5,4,0,0,0,3,28,0,0,0,0,0,0,0,0
108051170,0,0,10,16,3,8,0,0,0,0,0,0,0,0,6,44,7,6,30,46,15,70,15,14,20,0,0,0,0,0,32,248,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,9,7,9,55,82,16,120,33,27,44,8,3,0,0,0,61,464,33,61,91,134,463,506,204,247,618,211,102,58,29,17,403,3175,4,0,3,3,0,7,10,20,38,29,27,14,21,5,4,178,3,0,0,0,3,14,14,19,15,8,9,0,3,0,0,85,0,0,4,0,0,0,16,29,57,33,19,10,3,3,0,181,0,0,0,0,0,3,3,6,13,3,5,0,0,0,3,46,0,0,3,3,7,4,26,19,60,11,7,5,4,0,6,149,0,0,4,3,5,33,36,21,20,11,4,0,0,0,3,142,0,0,0,0,3,3,4,0,0,0,3,5,0,0,0,23,0,0,0,0,0,0,0,0
108051171,0,0,10,13,0,10,0,3,0,0,0,0,0,0,5,39,0,0,13,26,14,36,9,6,6,4,0,0,0,0,14,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,34,54,14,87,25,27,35,8,0,0,0,0,40,326,15,19,38,66,201,230,104,128,377,118,47,16,8,0,190,1549,0,0,3,0,0,4,0,0,15,20,14,3,6,0,0,68,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,14,0,0,0,0,0,0,4,14,24,22,6,0,0,0,3,78,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,5,4,12,15,7,0,0,0,0,4,51,0,0,0,0,3,5,8,9,10,0,0,0,0,0,0,36,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
109011172,0,0,4,11,0,5,0,0,0,0,0,0,0,0,4,27,0,0,11,32,11,31,7,12,11,3,0,0,0,0,16,133,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,11,4,0,23,61,11,72,38,30,72,14,0,3,0,0,53,380,10,19,31,68,103,209,138,172,773,453,256,168,84,34,325,2857,0,0,0,0,0,0,0,6,41,86,107,37,56,9,8,354,0,0,0,0,0,3,4,15,10,5,6,0,3,0,0,45,0,0,0,0,0,0,3,11,70,50,27,9,17,6,0,209,0,0,0,0,0,0,0,0,4,7,3,7,0,3,5,28,0,0,0,0,4,3,13,17,43,15,10,8,0,0,5,122,0,0,0,0,3,4,13,11,7,0,4,0,0,0,0,48,0,0,0,0,0,0,0,4,3,3,0,4,0,0,0,17,0,0,0,0,0,0,0,0
109011173,0,3,5,6,0,15,0,0,0,0,0,0,0,0,3,35,0,5,29,47,9,50,11,13,5,7,0,3,0,0,13,199,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,12,3,10,37,72,17,115,51,46,63,17,7,3,0,0,46,486,10,25,46,81,194,277,162,184,588,308,163,81,52,19,281,2469,0,0,0,0,0,0,0,10,30,52,56,21,20,0,4,192,0,0,0,3,0,3,3,8,12,3,0,0,0,0,0,37,0,0,0,0,0,4,0,5,47,26,32,9,10,3,4,127,0,0,0,0,0,0,3,4,7,11,4,3,0,0,3,32,0,0,0,0,3,0,9,6,25,18,0,0,4,0,0,78,0,0,0,0,0,9,9,6,7,3,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0
109011174,0,0,4,8,3,11,0,0,0,0,0,0,0,0,0,27,3,3,13,48,3,44,8,13,16,0,0,3,0,0,16,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,25,67,14,89,39,40,74,29,3,5,0,0,46,437,14,18,34,83,122,250,107,132,483,330,191,176,110,32,250,2333,0,0,0,0,0,0,3,10,40,42,67,28,26,20,6,248,0,0,0,0,0,4,4,13,15,5,12,0,0,6,0,66,0,0,0,0,0,3,3,4,51,37,30,12,41,6,3,190,0,0,0,0,0,0,0,0,13,7,6,0,3,0,0,26,0,0,3,0,4,0,13,12,17,15,3,10,11,5,5,91,0,0,0,3,0,9,17,9,10,5,9,3,0,0,0,79,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0
109011175,0,0,3,6,0,3,0,0,0,0,0,0,0,0,4,21,0,0,15,33,6,39,3,14,8,0,0,0,0,0,12,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,17,54,6,79,42,32,44,10,0,5,0,0,48,349,36,36,38,83,217,318,183,214,742,318,186,89,49,24,388,2935,5,0,8,0,3,9,6,15,45,40,50,20,29,16,12,264,0,0,3,3,0,3,3,15,24,6,3,0,0,0,0,59,4,0,3,3,0,9,10,24,62,52,18,6,10,0,8,208,3,0,0,0,0,3,0,0,5,10,9,0,0,0,3,41,0,0,0,3,3,9,19,21,31,22,3,3,3,0,0,114,0,0,3,6,0,18,16,10,12,8,3,3,0,0,3,83,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,14,0,0,0,0,0,0,0,0
109011176,0,4,11,24,3,18,3,0,0,0,0,0,0,0,8,71,3,3,37,75,16,87,18,19,16,6,0,3,0,0,30,320,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,13,6,11,62,131,27,186,96,68,87,31,4,5,0,0,95,807,18,25,75,150,290,423,255,281,953,453,180,89,49,13,430,3689,0,0,0,0,0,3,0,10,64,89,73,21,13,7,6,282,0,0,0,0,0,0,7,10,14,3,3,0,3,0,3,42,0,0,0,0,0,0,6,30,79,65,20,8,7,7,9,225,0,0,0,0,0,3,0,3,15,6,11,3,0,0,6,49,0,0,0,0,5,8,29,28,38,25,4,13,0,0,8,162,0,0,3,3,10,27,27,20,16,3,0,0,0,0,0,101,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
