SA2_MAINCODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
118011347,23,3,8,15,11,9,7,4,3,84,0,0,0,0,0,0,0,0,0,3,481,244,484,455,425,380,412,250,141,3272,13,4,5,6,8,6,3,0,0,53,3,0,9,7,0,0,0,0,0,18,82,48,82,53,48,81,102,55,61,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,4,3,0,0,0,0,17,0,3,7,3,6,0,0,0,0,19,422,248,567,435,336,245,193,88,25,2557,121,85,153,140,121,107,150,108,58,1045,1133,639,1322,1126,956,833,875,512,290,7685
118021348,33,32,75,39,32,42,16,8,7,276,3,0,0,3,4,3,0,3,0,18,2010,1063,2135,1900,1639,1222,949,620,280,11823,27,16,36,24,10,6,8,4,0,130,25,26,27,24,25,23,6,7,0,162,181,96,63,117,150,104,72,47,17,834,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,11,5,3,17,13,12,5,0,0,0,56,5,3,26,16,16,5,3,0,0,70,1476,917,2392,1787,1068,747,425,114,46,8973,444,324,721,552,416,308,198,104,51,3119,4203,2461,5458,4485,3377,2474,1695,901,399,25452
118021350,62,29,51,63,55,51,43,10,4,378,3,0,0,0,0,0,0,0,0,11,2359,1520,1258,1710,2012,1702,1545,904,416,13425,8,15,23,20,26,23,14,7,0,143,57,65,49,43,41,23,35,5,0,322,163,67,31,85,122,60,53,31,11,616,11,7,0,3,0,0,0,0,0,21,4,0,3,6,3,10,6,0,0,35,10,4,4,7,14,7,4,3,0,54,20,13,15,16,14,20,11,5,0,110,960,743,802,782,707,547,308,131,69,5055,379,430,702,740,583,414,334,195,126,3908,3990,2902,2942,3456,3578,2883,2352,1290,632,24036
118021564,15,92,68,33,24,13,14,3,0,256,0,0,0,0,0,3,0,0,0,0,737,1267,1042,733,631,428,394,333,188,5737,34,130,106,38,9,7,5,3,0,329,54,220,122,50,21,22,4,3,0,497,71,39,23,49,46,39,49,28,11,341,0,0,0,0,0,0,0,0,0,5,3,9,3,5,0,0,0,0,0,24,4,12,10,4,3,3,0,0,0,45,9,24,20,10,3,4,3,0,0,68,383,2753,1232,485,318,210,126,43,16,5567,137,547,400,177,115,89,84,42,25,1623,1460,5290,3077,1627,1183,844,686,466,236,14882
118021565,30,67,56,38,26,16,11,9,0,252,0,0,0,0,0,0,0,0,0,0,941,826,891,828,792,617,474,442,200,6022,36,66,89,42,15,17,10,4,0,275,59,228,164,59,17,17,6,0,0,545,117,43,47,79,69,38,32,8,3,436,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,10,0,10,10,10,3,4,0,0,0,41,3,13,10,10,6,5,0,0,0,55,460,2872,1419,476,384,285,150,54,23,6118,116,413,338,123,151,97,60,41,20,1359,1766,4714,3155,1709,1497,1140,784,585,255,15599
118021566,22,10,11,26,10,13,10,4,3,116,0,0,3,0,0,0,0,0,0,3,832,531,615,718,688,648,530,453,288,5295,3,6,12,6,10,5,5,3,3,54,10,8,20,8,3,3,3,0,0,62,170,62,39,91,103,61,30,11,19,585,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,4,0,0,3,3,5,0,0,0,24,8,0,5,5,3,5,0,0,0,32,453,486,553,470,348,198,114,67,50,2732,108,104,143,119,91,81,64,44,32,773,1596,1224,1433,1462,1274,1045,783,593,396,9812
118021567,19,29,20,18,24,34,22,10,4,180,0,0,0,0,0,0,0,0,0,0,901,506,750,772,725,661,586,389,181,5474,3,8,15,5,11,6,7,7,0,55,21,28,21,14,19,28,8,3,0,143,69,35,16,66,48,47,41,44,12,373,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,5,11,7,3,4,0,0,28,5,4,4,11,7,3,4,0,0,33,568,427,670,584,367,257,167,100,24,3158,168,133,202,205,148,134,103,44,34,1176,1755,1174,1721,1694,1365,1167,941,598,259,10683
118021568,12,33,35,36,11,17,11,6,0,159,0,0,0,0,0,0,0,0,0,0,827,559,678,713,615,530,413,345,151,4820,12,14,51,7,10,3,3,0,0,106,86,39,94,38,15,11,3,0,0,287,133,51,23,77,89,45,58,23,5,513,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,3,5,0,0,20,0,3,13,4,0,5,4,3,0,27,3,6,14,7,4,4,3,3,0,52,396,891,737,390,282,195,107,57,17,3066,139,165,188,144,90,102,65,29,19,939,1617,1786,1870,1447,1158,956,686,483,194,10199
118021569,25,19,37,36,20,14,18,7,3,170,0,0,0,0,0,4,0,0,0,4,1237,620,1618,1319,980,753,583,367,199,7687,25,16,56,38,5,7,4,0,0,146,9,49,45,18,17,11,3,0,3,153,163,59,103,127,95,94,96,63,168,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,16,13,10,3,0,0,0,54,13,5,17,11,10,4,0,0,0,62,997,707,1553,1138,710,418,259,78,27,5887,221,176,363,274,193,147,107,96,115,1692,2675,1673,3814,2997,2046,1459,1082,616,514,16873
118021570,23,24,32,20,15,13,3,5,0,140,0,0,4,0,0,0,3,0,0,8,940,553,1193,913,741,551,417,306,194,5808,19,27,59,27,6,6,4,6,0,156,18,44,45,24,3,3,3,0,0,146,82,33,41,52,50,50,33,16,11,376,0,0,0,0,0,0,0,0,0,0,7,8,6,3,0,0,0,0,0,32,0,3,10,10,0,4,0,0,0,30,7,13,16,16,6,4,0,0,0,62,603,826,1186,747,485,299,162,58,32,4404,198,355,490,272,190,159,99,49,44,1859,1888,1898,3100,2115,1522,1119,751,429,297,13112
119011354,94,61,64,53,70,55,43,25,3,471,0,0,0,0,3,0,0,0,0,11,1913,1364,1107,1291,1430,1358,1394,835,460,11162,23,4,13,13,15,10,9,3,0,89,1959,910,845,786,491,277,105,34,7,5417,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,6,24,3,13,13,6,7,8,0,0,71,22,3,17,10,6,6,13,0,0,83,368,325,311,280,236,216,140,77,53,2000,417,247,211,223,204,172,158,78,46,1751,4913,3023,2639,2813,2604,2268,1908,1073,588,21828
119011355,0,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,60,35,82,51,40,21,14,3,0,306,4,6,4,5,3,3,3,0,0,36,61,29,35,30,14,10,5,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,0,0,0,0,12,28,35,51,22,20,9,0,0,0,166,20,16,28,25,12,6,4,0,0,105,188,134,221,148,107,69,29,7,3,900
119011356,44,45,36,33,27,26,21,6,6,243,3,0,0,0,0,0,0,0,0,9,944,718,657,651,658,649,544,367,154,5342,14,3,10,10,3,9,3,0,0,51,1093,482,529,410,257,155,84,21,3,3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,8,10,3,6,4,7,0,0,0,0,34,10,5,6,4,7,0,4,0,0,37,218,195,197,130,116,118,58,15,11,1067,248,155,128,141,107,71,70,30,14,967,2659,1681,1617,1494,1296,1126,792,457,192,11309
119011357,81,60,54,71,63,44,37,31,22,463,0,4,0,0,0,3,0,0,0,13,1717,1346,1153,1152,1464,1312,1000,810,422,10369,38,23,30,35,27,37,19,7,7,222,3568,1911,1507,1421,1100,695,373,129,30,10738,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,0,5,11,3,4,7,3,3,0,0,0,32,20,13,10,17,13,20,10,4,0,113,33,23,18,19,17,24,12,4,0,145,263,260,281,190,213,232,126,53,30,1651,571,324,333,279,241,204,139,77,48,2223,6283,3957,3365,3176,3168,2637,1711,1108,562,25964
119011358,95,59,56,73,55,49,26,16,0,428,5,7,4,4,3,8,3,3,6,44,1596,1137,1092,1165,1357,1305,1020,779,504,9948,55,33,68,56,27,36,14,5,4,295,248,122,161,111,89,62,34,9,5,839,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,4,12,17,13,12,3,3,9,0,67,4,8,12,3,10,13,6,0,0,49,14,18,26,13,27,14,5,6,0,125,620,534,585,479,470,378,182,84,35,3365,175,163,202,127,169,159,78,46,50,1162,2800,2092,2227,2057,2277,2088,1372,957,610,16475
119011359,146,62,84,92,76,64,23,16,3,564,15,9,7,8,0,11,0,0,0,53,3364,1968,1672,2346,2368,2148,1698,1022,434,17007,93,61,68,77,66,36,17,9,0,423,343,241,190,152,144,112,42,13,0,1232,0,0,3,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,13,3,17,8,8,3,3,3,0,66,9,0,8,9,7,4,4,0,0,51,22,3,27,17,18,16,3,5,0,115,966,711,728,681,567,502,263,103,39,4571,351,229,218,262,236,206,135,76,42,1745,5235,3281,3003,3673,3527,3133,2187,1243,518,25788
119011360,91,41,76,58,41,44,21,6,7,379,10,7,3,6,4,0,7,0,0,35,1659,1033,1065,1245,1210,1222,857,628,406,9321,46,43,71,52,31,29,15,3,7,294,384,213,191,159,151,88,54,12,3,1267,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,45,33,54,35,21,11,3,6,0,222,9,3,7,15,4,11,9,3,0,60,56,42,67,48,29,21,17,8,0,288,612,451,599,446,379,359,148,66,32,3089,207,158,156,144,166,127,95,60,41,1158,3073,2038,2237,2244,2101,1976,1243,816,497,16219
119011361,97,60,73,64,63,61,44,13,9,485,0,3,6,5,3,13,0,5,0,34,1429,1116,1045,1037,1161,1254,977,631,402,9049,18,10,25,23,15,10,8,5,0,123,1900,758,899,745,415,266,124,43,9,5160,4,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,3,0,0,0,19,25,4,15,12,10,16,11,0,3,94,33,9,19,17,10,16,10,3,3,113,394,444,437,274,307,282,117,44,35,2343,425,279,271,206,208,196,106,84,47,1827,4491,2907,2957,2604,2484,2393,1462,867,535,20706
119011571,85,34,61,62,43,47,24,21,3,380,0,3,3,0,4,0,0,8,0,16,849,632,673,666,716,648,487,347,179,5189,37,21,73,43,13,14,10,5,3,208,1737,698,1294,785,382,229,95,35,10,5271,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,21,4,4,3,3,0,0,46,4,6,16,5,8,6,7,0,0,54,21,9,36,16,7,11,7,0,0,105,371,345,496,262,269,275,114,73,26,2229,432,216,392,225,183,140,101,53,18,1759,3657,2131,3177,2224,1803,1516,913,558,256,16237
119011572,74,58,61,51,44,26,33,12,5,358,3,3,3,3,0,0,0,0,0,10,931,736,741,716,753,760,540,369,171,5720,53,22,79,55,20,12,5,3,3,264,1319,559,865,545,331,220,130,45,12,4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,23,3,3,3,0,0,0,42,5,12,5,13,7,5,3,0,0,53,16,20,32,12,6,14,3,0,0,97,321,422,385,244,233,232,93,38,20,1988,422,253,309,237,221,176,103,81,39,1840,3388,2293,2688,2126,1925,1708,1002,601,271,15998
119021362,109,71,72,79,69,45,20,20,9,489,0,3,0,3,0,0,3,0,0,14,2018,1289,1344,1482,1594,1175,1109,836,317,11161,81,53,166,96,33,39,22,3,0,492,581,293,436,303,184,102,67,27,11,1995,4,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,8,10,5,29,5,7,0,0,0,0,49,16,11,16,9,13,14,3,3,0,85,22,21,40,18,19,12,3,3,0,139,467,454,473,353,445,349,143,82,23,2792,254,191,223,198,206,169,139,86,27,1492,3525,2401,2838,2571,2647,2012,1571,1071,388,19037
119021363,149,100,171,142,95,77,53,30,22,831,6,0,4,3,3,3,3,0,0,23,1969,1343,1709,1683,1705,1417,1105,843,374,12145,361,435,1116,344,82,72,17,7,0,2434,385,198,435,277,117,84,45,15,9,1564,3,0,0,0,3,0,0,0,0,9,7,0,0,0,0,0,0,0,0,6,58,37,133,48,13,12,0,0,0,299,7,14,31,10,23,15,4,3,3,108,70,52,159,59,34,30,10,3,3,414,1325,1423,1810,1034,1250,1007,390,230,98,8574,403,353,546,368,288,251,140,90,39,2481,4789,4174,6439,4278,3960,3231,1882,1303,569,30622
119021364,75,42,50,60,49,48,33,21,6,398,0,0,0,0,0,0,0,0,0,3,2748,1697,1421,2165,2248,1654,1720,1403,533,15590,16,25,26,22,19,17,7,3,0,142,223,141,126,132,102,64,34,14,3,831,10,0,9,11,6,4,4,0,5,57,0,0,0,0,0,0,0,0,0,0,7,4,12,3,3,6,0,0,0,28,4,8,3,6,11,7,5,4,0,52,12,15,12,12,15,14,5,6,0,87,876,513,690,713,684,504,217,86,54,4343,373,219,235,305,273,209,138,99,56,1901,4362,2665,2618,3492,3451,2592,2182,1633,687,23680
119021366,96,54,75,59,62,55,15,13,0,415,5,3,0,5,7,4,3,0,0,25,1544,1229,1077,1098,1127,1042,769,535,206,8635,42,23,65,40,20,32,11,4,3,240,2251,1240,1441,939,663,441,208,69,16,7259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,19,0,3,5,8,4,8,4,3,0,29,4,8,15,8,4,9,4,3,0,48,259,295,337,208,226,225,97,38,23,1698,410,268,296,211,200,154,93,74,31,1744,4674,3222,3366,2658,2435,2098,1247,765,297,20757
119021367,64,40,47,42,48,34,18,5,3,301,0,0,0,0,0,0,0,0,0,5,1435,904,775,1020,1089,791,760,543,228,7556,30,17,40,26,20,13,7,7,0,161,770,338,432,343,211,130,67,19,9,2318,0,0,3,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,6,13,13,6,3,0,0,0,0,47,5,3,11,7,4,13,0,0,0,45,10,19,27,11,11,10,3,0,0,89,344,266,332,250,281,252,101,57,37,1915,268,146,161,151,183,126,79,51,20,1184,2922,1745,1847,1888,1881,1415,1058,692,299,13738
119021573,27,19,31,20,17,22,10,3,0,147,0,0,0,0,3,0,0,0,0,3,456,353,384,387,494,487,437,356,239,3586,62,31,84,48,27,17,14,3,0,287,3174,1284,2499,1811,721,391,145,40,6,10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,14,11,0,3,3,0,0,42,3,3,0,5,0,3,3,0,0,27,14,11,12,14,4,10,6,0,0,63,159,197,174,118,172,178,71,46,13,1116,382,170,329,203,156,110,60,31,12,1455,4289,2078,3538,2633,1666,1275,760,497,287,17023
119021574,29,18,22,22,24,11,9,3,0,146,0,0,0,0,0,0,0,0,0,0,365,302,305,329,359,313,262,150,52,2433,68,40,105,51,16,14,9,3,0,301,1572,671,1359,844,341,221,96,28,10,5142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,15,0,0,3,3,3,3,0,0,0,16,134,131,149,110,96,118,38,20,4,797,299,150,223,171,106,58,45,17,4,1074,2482,1348,2212,1578,993,802,503,236,70,10218
119031368,109,66,127,98,64,67,48,26,14,630,0,0,3,0,0,3,0,0,0,16,1173,893,943,962,982,863,740,501,279,7338,166,400,756,185,55,52,26,7,4,1645,264,178,204,128,90,63,35,12,5,966,6,0,0,3,0,3,0,3,0,21,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,17,3,0,7,9,3,0,6,3,0,40,6,3,16,14,4,8,6,3,0,55,1414,1855,2593,1041,1075,998,408,282,93,9758,289,294,464,242,229,188,118,84,48,1957,3474,3826,5448,2848,2716,2427,1450,968,463,23608
119031369,112,77,95,105,90,71,33,23,12,619,4,0,7,3,9,11,3,3,0,38,2193,1474,1431,1741,1892,1600,1169,709,471,12673,236,247,624,216,52,41,30,14,3,1457,186,79,195,113,63,39,26,10,6,717,3,0,4,6,3,6,7,3,0,34,0,0,0,0,0,0,0,0,0,0,21,6,24,15,8,8,0,0,0,79,8,8,13,16,12,10,4,0,0,69,26,15,33,26,20,10,4,0,0,143,1068,798,1213,926,825,743,330,158,71,6133,313,223,374,256,209,204,120,84,40,1819,4129,2927,4056,3477,3205,2774,1735,999,608,23904
119031370,74,48,51,54,53,44,26,19,10,366,7,6,3,3,3,6,0,0,8,36,1221,802,807,930,911,829,708,554,306,7070,46,29,78,42,24,11,10,9,0,254,235,143,151,115,88,42,18,10,3,817,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,6,5,0,9,0,0,0,21,3,3,3,0,13,3,8,3,0,37,3,4,7,9,13,8,8,3,3,62,569,556,632,434,486,479,199,128,44,3524,192,143,171,143,131,124,88,73,59,1127,2347,1763,2023,1814,1810,1657,1121,816,424,13784
119031371,49,38,34,44,29,32,25,12,3,270,4,3,6,4,4,3,0,0,0,20,1392,993,695,952,1097,1087,823,450,238,7735,24,25,37,16,13,13,7,4,0,146,54,29,28,23,28,3,12,3,4,185,4,0,0,0,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,8,0,0,0,26,0,0,0,10,4,8,0,0,0,31,572,521,504,496,459,407,228,99,32,3327,132,107,116,101,123,129,63,45,39,851,2218,1706,1450,1662,1786,1692,1164,613,318,12613
119031372,79,55,35,56,54,36,29,19,7,376,12,4,6,9,7,8,3,7,0,53,2199,1422,1048,1457,1675,1412,1412,1030,609,12264,34,17,41,27,23,25,9,6,0,171,147,113,80,72,69,39,21,12,3,550,0,3,4,3,0,12,4,3,0,36,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,3,0,0,0,16,3,0,0,9,6,3,3,0,0,31,6,6,7,10,5,8,3,0,0,53,648,502,456,463,443,455,255,144,51,3423,192,124,109,128,146,120,136,89,64,1097,3255,2220,1788,2203,2427,2132,1875,1295,737,17933
119031373,49,38,56,44,53,45,28,22,0,338,0,0,0,3,3,6,0,0,0,18,754,518,565,617,701,639,558,405,164,4907,33,36,99,40,13,16,3,7,0,238,277,179,151,113,112,94,65,13,8,1008,3,0,0,0,4,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,11,5,4,5,3,9,4,0,0,0,40,8,4,18,5,10,4,0,0,0,51,490,507,703,349,387,459,188,147,39,3277,151,114,172,105,130,127,100,75,18,997,1771,1428,1846,1342,1475,1478,992,703,246,11280
119031374,112,73,71,88,89,53,33,25,6,541,3,0,8,4,0,3,5,3,0,23,2054,1499,1128,1434,1804,1430,1241,781,482,11851,105,214,497,128,38,29,27,13,4,1050,295,170,180,137,86,49,23,15,5,960,3,3,3,3,7,6,11,8,0,43,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,16,7,6,11,13,4,3,3,0,0,55,13,6,20,19,5,8,6,0,0,72,1085,1343,1561,819,913,771,437,187,73,7187,299,254,252,187,220,179,119,83,44,1634,3962,3631,3906,2934,3276,2654,1952,1137,624,24070
119041375,67,72,141,95,59,68,54,27,11,604,0,0,0,0,3,0,0,0,0,5,976,817,1746,1112,942,831,681,495,237,7837,62,91,263,75,29,15,11,0,0,555,823,600,630,386,312,195,90,36,13,3094,3,4,4,3,0,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,25,0,0,29,13,6,3,7,0,0,59,0,5,47,20,6,3,7,0,0,81,709,1258,2464,829,436,400,202,66,31,6385,289,357,688,340,177,147,89,42,33,2150,2973,3313,6458,3001,1977,1670,1100,645,311,21448
119041376,141,71,130,127,111,108,71,42,14,815,0,6,0,8,3,5,6,0,0,24,2167,1337,1446,1859,1761,1603,1343,972,448,12931,210,256,741,201,63,35,15,9,3,1539,1001,548,759,507,291,143,67,25,7,3353,3,3,0,0,3,3,5,0,3,23,0,0,0,0,0,0,0,0,0,0,10,3,12,7,5,0,0,0,0,39,4,8,14,12,13,3,3,0,0,55,15,4,21,18,18,3,3,0,0,93,855,803,935,701,639,641,289,78,39,4993,419,328,416,315,282,246,166,192,246,2610,4728,3377,4528,3760,3224,2820,1956,1326,756,26478
119041377,46,30,40,33,43,30,20,5,4,256,0,0,0,5,0,3,0,3,0,11,1465,835,789,1093,1141,779,813,648,266,7823,7,12,39,11,8,9,5,3,3,92,177,116,91,86,60,40,21,10,3,610,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,9,5,10,3,0,10,9,3,0,3,33,4,9,7,0,7,9,3,0,3,45,386,385,432,363,337,332,170,78,40,2527,180,137,145,129,114,109,77,58,17,970,2266,1543,1578,1758,1757,1389,1161,822,344,12611
119041378,58,38,69,45,29,33,26,10,3,309,0,0,0,0,0,0,3,0,0,3,882,522,776,802,698,521,448,341,195,5179,284,215,708,259,57,27,11,3,0,1574,146,71,167,115,47,30,13,5,3,594,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,6,10,6,8,4,0,0,0,0,36,10,0,13,13,7,3,0,0,0,38,17,11,18,17,8,5,0,0,0,81,335,397,628,323,289,242,114,62,17,2407,132,116,232,121,79,84,53,48,25,890,1852,1391,2708,1743,1249,976,666,472,242,11311
119041379,74,58,78,67,71,47,34,22,11,455,0,0,0,0,0,0,0,0,0,7,1426,922,1054,1168,1214,990,803,516,205,8305,97,160,462,97,19,30,23,4,3,896,225,155,234,126,74,53,31,9,4,905,5,0,8,4,3,6,5,0,0,38,3,0,0,3,0,0,0,0,0,8,10,10,19,3,9,3,3,0,0,57,8,9,12,8,8,5,0,0,0,52,20,21,31,8,17,9,3,3,0,118,645,561,768,488,494,505,241,88,35,3832,237,153,223,171,176,139,84,46,22,1244,2705,2040,2921,2171,2116,1820,1230,689,276,15969
119041380,88,44,66,80,72,48,22,13,5,428,0,0,0,0,0,0,0,0,0,3,1396,842,952,1334,1344,1049,1035,769,285,9009,29,19,72,32,15,15,11,5,0,199,239,132,216,155,98,62,34,15,0,958,3,3,6,12,4,6,8,6,0,50,0,0,0,0,3,0,0,0,0,4,0,3,10,0,3,3,0,0,0,14,3,7,17,3,8,0,0,0,0,42,7,12,24,3,12,7,0,0,0,64,347,246,437,352,293,205,117,53,20,2071,212,121,253,217,213,132,113,62,33,1354,2238,1405,2011,2148,2041,1520,1344,913,347,13969
119041381,87,91,122,102,80,108,70,42,22,715,0,0,4,3,5,3,0,0,0,18,1182,846,1335,1235,1051,943,865,575,311,8354,258,463,1284,303,54,33,22,5,0,2424,415,312,684,273,162,85,29,14,4,1986,3,0,0,4,7,5,7,3,0,26,0,0,0,0,0,0,0,0,0,0,13,0,19,10,0,0,0,0,0,44,13,10,33,20,8,6,3,0,0,97,22,10,60,28,16,5,3,0,0,146,539,646,1049,545,450,376,198,76,27,3893,264,230,468,249,214,172,118,143,187,2053,2775,2649,5209,2852,2075,1740,1295,832,539,19961
119041382,70,40,52,68,54,54,26,18,6,397,0,0,0,0,0,0,3,0,0,5,1796,1014,1058,1450,1616,1453,1296,965,467,11111,18,6,36,17,21,10,8,3,3,129,139,68,111,98,59,31,29,9,7,546,0,4,6,6,3,3,7,3,7,36,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,0,0,0,0,22,4,3,3,8,15,4,5,0,0,45,12,3,11,16,18,4,4,0,0,67,437,240,368,390,377,308,222,82,40,2461,221,120,197,214,178,155,155,81,48,1371,2653,1478,1816,2239,2312,2012,1751,1145,565,15976
