SA2_MAINCODE_2016,C06_N_in_CF_1C,C06_N_in_CF_2C,C06_N_in_CF_3C,C06_N_in_Cou_fa_4mor_c,C06_N_in_CF_T,C06_1_149_CF_1C,C06_1_149_CF_2C,C06_1_149_CF_3C,C06_1_149_CF_4mC,C06_1_149_CF_T,C06_150_299_CF_1C,C06_150_299_CF_2C,C06_150_299_CF_3C,C06_150_299_CF_4mC,C06_150_299_CF_T,C06_300_399_CF_1C,C06_300_399_CF_2C,C06_300_399_CF_3C,C06_300_399_CF_4mC,C06_300_399_CF_T,C06_400_499_CF_1C,C06_400_499_CF_2C,C06_400_499_CF_3C,C06_400_499_CF_4mC,C06_400_499_CF_T,C06_500_649_CF_1C,C06_500_649_CF_2C,C06_500_649_CF_3C,C06_500_649_CF_4mC,C06_500_649_CF_T,C06_650_799_CF_1C,C06_650_799_CF_2C,C06_650_799_CF_3C,C06_650_799_CF_4mC,C06_650_799_CF_T,C06_800_999_CF_1C,C06_800_999_CF_2C,C06_800_999_CF_3C,C06_800_999_CF_4mC,C06_800_999_CF_T,C06_1000_1499_CF_1C,C06_1000_1499_CF_2C,C06_1000_1499_CF_3C,C06_1000_1499_CF_4mC,C06_1000_1499_CF_T,C06_1500_1999_CF_1C,C06_1500_1999_CF_2C,C06_1500_1999_CF_3C,C06_1500_1999_CF_4mC,C06_1500_1999_CF_T,C06_2000_2499_CF_1C,C06_2000_2499_CF_2C,C06_2000_2499_CF_3C,C06_2000_2499_CF_4mC,C06_2000_2499_CF_T,C06_2500_2999_CF_1C,C06_2500_2999_CF_2C,C06_2500_2999_CF_3C,C06_2500_2999_CF_4mC,C06_2500_2999_CF_T,C06_3000_3999_CF_1C,C06_3000_3999_CF_2C,C06_3000_3999_CF_3C,C06_3000_3999_CF_4mC,C06_3000_3999_CF_T,C06_4000m_CF_1C,C06_4000m_CF_2C,C06_4000m_CF_3C,C06_4000m_Cou_fa_4mo_ch,C06_4000m_CF_T,C06_Par_inc_st_CF_1C,C06_Par_inc_st_CF_2C,C06_Par_inc_st_CF_3C,C06_Par_inc_st_CF_4mC,C06_Par_inc_st_CF_T,C06_All_inc_ns_CF_1Ch,C06_All_inc_ns_CF_2C,C06_All_inc_ns_CF_3C,C06_All_inc_ns_CF_4mC,C06_All_inc_ns_CF_T,C06_Tot_CF_1C,C06_Tot_CF_2C,C06_Tot_CF_3C,C06_Tot_CF_4mC,C06_Tot_CF_T,C11_N_in_CF_1C,C11_N_in_CF_2C,C11_N_in_CF_3C,C11_N_in_Cou_fa_4mor_c,C11_N_in_CF_T,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_CF_T,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_CF_T,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_CF_T,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_CF_T,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_CF_T,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_CF_T,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_CF_T,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_CF_T,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_CF_T,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_CF_T,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_CF_T,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_CF_T,C11_4000m_CF_1C,C11_4000m_CF_2C,C11_4000m_CF_3C,C11_4000m_Cou_fa_4mo_ch,C11_4000m_CF_T,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_CF_T,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_CF_T,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_CF_T,C16_N_in_CF_1C,C16_N_in_CF_2C,C16_N_in_CF_3C,C16_N_in_Cou_fa_4mor_c,C16_N_in_CF_T,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_CF_T,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_CF_T,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_CF_T,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_CF_T,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_CF_T
115011554,0,3,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4,0,0,5,0,0,0,0,4,0,4,0,3,5,8,10,0,0,17,3,7,3,0,10,22,38,17,3,81,31,33,20,0,81,22,51,9,8,83,31,68,36,9,145,36,66,30,7,135,13,37,16,3,73,15,54,27,7,104,0,0,0,0,4,186,371,162,50,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,6,6,4,0,0,10,3,6,3,0,13,5,10,0,0,20,28,23,6,0,60,14,35,10,0,56,27,35,13,0,79,31,79,24,12,142,62,87,36,11,193,34,64,25,3,121,14,43,26,11,93,0,3,0,0,3,230,387,147,35,802,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,4,0,0,7
115011555,3,3,0,0,3,0,3,0,0,8,0,3,0,0,4,0,3,3,0,10,0,4,0,0,4,6,22,8,0,39,4,13,8,3,26,18,11,5,0,32,56,70,29,10,160,58,99,30,11,199,65,108,34,7,210,83,142,59,18,303,84,151,63,16,316,40,74,34,12,153,66,95,67,23,251,3,6,3,0,14,490,800,338,93,1717,0,4,0,0,8,3,4,0,0,6,3,0,0,0,5,4,4,0,0,10,0,3,0,0,7,3,10,0,0,9,4,6,3,0,18,24,15,12,0,47,51,44,22,9,128,69,75,22,8,170,61,74,37,9,181,86,143,51,18,296,135,214,66,11,434,77,155,54,8,298,83,108,44,13,255,0,6,3,0,9,603,863,319,88,1873,4,3,0,3,11,4,0,0,0,4,4,0,0,0,4,6,4,0,0,9,3,5,3,0,8,3,11,0,0,15
115011556,0,8,0,0,8,0,0,0,0,0,0,0,0,0,3,4,3,0,0,10,4,0,5,0,8,11,10,0,0,20,14,4,0,0,21,14,12,7,0,32,59,67,21,3,144,71,72,32,12,175,49,72,24,3,140,52,98,45,5,201,83,95,38,6,225,31,44,13,5,92,58,81,42,12,190,6,5,0,3,15,446,571,218,51,1291,7,0,0,0,11,0,0,0,0,0,0,3,6,0,7,0,0,0,0,4,3,4,0,0,7,7,4,0,0,13,11,6,7,0,18,11,10,0,0,30,71,44,18,7,134,73,63,27,11,175,52,60,19,3,133,55,111,40,17,222,98,124,35,10,271,75,73,40,14,199,50,67,33,9,151,3,5,3,0,9,501,586,231,65,1386,3,7,0,0,4,0,0,0,0,0,0,3,0,0,7,3,0,0,0,0,3,3,0,0,4,5,4,4,0,17
115011557,0,4,0,0,4,0,3,0,0,3,0,0,0,0,3,3,0,0,0,5,0,4,3,0,8,6,4,3,0,14,6,3,3,0,11,9,9,9,0,25,26,44,32,9,108,44,41,12,5,96,32,44,16,0,98,33,106,31,4,180,33,61,24,5,129,21,32,11,3,63,14,47,12,3,86,0,0,0,0,4,229,403,165,34,833,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,3,0,0,0,7,0,8,0,0,10,9,6,4,0,18,20,24,12,3,53,33,52,13,0,104,33,43,13,0,89,37,83,35,14,174,57,97,43,12,205,48,83,30,4,166,27,46,29,4,105,6,3,0,0,10,282,455,181,46,958,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
115011558,3,7,4,0,8,7,3,0,0,7,6,6,0,0,16,4,8,0,0,13,7,7,0,0,10,19,17,8,3,45,23,23,11,0,55,29,39,13,3,86,111,205,66,12,399,129,203,65,23,416,133,197,49,11,391,148,274,112,34,565,146,282,93,26,544,69,123,50,13,255,122,259,106,31,519,19,13,0,0,30,963,1670,582,167,3379,3,4,0,0,11,3,3,0,0,9,8,3,3,0,15,3,0,0,0,5,9,0,3,0,12,16,12,3,0,26,17,18,3,0,36,22,26,14,3,67,75,112,29,14,231,112,159,54,14,340,120,160,44,9,332,141,319,117,28,607,232,334,104,28,705,146,236,82,16,482,124,193,64,21,402,4,17,0,0,24,1033,1603,524,139,3296,3,6,3,0,15,5,0,0,0,6,8,0,0,0,7,3,4,0,0,10,8,3,0,0,13,6,13,3,0,20
115011559,3,3,0,0,6,4,4,3,0,11,0,3,0,0,8,3,3,0,0,9,8,11,0,0,15,9,21,5,5,43,23,25,7,6,62,21,37,20,4,83,124,229,84,30,473,128,222,68,18,432,124,176,60,8,370,118,214,91,23,449,99,187,72,14,373,28,42,18,8,97,80,148,74,35,334,13,14,4,0,34,798,1344,503,151,2795,6,8,3,0,17,0,0,0,0,3,9,6,4,0,15,0,7,0,0,7,0,7,3,0,13,4,7,3,0,16,14,18,6,3,47,16,36,17,3,73,77,139,63,24,298,124,200,86,23,432,118,188,69,19,393,137,287,103,33,553,187,354,133,22,693,115,187,68,21,383,92,185,82,39,399,13,19,3,3,31,899,1653,638,186,3386,7,3,0,0,15,4,0,0,0,3,5,3,3,0,8,0,0,0,0,0,3,4,0,0,13,12,9,7,0,30
115021297,3,3,3,3,16,4,3,3,0,12,9,4,3,0,14,3,3,0,0,13,9,6,4,3,15,14,19,12,7,61,28,19,10,10,61,39,37,23,9,105,122,189,111,28,444,113,154,77,36,387,114,124,51,25,311,107,181,98,34,415,107,173,89,25,394,71,104,38,24,242,125,178,139,63,503,20,16,4,7,42,881,1231,661,259,3025,3,3,3,0,13,3,4,0,0,10,4,7,4,0,13,0,3,0,0,8,7,7,3,0,14,20,6,10,4,39,21,22,12,4,57,29,30,21,9,91,115,101,67,26,308,98,120,80,27,318,88,149,63,29,332,114,188,91,35,431,145,257,117,35,552,118,178,92,41,425,141,162,93,45,443,15,12,5,0,44,925,1249,649,259,3088,5,3,0,0,12,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,8,8,0,0,18,12,4,5,4,22
115021298,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,5,10,3,3,0,15,3,5,3,5,19,8,16,9,4,36,42,55,20,6,122,31,39,12,7,88,27,32,15,4,73,21,42,13,9,89,22,25,24,7,83,15,25,10,0,45,47,41,27,9,131,0,6,0,0,11,235,290,138,54,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,3,4,0,0,10,4,11,5,4,23,41,32,11,3,86,32,32,18,8,85,29,35,17,4,81,27,50,18,3,105,34,54,23,6,125,25,43,16,14,90,26,41,25,9,98,0,3,3,0,6,228,308,136,57,732,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,7,0,4,0,6
115031299,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,3,0,0,3,6,8,5,0,13,9,7,6,0,19,4,15,4,8,30,21,27,19,4,76,13,15,7,0,42,0,6,3,5,21,3,9,0,0,10,3,0,0,3,5,0,0,0,0,0,10,12,7,0,33,0,0,0,0,3,84,108,54,24,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,6,4,3,0,0,7,3,0,7,0,16,9,4,6,0,13,16,23,12,3,56,14,9,7,6,41,16,7,7,3,30,8,4,4,0,18,4,6,3,3,24,3,0,3,0,10,13,14,14,3,42,0,0,0,3,3,93,80,56,23,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,4
115031300,0,3,0,0,3,0,0,0,0,6,5,3,0,0,6,6,8,8,0,16,9,9,0,0,15,41,34,8,7,95,37,24,18,3,80,57,82,26,14,178,199,300,162,54,714,176,224,123,40,568,127,163,89,15,385,77,133,75,27,319,70,93,36,9,211,20,24,18,3,69,118,161,108,54,441,22,31,13,3,65,962,1295,683,234,3174,0,3,0,3,5,0,3,0,0,5,4,4,3,0,14,9,3,0,0,6,4,6,0,0,11,17,13,9,0,34,26,18,4,11,58,52,40,28,17,133,152,142,89,34,414,143,233,112,46,532,139,208,87,25,459,103,160,75,25,360,150,192,71,28,442,52,68,50,13,188,107,162,96,46,421,15,16,6,4,44,966,1278,632,252,3128,3,4,0,0,7,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,3,0,0,6,3,12,0,3,22
115041301,0,3,0,0,3,0,3,0,0,3,5,0,3,0,7,0,0,4,0,9,3,4,0,0,5,7,13,5,3,34,14,17,7,3,39,27,26,8,6,64,96,144,58,28,322,58,74,44,15,191,56,68,27,9,158,44,66,10,7,127,34,41,21,10,102,13,13,5,0,31,46,59,43,22,168,8,10,5,3,27,403,532,244,105,1281,3,3,0,0,7,0,0,0,0,3,7,7,0,0,11,3,0,0,0,3,0,3,3,0,7,10,4,4,3,18,9,14,13,0,31,16,18,15,4,50,59,72,36,13,185,57,94,43,10,208,69,90,36,8,202,56,83,22,12,176,47,67,37,9,161,25,46,17,8,100,53,43,36,21,152,10,13,4,0,27,420,562,261,87,1332,7,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,5,0,5,4,0,0,0,3
115041302,3,4,3,0,14,0,3,3,0,7,4,3,0,0,8,0,0,4,0,6,3,10,3,0,14,16,12,14,3,46,20,20,11,3,53,30,42,12,6,96,134,240,111,30,516,165,271,90,27,552,146,201,63,18,428,142,233,105,27,506,98,161,67,18,345,34,66,15,12,118,66,144,69,35,314,13,16,6,3,39,873,1422,590,182,3062,7,7,3,0,16,0,0,0,0,4,3,3,0,0,13,3,4,0,0,3,7,3,0,0,10,11,9,7,3,25,6,11,9,0,25,14,27,18,4,65,77,147,73,15,316,88,194,86,22,393,120,219,70,28,437,117,284,152,35,589,178,315,130,22,644,77,165,54,21,319,75,121,102,27,330,11,12,6,0,26,795,1522,722,179,3209,3,5,0,0,14,3,0,3,0,4,0,0,0,0,3,3,3,0,0,7,0,3,0,0,6,12,7,3,0,18
116011303,7,3,0,0,13,9,5,0,3,20,9,3,0,0,16,11,10,3,0,18,17,17,7,7,49,43,33,13,3,96,49,35,11,3,91,69,45,9,6,136,175,157,51,19,400,110,120,33,14,275,55,61,14,0,136,29,48,12,3,86,27,29,13,0,67,3,3,0,3,13,71,62,29,25,186,14,9,11,7,37,697,645,200,105,1637,13,3,3,3,24,3,3,3,0,8,15,12,5,3,31,19,8,0,0,26,24,13,7,3,44,36,29,5,3,74,52,49,10,3,112,89,50,18,7,170,188,160,44,28,416,146,138,28,17,329,120,101,17,13,254,58,63,18,3,151,48,65,17,3,140,13,22,8,0,39,65,51,23,20,157,17,14,8,5,39,902,766,218,120,2002,8,8,3,0,19,3,4,3,0,8,0,6,0,0,9,4,3,0,0,12,17,3,0,0,22,25,15,7,3,50
116011304,7,8,3,0,16,3,5,0,3,14,8,3,3,5,17,5,7,3,0,8,15,11,8,4,33,34,36,21,9,102,38,34,14,6,99,62,56,20,12,156,187,210,81,38,524,150,171,54,21,390,84,83,41,9,213,44,62,22,16,142,19,31,7,0,61,3,3,9,6,23,90,103,47,30,273,20,14,12,4,48,767,840,346,163,2115,7,3,3,0,16,0,0,3,0,0,10,9,0,3,21,10,7,0,3,16,15,8,0,3,24,28,18,3,3,54,41,36,15,6,103,59,37,17,7,123,150,157,65,34,401,141,157,46,28,378,129,150,58,17,347,78,90,38,8,213,67,97,22,10,200,18,18,23,4,58,64,89,45,37,233,16,12,4,3,30,831,884,345,165,2219,3,5,3,4,12,0,0,0,0,3,4,7,0,0,4,4,0,0,0,8,19,6,3,3,34,17,11,8,0,35
116011306,10,7,4,3,21,4,11,0,3,15,12,3,3,0,11,4,10,3,0,11,16,14,5,0,34,38,44,27,9,115,32,39,22,10,99,52,59,32,13,159,238,271,97,37,640,153,196,75,34,459,124,178,49,16,372,68,105,34,12,215,41,72,32,3,150,9,13,16,6,48,85,117,73,39,322,21,20,8,7,48,901,1154,477,198,2736,11,4,3,3,19,0,0,4,0,3,11,7,4,4,28,4,3,3,4,21,10,7,3,0,18,24,35,8,3,72,39,30,15,10,96,49,65,27,14,155,180,172,76,33,462,166,199,71,31,467,164,172,67,15,423,99,136,58,23,316,106,118,54,11,292,38,74,18,10,138,82,120,65,38,302,17,8,6,4,32,1012,1141,480,205,2839,7,7,0,3,23,4,3,0,0,3,6,0,0,0,13,3,0,0,0,6,17,6,7,0,30,16,13,5,0,38
116011307,6,8,3,0,18,11,5,0,0,13,3,3,0,0,7,7,8,7,0,25,8,11,3,4,30,51,37,14,3,101,48,43,14,3,113,66,70,28,11,179,242,330,137,43,755,209,256,78,33,573,153,176,70,11,406,126,168,36,4,339,78,89,36,7,210,19,40,19,7,90,118,171,66,33,376,21,17,3,6,46,1159,1429,521,167,3279,11,10,3,0,20,6,4,0,0,10,3,9,3,0,13,5,3,3,5,14,8,15,3,0,28,14,12,10,7,39,36,26,16,3,78,46,53,22,13,134,175,214,77,31,497,181,232,88,34,545,193,223,66,15,494,124,201,69,18,413,161,201,67,15,446,54,78,30,10,173,126,150,52,34,355,12,12,9,9,48,1152,1451,513,184,3297,5,7,0,0,14,3,0,0,0,5,9,0,3,0,12,0,0,0,0,0,7,17,4,0,27,22,12,0,0,32
116011308,7,7,3,0,21,5,5,0,0,14,7,0,5,0,8,15,6,3,0,24,17,16,11,10,56,63,43,14,3,120,34,56,18,8,114,80,73,31,9,198,268,322,104,40,736,241,248,85,21,595,144,190,58,0,395,103,132,35,12,281,44,76,29,5,155,15,29,6,10,56,137,153,74,39,402,17,16,3,4,51,1194,1379,476,156,3217,13,9,0,0,17,0,0,0,0,3,10,6,0,3,24,5,4,3,0,13,14,16,0,0,32,30,25,9,9,67,42,41,17,5,107,59,84,18,4,171,218,226,83,33,560,220,251,78,15,568,227,215,57,17,526,147,164,61,17,389,115,157,48,7,328,45,80,22,10,148,109,127,53,32,318,14,16,9,0,41,1268,1425,462,153,3309,0,3,3,0,11,3,5,0,0,5,4,3,0,0,9,3,0,0,0,9,13,14,4,3,36,27,25,3,4,53
116011560,3,4,0,0,11,0,7,0,0,8,4,3,0,0,10,10,7,3,5,22,8,10,8,7,33,30,29,11,6,77,24,28,10,5,71,40,23,16,5,86,132,164,61,28,388,92,101,39,12,239,52,60,23,11,142,22,30,14,4,78,20,17,18,4,57,3,7,3,5,19,60,59,35,15,169,7,10,3,5,30,504,555,244,117,1423,7,0,0,0,10,3,5,3,0,8,11,0,4,0,16,5,5,3,3,10,9,8,0,4,23,23,16,6,9,55,40,31,10,11,90,32,38,22,6,99,135,125,40,21,317,87,120,53,6,266,82,97,28,13,216,49,63,22,11,134,47,58,12,8,122,18,18,16,3,51,67,69,25,14,178,13,15,7,3,41,603,660,255,106,1626,9,3,0,0,14,3,0,0,0,3,3,3,0,0,9,3,3,3,0,7,7,9,0,0,18,10,5,4,7,26
116011561,6,3,0,0,10,0,7,0,0,9,5,3,4,3,16,8,5,0,6,16,9,7,8,10,37,28,31,13,0,74,26,33,15,8,86,49,55,27,14,140,189,187,94,34,504,120,130,43,22,310,68,87,20,11,189,36,44,15,4,102,15,28,16,11,62,3,4,3,0,7,61,102,39,26,227,10,15,8,8,36,630,747,295,156,1833,3,4,0,0,10,3,3,3,0,10,8,4,5,3,19,3,3,3,0,15,14,11,4,0,27,25,12,9,11,60,35,29,7,5,83,52,48,17,10,133,160,159,50,43,411,142,152,59,25,380,113,113,43,25,294,68,78,33,11,192,49,83,21,8,164,15,15,23,0,54,66,86,45,18,213,14,12,4,3,32,764,824,337,176,2106,0,4,0,0,7,3,3,3,0,5,6,9,0,0,15,8,3,4,0,12,10,5,3,4,21,18,17,3,6,36
116021309,3,3,3,0,11,6,5,0,0,11,0,3,3,0,5,5,14,3,0,16,5,3,3,0,16,6,19,16,5,49,13,21,6,0,51,44,41,11,4,100,153,220,107,31,501,146,212,82,16,458,122,173,60,8,361,94,174,65,16,345,75,110,31,13,224,21,31,8,0,60,78,122,53,17,272,12,12,11,3,30,783,1162,450,117,2513,3,4,0,0,5,4,3,0,0,7,4,6,0,0,10,0,9,0,0,10,11,8,8,0,18,0,16,6,0,23,8,21,12,3,43,20,42,12,0,79,90,118,62,18,292,106,185,73,21,390,147,220,74,18,460,114,225,96,12,450,126,256,86,13,484,56,123,36,11,219,52,109,53,27,234,11,6,12,0,27,752,1343,525,124,2752,5,3,0,0,3,0,0,0,0,0,8,3,0,0,6,0,4,0,0,6,3,3,3,0,10,9,3,3,0,23
116021310,5,0,0,0,7,3,8,0,0,10,0,3,3,0,9,0,0,0,0,4,0,0,3,0,3,16,11,3,0,38,6,20,3,0,31,24,21,7,5,60,104,187,67,15,382,128,129,40,16,301,116,114,24,3,260,81,109,25,10,226,39,64,18,4,126,10,14,8,6,34,51,69,25,9,153,8,5,4,3,15,592,750,234,81,1656,10,8,0,0,23,0,4,0,0,6,8,4,3,3,21,3,5,0,0,14,3,8,3,0,18,12,10,0,0,20,28,27,11,6,73,39,58,17,9,120,128,148,61,13,355,192,242,79,25,532,216,276,77,28,590,184,368,106,39,696,255,388,98,21,765,110,143,51,5,306,87,138,60,22,309,10,16,4,6,31,1275,1843,563,192,3878,10,6,4,0,19,4,3,0,0,7,0,4,0,0,4,0,0,0,0,3,8,3,3,0,15,11,16,8,3,30
116021312,0,0,0,0,3,0,0,0,0,6,4,4,0,0,11,3,3,3,0,5,5,4,3,3,14,23,18,13,7,62,25,29,12,0,63,32,34,22,17,103,110,126,59,42,349,59,105,44,17,221,50,63,25,11,153,14,45,23,13,88,22,20,18,12,72,4,3,5,4,18,62,59,46,25,197,9,14,9,3,34,439,529,274,148,1388,3,0,0,0,8,3,0,0,0,3,5,0,3,0,7,7,0,0,0,7,3,0,0,3,6,6,3,3,3,17,32,10,13,3,52,30,31,8,7,84,96,82,35,20,236,90,101,39,30,259,77,77,37,9,197,33,57,25,9,120,39,57,28,13,136,16,31,15,0,66,63,55,43,38,192,10,8,8,0,26,503,511,254,138,1415,3,3,0,0,9,4,0,0,0,9,0,0,0,0,3,0,0,0,3,4,3,4,0,0,9,9,0,3,4,18
116021562,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,4,3,8,4,7,0,0,16,3,5,9,0,18,37,46,19,9,112,29,50,19,0,98,36,44,14,8,101,22,39,6,0,69,10,23,7,0,43,3,6,0,0,15,17,31,12,0,57,3,0,4,0,8,173,264,96,24,552,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,0,3,0,3,8,10,3,0,22,19,36,11,8,77,37,47,11,0,96,40,58,17,5,125,42,55,13,3,114,38,65,14,5,118,12,24,7,0,51,16,30,8,3,55,0,3,0,0,3,216,335,89,27,665,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
116021563,8,3,0,0,12,7,6,7,0,14,3,0,4,0,10,8,6,0,0,13,10,6,6,3,27,22,40,12,14,80,40,35,21,10,103,72,58,21,17,170,251,374,133,38,803,221,307,111,42,683,164,240,72,19,496,101,159,60,9,328,59,98,27,7,195,13,28,13,3,50,90,157,74,34,355,11,29,9,3,50,1077,1554,558,198,3383,0,7,0,0,10,3,0,0,0,11,10,11,0,6,28,8,7,3,0,15,14,5,3,0,21,23,12,5,0,42,40,18,18,9,77,43,50,16,5,117,190,195,90,35,506,215,272,101,30,623,202,289,96,24,613,170,251,79,18,519,157,258,77,21,515,56,76,47,10,183,99,125,58,35,316,12,22,3,3,46,1245,1595,590,203,3634,6,10,0,0,15,0,0,3,0,4,4,8,0,0,10,0,0,0,0,0,17,9,3,0,31,9,11,5,0,29
116031313,0,3,0,3,9,4,5,3,3,16,10,9,3,0,21,10,9,0,9,21,32,30,13,5,77,55,49,22,23,156,49,42,20,17,132,56,66,27,22,173,167,168,107,55,496,88,97,45,33,265,53,62,21,8,151,15,25,7,5,49,15,15,4,9,41,4,7,0,0,9,79,103,58,77,313,25,12,9,23,73,655,699,339,293,1992,5,3,3,4,13,3,0,3,0,4,8,10,10,0,33,7,9,3,3,16,4,4,3,3,13,40,29,17,20,102,41,25,14,11,91,63,43,35,31,179,136,137,83,83,441,117,99,52,43,311,86,81,38,17,224,35,43,22,13,112,33,28,15,9,82,3,5,7,7,15,58,71,53,53,237,16,14,15,11,55,669,591,369,307,1935,3,3,0,0,9,0,4,0,0,5,8,4,3,5,19,3,0,3,0,9,9,3,7,0,21,19,17,8,15,55
116031314,0,0,0,0,0,0,3,0,0,3,3,3,0,0,6,0,3,3,0,9,0,8,3,3,15,17,24,12,0,55,24,28,10,6,71,21,36,16,9,80,120,169,81,18,382,84,114,40,13,247,45,57,24,5,123,12,38,11,7,68,3,26,9,4,39,3,3,3,0,7,39,65,44,25,167,7,11,7,8,37,369,590,263,94,1316,0,3,0,0,3,0,0,3,0,8,7,6,0,0,6,0,0,0,0,0,9,8,0,0,12,8,9,0,3,21,18,21,11,7,52,19,41,21,5,84,101,99,48,10,256,104,103,44,15,271,79,107,35,13,235,38,55,21,6,121,24,45,19,8,90,5,6,8,10,27,28,34,25,10,97,10,9,8,0,22,450,545,246,74,1318,0,0,0,0,3,3,0,0,0,3,3,0,3,0,3,5,0,0,0,4,5,0,0,0,4,7,7,3,4,22
116031315,8,6,3,0,19,6,10,3,0,19,4,7,0,0,9,8,5,3,3,21,11,15,10,8,41,23,53,35,12,129,43,59,34,15,149,51,78,43,15,188,264,391,177,75,905,170,287,112,45,606,107,177,75,22,383,50,82,39,10,181,28,44,27,11,112,3,3,7,3,17,60,158,84,33,331,10,14,13,4,43,855,1382,665,258,3160,3,6,0,0,14,4,7,3,0,16,11,4,0,0,21,4,0,0,0,8,8,11,5,3,23,21,29,18,5,70,27,39,18,9,98,49,65,42,18,180,158,230,123,54,567,200,285,111,43,638,160,243,85,28,516,82,147,60,25,317,75,121,55,23,274,17,43,29,3,94,82,144,77,46,346,15,23,13,3,55,920,1409,647,268,3242,8,9,5,3,23,6,0,0,0,7,0,3,0,0,8,3,3,0,0,11,6,15,8,4,29,18,12,9,11,47
