SA2_MAINCODE_2016,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_CF_T,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650_749_CF_NC,C06_650_749_CF_Cu15DS_,C06_650_749_CF_CU15_NDS,C06_650_749_CF_NCU15_DS,C06_650_749_CF_NDCO,C06_650_749_CF_T,C06_750_849_CF_NC,C06_750_849_CF_Cu15DS_,C06_750_849_CF_CU15_NDS,C06_750_849_CF_NCU15_DS,C06_750_849_CF_NDCO,C06_750_849_CF_T,C06_850_949_CF_NC,C06_850_949_CF_Cu15DS_,C06_850_949_CF_CU15_NDS,C06_850_949_CF_NCU15_DS,C06_850_949_CF_NDCO,C06_850_949_CF_T,C06_950over_CF_NC,C06_950ov_CF_Cu15DS_,C06_950ov_CF_CU15_NDS,C06_950ov_CF_NCU15_DS,C06_950ov_CF_NDCO,C06_950ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tota_Coup_fam_Tota,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_Coup_fam_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Co_fam_To,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_CF_T,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_CF_T,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_CF_T,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_CF_T,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_CF_T,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_CF_T,C11_950over_CF_NC,C11_950ov_CF_Cu15DS_,C11_950ov_CF_CU15_NDS,C11_950ov_CF_NCU15_DS,C11_950ov_CF_NDCO,C11_950ov_CF_T,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_CF_T,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_CF_T,C16_0_74_CF_NC,C16_0_74_CF_Cu15DS_,C16_0_74_CF_CU15_NDS,C16_0_74_CF_NCU15_DS,C16_0_74_CF_NDCO,C16_0_74_CF_T,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_
115011556,7,0,0,0,0,11,0,0,0,0,0,0,3,0,4,0,0,7,5,0,5,0,0,9,0,0,0,0,0,5,7,0,7,0,0,18,49,0,39,0,6,93,14,4,20,9,9,61,3,3,10,4,3,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,11,96,16,12,233,8,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,4,6,0,0,0,0,6,35,7,41,9,6,91,45,13,50,14,8,131,6,3,12,4,3,33,5,4,3,0,0,14,0,0,0,0,0,5,0,0,4,0,0,4,0,3,3,0,0,4,0,0,6,3,0,10,110,27,126,35,24,324,3,0,0,0,0,10,0,0
115011557,4,0,4,0,0,6,0,0,0,0,0,3,3,0,0,0,0,7,7,0,8,0,0,15,0,0,0,0,0,3,0,0,0,0,0,3,10,0,9,0,0,19,11,3,26,3,3,43,6,3,9,0,0,29,0,0,6,0,3,9,0,0,9,0,0,12,0,0,0,0,0,0,0,0,5,0,0,3,0,0,4,0,0,6,3,0,0,0,0,3,44,16,83,9,5,157,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,3,0,0,4,4,0,4,3,0,13,0,0,3,0,0,6,4,0,9,0,0,10,5,0,8,0,5,24,0,3,12,0,4,17,3,0,6,3,0,20,0,3,12,0,3,13,0,3,3,0,0,3,0,3,8,0,0,7,0,3,3,0,0,6,34,20,72,8,20,151,0,0,3,0,0,8,0,0
115011558,10,0,3,0,0,14,4,0,0,0,0,4,3,0,9,0,0,12,3,3,6,0,0,8,0,0,0,0,0,4,7,0,5,0,0,11,32,6,48,14,0,99,39,33,87,15,16,185,18,26,55,13,8,131,8,4,26,0,0,34,0,6,4,0,0,13,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,125,82,246,54,26,528,6,0,6,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,5,0,0,17,3,3,0,0,0,10,17,6,19,5,3,53,23,29,38,17,13,113,20,24,59,25,7,130,10,15,34,7,10,77,8,4,22,3,0,37,0,3,5,0,0,13,0,0,3,0,0,6,3,0,3,0,3,14,104,82,209,69,35,496,8,0,3,0,0,14,0,0
115011559,5,0,3,0,0,10,0,0,0,0,0,0,6,0,8,0,0,13,0,3,9,3,0,19,4,0,3,0,0,3,9,0,5,0,0,22,26,3,35,0,4,73,34,27,105,23,20,207,7,8,43,3,14,78,0,0,3,4,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,0,0,14,107,43,227,41,40,448,5,0,5,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,0,3,0,0,9,3,3,3,0,0,14,9,0,11,0,0,20,20,3,20,5,6,48,44,16,69,17,10,149,32,21,74,11,21,151,8,12,27,13,5,62,0,4,19,0,0,27,3,4,7,0,0,7,3,0,6,3,0,8,3,3,4,3,0,7,134,64,243,50,48,542,9,0,6,0,0,14,0,0
115021297,29,3,29,3,7,70,3,0,0,0,0,3,8,0,6,0,0,16,18,0,8,0,0,26,4,0,10,0,0,10,14,0,15,4,5,38,29,0,38,4,7,73,18,5,27,5,10,66,7,7,11,5,10,46,7,3,9,3,0,26,0,3,4,4,0,17,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,4,6,3,10,0,0,12,148,33,173,26,31,418,41,4,37,3,6,93,0,0,0,0,0,0,3,0,8,0,0,10,6,0,8,0,0,13,9,0,3,0,0,16,9,0,8,3,3,25,16,0,18,6,0,41,32,3,35,4,10,83,20,4,35,3,4,69,13,11,20,6,8,59,13,10,14,4,3,46,0,5,8,0,4,25,0,0,4,3,0,12,3,4,6,0,8,25,10,3,10,0,3,19,175,53,208,42,49,521,16,9,32,7,3,63,0,0
115021298,15,3,13,3,0,33,0,0,0,0,0,0,7,0,0,0,0,10,5,0,6,0,0,13,3,0,0,3,0,11,9,0,6,0,0,12,7,4,15,0,0,25,6,4,12,0,0,17,0,0,9,0,0,10,0,0,6,0,0,8,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,54,13,65,6,6,149,10,0,11,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,3,0,8,6,0,0,0,0,8,9,0,13,0,0,23,15,3,5,0,4,24,7,0,11,0,3,26,4,0,6,0,3,15,0,0,4,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,0,5,62,8,61,13,11,148,5,0,3,0,0,14,0,0
115031299,4,0,7,3,3,19,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,0,3,13,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,9,3,8,42,6,0,11,0,0,18,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,7,0,0,4,0,0,3,0,0,4,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,3,26,3,5,51,7,0,12,0,3,24,0,0
115031300,15,0,39,0,0,55,0,0,0,0,0,3,13,0,7,3,0,19,13,3,16,0,0,33,15,0,14,0,0,33,27,3,34,3,9,77,13,7,29,3,3,54,7,6,17,7,0,39,10,0,8,0,0,17,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,5,0,0,15,122,24,180,14,13,356,20,9,27,0,0,53,3,0,0,0,0,3,8,0,0,5,0,12,12,0,0,0,3,16,5,0,3,0,0,12,20,0,18,0,3,40,32,5,24,3,5,71,30,13,39,3,5,98,9,6,26,5,0,42,7,0,6,0,5,19,5,3,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,8,4,0,14,3,0,25,155,41,163,27,31,412,20,4,19,3,3,48,4,0
115041301,5,0,7,3,3,19,0,0,0,0,0,0,10,0,0,0,0,10,10,3,9,0,0,19,11,0,10,0,0,24,14,0,35,0,3,55,12,3,18,4,0,34,7,0,7,0,0,20,7,3,12,0,4,24,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,12,73,17,101,8,11,212,12,3,9,0,0,26,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,11,14,0,4,0,0,22,9,3,13,0,4,20,13,0,15,0,0,36,30,3,31,3,8,69,10,8,14,0,0,27,7,4,12,6,3,31,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,16,104,24,102,10,19,261,7,0,8,0,0,19,0,0
115041302,12,5,9,0,5,33,0,0,0,0,0,0,6,0,3,0,0,6,8,4,15,3,0,31,0,0,3,0,0,6,8,0,3,0,5,16,28,3,36,0,3,62,50,20,116,12,16,207,15,7,39,3,3,72,0,0,8,0,3,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,125,42,235,18,34,452,11,0,16,0,3,33,0,0,0,0,0,0,3,0,0,0,0,5,3,0,3,0,0,9,4,0,8,0,0,13,3,0,7,0,0,10,11,0,9,0,0,19,18,0,20,0,3,39,33,13,55,11,10,118,30,23,87,17,24,181,13,10,27,4,11,59,4,0,6,0,3,21,0,0,4,0,0,6,0,3,0,0,0,7,5,0,3,0,3,14,131,51,258,38,47,521,9,0,13,3,0,27,0,0
116011303,10,0,7,3,0,18,3,0,0,0,0,4,19,0,8,0,3,31,67,4,93,9,5,177,86,8,124,7,13,237,160,13,153,15,11,347,20,5,34,3,3,64,0,0,5,0,3,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,12,0,3,0,3,13,377,31,433,41,39,918,10,0,10,0,0,22,3,0,0,0,0,3,19,0,3,0,3,28,17,0,14,0,0,32,14,0,7,0,0,21,40,13,59,4,6,121,205,25,258,16,21,523,198,27,196,17,15,451,7,7,15,10,0,36,0,0,6,0,0,8,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,15,0,16,0,3,33,536,73,590,46,51,1297,7,3,9,0,0,20,0,0
116011304,5,0,3,3,0,19,7,0,0,0,0,9,57,7,13,0,10,89,33,3,29,4,13,80,37,10,69,3,12,129,87,17,128,10,20,264,14,8,29,6,6,58,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,7,0,0,20,258,53,288,28,61,678,10,0,11,0,4,23,4,0,0,0,0,6,40,0,8,4,4,54,32,0,20,0,3,61,8,0,16,5,3,32,14,7,20,3,10,52,82,17,93,11,21,220,75,19,141,15,10,271,5,7,12,0,4,27,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,0,13,0,3,19,281,53,331,46,60,770,9,3,5,0,3,19,3,0
116011306,13,0,7,0,0,22,17,0,3,0,3,28,71,5,37,7,6,129,31,9,52,0,16,110,65,20,80,4,33,200,56,26,132,13,29,255,18,8,48,6,7,82,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,10,3,11,0,3,25,289,75,370,33,104,874,6,0,5,0,3,22,9,0,0,0,5,13,69,4,3,6,8,86,19,4,21,5,3,56,7,0,15,6,3,39,41,16,32,5,27,117,57,17,102,7,24,207,44,25,121,29,13,231,23,9,21,8,7,60,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,13,0,5,29,280,71,342,71,103,866,10,3,3,0,6,30,4,0
116011307,32,0,10,0,3,46,16,0,3,0,4,25,57,3,15,5,4,78,43,8,33,0,15,97,28,8,43,5,10,86,75,10,95,12,9,200,47,5,67,10,14,139,8,6,31,7,9,59,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,14,0,4,0,5,20,323,41,295,34,70,764,11,0,11,3,0,22,0,0,0,0,0,0,57,0,8,0,3,62,25,0,8,3,5,40,15,0,4,0,3,24,27,3,22,7,13,71,75,14,78,9,14,190,94,20,120,12,7,252,39,10,48,5,13,111,4,0,7,6,4,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,10,0,8,0,0,26,363,47,313,46,60,825,12,0,9,5,0,23,3,0
116011308,19,0,11,0,0,31,14,0,0,0,0,16,39,12,24,9,0,81,33,0,40,9,3,84,44,13,55,9,12,126,139,24,165,16,30,372,37,12,62,6,10,122,9,0,7,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,3,15,0,4,26,336,65,373,45,69,883,12,0,5,3,4,27,4,0,0,0,0,7,32,0,10,0,4,44,22,0,14,0,15,49,12,9,17,3,8,45,23,7,24,3,5,55,69,26,110,8,14,228,112,17,203,21,31,379,16,3,30,3,4,65,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,7,4,5,3,6,26,300,68,417,44,94,920,14,0,12,0,0,34,0,0
116011560,7,0,4,0,0,9,3,0,0,0,0,4,20,0,13,3,3,36,20,4,19,6,4,59,30,6,57,6,10,106,47,11,91,13,9,170,11,3,17,0,4,34,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,3,4,0,3,18,141,41,208,21,39,446,6,0,8,0,0,15,0,0,0,0,0,0,11,0,3,0,0,15,8,3,11,3,6,35,12,0,3,3,3,22,6,4,23,0,0,31,46,18,65,12,8,143,48,28,97,10,8,195,3,3,12,0,0,27,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,0,0,26,155,56,237,35,35,521,7,0,5,0,0,12,0,0
116011561,10,0,0,0,3,18,4,0,0,0,0,6,5,0,3,0,0,7,17,5,33,9,3,57,42,18,93,3,8,159,112,27,142,12,20,310,6,9,21,3,5,48,0,0,7,0,3,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,11,0,7,3,0,15,215,60,304,25,44,648,12,0,4,0,0,21,0,0,0,0,0,0,3,0,0,0,0,5,11,0,6,0,0,23,6,3,3,0,3,21,15,10,28,3,0,58,91,19,143,12,10,280,86,27,152,12,19,297,9,6,14,3,0,35,0,0,4,0,0,8,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,10,6,0,3,0,0,13,251,70,371,30,46,770,5,0,10,0,0,20,0,0
116021309,3,0,7,0,0,11,0,0,0,0,0,0,8,0,3,0,0,8,4,3,11,0,0,21,6,0,0,0,0,7,15,0,16,6,0,42,49,20,95,12,10,188,62,33,123,23,17,262,10,4,8,0,3,25,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,13,173,62,269,39,36,577,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,3,0,0,6,0,0,9,0,0,9,6,0,9,3,0,21,18,12,61,7,3,96,37,30,100,24,22,209,28,14,71,14,14,144,6,3,10,3,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,13,116,58,272,51,52,552,3,0,3,0,0,12,0,0
116021310,4,0,0,0,0,5,0,0,0,0,0,0,8,0,7,0,0,16,7,0,22,0,0,27,0,0,0,0,0,0,4,0,8,0,0,16,45,6,53,0,8,108,45,8,67,6,11,135,11,0,18,0,0,31,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,126,17,170,12,26,348,7,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,3,0,5,0,0,14,5,3,8,4,0,20,11,3,10,0,0,28,50,3,67,3,5,128,59,16,125,12,16,228,62,31,145,19,24,285,7,5,28,4,5,48,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,6,3,0,5,0,0,11,228,65,410,51,49,796,10,0,0,3,0,12,0,0
116021312,9,3,6,0,3,23,0,0,0,0,0,3,22,0,11,0,7,41,26,3,15,0,4,55,31,8,34,0,3,70,42,11,61,12,7,132,19,3,21,0,3,45,0,3,15,3,0,24,0,4,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,0,0,12,155,31,182,22,31,416,11,3,20,0,0,38,0,0,0,0,0,0,8,0,0,0,3,6,12,0,7,4,0,25,13,0,5,0,0,17,21,5,16,3,3,46,39,13,53,9,11,128,38,11,59,9,13,122,10,4,15,4,3,40,3,0,4,0,3,8,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,7,3,0,26,168,42,190,28,44,477,12,0,9,0,3,21,0,0
116021562,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,3,10,0,10,0,0,21,14,0,18,3,3,32,5,3,11,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,4,33,3,13,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,4,8,0,20,0,3,32,11,4,34,3,3,53,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,9,59,3,11,107,0,0,0,0,0,0,0,0
116021563,14,0,5,3,0,20,4,0,0,0,0,4,22,7,18,0,3,47,7,3,22,0,3,37,28,11,46,7,6,93,139,26,220,18,23,426,80,26,126,20,16,263,16,8,29,7,10,72,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,0,3,23,313,79,479,55,61,993,10,0,9,3,5,24,0,0,0,0,0,3,11,0,0,0,0,19,9,0,9,0,0,19,13,0,9,0,0,20,13,3,15,0,4,38,52,10,86,11,21,180,158,33,281,26,19,513,43,19,73,7,13,159,4,3,9,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,3,4,23,314,73,497,65,62,1008,3,0,7,0,3,14,0,0
116031313,12,3,9,3,3,29,12,0,15,0,8,34,106,7,67,9,34,230,69,44,186,22,73,388,39,21,106,8,26,195,10,8,30,3,5,59,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,14,0,13,0,3,36,265,86,441,52,142,987,14,0,9,0,0,24,10,0,9,0,3,14,86,10,32,4,17,146,49,21,66,14,35,183,27,25,47,4,40,144,32,16,49,7,13,117,62,27,136,10,14,248,8,6,31,0,4,55,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,13,3,9,41,300,111,390,52,141,988,8,3,5,0,8,24,3,0
116031314,4,0,0,0,0,9,0,0,0,0,0,0,5,0,8,0,0,18,9,3,7,0,3,26,20,6,46,9,0,81,47,6,82,3,4,147,6,3,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,97,19,163,16,14,301,0,4,0,0,0,3,0,0,0,0,0,0,10,0,3,0,3,14,4,0,5,0,3,9,6,3,3,0,0,9,3,0,11,3,0,13,20,4,37,4,10,76,35,11,94,6,8,163,0,4,6,0,3,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,83,22,156,22,27,312,3,0,0,0,0,3,0,0
116031315,6,0,3,0,0,9,0,0,0,0,0,3,3,3,11,0,0,15,17,7,21,0,3,52,42,12,73,8,10,141,70,30,184,16,22,325,13,3,42,0,4,71,0,0,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,12,160,61,354,28,39,650,4,0,4,0,8,17,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,6,3,3,10,0,0,17,17,3,17,0,3,38,44,23,91,12,20,193,68,43,176,13,30,329,5,4,11,4,8,31,0,0,0,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,3,18,158,79,328,31,68,664,5,0,6,0,5,11,0,0
116031316,15,3,5,0,0,21,21,3,16,0,3,51,104,15,76,4,25,224,92,43,165,19,75,391,22,13,79,4,16,136,3,5,12,0,0,23,3,3,3,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,8,0,7,38,273,99,371,30,131,904,12,0,9,3,3,25,6,0,3,0,3,15,101,0,34,9,12,155,38,20,37,6,18,119,34,33,40,4,43,155,24,18,69,8,19,139,51,19,142,4,18,235,9,4,18,4,0,43,10,3,13,0,3,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,0,9,0,0,27,296,107,375,44,126,949,3,0,0,3,0,6,5,0
