region_id,C01_Budh_0_14_yrs,C01_Budh_15_24,C01_Budh_25_34,C01_Budh_35_44,C01_Budh_45_54,C01_Budh_55_64,C01_Budh_65_74,C01_Budh_75_84,C01_Budh_85ov,C01_Budh_Tot,C01_C_Ang_0_14,C01_C_Ang_15_24,C01_C_Ang_25_34,C01_C_Ang_35_44,C01_C_Ang_45_54,C01_C_Ang_55_64,C01_C_Ang_65_74,C01_C_Ang_75_84,C01_C_Ang_85ov,C01_C_Ang_Tot,C01_C_As_Apo_0_14,C01_C_As_Apo_15_24,C01_C_As_Apo_25_34,C01_C_As_Apo_35_44,C01_C_As_Apo_45_54,C01_C_As_Apo_55_64,C01_C_As_Apo_65_74,C01_C_As_Apo_75_84,C01_C_As_Apo_85ov,C01_C_As_Apo_Tot,C01_C_Bap_0_14,C01_C_Bap_15_24,C01_C_Bap_25_34,C01_C_Bap_35_44,C01_C_Bap_45_54,C01_C_Bap_55_64,C01_C_Bap_65_74,C01_C_Bap_75_84,C01_C_Bap_85ov,C01_C_Bap_Tot,C01_C_Breth_0_14,C01_C_Breth_15_24,C01_C_Breth_25_34,C01_C_Breth_35_44,C01_C_Breth_45_54,C01_C_Breth_55_64,C01_C_Breth_65_74,C01_C_Breth_75_84,C01_C_Breth_85ov,C01_C_Breth_To,C01_C_Cath_0_14,C01_C_Cath_15_24,C01_C_Cath_25_34,C01_C_Cath_35_44,C01_C_Cath_45_54,C01_C_Cath_55_64,C01_C_Cath_65_74,C01_C_Cath_75_84,C01_C_Cath_85ov,C01_C_Cath_Tot,C01_C_Ch_Chr_0_14,C01_C_Ch_Chr_15_24,C01_C_Ch_Chr_25_34,C01_C_Ch_Chr_35_44,C01_C_Ch_Chr_45_54,C01_C_Ch_Chr_55_64,C01_C_Ch_Chr_65_74,C01_C_Ch_Chr_75_84,C01_C_Ch_Chr_85ov,C01_C_Ch_Chr_Tot,C01_C_E_Orth_0_14,C01_C_E_Orth_15_24,C01_C_E_Orth_25_34,C01_C_E_Orth_35_44,C01_C_E_Orth_45_54,C01_C_E_Orth_55_64,C01_C_E_Orth_65_74,C01_C_E_Orth_75_84,C01_C_E_Orth_85ov,C01_C_E_Orth_To,C01_C_Jeh_Wit_0_14,C01_C_Jeh_Wit_15_24,C01_C_Jeh_Wit_25_34,C01_C_Jeh_Wit_35_44,C01_C_Jeh_Wit_45_54,C01_C_Jeh_Wit_55_64,C01_C_Jeh_Wit_65_74,C01_C_Jeh_Wit_75_84,C01_C_Jeh_Wit_85ov,C01_C_Jeh_Wit_Tot,C01_C_La_Da_Sai_0_14,C01_C_La_Da_Sai_15_24,C01_C_La_Da_Sai_25_34,C01_C_La_Da_Sai_35_44,C01_C_La_Da_Sai_45_54,C01_C_La_Da_Sai_55_64,C01_C_La_Da_Sai_65_74,C01_C_La_Da_Sai_75_84,C01_C_La_Da_Sai_85ov,C01_C_La_Da_Sai_Tot,C01_C_Luth_0_14,C01_C_Luth_15_24,C01_C_Luth_25_34,C01_C_Luth_35_44,C01_C_Luth_45_54,C01_C_Luth_55_64,C01_C_Luth_65_74,C01_C_Luth_75_84,C01_C_Luth_85ov,C01_C_Luth_Tot,C01_C_Ori_Orth_0_14,C01_C_Ori_Orth_15_24,C01_C_Ori_Orth_25_34,C01_C_Ori_Orth_35_44,C01_C_Ori_Orth_45_54,C01_C_Ori_Orth_55_64,C01_C_Ori_Orth_65_74,C01_C_Ori_Orth_75_84,C01_C_Ori_Orth_85ov,C01_C_Ori_Orth_To,C01_C_Oth_Prot_0_14,C01_C_Oth_Prot_15_24,C01_C_Oth_Prot_25_34,C01_C_Oth_Prot_35_44,C01_C_Oth_Prot_45_54,C01_C_Oth_Prot_55_64,C01_C_Oth_Prot_65_74,C01_C_Oth_Prot_75_84,C01_C_Oth_Prot_85ov,C01_C_Oth_Prot_Tot,C01_C_Pentec_0_14,C01_C_Pentec_15_24,C01_C_Pentec_25_34,C01_C_Pentec_35_44,C01_C_Pentec_45_54,C01_C_Pentec_55_64,C01_C_Pentec_65_74,C01_C_Pentec_75_84,C01_C_Pentec_85ov,C01_C_Pentec_Tot,C01_C_Pres_Ref_0_14,C01_C_Pres_Ref_15_24,C01_C_Pres_Ref_25_34,C01_C_Pres_Ref_35_44,C01_C_Pres_Ref_45_54,C01_C_Pres_Ref_55_64,C01_C_Pres_Ref_65_74,C01_C_Pres_Ref_75_84,C01_C_Pres_Ref_85ov,C01_C_Pres_Ref_Tot,C01_C_Sal_Army_0_14,C01_C_Sal_Army_15_24,C01_C_Sal_Army_25_34,C01_C_Sal_Army_35_44,C01_C_Sal_Army_45_54,C01_C_Sal_Army_55_64,C01_C_Sal_Army_65_74,C01_C_Sal_Army_75_84,C01_C_Sal_Army_85ov,C01_C_Sal_Army_Tot,C01_C_Se_da_Adv_0_14,C01_C_Se_da_Adv_15_24,C01_C_Se_da_Adv_25_34,C01_C_Se_da_Adv_35_44,C01_C_Se_da_Adv_45_54,C01_C_Se_da_Adv_55_64,C01_C_Se_da_Adv_65_74,C01_C_Se_da_Adv_75_84,C01_C_Se_da_Adv_85ov,C01_C_Se_da_Adv_Tot,C01_C_Uni_Ch_0_14,C01_C_Uni_Ch_15_24,C01_C_Uni_Ch_25_34,C01_C_Uni_Ch_35_44,C01_C_Uni_Ch_45_54,C01_C_Uni_Ch_55_64,C01_C_Uni_Ch_65_74,C01_C_Uni_Ch_75_84,C01_C_Uni_Ch_85ov,C01_C_Uni_Ch_Tot,C01_C_Chi_nfd_0_14,C01_C_Chi_nfd_15_24,C01_C_Chi_nfd_25_34,C01_C_Chi_nfd_35_44,C01_C_Chi_nfd_45_54,C01_C_Chi_nfd_55_64,C01_C_Chi_nfd_65_74,C01_C_Chi_nfd_75_84,C01_C_Chi_nfd_85ov,C01_C_Chi_nfd_Tot,C01_C_Oth_Chr_0_14,C01_C_Oth_Chr_15_24,C01_C_Oth_Chr_25_34,C01_C_Oth_Chr_35_44,C01_C_Oth_Chr_45_54,C01_C_Oth_Chr_55_64,C01_C_Oth_Chr_65_74,C01_C_Oth_Chr_75_84,C01_C_Oth_Chr_85ov,C01_C_Oth_Chr_Tot
LGA16700,401,492,529,594,479,219,149,68,31,2962,1994,1643,2388,2235,2173,1703,1629,1590,579,15934,0,0,0,0,0,0,0,0,0,0,358,312,336,357,249,152,111,126,80,2081,25,36,9,17,15,11,22,13,5,153,5851,4146,4619,4589,3885,2764,2400,1548,461,30263,15,22,18,24,18,15,10,10,5,137,518,374,605,475,356,334,225,86,12,2985,35,27,29,34,25,17,19,9,4,199,42,29,41,28,7,7,12,10,3,179,44,46,76,85,64,76,50,35,11,487,313,231,193,273,245,161,137,61,10,1624,28,42,62,43,32,27,11,8,7,260,126,90,181,144,65,39,10,4,3,662,444,391,499,622,525,380,368,353,130,3712,14,11,15,15,13,18,10,10,4,110,19,26,35,28,16,9,16,14,4,167,674,513,552,625,561,398,381,315,141,4160,247,240,329,255,180,91,70,40,11,1463,16,4,18,24,26,11,10,5,4,118
LGA16900,43,44,49,53,60,19,4,5,0,277,3146,1934,2349,2562,2207,1780,1184,619,209,15990,0,0,0,0,0,0,0,0,0,0,112,72,64,104,78,56,60,37,15,598,0,0,0,3,0,0,3,0,0,6,4627,2447,2357,2943,2189,1520,1246,535,73,17937,15,11,7,14,18,9,5,3,0,82,478,417,459,351,450,228,149,57,10,2599,82,57,56,54,44,33,15,15,8,364,16,16,16,10,6,7,6,0,0,77,105,54,65,136,110,93,120,63,10,756,0,0,0,3,3,3,0,0,0,9,23,11,13,13,10,24,7,3,0,104,111,75,48,68,67,40,8,11,3,431,266,151,193,338,309,253,195,129,36,1870,99,55,32,40,38,35,26,9,3,337,7,7,10,5,10,4,3,3,3,52,829,469,339,476,413,284,229,104,37,3180,187,98,82,98,71,25,13,7,0,581,5,6,4,10,10,5,6,0,0,46
LGA16950,47,21,40,78,63,27,17,4,3,300,4720,2368,2496,3670,3718,3824,3815,2320,605,27536,0,0,0,3,0,0,0,0,0,3,388,182,142,248,223,176,176,99,26,1660,0,3,3,0,3,4,3,3,4,23,4475,1918,1825,2750,2406,2312,2218,1021,234,19159,38,32,14,17,39,40,14,5,0,199,88,29,48,62,65,81,60,28,3,464,130,69,63,78,61,55,41,23,9,529,53,22,14,26,18,21,13,4,3,174,38,38,41,44,80,82,108,57,4,492,3,0,0,4,0,0,0,3,0,10,7,8,18,14,11,17,10,4,3,92,297,139,88,155,139,62,42,19,3,944,592,317,335,582,615,722,714,472,115,4464,88,29,36,47,47,42,32,19,5,345,25,15,11,20,18,16,12,7,0,124,1058,545,414,647,695,720,638,359,146,5222,382,150,118,220,159,85,64,24,3,1205,19,4,10,11,15,8,15,13,0,95
LGA17000,5,7,7,10,10,0,4,0,0,43,1801,1025,1099,1236,1167,644,483,272,100,7827,0,0,0,0,0,0,0,0,0,0,138,68,49,94,47,21,5,5,0,427,0,0,0,0,0,0,0,0,0,0,1503,739,798,873,666,353,228,133,43,5336,0,0,3,3,3,3,0,0,0,12,10,4,5,10,11,4,5,3,0,52,19,17,16,10,12,8,0,3,0,85,6,3,6,6,4,0,0,0,0,25,11,5,12,15,12,4,5,0,0,64,0,0,0,4,0,0,0,0,0,4,4,4,3,0,3,4,3,3,0,24,41,13,19,17,11,7,6,0,0,114,65,44,73,150,131,85,63,41,7,659,18,13,12,9,14,7,4,3,0,80,7,7,5,8,8,6,3,7,0,51,313,166,193,260,251,152,100,61,33,1529,24,33,17,17,22,10,10,3,0,136,10,6,12,7,15,12,4,0,0,66
LGA17050,11,38,28,20,22,3,0,0,0,122,724,727,753,728,600,496,268,67,14,4377,0,0,0,0,0,0,0,0,0,0,34,64,46,27,13,10,4,0,0,198,0,0,0,3,4,3,0,0,0,10,1083,1031,793,696,435,304,139,56,10,4547,5,4,12,0,4,3,3,0,0,31,54,29,36,36,6,12,5,3,0,181,11,49,14,18,8,6,0,3,0,109,0,0,3,0,3,3,0,0,0,9,10,16,22,19,25,35,21,13,0,161,5,0,0,0,0,0,0,0,0,5,3,3,5,0,6,3,0,0,0,20,41,20,7,22,15,6,3,0,0,114,35,74,83,114,96,74,29,15,5,525,7,8,8,0,7,3,0,0,0,33,10,17,9,9,9,3,0,0,0,57,200,149,131,152,112,96,41,14,4,899,37,46,34,26,15,15,3,0,0,176,0,5,4,3,9,3,0,0,0,24
LGA17100,248,242,236,338,265,126,90,28,14,1587,281,311,229,299,373,311,296,345,153,2598,0,0,3,0,0,0,0,0,0,3,53,55,51,54,47,26,21,23,9,339,13,6,3,6,0,3,0,0,0,31,1982,1513,1187,1279,1215,915,737,490,120,9438,8,3,5,4,3,0,3,0,3,29,298,251,257,234,212,193,140,108,43,1736,6,10,6,11,8,4,8,4,3,60,0,7,5,3,3,0,0,3,3,24,5,4,13,11,18,13,9,19,3,95,58,31,29,35,30,33,13,10,0,239,24,17,17,19,10,7,6,6,3,109,50,45,21,40,21,9,3,4,0,193,186,205,169,166,168,102,67,82,24,1169,0,7,5,4,5,3,3,0,0,27,31,19,11,28,13,7,9,3,0,121,146,142,126,115,143,122,64,74,27,959,52,57,45,47,44,20,12,6,0,283,13,10,8,6,7,6,3,0,0,53
LGA17150,174,154,270,334,295,104,79,21,12,1443,8971,7439,8060,8505,9237,6482,4718,3465,1078,57955,0,3,0,0,3,0,0,0,0,6,910,555,535,698,548,420,272,159,49,4146,64,18,22,28,14,13,13,11,4,187,14794,8769,8910,9511,8014,5192,3577,2178,619,61564,127,69,71,79,75,48,21,21,5,516,1756,930,1324,1313,946,592,363,113,31,7368,68,51,59,61,52,47,31,23,3,395,68,61,49,46,34,40,5,11,5,319,130,81,115,164,141,167,120,57,15,990,140,78,86,95,69,62,16,9,3,558,123,111,96,119,135,89,78,40,21,812,447,380,303,320,287,118,57,19,5,1936,626,571,916,1078,1218,914,813,632,160,6928,168,70,75,98,89,70,70,27,7,674,18,20,29,18,16,14,4,12,3,134,2660,1579,1201,1657,1651,1205,974,680,240,11847,518,341,371,339,281,126,63,45,18,2102,47,55,29,49,42,32,25,15,8,302
LGA17200,421,1745,1902,1040,703,321,193,129,49,6503,1002,2269,4588,2749,2426,1743,1130,785,330,17022,0,3,0,7,3,0,0,0,0,13,65,201,249,156,133,63,36,24,9,936,3,3,4,6,4,0,0,0,0,20,2337,4750,7907,4417,3152,2371,1785,1074,373,28166,0,4,8,18,5,5,3,0,0,43,359,488,926,608,450,541,517,230,57,4176,17,28,27,24,30,29,14,4,3,176,31,43,37,42,15,14,9,3,0,194,26,101,209,134,98,112,59,38,11,788,11,21,30,12,11,13,9,9,0,116,20,58,80,48,29,27,15,7,0,284,82,173,147,88,88,37,11,7,0,633,114,534,749,514,444,313,202,156,45,3071,10,25,25,25,16,20,14,7,3,145,14,34,43,17,20,14,13,3,0,158,170,545,826,491,423,271,158,91,29,3004,87,325,327,192,132,57,33,18,6,1177,5,30,30,42,33,20,18,3,0,181
LGA17310,23,16,23,25,21,9,0,3,0,120,3980,2549,2317,2861,2956,2358,1748,1211,376,20356,0,3,0,0,0,0,0,0,0,3,97,76,63,77,83,57,30,35,7,525,40,14,22,15,5,7,3,0,3,109,3562,1826,1710,1976,1686,1226,994,479,175,13634,17,12,5,15,12,10,4,0,4,79,19,18,14,20,14,9,8,8,3,113,67,41,32,37,21,16,6,9,3,232,53,27,19,14,22,12,7,3,3,160,17,24,25,19,16,27,23,13,0,164,0,0,3,0,0,0,0,0,0,3,21,19,7,14,12,6,5,3,3,90,74,76,39,65,75,25,17,0,3,374,390,270,304,468,508,434,348,268,79,3069,79,28,30,32,27,26,12,6,3,243,34,8,20,16,17,18,13,9,0,135,695,422,325,470,513,457,371,240,76,3569,204,76,93,115,83,51,32,10,8,672,6,6,0,4,3,3,0,3,0,25
LGA17350,0,3,0,3,0,3,0,0,0,9,434,154,209,283,263,242,214,137,54,1990,0,0,0,0,0,0,0,0,0,0,13,12,12,14,25,14,4,9,3,106,0,0,0,0,0,0,0,0,0,0,501,226,198,237,183,137,134,77,29,1722,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,9,7,0,3,7,0,0,3,0,0,20,0,0,3,3,0,0,0,0,0,6,100,30,45,53,49,38,34,28,11,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,50,29,34,42,57,44,62,39,15,372,11,3,3,3,0,4,3,3,3,33,0,0,3,6,0,4,0,0,0,13,106,50,39,82,72,55,51,36,28,519,3,7,0,3,8,3,4,3,0,31,0,0,0,0,0,0,0,3,0,3
LGA17400,3,3,7,6,9,0,0,0,0,28,405,174,198,255,291,279,215,140,48,2005,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,0,6,0,20,0,0,0,0,0,0,0,0,0,0,336,159,171,197,236,195,156,76,22,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,3,13,5,8,6,3,57,0,0,0,0,0,0,0,0,0,0,8,4,0,3,4,5,9,3,0,36,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,3,3,0,0,20,24,12,6,10,3,10,0,3,0,68,25,20,40,54,75,61,53,41,13,382,29,8,7,12,10,5,6,0,0,77,7,8,6,5,4,9,5,4,0,48,102,43,43,71,101,74,56,26,27,543,24,10,11,14,27,10,6,0,3,105,3,0,4,3,3,3,0,0,0,16
LGA17420,441,330,263,534,578,227,103,49,16,2541,5168,4444,3909,4262,5750,4386,2012,1184,327,31442,6,3,3,6,0,3,0,0,0,21,787,526,419,606,571,385,164,102,50,3610,86,51,31,29,36,30,20,12,5,300,11190,7100,5830,6731,6682,4179,1863,870,219,44664,111,70,30,72,59,32,11,10,3,398,608,330,434,482,335,286,120,51,15,2661,54,44,37,37,42,27,4,7,0,252,239,129,84,102,73,39,16,12,3,697,125,81,69,116,160,177,73,45,12,858,99,74,59,77,67,49,19,9,3,456,95,72,37,79,70,30,13,9,3,408,560,498,383,355,329,165,39,16,4,2349,703,490,529,791,862,738,348,223,73,4757,57,34,37,39,46,48,32,11,5,309,130,75,93,106,98,74,33,20,9,638,1967,1268,817,1156,1411,1101,465,330,135,8650,469,322,272,311,288,131,68,33,10,1904,55,23,33,41,30,16,9,8,0,215
LGA17450,0,0,3,3,3,0,0,0,0,9,201,96,98,178,184,161,129,70,24,1141,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,153,70,75,76,102,75,50,37,11,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,3,0,3,3,0,4,3,0,19,0,0,0,0,0,0,0,0,0,0,6,0,4,5,0,4,3,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,7,0,8,4,3,0,0,0,28,29,27,28,48,49,49,53,34,7,324,7,0,7,0,3,0,0,0,0,17,7,0,0,4,0,0,0,0,0,11,67,19,27,43,28,34,9,9,4,240,13,4,4,12,9,9,0,0,0,51,0,0,0,0,0,0,0,0,0,0
LGA17500,3,3,9,16,10,3,0,3,0,47,863,482,548,639,615,499,383,240,84,4353,0,0,0,0,0,0,0,0,0,0,26,14,20,16,17,10,8,0,0,111,0,0,0,0,0,0,0,0,0,0,877,373,428,500,404,267,226,153,44,3272,0,0,0,0,0,0,0,0,0,0,7,5,7,9,4,0,3,0,0,35,19,8,4,11,16,0,0,5,0,63,0,0,0,0,0,3,0,0,0,3,10,7,9,10,18,21,15,12,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,9,42,5,12,17,12,5,3,3,0,99,37,35,35,89,98,69,66,44,7,480,6,3,3,3,3,0,3,0,0,21,4,5,3,3,4,3,8,3,0,33,132,62,61,95,93,72,58,35,17,625,35,9,13,17,22,7,3,0,0,106,3,0,0,0,4,3,3,0,0,13
LGA17550,77,46,56,120,122,46,19,9,0,495,3145,1710,1762,2745,2813,2783,3410,2430,576,21374,0,0,0,0,0,0,0,0,0,0,119,89,82,121,133,107,129,85,26,891,0,0,0,3,0,0,0,0,0,3,4039,1929,1752,2575,2290,2153,2207,1199,262,18406,42,17,14,26,39,42,42,25,4,251,25,23,17,34,24,37,32,14,4,210,114,78,74,87,82,65,30,24,7,561,30,15,11,25,7,12,14,6,3,123,37,24,37,62,45,82,93,34,10,424,0,0,0,0,3,3,0,0,0,6,26,13,20,23,29,20,20,11,3,165,121,83,50,81,76,40,35,6,3,495,332,235,315,577,648,644,856,585,156,4348,84,12,27,60,38,35,39,18,0,313,129,74,86,95,64,60,68,35,9,620,648,318,286,522,541,644,807,553,131,4450,319,135,100,207,153,105,63,40,6,1128,15,6,6,13,19,10,5,7,3,84
LGA17620,3,4,4,6,9,4,0,0,0,30,1065,645,608,789,835,636,511,312,135,5536,0,0,0,0,0,0,0,0,0,0,24,14,7,16,13,9,0,3,0,86,0,0,0,0,0,0,0,0,0,0,885,424,432,568,433,340,224,129,46,3481,3,0,3,3,0,0,0,0,0,9,3,5,5,0,4,6,0,3,0,26,19,14,11,11,12,9,3,3,0,82,4,7,3,3,5,0,3,0,0,25,5,4,4,6,6,5,3,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,7,5,4,0,0,0,29,56,34,54,83,111,86,65,38,13,540,10,3,5,6,5,3,5,3,0,40,11,0,4,6,6,0,3,0,3,33,161,117,94,134,164,101,65,51,18,905,26,12,14,14,11,11,5,3,3,99,3,3,3,0,0,0,0,0,0,9
LGA17640,3,3,3,11,7,3,0,0,0,30,444,174,220,326,337,353,272,139,45,2310,0,0,0,0,0,0,0,0,0,0,7,3,3,4,8,6,4,0,0,35,0,0,0,0,0,0,0,0,0,0,668,223,238,352,299,239,212,119,21,2371,0,0,0,0,0,0,0,0,0,0,6,3,3,3,3,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,10,4,3,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,9,3,3,3,0,3,4,0,0,0,16,27,13,15,32,36,46,30,21,4,224,0,0,3,4,3,3,0,0,0,13,6,3,3,3,0,0,4,0,0,19,95,58,49,97,91,98,86,34,13,621,11,3,3,6,3,9,0,3,0,38,3,0,0,0,3,0,0,0,0,6
LGA17650,7,4,9,0,8,5,3,0,0,36,409,205,222,300,340,257,191,98,41,2063,0,0,0,0,0,0,0,0,0,0,17,5,3,11,7,11,7,3,3,67,0,0,0,0,0,0,0,0,0,0,348,188,132,213,186,135,79,42,12,1335,3,0,3,3,0,0,0,0,0,9,4,3,0,3,4,3,0,3,0,20,12,11,5,7,6,3,3,3,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,3,3,0,17,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,7,3,0,4,0,0,0,0,0,14,38,18,39,50,64,44,31,17,5,306,26,13,11,11,14,9,0,0,0,84,0,6,0,0,5,3,5,0,0,19,89,36,29,66,57,34,39,15,3,368,19,13,4,16,6,9,4,0,0,71,0,0,0,0,0,0,0,0,0,0
LGA17700,0,0,0,0,0,0,0,0,0,0,71,28,36,58,55,38,33,14,11,344,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,126,32,51,82,50,55,28,25,5,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,7,10,11,7,16,17,16,17,12,5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,18,16,39,23,28,17,6,3,193,6,0,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
LGA17750,35,57,35,35,29,9,4,0,0,204,2776,2284,2010,2096,2067,1345,1081,723,222,14604,0,0,0,0,0,0,0,0,0,0,109,126,87,87,90,53,28,17,8,605,42,16,11,9,9,0,5,3,3,98,4810,3344,2432,2506,2112,1414,955,613,187,18373,32,25,13,18,22,23,5,14,3,155,27,43,32,28,28,24,13,8,0,203,39,26,9,38,18,9,6,6,3,154,14,20,4,11,4,3,0,0,0,56,207,161,121,126,121,84,61,40,20,941,5,12,0,4,3,0,3,0,0,27,10,12,7,9,3,3,0,0,0,44,188,134,87,108,79,33,15,10,0,654,574,466,516,594,662,513,421,301,115,4162,70,34,29,36,37,24,9,9,0,248,34,17,13,24,17,9,17,9,0,140,687,711,433,574,578,356,292,185,73,3889,153,129,65,110,66,21,19,16,3,582,4,0,8,0,8,3,5,3,0,31
LGA17800,0,0,0,3,3,0,0,0,3,9,220,104,114,199,205,144,167,93,25,1271,0,0,0,0,0,0,0,0,0,0,20,9,8,10,17,19,9,7,6,105,0,0,0,0,0,0,0,0,0,0,325,91,125,182,129,113,106,35,7,1113,3,0,3,0,0,3,3,0,0,12,3,0,0,0,3,0,0,3,0,9,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,6,5,4,4,7,4,5,4,4,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,15,7,3,10,6,3,3,0,0,47,34,16,29,39,43,46,47,19,4,277,0,3,3,0,5,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,159,55,61,98,108,95,70,55,12,713,3,0,3,0,7,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0
LGA17850,0,0,0,3,0,0,0,0,0,3,291,141,152,194,221,169,112,88,22,1390,0,0,0,0,0,0,0,0,0,0,6,3,4,4,3,3,0,0,3,26,0,0,0,0,0,0,0,0,0,0,193,53,91,78,97,73,45,21,7,658,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,5,8,4,5,0,0,0,32,4,0,0,0,0,3,0,0,0,7,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,3,0,0,0,0,9,37,13,46,57,71,76,60,26,7,393,3,0,0,3,0,0,0,0,3,9,7,3,0,3,0,0,0,0,0,13,20,5,6,13,9,9,6,3,0,71,5,0,0,5,6,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0
LGA17900,0,0,0,7,4,0,0,0,0,11,634,296,381,474,486,378,226,95,22,2992,0,0,0,0,0,0,0,0,0,0,5,8,4,16,13,9,7,0,0,62,0,3,0,3,0,3,0,0,0,9,448,218,296,266,277,281,166,39,6,1997,0,0,3,0,0,3,0,0,0,6,6,0,9,14,29,43,25,0,0,126,6,5,0,6,3,6,0,3,0,29,0,3,5,0,3,0,3,0,0,14,4,4,4,10,13,24,19,4,0,82,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,13,5,0,5,3,3,0,4,0,0,20,69,50,74,89,92,61,43,22,3,503,5,5,7,6,6,0,0,0,0,29,4,3,7,3,5,9,6,0,0,37,19,27,22,29,38,51,24,3,4,217,28,13,16,20,11,5,5,3,0,101,0,0,0,0,0,0,0,0,0,0
LGA17950,0,0,3,0,0,0,0,0,0,3,243,144,194,206,163,173,102,46,15,1286,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,272,104,161,167,122,102,64,33,11,1036,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,9,41,27,41,62,51,40,32,19,4,317,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,10,17,16,12,11,6,0,3,113,5,3,0,3,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0
LGA18000,216,204,313,408,295,106,74,36,9,1661,5022,3328,4822,4884,4752,4201,2967,2806,1036,33818,0,0,3,0,0,0,0,3,0,6,294,223,207,245,228,173,108,122,36,1636,12,9,7,9,6,4,6,6,9,68,7416,4622,5572,5391,4406,3460,2473,1642,464,35446,7,7,10,11,19,22,7,7,0,90,433,295,384,418,295,222,141,83,19,2290,83,80,81,55,51,36,11,16,6,419,106,57,51,44,34,10,5,0,3,310,90,53,98,141,112,122,90,64,41,811,167,151,122,135,159,130,82,41,30,1017,57,36,61,52,49,14,24,15,3,311,412,195,228,317,166,83,27,14,5,1447,463,339,590,772,748,711,561,523,180,4887,35,40,36,34,35,39,36,39,25,319,12,26,20,10,17,21,8,9,4,127,1206,858,781,907,903,855,635,541,250,6936,513,280,313,331,242,120,65,40,15,1919,28,18,21,25,23,20,17,8,0,160
LGA18020,6,3,8,9,4,3,0,0,0,33,794,359,328,557,600,529,449,266,92,3974,0,0,0,0,0,0,0,0,0,0,8,0,5,7,8,3,6,3,0,40,0,0,0,0,0,3,0,0,0,3,750,293,285,369,340,287,215,130,50,2719,0,0,0,3,0,0,0,0,0,3,6,0,0,3,4,3,0,3,0,19,3,3,4,3,8,5,0,3,0,29,0,3,0,0,3,3,0,0,0,9,3,4,3,4,7,10,12,3,0,46,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,9,30,9,7,16,8,6,0,0,0,76,89,65,65,102,143,129,98,79,27,797,6,4,4,3,0,4,0,0,0,21,3,3,3,5,3,3,3,0,3,26,124,38,46,75,82,82,61,36,12,556,30,14,7,16,24,21,13,4,3,132,14,7,3,12,7,8,6,0,0,57
