region_id,Pers_age_15andOver_C01_M,Pers_age_15over_C01_F,Pers_age_15over_C01_P,Pers_age_15over_C06_M,Pers_age_15over_C06_F,Pers_age_15over_C06_P,Pers_age_15over_C11_M,Pers_age_15over_C11_F,Pers_age_15over_C11_P,Lfs_Em_FT_C01_M,Lfs_Em_FT_C01_F,Lfs_Em_FT_C01_P,Lfs_Em_FT_C06_M,Lfs_Em_FT_C06_F,Lfs_Em_FT_C06_P,Lfs_Em_FT_C11_M,Lfs_Em_FT_C11_F,Lfs_Em_FT_C11_P,Lfs_Emp_wor_pt_C01_M,Lfs_Emp_wor_pt_C01_F,Lfs_Emp_wor_pt_C01_P,Lfs_Emp_wor_pt_C06_M,Lfs_Emp_wor_pt_C06_F,Lfs_Emp_wor_pt_C06_P,Lfs_Emp_wor_pt_C11_M,Lfs_Emp_wor_pt_C11_F,Lfs_Emp_wor_pt_C11_P,Lfs_Em_AFWr_C01_M,Lfs_Em_AFWr_C01_F,Lfs_Em_AFWr_C01_P,Lfs_Em_AFWr_C06_M,Lfs_Em_AFWr_C06_F,Lfs_Em_AFWr_C06_P,Lfs_Em_AFWr_C11_M,Lfs_Em_AFWr_C11_F,Lfs_Em_AFWr_C11_P,Lfs_Unem_loo_f_wor_C01_M,Lfs_Unem_loo_f_wor_C01_F,Lfs_Unem_loo_f_wor_C01_P,Lfs_Unem_loo_f_wor_C06_M,Lfs_Unem_loo_f_wor_C06_F,Lfs_Unem_loo_f_wor_C06_P,Lfs_Unem_loo_f_wor_C11_M,Lfs_Unem_loo_f_wor_C11_F,Lfs_Unem_loo_f_wor_C11_P,Lfs_Tot_lab_for_C01_M,Lfs_Tot_lab_for_C01_F,Lfs_Tot_lab_for_C01_P,Lfs_Tot_lab_for_C06_M,Lfs_Tot_lab_for_C06_F,Lfs_Tot_lab_for_C06_P,Lfs_Tot_lab_for_C11_M,Lfs_Tot_lab_for_C11_F,Lfs_Tot_lab_for_C11_P,N_the_labo_forc_C01_M,N_the_labo_forc_C01_F,N_the_labo_forc_C01_P,N_the_labo_forc_C06_M,N_the_labo_forc_C06_F,N_the_labo_forc_C06_P,N_the_labo_forc_C11_M,N_the_labo_forc_C11_F,N_the_labo_forc_C11_P,Percnt_Unemploy_C01_M,Percnt_Unemploy_C01_F,Percnt_Unemploy_C01_P,Percnt_Unemploy_C06_M,Percnt_Unemploy_C06_F,Percnt_Unemploy_C06_P,Percnt_Unemploy_C11_M,Percnt_Unemploy_C11_F,Percnt_Unemploy_C11_P,Prcnt_LForc_prt_C01_M,Prcnt_LForc_prt_C01_F,Prcnt_LForc_prt_C01_P,Prcnt_LForc_prt_C06_M,Prcnt_LForc_prt_C06_F,Prcnt_LForc_prt_C06_P,Prcnt_LForc_prt_C11_M,Prcnt_LForc_prt_C11_F,Prcnt_LForc_prt_C11_P,Pcnt_Emp_to_pop_C01_M,Pcnt_Emp_to_pop_C01_F,Pcnt_Emp_to_pop_C01_P,Pcnt_Emp_to_pop_C06_M,Pcnt_Emp_to_pop_C06_F,Pcnt_Emp_to_pop_C06_P,Pcnt_Emp_to_pop_C11_M,Pcnt_Emp_to_pop_C11_F,Pcnt_Emp_to_pop_C11_P,No_sc_qu_Po_De_C01_M,No_sc_qu_Po_De_C01_F,No_sc_qu_Po_De_C01_P,No_sc_qu_Po_De_C06_M,No_sc_qu_Po_De_C06_F,No_sc_qu_Po_De_C06_P,No_sc_qu_Po_De_C11_M,No_sc_qu_Po_De_C11_F,No_sc_qu_Po_De_C11_P,N_s_q_Gr_D_G_Ce_C01_M,N_s_q_Gr_D_G_Ce_C01_F,N_s_q_Gr_D_G_Ce_C01_P,N_s_q_Gr_D_G_Ce_C06_M,N_s_q_Gr_D_G_Ce_C06_F,N_s_q_Gr_D_G_Ce_C06_P,N_s_q_Gr_D_G_Ce_C11_M,N_s_q_Gr_D_G_Ce_C11_F,N_s_q_Gr_D_G_Ce_C11_P,N_s_q_Bach_Deg_C01_M,N_s_q_Bach_Deg_C01_F,N_s_q_Bach_Deg_C01_P,N_s_q_Bach_Deg_C06_M,N_s_q_Bach_Deg_C06_F,N_s_q_Bach_Deg_C06_P,N_s_q_Bach_Deg_C11_M,N_s_q_Bach_Deg_C11_F,N_s_q_Bach_Deg_C11_P,N_s_q_AdD_DL_2001_Cens_M,N_s_q_AdD_DL_2001_Cens_F,N_s_q_AdD_DL_2001_Cens_P,N_s_q_AdD_DL_2006_Cens_M,N_s_q_AdD_DL_2006_Cens_F,N_s_q_AdD_DL_2006_Cens_P,N_s_q_AdD_DL_2011_Cens_M,N_s_q_AdD_DL_2011_Cens_F,N_s_q_AdD_DL_2011_Cens_P,N_s_q_Cert_Leve_C01_M,N_s_q_Cert_Leve_C01_F,N_s_q_Cert_Leve_C01_P,N_s_q_Cert_Leve_C06_M,N_s_q_Cert_Leve_C06_F,N_s_q_Cert_Leve_C06_P,N_s_q_Cert_Leve_C11_M,N_s_q_Cert_Leve_C11_F,N_s_q_Cert_Leve_C11_P,Mig_Liv_SA_1yr_ag_01_Cen_M,Mig_Liv_SA_1yr_ag_01_Cen_F,Mig_Liv_SA_1yr_ag_01_Cen_P,Mig_Liv_SA_1yr_ag_06_Cen_M,Mig_Liv_SA_1yr_ag_06_Cen_F,Mig_Liv_SA_1yr_ag_06_Cen_P,Mig_Liv_SA_1yr_ag_11_Cen_M,Mig_Liv_SA_1yr_ag_11_Cen_F,Mig_Liv_SA_1yr_ag_11_Cen_P,Mig_Liv_DA_1yr_ag_01_Cen_M,Mig_Liv_DA_1yr_ag_01_Cen_F,Mig_Liv_DA_1yr_ag_01_Cen_P,Mig_Liv_DA_1yr_ag_06_Cen_M,Mig_Liv_DA_1yr_ag_06_Cen_F,Mig_Liv_DA_1yr_ag_06_Cen_P,Mig_Liv_DA_1yr_ag_11_Cen_M,Mig_Liv_DA_1yr_ag_11_Cen_F,Mig_Liv_DA_1yr_ag_11_Cen_P,Mi_Liv_SA_5yrs_ag_2001_Ce_M,Mi_Liv_SA_5yrs_ag_2001_Ce_F,Mi_Liv_SA_5yrs_ag_2001_Ce_P,Mi_Liv_SA_5yrs_ag_2006_Ce_M,Mi_Liv_SA_5yrs_ag_2006_Ce_F,Mi_Liv_SA_5yrs_ag_2006_Ce_P,Mi_Liv_SA_5yrs_ag_2011_Ce_M,Mi_Liv_SA_5yrs_ag_2011_Ce_F,Mi_Liv_SA_5yrs_ag_2011_Ce_P,Mi_Liv_DA_5yrs_ag_2001_Ce_M,Mi_Liv_DA_5yrs_ag_2001_Ce_F,Mi_Liv_DA_5yrs_ag_2001_Ce_P,Mi_Liv_DA_5yrs_ag_2006_Ce_M,Mi_Liv_DA_5yrs_ag_2006_Ce_F,Mi_Liv_DA_5yrs_ag_2006_Ce_P,Mi_Liv_DA_5yrs_ag_2011_Ce_M,Mi_Liv_DA_5yrs_ag_2011_Ce_F,Mi_Liv_DA_5yrs_ag_2011_Ce_P
LGA16700,37188,40878,78066,38410,42304,80714,41300,44838,86138,19145,12566,31711,18893,12470,31363,20312,13422,33734,4025,8037,12062,4222,8544,12766,4959,9222,14181,1518,1438,2956,1282,1358,2640,1166,1353,2519,1329,885,2214,1252,1081,2333,1560,1536,3096,26017,22926,48943,25649,23453,49102,27997,25533,53530,9912,16389,26301,10084,16207,26291,11217,17191,28408,5.1,3.9,4.5,4.9,4.6,4.8,5.6,6.0,5.8,70.0,56.1,62.7,66.8,55.4,60.8,67.8,56.9,62.1,66.4,53.9,59.9,63.5,52.9,57.9,64.0,53.5,58.6,2105,1424,3529,2800,2301,5101,4038,3608,7646,525,878,1403,521,901,1422,670,1053,1723,6211,6624,12835,7359,8291,15650,9007,10240,19247,2863,3603,6466,3222,4442,7664,3704,4744,8448,7575,4067,11642,6765,3669,10434,6627,3831,10458,35381,38012,73393,36488,39367,75855,39908,42453,82361,7856,8302,16158,6685,7320,14005,7333,7826,15159,22754,24833,47587,24200,26344,50544,25855,27791,53646,18146,19346,37492,16457,17974,34431,18477,19683,38160
LGA16900,21096,22082,43178,22163,23575,45738,23678,25479,49157,10173,4207,14380,10594,4633,15227,11225,5244,16469,1927,4874,6801,2069,5684,7753,2372,6307,8679,915,706,1621,1005,747,1752,929,911,1840,1429,948,2377,1061,937,1998,1021,962,1983,14444,10735,25179,14729,12001,26730,15547,13424,28971,6016,10561,16577,6293,10408,16701,7271,11159,18430,9.9,8.8,9.4,7.2,7.8,7.5,6.6,7.2,6.8,68.5,48.6,58.3,66.5,50.9,58.4,65.7,52.7,58.9,61.7,44.3,52.8,61.7,46.9,54.1,61.4,48.9,54.9,162,80,242,227,147,374,282,250,532,92,159,251,101,200,301,128,254,382,762,1001,1763,1005,1405,2410,1169,1912,3081,890,1148,2038,1074,1549,2623,1466,2010,3476,6567,2479,9046,7062,3383,10445,7867,4573,12440,22646,23204,45850,23986,24872,48858,25718,26855,52573,4300,4392,8692,3513,3817,7330,3588,3946,7534,15052,15367,30419,16330,16803,33133,18153,18885,37038,10047,10461,20508,9239,9968,19207,9188,10018,19206
LGA16950,31628,33531,65159,33723,35817,69540,36265,38174,74439,10938,4999,15937,11446,5538,16984,12061,6249,18310,3134,6547,9681,3776,7753,11529,4000,8472,12472,1135,949,2084,1082,1020,2102,1135,1162,2297,2078,1366,3444,1795,1367,3162,1617,1206,2823,17285,13861,31146,18099,15678,33777,18813,17089,35902,13057,18190,31247,13769,18224,31993,15193,18880,34073,12.0,9.9,11.1,9.9,8.7,9.4,8.6,7.1,7.9,54.7,41.3,47.8,53.7,43.8,48.6,51.9,44.8,48.2,48.1,37.3,42.5,48.3,40.0,44.0,47.4,41.6,44.4,309,197,506,436,342,778,579,549,1128,256,399,655,260,479,739,308,650,958,1539,1849,3388,1904,2556,4460,2308,3296,5604,1513,2000,3513,1854,2641,4495,2274,3184,5458,9722,3638,13360,10748,4830,15578,11643,6137,17780,31640,32934,64574,33936,35234,69170,35353,37053,72406,7280,7403,14683,6067,6393,12460,5962,6449,12411,19828,20598,40426,21821,22453,44274,24312,25205,49517,16937,17716,34653,15917,17096,33013,14678,15934,30612
LGA17000,7915,7338,15253,8700,8003,16703,9431,8499,17930,4701,1521,6222,5256,1754,7010,5855,2146,8001,582,1764,2346,729,2091,2820,779,2219,2998,438,248,686,383,267,650,400,311,711,277,272,549,203,252,455,178,219,397,5998,3805,9803,6571,4364,10935,7212,4895,12107,1586,3201,4787,1678,3240,4918,1739,3263,5002,4.6,7.1,5.6,3.1,5.8,4.2,2.5,4.5,3.3,75.8,51.9,64.3,75.5,54.5,65.5,76.5,57.6,67.5,72.3,48.1,60.7,73.2,51.4,62.7,74.6,55.0,65.3,66,29,95,96,50,146,120,90,210,41,77,118,59,80,139,55,93,148,398,456,854,486,615,1101,601,795,1396,340,422,762,410,601,1011,520,641,1161,2402,872,3274,2842,1212,4054,3219,1584,4803,7848,7453,15301,8785,8297,17082,9459,8813,18272,2108,1831,3939,1958,1712,3670,1863,1592,3455,4957,4731,9688,5402,5056,10458,6237,5795,12032,4322,3915,8237,4557,4224,8781,4302,3939,8241
LGA17050,8337,6443,14780,8604,6772,15376,8422,6682,15104,4527,2450,6977,4336,2331,6667,3912,2092,6004,1191,1720,2911,1120,1739,2859,1176,1796,2972,451,325,776,382,312,694,407,304,711,270,115,385,138,102,240,143,111,254,6439,4610,11049,5976,4484,10460,5638,4303,9941,1107,1226,2333,1238,1373,2611,1493,1516,3009,4.2,2.5,3.5,2.3,2.3,2.3,2.5,2.6,2.6,77.2,71.6,74.8,69.5,66.2,68.0,67.0,64.4,65.8,74.0,69.8,72.2,67.9,64.7,66.5,65.3,62.7,64.1,290,162,452,338,207,545,387,263,650,114,147,261,129,150,279,143,194,337,1060,993,2053,1227,1183,2410,1199,1205,2404,532,609,1141,525,705,1230,571,707,1278,2294,864,3158,2167,822,2989,2100,871,2971,7013,5371,12384,7311,5873,13184,7304,5842,13146,2100,1772,3872,1470,1285,2755,1356,1241,2597,4802,3501,8303,4982,3878,8860,5170,4075,9245,3978,3360,7338,3420,2988,6408,3119,2652,5771
LGA17100,10917,11528,22445,12837,13288,26125,14511,14689,29200,4868,3051,7919,5610,3539,9149,6596,3965,10561,1191,1988,3179,1579,2411,3990,2090,2792,4882,446,365,811,469,433,902,427,467,894,485,358,843,480,413,893,570,568,1138,6990,5762,12752,8138,6796,14934,9683,7792,17475,3460,5202,8662,3518,5428,8946,3678,5805,9483,6.9,6.2,6.6,5.9,6.1,6.0,5.9,7.3,6.5,64.0,50.0,56.8,63.4,51.1,57.2,66.7,53.0,59.8,59.6,46.9,53.1,59.7,48.0,53.7,62.8,49.2,55.9,644,338,982,1070,669,1739,1535,1081,2616,133,179,312,150,185,335,190,239,429,1971,1859,3830,2662,2687,5349,3250,3304,6554,694,837,1531,809,1227,2036,1136,1377,2513,1504,895,2399,1494,881,2375,1605,1016,2621,10527,11002,21529,11737,12242,23979,13363,13514,26877,2434,2323,4757,2581,2601,5182,2687,2555,5242,6615,7028,13643,7273,7683,14956,8102,8470,16572,5667,5726,11393,6303,6424,12727,7046,6763,13809
LGA17150,78389,82412,160801,78658,84017,162675,80717,87115,167832,45471,24084,69555,44124,24073,68197,44573,24830,69403,8234,21452,29686,8669,22761,31430,9358,24254,33612,3453,3127,6580,3242,3183,6425,2787,3304,6091,2232,1570,3802,1743,1475,3218,2119,1928,4047,59390,50233,109623,57778,51492,109270,58837,54316,113153,16982,29485,46467,17177,28654,45831,18940,29821,48761,3.8,3.1,3.5,3.0,2.9,2.9,3.6,3.5,3.6,75.8,61.0,68.2,73.5,61.3,67.2,72.9,62.3,67.4,72.9,59.0,65.8,71.2,59.5,65.2,70.3,60.1,65.0,2043,1238,3281,2477,1763,4240,3189,2659,5848,851,1446,2297,870,1473,2343,1039,1826,2865,8156,8611,16767,9248,10947,20195,10773,13622,24395,5730,7237,12967,6658,9309,15967,7820,10691,18511,25169,10379,35548,24085,10693,34778,24724,11862,36586,81175,83833,165008,82014,86027,168041,85463,90079,175542,14209,14580,28789,11416,12032,23448,11479,12120,23599,55727,57720,113447,57806,60592,118398,60270,63623,123893,34363,35720,70083,29903,31892,61795,30546,32789,63335
LGA17200,67305,57510,124815,84121,71438,155559,90333,78984,169317,30114,20031,50145,35965,24419,60384,43786,30330,74116,7054,8309,15363,8083,10130,18213,10413,13109,23522,2016,1748,3764,2063,1971,4034,2280,2442,4722,2968,2000,4968,2478,1938,4416,3293,2864,6157,42152,32088,74240,48589,38458,87047,59772,48745,108517,13313,15827,29140,13298,16294,29592,15941,19340,35281,7.0,6.2,6.7,5.1,5.0,5.1,5.5,5.9,5.7,62.6,55.8,59.5,57.8,53.8,56.0,66.2,61.7,64.1,58.2,52.3,55.5,54.8,51.1,53.1,62.5,58.1,60.5,3810,2713,6523,6158,4939,11097,9220,8109,17329,1062,1287,2349,1300,1580,2880,1790,2120,3910,13326,11641,24967,17300,16224,33524,22939,21888,44827,4596,4770,9366,5817,5635,11452,7568,7271,14839,7152,3860,11012,7754,4152,11906,8598,4931,13529,38934,34053,72987,46017,40162,86179,58433,51628,110061,19734,17254,36988,19524,18131,37655,21930,20996,42926,18705,17036,35741,21834,19475,41309,28635,25274,53909,38395,32919,71314,41599,36951,78550,49042,44868,93910
LGA17310,19342,20759,40101,20246,21866,42112,21140,23027,44167,9200,4733,13933,9718,5215,14933,9980,5670,15650,1844,4356,6200,2021,4999,7020,2151,5374,7525,752,665,1417,789,693,1482,742,799,1541,1229,865,2094,938,771,1709,824,686,1510,13025,10619,23644,13466,11678,25144,13697,12529,26226,5749,9414,15163,5813,9151,14964,6229,9275,15504,9.4,8.1,8.9,7.0,6.6,6.8,6.0,5.5,5.8,67.3,51.2,59.0,66.5,53.4,59.7,64.8,54.4,59.4,61.0,47.0,53.7,61.9,49.9,55.6,60.9,51.4,56.0,197,104,301,235,175,410,268,275,543,144,276,420,154,297,451,160,346,506,1013,1435,2448,1156,1811,2967,1333,2218,3551,753,1298,2051,935,1520,2455,1074,1844,2918,4931,2207,7138,5506,3019,8525,6201,3851,10052,19444,20602,40046,20306,21759,42065,21290,22546,43836,4677,4852,9529,4217,4374,8591,4144,4459,8603,12402,13344,25746,12605,13649,26254,13880,14828,28708,10249,10777,21026,10284,10855,21139,9704,10433,20137
LGA17350,2224,2312,4536,2195,2286,4481,2201,2287,4488,1047,436,1483,1064,468,1532,1004,442,1446,159,462,621,172,540,712,187,558,745,85,80,165,76,59,135,70,62,132,129,81,210,84,79,163,70,45,115,1420,1059,2479,1396,1146,2542,1331,1107,2438,732,1171,1903,700,1032,1732,790,1096,1886,9.1,7.6,8.5,6.0,6.9,6.4,5.3,4.1,4.7,63.8,45.8,54.7,63.6,50.1,56.7,60.5,48.4,54.3,58.0,42.3,50.0,59.8,46.7,53.1,57.3,46.4,51.7,4,5,9,8,6,14,14,12,26,11,30,41,12,28,40,16,33,49,75,132,207,95,156,251,110,203,313,55,95,150,58,126,184,73,136,209,491,212,703,569,270,839,607,333,940,2446,2512,4958,2402,2429,4831,2384,2408,4792,384,374,758,316,315,631,323,320,643,1734,1751,3485,1689,1679,3368,1802,1805,3607,899,958,1857,853,921,1774,721,766,1487
LGA17400,2511,2488,4999,2617,2604,5221,2686,2726,5412,1037,484,1521,1039,502,1541,998,472,1470,233,448,681,281,549,830,294,590,884,142,87,229,100,72,172,84,95,179,163,69,232,128,87,215,111,80,191,1575,1088,2663,1548,1210,2758,1487,1237,2724,845,1306,2151,955,1288,2243,1019,1334,2353,10.3,6.3,8.7,8.3,7.2,7.8,7.5,6.5,7.0,62.7,43.7,53.3,59.1,46.5,52.8,55.4,45.4,50.3,56.2,41.0,48.6,54.2,43.1,48.7,51.2,42.4,46.8,12,10,22,23,9,32,26,21,47,16,29,45,16,36,52,23,47,70,88,124,212,97,180,277,115,232,347,81,125,206,102,165,267,126,193,319,512,198,710,617,311,928,702,376,1078,2568,2524,5092,2702,2660,5362,2768,2799,5567,497,471,968,425,452,877,356,349,705,1804,1743,3547,1818,1781,3599,1893,1879,3772,1078,1097,2175,1112,1143,2255,1044,1092,2136
LGA17420,53027,55213,108240,59917,63399,123316,64076,67850,131926,32033,17609,49642,35149,19522,54671,35730,20331,56061,5689,14521,20210,6880,17203,24083,7687,18155,25842,2192,2090,4282,2119,2343,4462,2065,2438,4503,1434,1018,2452,1465,1323,2788,2011,1772,3783,41348,35238,76586,45613,40391,86004,47493,42696,90189,10536,18608,29144,12445,20997,33442,14922,23448,38370,3.5,2.9,3.2,3.2,3.3,3.2,4.2,4.2,4.2,78.0,63.8,70.8,76.1,63.7,69.7,74.1,62.9,68.4,75.3,62.0,68.5,73.7,61.6,67.5,71.0,60.3,65.5,2465,1310,3775,3471,2187,5658,4780,3507,8287,708,1066,1774,754,1198,1952,1021,1510,2531,8336,8186,16522,10687,11409,22096,12758,14235,26993,4125,5317,9442,5501,7445,12946,6174,8431,14605,13112,6364,19476,13730,7112,20842,13739,7415,21154,55612,56841,112453,65239,67179,132418,70752,72949,143701,10305,10501,20806,9161,9605,18766,9160,9566,18726,34815,35471,70286,41669,43068,84737,48867,50526,99393,27571,28425,55996,28112,29169,57281,26009,27246,53255
LGA17450,1522,1283,2805,1533,1244,2777,1429,1231,2660,713,273,986,748,259,1007,667,256,923,90,272,362,106,305,411,125,299,424,69,39,108,68,49,117,55,36,91,47,26,73,41,42,83,45,50,95,919,610,1529,963,655,1618,892,641,1533,489,564,1053,520,542,1062,479,543,1022,5.1,4.3,4.8,4.3,6.4,5.1,5.0,7.8,6.2,60.4,47.5,54.5,62.8,52.7,58.2,62.3,52.1,57.6,57.3,45.5,51.9,60.1,49.3,55.3,59.2,48.0,54.0,13,4,17,10,5,15,10,13,23,9,17,26,7,21,28,12,23,35,50,93,143,62,96,158,65,105,170,58,65,123,69,90,159,69,93,162,274,95,369,330,162,492,357,200,557,1408,1315,2723,1435,1322,2757,1345,1262,2607,198,184,382,216,208,424,199,214,413,1007,967,1974,976,880,1856,959,900,1859,501,460,961,575,538,1113,489,501,990
LGA17500,4425,4179,8604,4211,4207,8418,4346,4284,8630,2357,904,3261,2137,907,3044,2249,939,3188,338,886,1224,355,982,1337,393,1051,1444,184,146,330,165,124,289,156,127,283,217,133,350,177,144,321,141,131,272,3096,2069,5165,2834,2157,4991,2939,2248,5187,1166,1947,3113,1169,1833,3002,1206,1839,3045,7.0,6.4,6.8,6.2,6.7,6.4,4.8,5.8,5.2,70.0,49.5,60.0,67.3,51.3,59.3,67.6,52.5,60.1,65.1,46.3,56.0,63.1,47.8,55.5,64.4,49.4,57.0,33,14,47,41,29,70,39,26,65,28,51,79,27,33,60,26,41,67,204,237,441,208,301,509,210,360,570,144,216,360,196,253,449,235,287,522,1115,423,1538,1127,543,1670,1263,700,1963,4495,4364,8859,4381,4336,8717,4516,4375,8891,946,847,1793,708,704,1412,688,686,1374,3071,2948,6019,2945,2902,5847,3278,3105,6383,2056,1970,4026,1812,1850,3662,1594,1661,3255
LGA17550,28586,30957,59543,32072,34634,66706,33648,37379,71027,8907,4477,13384,10918,5547,16465,11091,6329,17420,2918,5694,8612,3613,7217,10830,4355,8650,13005,1022,862,1884,1163,974,2137,1141,1133,2274,2124,1332,3456,1242,1054,2296,1649,1296,2945,14971,12365,27336,16936,14792,31728,18236,17408,35644,12551,17129,29680,12982,17647,30629,13433,17818,31251,14.2,10.8,12.6,7.3,7.1,7.2,9.0,7.4,8.3,52.4,39.9,45.9,52.8,42.7,47.6,54.2,46.6,50.2,44.9,35.6,40.1,48.9,39.7,44.1,49.3,43.1,46.0,217,145,362,346,293,639,493,500,993,187,339,526,249,357,606,291,557,848,1302,1658,2960,1805,2504,4309,2320,3651,5971,1196,1694,2890,1573,2467,4040,2061,3228,5289,7756,2898,10654,9062,4130,13192,9992,5362,15354,27420,28759,56179,30492,32312,62804,33026,35804,68830,7042,7516,14558,6468,6869,13337,5891,6665,12556,16759,17353,34112,18897,19809,38706,21601,23126,44727,15810,17172,32982,15975,17315,33290,14951,17010,31961
LGA17620,5108,5088,10196,5199,5065,10264,5455,5421,10876,2699,1116,3815,2853,1263,4116,3022,1385,4407,393,1100,1493,465,1220,1685,440,1322,1762,235,162,397,205,151,356,235,184,419,244,189,433,147,137,284,129,120,249,3571,2567,6138,3670,2771,6441,3826,3011,6837,1336,2319,3655,1275,2062,3337,1332,2150,3482,6.8,7.4,7.1,4.0,4.9,4.4,3.4,4.0,3.6,69.9,50.5,60.2,70.6,54.7,62.8,70.2,55.5,62.9,65.1,46.7,56.0,67.8,52.0,60.0,67.8,53.3,60.6,30,24,54,47,34,81,53,58,111,24,49,73,22,53,75,35,51,86,209,328,537,241,391,632,270,528,798,178,299,477,177,333,510,243,388,631,1273,483,1756,1433,650,2083,1661,919,2580,5095,5074,10169,5195,5122,10317,5452,5402,10854,1170,1092,2262,979,951,1930,1061,1055,2116,3574,3473,7047,3427,3309,6736,3715,3608,7323,2299,2332,4631,2346,2337,4683,2325,2411,4736
LGA17640,2655,2525,5180,2715,2706,5421,2837,2835,5672,1424,634,2058,1394,628,2022,1462,687,2149,241,514,755,259,631,890,306,706,1012,106,89,195,100,96,196,89,115,204,78,48,126,61,52,113,49,52,101,1849,1285,3134,1814,1407,3221,1906,1560,3466,728,1142,1870,745,1155,1900,815,1170,1985,4.2,3.7,4.0,3.4,3.7,3.5,2.6,3.3,2.9,69.6,50.9,60.5,66.8,52.0,59.4,67.2,55.0,61.1,66.7,49.0,58.1,64.6,50.1,57.3,65.4,53.2,59.3,30,20,50,37,28,65,55,50,105,14,33,47,12,43,55,20,53,73,121,178,299,156,244,400,190,293,483,97,157,254,118,190,308,156,259,415,638,252,890,709,351,1060,791,435,1226,2889,2710,5599,2883,2869,5752,3008,2990,5998,399,434,833,291,331,622,321,362,683,2191,2005,4196,2108,2047,4155,2242,2198,4440,920,971,1891,892,983,1875,931,980,1911
LGA17650,2156,2269,4425,2155,2270,4425,2262,2317,4579,1031,514,1545,1035,521,1556,1075,534,1609,211,496,707,246,547,793,271,649,920,73,69,142,79,80,159,72,78,150,132,77,209,106,82,188,65,70,135,1447,1156,2603,1466,1230,2696,1483,1331,2814,620,992,1612,608,956,1564,700,912,1612,9.1,6.7,8.0,7.2,6.7,7.0,4.4,5.3,4.8,67.1,50.9,58.8,68.0,54.2,60.9,65.6,57.5,61.5,61.0,47.6,54.1,63.1,50.6,56.7,62.7,54.4,58.5,59,47,106,65,55,120,76,75,151,18,38,56,16,45,61,27,51,78,123,209,332,137,258,395,173,270,443,90,140,230,110,165,275,153,227,380,494,231,725,572,298,870,620,381,1001,2311,2325,4636,2311,2404,4715,2444,2472,4916,366,405,771,344,363,707,326,346,672,1659,1666,3325,1544,1611,3155,1756,1702,3458,849,936,1785,955,996,1951,843,947,1790
LGA17700,539,471,1010,496,450,946,469,414,883,322,113,435,265,99,364,232,98,330,29,92,121,30,89,119,39,86,125,25,19,44,23,22,45,16,7,23,18,9,27,14,19,33,4,9,13,394,233,627,332,229,561,291,200,491,134,225,359,149,211,360,145,190,335,4.6,3.9,4.3,4.2,8.3,5.9,1.4,4.5,2.6,73.1,49.5,62.1,67.1,50.9,59.4,62.2,48.4,55.7,69.8,47.6,59.4,64.2,46.7,55.9,61.3,46.2,54.3,0,3,3,0,3,3,4,0,4,4,6,10,4,6,10,3,0,3,8,28,36,16,27,43,13,30,43,11,23,34,15,22,37,6,27,33,111,48,159,89,50,139,99,54,153,590,504,1094,567,486,1053,507,459,966,99,99,198,66,66,132,40,31,71,446,372,818,403,334,737,394,346,740,190,190,380,188,186,374,118,106,224
LGA17750,20769,21660,42429,21773,23155,44928,23017,24461,47478,11067,5413,16480,11887,6218,18105,12455,6681,19136,2201,5118,7319,2306,5840,8146,2409,6169,8578,813,778,1591,819,815,1634,841,930,1771,1074,908,1982,835,862,1697,769,785,1554,15155,12217,27372,15847,13735,29582,16474,14565,31039,5086,8751,13837,5108,8587,13695,5621,9058,14679,7.1,7.4,7.2,5.3,6.3,5.7,4.7,5.4,5.0,73.0,56.4,64.5,72.8,59.3,65.8,71.6,59.5,65.4,67.8,52.2,59.8,68.9,55.6,62.1,68.2,56.3,62.1,389,210,599,504,322,826,602,500,1102,212,328,540,219,376,595,238,398,636,1340,1892,3232,1630,2484,4114,1960,3114,5074,943,1301,2244,1138,1616,2754,1288,1844,3132,5316,2359,7675,5937,3400,9337,6574,4085,10659,20021,20649,40670,21193,22333,43526,22655,23903,46558,6015,5948,11963,5634,5618,11252,5228,5424,10652,12506,13056,25562,12757,13385,26142,14287,15074,29361,11791,11860,23651,12273,12721,24994,11657,12312,23969
LGA17800,1912,1748,3660,1811,1655,3466,1682,1599,3281,1050,396,1446,956,383,1339,819,323,1142,121,385,506,120,384,504,138,373,511,104,76,180,63,69,132,65,55,120,55,35,90,42,35,77,35,35,70,1330,892,2222,1181,871,2052,1057,786,1843,513,788,1301,516,666,1182,501,719,1220,4.1,3.9,4.1,3.6,4.0,3.8,3.3,4.5,3.8,69.6,51.0,60.7,65.2,52.6,59.2,62.9,49.2,56.2,66.7,49.0,58.3,62.9,50.5,57.0,60.8,47.0,54.1,8,4,12,6,3,9,10,10,20,9,20,29,8,26,34,10,25,35,63,131,194,66,153,219,60,151,211,42,101,143,54,85,139,76,129,205,395,142,537,418,185,603,372,202,574,2062,1877,3939,1865,1713,3578,1651,1587,3238,326,347,673,260,252,512,239,241,480,1481,1353,2834,1359,1218,2577,1259,1171,2430,773,739,1512,649,647,1296,527,555,1082
