UCL_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
UCL121054,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,11,0,0,0,0,11,22,0,0,0,0,22,8,0,0,0,0,8,15,0,0,0,0,15,19,0,0,0,0,19,18,0,0,0,0,18,11,0,0,0,0,11,119,0,0,0,0,116
UCL121055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,16,0,0,0,0,16,19,0,0,0,0,19,24,0,0,0,0,24,10,0,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,6,106,0,0,0,0,108
UCL121056,5,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,6,0,0,0,0,7,10,0,0,0,0,10,25,0,0,0,0,28,30,0,0,0,0,30,23,0,0,0,0,26,11,0,0,0,0,11,3,0,0,0,0,3,5,0,0,0,0,5,8,0,0,0,0,8,130,0,0,0,0,133
UCL121057,7,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,12,23,0,0,0,0,23,31,0,0,0,0,31,15,0,0,0,0,15,5,0,0,0,0,5,5,0,0,0,0,5,7,0,0,0,0,7,124,0,0,0,0,120
UCL121058,18,0,0,0,0,18,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,10,28,0,0,0,0,28,33,0,0,0,0,35,66,0,0,0,0,63,39,0,0,0,0,39,37,0,0,0,0,37,17,0,0,0,0,17,18,0,0,0,0,16,269,0,0,0,0,272
UCL121059,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,21,0,0,0,0,21,10,0,0,0,0,10,25,0,0,0,0,25,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,88,0,0,0,0,88
UCL121060,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,7,0,0,0,0,7,17,0,0,0,0,17,27,0,0,0,0,27,39,0,0,0,0,39,15,0,0,0,0,15,4,0,0,0,0,4,11,0,0,0,0,11,6,0,0,0,0,6,137,0,0,0,0,137
UCL121061,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,17,0,0,0,0,17,19,0,0,0,0,19,22,0,0,0,0,22,16,0,0,0,0,16,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100
UCL121062,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,3,0,0,0,0,3,20,0,0,0,0,20,20,0,0,0,0,20,47,0,0,0,0,47,42,0,0,0,0,42,39,0,0,0,0,39,15,0,0,0,0,15,14,0,0,0,0,14,212,0,0,0,0,212
UCL121063,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,6,0,0,0,0,6,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,43,0,0,0,0,41
UCL121064,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,18,0,0,0,0,18,12,0,0,0,0,12,12,0,0,0,0,12,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,69,0,0,0,0,74
UCL121065,3,0,0,0,0,3,8,0,0,0,0,8,7,0,0,0,0,7,7,0,0,0,0,7,10,0,0,0,0,10,28,0,0,0,0,28,29,0,0,0,0,29,14,0,0,0,0,17,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,124,0,0,0,0,125
UCL121066,7,0,0,0,0,7,4,0,0,0,0,4,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,16,0,0,0,0,16,15,0,0,0,0,15,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,76,0,0,0,0,76
UCL121067,3,0,0,0,0,3,5,0,0,0,0,5,11,0,0,0,0,11,11,0,0,0,0,10,8,0,0,0,0,8,15,0,0,0,0,15,9,0,0,0,0,9,10,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,75,0,0,0,0,76
UCL121068,19,0,0,0,0,20,14,0,0,0,0,14,7,0,0,0,0,7,8,0,0,0,0,8,14,0,0,0,0,14,35,0,0,0,0,39,39,0,0,0,0,39,52,4,0,0,0,58,24,0,0,0,0,20,15,3,0,0,0,22,9,0,0,0,0,9,12,0,0,0,0,12,253,13,0,0,0,269
UCL121069,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,8,0,0,0,0,8,24,0,0,0,5,28,18,0,0,0,0,18,35,0,0,0,0,35,22,0,0,0,0,22,5,0,0,0,0,5,143,0,0,0,4,146
UCL121070,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,9,11,0,0,0,0,11,11,0,0,0,0,9,19,0,0,0,0,19,16,0,0,0,0,16,6,0,0,0,0,6,76,0,0,0,0,81
UCL121071,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,12,0,0,0,0,12,22,0,0,0,0,22,8,0,0,0,0,8,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,79,0,0,0,0,79
UCL121072,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,24,0,0,0,0,24,47,0,0,0,0,45,4,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,116,0,0,0,0,118
UCL121073,6,0,0,0,0,6,11,0,0,0,0,11,8,0,0,0,0,10,10,0,0,0,0,10,12,0,0,0,0,9,27,0,0,0,0,27,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,86,0,0,0,0,84
UCL121074,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,12,0,0,0,0,12,10,0,0,0,0,10,17,0,0,0,0,17,8,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,91,0,0,0,0,91
UCL121075,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,16,0,0,0,0,16,7,0,0,0,0,7,6,0,0,0,0,6,4,0,0,0,0,4,7,0,0,0,0,0,58,0,0,0,0,56
UCL121076,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,11,7,0,0,0,0,7,25,0,0,0,0,25,33,0,0,0,0,33,30,0,0,0,0,30,24,0,0,0,0,24,16,0,0,0,0,16,11,0,0,0,0,11,10,0,0,0,0,10,184,0,0,0,0,188
UCL121077,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,8,0,0,0,0,8,15,0,0,0,0,15,23,0,0,0,0,23,18,0,0,0,0,17,9,0,0,0,0,9,4,0,0,0,0,3,7,0,0,0,0,7,11,0,0,0,0,11,101,0,0,0,0,99
UCL121078,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,17,24,0,0,0,0,24,45,0,0,0,0,45,8,0,0,0,0,8,6,0,0,0,0,6,7,0,0,0,0,7,11,0,0,0,0,11,129,5,0,0,0,129
UCL121079,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,16,0,0,0,0,16,12,0,0,0,0,12,23,0,0,0,0,23,5,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,75,0,0,0,0,75
UCL121080,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,5,10,0,0,0,0,15,26,5,0,0,0,33,38,3,0,0,0,47,18,0,0,0,0,18,5,4,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,9,124,15,0,0,0,143
UCL121081,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,12,0,0,0,0,12,16,0,0,0,0,16,9,0,0,0,0,9,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,74,0,0,0,0,77
UCL121082,10,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,18,5,0,0,0,21,22,0,0,0,0,28,26,0,0,0,0,25,18,0,0,0,0,18,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,11,126,9,0,0,0,135
UCL121083,7,0,0,0,0,7,3,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8,21,0,0,0,0,21,22,0,0,0,0,22,35,0,0,0,0,31,8,0,0,0,0,8,7,0,0,0,0,7,7,0,0,0,0,7,8,0,0,0,0,8,141,0,0,3,0,140
UCL121084,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,15,12,0,0,0,0,12,18,0,0,0,0,18,20,0,0,0,0,20,32,0,0,0,0,32,21,0,0,0,0,21,7,0,0,0,0,7,134,0,0,0,0,134
UCL121085,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,4,16,0,0,0,0,19,13,0,0,0,0,11,39,3,0,0,0,37,37,0,0,0,0,36,29,0,0,0,0,29,12,0,0,0,0,12,3,0,0,0,0,6,162,10,0,0,0,175
UCL121086,7,0,0,0,0,7,4,0,0,0,0,4,7,0,0,0,0,11,14,0,0,0,0,14,18,0,0,0,0,15,28,0,0,0,0,28,13,0,0,0,0,14,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,105,0,0,3,0,111
UCL121087,9,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,22,0,0,0,0,20,29,0,0,0,0,29,10,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,96,0,0,0,0,94
UCL121088,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,22,0,0,0,0,22,31,0,0,0,0,29,38,0,0,0,0,38,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,131,0,0,0,0,130
UCL121089,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,14,0,0,0,0,14,20,0,0,0,0,24,28,0,0,0,0,28,19,0,0,0,0,19,17,0,0,0,0,20,15,0,0,0,0,15,12,0,0,0,0,12,135,0,0,0,0,141
UCL121090,6,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,16,0,0,0,0,16,15,0,0,0,0,15,27,0,0,0,0,27,11,0,0,0,0,11,24,0,0,0,0,24,8,0,0,0,0,8,6,0,0,0,0,6,127,0,0,0,0,128
UCL121091,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8,6,0,0,0,0,6,10,0,0,0,0,10,27,0,0,0,0,27,13,0,0,0,0,13,10,0,0,0,0,10,7,0,0,0,0,7,3,0,0,0,0,3,95,0,0,0,0,95
UCL121092,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,22,0,0,0,0,22,34,3,0,0,0,38,69,0,0,0,0,69,48,0,0,0,0,48,16,0,0,0,0,16,14,0,0,0,0,14,15,0,0,0,0,15,235,3,0,0,0,237
UCL121093,11,0,0,0,0,11,4,0,0,0,0,4,4,0,0,0,0,4,11,0,0,0,0,11,17,0,0,0,0,17,33,0,0,0,0,33,39,0,0,0,0,38,44,0,0,0,0,44,19,0,0,0,0,19,12,0,0,0,0,12,0,0,0,0,0,0,17,0,0,0,0,17,206,0,0,0,0,209
UCL121094,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,7,0,0,0,0,7,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,54
UCL121095,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,4,0,0,0,0,4,19,0,0,0,0,19,18,0,0,0,0,18,19,0,0,0,0,25,16,0,0,0,0,16,4,0,0,0,0,4,103,0,0,0,0,104
UCL121096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,13,0,0,0,0,13,7,0,0,0,0,13,24,0,0,0,0,24,4,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,12,5,0,0,0,0,5,89,0,0,0,0,87
UCL121097,4,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,23,0,0,0,0,23,22,0,0,0,0,22,25,0,0,0,0,25,8,0,0,0,0,8,4,0,0,0,0,4,8,0,0,0,0,8,4,0,0,0,0,4,104,0,0,0,0,107
UCL121098,10,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,14,0,0,0,0,14,9,0,0,0,0,9,27,0,0,0,0,27,14,0,0,0,0,14,17,0,0,0,0,17,8,0,0,0,0,8,4,0,0,0,0,4,114,0,0,0,0,114
UCL121099,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,12,0,0,0,0,12,16,0,0,0,0,16,12,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,67,0,0,0,0,67
UCL121100,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,20,0,0,0,0,20,15,0,0,0,0,15,45,0,0,0,0,45,24,0,0,0,0,24,15,0,0,0,0,10,4,0,0,0,0,4,13,0,0,0,0,13,136,0,0,0,0,139
UCL121101,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,23,0,0,0,0,23,16,0,0,0,0,16,41,0,0,0,0,41,30,0,0,0,0,30,9,0,0,0,0,9,4,0,0,0,0,4,12,0,0,0,0,12,163,0,0,0,0,163
UCL121102,11,0,0,0,0,14,3,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,15,0,0,0,0,18,21,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,90,0,0,0,0,91
UCL121103,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,46,0,0,0,0,45,29,0,0,0,0,29,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,132,0,0,0,0,135
UCL121104,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,20,0,0,0,0,20,28,0,0,0,0,28,24,0,0,0,0,24,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,106
UCL121105,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,14,0,0,0,0,14,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,49,0,0,0,0,48
UCL121106,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,21,0,0,0,0,21,43,0,0,0,0,43,14,0,0,0,0,14,9,0,0,0,0,9,5,0,0,0,0,5,3,0,0,0,0,3,126,0,0,0,0,126
UCL121107,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,18,0,0,0,0,18,13,0,0,0,0,13,40,0,0,0,0,40,24,0,0,0,0,24,18,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,10,143,0,0,0,0,143
UCL121108,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,9,35,0,0,0,0,35,38,0,0,0,0,38,17,0,0,0,0,19,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,126,0,0,0,0,130
UCL121109,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,12,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,5,0,0,0,0,5,55,0,0,0,0,55
UCL121110,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,8,9,0,0,0,0,16,22,0,0,0,0,20,25,0,0,0,0,25,29,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,116,5,0,0,0,117
UCL121111,5,0,0,0,0,5,4,0,0,0,0,4,6,0,0,0,0,6,14,0,0,0,0,14,9,0,0,0,0,9,10,0,0,0,0,10,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,59,0,0,0,0,55
UCL121112,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,10,16,0,0,0,0,16,40,0,0,0,0,40,37,0,0,0,0,37,20,0,0,0,0,20,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,147,0,0,0,0,147
UCL121113,5,0,0,0,0,5,3,0,0,0,0,3,6,0,0,0,0,6,10,0,0,0,0,10,12,0,0,0,0,12,20,0,0,0,0,20,5,0,0,0,0,5,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,77,0,0,0,0,77
UCL121114,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,7,0,0,0,0,7,10,0,0,0,0,10,11,0,0,0,0,18,26,0,0,0,0,25,19,0,0,0,0,19,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,91,3,0,0,0,99
UCL121115,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,49,0,0,0,0,51
UCL121116,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,19,0,0,0,0,19,25,0,0,0,0,25,31,0,0,0,0,31,25,0,0,0,0,25,28,0,0,0,0,30,16,0,0,0,0,16,8,0,0,0,0,8,164,0,0,0,0,171
UCL121117,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,12,0,0,0,0,12,14,0,0,0,0,14,16,0,0,0,0,18,19,0,0,0,0,26,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,88,3,0,0,0,84
UCL121118,0,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,14,13,0,0,0,0,13,18,0,0,0,0,18,0,0,0,0,0,0,6,0,0,0,0,6,77,0,0,0,0,72
UCL121119,5,0,0,0,0,5,4,0,0,0,0,4,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,29,0,0,0,0,29,32,0,0,0,0,32,27,0,0,0,0,27,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,7,0,0,0,0,7,136,0,0,0,0,136
UCL121120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
UCL121121,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,13,0,0,0,0,13,16,0,0,0,0,16,16,0,0,0,0,16,13,0,0,0,0,13,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,82,0,0,0,0,84
UCL121122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,30,0,0,0,0,26,33,0,0,0,0,33,16,0,0,0,0,16,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,114,0,0,0,0,117
UCL121123,5,0,0,0,0,5,4,0,0,0,0,4,8,0,0,0,0,8,4,0,0,0,0,4,3,0,0,0,0,3,14,0,0,0,0,14,24,0,0,0,0,24,19,0,0,0,0,19,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,93
UCL121124,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,37,0,0,5,0,37
UCL121125,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,3,5,0,0,0,0,5,13,0,0,0,0,13,27,0,0,0,0,25,15,0,0,0,0,15,18,0,0,0,0,18,3,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,97,0,0,0,0,103
UCL121126,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,17,0,0,0,0,17,25,0,0,0,0,24,17,0,0,0,0,17,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,96,0,0,0,0,95
UCL121127,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,3,0,0,0,0,3,14,0,0,0,0,14,29,0,0,0,0,29,32,0,0,0,0,32,17,0,0,0,0,17,12,0,0,0,0,12,5,0,0,0,0,5,4,0,0,0,0,4,131,0,0,0,0,128
UCL121128,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,6,0,0,0,0,6,18,0,0,0,0,18,31,0,0,0,0,31,56,0,0,0,0,56,29,0,0,0,0,29,15,0,0,0,0,15,6,0,0,0,0,6,11,0,0,0,0,11,185,0,0,0,0,185
UCL122001,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,14,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,48,0,0,0,0,48
UCL122002,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
UCL122003,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,7,0,0,0,0,7,11,0,0,0,0,11,7,0,0,0,0,7,11,0,0,0,0,11,10,0,0,0,0,10,3,0,0,0,0,3,66,0,0,0,0,66
