SA2_MAINCODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
109031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,16,4,15,19,46,25,44,44,38,15,249,153,359,260,642,338,384,489,285,103,3013,0,0,0,0,0,0,0,0,0,0,301,632,460,1020,577,611,757,392,133,4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,24,53,48,6,148,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,3,0,17
109031185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,6,6,4,6,0,35,20,61,38,113,74,95,89,57,28,565,244,560,405,956,571,770,737,399,199,4840,0,0,0,0,0,0,0,0,0,0,469,993,768,1461,878,1218,1173,618,269,7844,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,6,0,3,0,5,29,31,54,42,12,182,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,15,4,7,43
110011186,0,4,4,18,0,0,0,0,0,30,0,0,0,0,0,0,3,0,4,12,0,0,3,5,0,3,0,0,0,16,14,40,34,114,23,19,18,10,3,272,41,66,212,203,131,103,92,84,40,973,651,1417,2428,2771,1447,1396,1045,702,351,12209,0,0,0,0,0,0,0,0,0,0,1166,2438,3805,3752,2129,2076,1519,947,409,18245,0,6,3,34,5,4,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,11,5,8,3,0,46,0,0,0,3,5,0,0,0,0,6,3,7,147,97,25,0,4,0,0,280,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,19,34,56,71,88,117,64,15,469,0,0,4,9,8,6,0,3,0,30,0,0,0,16,0,4,0,0,0,27,0,4,5,6,18,19,12,7,8,84
110011187,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,3,0,0,0,18,7,15,13,40,31,30,29,17,10,189,132,313,207,484,314,321,257,121,66,2218,0,0,0,0,0,0,0,0,0,0,276,589,395,790,513,540,452,185,85,3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,14,11,7,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,7
110011188,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,0,0,0,18,13,29,15,50,47,48,45,22,6,271,154,428,308,609,499,486,368,189,57,3098,0,0,0,0,0,0,0,0,0,0,281,763,562,972,746,809,594,275,81,5082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,28,32,38,14,7,139,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,3,3,0,12,0,3,21
110011189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,17,9,27,14,39,24,33,32,24,20,209,86,195,149,311,211,231,231,129,60,1611,0,0,0,0,0,0,0,0,0,0,153,343,265,504,363,399,378,185,64,2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,19,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,12
110021190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,3,4,0,30,18,45,41,103,50,67,108,63,45,539,240,520,425,835,557,668,660,374,187,4453,0,0,0,0,0,0,0,0,0,0,417,933,763,1424,886,1105,968,528,186,7219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,26,53,62,27,11,190,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,6,0,23
110021191,0,0,7,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,5,0,3,5,0,38,31,44,47,112,61,72,71,41,23,511,411,780,707,1305,715,733,707,486,230,6070,0,0,0,0,0,0,0,0,0,0,751,1416,1272,2110,1137,1159,1131,738,282,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,22,24,41,22,7,136,0,3,0,4,0,0,0,0,0,7,0,0,0,0,0,3,3,0,0,7,0,0,0,3,3,3,8,3,0,25
110021192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,4,3,0,0,27,12,33,25,65,46,68,45,20,14,331,148,370,259,511,365,426,294,152,61,2584,0,0,0,0,0,0,0,0,0,0,267,633,494,785,550,697,479,251,70,4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,13,26,23,13,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,0,15
110021193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,7,15,34,17,62,46,52,43,41,14,323,169,355,250,569,438,405,417,240,111,2958,0,0,0,0,0,0,0,0,0,0,326,685,483,926,743,693,702,390,126,5077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,7,13,22,19,7,75,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,18
110021194,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,9,4,0,0,16,20,34,27,75,43,86,73,58,42,455,143,383,266,596,401,658,549,262,116,3375,0,0,0,0,0,0,0,0,0,0,246,692,477,895,681,986,817,356,113,5262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,35,70,27,4,157,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,13,9,0,26
110031195,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,3,3,3,0,37,32,47,65,142,81,71,72,40,19,567,327,511,461,1110,516,473,406,239,91,4139,0,0,0,0,0,0,0,0,0,0,577,915,805,1606,843,757,622,352,107,6591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,0,0,0,0,0,3,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,4,8,6,0,47,0,6,3,13,7,8,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
110031196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,9,31,42,36,99,55,55,35,10,4,357,212,414,303,649,399,325,196,83,20,2610,0,0,0,0,0,0,0,0,0,0,373,740,544,1072,684,559,338,150,33,4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10,12,0,0,43,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8
110031197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,10,31,36,54,92,51,51,34,46,42,436,285,505,406,890,449,468,333,242,110,3690,0,0,0,0,0,0,0,0,0,0,476,889,715,1421,741,794,555,318,105,6020,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,8,16,6,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,13
110031198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,4,20,38,23,86,51,41,33,26,15,338,167,347,204,552,335,318,226,121,44,2322,0,0,0,0,0,0,0,0,0,0,297,637,399,888,557,558,381,180,38,3929,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,12,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,9
110041199,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,3,0,19,19,41,39,95,57,39,40,58,24,413,340,598,517,1155,537,520,458,378,187,4691,0,0,0,3,0,0,0,0,0,3,675,1134,926,1898,894,891,721,529,237,7904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,17,12,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,9,19,19,6,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,3,0,19
110041200,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,17,22,44,29,34,25,9,4,200,132,269,205,417,305,286,218,101,38,1969,0,0,0,0,0,0,0,0,0,0,228,499,420,737,515,538,371,195,55,3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,6,11,12,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,8
110041201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,12,16,47,37,83,65,80,57,33,15,439,199,478,368,812,507,584,481,279,108,3815,0,0,0,0,0,0,0,0,0,0,421,886,684,1350,824,960,782,434,167,6504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,11,21,28,34,22,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11
110041202,0,3,3,13,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,10,3,5,4,3,0,31,32,65,81,166,101,116,85,94,23,772,652,1289,1200,2516,1354,1331,1089,695,237,10365,0,0,0,0,0,0,0,0,0,3,1239,2485,2232,4042,2181,2179,1753,990,311,17413,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,13,33,20,13,4,0,0,84,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,5,0,3,3,21,35,34,55,33,3,183,0,0,0,6,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,3,5,3,3,24
110041203,0,0,3,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,8,3,22,6,7,4,6,3,54,29,57,60,141,56,89,63,91,67,654,500,916,963,1965,933,929,754,609,421,7990,0,0,0,0,0,0,0,0,0,0,944,1645,1599,3049,1472,1448,1149,807,463,12579,0,0,0,24,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,19,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,5,6,31,34,43,38,45,18,229,0,0,0,7,6,0,3,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,3,3,22
110041204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,10,32,37,41,89,41,38,23,12,3,311,258,487,363,760,340,302,207,85,33,2841,0,0,0,0,0,0,0,0,0,0,470,885,644,1173,494,447,301,125,39,4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,17,9,3,3,45,4,7,0,5,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9
110041205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,7,6,9,6,3,0,35,30,70,70,175,140,153,123,76,54,882,469,1277,882,2007,1333,1427,1093,561,240,9292,0,0,0,0,0,0,0,0,0,0,958,2471,1599,3312,2175,2274,1798,888,286,15760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,6,3,0,0,24,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,7,3,31,59,67,96,43,11,324,0,0,0,4,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,3,7,3,9,23,9,3,54
111011206,0,0,0,3,0,3,0,0,0,4,0,0,0,3,3,3,3,0,0,11,0,0,0,3,4,0,0,0,0,3,0,8,0,22,14,7,3,6,4,62,14,31,26,92,40,64,52,58,34,405,482,1070,1045,1952,1223,1207,1036,666,355,9038,0,0,0,0,0,0,0,0,0,0,975,2102,2048,3372,2036,1960,1600,981,443,15513,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,15,5,4,4,0,0,29,0,0,0,0,0,6,0,0,0,10,0,0,0,18,11,9,10,3,4,54,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,7,0,0,5,0,13,13,43,55,87,78,82,27,394,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,28,5,3,54
111011207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,5,0,0,0,19,3,8,13,27,22,31,24,20,11,152,123,295,328,570,423,455,352,216,92,2853,0,0,0,0,0,0,0,0,0,0,236,568,627,972,723,759,599,313,130,4922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,16,28,10,3,87,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,9,3,3,15
111011208,0,0,3,6,0,0,0,0,0,10,0,0,3,0,0,4,4,0,0,6,0,0,0,7,0,3,0,0,0,11,3,7,3,53,29,19,23,12,9,152,25,45,36,151,66,70,77,59,19,562,786,1413,1365,3328,1536,1455,1180,850,366,12285,0,0,0,0,0,0,0,0,0,0,1542,2759,2506,5432,2554,2339,1668,1161,475,20428,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,4,0,5,0,0,0,7,0,0,0,0,0,4,0,0,4,20,10,7,3,0,0,35,0,0,0,3,3,3,3,0,0,11,0,5,18,34,16,5,14,8,0,102,0,0,0,3,0,4,3,4,0,10,0,0,0,0,0,5,0,0,0,8,6,36,28,100,97,83,78,62,21,500,0,3,0,3,11,0,0,0,0,15,0,0,0,6,0,4,0,0,0,4,0,3,0,17,8,6,36,10,11,96
111011209,0,0,0,10,0,0,0,0,0,19,0,0,0,0,3,0,3,3,0,12,0,0,3,3,0,3,0,0,0,9,0,4,10,32,16,20,21,9,12,126,26,30,48,100,58,70,66,62,26,487,758,1442,1345,3148,1556,1485,1187,632,353,11907,0,0,0,0,0,0,0,0,0,0,1497,2833,2580,5367,2549,2415,1733,834,392,20188,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,0,0,3,0,13,0,0,0,3,4,0,0,0,0,11,0,0,4,11,11,3,3,0,0,28,0,0,0,3,3,3,0,0,0,5,0,0,6,21,7,3,11,0,3,63,0,0,0,3,3,4,3,6,0,23,0,0,0,3,0,0,0,0,0,11,3,28,10,71,88,77,96,40,17,426,0,0,0,3,7,3,0,0,0,15,0,3,0,4,3,0,0,0,0,11,0,0,0,12,10,16,73,15,8,137
111011210,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,4,0,16,3,11,10,3,3,47,19,35,30,86,48,46,61,22,13,348,264,587,538,1074,619,585,491,325,185,4678,0,0,0,0,0,0,0,0,0,0,505,1113,992,1749,1002,889,668,438,200,7560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,5,3,16,22,40,43,30,14,174,0,0,0,3,0,5,0,0,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,14,7,7,41
111011211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,3,4,3,24,3,6,4,13,7,15,12,21,39,125,108,227,173,335,238,260,209,156,109,1809,0,0,0,0,0,0,0,0,0,0,182,424,354,567,400,426,318,191,90,2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,13,10,23,21,11,4,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,5,3,6,3,3,19
