SA2_MAINCODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
101061541,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,0,3,0,4,0,21,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,3,21,0,4,6,24,6,6,3,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
101061542,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,3,0,0,22,0,0,0,3,0,3,10,9,0,24,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,10,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,13,11,7,0,44,3,4,16,37,39,33,22,9,0,154,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0
101061543,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,22,3,0,0,0,0,28,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,4,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,24,9,10,6,0,0,53,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,16,4,4,31,0,3,3,25,17,10,11,3,0,77,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0
101061544,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,14,0,0,3,13,20,17,12,5,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011028,0,0,0,0,0,5,0,4,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,4,4,0,0,11,0,3,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,20,10,6,9,3,0,70,0,0,0,3,3,0,0,10,0,18,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,11,0,0,23,0,6,3,36,27,18,17,0,0,111,0,3,0,5,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3
102011029,0,0,0,0,0,3,3,0,0,10,0,0,0,3,0,3,0,0,0,7,0,0,0,6,3,3,3,6,3,22,0,0,3,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,4,13,7,3,0,39,0,0,0,3,5,10,14,11,6,41,0,3,0,3,0,0,0,0,0,7,0,0,3,4,0,3,3,0,0,18,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,4,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,7,0,30,0,3,5,34,34,43,25,11,4,157,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,3,0,0,0,3
102011030,0,0,0,0,3,0,5,12,7,24,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,6,0,0,0,14,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,10,0,0,0,0,0,5,13,6,7,32,0,0,0,0,0,0,0,0,0,5,0,0,0,4,9,0,0,0,0,10,0,0,0,3,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,17,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,15,0,3,0,14,21,27,18,3,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
102011031,0,0,3,0,0,3,5,3,0,12,0,0,6,3,10,4,0,0,0,20,0,4,3,13,7,11,7,4,9,60,0,0,0,11,3,3,0,0,0,20,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,9,14,13,6,10,3,49,0,0,0,3,0,10,12,3,5,35,0,4,3,3,3,0,0,0,0,19,0,0,10,24,3,3,0,0,0,39,0,0,0,0,0,0,0,3,0,6,0,0,4,11,0,0,3,0,0,18,0,0,0,0,0,4,9,0,3,25,0,0,0,3,4,0,3,0,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,13,14,17,12,66,0,3,6,50,42,44,39,8,12,203,0,0,0,0,0,3,6,0,0,18,0,0,0,0,0,3,0,0,0,3
102011032,0,3,0,4,0,0,3,3,0,14,0,5,3,17,8,13,0,3,0,46,9,18,14,238,22,19,10,0,0,337,0,0,5,24,6,8,10,5,3,52,0,0,0,13,6,3,3,0,0,26,0,0,0,0,0,3,0,0,0,3,0,8,0,13,3,5,18,4,4,51,0,0,0,0,3,8,14,4,7,36,0,7,3,18,8,4,0,0,0,39,0,18,19,72,30,9,16,5,0,169,0,0,0,0,3,0,0,0,0,5,0,3,7,20,9,5,4,0,0,51,0,0,0,0,3,4,10,0,0,18,0,0,0,4,0,4,0,0,0,9,0,0,0,8,3,0,0,3,0,8,0,0,0,13,0,3,0,0,0,17,0,0,0,3,6,15,17,14,13,57,3,7,30,106,67,80,41,26,10,375,0,0,0,6,3,7,4,5,0,21,0,3,7,15,0,0,0,0,0,30
102011033,0,0,0,0,0,3,3,0,3,10,0,0,0,0,0,3,0,0,0,8,0,0,0,17,3,3,0,0,0,23,0,0,0,4,0,0,0,0,0,3,0,0,0,5,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,11,0,0,0,0,0,4,4,0,0,13,0,0,0,3,3,0,0,0,0,9,0,3,3,6,3,0,0,0,0,22,0,0,0,4,0,3,7,0,0,13,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,11,0,8,12,49,36,24,3,3,0,146,0,0,0,0,5,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4
102011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,15,0,0,0,4,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,17,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8,0,0,0,0,0,0,7,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,5,13,3,24,0,0,6,27,9,20,16,13,9,100,0,0,0,0,8,0,4,7,0,23,0,0,0,0,0,0,0,0,0,0
102011035,0,0,0,0,0,0,4,3,0,9,0,0,0,4,0,3,0,0,0,4,0,0,0,22,6,0,3,0,0,33,0,0,0,3,3,0,0,7,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,7,3,5,0,28,0,0,0,0,0,0,7,0,0,13,0,0,0,0,5,3,0,0,0,8,0,3,3,6,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,7,0,5,4,19,0,0,3,37,32,32,7,5,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,0,0,0,0,3,3,0,3,0,4,0,0,0,0,0,0,5,3,0,8,0,0,4,7,4,3,0,0,0,20,0,0,0,0,4,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,5,3,4,0,22,0,0,0,0,0,3,3,0,0,9,0,0,0,0,3,0,0,0,0,8,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,4,6,8,0,0,0,21,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,3,7,21,0,0,6,32,34,20,14,3,0,116,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,3
102011037,0,0,0,0,0,3,0,3,0,11,0,0,0,0,3,0,3,0,0,13,0,0,3,5,11,0,6,3,4,29,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,11,9,3,7,0,0,31,0,0,0,0,3,4,3,6,0,19,0,0,0,0,3,0,0,0,0,10,0,0,0,3,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,15,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,3,0,22,0,9,3,27,26,35,10,3,0,122,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0
102011038,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,3,0,16,0,0,0,0,3,3,3,4,7,16,0,0,0,4,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,9,0,0,0,0,5,3,0,3,0,14,0,0,0,0,0,3,8,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,3,23,0,3,0,21,31,22,18,10,0,108,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0
102011039,0,0,0,0,0,7,3,3,0,12,0,3,0,3,3,3,0,3,0,18,0,5,3,30,8,7,8,3,0,63,0,0,0,4,4,0,0,3,0,18,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,18,6,13,11,3,0,60,0,0,0,3,4,9,6,20,4,48,0,3,0,0,0,3,0,0,0,9,0,0,6,14,0,0,0,0,0,20,0,0,0,0,4,0,0,0,0,5,0,0,0,7,4,8,0,0,0,27,0,0,0,0,0,3,11,3,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,7,0,0,5,6,6,9,14,5,0,56,3,5,9,69,49,55,31,6,3,228,0,0,0,0,10,3,0,0,0,17,0,0,0,0,0,0,0,0,0,8
102011040,0,0,0,0,3,4,9,10,0,33,0,0,0,4,3,4,0,0,0,11,0,0,3,24,4,5,12,7,0,54,0,0,3,10,6,5,3,0,3,25,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,5,0,27,11,13,16,14,7,88,0,0,0,11,3,9,21,16,7,75,0,8,0,12,3,0,0,0,0,30,0,0,0,9,3,6,4,0,0,23,0,0,0,3,3,5,0,3,0,16,0,0,0,4,7,3,0,4,0,26,0,0,0,0,0,14,27,13,0,53,0,0,0,5,0,6,3,0,0,15,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,14,31,14,8,78,3,15,29,127,103,77,72,26,6,461,0,0,0,3,8,4,9,9,0,27,0,0,0,4,0,0,0,0,0,4
102011041,0,0,0,0,0,3,0,5,0,14,0,0,0,0,0,3,0,0,0,7,0,0,0,7,5,0,3,3,0,22,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,6,0,0,25,0,0,0,0,3,6,10,10,0,25,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,11,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,23,3,3,4,41,40,24,26,10,3,150,0,0,0,0,7,0,3,0,0,14,0,0,0,3,0,0,0,0,0,3
102011042,0,0,0,0,0,0,3,8,0,13,0,0,0,3,5,10,3,0,0,22,0,0,5,39,4,3,4,0,3,63,0,0,0,6,3,3,3,0,3,15,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,13,8,4,19,3,0,57,0,0,0,3,3,13,7,5,3,28,0,3,0,10,7,5,4,0,0,25,0,3,3,10,6,3,3,0,0,20,0,0,0,0,0,3,3,0,0,13,0,0,0,7,3,3,0,0,0,20,0,0,0,0,0,0,7,3,0,14,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,7,19,4,6,35,0,11,7,58,59,58,30,19,3,244,0,0,0,4,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0
102011043,0,0,0,0,0,0,3,3,0,11,0,0,3,0,0,0,0,0,0,8,0,8,3,45,9,7,7,3,4,84,0,0,0,4,3,0,0,4,0,14,0,0,0,5,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,3,0,0,0,10,4,6,7,3,0,43,0,0,0,3,5,3,6,8,0,26,0,0,3,8,0,3,0,0,0,16,0,8,3,24,10,9,4,0,0,62,0,0,0,0,3,3,0,0,0,5,0,0,0,4,3,0,8,0,0,15,0,0,0,0,0,5,3,0,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,8,16,11,10,46,3,6,14,52,54,60,28,19,12,244,0,0,0,0,0,0,0,0,3,11,0,0,0,3,3,0,0,0,0,10
102021044,0,3,0,0,0,8,11,7,3,33,0,0,0,0,0,5,0,3,0,14,0,3,3,14,3,6,3,4,0,33,0,0,3,4,3,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,3,5,0,14,11,7,18,12,8,79,0,0,0,3,7,5,29,15,3,62,0,0,0,3,0,0,0,0,0,5,0,0,0,8,0,4,0,0,0,17,0,0,0,0,3,0,0,0,0,7,0,7,3,3,3,0,6,0,0,25,0,0,0,0,4,8,22,11,0,47,0,0,0,0,0,0,0,0,5,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,9,13,48,3,10,15,101,85,50,33,16,5,325,0,0,0,0,6,9,7,4,0,25,0,0,0,3,0,0,0,0,0,8
102021045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,15,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,15,0,0,0,7,0,3,12,9,3,30,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,8,5,3,0,0,13,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,15,17,8,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,4,0,28,4,7,10,59,46,40,17,7,0,187,0,0,3,3,3,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3
102021046,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,14,0,0,0,0,3,4,0,8,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,3,3,8,0,3,0,0,17,0,0,0,0,0,3,10,7,0,25,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,13,0,38,0,0,7,38,27,30,23,11,0,133,0,0,0,0,3,0,4,3,0,12,0,0,0,0,0,0,0,0,0,0
102021047,0,0,0,0,0,3,5,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,6,4,0,0,39,0,0,0,11,4,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,8,10,3,3,3,34,0,0,0,0,0,4,6,8,0,22,0,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,7,0,0,0,0,3,0,3,0,0,7,0,0,0,8,0,3,0,0,0,11,0,0,0,4,3,7,7,10,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,9,14,5,4,48,0,10,8,76,55,49,34,13,0,248,0,0,0,0,0,7,5,3,0,16,0,0,0,0,0,0,0,0,0,0
102021048,0,0,0,0,0,7,0,10,0,20,0,0,0,0,0,7,0,0,0,11,4,8,3,46,10,3,3,3,0,84,0,4,0,5,4,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,8,0,13,6,6,16,5,0,64,0,0,0,0,4,21,27,18,3,70,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,8,0,0,0,18,0,0,0,0,3,0,3,0,0,7,0,0,5,3,0,9,0,0,0,22,0,0,0,0,4,14,23,15,3,52,0,0,0,3,3,0,0,4,0,13,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,3,4,12,20,14,3,55,7,20,25,100,76,78,47,17,17,386,0,0,0,4,3,0,4,7,0,21,3,0,0,3,0,4,0,0,0,8
102021049,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,4,0,0,13,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,0,0,0,10,10,13,4,6,0,47,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
102021050,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,10,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,3,3,25,0,0,0,0,0,6,7,8,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,4,5,4,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,10,23,18,3,52,0,3,5,38,26,39,36,21,5,177,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0
102021051,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,0,0,7,0,0,0,7,0,3,3,0,0,16,0,0,4,3,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,12,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,17,0,0,3,24,29,23,4,3,3,90,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
