SA2_MAINCODE_2016,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
114021284,328,13,0,0,13,3,347,18,40,0,0,40,0,56,0,3,0,0,3,0,5,0,0,0,0,0,0,0,23,43,0,0,43,0,64,0,0,0,0,0,0,0,347,61,0,0,61,3,414,469,12,0,0,12,6,485,26,26,0,0,27,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,27,0,54,0,0,0,0,0,0,0,494,39,0,0,39,6,538,276,11,0,0,11,0,285,10,8,0,0,14,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,14,0,24,0,0,0,0,0,0,0,282,18,0,0,20,0,306,186,0,0,0,0,0,186,8,5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,5,0,10,0,0,0,0,0,0,0,196,5,0,0,5,0,202,241,8,0,0
114021285,289,3,0,0,6,0,296,9,9,0,0,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,0,20,0,0,0,0,0,0,3,303,9,0,0,15,0,316,321,3,0,0,3,0,322,14,9,0,0,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,8,0,24,0,0,0,0,0,3,4,337,14,0,0,14,3,355,189,7,0,0,7,3,193,6,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,12,0,0,0,0,0,0,0,192,6,0,0,6,3,202,126,0,0,0,0,3,128,5,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,8,0,0,0,0,0,0,0,134,3,0,0,3,3,140,124,0,0,0
114021286,300,6,0,0,6,0,305,16,28,0,0,28,0,42,3,3,0,0,4,0,9,0,0,0,4,3,0,3,14,31,0,4,37,0,48,0,0,0,0,0,0,0,315,39,0,4,39,0,358,343,13,0,0,13,0,354,7,19,0,0,19,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,16,0,29,0,0,0,0,0,0,0,358,25,0,0,25,0,386,166,8,0,0,8,0,174,5,14,0,0,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,11,0,17,0,0,0,0,0,3,3,167,22,0,0,22,3,196,108,4,0,0,4,0,117,3,9,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,15,0,0,0,0,0,0,0,117,16,0,0,16,0,132,144,3,0,0
114021287,387,4,0,0,4,0,395,10,14,0,0,14,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,18,0,30,0,0,0,0,0,0,0,395,28,0,0,28,0,418,407,9,0,0,9,0,420,12,11,0,0,12,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,16,0,27,0,0,0,0,0,0,0,425,22,0,0,24,3,446,215,3,0,0,3,0,219,4,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,12,0,0,0,0,0,0,0,219,15,0,0,15,0,235,132,3,0,0,3,0,141,3,8,3,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,13,0,9,0,0,0,0,0,0,0,133,8,3,0,14,0,152,170,0,0,0
114021288,104,0,0,0,0,0,104,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,9,0,0,0,0,0,0,0,113,4,0,0,4,0,114,151,0,0,0,0,0,151,9,4,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,8,0,13,0,0,0,0,0,0,0,160,8,0,0,8,0,164,109,0,0,0,0,0,111,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,4,0,0,0,0,0,0,0,113,3,0,0,3,0,120,74,0,0,0,3,0,75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,74,4,0,0,0,0,79,57,0,0,0
114021289,199,7,0,0,7,0,200,10,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,12,0,0,0,0,0,0,0,205,8,0,0,8,0,217,251,9,0,0,9,7,263,9,13,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,13,0,19,0,0,0,0,0,3,3,261,21,0,0,21,4,284,155,3,0,0,3,0,157,6,11,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,7,0,13,0,0,0,0,0,0,3,156,8,0,0,13,0,172,79,3,0,0,3,0,82,7,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,7,0,0,0,0,0,0,0,84,5,0,0,9,0,90,130,6,0,0
115011290,639,41,0,0,41,0,682,79,689,24,4,719,0,801,0,37,15,0,50,0,56,3,0,0,3,3,0,3,81,723,41,11,770,0,853,0,0,0,0,0,3,3,724,767,41,13,812,3,1539,763,47,3,0,45,0,808,70,628,20,6,650,0,722,0,35,20,3,66,0,64,0,0,0,0,3,0,3,71,669,39,9,717,0,786,0,0,0,0,0,0,5,837,712,42,15,763,0,1604,397,16,0,0,16,0,410,29,245,14,0,261,0,290,0,16,13,0,29,0,25,0,0,0,0,0,0,0,33,260,26,0,285,0,318,0,0,0,0,0,0,0,426,278,26,0,302,0,732,243,9,0,0,9,0,249,28,131,12,0,143,0,173,0,18,3,0,19,0,21,0,0,0,0,0,0,0,26,153,14,0,165,0,193,0,0,0,0,0,0,0,272,164,14,0,180,0,446,285,12,0,0
115011291,452,36,0,0,36,0,488,42,451,11,3,462,0,507,0,20,15,0,31,0,34,0,3,0,0,3,0,3,40,470,23,3,498,0,539,0,0,0,0,0,4,4,495,511,23,3,533,4,1031,611,32,0,0,32,0,647,50,537,14,0,551,0,600,0,31,18,0,53,0,51,0,0,0,0,0,0,0,54,570,31,0,598,0,651,0,0,0,0,0,0,0,668,603,31,0,630,0,1298,346,22,0,0,22,0,367,24,275,6,0,282,0,302,0,23,0,0,21,0,21,0,3,0,0,3,0,3,24,297,10,0,306,0,326,0,0,0,0,0,0,3,372,319,10,0,329,0,696,242,12,0,0,12,0,258,17,153,9,0,163,0,182,0,7,4,0,13,0,13,0,0,0,0,0,0,0,17,157,17,0,175,0,192,0,0,0,0,0,0,0,258,176,17,0,187,0,453,347,25,0,0
115011294,201,12,0,0,12,0,208,11,26,0,0,26,0,39,0,0,3,0,3,0,3,0,0,0,0,0,0,0,11,31,3,0,32,0,40,0,0,0,0,0,0,0,210,41,3,0,44,0,252,298,13,0,0,13,0,310,12,28,0,0,30,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,0,0,32,0,49,0,0,0,0,0,0,0,311,46,0,0,45,0,352,177,9,0,0,9,0,185,10,26,3,0,35,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,3,0,35,0,38,0,0,0,0,0,0,0,184,35,3,0,39,0,226,116,8,0,0,8,0,122,3,22,0,0,22,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,18,0,0,18,0,20,0,0,0,0,0,0,0,119,26,0,0,26,0,148,173,0,0,0
115011296,259,11,0,0,18,0,274,36,213,12,0,225,0,263,0,14,3,0,21,0,21,0,0,0,0,0,0,0,36,229,12,0,243,0,286,0,0,0,0,0,0,0,293,245,16,0,259,0,553,379,20,0,3,18,0,401,31,229,6,0,240,0,270,0,13,11,0,18,0,19,0,0,0,0,0,0,0,36,246,16,0,259,0,296,0,0,0,0,0,0,3,418,265,16,4,284,0,700,207,12,0,0,12,0,213,9,138,3,0,138,0,155,0,3,3,0,12,0,12,0,3,0,0,3,0,3,9,146,10,0,152,0,169,0,0,0,0,0,0,4,221,160,10,0,167,0,382,158,9,0,0,9,0,171,19,87,3,0,92,0,107,0,3,0,0,5,0,5,0,3,0,0,3,0,3,19,89,9,0,98,0,114,0,0,0,0,0,0,0,182,102,9,0,109,0,285,261,9,0,0
115011553,220,11,0,0,13,0,230,24,200,9,0,208,0,237,0,8,4,0,16,0,16,0,3,0,0,3,0,3,24,214,15,0,230,0,258,0,0,0,0,0,0,0,244,224,11,0,240,0,484,229,9,0,0,11,0,237,20,189,11,0,195,0,210,0,10,15,0,26,0,26,0,3,0,0,3,0,3,20,205,18,0,222,0,241,0,0,0,0,0,0,0,246,208,19,0,231,0,477,110,14,0,0,14,0,124,9,90,0,0,88,0,99,0,10,8,0,16,0,16,0,0,0,0,0,0,0,9,98,7,0,104,0,119,0,0,0,0,0,0,0,124,105,7,0,119,0,240,68,4,0,0,4,0,77,3,47,3,0,48,0,55,0,8,9,0,16,0,16,0,0,0,0,0,0,0,3,53,10,0,64,0,70,0,0,0,0,0,0,0,72,61,10,0,67,0,141,110,7,0,0
115011554,61,7,0,0,7,0,63,17,73,3,0,74,0,93,0,3,0,0,3,0,3,0,0,0,0,0,0,0,17,77,3,0,74,0,93,0,0,0,0,0,0,0,74,81,3,0,87,0,160,116,4,0,0,4,0,119,11,136,5,0,144,0,160,0,3,4,0,6,0,6,0,0,0,0,0,0,0,11,142,13,0,149,0,164,0,0,0,0,0,0,0,128,143,13,0,151,0,282,78,3,0,0,3,0,83,17,51,3,0,50,0,66,0,5,3,0,6,0,7,0,0,0,0,0,0,0,13,55,5,0,58,0,79,0,0,0,0,0,0,0,90,58,5,0,66,0,155,48,0,0,0,0,0,47,3,38,0,0,41,0,46,0,5,0,0,6,0,6,0,0,0,0,0,0,0,3,43,4,0,49,0,56,0,0,0,0,0,0,0,46,49,4,0,51,0,101,93,8,3,0
115011555,260,18,0,0,18,0,275,26,171,4,0,176,0,207,0,28,5,0,30,0,30,0,0,0,0,0,0,0,26,199,13,0,207,0,234,0,0,0,0,0,0,0,289,215,13,0,223,0,505,401,13,0,0,13,0,410,34,220,9,0,226,0,262,0,23,7,0,32,0,32,0,0,0,0,0,0,0,34,244,14,0,261,0,294,0,0,0,0,0,0,0,433,258,14,0,272,0,707,273,8,0,0,8,0,283,16,124,8,0,129,0,150,0,8,6,0,19,0,19,0,0,0,0,0,0,0,16,131,13,0,145,0,168,0,0,0,0,0,0,0,295,145,13,0,154,0,450,198,5,0,0,5,0,199,12,68,8,0,77,0,89,0,6,3,0,14,0,14,0,0,0,0,0,0,0,12,78,13,0,91,0,106,0,0,0,0,0,0,0,209,89,13,0,95,0,306,241,7,0,0
115011556,220,16,0,0,16,0,241,42,220,5,0,228,0,267,0,15,4,0,18,0,23,0,0,0,0,0,0,0,41,233,8,0,250,0,286,0,0,0,0,0,0,0,262,253,8,0,261,0,524,319,14,0,0,14,0,331,38,200,7,0,209,0,245,0,17,7,0,29,0,30,0,3,0,0,3,0,3,43,225,11,0,231,0,274,0,0,0,0,0,0,0,356,242,12,0,253,0,612,178,16,0,0,12,0,193,14,97,4,0,99,0,112,0,5,3,0,10,0,10,0,0,0,0,0,0,0,14,99,8,0,109,0,126,0,0,0,0,0,0,0,194,114,10,0,119,0,314,116,12,0,0,12,0,122,10,39,4,0,40,0,51,0,6,3,0,10,0,10,0,0,0,0,0,0,0,10,47,8,0,52,0,63,0,0,0,0,0,0,0,118,53,8,0,63,0,187,142,4,0,0
115011557,104,13,0,0,15,0,116,15,102,5,0,104,0,121,0,11,0,0,11,0,11,0,3,0,0,3,0,3,15,112,5,0,118,0,135,0,0,0,0,0,0,0,125,123,5,0,131,0,253,192,8,0,0,8,3,200,13,138,0,0,142,0,159,0,13,0,0,13,0,13,0,0,0,0,0,0,0,13,151,3,0,155,0,165,0,0,0,0,0,0,0,206,161,3,0,163,3,367,121,7,0,0,7,0,127,9,63,0,0,64,0,72,0,3,0,0,5,0,5,0,0,0,0,0,0,0,9,65,0,0,71,0,75,0,0,0,0,0,0,0,129,76,0,0,81,0,208,68,0,0,0,0,0,72,5,54,0,0,59,0,59,0,4,3,0,4,0,6,0,0,0,0,0,0,0,5,57,5,0,63,0,64,0,0,0,0,0,0,0,78,60,5,0,63,0,137,102,3,0,0
115011558,287,24,0,0,24,0,311,46,302,16,0,314,0,364,0,14,7,0,18,0,18,3,0,0,0,4,0,5,49,315,20,4,330,0,383,0,0,0,0,0,0,0,330,336,20,4,354,3,694,447,18,0,0,18,0,471,45,466,25,3,493,0,541,0,31,13,0,46,0,43,0,0,0,0,0,0,0,47,496,38,3,536,0,588,0,0,0,0,0,0,0,495,513,38,3,556,4,1059,338,8,0,0,8,0,342,31,319,7,0,327,0,363,0,19,6,0,28,0,28,0,0,0,0,0,0,0,31,340,13,3,356,0,386,0,0,0,0,0,0,0,373,346,13,3,359,0,729,253,3,0,0,3,0,258,12,218,6,0,223,0,239,3,15,9,0,17,0,21,0,0,0,0,0,0,0,14,234,9,0,241,0,258,0,0,0,0,0,0,0,269,235,9,0,250,0,518,336,11,0,0
115011559,787,38,0,0,38,3,828,95,490,13,0,509,0,601,0,21,11,0,33,0,31,0,0,0,0,0,0,0,97,515,25,0,538,0,629,0,0,0,0,0,0,0,879,550,25,0,573,3,1458,946,45,3,0,46,3,994,68,563,12,0,579,0,654,4,21,20,0,41,0,40,3,0,0,0,0,0,4,75,592,30,0,625,0,700,0,0,0,0,0,0,0,1023,635,37,0,669,3,1702,633,31,0,0,31,5,666,35,315,7,0,320,0,356,4,18,7,0,21,0,19,0,3,0,0,3,0,3,39,332,13,0,347,0,386,0,0,0,0,0,0,0,675,361,13,0,374,6,1054,390,13,0,0,13,0,405,24,168,4,0,173,0,196,0,7,5,0,10,0,10,0,0,0,0,0,0,0,24,177,12,0,186,0,209,3,0,0,0,0,0,0,415,187,12,0,199,0,617,477,16,0,0
115021297,656,47,0,0,47,0,703,53,125,6,3,133,0,183,0,8,5,0,13,0,13,0,0,0,0,0,0,0,53,133,11,3,145,0,195,0,3,0,0,3,0,0,702,182,11,3,192,3,900,854,41,0,3,44,0,905,41,173,4,0,180,0,222,0,4,4,0,10,0,10,0,5,0,0,5,0,5,41,185,7,0,196,0,236,3,0,0,0,0,0,6,903,229,7,3,238,0,1143,555,19,0,0,22,4,575,24,128,0,3,131,0,160,0,3,0,0,9,0,8,0,0,0,0,0,0,0,29,129,8,3,135,0,163,4,0,0,0,0,0,4,585,146,8,3,160,4,742,412,21,0,0,21,0,430,15,98,0,0,98,0,115,0,3,3,0,3,0,3,0,0,0,0,0,0,0,15,99,3,0,100,0,117,0,0,0,0,0,0,0,424,118,3,0,124,0,546,543,17,0,0
115021298,169,5,0,0,5,0,174,13,9,0,0,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,0,0,16,0,29,0,0,0,0,0,0,0,185,18,0,0,18,0,204,224,7,0,0,7,0,233,17,18,0,0,18,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,0,0,18,0,37,3,0,0,0,0,0,3,244,28,0,0,28,0,270,161,4,0,0,4,0,168,3,11,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,11,0,13,0,0,0,0,0,0,0,172,18,0,0,18,0,186,123,4,0,0,4,0,125,9,5,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,5,0,20,0,0,0,0,0,0,0,136,11,0,0,11,0,144,142,8,0,0
115031299,92,0,0,0,0,0,94,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,102,0,0,0,0,0,104,98,0,0,0,0,0,103,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,106,0,0,0,0,0,104,62,0,0,0,0,0,62,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,4,64,0,0,0,0,3,68,48,0,0,0,0,0,44,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,45,4,0,0,4,3,50,45,0,0,0
115031300,985,24,0,0,24,5,1011,38,19,0,0,19,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,25,0,0,25,0,63,3,0,0,0,0,0,4,1024,48,0,0,48,5,1072,1085,29,0,0,29,6,1114,39,36,0,0,36,0,72,0,0,4,0,3,0,3,0,0,0,0,0,0,0,39,37,4,0,45,0,78,3,0,0,0,0,4,9,1123,71,4,0,72,11,1200,716,15,0,0,15,0,731,22,19,0,0,19,0,35,0,9,3,0,8,0,8,0,0,0,0,0,0,0,22,25,3,0,28,0,45,0,0,0,0,0,0,0,738,41,3,0,44,0,782,466,10,0,0,10,0,484,6,14,0,0,14,0,23,0,0,4,0,3,0,3,0,0,0,0,0,0,0,6,19,4,0,20,0,29,0,0,0,0,0,0,0,475,32,4,0,31,0,513,579,10,0,0
115041301,539,19,0,0,19,3,560,23,23,0,0,25,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,0,0,26,0,46,0,0,0,0,0,0,0,558,42,0,0,47,3,605,592,18,0,0,16,0,607,33,38,6,0,46,0,73,0,0,3,0,3,0,4,0,0,0,0,0,0,0,30,42,5,0,49,0,76,0,0,0,0,0,3,3,623,59,8,0,62,3,686,332,10,0,0,10,0,335,8,17,0,0,17,0,25,0,3,6,0,6,0,6,0,0,0,0,0,0,0,8,14,6,0,19,0,28,0,0,0,0,0,0,0,337,23,6,0,24,0,364,199,0,0,0,0,0,200,4,4,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,14,0,13,0,0,0,0,0,0,0,204,8,6,0,11,0,218,264,5,0,0
115041302,876,57,0,0,57,0,941,79,374,3,0,376,0,458,4,17,8,0,24,0,27,0,3,0,0,3,0,3,83,395,10,0,407,0,489,0,0,0,0,0,0,0,968,454,10,0,469,0,1434,1207,60,0,0,60,0,1268,78,480,11,0,489,0,570,0,16,7,0,25,0,25,0,4,0,0,4,0,4,78,498,11,0,511,0,593,0,0,0,0,0,0,0,1287,556,11,0,571,0,1860,714,19,0,0,18,0,735,29,266,3,3,273,0,304,0,4,0,0,4,0,4,0,0,0,0,0,0,0,29,273,3,3,276,0,312,0,0,0,0,0,0,0,749,291,3,3,298,0,1047,470,22,0,0,20,0,493,19,172,4,0,180,0,202,0,3,0,0,3,0,3,0,3,0,0,3,0,3,19,181,4,0,185,0,206,0,0,0,0,0,0,0,493,203,4,0,209,0,708,560,19,0,0
116011303,329,41,0,0,41,0,370,33,790,30,0,821,0,854,0,53,24,3,78,0,78,0,3,0,0,3,0,3,36,842,57,6,903,0,938,0,0,0,0,0,4,3,363,882,57,6,947,4,1317,280,26,0,0,23,0,302,21,436,15,3,452,0,472,4,48,26,0,75,0,79,0,0,0,3,4,0,4,25,489,37,5,531,0,554,0,0,0,0,0,3,3,306,514,37,4,553,3,861,124,8,0,0,8,0,128,10,151,13,0,161,0,172,0,18,19,0,40,0,40,0,0,0,0,0,0,0,10,171,31,0,200,0,215,0,0,0,0,0,0,0,132,177,31,0,207,0,340,74,3,0,0,3,0,76,6,78,9,0,80,0,88,0,11,18,0,23,0,23,0,0,0,0,0,0,0,9,83,27,0,105,0,112,0,0,0,0,0,0,0,82,89,27,0,114,0,189,97,3,0,0
116011304,409,44,0,0,44,0,449,42,481,11,7,498,0,547,0,32,12,0,42,0,42,3,6,0,0,6,0,6,48,521,21,7,553,0,597,0,0,0,0,0,0,0,454,563,21,7,591,0,1048,362,35,0,0,35,0,394,23,461,14,9,485,0,509,0,36,17,0,52,0,52,0,0,0,0,0,0,3,28,498,26,9,532,0,558,4,0,0,0,0,0,3,385,532,26,9,570,0,955,181,20,0,0,20,0,202,13,228,10,0,235,0,245,0,19,9,0,28,0,28,0,0,0,0,0,0,0,13,246,22,0,271,0,277,3,0,0,0,0,0,6,197,267,22,0,289,0,480,105,15,0,0,15,0,114,11,122,3,0,124,0,137,0,5,6,0,10,0,10,0,0,0,0,0,0,0,11,131,8,0,136,0,145,3,0,0,0,0,0,3,116,145,8,0,152,0,266,143,9,0,0
