SA2_MAINCODE_2016,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Flt_apt,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
120011383,1903,226,889,17,7,3049,1296,274,791,33,3,2394,367,127,951,55,10,1509,17,69,52,0,3,144,94,24,119,14,10,259,4,11,8,0,0,26,7,19,9,0,0,38,16,5,9,3,0,33,515,255,1147,68,21,2007,17,3,7,0,0,29,90,18,46,0,3,150,3820,771,2884,120,37,7636
120011384,1132,91,589,5,5,1821,774,202,1626,9,0,2617,235,146,2979,23,8,3386,16,22,48,0,0,80,90,31,469,7,0,589,3,0,29,0,0,33,6,42,101,0,0,147,11,3,20,0,0,33,351,238,3639,32,7,4271,5,4,35,0,0,42,57,12,117,0,0,194,2321,556,6010,43,13,8942
120011385,1496,201,710,5,7,2420,1135,253,614,6,12,2024,286,138,1192,29,11,1666,4,15,111,0,0,132,100,25,187,15,6,330,10,0,25,0,5,44,3,0,31,3,7,39,14,7,23,0,4,45,420,188,1570,45,33,2252,9,3,18,3,7,37,58,22,73,0,9,154,3113,658,2977,67,64,6888
120011386,1488,263,758,0,8,2520,987,322,903,12,8,2228,310,209,1403,40,14,1981,52,79,248,0,7,380,106,34,208,16,0,371,10,5,36,0,0,52,4,3,8,0,0,18,5,6,13,0,0,25,490,335,1923,60,19,2822,8,6,25,0,0,41,55,21,80,6,8,169,3036,947,3687,75,36,7782
120021387,194,1392,259,0,12,1857,173,1294,299,6,6,1771,59,670,963,0,13,1706,0,80,228,0,0,309,12,169,166,9,8,365,0,0,21,0,0,21,3,10,9,0,3,23,3,11,21,0,0,37,76,942,1402,9,22,2457,3,15,12,0,0,27,4,58,58,0,0,119,450,3706,2029,12,39,6231
120021388,727,1427,186,13,12,2370,860,2005,362,21,16,3259,381,1224,1217,66,25,2905,26,162,130,0,3,325,90,284,194,19,12,600,3,12,54,0,0,75,0,14,17,5,4,33,3,14,16,3,0,45,503,1709,1632,100,40,3988,11,22,10,0,0,43,44,90,59,5,7,209,2146,5258,2243,145,78,9862
120021389,389,684,273,8,8,1363,404,1053,334,13,9,1808,148,544,760,30,7,1490,3,50,227,0,0,279,31,139,80,16,4,280,0,3,3,0,0,6,4,25,3,0,0,36,3,4,9,0,0,22,189,766,1094,49,13,2114,9,8,5,0,0,23,13,51,47,3,4,118,1003,2573,1752,70,27,5420
120031390,1051,196,770,3,3,2021,619,224,1027,14,3,1892,216,185,2968,21,10,3399,15,7,115,0,0,136,131,51,474,7,13,680,13,12,65,0,0,89,13,4,34,0,3,57,15,3,39,0,0,56,400,260,3698,29,27,4414,10,3,33,0,0,50,51,10,161,5,145,375,2134,703,5702,47,179,8755
120031391,1502,333,452,4,6,2302,878,240,655,7,7,1785,317,211,1929,32,20,2509,11,41,172,0,0,228,159,69,492,12,13,739,10,7,24,0,0,46,25,16,75,4,0,122,17,7,20,0,3,51,538,346,2720,41,40,3692,20,6,21,0,0,49,97,27,117,4,14,253,3031,964,3966,58,62,8085
120031392,1027,117,156,24,3,1327,686,143,337,20,0,1192,163,82,519,52,0,816,8,9,26,0,0,45,48,14,84,14,0,167,0,3,11,0,0,15,4,3,5,0,0,15,5,0,11,0,0,15,232,104,659,71,5,1071,11,5,4,0,0,20,35,8,28,0,0,78,1989,384,1191,111,9,3687
120031393,1274,508,207,0,3,1991,916,624,337,3,5,1877,313,241,675,8,9,1237,24,121,87,0,0,226,94,54,80,0,3,233,15,14,31,0,3,64,12,13,17,0,0,46,7,8,5,0,0,27,462,458,890,15,12,1836,11,13,48,0,0,79,74,34,41,0,6,158,2731,1634,1521,21,29,5934
120031394,945,251,427,16,5,1650,743,334,736,35,3,1847,230,161,1762,106,11,2270,28,10,81,0,0,124,93,55,248,24,5,421,20,3,59,0,0,83,8,0,13,0,3,22,5,3,22,3,0,34,381,234,2181,135,23,2954,18,3,8,0,0,32,46,17,98,8,13,179,2133,846,3452,195,36,6658
120031395,1216,217,189,3,4,1629,704,280,355,4,0,1341,169,138,1112,12,7,1440,3,30,31,0,0,67,56,59,169,5,0,293,6,0,17,0,0,28,6,0,6,3,0,13,10,3,6,0,0,18,245,229,1349,20,11,1855,9,3,9,0,0,29,47,12,41,0,7,111,2224,745,1943,30,25,4963
120031396,321,30,296,5,3,655,243,84,1136,28,12,1509,128,100,1921,32,39,2226,5,21,84,0,0,106,52,17,243,8,13,329,7,7,21,0,0,37,3,0,73,0,9,83,3,0,15,0,0,24,197,146,2359,46,60,2807,7,3,12,0,0,20,26,3,124,3,15,170,792,262,3925,85,90,5159
120031575,1843,95,383,10,7,2336,1212,87,492,4,3,1799,350,136,1964,14,9,2472,26,6,106,0,0,141,115,25,366,4,0,518,6,5,22,0,3,35,10,0,30,0,3,50,10,3,23,0,3,45,519,177,2519,21,25,3258,20,4,32,0,0,51,83,19,244,3,0,347,3679,380,3670,36,32,7791
120031576,314,51,16,0,0,375,241,70,71,0,3,388,87,45,144,7,0,291,3,10,19,0,0,27,17,6,10,0,0,42,0,0,3,0,0,3,3,3,3,0,0,10,3,0,0,0,0,4,112,67,186,10,4,379,0,0,0,0,0,0,12,0,3,0,0,19,685,188,266,11,7,1160
121011398,1295,182,1219,0,3,2695,855,200,1167,0,0,2232,296,189,3464,12,7,3964,0,4,236,0,0,240,137,46,525,8,3,711,7,9,45,0,0,60,14,3,74,0,0,94,17,9,40,0,0,61,463,253,4383,16,14,5129,17,6,69,0,0,94,55,8,175,0,8,244,2689,652,7016,19,26,10392
121011399,1250,99,620,0,0,1979,1131,151,1272,0,0,2554,298,101,1992,3,3,2392,11,26,75,0,0,110,96,31,283,0,0,417,4,3,20,0,0,26,9,7,20,0,0,41,10,0,20,0,0,27,428,176,2401,4,6,3011,10,3,64,0,0,76,62,12,88,0,0,156,2879,443,4446,3,10,7774
121011400,2426,186,732,3,0,3347,2010,182,977,0,3,3175,404,98,1640,5,13,2161,10,47,19,0,0,79,148,34,267,0,5,447,8,3,74,0,0,78,11,4,17,0,22,52,15,3,14,0,3,42,587,191,2025,5,44,2852,20,3,70,0,5,97,74,15,88,3,4,178,5115,580,3899,14,58,9657
121011401,363,146,391,0,0,898,351,163,639,0,3,1157,80,104,1612,0,8,1807,0,3,52,0,0,53,34,23,223,0,0,292,3,0,14,0,0,15,3,3,22,0,0,30,0,0,9,0,0,15,126,136,1935,0,8,2211,3,0,11,0,0,20,14,12,49,3,0,80,863,455,3027,5,11,4367
121011402,2982,245,310,8,6,3557,2378,244,268,0,9,2898,532,145,578,21,3,1280,3,0,53,0,0,58,189,53,97,13,3,363,0,5,4,0,0,9,8,6,4,0,0,29,24,0,10,0,0,35,772,213,738,40,7,1765,33,3,15,0,0,53,105,3,26,3,3,141,6263,713,1364,48,26,8412
121021403,2070,74,12,0,5,2153,2629,122,45,0,0,2790,435,59,34,3,11,535,11,10,5,0,0,27,163,24,11,5,3,199,5,0,0,0,0,5,11,0,0,0,0,8,14,0,0,0,0,14,636,87,47,4,15,798,14,0,0,0,0,14,78,5,0,0,7,90,5423,288,99,6,28,5846
121021404,1392,43,7,0,12,1454,1727,67,7,0,6,1803,259,34,8,0,4,305,4,0,0,0,0,4,134,3,5,0,0,149,0,0,0,0,0,0,5,0,0,0,0,6,3,0,0,0,0,6,402,36,14,3,9,467,15,0,0,0,0,15,70,0,3,0,13,84,3604,151,29,5,33,3820
121021406,2034,203,17,3,3,2257,2298,251,17,0,3,2577,390,122,21,0,3,545,24,95,42,0,0,161,122,31,3,4,0,154,3,10,39,0,0,51,29,10,0,0,0,41,15,3,4,0,0,21,577,274,108,4,4,971,9,7,10,0,0,29,88,16,7,3,3,111,5005,753,160,7,12,5945
121021577,190,29,531,3,0,750,226,65,950,0,0,1242,97,45,1780,6,0,1932,3,0,148,0,0,147,49,4,267,0,0,326,0,0,37,0,0,38,8,0,22,0,0,25,0,0,17,0,0,22,159,56,2267,9,8,2488,0,0,22,0,0,28,18,3,80,0,0,95,596,150,3848,7,5,4605
121021578,1021,56,100,0,0,1178,1097,104,164,0,0,1364,245,87,308,4,4,641,22,60,39,0,0,129,87,30,49,0,3,174,9,3,45,0,0,58,0,6,3,0,0,13,10,3,5,0,0,19,378,184,452,4,7,1024,9,14,5,0,0,25,32,12,18,0,3,63,2534,368,737,4,16,3658
121021579,424,164,276,0,0,868,455,67,629,0,0,1149,155,38,821,8,0,1018,3,0,69,0,0,73,60,10,161,0,0,230,4,0,37,0,0,40,10,0,13,0,0,20,0,0,10,0,0,10,232,48,1112,9,3,1396,3,3,31,0,0,31,19,18,34,0,0,73,1129,300,2084,7,3,3516
121031407,2118,73,617,0,4,2817,1604,41,631,0,0,2280,378,39,909,0,0,1323,0,0,0,0,0,0,132,7,146,0,0,288,7,0,22,0,0,27,8,0,16,0,0,26,20,0,6,0,0,31,545,46,1101,3,3,1697,20,4,57,0,0,83,65,3,43,0,0,113,4352,176,2456,4,7,6992
121031408,2546,64,525,0,0,3140,2096,32,506,5,0,2636,414,34,709,3,4,1162,7,0,4,0,0,9,136,7,149,3,5,299,12,0,14,0,3,29,12,7,46,0,0,59,17,0,3,0,0,23,591,48,925,8,19,1588,17,0,80,0,0,102,83,4,37,0,0,122,5327,147,2084,15,19,7588
121031409,1926,48,128,0,4,2109,1911,25,169,0,0,2111,328,12,240,3,3,589,5,0,0,0,0,5,104,0,37,0,3,151,0,6,11,0,0,18,7,0,0,0,0,8,4,5,3,0,0,13,451,30,293,3,7,782,21,3,3,0,3,26,57,7,9,0,3,74,4369,109,605,4,17,5103
121031410,2199,388,332,0,3,2921,2273,100,435,0,0,2812,346,46,338,0,6,732,0,0,0,0,0,0,119,7,55,0,4,177,4,0,0,0,0,6,7,0,3,0,0,15,14,6,6,0,0,28,493,64,405,0,6,966,9,0,9,0,0,17,57,16,18,0,0,100,5026,574,1196,0,16,6815
121031411,2190,207,436,0,3,2838,2166,69,195,0,0,2423,300,42,272,0,0,616,8,0,3,0,0,14,119,12,57,3,0,189,8,3,49,0,0,61,8,0,3,0,0,18,12,0,7,0,0,14,459,52,383,3,3,904,57,9,98,0,0,165,79,14,31,0,3,129,4956,349,1142,5,8,6454
121031412,1925,119,352,0,3,2403,1952,37,257,0,3,2249,272,20,303,0,3,604,3,0,0,0,0,3,86,17,49,0,0,149,9,3,3,0,0,20,16,3,6,0,0,27,8,0,3,0,3,15,404,44,368,0,6,816,15,5,40,0,0,62,53,6,23,0,6,95,4353,206,1041,0,15,5622
121041413,784,350,1278,0,4,2414,622,327,1074,3,0,2032,148,207,2436,7,3,2805,0,10,48,0,0,54,65,71,472,4,3,617,3,0,8,0,0,12,3,0,13,3,0,24,6,4,27,0,0,38,219,287,3012,15,7,3544,10,7,19,0,0,39,30,28,98,3,4,160,1668,995,5491,19,18,8185
121041414,351,586,1013,0,6,1956,240,520,1123,0,4,1887,77,448,2645,7,8,3189,0,10,124,0,0,131,37,95,452,0,0,587,3,3,22,0,0,26,5,6,13,0,0,20,3,10,19,0,0,33,124,565,3270,8,8,3981,9,3,20,0,0,27,12,33,88,0,3,134,739,1702,5503,13,26,7988
121041415,2015,573,1400,7,8,4004,1373,455,1081,3,12,2919,281,205,2393,28,4,2914,0,0,39,0,0,41,119,69,496,13,0,698,4,0,42,0,0,48,9,0,15,4,0,22,17,0,34,0,3,60,430,279,3021,38,7,3779,16,3,57,0,0,79,65,33,134,0,3,244,3901,1337,5699,53,33,11022
121041416,321,333,1259,0,7,1918,199,259,1046,0,0,1499,61,146,3212,12,11,3449,0,3,223,0,3,228,24,68,631,3,0,720,0,0,19,0,0,23,0,0,23,3,0,25,3,3,34,0,0,43,86,221,4139,23,18,4483,0,4,77,0,0,77,15,16,144,0,5,183,622,828,6664,22,30,8167
121041417,127,261,742,0,3,1131,82,162,566,3,0,818,31,162,1991,7,6,2200,0,12,27,0,0,43,13,63,296,0,0,371,0,5,11,0,0,23,7,3,29,0,7,42,0,7,16,0,0,31,49,256,2370,7,13,2701,4,3,22,0,0,31,4,8,87,0,3,110,275,688,3800,7,21,4791
122011418,1955,349,297,8,0,2606,1869,305,344,10,4,2521,312,172,524,18,8,1035,26,17,27,0,0,70,119,53,102,8,3,292,6,0,6,0,0,11,7,18,3,0,0,32,10,5,4,0,0,18,473,275,671,26,8,1460,15,4,7,0,0,29,73,21,33,4,4,125,4381,948,1351,41,20,6738
122011419,616,469,1412,0,5,2503,526,388,1033,4,3,1949,141,221,2622,12,14,3012,6,0,150,0,0,158,52,103,642,11,9,810,5,0,40,0,0,48,3,0,20,0,0,25,0,9,32,0,0,41,206,331,3513,28,17,4094,5,6,42,0,0,53,31,21,161,3,6,222,1380,1219,6161,34,31,8822
122021420,1628,24,229,6,12,1902,1377,26,106,0,5,1513,283,14,153,0,10,455,0,0,0,0,0,0,134,8,54,3,3,199,0,0,0,0,0,0,0,0,3,0,0,5,16,0,3,0,0,22,431,22,210,7,11,691,16,3,3,0,0,25,70,3,30,0,5,106,3529,77,579,15,32,4232
122021421,1340,163,148,10,3,1664,1217,39,23,5,0,1286,150,6,36,9,3,204,0,0,3,0,0,3,97,10,3,0,5,121,0,12,6,0,0,22,9,3,0,5,0,16,9,4,0,3,3,14,268,44,54,11,10,382,15,110,66,0,0,191,59,22,17,0,0,93,2897,377,306,28,22,3622
122021422,1439,117,242,8,3,1809,1539,48,219,14,4,1820,229,35,316,22,14,605,0,0,0,0,0,0,119,8,86,3,4,223,0,0,0,0,0,3,11,0,0,0,0,9,7,0,0,0,0,8,361,47,401,25,19,847,15,0,3,0,0,16,60,7,57,12,3,136,3411,217,919,51,28,4623
122021423,1899,514,487,79,4,2986,2160,486,467,6,7,3123,350,179,464,10,20,1027,3,0,3,0,0,3,205,86,136,13,14,452,5,15,12,0,0,32,9,6,7,6,3,34,11,3,3,0,0,27,588,296,618,36,35,1574,28,66,86,0,0,178,118,39,51,6,0,218,4783,1404,1709,126,53,8084
122031424,1393,85,87,0,0,1570,1538,73,32,0,3,1643,302,45,33,0,9,380,96,172,72,0,0,339,113,15,22,4,3,159,9,6,3,0,0,18,4,10,0,0,0,15,10,3,0,0,0,16,535,249,127,4,15,934,15,12,73,0,0,105,86,19,18,0,4,132,3571,438,342,4,29,4378
122031425,734,79,139,0,0,956,906,49,40,4,4,998,135,22,38,0,0,196,6,10,0,0,0,19,54,12,19,0,0,85,3,0,3,0,0,8,3,7,0,0,0,14,5,0,0,0,0,4,209,55,60,0,0,322,10,42,88,0,0,136,35,9,25,0,0,68,1889,226,356,4,9,2479
122031426,954,60,1182,0,0,2195,955,101,1909,3,9,2978,206,76,2920,8,7,3217,8,24,91,0,0,121,118,24,508,0,8,659,3,0,24,0,0,30,13,0,31,0,3,44,11,0,36,0,0,47,350,120,3611,12,20,4117,18,0,55,0,0,78,48,9,194,0,9,259,2337,292,6945,22,35,9621
122031427,1564,86,80,0,3,1737,1494,53,31,0,0,1581,300,36,44,0,4,388,4,46,16,0,0,68,118,19,18,0,3,157,0,3,44,0,0,50,0,3,0,0,0,4,11,3,0,0,0,19,431,106,131,0,7,676,11,0,57,0,0,66,48,6,16,0,3,80,3550,254,321,4,13,4140
122031428,2922,399,25,0,4,3341,3227,144,25,3,0,3410,469,53,28,0,3,558,4,0,0,0,0,9,174,18,15,3,3,221,4,0,0,0,0,6,8,8,0,0,0,22,23,0,0,0,0,22,691,88,42,4,11,831,22,93,0,0,0,118,123,64,6,0,4,194,6986,790,97,3,18,7889
122031429,1322,127,550,3,4,1998,1405,176,1104,3,10,2697,278,138,1571,12,12,2009,3,35,72,0,0,110,131,45,333,20,7,539,0,0,9,0,0,11,9,10,8,0,0,29,14,3,24,0,0,40,438,227,2017,26,23,2730,9,3,19,3,0,41,73,7,80,25,6,198,3246,541,3765,65,37,7662
122031430,1416,80,227,0,3,1723,1731,61,493,0,3,2288,277,27,632,0,0,933,29,29,40,0,0,98,132,16,110,3,3,265,4,55,58,0,0,114,7,4,15,0,0,24,10,6,7,0,0,19,453,136,863,3,3,1450,20,28,24,0,0,69,62,15,41,0,3,120,3680,315,1641,4,15,5654
122031431,1690,269,907,3,5,2871,1829,95,1058,4,3,2983,291,79,1374,10,5,1759,3,51,20,0,0,75,138,27,278,10,7,457,3,56,64,0,0,119,11,25,21,0,0,68,12,10,22,0,3,37,453,245,1776,27,14,2519,32,122,137,0,0,284,97,39,120,0,5,257,4101,772,3990,32,27,8925
122031432,423,14,3,13,0,455,417,5,12,0,0,432,64,3,0,0,0,68,0,0,0,0,0,0,46,3,3,0,4,62,0,0,0,0,0,0,10,0,0,11,3,18,3,0,0,0,0,8,122,13,4,11,5,156,5,0,5,0,0,9,11,0,0,0,0,15,973,26,25,24,10,1062
123011433,1325,189,38,0,0,1557,1835,46,9,0,0,1890,303,67,51,0,3,421,33,77,0,0,0,115,106,15,10,0,0,126,0,11,0,0,0,13,9,3,0,0,0,8,9,4,0,0,0,11,454,173,60,0,7,701,10,88,12,0,0,114,46,38,5,0,4,85,3676,544,128,0,11,4356
123011434,1515,48,3,28,7,1608,3313,90,9,0,4,3416,766,90,5,0,5,865,94,3,31,0,0,121,151,18,0,3,0,175,8,6,0,0,0,12,25,0,0,6,0,38,11,0,0,0,0,16,1062,119,35,11,5,1231,17,12,0,0,0,31,95,11,3,0,0,112,6007,280,50,42,17,6389
123011435,1581,47,0,0,0,1629,4913,198,3,0,0,5114,1208,224,3,0,0,1443,99,0,0,0,0,103,240,33,0,0,3,272,10,0,0,0,0,13,25,0,0,0,0,25,11,3,0,0,0,18,1592,265,3,0,4,1871,16,3,0,0,0,16,122,6,0,0,0,130,8221,518,6,3,5,8756
123021436,1267,64,8,0,3,1336,2064,159,12,0,0,2242,805,127,73,3,3,1009,696,290,17,0,0,1003,226,24,4,0,0,249,15,9,0,0,0,27,23,0,0,0,0,27,23,4,0,0,0,29,1791,450,98,3,3,2348,28,5,0,0,0,38,122,23,4,0,7,156,5278,704,121,3,13,6114
123021437,1163,160,178,10,0,1508,1645,116,166,14,3,1942,849,243,622,15,12,1747,100,189,42,0,0,331,176,35,43,0,3,262,13,30,13,0,0,54,12,3,11,0,0,24,18,6,5,0,0,26,1168,511,741,22,13,2450,40,72,93,0,0,206,80,58,50,3,0,186,4094,912,1217,45,18,6294
123021438,1379,63,0,0,0,1448,2653,120,0,3,0,2776,585,170,4,0,0,753,198,444,0,0,0,644,220,32,0,0,0,253,3,21,0,0,0,26,21,0,0,0,0,18,9,0,0,0,0,14,1031,670,5,0,0,1710,20,5,0,0,0,24,107,26,0,0,0,140,5186,889,9,9,0,6097
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,1382,250,33,16,13,1696,1968,537,64,0,3,2568,651,513,72,3,12,1252,27,245,14,0,0,280,128,76,10,0,0,220,3,8,4,0,15,23,19,9,6,8,0,45,21,3,0,3,10,35,847,859,110,13,40,1865,20,6,0,0,60,94,115,43,10,3,7,172,4337,1694,217,34,122,6398
123021441,1592,78,16,0,0,1682,1920,115,40,0,4,2087,659,220,122,0,0,1002,205,100,46,0,0,348,175,29,3,0,3,212,23,31,18,0,0,65,14,4,0,0,0,13,16,3,0,0,0,18,1077,388,189,0,5,1659,21,4,0,0,0,25,135,21,3,0,0,156,4745,601,249,0,5,5607
123021442,1330,325,3,0,3,1658,2064,687,8,3,6,2769,718,523,23,7,7,1277,707,356,0,0,0,1065,164,79,3,0,0,245,17,4,0,0,0,25,31,5,0,0,0,38,22,13,0,0,0,34,1664,982,28,13,10,2689,33,18,0,0,0,49,134,54,3,0,3,197,5221,2073,35,12,17,7358
123021443,1214,79,14,0,0,1305,2532,185,16,0,3,2742,695,215,38,0,3,954,338,204,49,0,3,591,203,29,3,0,0,236,12,8,0,0,0,24,16,7,0,0,0,29,17,4,0,0,0,20,1288,461,93,0,6,1851,27,4,0,0,0,33,121,32,4,0,4,165,5184,761,134,0,10,6092
123021444,1455,104,63,0,0,1622,2392,129,22,0,0,2546,797,126,79,4,0,1013,421,202,3,0,0,629,196,33,10,0,0,241,15,7,0,0,0,22,24,0,3,0,0,31,15,0,0,0,0,19,1478,374,94,4,5,1951,37,13,42,0,0,97,121,21,6,0,0,146,5487,631,229,5,8,6359
123031445,514,77,0,7,0,596,885,7,0,3,4,896,140,12,0,0,3,156,3,0,0,0,0,3,54,0,0,3,0,56,3,0,0,0,0,3,11,0,0,25,0,33,3,0,0,0,0,6,216,9,0,30,3,253,10,37,0,0,0,46,53,8,0,0,0,61,1665,144,0,37,10,1857
123031446,780,67,3,5,8,861,1571,9,3,0,0,1593,179,3,9,4,0,196,14,0,0,0,0,14,67,4,7,3,0,83,7,0,0,0,0,7,16,0,0,3,3,20,14,0,0,0,0,14,296,8,14,14,3,335,18,27,0,0,0,50,43,5,0,0,0,52,2716,124,21,21,12,2893
123031447,1537,96,8,3,3,1647,2379,54,9,13,5,2459,624,64,39,5,3,738,78,35,13,0,0,126,190,14,4,4,3,209,25,23,0,0,0,46,15,4,0,0,0,21,20,0,0,3,0,23,943,138,55,8,4,1159,27,36,0,0,0,62,132,20,0,0,3,156,5020,349,78,27,15,5483
123031448,927,3,0,4,3,936,1298,0,0,3,6,1308,141,18,3,0,0,162,0,0,0,0,0,0,96,0,0,3,0,106,0,0,0,0,0,0,29,0,0,17,0,43,19,0,0,0,0,15,284,20,3,18,3,332,7,0,0,0,0,7,75,0,0,0,0,83,2598,22,6,32,10,2671
124011449,987,0,3,3,8,1003,732,3,0,3,3,744,318,20,10,0,0,353,12,9,4,0,0,28,129,0,0,0,0,134,4,3,0,0,0,5,10,0,0,0,3,16,9,0,0,0,0,11,487,35,16,7,9,543,16,0,0,0,0,19,47,0,0,0,0,53,2274,42,17,9,16,2358
124011450,2523,86,3,0,5,2617,2770,29,3,0,7,2812,511,68,8,0,0,589,39,36,0,0,0,80,197,15,3,0,0,210,15,16,0,0,0,35,18,0,0,0,0,17,8,3,0,0,0,14,792,136,12,0,0,940,14,6,0,0,0,15,90,7,0,0,0,101,6182,271,22,0,8,6481
124011451,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
124011452,1893,99,27,3,7,2028,1596,23,27,3,8,1648,616,89,192,5,3,909,60,64,59,0,0,191,259,27,32,0,10,334,15,21,27,0,0,68,12,4,6,3,0,29,17,0,4,0,0,26,989,206,331,12,13,1552,27,24,3,0,0,61,119,11,24,0,8,168,4617,368,409,23,38,5460
124011453,1465,22,12,0,0,1494,1944,5,3,0,3,1960,364,20,22,0,3,405,19,10,12,0,0,41,144,3,4,0,0,156,6,3,6,0,0,18,10,0,0,0,0,10,14,0,3,0,0,19,555,32,47,0,3,636,22,0,0,0,0,21,68,4,0,0,3,75,4043,69,62,3,16,4185
124011454,2760,172,3,3,0,2942,3276,53,9,3,0,3345,549,118,33,3,6,708,16,11,3,0,0,29,242,36,6,0,4,281,7,43,16,0,0,65,10,0,0,0,0,13,13,0,0,0,0,13,835,206,49,3,15,1114,21,102,0,0,0,130,116,25,0,0,0,144,7008,557,65,11,17,7662
124011455,1051,40,3,0,6,1099,758,10,0,3,3,773,275,15,3,0,0,292,10,18,0,0,0,30,100,7,0,0,0,110,3,3,0,0,0,7,4,0,0,0,0,8,13,3,0,0,0,14,416,44,3,0,4,465,16,0,0,0,0,17,50,0,0,0,4,61,2284,103,15,4,15,2410
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
124031457,1536,49,0,0,0,1583,2208,100,3,0,0,2315,710,107,10,0,9,841,56,33,0,0,0,91,214,12,0,0,0,231,5,5,0,0,0,7,9,0,0,0,0,10,10,0,0,0,0,11,1007,158,13,0,14,1191,15,0,0,0,0,15,106,4,0,0,0,115,4875,309,18,5,14,5225
124031458,1412,49,0,0,3,1460,3419,118,20,7,11,3570,1131,98,33,5,9,1264,190,200,3,0,0,389,247,25,0,0,5,283,17,12,3,0,0,31,45,6,0,0,0,53,24,0,0,0,0,26,1652,339,39,6,13,2043,24,3,0,0,0,26,127,11,0,0,4,144,6635,514,67,14,29,7256
124031459,1597,122,9,82,0,1813,1942,79,0,0,0,2028,427,80,0,8,0,516,48,35,25,0,0,109,127,15,0,0,0,144,3,0,11,0,0,17,4,0,0,4,0,6,16,0,0,0,0,19,626,133,34,16,3,807,16,3,9,0,0,34,82,7,7,3,3,104,4259,353,58,104,6,4779
