SA2_MAINCODE_2016,P_FoodHospPersServ_Occ_Mng,P_FoodHospPersServ_Occ_Pro,P_FoodHospPersServ_Occ_TTW,P_FoodHospPersServ_Occ_CPS,P_FoodHospPersServ_Occ_CA,P_FoodHospPersServ_Occ_Sal,P_FoodHospPersServ_Occ_MOD,P_FoodHospPersServ_Occ_Lab,P_FoodHospPersServ_Occ_IDNS,P_FoodHospPersServ_Total,P_MixFieldProg_Occ_Mng,P_MixFieldProg_Occ_Pro,P_MixFieldProg_Occ_TTW,P_MixFieldProg_Occ_CPS,P_MixFieldProg_Occ_CA,P_MixFieldProg_Occ_Sal,P_MixFieldProg_Occ_MOD,P_MixFieldProg_Occ_Lab,P_MixFieldProg_Occ_IDNS,P_MixFieldProg_Total,P_FS_ID_Occ_Mng,P_FS_ID_Occ_Pro,P_FS_ID_Occ_TTW,P_FS_ID_Occ_CPS,P_FS_ID_Occ_CA,P_FS_ID_Occ_Sal,P_FS_ID_Occ_MOD,P_FS_ID_Occ_Lab,P_FS_ID_Occ_IDNS,P_FS_ID_Total,P_FS_NS_Occ_Mng,P_FS_NS_Occ_Pro,P_FS_NS_Occ_TTW,P_FS_NS_Occ_CPS,P_FS_NS_Occ_CA,P_FS_NS_Occ_Sal,P_FS_NS_Occ_MOD,P_FS_NS_Occ_Lab,P_FS_NS_Occ_IDNS,P_FS_NS_Total,P_Tot_Occ_Mng,P_Tot_Occ_Pro,P_Tot_Occ_TTW,P_Tot_Occ_CPS,P_Tot_Occ_CA,P_Tot_Occ_Sal,P_Tot_Occ_MOD,P_Tot_Occ_Lab,P_Tot_Occ_IDNS,P_Total_Total
124051470,24,12,92,58,63,42,32,27,3,348,0,0,0,0,3,0,0,4,0,10,3,18,7,11,14,3,16,5,4,81,11,13,29,8,21,15,32,23,19,179,588,1103,1167,697,992,375,492,378,97,5889
124051580,8,6,36,20,30,13,17,23,3,158,0,0,0,0,0,0,0,0,0,9,10,0,5,4,3,3,7,4,0,34,9,12,18,14,25,6,24,24,22,151,210,432,445,381,470,141,286,232,56,2656
124051581,20,4,82,21,30,17,16,29,0,228,3,0,0,0,3,0,3,0,0,8,9,0,3,4,7,0,10,7,0,46,9,9,20,17,22,14,37,38,30,190,273,588,598,489,496,221,382,343,73,3463
125011473,34,6,73,32,33,27,3,16,0,230,0,0,0,0,0,0,0,0,0,4,13,24,7,7,11,7,7,3,3,79,19,22,14,6,11,12,6,8,24,123,1313,2689,600,503,1070,455,150,195,126,7101
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,10,3,75,23,15,18,6,14,0,166,0,0,6,0,0,0,4,10,0,20,7,5,7,7,6,6,3,8,3,51,11,8,30,11,4,6,12,24,37,147,274,769,558,458,351,343,237,407,102,3500
125011583,6,0,73,13,7,6,13,14,3,141,0,0,4,3,0,4,0,9,0,20,0,4,11,0,3,0,4,13,5,44,3,0,21,11,6,3,5,18,17,88,162,515,409,361,258,287,192,442,55,2693
125011584,4,3,21,13,8,11,7,6,0,66,0,0,0,0,0,3,0,0,0,7,0,11,3,0,3,3,0,3,0,23,5,8,6,4,3,3,9,7,13,60,165,431,272,168,217,121,117,129,39,1660
125011585,9,3,38,19,17,3,11,12,0,108,0,0,5,0,3,0,3,4,0,13,0,11,4,3,7,3,5,9,3,45,4,5,19,8,9,6,11,22,14,95,177,554,317,240,327,121,159,195,62,2142
125011586,21,5,155,41,21,24,19,29,4,322,0,0,3,0,0,0,3,3,3,17,6,10,7,7,7,3,0,5,5,48,4,17,33,14,18,10,6,23,71,197,595,1808,819,604,766,405,259,458,180,5904
125011587,12,0,17,10,5,8,3,3,0,68,0,0,0,0,3,0,0,0,0,3,0,8,0,0,3,6,0,3,0,16,3,0,4,3,7,0,3,4,9,39,134,277,167,118,186,74,87,102,29,1177
125021476,32,13,97,34,30,37,15,24,3,286,3,0,0,0,0,7,3,3,0,16,16,20,10,6,19,11,10,8,4,109,9,22,14,5,11,12,5,8,37,129,1391,3779,957,645,1347,595,274,310,164,9457
125021477,43,3,105,39,45,39,12,25,6,322,0,0,0,0,3,0,0,3,0,9,14,17,12,6,11,8,7,6,0,85,10,19,17,9,16,9,7,8,24,113,966,2058,1056,652,998,397,229,311,122,6782
125021478,28,4,78,21,39,16,9,15,0,215,0,0,0,0,0,0,3,0,0,6,13,19,8,10,14,4,5,3,0,80,10,12,20,3,16,10,4,12,23,116,856,2058,705,472,891,373,174,244,92,5857
125031479,15,5,49,38,18,17,5,11,0,155,3,0,0,0,0,0,0,4,0,12,3,3,8,3,4,0,7,4,3,42,7,7,18,21,11,8,12,31,38,156,342,915,619,444,545,246,255,236,85,3678
125031480,5,0,37,29,9,7,16,11,0,118,0,0,0,3,0,0,0,0,0,11,4,8,9,3,9,3,10,4,3,44,7,4,21,11,6,14,23,20,23,132,181,553,461,313,387,157,236,197,76,2558
125031481,22,3,84,52,23,27,17,27,5,253,3,0,0,3,0,3,6,7,0,21,10,10,10,9,8,7,10,10,3,72,13,11,19,16,19,13,15,25,32,166,433,1246,785,705,678,417,334,502,122,5224
125031482,40,18,102,51,69,38,18,20,7,361,0,0,3,0,3,0,0,3,0,13,13,11,10,8,25,10,8,10,3,92,16,18,38,13,35,22,16,19,26,201,1131,2249,1194,630,1394,517,341,299,127,7886
125031483,13,3,64,28,20,17,10,19,7,170,0,0,0,0,0,0,0,3,0,8,4,10,6,5,6,8,6,5,3,58,7,12,30,17,12,10,28,19,53,189,338,833,643,451,548,253,245,255,132,3693
125031484,24,4,76,31,33,26,17,15,6,229,0,0,6,10,0,0,0,0,3,17,5,3,12,3,14,5,5,0,3,60,7,17,26,13,10,9,21,32,36,175,474,1069,889,555,766,275,286,317,118,4741
125031485,30,8,115,55,47,25,31,27,3,337,0,0,4,0,0,0,4,3,0,12,10,8,12,11,13,8,22,9,0,94,15,15,53,26,18,9,31,37,50,243,812,1879,1139,788,1096,499,467,467,178,7323
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,29,11,113,43,41,29,35,29,7,349,0,0,3,0,4,3,0,9,0,23,18,28,13,10,22,9,8,5,0,109,11,22,18,14,25,4,10,14,29,146,959,3019,868,689,1251,488,334,329,120,8047
125041490,16,6,35,12,10,7,0,0,0,88,0,0,0,0,0,0,0,0,0,3,4,8,8,6,0,0,0,0,0,24,5,7,4,0,3,0,0,5,16,50,463,1158,317,192,383,170,61,67,51,2864
125041491,25,7,67,36,27,32,22,18,3,247,0,0,0,3,0,0,0,0,0,8,16,31,10,17,19,12,9,11,4,124,11,18,15,7,11,15,13,9,25,125,1000,3430,700,594,1101,447,308,351,137,8065
125041492,34,8,169,56,35,35,57,46,9,444,4,0,4,6,0,0,0,8,0,29,9,35,15,20,20,22,27,27,6,183,19,27,16,23,17,14,20,12,39,184,1126,4487,1020,873,1443,878,636,805,231,11490
125041493,21,10,68,31,41,18,21,27,5,242,0,0,0,0,0,0,0,0,0,13,8,20,16,11,18,3,16,3,3,100,16,12,26,13,26,6,19,24,29,166,830,2432,943,591,1116,337,334,400,122,7118
125041494,17,5,46,19,42,20,6,13,0,167,0,0,0,0,3,0,3,0,0,6,10,11,3,7,14,3,0,0,0,42,3,7,4,4,11,3,5,3,19,55,630,1341,491,299,624,197,94,96,72,3835
125041588,11,5,34,12,18,18,16,18,3,123,0,0,0,0,0,0,3,0,0,6,4,6,6,7,14,3,11,11,3,63,4,12,12,4,15,10,7,13,15,90,411,1312,463,342,692,230,245,220,79,3984
125041589,21,4,60,13,9,14,19,11,0,150,0,4,0,0,3,0,0,5,0,14,8,11,7,18,12,7,19,10,0,85,6,8,15,9,9,3,7,14,22,90,577,2031,518,470,753,308,296,334,109,5387
126011495,26,15,83,28,31,33,4,23,7,241,0,0,3,6,0,0,0,3,0,18,18,36,9,6,21,5,0,10,3,117,13,29,14,20,20,13,11,8,33,156,1587,4876,757,648,1404,568,169,294,156,10457
126011496,25,11,63,28,18,14,8,12,0,176,0,0,0,0,0,0,0,0,0,4,19,32,7,10,20,9,3,0,5,99,11,23,8,9,11,5,0,3,21,86,1555,3728,572,456,1005,376,90,140,97,8018
126021497,30,13,112,47,28,21,6,26,6,281,0,0,0,0,0,0,0,0,0,6,17,34,14,5,31,9,4,8,3,129,10,26,13,13,15,6,7,15,42,145,1294,3665,903,649,1255,527,173,314,136,8908
126021498,33,10,72,32,29,16,7,5,0,199,0,0,0,0,0,0,0,0,0,0,14,28,0,5,9,4,3,3,3,69,17,18,11,8,8,5,0,6,30,107,1213,2208,464,379,789,335,82,122,88,5684
126021499,19,3,27,14,18,8,0,0,0,90,0,3,0,0,0,0,0,0,0,0,13,24,0,3,10,8,0,0,0,64,13,16,3,4,6,3,0,3,3,51,873,1496,189,171,426,190,31,42,53,3470
126021500,30,4,78,33,18,23,5,17,0,217,0,0,0,0,0,0,0,0,0,7,12,26,6,3,20,9,0,9,3,86,11,22,10,12,14,18,5,5,27,125,1075,3662,624,542,1086,537,146,267,118,8061
126021501,30,0,55,25,24,13,5,3,4,158,0,0,0,0,0,0,0,0,0,3,9,15,6,3,6,3,4,0,0,51,9,10,3,3,8,6,4,4,16,71,817,1784,451,289,612,241,82,127,54,4449
126021503,44,11,151,52,44,33,10,23,5,376,0,3,3,0,0,0,0,0,0,5,11,21,10,6,24,14,3,7,0,91,5,14,10,23,23,10,6,9,28,130,1043,3306,885,664,1278,532,171,304,128,8313
126021590,7,4,23,9,10,5,0,0,0,61,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,3,0,0,0,18,3,3,3,3,4,0,0,0,7,26,318,611,154,100,243,90,24,32,28,1593
126021591,38,8,183,57,43,54,13,29,3,414,0,3,0,0,0,0,0,3,0,12,28,30,12,14,23,9,14,7,5,151,13,25,30,17,27,15,7,22,47,198,1535,3746,1224,728,1450,699,259,354,193,10193
127011504,7,0,48,29,11,11,6,18,0,136,0,0,0,0,0,0,0,0,3,8,5,3,7,0,3,3,3,7,0,25,3,11,22,14,11,15,35,27,39,184,139,327,420,347,278,138,188,232,81,2156
127011505,21,3,49,14,23,19,3,13,3,141,0,0,0,0,0,0,0,0,0,4,7,4,8,3,0,0,0,0,3,30,17,3,20,7,6,9,16,15,11,106,278,373,522,168,295,127,175,116,45,2104
127011506,41,10,83,53,59,27,15,20,0,310,0,0,0,0,0,0,0,0,0,3,14,5,8,10,18,3,10,4,3,70,22,16,38,16,28,24,19,20,19,205,847,1394,1067,540,876,366,336,257,112,5790
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6
127011593,12,3,26,20,16,14,7,4,0,94,0,0,0,0,0,0,0,0,0,6,7,5,7,0,3,0,4,4,0,28,3,4,12,3,8,7,4,5,9,58,244,533,367,176,323,156,101,89,25,2010
127011594,13,3,48,25,21,17,14,19,0,155,0,0,3,0,0,0,0,0,0,6,3,4,3,3,7,3,0,0,3,40,10,6,11,9,11,8,15,25,36,121,253,622,498,284,457,177,206,215,81,2791
127011595,19,3,59,27,23,9,6,21,0,158,0,0,0,0,0,0,0,3,0,3,5,10,11,8,4,5,9,3,5,51,12,5,15,9,17,15,17,17,27,130,332,746,599,381,530,224,225,196,82,3306
127011596,14,6,53,23,23,14,6,12,7,149,0,0,0,0,3,3,0,0,0,4,6,3,10,9,12,0,8,4,5,51,5,10,7,7,20,10,11,13,15,94,322,820,524,355,570,208,217,191,79,3285
127011597,31,10,73,27,32,18,16,6,0,221,0,0,0,3,0,0,0,3,0,10,9,12,0,3,10,6,13,3,3,61,8,13,24,4,25,19,15,12,20,133,596,1236,775,406,744,285,254,180,79,4555
127021509,13,9,62,29,27,25,8,19,3,188,0,0,0,0,0,3,0,0,0,7,0,6,10,0,10,4,6,8,3,42,6,13,20,11,18,7,21,17,11,116,289,766,608,327,525,214,252,202,54,3242
127021510,22,8,67,30,39,29,10,21,3,230,0,0,0,0,0,3,3,3,0,12,5,9,10,0,17,0,3,3,3,54,12,9,30,5,15,16,19,15,22,132,591,1196,854,432,806,292,239,263,97,4756
127021511,20,5,77,88,25,16,14,20,5,263,0,0,0,4,0,0,3,5,0,18,4,10,6,10,8,3,8,6,3,60,6,9,32,23,3,20,29,46,52,219,260,811,553,577,466,258,304,393,127,3756
127021512,18,3,54,53,18,17,11,16,0,189,0,0,0,4,0,0,0,3,0,14,4,8,7,9,8,0,7,4,0,45,7,5,29,10,12,11,27,18,21,142,258,615,634,360,443,222,237,224,67,3067
127021513,12,0,70,57,14,27,4,21,8,213,0,0,0,0,0,3,0,0,0,4,3,9,9,4,5,0,7,14,0,45,7,16,19,12,12,11,21,26,31,163,280,822,530,436,540,235,267,303,89,3500
127021514,11,5,28,31,14,21,4,5,0,125,0,0,0,0,3,0,0,0,0,5,0,3,3,0,4,0,7,5,0,23,11,6,17,3,12,5,10,4,5,64,246,591,406,230,373,153,133,135,53,2321
127021515,10,0,67,41,9,17,5,23,0,175,0,0,0,0,0,0,3,4,0,14,3,6,9,0,3,6,6,3,0,40,6,13,22,6,14,4,13,23,25,126,187,635,487,390,435,185,205,246,63,2835
127021516,23,0,54,36,14,21,15,18,3,188,0,0,4,0,0,0,0,3,0,8,3,0,4,3,6,6,7,6,0,34,9,9,28,13,14,11,20,21,20,141,278,676,607,388,484,227,257,267,88,3272
127021517,6,3,20,23,20,10,5,9,0,88,0,0,3,0,0,0,0,0,0,5,0,0,4,3,3,0,4,0,0,18,9,6,6,3,13,8,10,5,15,60,188,433,315,184,271,105,102,99,51,1745
127021518,9,3,22,9,22,7,3,5,0,81,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,11,8,5,4,3,6,3,3,4,6,45,215,231,249,90,209,62,60,61,34,1221
127021519,13,3,68,34,33,26,15,18,0,206,0,0,0,0,3,3,0,5,0,12,7,6,6,0,4,3,0,8,0,38,14,12,32,11,16,19,32,26,30,188,340,825,728,431,585,250,287,264,74,3786
127021520,10,0,52,20,15,11,5,11,3,122,0,0,0,0,0,0,0,0,0,3,0,5,3,0,3,3,9,9,4,35,3,3,11,7,11,3,4,8,10,72,215,639,424,217,368,149,119,157,53,2337
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6
127031522,19,5,58,32,31,21,18,22,0,208,0,0,0,0,3,0,0,3,0,8,13,10,18,6,9,4,6,7,4,84,12,12,21,9,20,16,10,12,30,143,484,1094,650,423,685,276,267,258,84,4230
127031523,33,5,88,51,49,16,17,24,3,280,0,0,0,0,3,0,0,0,0,7,15,14,15,11,19,3,7,6,3,78,8,20,27,4,18,9,13,13,32,142,826,1603,947,501,923,347,281,258,111,5796
127031524,30,8,96,56,55,30,8,14,3,302,0,0,0,0,0,0,0,4,0,5,9,13,13,29,16,3,7,5,0,105,9,11,14,16,30,10,10,14,32,135,970,2110,1154,860,1216,390,306,257,112,7376
127031598,16,7,75,48,24,28,17,33,3,254,3,3,3,0,0,3,6,8,0,29,5,13,9,13,11,8,13,16,0,85,10,11,24,24,21,17,26,40,46,225,413,1235,918,710,703,379,471,473,147,5448
127031599,10,7,31,18,9,8,13,11,0,107,0,0,4,0,0,3,6,0,0,9,0,3,4,3,0,0,7,3,0,25,4,3,25,13,17,14,15,15,12,116,153,331,339,267,263,123,159,151,38,1830
127031600,28,4,70,41,31,24,11,16,3,224,0,0,0,0,0,0,3,0,0,6,5,13,11,11,13,3,3,9,3,67,16,8,13,10,19,12,15,8,24,130,619,1381,732,514,833,306,376,259,134,5162
127031601,6,4,32,11,3,3,9,7,0,77,0,0,0,0,3,0,0,0,0,9,0,0,3,0,0,0,3,3,0,16,0,5,3,5,0,3,3,13,13,48,66,317,190,156,174,75,114,123,29,1244
128011529,30,12,71,38,63,41,7,24,3,285,0,3,0,0,0,0,0,3,0,10,13,21,4,13,15,5,6,0,0,78,12,12,11,13,22,10,10,7,24,125,1212,2026,1014,610,976,385,131,176,92,6633
128011530,56,13,100,57,45,44,10,26,0,353,0,0,0,3,0,0,0,0,0,10,13,13,5,10,19,10,3,3,3,78,8,23,24,16,20,17,4,9,29,150,936,1836,897,656,851,412,191,237,104,6117
128011531,35,9,78,46,41,27,14,16,4,273,3,0,0,3,0,0,0,0,3,12,23,15,8,0,13,3,3,0,3,68,20,13,23,3,20,10,6,8,16,113,947,1425,678,368,753,341,140,145,86,4885
128011602,20,8,77,28,32,27,12,17,0,208,0,0,0,0,0,3,0,0,0,3,4,4,11,3,13,4,11,0,7,58,7,13,15,13,12,12,7,4,33,113,558,1183,714,519,573,294,147,159,82,4236
128011603,18,7,58,26,34,27,3,3,0,169,0,0,0,0,0,0,0,0,0,0,14,15,7,5,9,3,0,0,5,45,15,14,10,4,4,9,3,3,11,68,860,1388,580,340,609,255,83,112,60,4289
128011604,70,7,151,91,67,36,20,26,5,463,0,0,0,0,0,0,3,0,0,10,11,40,11,11,8,7,3,10,3,100,22,19,16,21,30,18,11,11,22,173,1584,2866,1504,1046,1189,576,237,340,118,9454
128011605,0,7,13,15,7,3,0,0,0,51,0,0,0,0,0,0,0,0,0,0,5,3,0,0,7,0,0,0,0,15,0,3,0,5,3,3,0,0,0,20,276,409,149,91,184,63,11,33,19,1226
128011606,12,5,27,13,16,19,6,3,3,116,0,0,0,0,0,0,0,0,0,0,7,7,3,3,3,0,0,3,4,26,10,10,10,8,9,3,0,3,11,64,598,941,390,241,409,198,52,78,48,2954
128021533,13,4,38,19,20,6,3,6,0,113,0,0,0,0,0,0,0,0,0,0,3,11,0,3,7,7,3,3,0,30,6,0,6,6,12,9,3,0,0,44,305,592,466,252,321,122,73,85,19,2225
128021534,22,10,48,24,27,17,3,9,0,161,0,0,0,0,0,0,0,0,0,3,9,11,5,5,4,3,0,3,0,40,9,6,9,4,7,9,0,0,13,54,705,1342,599,259,601,264,82,138,60,4058
128021535,36,14,90,54,54,28,13,20,3,310,3,0,0,0,3,0,0,3,0,11,14,16,4,4,10,3,3,3,3,63,16,17,23,9,21,15,3,6,38,157,1351,2441,1171,738,1231,491,218,248,122,8003
128021536,25,12,78,36,57,33,22,8,0,263,0,3,0,0,3,0,0,0,0,4,12,28,9,13,24,4,7,7,3,99,21,17,15,13,15,13,8,8,30,137,1430,2832,977,633,1156,422,168,210,110,7935
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,14
128021538,36,10,137,55,59,40,13,22,0,380,0,0,3,0,0,0,3,0,0,13,8,15,9,5,20,9,14,3,0,76,7,25,18,23,29,21,4,16,30,176,1075,2544,1207,806,1206,458,244,282,124,7942
128021607,31,3,91,44,38,41,12,15,3,277,0,3,0,0,0,0,0,0,0,7,11,17,9,9,9,3,4,0,0,61,13,9,12,9,19,4,3,9,18,93,775,1642,1114,697,906,315,199,219,74,5939
128021608,13,0,42,19,13,8,3,5,0,104,0,0,0,0,0,0,0,0,0,0,3,9,0,5,0,3,0,0,0,17,3,8,9,3,9,5,0,0,7,38,411,836,472,268,373,145,74,75,40,2694
128021609,8,3,24,8,12,6,0,5,0,61,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,3,5,0,0,3,3,0,0,3,21,291,405,253,166,228,93,25,52,22,1517
197979799,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,18,14,7,11,6,7,8,3,74
199999499,14,3,42,33,7,13,5,23,0,135,0,3,0,3,0,0,0,4,0,8,0,7,3,4,8,0,3,7,0,36,6,10,17,11,7,8,9,17,26,101,200,562,348,285,168,119,144,278,58,2162
