SA2_MAINCODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
117011323,..,420,65,481,0,479,..,385,41,424,3,432,..,124,8,130,3,132,..,26,3,32,0,32,..,25,0,24,0,24,..,34,0,34,0,36,..,31,0,35,0,35,..,624,58,681,8,693,..,108,15,123,0,123,..,26,6,34,3,42,..,18,12,30,0,30,..,4,0,4,0,4,..,41,0,38,4,45,..,37,5,47,0,47,..,44,5,50,0,48,..,106,31,136,0,137,..,4,0,4,0,4,..,44,7,54,3,55,..,77,6,79,0,79,..,246,31,273,9,280,..,114,7,120,0,120,..,26,0,26,0,26,..,460,44,504,8,511,..,318,61,373,8,382,..,15,0,15,0,15,..,41,9,52,0,49,..,127,38,164,0,164,..,56,19,71,0,71,..,626,113,744,14,757,..,4003,753,4755,58,4813,..,22,6,34,808,842,5721,4026,764,4789,867,11373
117011324,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,3,3,0,5,0,10
117011325,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,0,0,0,32,34,16,10,0,11,32,58
117021326,..,1322,678,2006,11,2019,..,155,12,165,4,172,..,88,5,88,0,88,..,11,0,10,0,13,..,26,0,26,0,26,..,22,0,26,0,26,..,270,24,293,0,298,..,571,42,612,12,623,..,257,52,306,7,315,..,76,10,86,0,84,..,30,5,37,0,33,..,43,24,73,3,69,..,31,0,31,0,31,..,27,5,30,0,30,..,41,3,44,0,47,..,52,8,58,0,58,..,35,6,45,0,45,..,50,10,64,0,64,..,110,0,107,4,113,..,176,40,213,0,221,..,140,5,143,0,143,..,26,0,27,0,27,..,454,41,497,4,499,..,350,47,396,3,400,..,15,3,22,0,22,..,149,108,256,0,256,..,88,44,135,0,135,..,1224,720,1941,7,1954,..,779,294,1073,18,1086,..,7184,2619,9806,89,9893,..,54,21,74,1789,1868,14778,7233,2645,9877,1878,26533
117021327,..,422,133,551,3,553,..,26,0,26,0,26,..,48,0,48,0,50,..,9,0,9,0,9,..,4,0,11,0,11,..,6,0,6,0,6,..,50,3,47,0,47,..,141,5,149,0,146,..,287,70,356,0,356,..,82,7,92,0,87,..,39,6,45,0,45,..,24,3,32,0,32,..,10,3,13,0,13,..,25,3,30,0,30,..,42,0,44,0,49,..,42,4,49,0,49,..,3,0,7,0,7,..,69,9,81,3,78,..,22,0,22,0,22,..,36,3,41,0,41,..,57,0,57,0,59,..,13,0,13,0,13,..,129,3,135,0,140,..,322,34,353,8,365,..,18,0,18,0,18,..,96,30,126,0,126,..,38,15,55,0,55,..,208,69,273,0,273,..,606,180,780,11,789,..,3452,712,4167,36,4196,..,40,3,46,1721,1766,14268,3496,717,4215,1753,20231
117021328,..,174,72,243,0,243,..,16,0,16,0,16,..,29,0,30,0,30,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,71,3,75,0,75,..,124,5,127,0,127,..,55,7,62,0,62,..,24,0,24,0,24,..,14,3,18,0,18,..,164,60,224,10,230,..,19,0,16,7,23,..,0,0,0,0,0,..,4,0,4,0,4,..,12,0,12,0,12,..,4,0,3,0,3,..,17,3,20,0,20,..,25,3,31,0,31,..,77,8,87,0,87,..,47,0,52,0,52,..,3,0,3,0,3,..,161,13,172,0,173,..,91,14,112,0,112,..,8,0,8,0,8,..,86,39,125,3,128,..,22,5,26,0,26,..,182,94,272,0,275,..,178,58,242,0,245,..,1798,523,2315,24,2339,..,15,0,15,474,487,5014,1808,523,2329,502,7846
117031329,..,55,4,57,0,57,..,5,0,5,0,10,..,30,3,36,0,36,..,7,0,7,0,7,..,9,0,9,0,9,..,3,0,3,0,3,..,53,0,55,0,55,..,110,4,113,3,116,..,144,6,150,0,150,..,85,13,90,0,94,..,43,4,49,0,49,..,11,0,11,0,11,..,4,0,10,0,10,..,18,0,18,0,18,..,35,0,35,0,35,..,43,3,48,0,45,..,3,0,3,0,3,..,21,0,21,0,21,..,21,3,22,0,22,..,80,5,83,0,83,..,27,0,27,0,27,..,3,0,9,0,9,..,136,9,144,0,144,..,210,18,228,3,236,..,17,0,12,0,12,..,164,82,242,0,242,..,16,0,16,0,16,..,51,8,61,0,61,..,309,23,333,4,335,..,2136,232,2374,11,2386,..,21,0,21,1799,1814,7115,2155,232,2391,1813,11320
117031330,..,106,13,118,0,118,..,9,0,14,0,14,..,41,0,46,0,43,..,7,0,7,0,7,..,12,0,12,0,12,..,8,0,8,0,8,..,10,0,10,0,10,..,91,3,96,0,95,..,115,9,122,0,123,..,68,3,72,0,71,..,49,10,60,0,60,..,39,9,51,0,51,..,4,0,8,0,8,..,30,0,30,0,30,..,38,6,45,0,45,..,83,0,88,0,88,..,5,0,5,0,5,..,41,0,43,0,45,..,22,0,22,0,22,..,71,7,85,0,85,..,50,0,50,0,53,..,14,0,14,0,14,..,157,7,169,0,164,..,239,7,252,0,251,..,8,0,8,0,8,..,68,21,87,0,87,..,28,3,31,0,31,..,121,34,147,0,147,..,351,66,421,13,431,..,2598,361,2963,23,2983,..,32,4,43,1312,1350,11899,2630,368,3002,1338,16233
117031331,..,133,22,157,0,157,..,14,0,14,0,14,..,88,3,90,3,89,..,12,0,12,0,13,..,10,0,15,0,15,..,9,0,9,0,9,..,35,5,44,0,44,..,174,8,186,4,187,..,176,12,189,3,191,..,120,9,129,0,130,..,77,16,94,0,94,..,17,0,17,0,17,..,3,0,3,0,3,..,57,0,62,0,59,..,51,9,57,3,65,..,89,9,96,0,96,..,10,0,10,0,10,..,22,3,29,0,29,..,32,0,28,0,28,..,106,15,117,0,117,..,47,0,47,0,47,..,32,0,31,0,31,..,210,13,227,0,227,..,289,33,319,0,320,..,29,0,29,0,29,..,158,41,193,0,200,..,54,8,64,7,70,..,213,133,340,0,345,..,506,59,566,18,583,..,4453,701,5150,45,5196,..,36,9,45,1919,1962,12450,4487,708,5195,1964,19609
117031332,..,212,78,290,3,292,..,31,3,34,5,40,..,88,0,94,0,94,..,11,0,11,0,11,..,31,0,31,0,31,..,25,0,25,0,25,..,56,0,58,0,58,..,249,6,255,5,262,..,167,11,177,0,180,..,129,20,149,0,149,..,95,17,105,3,111,..,43,13,55,0,55,..,14,5,18,0,21,..,51,3,56,0,56,..,42,0,42,0,42,..,78,6,82,0,82,..,6,0,6,0,6,..,32,3,37,0,37,..,29,0,32,0,32,..,97,4,102,0,107,..,51,0,51,0,51,..,52,0,52,0,52,..,231,9,241,0,243,..,293,15,305,0,309,..,30,0,30,0,30,..,142,62,204,0,204,..,28,9,36,0,36,..,137,47,181,3,185,..,488,68,554,10,561,..,4978,636,5613,29,5643,..,41,3,45,2164,2208,16984,5017,637,5657,2201,24839
117031333,..,80,4,84,0,84,..,34,0,36,0,36,..,61,0,61,0,61,..,9,0,9,0,9,..,6,0,6,0,6,..,7,0,7,0,7,..,42,0,42,0,40,..,158,0,160,0,162,..,295,16,308,0,312,..,108,18,127,3,127,..,60,22,87,0,87,..,7,0,11,0,11,..,7,0,8,0,8,..,41,3,44,0,44,..,69,5,73,0,73,..,108,11,126,0,126,..,3,0,3,0,3,..,42,3,44,0,44,..,52,0,54,3,53,..,67,7,77,0,77,..,79,4,80,0,80,..,19,0,18,0,18,..,215,12,230,3,231,..,382,17,404,3,408,..,10,0,10,0,10,..,140,54,202,0,202,..,55,3,56,0,56,..,58,29,89,0,89,..,502,51,554,10,561,..,3457,386,3842,27,3871,..,42,6,52,4438,4487,12842,3499,395,3893,4469,21205
117031334,..,76,0,79,0,79,..,31,0,31,0,31,..,271,10,275,0,275,..,22,0,22,0,22,..,22,0,22,0,22,..,43,3,49,0,49,..,80,7,90,0,88,..,474,14,486,0,491,..,272,23,297,0,294,..,285,88,375,6,381,..,515,233,751,3,752,..,23,0,23,0,24,..,7,0,6,0,6,..,82,5,88,0,93,..,57,5,58,0,58,..,121,10,131,0,131,..,9,0,9,0,9,..,59,3,65,0,65,..,93,5,92,0,97,..,370,31,401,0,404,..,80,0,80,3,78,..,41,0,42,0,42,..,584,37,618,3,617,..,392,40,440,3,440,..,76,3,80,0,79,..,525,193,719,5,721,..,53,3,61,0,58,..,236,43,279,0,281,..,685,93,781,6,791,..,9051,1893,10940,72,11013,..,50,9,60,2198,2255,8387,9101,1898,10999,2264,21656
117031335,..,170,63,232,4,238,..,74,14,93,0,93,..,91,0,91,3,94,..,13,0,13,0,13,..,16,0,16,0,19,..,21,0,24,0,24,..,81,3,83,0,83,..,296,18,318,3,315,..,186,21,199,0,199,..,129,21,151,0,151,..,188,63,253,0,253,..,12,3,10,0,10,..,8,0,8,0,8,..,65,4,74,0,74,..,44,7,53,3,52,..,157,101,259,0,260,..,8,0,8,0,6,..,50,9,57,0,61,..,46,0,46,0,46,..,459,26,477,0,477,..,74,3,71,0,74,..,63,0,63,0,69,..,632,28,664,4,666,..,408,41,448,12,456,..,29,0,29,0,29,..,297,122,423,5,430,..,49,13,63,3,64,..,246,68,309,5,314,..,573,76,650,9,665,..,7300,1510,8805,69,8876,..,56,3,65,2510,2570,11049,7355,1515,8868,2580,22501
117031336,..,157,34,189,0,195,..,24,0,24,0,24,..,52,0,49,0,53,..,12,0,12,0,12,..,12,0,12,0,12,..,14,0,20,0,20,..,65,4,69,0,70,..,174,7,185,3,183,..,210,14,229,3,225,..,103,29,135,0,136,..,107,43,146,0,148,..,10,0,10,0,10,..,12,4,17,0,17,..,30,4,34,3,37,..,36,4,38,0,38,..,92,47,135,0,135,..,0,0,3,0,3,..,28,0,28,0,28,..,27,0,27,0,27,..,208,28,239,3,244,..,47,0,47,0,53,..,15,0,16,0,16,..,298,28,332,7,336,..,288,26,309,0,311,..,9,0,11,0,11,..,399,229,622,3,630,..,17,6,19,0,22,..,117,25,143,0,143,..,406,39,447,6,452,..,3745,905,4647,35,4685,..,30,11,44,2122,2162,9565,3777,910,4686,2159,16412
117031337,..,64,3,62,5,71,..,48,0,45,0,45,..,351,6,362,0,359,..,11,0,11,0,11,..,15,0,15,0,16,..,32,0,32,0,32,..,104,8,118,0,114,..,565,14,583,3,586,..,224,11,238,0,244,..,289,110,399,3,400,..,757,467,1223,16,1241,..,13,0,13,0,13,..,3,0,3,0,3,..,40,3,39,0,39,..,43,0,43,0,43,..,96,3,97,0,97,..,4,0,4,0,4,..,22,3,26,0,28,..,68,0,69,0,69,..,2054,253,2304,23,2329,..,64,0,64,0,64,..,30,4,30,0,30,..,2213,258,2473,23,2495,..,284,32,314,3,316,..,56,4,60,0,60,..,2270,1441,3712,38,3750,..,31,3,29,0,29,..,387,37,429,0,429,..,550,58,611,13,618,..,12712,3760,16478,137,16612,..,69,18,84,3831,3915,6885,12779,3777,16558,3969,27407
117031338,..,584,164,751,3,751,..,57,3,61,0,61,..,150,6,156,0,160,..,20,0,20,0,19,..,17,0,17,0,17,..,24,0,24,0,24,..,49,3,53,0,52,..,322,7,330,4,332,..,289,24,312,4,315,..,132,15,155,0,154,..,387,109,495,0,501,..,30,0,30,0,30,..,24,3,24,0,24,..,168,12,180,0,181,..,97,6,107,0,112,..,547,276,825,10,835,..,11,0,11,0,11,..,106,11,115,0,115,..,54,4,54,0,54,..,572,53,631,3,629,..,109,0,109,0,109,..,33,0,33,0,33,..,774,57,828,3,831,..,558,51,603,6,608,..,29,0,35,0,35,..,139,46,185,3,188,..,109,23,132,0,132,..,187,91,286,5,287,..,987,212,1205,28,1230,..,12406,2686,15091,108,15198,..,75,4,81,3227,3308,14558,12486,2695,15175,3333,33060
118011339,..,156,18,177,4,180,..,5,0,10,0,10,..,9,0,10,0,14,..,7,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,22,0,22,0,22,..,51,0,54,0,51,..,282,24,313,4,312,..,64,7,72,0,72,..,19,4,25,0,25,..,14,0,13,0,13,..,13,0,13,0,14,..,8,0,8,0,8,..,55,3,57,0,57,..,347,66,409,3,414,..,0,0,0,0,0,..,30,3,36,0,36,..,26,0,26,0,26,..,19,0,19,0,19,..,40,0,41,3,41,..,3,0,3,0,3,..,93,0,92,3,95,..,343,34,379,3,387,..,0,0,0,0,0,..,45,10,56,0,56,..,9,3,15,0,15,..,15,3,21,0,21,..,906,66,978,6,979,..,3323,321,3641,33,3677,..,30,7,31,1804,1834,12887,3356,321,3677,1841,18398
118011340,..,175,5,177,0,184,..,7,0,7,0,7,..,22,0,23,0,23,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,16,4,23,0,23,..,60,4,66,0,66,..,348,23,375,0,378,..,73,13,85,0,85,..,20,5,28,0,28,..,18,0,15,0,15,..,3,0,3,0,3,..,11,0,11,0,11,..,57,4,64,0,64,..,263,58,323,0,323,..,5,0,5,0,5,..,22,0,20,0,20,..,16,0,16,0,16,..,16,0,16,0,16,..,36,0,36,0,36,..,6,0,3,0,3,..,67,4,71,0,71,..,518,29,547,0,547,..,0,0,0,0,0,..,20,0,24,0,24,..,17,0,18,0,18,..,18,0,18,0,18,..,986,69,1054,22,1073,..,3654,277,3931,28,3957,..,50,8,58,2355,2407,14361,3704,277,3986,2381,20728
118011341,..,137,21,154,0,154,..,21,0,23,0,23,..,24,4,35,0,35,..,8,0,8,0,8,..,7,0,7,0,7,..,7,3,6,0,6,..,20,0,20,0,20,..,90,13,95,0,95,..,250,20,275,0,275,..,131,14,149,0,149,..,78,16,99,0,99,..,3,0,3,0,3,..,16,0,22,0,22,..,33,4,33,0,33,..,64,3,68,0,71,..,317,73,390,0,391,..,0,0,0,0,0,..,14,3,19,0,17,..,36,0,35,0,35,..,49,4,54,0,54,..,64,4,67,0,67,..,16,0,16,0,16,..,162,7,169,0,169,..,303,32,333,0,333,..,8,0,8,0,8,..,64,15,83,0,83,..,8,6,14,0,14,..,23,14,42,0,42,..,803,70,872,5,871,..,3456,443,3899,22,3917,..,68,4,65,1953,2022,10919,3519,449,3970,1967,16857
118011342,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
118011343,..,250,10,254,4,257,..,10,3,12,0,12,..,41,0,41,0,41,..,0,0,0,0,0,..,4,0,4,0,4,..,9,0,9,0,9,..,5,0,5,0,5,..,74,3,71,0,71,..,252,11,259,0,261,..,88,3,86,0,86,..,54,11,64,0,64,..,10,0,10,0,10,..,6,0,6,0,3,..,44,0,47,0,47,..,80,5,79,0,79,..,209,12,215,0,216,..,0,0,0,0,0,..,33,0,33,0,33,..,27,0,27,0,27,..,35,3,40,0,40,..,66,0,67,0,67,..,7,0,7,0,7,..,142,3,146,0,146,..,275,5,282,0,284,..,6,0,6,0,6,..,46,7,53,0,53,..,12,0,9,0,9,..,62,3,61,3,61,..,861,56,915,11,929,..,3759,280,4032,27,4064,..,63,9,72,2354,2425,18381,3819,285,4105,2385,24868
118011344,..,151,7,162,0,164,..,14,0,13,0,13,..,18,0,15,0,15,..,11,0,7,0,7,..,5,0,5,0,5,..,3,0,3,0,3,..,6,3,9,0,9,..,52,5,58,0,58,..,128,8,134,0,138,..,42,3,43,0,43,..,10,0,7,0,7,..,8,0,11,0,11,..,0,0,0,0,0,..,35,0,40,0,40,..,34,0,34,0,34,..,314,41,355,0,356,..,0,0,0,0,0,..,26,3,30,0,30,..,38,0,38,0,38,..,31,0,32,0,32,..,40,4,43,0,43,..,3,0,3,0,3,..,112,8,123,0,123,..,145,11,153,4,155,..,0,0,0,0,0,..,14,4,19,0,19,..,13,0,11,0,13,..,17,0,17,0,17,..,702,42,746,9,753,..,2255,187,2439,19,2464,..,34,0,37,623,665,7707,2289,191,2478,646,10829
118011345,..,137,25,162,0,162,..,7,0,7,0,7,..,22,0,18,0,18,..,7,0,7,0,7,..,0,0,3,0,3,..,5,0,5,0,5,..,10,0,17,0,17,..,55,4,55,0,55,..,149,13,162,3,164,..,45,3,46,4,49,..,28,0,25,0,25,..,15,0,15,0,15,..,10,0,10,0,10,..,26,0,26,0,26,..,30,3,38,0,34,..,81,12,94,0,94,..,3,0,3,0,3,..,16,0,13,0,13,..,10,0,10,0,10,..,32,0,32,0,32,..,25,3,28,0,28,..,3,0,9,0,9,..,73,4,75,0,75,..,210,20,223,0,226,..,4,0,4,0,4,..,52,8,62,0,62,..,13,0,13,0,13,..,38,0,38,0,39,..,298,40,338,6,343,..,1914,172,2081,24,2104,..,28,0,28,1452,1480,11584,1937,172,2115,1477,15170
118011346,..,245,10,257,0,257,..,0,0,0,0,0,..,15,0,15,0,15,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,8,3,5,0,5,..,30,3,36,0,36,..,114,3,119,0,118,..,26,4,27,0,29,..,32,3,34,0,39,..,5,0,8,0,8,..,4,0,4,0,4,..,22,0,20,0,25,..,22,0,22,0,22,..,149,12,161,3,166,..,0,0,0,0,0,..,28,0,26,0,26,..,15,0,15,0,15,..,28,3,29,0,29,..,18,0,17,0,17,..,12,0,12,4,14,..,76,4,77,4,78,..,79,3,87,0,84,..,3,0,3,0,3,..,4,3,9,0,9,..,32,0,35,0,35,..,14,4,17,0,17,..,305,17,322,0,326,..,1819,156,1969,15,1984,..,22,0,22,758,783,9074,1837,158,1999,767,11840
118011347,..,59,4,66,0,66,..,3,0,3,0,3,..,16,0,16,0,16,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,7,0,7,0,7,..,26,0,26,0,26,..,66,0,70,4,71,..,21,3,22,0,25,..,12,3,13,0,13,..,6,3,12,0,12,..,0,0,0,0,0,..,19,0,20,0,20,..,11,0,18,0,18,..,37,9,44,0,44,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,12,..,3,0,6,0,6,..,24,0,24,0,24,..,0,0,0,0,0,..,37,0,35,0,35,..,87,3,89,0,89,..,12,0,12,0,12,..,14,3,23,0,23,..,6,0,6,0,6,..,22,3,22,0,22,..,165,19,187,0,185,..,985,79,1063,10,1075,..,19,0,17,765,782,5825,1006,84,1085,776,7685
118021348,..,457,38,500,0,498,..,13,0,13,0,13,..,42,0,42,0,42,..,16,0,16,0,16,..,6,0,6,0,6,..,13,0,13,0,13,..,23,0,23,0,23,..,101,0,102,0,102,..,269,16,282,4,287,..,61,8,68,0,66,..,29,7,30,0,30,..,10,0,10,0,10,..,10,0,10,0,6,..,27,4,28,0,28,..,84,16,100,3,97,..,253,60,311,0,314,..,0,0,0,0,0,..,34,3,42,0,42,..,18,0,18,0,21,..,64,3,66,3,67,..,25,0,32,0,32,..,12,0,12,0,12,..,119,5,126,3,130,..,309,32,343,5,347,..,14,0,14,0,13,..,35,3,39,0,39,..,30,10,38,0,38,..,47,10,57,0,57,..,708,83,786,23,810,..,3920,417,4334,59,4389,..,59,5,62,2092,2150,18910,3973,416,4393,2149,25452
118021350,..,547,53,599,9,607,..,115,6,123,0,123,..,50,3,53,0,51,..,31,0,28,0,28,..,9,0,9,0,9,..,21,0,21,0,21,..,32,0,27,0,27,..,263,16,275,0,273,..,282,28,312,7,316,..,34,7,39,0,39,..,59,31,87,0,87,..,12,0,12,0,12,..,78,4,85,0,85,..,54,5,64,0,64,..,95,13,106,0,108,..,183,52,239,3,237,..,22,3,20,0,26,..,69,17,85,0,85,..,41,0,40,0,40,..,226,24,249,0,252,..,62,0,63,0,63,..,23,6,29,0,29,..,351,30,386,0,384,..,298,44,337,0,339,..,13,0,13,0,13,..,55,12,70,0,76,..,41,5,46,0,46,..,61,25,77,0,77,..,635,83,721,6,729,..,5075,795,5867,53,5922,..,80,9,85,3242,3324,14788,5151,800,5953,3298,24036
