SA2_MAINCODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
115011555,7,0,244,15,89,9,0,106,0,122,0,14,7,0,23,0,23,0,3,0,0,3,0,3,15,110,21,0,130,0,147,0,0,0,0,0,0,0,259,112,21,0,131,0,389,134,9,0,0,9,0,142,18,77,9,0,85,0,100,0,3,3,0,3,0,3,0,0,0,0,0,0,0,18,82,12,0,94,0,106,0,0,0,0,0,0,0,153,92,12,0,102,0,252,58,3,0,0,3,0,58,9,52,3,0,53,0,59,0,6,0,0,8,0,8,0,0,0,0,0,0,0,9,55,5,0,60,0,66,0,0,0,0,0,0,0,68,56,5,0,60,0,131,1561,53,0,0,53,0,1618,133,802,45,0,850,0,983,0,92,38,0,128,0,128,0,6,0,0,6,0,6,133,900,86,0,987,0,1124,0,0,0,0,0,0,0,1697,958,86,0,1043,0,2740
115011556,4,0,152,4,87,3,0,92,0,97,0,7,0,0,8,0,8,0,0,0,0,0,0,0,4,89,6,0,99,0,104,0,0,0,0,0,0,0,153,98,6,0,108,0,261,89,0,0,0,0,0,86,9,56,0,0,56,0,64,0,6,6,0,13,0,13,0,0,0,0,0,0,0,9,58,6,0,64,0,72,0,0,0,0,0,0,0,95,59,6,0,63,0,165,49,0,0,0,0,0,52,6,23,4,0,26,0,34,0,7,0,0,8,0,8,0,0,0,0,0,0,0,6,32,3,0,33,0,41,0,0,0,0,0,0,0,52,34,3,0,40,0,97,1112,68,0,0,68,0,1177,127,719,26,0,743,0,872,4,65,24,0,94,0,97,0,3,0,0,3,0,3,126,788,50,0,837,0,970,0,0,0,0,0,0,0,1239,852,56,0,911,0,2148
115011557,3,0,109,5,77,0,0,75,0,80,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,77,0,0,81,0,89,0,0,0,0,0,0,0,112,86,0,0,84,0,196,66,3,0,0,3,0,71,3,71,0,0,78,0,75,0,11,3,0,16,0,18,0,0,0,0,0,0,0,5,81,3,0,90,0,92,0,0,0,0,0,0,0,69,90,3,0,92,3,165,23,3,0,0,3,0,24,0,29,0,0,31,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,35,0,31,0,0,0,0,0,0,0,19,36,3,0,33,0,57,671,46,0,3,45,3,725,48,540,10,0,551,3,608,3,38,12,0,50,0,54,0,3,0,0,3,0,3,53,580,26,0,604,3,657,3,0,0,0,0,0,3,726,621,26,3,649,7,1386
115011558,11,0,348,27,344,14,0,353,0,382,0,14,6,0,27,0,27,0,0,0,0,0,0,0,27,358,16,0,382,0,407,0,0,0,0,0,0,0,370,375,16,0,391,0,761,238,10,0,0,10,0,246,12,259,11,0,267,0,284,0,19,9,0,29,0,29,0,0,0,0,0,0,0,12,281,20,0,301,0,314,0,0,0,0,0,0,0,254,291,20,0,304,0,556,122,0,0,0,0,0,124,3,111,4,0,117,0,123,0,15,6,0,15,0,15,0,0,0,0,0,0,0,3,128,11,0,138,0,139,0,0,0,0,0,0,0,126,131,11,0,140,0,267,2021,76,0,0,76,3,2107,189,2023,75,6,2101,0,2291,3,122,50,0,175,0,176,3,4,0,3,8,0,11,192,2144,124,9,2280,0,2473,0,0,0,0,0,3,9,2217,2229,124,9,2362,9,4589
115011559,16,0,493,27,263,6,0,267,0,295,0,19,9,0,25,0,25,0,3,0,0,3,0,3,27,280,13,0,296,0,320,0,0,0,0,0,0,0,498,292,13,0,312,0,811,222,11,0,0,11,0,238,11,202,11,0,213,0,225,0,12,7,0,17,0,17,0,3,0,0,3,0,3,11,211,14,0,225,0,241,0,0,0,0,0,0,0,233,230,14,0,238,0,474,82,3,0,0,3,0,88,10,111,6,0,120,0,126,0,6,5,0,13,0,13,0,0,0,0,0,0,3,6,124,8,0,136,0,144,0,0,0,0,0,0,0,95,131,8,0,138,0,230,3540,163,3,0,160,10,3705,266,2122,55,4,2176,3,2445,9,96,60,0,158,0,168,5,8,0,0,8,0,13,281,2224,112,4,2343,3,2625,3,3,0,0,3,0,7,3820,2390,119,4,2511,9,6343
115021297,20,3,566,20,121,0,0,123,0,150,0,4,3,0,8,0,9,0,0,0,0,0,0,0,27,132,8,0,132,0,159,0,0,0,0,0,0,0,566,151,4,3,155,3,727,299,14,0,0,14,0,313,16,72,0,0,74,0,87,0,0,5,0,5,0,10,0,0,0,0,0,0,0,15,72,4,0,76,0,94,0,0,0,0,0,0,0,309,89,4,0,92,0,400,120,3,0,0,3,0,125,3,52,0,0,55,0,51,0,0,9,0,9,0,9,0,0,0,0,0,0,0,5,52,10,0,61,0,64,0,0,0,0,0,0,0,124,54,10,0,64,0,185,3438,161,0,3,167,6,3612,178,771,18,8,793,0,964,3,24,27,0,51,0,54,0,3,0,0,4,0,7,177,798,43,4,852,0,1028,8,3,0,0,3,0,8,3624,967,43,11,1020,6,4648
115021298,8,0,146,6,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,13,0,0,0,0,0,0,0,148,10,0,0,10,0,161,65,0,0,0,0,0,62,0,11,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,14,0,0,0,0,0,0,0,62,13,0,0,13,0,74,29,0,0,0,0,0,29,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,34,3,0,0,3,0,36,919,32,0,0,32,0,948,58,66,0,0,66,4,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,62,0,0,62,4,125,3,0,0,0,0,0,3,984,94,0,0,94,4,1079
115031299,0,0,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,51,0,0,0,0,3,52,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,366,3,0,0,3,0,370,20,3,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,3,0,21,3,0,0,0,0,8,8,389,5,0,0,5,8,404
115031300,10,0,585,17,18,0,0,18,0,35,0,0,0,0,3,0,3,0,0,0,0,0,0,0,17,20,0,0,19,0,37,0,0,0,0,0,0,0,595,26,0,0,32,3,627,192,0,0,0,0,0,200,5,11,0,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,15,0,20,0,0,0,0,0,0,0,206,16,0,0,14,0,218,100,8,0,0,8,0,102,3,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,0,0,0,0,0,103,7,0,0,13,0,113,4124,94,0,0,94,12,4227,128,127,0,0,129,3,260,0,12,14,0,20,0,26,0,0,0,0,0,0,0,132,140,14,0,153,3,283,12,0,0,0,0,5,13,4259,233,14,0,251,22,4526
115041301,5,0,268,11,13,0,0,13,0,27,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,16,3,0,20,0,30,0,0,0,0,0,0,0,271,21,3,0,24,0,299,82,3,0,0,3,0,82,3,10,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,14,0,13,0,0,0,0,0,0,0,83,16,3,0,14,0,98,29,3,0,0,3,0,25,3,4,0,0,4,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,4,0,0,3,0,8,0,0,0,0,0,0,0,26,4,0,0,8,0,35,2021,58,0,0,58,3,2083,82,109,14,0,116,0,200,0,10,13,0,17,0,21,0,0,0,0,0,0,0,85,114,20,0,141,0,221,0,0,0,0,0,3,3,2108,170,23,0,197,3,2310
115041302,19,0,583,29,269,6,3,277,0,308,0,5,8,0,20,0,20,0,3,0,0,3,0,3,29,284,14,4,301,0,325,0,0,0,0,0,0,0,592,303,14,4,321,0,906,215,7,0,0,7,0,224,12,163,5,3,173,0,177,0,10,5,0,14,0,14,0,4,0,0,4,0,4,12,174,8,3,184,0,193,0,0,0,0,0,0,0,224,180,8,3,198,0,419,105,0,0,0,0,0,107,3,66,3,0,71,0,70,0,3,3,0,10,0,10,0,0,0,0,0,0,0,3,70,9,0,80,0,83,0,0,0,0,0,0,0,104,75,9,0,83,0,189,4157,190,0,3,192,0,4350,248,1795,31,12,1842,0,2091,4,64,29,0,98,0,100,0,15,0,0,15,0,15,254,1874,64,10,1948,0,2205,5,0,0,0,0,0,5,4418,2066,63,13,2141,0,6561
116011303,3,0,98,13,111,9,0,117,0,132,0,16,23,0,41,0,41,0,0,0,0,0,0,0,13,130,28,3,161,0,166,0,0,0,0,0,0,0,111,131,28,3,163,0,273,26,0,0,0,0,0,26,3,76,3,0,83,0,87,0,3,20,0,26,0,26,0,0,0,0,0,0,0,3,83,21,0,104,0,108,0,0,0,0,0,0,0,33,86,21,0,107,0,140,9,0,0,0,3,0,13,0,29,0,0,31,0,31,0,0,8,0,9,0,9,0,0,0,0,0,0,0,0,31,8,0,41,0,41,0,0,0,0,0,0,0,9,33,14,0,43,0,57,944,77,0,0,78,0,1020,86,1666,76,8,1752,0,1842,4,151,132,7,286,0,292,3,6,0,3,9,0,16,92,1826,206,20,2048,0,2143,0,4,0,0,4,4,9,1038,1900,210,17,2129,4,3179
116011304,9,0,158,9,173,8,0,183,0,187,0,18,15,0,33,0,33,0,3,0,0,3,0,3,9,193,20,0,217,0,223,0,0,0,0,0,0,0,151,203,20,0,220,0,380,57,9,0,0,9,0,67,5,97,0,0,106,0,107,0,13,8,0,22,0,22,0,4,0,0,4,0,4,5,115,17,0,129,0,137,0,0,0,0,0,0,0,68,122,17,0,139,0,199,34,0,0,0,0,0,33,0,64,3,0,65,0,68,0,7,11,0,15,0,15,0,0,0,0,0,0,0,0,67,11,0,79,0,78,0,0,0,0,0,0,0,31,70,13,0,81,0,113,1287,127,0,0,125,3,1420,104,1625,55,12,1698,0,1802,0,132,72,0,204,0,204,3,14,0,0,14,0,22,111,1771,124,12,1916,0,2019,9,0,0,0,0,3,9,1400,1897,126,12,2039,8,3446
116011306,19,0,169,18,349,12,5,367,0,386,0,29,18,0,45,0,45,0,8,0,0,7,0,7,18,386,30,6,420,0,437,0,0,0,0,0,0,0,173,401,30,6,435,0,602,65,4,0,0,4,0,67,6,285,18,0,304,0,310,0,21,19,0,36,0,36,0,0,0,0,0,0,0,6,301,37,0,338,0,350,0,0,0,0,0,0,0,73,308,37,0,341,0,414,39,0,0,0,0,0,35,3,121,8,0,127,0,130,0,14,9,0,21,0,21,0,0,0,0,0,0,0,3,135,14,0,147,0,151,0,0,0,0,0,0,0,38,135,14,0,151,0,188,1111,127,3,0,131,0,1241,150,2896,63,16,2984,0,3134,4,164,84,0,244,0,251,0,31,0,6,34,0,36,153,3087,151,22,3258,0,3419,0,3,0,0,7,4,11,1264,3223,153,22,3402,4,4669
116011307,19,0,390,23,168,10,0,173,0,192,0,9,6,0,19,0,19,0,3,0,0,3,0,3,23,175,15,0,195,0,216,0,0,0,0,0,0,0,388,196,15,0,211,0,606,146,9,0,0,9,0,159,8,84,3,0,87,0,96,0,8,9,0,14,0,14,0,0,0,0,0,0,0,8,94,11,0,100,0,112,0,0,0,0,0,0,0,160,101,11,0,106,0,269,63,0,0,0,3,0,69,5,49,3,0,51,0,55,0,6,3,0,12,0,12,0,0,0,0,0,0,0,5,58,5,0,66,0,71,0,0,0,0,0,0,0,74,62,10,0,69,0,138,2916,148,10,3,162,8,3085,238,1371,47,3,1430,0,1660,3,84,47,0,134,0,139,0,4,0,10,15,0,14,241,1460,98,12,1575,0,1818,11,0,0,0,0,9,13,3167,1611,107,19,1736,16,4915
116011308,11,0,267,19,236,15,0,250,0,263,0,23,13,0,36,0,36,0,0,0,0,5,0,5,19,257,30,0,292,0,306,0,0,0,0,0,0,0,271,270,30,0,303,0,571,85,4,0,0,4,0,90,6,158,9,4,167,0,180,0,16,5,0,25,0,25,0,0,0,0,0,0,0,6,173,14,4,196,0,208,0,0,0,0,0,0,0,91,184,14,4,201,0,298,44,6,0,0,6,0,52,3,86,8,0,90,0,92,0,3,9,0,15,0,15,0,0,0,0,3,0,3,3,90,13,0,105,0,110,0,0,0,0,0,0,0,46,98,13,0,110,0,161,1687,136,0,0,140,3,1830,162,2386,94,12,2495,3,2652,4,178,114,3,295,0,300,0,9,3,14,27,0,26,166,2576,205,30,2817,3,2983,0,4,0,0,4,9,11,1856,2723,210,30,2960,11,4820
116011560,3,0,104,13,148,12,0,158,0,169,0,19,17,0,40,0,40,0,0,0,0,0,0,0,10,170,29,0,200,0,210,0,0,0,0,0,0,0,109,173,29,0,200,0,311,49,4,0,0,4,0,53,3,105,3,0,112,0,117,0,8,3,0,9,0,11,0,0,0,0,0,0,0,8,112,5,0,123,0,125,0,0,0,0,0,0,0,50,116,5,0,123,0,176,13,0,0,0,0,0,13,6,56,0,0,57,0,60,0,3,10,0,17,0,17,0,0,0,0,0,0,0,6,63,12,0,70,0,78,0,0,0,0,0,0,0,19,63,12,0,70,0,92,771,66,0,0,66,0,839,92,1388,53,20,1459,0,1547,3,96,94,0,187,0,186,3,12,0,0,12,0,15,94,1499,150,20,1663,0,1757,0,0,0,0,0,0,0,863,1560,150,20,1724,0,2595
116011561,9,0,145,21,186,11,3,197,0,214,3,22,18,0,40,0,38,0,0,0,0,0,0,0,22,211,30,3,240,0,256,0,0,0,0,0,0,0,160,220,30,3,248,0,406,56,4,0,0,4,0,62,13,137,9,0,141,0,150,0,11,17,0,28,0,28,0,0,0,0,0,0,0,13,143,23,0,173,0,183,0,0,0,0,0,0,0,69,149,23,0,177,0,243,17,3,0,0,3,0,25,0,44,8,0,52,0,50,0,7,10,0,24,0,24,0,0,0,0,0,0,0,0,50,16,0,67,0,69,0,0,0,0,0,0,0,22,51,16,0,75,0,96,1042,83,0,0,83,3,1124,105,1719,81,15,1814,0,1921,9,123,152,4,280,0,294,3,8,0,0,8,0,10,122,1850,235,17,2110,0,2231,3,6,0,0,6,3,11,1165,1938,235,17,2192,4,3369
116021309,12,0,261,23,302,10,0,307,0,331,0,13,10,0,20,0,20,0,0,0,0,0,0,0,23,315,17,0,333,0,354,0,0,0,0,0,0,0,272,324,17,0,346,0,622,101,12,0,0,12,0,108,10,246,5,3,254,0,261,0,15,3,0,22,0,22,0,3,0,0,3,0,3,10,267,9,3,277,0,290,0,0,0,0,0,0,0,113,279,9,3,288,0,396,36,3,0,0,3,0,35,5,125,3,0,129,0,134,0,6,3,0,13,0,13,0,0,0,0,0,0,0,5,134,7,0,142,0,150,0,0,0,0,0,0,0,40,140,7,0,149,0,184,1735,107,0,3,107,0,1844,166,2253,45,9,2308,0,2471,0,109,34,0,143,0,143,0,15,0,0,15,0,16,163,2378,77,9,2461,0,2626,3,3,0,0,3,3,6,1902,2480,77,14,2568,3,4478
116021310,15,0,387,34,457,9,0,464,0,505,0,14,10,0,21,0,21,0,0,0,0,0,0,0,34,475,14,0,491,0,526,0,0,0,0,0,0,0,412,489,14,0,504,0,916,129,4,0,0,4,0,133,9,322,0,0,323,0,335,0,9,8,0,20,0,21,0,0,0,0,0,0,0,11,329,9,0,341,0,352,0,0,0,0,0,0,0,145,332,9,0,343,0,487,37,0,0,0,0,0,37,3,174,5,0,178,0,185,0,7,9,0,16,0,16,0,0,0,0,0,0,0,3,177,12,0,190,0,197,0,0,0,0,0,0,0,41,181,12,0,193,0,231,4194,263,3,4,274,0,4466,412,4156,46,19,4221,3,4640,8,133,51,0,188,0,196,6,21,0,3,27,0,32,423,4315,100,17,4434,3,4866,0,4,0,0,4,0,9,4622,4582,107,21,4716,5,9339
116021312,8,0,254,16,130,4,0,133,0,146,0,4,9,0,7,0,11,0,0,0,0,0,0,0,11,134,11,0,139,0,158,0,0,0,0,0,0,0,259,137,11,0,148,0,407,74,3,0,0,3,0,80,3,76,3,0,78,0,81,0,8,4,0,8,0,8,0,0,0,0,0,0,0,3,82,6,0,94,0,97,0,0,0,0,0,0,0,77,84,6,0,95,0,174,24,0,0,0,0,0,24,4,29,0,0,33,0,35,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,27,3,0,35,0,37,0,0,0,0,0,0,0,28,27,3,0,35,0,63,1971,82,0,3,84,0,2060,146,1298,16,10,1330,7,1477,5,55,35,0,94,0,100,0,4,0,0,4,0,3,151,1361,57,8,1420,7,1578,0,3,0,0,3,9,10,2125,1446,57,12,1513,12,3649
116021562,3,0,42,3,55,4,0,56,0,59,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,57,4,0,61,0,60,0,0,0,0,0,0,0,41,59,4,0,61,0,104,19,4,0,0,4,0,25,0,40,0,0,40,0,45,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,44,0,0,42,0,49,0,0,0,0,0,0,0,21,43,0,0,45,0,70,6,0,0,0,0,0,6,0,24,0,0,24,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,23,0,0,0,0,0,0,0,11,24,0,0,24,0,36,399,23,0,0,23,0,426,33,466,7,6,484,0,521,0,16,4,0,16,0,16,0,0,0,0,0,0,0,33,484,11,6,503,0,535,3,0,0,0,0,0,3,437,507,11,6,525,0,962
116021563,15,0,353,31,241,3,0,249,0,277,0,16,11,0,28,0,28,0,0,0,0,3,0,3,31,259,16,3,275,0,304,0,0,0,0,0,0,0,369,280,16,3,295,0,663,167,4,0,0,4,0,170,12,165,3,0,173,0,184,0,3,6,0,12,0,13,0,0,0,0,4,0,4,15,176,8,0,179,0,199,0,0,0,0,0,0,0,184,180,8,0,185,0,373,56,3,0,0,3,0,60,10,66,3,0,71,0,76,0,3,6,0,11,0,11,0,0,0,0,0,0,0,8,73,8,0,79,0,90,0,0,0,0,0,0,0,67,77,8,0,79,0,150,2761,139,0,0,144,0,2902,231,2291,30,18,2337,0,2573,3,80,44,0,127,0,133,0,13,0,4,18,0,18,233,2385,77,21,2480,0,2717,7,0,0,0,0,3,11,2999,2525,77,24,2628,3,5631
116031313,18,0,186,12,129,16,0,144,0,161,0,10,26,0,35,0,35,0,0,0,0,0,0,0,12,139,43,0,183,0,194,0,0,0,0,0,0,0,180,159,43,0,200,0,383,22,0,0,0,0,0,22,3,72,3,0,75,0,78,0,9,14,0,25,0,25,0,0,0,0,0,0,0,3,80,13,0,99,0,102,0,0,0,0,0,0,0,32,80,13,0,99,0,128,19,0,0,0,0,0,19,3,17,3,0,23,0,25,0,5,6,0,11,0,11,0,0,0,0,0,0,0,3,26,6,0,33,0,37,0,0,0,0,0,0,0,23,26,6,0,33,0,54,1174,125,10,4,141,0,1319,128,1079,105,4,1187,0,1314,0,124,109,0,227,0,227,0,12,0,3,16,0,16,128,1219,208,7,1438,0,1564,0,0,0,0,0,15,19,1302,1352,214,15,1582,14,2898
116031314,13,0,119,11,140,3,0,142,0,151,0,5,3,0,5,0,5,0,0,0,0,0,0,0,11,142,5,0,149,0,157,0,0,0,0,0,0,0,122,149,9,0,155,0,280,37,3,0,0,3,0,40,4,72,3,0,79,0,82,0,3,4,0,9,0,9,0,0,0,0,0,0,0,4,74,4,0,86,0,85,0,0,0,0,0,0,0,40,82,4,0,85,0,122,11,0,0,0,0,0,12,0,50,3,0,50,0,53,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,48,3,0,53,0,58,0,0,0,0,0,0,0,14,54,3,0,54,0,71,711,66,0,3,70,3,784,82,1079,19,14,1109,0,1192,3,43,25,0,65,0,70,0,4,0,3,3,0,3,84,1119,47,13,1182,0,1264,0,0,0,0,0,0,0,794,1183,50,22,1249,3,2050
116031315,12,0,266,22,389,19,0,410,0,433,0,26,8,0,38,0,34,0,0,3,3,7,0,8,23,422,27,5,448,0,476,0,0,0,0,0,0,0,273,431,27,5,464,3,739,86,8,0,0,8,0,97,11,270,8,0,276,0,293,0,26,5,0,33,0,33,0,0,0,0,0,0,0,11,295,10,0,312,0,322,0,0,0,0,0,0,0,104,300,10,0,313,0,415,36,0,0,0,0,0,41,7,141,0,0,143,0,147,0,8,9,0,18,0,18,0,0,0,0,0,0,0,7,146,10,0,162,0,166,0,0,0,0,0,0,0,46,150,10,0,158,0,202,1581,125,0,0,131,4,1713,213,2714,90,20,2823,0,3035,5,179,68,0,247,0,256,3,3,3,7,16,3,20,222,2901,164,20,3084,5,3314,3,0,0,0,0,4,7,1808,3029,163,20,3213,12,5031
