SA2_MAINCODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
116011561,0,0,0,0,14,12,7,7,0,0,0,0,3,0,0,44,0,0,0,9,5,25,41,42,4,20,28,4,11,7,3,193,0,0,0,0,3,4,3,6,0,3,0,3,0,0,0,30,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,19,12,10,27,10,0,0,0,0,0,0,3,75,0,21,65,83,29,21,20,19,0,0,0,0,3,0,8,279,0,0,0,3,0,4,14,11,0,0,3,0,0,0,0,34,0,0,0,0,16,14,0,6,0,0,0,4,3,0,0,50,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,12,5,38,33,98,99,242,436,277,29,43,59,63,42,47,50,1558,8,225,315,447,431,1132,1653,1526,182,239,284,289,280,177,234,7434
116021309,0,0,0,4,10,16,74,41,7,0,3,0,7,0,3,168,0,0,0,10,16,158,144,91,7,6,11,0,4,8,3,455,0,0,0,0,0,3,12,0,4,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,11,12,5,0,0,0,0,0,0,0,0,46,0,10,33,60,49,40,49,47,9,7,13,5,3,3,7,326,0,0,0,3,0,3,9,14,0,4,6,8,12,48,0,104,0,0,0,0,15,13,6,0,0,0,0,0,0,0,0,34,0,0,0,0,0,4,37,18,0,0,0,4,3,3,0,61,0,8,14,102,81,244,321,141,15,20,25,14,27,34,21,1071,0,41,122,374,582,1752,2326,1229,141,138,171,151,185,180,145,7538
116021310,0,0,0,7,17,47,145,127,6,26,20,23,20,22,21,472,0,0,3,12,17,128,195,154,17,14,7,4,7,6,10,570,0,0,0,0,4,0,23,10,0,3,4,3,0,0,8,58,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,16,10,26,32,5,0,0,0,0,0,0,5,94,0,30,81,129,97,84,116,137,49,25,47,10,17,14,38,865,0,0,0,0,4,5,26,36,9,7,12,10,6,11,9,131,0,0,0,0,35,13,8,7,0,0,0,0,0,0,18,81,0,0,0,0,5,0,51,13,3,3,3,0,0,0,0,89,0,4,28,143,145,386,676,307,37,42,41,37,35,30,100,2023,3,92,210,534,822,2391,4551,2749,343,352,326,259,310,220,504,13663
116021312,0,0,0,4,5,11,26,32,0,3,7,8,11,4,7,115,0,0,0,3,6,28,44,50,4,4,0,3,4,0,0,154,0,0,0,0,5,3,6,4,3,4,0,3,0,3,0,26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,5,3,0,0,5,0,0,0,0,0,20,0,18,53,85,56,34,41,49,24,8,10,5,7,6,8,403,0,0,0,0,5,10,20,17,5,3,0,3,5,6,3,77,0,0,0,0,7,9,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,3,3,0,4,0,0,0,0,15,0,24,23,55,57,96,182,123,14,24,21,12,20,4,20,680,3,191,283,339,308,652,1158,1116,210,170,153,104,127,91,138,5049
116021562,0,0,0,0,7,10,28,7,0,0,0,0,0,0,0,47,0,0,0,0,0,11,23,22,0,0,0,0,0,7,0,67,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0,0,0,12,0,3,4,18,7,11,8,3,0,3,5,6,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,3,29,18,42,48,31,10,5,0,19,0,3,4,215,0,14,27,95,98,339,474,265,21,42,56,58,43,17,24,1569
116021563,0,0,0,3,11,48,98,24,0,0,3,8,3,0,3,209,0,0,0,10,19,135,107,84,6,13,15,4,7,18,13,424,0,0,0,0,0,8,17,4,0,0,9,4,0,0,9,50,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,7,3,6,0,0,0,0,0,0,3,0,31,0,18,65,126,79,65,59,35,7,4,11,8,0,0,14,497,0,0,0,8,8,9,14,12,0,6,3,3,0,0,3,70,0,0,0,0,15,5,8,3,0,0,0,0,0,0,0,33,0,0,0,0,0,0,13,8,4,0,0,0,0,6,0,32,0,9,28,102,110,243,336,213,35,26,23,45,33,18,21,1243,4,88,210,503,693,1693,2198,1662,206,219,293,250,223,169,233,8642
116031313,0,0,0,4,4,6,0,5,0,5,0,0,3,0,0,26,0,0,0,9,5,7,11,13,0,3,3,0,0,0,0,61,0,0,0,0,0,0,6,4,0,0,3,0,3,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,22,11,10,7,4,0,0,0,0,0,0,8,61,0,16,102,224,30,17,8,3,0,0,0,0,0,0,10,406,0,0,0,3,0,0,8,3,0,0,0,0,0,0,0,24,0,0,0,0,19,14,10,3,3,0,0,0,0,0,5,64,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,9,0,7,23,169,166,397,412,198,40,34,53,43,48,14,58,1662,0,86,213,649,479,1078,1185,731,143,123,161,144,127,69,188,5371
116031314,0,0,0,0,16,12,13,4,0,0,0,3,0,0,0,42,0,0,0,3,3,12,16,4,0,0,0,0,3,0,0,41,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,9,0,0,0,20,7,0,10,0,0,0,0,0,0,0,0,38,0,3,12,38,11,13,5,0,0,0,0,0,0,0,7,92,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,29,6,0,3,0,0,0,0,0,0,0,41,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,21,43,78,76,127,148,93,13,10,19,15,13,10,36,687,0,42,76,206,307,839,781,672,68,75,88,90,57,51,84,3435
116031315,0,0,0,0,3,10,18,6,4,0,0,0,0,0,0,53,0,0,0,5,12,35,44,29,0,0,6,3,0,0,0,135,0,0,0,0,3,10,12,3,0,0,3,0,0,0,0,32,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,10,6,11,18,0,0,0,0,0,0,0,0,53,0,6,30,112,54,33,11,16,3,0,0,0,0,0,8,277,0,0,0,3,5,4,10,3,0,0,0,0,4,0,0,26,0,0,0,0,44,36,4,3,3,0,0,0,3,0,4,92,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,8,10,111,190,472,537,170,31,33,34,21,32,25,46,1729,0,56,115,395,716,2721,2442,1255,198,192,167,161,134,92,211,8851
116031316,0,0,0,8,0,5,13,0,0,0,6,3,0,0,4,41,0,0,0,3,0,21,29,38,5,3,3,4,0,0,0,114,0,0,0,0,0,4,6,3,0,0,0,0,0,0,3,27,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,3,0,4,6,0,0,0,0,0,0,0,24,3,44,130,197,47,19,15,17,4,4,0,4,0,3,28,514,0,0,0,7,3,0,11,12,0,3,0,0,3,0,0,36,0,0,0,0,8,9,6,3,0,0,4,3,0,0,0,31,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,21,0,6,23,119,133,285,406,325,48,56,41,28,56,21,40,1575,3,108,258,475,388,894,1256,1283,212,202,207,152,141,69,204,5843
116031317,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,15,53,46,5,5,13,10,0,0,3,162,0,0,0,0,3,3,12,8,0,3,0,0,0,5,3,29,0,0,4,10,0,4,0,0,0,0,0,0,0,0,3,26,0,0,0,62,35,36,36,14,3,3,9,0,3,0,0,198,0,26,65,123,31,16,10,7,0,3,0,0,0,0,10,287,0,0,0,0,0,3,6,4,0,8,3,0,4,0,0,30,0,0,0,0,13,28,15,0,0,3,0,0,0,0,3,68,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,17,22,142,132,324,748,483,85,115,82,111,133,69,69,2534,3,113,230,576,508,1721,2541,1981,423,472,471,425,497,270,280,10519
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,12
116031319,0,0,0,7,21,36,27,23,3,0,0,0,0,0,0,122,0,0,0,9,7,44,21,18,8,7,0,0,0,0,3,120,0,0,0,0,6,8,15,18,5,0,0,0,0,0,0,61,0,0,0,14,0,0,4,0,0,0,0,0,0,0,0,21,0,0,0,23,19,24,9,3,0,0,0,0,0,0,0,78,0,28,80,120,38,21,11,8,0,6,0,0,0,0,15,333,0,0,0,3,4,0,14,5,0,0,0,3,0,0,4,36,0,0,0,3,30,40,12,11,0,0,0,0,0,3,7,108,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,11,38,194,174,316,473,290,35,40,51,41,55,39,43,1806,0,172,309,648,725,2224,2317,1557,244,272,287,217,194,144,252,9570
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
117011321,0,0,0,3,10,22,27,15,3,0,3,0,0,0,4,87,0,0,0,0,0,9,3,4,0,0,3,0,0,0,0,20,0,0,0,0,0,3,12,9,0,0,0,3,0,0,0,32,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,9,5,8,5,0,0,0,0,0,0,0,0,23,0,13,32,79,47,60,104,55,11,14,13,3,7,0,22,463,0,0,0,3,0,7,7,10,0,3,0,3,0,0,0,29,0,0,0,0,16,3,7,0,0,0,3,0,0,0,0,31,0,0,0,0,6,0,3,3,0,0,3,0,0,0,0,9,0,4,23,120,120,135,158,99,18,15,13,16,23,24,30,803,0,54,153,402,399,524,670,455,86,72,86,75,71,71,172,3299
117011322,0,0,0,3,13,8,22,22,4,3,0,3,0,0,0,83,0,0,0,3,6,35,11,5,0,3,0,0,7,3,0,66,0,0,0,0,10,36,75,90,14,26,28,19,25,8,21,360,0,0,3,15,0,6,3,0,0,0,0,0,0,0,0,29,0,0,0,101,44,50,30,13,3,0,3,0,3,0,12,267,0,12,36,90,40,65,90,60,15,36,18,26,19,16,16,544,0,0,0,3,9,11,11,13,0,4,8,8,3,4,0,64,0,0,0,4,52,27,21,21,0,3,3,10,10,6,6,160,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,17,0,27,70,326,390,537,591,374,65,90,114,145,195,110,81,3108,8,151,592,1110,1038,1849,2194,1756,419,542,553,740,764,503,405,12618
117011323,0,0,0,4,3,13,41,11,0,3,3,3,0,0,4,85,0,0,0,0,3,14,3,6,0,0,0,0,0,0,0,24,0,0,0,3,0,10,15,11,0,3,0,0,0,4,3,53,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,24,21,19,12,3,0,0,0,0,0,0,3,84,4,18,31,67,47,29,51,25,7,3,7,13,5,0,11,322,0,0,0,0,5,3,3,3,0,3,3,0,0,0,0,19,0,0,0,4,14,9,6,14,0,0,9,6,3,0,5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,33,193,175,251,255,194,42,34,48,42,57,22,43,1400,6,146,241,531,514,787,880,603,132,143,172,178,201,87,152,4755
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
117021326,0,0,0,0,16,20,26,14,0,0,0,0,3,0,0,87,0,0,0,3,7,7,11,3,0,0,0,0,0,0,3,41,0,0,0,0,10,30,56,47,4,21,21,17,17,3,15,253,0,0,7,30,7,6,0,3,0,0,0,0,0,0,0,53,0,0,0,12,5,30,27,9,0,0,0,0,0,0,6,91,0,12,54,137,89,126,190,142,24,25,36,15,18,18,34,927,0,0,0,12,15,28,26,22,17,9,6,3,9,10,4,160,0,0,0,6,426,410,183,167,28,48,61,45,84,51,66,1580,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,12,0,17,59,361,261,268,211,314,55,64,62,100,100,82,103,2052,11,157,802,1322,1283,1543,1328,1145,225,289,322,308,335,239,536,9848
117021327,0,0,0,14,9,31,28,14,0,0,3,0,0,0,0,106,0,0,3,0,3,7,8,0,0,0,0,0,0,6,0,32,0,0,0,0,7,9,37,35,3,3,9,8,13,0,10,131,0,0,0,13,0,7,0,3,0,0,0,0,0,0,0,25,0,0,0,14,9,3,7,12,0,0,3,0,0,0,0,47,3,15,63,123,102,175,223,107,33,33,32,26,35,10,23,1007,0,0,3,12,14,26,39,25,7,0,7,16,22,6,9,179,0,0,0,0,101,41,26,25,8,4,6,7,17,0,10,240,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,9,55,279,173,180,151,124,31,45,40,50,73,59,62,1344,7,107,383,753,682,900,934,564,141,177,182,191,265,138,210,5645
117021328,0,0,0,7,4,9,13,0,4,0,0,3,0,0,0,45,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,10,0,0,0,0,5,17,31,19,3,0,12,12,10,0,5,114,0,0,13,93,7,12,0,3,0,0,0,0,0,0,10,139,0,0,0,6,0,3,0,0,0,0,0,0,0,0,10,23,0,0,17,67,32,48,71,50,14,12,11,5,14,0,7,346,0,0,0,3,3,7,15,12,3,0,8,8,4,0,3,57,0,0,0,3,71,53,36,22,4,5,4,11,8,0,15,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,74,59,57,48,66,7,12,23,29,29,31,10,470,0,42,133,406,347,422,396,289,61,76,99,97,99,55,85,2615
117031329,0,0,3,3,26,24,32,10,0,5,0,0,6,3,0,116,0,0,0,0,4,9,0,4,0,0,0,0,0,0,0,19,0,0,0,0,3,6,50,67,6,14,26,30,31,6,11,252,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,19,0,14,37,62,52,77,131,111,45,39,54,58,75,41,13,814,0,5,3,9,13,30,28,31,11,14,18,24,24,20,5,229,0,0,0,4,9,9,3,18,4,3,3,0,3,8,3,66,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,13,19,64,44,81,105,139,38,40,78,89,157,102,44,1000,9,65,104,228,295,492,706,614,194,226,301,319,423,274,154,4387
117031330,0,0,0,5,8,31,35,10,0,0,6,3,6,6,8,117,0,0,0,3,3,10,3,0,0,0,0,0,4,0,0,28,0,0,0,0,9,9,25,18,3,6,4,6,5,4,3,92,0,0,3,11,3,8,0,0,0,3,0,0,0,0,0,34,0,0,0,3,0,0,3,3,0,0,0,5,0,0,0,20,3,17,51,102,105,131,208,203,80,74,72,78,63,27,12,1212,0,0,0,12,10,18,34,23,9,13,12,22,9,3,9,174,0,0,0,5,55,20,11,18,3,0,0,3,8,3,3,130,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,19,0,7,10,54,77,158,170,164,33,46,50,78,85,51,41,1014,3,38,102,286,498,812,1029,860,232,256,245,311,317,171,142,5299
117031331,0,0,0,4,12,14,19,29,0,0,0,8,3,0,7,107,0,0,0,6,8,19,11,3,0,0,0,3,3,0,0,50,0,0,0,0,3,14,52,54,12,6,12,26,9,0,8,202,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,6,11,8,3,3,5,0,6,0,0,58,0,33,77,123,86,131,174,161,33,28,44,55,79,40,35,1094,0,0,0,20,18,28,33,30,8,13,11,13,17,19,10,226,0,0,0,10,88,90,28,27,4,3,8,9,7,3,3,277,0,0,0,0,4,3,7,4,0,0,0,0,0,0,0,21,0,13,24,109,118,158,173,197,53,51,68,126,122,97,48,1369,9,102,221,456,646,906,1091,1030,271,285,381,560,723,487,229,7408
117031332,0,0,3,3,16,29,67,18,5,0,7,3,4,3,0,160,0,0,0,6,0,8,15,8,0,7,4,5,3,10,0,63,0,0,0,3,5,12,43,46,4,13,11,16,15,18,8,200,0,0,0,17,4,6,0,4,0,0,0,3,0,0,0,41,0,0,0,6,3,0,7,6,0,3,3,0,3,6,0,34,0,18,66,135,121,210,315,200,65,57,64,76,100,52,44,1513,0,0,3,18,20,40,56,51,17,14,21,19,25,50,15,354,0,0,0,5,50,28,22,22,3,3,4,8,13,13,10,179,0,0,0,0,3,3,3,4,0,0,0,0,0,0,0,13,0,18,27,119,99,152,192,174,43,73,73,109,164,128,53,1439,0,78,226,500,572,935,1330,959,266,363,446,632,1113,927,304,8667
117031333,0,3,8,12,22,43,51,12,4,7,7,3,10,7,3,181,0,0,0,0,0,7,6,3,0,0,3,3,0,0,0,25,0,0,0,3,10,22,56,49,12,11,9,25,11,4,21,224,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,13,3,0,6,11,3,6,0,3,3,0,3,49,7,35,108,154,95,115,174,199,58,66,91,126,118,64,42,1447,0,3,3,17,30,37,38,50,11,30,33,38,33,26,4,350,0,0,0,3,28,33,8,5,3,7,3,3,3,0,3,94,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,15,5,41,45,105,113,163,190,237,76,102,123,155,193,157,95,1795,20,137,249,500,598,867,1038,1023,311,351,414,546,565,422,313,7369
117031334,0,0,0,5,4,15,19,13,3,4,4,4,0,9,3,83,0,0,0,8,3,10,10,15,0,3,0,0,3,0,0,53,0,0,0,4,3,36,123,167,29,40,63,72,79,62,59,730,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,13,0,0,0,4,5,5,10,9,3,4,3,0,3,7,4,49,3,19,41,95,78,65,121,127,49,56,55,51,88,53,29,931,0,0,4,12,7,8,26,30,13,18,11,15,14,25,14,197,0,0,0,3,70,36,13,54,9,11,24,15,23,17,13,298,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,15,0,8,12,67,74,157,239,240,69,104,161,186,358,343,159,2182,4,59,128,343,611,1063,1688,1761,484,651,864,1133,1798,1553,850,13007
117031335,0,0,0,3,14,18,31,10,0,3,0,7,0,0,3,98,0,0,3,5,6,13,13,10,0,0,0,3,5,0,3,55,0,0,0,0,6,34,94,84,19,26,25,49,42,30,33,455,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,6,10,3,3,14,5,7,0,0,8,4,0,60,0,19,50,99,74,124,146,134,34,54,57,71,103,49,30,1041,0,0,0,11,10,36,40,35,12,20,16,22,28,22,44,297,0,0,0,3,59,53,18,35,13,14,18,28,25,14,12,296,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,20,24,109,131,294,225,252,95,98,156,176,285,178,73,2109,8,82,206,450,629,1170,1393,1412,443,583,788,1118,1595,952,523,11356
117031336,0,0,0,3,12,20,31,10,3,4,3,3,10,5,3,108,0,0,0,0,0,15,4,3,0,0,0,0,0,0,0,28,0,0,0,0,7,28,94,148,31,40,57,77,78,39,51,641,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,3,0,6,0,0,0,0,3,0,0,24,0,12,49,94,57,94,179,160,63,70,77,144,121,64,25,1204,0,0,0,16,11,31,41,35,14,15,24,33,49,25,10,306,0,0,0,3,57,23,16,23,5,5,5,8,7,3,3,156,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12,0,14,29,92,112,155,171,184,77,87,108,130,202,112,67,1533,9,70,190,367,566,851,1087,1017,310,394,469,607,710,418,282,7348
117031337,0,0,3,8,12,6,10,12,4,0,3,0,18,6,0,83,0,0,0,3,4,13,9,9,0,0,0,4,0,0,0,45,0,0,0,4,4,35,330,767,144,283,420,589,600,284,371,3828,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,5,9,9,0,4,3,3,7,3,6,54,0,23,43,56,36,62,79,82,22,31,37,54,96,82,30,753,0,0,0,4,14,22,34,28,5,3,16,24,43,37,17,250,0,0,0,3,68,29,14,76,35,22,51,57,48,29,9,435,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,13,3,24,17,56,79,137,204,204,76,96,150,205,350,231,157,1994,4,80,132,310,496,1103,2174,3001,851,1173,1571,2186,2605,1635,1332,18645
117031338,0,0,3,4,27,37,48,27,0,5,16,10,9,6,5,205,0,0,0,3,4,11,10,9,0,3,3,0,4,0,0,50,0,0,0,0,8,32,45,59,0,8,11,23,9,0,8,203,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,19,0,0,0,31,15,12,16,12,3,3,3,5,0,0,7,102,0,14,53,97,77,95,191,242,88,134,119,123,137,56,31,1460,0,0,3,9,4,15,36,37,9,22,23,47,66,89,13,371,0,0,0,0,90,74,24,14,3,4,3,11,6,0,15,241,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,16,3,22,62,207,212,623,484,376,107,137,168,299,354,233,118,3390,11,107,394,643,851,1911,2597,2861,772,1068,1167,1595,2030,1193,692,17885
118011339,0,0,3,6,62,85,132,46,8,14,10,9,6,7,4,397,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,12,0,0,0,3,3,8,15,11,0,0,6,3,8,3,3,65,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,0,4,0,0,3,0,0,0,0,6,0,0,17,0,19,56,131,99,150,269,283,96,94,128,120,103,67,31,1647,0,0,5,12,12,24,41,43,16,20,21,15,35,16,15,270,0,0,0,3,13,3,0,4,0,0,0,0,0,0,0,25,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,10,4,53,128,145,230,240,213,270,74,78,117,192,243,189,95,2277,18,144,381,486,604,755,981,971,291,295,396,453,523,366,227,6898
