SA2_MAINCODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
107041147,72,154,344,508,497,285,32,3,0,1904,73,76,44,46,70,71,34,3,0,426,3,3,7,9,18,10,3,0,0,56,4,5,4,8,15,9,0,0,0,42,158,246,400,572,590,382,72,6,0,2421,6,10,13,16,11,6,0,0,0,57,20,6,3,0,3,6,0,0,0,44,28,17,11,16,12,10,0,3,0,103,189,259,407,582,603,395,72,5,0,2525,140,28,31,23,44,140,231,130,48,810,7,11,17,27,26,23,24,11,6,147,336,297,455,640,671,557,328,152,55,3483,17,87,206,195,276,151,11,0,0,940,120,92,135,341,260,172,27,4,0,1153,5,4,24,23,11,12,3,0,0,86,4,8,7,10,11,3,0,0,0,37,144,189,374,563,560,342,43,5,0,2217,5,4,0,7,3,0,0,0,0,25,12,0,8,7,9,4,0,0,0,44,16,3,9,14,15,3,0,0,0,71
107041148,39,110,308,581,594,401,52,5,0,2091,72,81,67,82,95,114,61,6,0,580,3,0,14,17,14,33,7,0,0,84,3,3,9,9,9,5,4,0,0,31,117,198,389,690,703,558,124,12,0,2792,14,11,12,9,15,10,0,0,0,78,20,5,5,0,3,3,10,0,0,48,28,22,15,13,17,18,6,0,0,125,147,222,406,701,726,573,132,9,0,2916,177,49,39,31,62,229,391,190,72,1243,7,9,38,34,28,45,29,14,9,211,326,277,490,766,815,844,556,220,75,4369,11,77,231,259,345,219,22,0,0,1165,133,110,168,338,340,240,50,3,0,1388,4,6,37,39,11,20,7,0,0,127,4,0,10,3,8,8,0,0,0,33,155,194,441,640,703,494,79,4,0,2713,0,3,8,7,13,6,0,0,0,47,16,11,6,21,21,6,3,0,0,86,18,18,15,29,30,10,3,0,0,130
107041150,90,243,681,993,969,533,53,3,0,3573,165,128,114,108,140,147,55,8,0,872,3,6,24,36,22,26,7,3,0,122,4,7,20,13,17,12,5,3,0,79,272,383,841,1148,1146,714,125,18,0,4642,12,29,32,18,19,22,0,0,0,138,44,17,14,7,3,9,3,0,0,86,54,40,42,28,22,30,3,0,0,223,328,425,887,1177,1168,752,124,19,0,4863,315,86,67,84,142,367,656,415,146,2262,20,30,56,54,50,49,46,24,10,338,658,533,1005,1311,1353,1161,825,454,161,7465,29,159,393,405,571,305,26,0,0,1887,211,187,339,633,515,337,55,3,0,2282,8,9,67,72,17,33,3,0,0,209,0,3,12,6,8,12,5,3,0,52,250,363,812,1112,1110,681,89,5,0,4425,10,8,16,13,17,10,0,0,0,75,43,14,17,22,16,18,0,0,0,141,57,26,37,39,31,30,0,0,0,224
107041548,29,196,908,415,408,319,58,9,0,2343,53,261,240,79,62,78,64,15,0,846,3,13,27,9,19,14,5,0,0,88,6,14,22,3,5,0,4,3,0,55,90,490,1197,512,497,404,127,26,0,3339,6,23,30,27,34,13,3,0,0,140,23,70,36,14,5,12,0,0,0,157,24,96,67,38,42,19,3,0,0,300,114,585,1265,549,543,423,130,29,3,3633,138,328,268,114,135,258,450,321,116,2121,28,97,167,82,91,98,97,65,31,752,285,1009,1692,745,762,786,675,410,148,6512,15,233,594,239,288,197,26,3,0,1597,87,366,276,135,137,173,56,4,0,1230,8,21,35,21,13,20,4,0,0,127,0,8,8,0,7,3,0,3,0,27,108,625,913,403,442,386,86,10,0,2978,5,20,32,10,14,8,0,0,0,95,35,57,38,11,21,8,3,0,0,165,43,74,68,23,29,19,3,0,0,254
107041549,40,213,738,625,525,291,48,3,0,2485,110,305,293,140,117,97,58,3,0,1123,14,19,30,22,22,9,3,0,0,112,4,12,24,10,14,5,3,0,0,75,171,550,1083,791,679,398,111,7,0,3793,23,54,70,32,28,23,3,0,0,235,69,111,46,11,12,9,0,0,0,262,91,168,118,48,36,32,4,0,0,495,261,719,1200,834,718,432,115,7,0,4293,329,448,295,167,176,283,463,298,116,2570,25,56,77,58,56,42,37,37,7,396,621,1223,1573,1061,945,760,612,341,127,7257,21,188,443,389,366,173,16,3,0,1600,194,354,303,307,255,175,43,3,0,1641,7,16,49,25,15,23,6,0,0,140,8,9,20,4,5,4,6,0,3,61,229,577,816,721,646,376,66,9,3,3440,14,18,29,14,20,3,0,0,0,102,73,59,40,24,16,16,0,0,0,224,82,80,71,36,36,17,0,0,0,326
108011151,26,38,95,141,213,147,38,9,3,717,21,13,23,18,50,56,26,5,0,208,0,4,3,0,6,5,3,0,0,29,0,0,4,3,8,3,0,0,0,25,45,57,128,166,283,216,72,18,4,982,9,14,9,0,15,10,0,0,0,57,3,3,4,3,6,10,3,0,0,23,11,18,7,7,21,20,0,0,0,82,55,78,135,165,296,239,76,18,4,1063,61,15,32,33,67,151,244,152,43,801,6,5,12,10,27,29,23,12,4,142,122,94,184,215,400,419,341,184,46,2004,11,20,37,73,109,72,15,3,0,343,36,37,53,80,134,97,37,4,0,480,3,3,9,8,14,11,5,0,0,40,3,3,0,0,0,3,0,0,0,6,52,60,101,162,253,178,53,12,3,877,4,8,3,10,13,0,0,0,0,37,3,0,8,3,4,0,0,0,0,20,11,8,13,9,19,3,0,0,0,58
108011152,41,84,264,301,372,280,60,4,0,1392,114,58,88,73,118,144,74,5,0,672,8,3,13,7,22,23,5,0,0,83,3,7,4,12,17,9,3,0,3,59,158,147,365,393,524,457,139,10,4,2203,20,25,30,31,30,29,0,0,0,160,22,0,10,8,6,14,3,0,4,67,39,25,39,36,41,44,3,0,4,227,200,179,402,432,563,501,145,10,9,2426,161,44,62,117,167,414,1012,672,252,2909,17,20,43,41,49,52,82,62,62,434,381,239,509,593,778,962,1232,751,320,5767,20,57,132,192,249,223,20,4,0,894,123,67,184,252,282,294,88,5,0,1293,14,10,31,19,18,34,8,0,0,128,10,4,9,4,4,9,6,0,0,50,167,145,344,473,553,557,118,9,3,2365,16,13,19,16,13,9,0,0,0,86,17,8,12,12,13,20,0,0,0,86,34,20,33,33,26,28,0,0,0,175
108011153,17,25,79,154,162,159,32,5,0,637,18,24,34,51,77,105,38,9,0,354,3,0,5,9,13,12,0,0,0,41,11,0,6,10,8,6,0,0,0,35,52,48,116,218,260,282,70,14,3,1068,5,10,17,13,20,24,3,0,0,83,5,0,0,3,3,6,3,0,0,24,13,10,17,12,21,33,6,0,0,112,63,60,130,236,287,310,79,14,3,1177,85,17,24,50,107,225,456,191,35,1198,13,3,9,22,43,51,43,22,10,219,160,81,169,307,434,583,580,230,46,2593,3,16,31,61,116,63,11,0,0,310,42,22,65,127,141,138,36,4,0,581,0,0,3,12,7,7,4,0,0,36,0,0,3,4,5,6,0,0,0,28,46,43,103,205,275,217,56,9,0,957,0,7,3,9,6,3,0,0,0,32,6,3,3,8,12,12,0,0,0,49,8,14,9,11,20,21,0,0,0,87
108011154,12,41,76,92,116,118,20,4,0,490,33,23,45,32,43,58,35,7,0,270,3,3,3,3,5,19,0,0,0,40,3,0,5,0,8,6,3,4,0,29,52,65,133,129,172,198,64,9,0,826,6,13,9,12,11,18,0,0,0,67,10,5,8,3,6,10,0,0,0,39,12,15,15,17,16,24,0,0,0,104,67,82,146,143,189,222,65,9,0,927,70,15,20,58,62,211,519,391,144,1494,10,0,17,16,22,33,60,43,23,218,152,91,179,214,278,471,639,443,164,2637,3,31,64,44,97,75,14,0,0,334,39,31,52,75,99,101,30,0,0,423,3,0,5,6,8,16,3,3,0,43,0,0,4,0,6,3,0,3,0,17,50,62,122,124,207,203,47,3,0,817,4,7,4,4,12,8,0,0,0,43,3,3,5,3,7,7,0,0,0,34,5,13,12,8,21,19,0,0,0,75
108021155,41,117,304,333,367,257,64,5,0,1483,96,59,92,81,100,115,64,4,0,619,9,13,13,9,15,20,6,0,0,83,5,10,16,13,10,16,3,3,0,81,153,195,422,436,497,403,139,15,3,2264,29,37,51,23,23,22,3,0,0,187,23,7,10,4,11,15,5,0,0,74,49,45,62,27,36,39,6,0,0,259,202,244,486,462,531,442,144,12,3,2528,240,175,332,261,274,409,617,333,101,2735,39,36,57,66,88,101,73,70,50,577,483,448,875,786,886,950,833,421,150,5835,20,65,138,185,243,167,18,3,3,835,139,97,197,212,253,247,53,4,0,1201,3,3,28,9,24,22,3,0,0,103,9,6,12,11,17,9,3,0,0,66,167,180,374,418,526,444,83,5,5,2199,19,14,29,27,18,8,0,0,0,120,10,5,20,22,17,12,4,0,0,98,33,25,53,48,34,23,4,0,0,214
108021156,30,77,158,198,280,255,63,15,0,1081,62,31,42,63,100,143,58,15,0,513,3,0,9,13,14,24,11,3,0,81,9,3,12,14,13,12,7,0,0,84,100,111,227,290,412,437,142,28,6,1755,10,10,21,15,24,34,0,0,0,124,9,0,6,0,11,27,0,0,0,54,16,16,31,16,39,56,3,0,0,177,115,127,253,308,455,497,148,28,6,1935,133,42,57,77,160,392,495,211,68,1635,21,10,27,37,67,84,75,34,16,366,277,177,338,421,678,976,715,275,87,3945,8,27,71,123,205,163,34,3,0,641,60,50,100,173,223,201,53,10,0,873,5,11,11,7,15,37,7,0,0,93,5,3,7,6,11,13,7,0,0,47,81,87,190,310,456,413,97,12,3,1655,12,0,13,11,12,7,0,0,0,47,8,3,10,10,19,12,0,0,0,50,17,5,20,14,27,19,0,0,0,99
108021157,12,48,95,132,132,109,21,3,0,558,28,18,20,24,45,63,25,0,0,221,4,3,3,3,6,5,4,0,0,38,0,0,8,4,0,3,3,0,0,18,48,71,126,164,182,186,52,6,0,834,12,15,12,15,12,15,0,0,0,74,3,4,0,0,3,4,0,0,0,12,10,12,11,14,12,17,0,0,0,93,60,87,135,177,198,206,52,6,0,924,66,15,20,26,67,144,277,153,57,825,6,8,5,20,27,24,24,26,14,160,140,107,161,222,294,374,359,180,73,1914,6,34,42,79,87,62,8,3,0,319,33,29,53,81,101,88,17,0,0,400,3,3,11,3,7,8,4,0,0,42,0,0,4,3,8,3,0,0,0,16,42,65,108,163,203,153,32,3,0,769,3,3,5,9,4,3,0,0,0,27,3,3,6,6,4,4,0,0,0,32,10,9,14,12,14,10,0,0,0,66
108021158,9,42,87,116,122,115,18,7,0,525,32,21,46,37,46,94,23,5,0,311,3,3,13,5,6,9,0,0,0,40,3,4,4,8,3,6,3,3,0,32,52,70,149,169,179,216,47,14,0,904,7,22,18,14,23,15,0,0,0,98,5,9,0,3,9,9,5,0,0,35,8,35,18,20,27,20,8,0,0,132,64,103,165,192,205,239,55,13,3,1035,86,20,41,56,105,258,481,291,117,1457,6,3,8,14,31,33,56,62,32,255,148,128,216,266,341,531,595,366,151,2744,5,17,55,62,109,107,11,0,0,372,49,34,68,74,102,138,18,3,0,489,0,3,10,6,9,14,5,0,0,48,0,0,0,7,4,9,0,0,0,21,63,56,128,154,219,264,39,9,0,931,3,7,6,11,10,17,0,0,0,54,5,3,6,6,11,12,6,0,0,47,12,7,20,17,19,20,6,0,0,102
108021159,32,53,139,164,234,187,61,15,0,881,38,36,49,62,98,131,36,8,0,460,0,3,0,13,13,20,4,3,0,54,4,10,8,6,10,7,3,3,0,47,73,97,195,239,354,345,107,27,5,1439,7,16,21,22,21,31,0,0,0,103,15,5,3,7,8,14,0,0,0,45,15,19,20,23,24,38,3,0,0,150,94,119,217,267,378,384,106,27,5,1589,114,22,60,67,117,291,409,181,45,1307,19,25,18,10,50,56,43,23,8,254,222,167,297,345,549,726,557,233,57,3154,3,33,58,93,144,111,19,4,0,471,66,39,95,138,195,206,43,0,0,783,3,5,16,6,19,13,4,0,0,64,3,4,8,3,3,3,4,0,0,26,73,83,176,241,360,339,72,11,0,1352,6,6,11,8,12,9,0,0,0,57,7,6,8,8,14,7,0,0,0,57,14,12,15,18,26,19,0,0,0,111
108021160,8,42,74,115,131,106,26,0,0,506,25,23,17,31,31,57,23,3,0,205,6,3,6,8,3,10,4,0,0,47,0,0,6,7,0,3,0,0,0,22,35,68,103,162,167,183,58,3,0,787,3,7,8,11,5,9,0,0,0,54,0,0,3,0,3,9,0,0,0,22,5,10,18,11,11,22,3,0,0,78,42,72,123,179,180,199,58,3,0,860,58,11,26,26,72,181,456,261,80,1185,11,0,14,10,10,19,34,25,3,126,112,90,158,217,267,408,550,291,87,2177,9,20,39,71,99,78,10,0,0,333,37,18,47,78,109,91,29,0,0,408,0,3,5,8,12,12,0,0,0,40,3,3,0,6,4,3,0,3,0,29,49,39,104,162,223,182,37,5,0,806,3,9,3,4,3,0,0,0,0,27,3,5,5,6,3,4,0,0,0,27,3,15,6,11,11,6,0,0,0,61
108031161,0,7,12,20,19,11,3,0,0,68,0,0,7,3,7,10,3,3,0,40,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,4,20,32,23,26,3,4,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,32,23,26,3,4,0,117,0,0,0,3,3,3,4,11,3,25,0,0,3,4,3,4,0,0,0,15,4,9,27,37,28,29,7,18,3,165,0,0,9,11,12,12,3,0,0,44,3,4,8,12,9,11,4,0,0,44,0,0,3,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,3,3,7,15,21,19,23,10,0,0,106,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
108041162,52,111,271,428,573,350,52,6,3,1845,91,56,56,74,169,201,92,11,0,755,14,3,8,13,21,32,5,0,0,102,7,7,8,6,8,6,8,0,3,58,170,175,340,524,776,593,151,20,4,2762,13,17,32,23,30,47,3,0,0,169,26,13,12,3,5,19,8,0,0,79,39,29,36,25,40,66,6,0,0,247,210,209,378,551,814,658,163,20,4,3006,234,30,59,95,185,532,1332,764,236,3473,27,20,34,40,63,63,113,90,32,474,469,263,465,678,1068,1252,1603,871,271,6952,19,46,133,237,340,256,27,5,0,1052,141,75,167,285,408,351,64,7,0,1489,10,5,38,19,30,25,5,0,0,126,0,3,9,12,16,10,4,3,0,58,172,129,337,546,798,640,96,13,4,2731,12,10,16,15,24,19,3,0,0,98,22,4,16,13,28,23,3,0,0,106,28,15,37,26,48,41,8,0,0,205
108041163,89,249,758,1001,1076,744,94,8,3,4017,250,125,213,195,235,257,164,20,0,1464,15,10,26,25,31,42,8,0,0,168,8,11,15,17,20,16,5,0,0,100,367,391,1011,1243,1366,1061,270,29,0,5749,29,38,47,50,59,60,3,0,0,283,66,12,13,15,11,21,9,0,0,141,96,53,60,60,68,80,12,0,0,430,462,449,1071,1306,1429,1140,283,33,0,6173,346,84,103,117,212,550,1372,935,359,4070,35,40,78,58,80,107,109,87,39,634,841,569,1252,1477,1718,1801,1764,1048,395,10873,44,164,452,570,790,489,40,3,0,2551,352,196,407,603,694,543,117,11,0,2924,21,6,55,36,35,45,13,0,0,217,7,5,16,16,19,4,7,3,0,68,423,379,929,1227,1535,1081,172,16,0,5756,20,21,23,33,31,22,0,0,0,155,53,21,25,31,43,39,3,0,0,207,73,37,49,63,73,63,3,0,0,368
108041164,50,152,489,484,481,325,80,10,4,2065,89,81,116,126,117,142,72,22,3,754,8,6,9,16,16,22,14,3,0,97,9,9,12,11,10,10,3,0,0,54,154,250,625,633,619,496,168,29,6,2978,17,25,32,20,37,32,0,0,0,170,20,11,7,9,6,10,3,0,0,72,37,39,40,30,45,40,6,0,0,234,187,285,665,666,665,536,172,28,6,3216,222,54,67,111,176,379,981,719,279,2991,22,13,66,50,66,63,105,71,36,501,438,355,804,829,911,976,1260,819,323,6710,30,110,278,315,381,246,37,0,0,1394,176,108,266,306,337,282,84,6,0,1571,9,17,38,11,15,35,4,0,0,126,8,8,5,15,10,7,3,3,0,64,221,241,588,643,749,560,130,9,0,3148,18,16,13,6,18,8,0,0,0,87,28,14,12,22,24,17,0,0,0,109,45,27,25,30,41,28,0,0,0,199
108041165,37,57,120,156,216,207,58,15,3,867,16,16,24,24,52,83,39,7,0,264,0,3,7,10,6,19,3,0,0,43,4,0,7,8,11,3,3,3,0,40,61,72,153,200,287,313,96,27,3,1217,4,3,8,12,7,9,0,0,0,45,7,4,0,3,0,8,0,0,0,24,11,9,9,10,11,24,0,0,0,69,74,85,155,207,299,340,96,27,3,1290,75,13,30,38,55,163,245,99,21,740,15,10,28,30,34,55,36,25,4,237,161,107,217,272,390,551,378,146,27,2260,3,29,50,92,146,100,20,4,0,443,55,28,57,83,139,148,35,6,0,552,3,3,8,9,10,13,3,0,0,54,0,7,3,9,4,6,4,0,0,31,62,62,115,195,298,261,61,11,0,1073,7,3,5,3,7,3,0,0,0,24,15,8,4,0,8,6,0,0,0,37,18,7,11,6,9,7,0,0,0,60
108041166,40,122,253,372,399,290,56,4,0,1529,66,41,49,66,89,115,35,7,0,477,8,5,8,9,18,20,9,0,0,83,3,8,5,10,9,8,8,5,0,47,117,171,327,454,519,427,108,16,3,2140,12,24,29,20,26,14,0,0,0,129,14,3,5,8,6,6,3,0,0,51,27,34,32,24,36,23,4,0,0,181,139,204,355,484,557,453,110,16,3,2321,177,32,42,78,100,231,517,313,110,1605,29,18,19,42,44,44,42,31,11,282,346,253,416,609,701,728,671,358,124,4206,11,80,130,210,260,174,27,0,0,887,109,59,173,201,236,218,54,7,0,1069,18,3,22,11,23,27,7,0,0,117,0,0,4,10,8,10,0,0,0,32,139,149,326,437,523,427,93,12,0,2109,13,7,15,19,15,10,0,0,0,78,22,4,13,10,17,12,0,0,0,76,30,14,28,26,28,21,0,0,0,157
108051167,16,53,94,119,191,144,53,6,4,682,33,10,11,28,48,58,48,10,3,249,0,4,10,4,8,9,5,3,0,36,0,0,0,3,7,8,0,3,0,25,52,68,118,157,255,216,110,19,4,997,4,15,13,12,15,14,0,0,0,70,7,3,3,0,0,6,0,0,0,15,8,18,10,12,18,18,0,0,0,83,56,81,127,172,271,234,110,19,4,1079,65,16,18,39,55,129,290,173,50,837,5,11,9,13,13,32,33,15,9,143,125,109,160,226,344,398,430,204,63,2055,5,20,41,45,83,73,26,0,0,291,36,22,45,87,122,91,43,9,0,463,0,3,9,0,10,14,5,0,0,40,0,3,0,0,4,5,3,3,0,22,40,48,95,140,224,180,81,13,0,817,5,8,6,8,12,4,0,0,0,36,3,0,3,6,5,3,0,0,0,21,8,8,8,11,20,6,3,0,0,59
108051168,31,78,197,293,335,282,45,4,0,1272,71,35,52,64,86,137,70,10,3,533,7,6,12,7,10,22,9,0,0,78,4,8,3,11,5,3,0,0,0,35,107,120,269,379,442,450,128,18,3,1912,17,7,23,26,32,31,4,0,0,136,15,8,3,3,3,15,4,0,0,55,32,13,30,25,32,42,5,3,0,192,143,137,295,406,475,495,136,25,3,2107,116,22,33,54,102,314,741,352,86,1833,3,13,29,22,29,41,58,30,23,247,271,163,359,477,606,854,938,408,117,4183,6,47,111,159,236,171,17,0,0,747,105,49,117,243,252,237,51,3,0,1066,17,5,25,10,24,23,7,0,0,110,0,3,3,5,7,9,6,4,3,37,134,106,260,414,516,442,82,13,3,1961,6,10,6,10,14,16,0,0,0,61,16,3,19,12,9,17,3,0,0,73,23,12,24,26,20,33,3,0,0,137
108051169,58,187,443,459,541,449,74,7,0,2215,149,89,116,111,148,174,87,8,0,895,19,21,29,27,25,31,11,0,0,151,7,12,9,13,22,14,9,0,0,83,230,306,598,610,733,670,174,25,4,3355,52,57,83,61,52,45,0,0,0,343,21,16,17,13,16,17,3,0,0,99,68,73,105,70,67,58,8,0,0,446,299,376,701,678,797,733,178,25,4,3795,316,104,157,213,304,472,1025,689,253,3538,29,37,52,58,78,94,107,80,58,593,641,518,910,954,1179,1296,1312,792,316,7927,22,131,255,261,389,256,23,3,0,1338,168,144,282,341,365,341,81,13,0,1729,8,16,25,23,22,34,11,3,0,143,13,3,4,15,17,11,3,0,4,71,207,298,565,629,792,639,121,17,4,3278,21,29,25,29,44,20,0,0,0,178,43,26,37,36,26,22,3,0,0,186,61,56,62,64,68,46,3,0,0,362
108051170,33,88,170,251,392,386,74,17,3,1409,62,31,57,65,125,176,97,10,5,625,3,7,11,12,24,33,8,0,0,101,9,3,5,6,17,14,11,4,0,66,101,126,243,334,558,603,187,33,4,2199,22,29,18,40,45,53,0,0,0,202,8,7,8,8,9,17,0,0,0,60,28,36,31,46,51,67,3,0,0,258,123,164,277,382,611,677,189,38,4,2463,176,34,63,96,177,499,939,405,94,2488,24,21,35,38,80,111,90,36,11,445,323,217,369,522,868,1283,1223,477,107,5394,15,45,83,152,243,199,35,3,0,777,90,59,128,189,314,281,98,10,3,1165,7,0,10,18,31,32,4,0,0,106,5,3,0,10,12,16,5,4,0,54,111,109,225,359,599,531,144,15,4,2095,5,10,18,17,18,7,0,0,0,69,20,8,13,21,29,29,0,0,0,116,23,15,27,37,46,36,0,0,0,184
108051171,20,46,125,114,160,133,19,0,0,612,35,23,28,25,48,52,13,3,0,225,0,7,10,21,17,18,3,0,0,79,3,7,9,0,11,4,0,0,0,29,56,79,169,157,227,205,37,6,0,944,13,17,22,3,14,18,0,0,0,81,14,4,0,3,3,4,3,0,0,36,27,19,22,7,16,23,3,0,0,117,79,98,192,163,251,227,45,3,0,1059,80,19,28,46,68,131,262,168,67,870,9,5,11,11,21,26,15,20,13,130,174,125,233,222,333,380,317,188,84,2060,13,31,58,61,127,81,6,0,0,381,51,30,87,81,107,90,19,0,0,472,5,5,9,6,9,12,0,0,0,45,5,3,3,3,3,6,0,0,0,20,72,77,151,155,246,186,28,0,0,916,6,12,7,7,9,11,0,0,0,59,4,9,9,3,4,3,3,0,0,31,11,16,18,12,17,13,3,0,3,89
