SA2_MAINCODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
117031333,0,48,..,4,0,3,0,3,..,3,0,4,0,4,..,15,0,18,0,18,..,40,3,41,0,41,..,68,3,74,0,74,..,3,0,3,0,3,..,24,0,26,0,26,..,24,0,25,3,32,..,44,3,46,0,46,..,44,6,52,0,52,..,5,0,5,0,5,..,125,8,128,3,133,..,179,14,191,0,190,..,4,0,4,0,4,..,88,29,115,0,115,..,23,3,26,0,26,..,31,16,49,0,50,..,242,21,261,6,267,..,1670,192,1863,19,1877,..,24,3,23,1579,1599,5772,1692,194,1884,1594,9253,12842,..,..,..,..,12842,..,14,0,14,0,14,..,82,7,83,0,83,..,7,0,12,0,12,..,112,27,132,3,139,..,240,62,305,3,307,..,24,8,29,0,29,..,369,95,468,5,470,..,27,0,27,0,29,..,65,0,65,0,65,..,360,22,379,3,383,..,186,3,190,0,198
117031334,0,368,..,6,0,6,0,12,..,0,0,0,0,0,..,34,3,37,0,37,..,32,4,40,0,40,..,74,3,78,0,78,..,7,0,7,0,7,..,33,4,30,0,30,..,55,0,51,0,51,..,192,14,204,0,203,..,42,0,42,0,45,..,19,0,16,0,16,..,305,15,318,3,321,..,184,28,216,3,215,..,27,0,27,0,27,..,336,107,442,4,441,..,21,8,24,0,24,..,116,28,147,0,147,..,337,46,388,4,392,..,4865,1050,5922,38,5959,..,25,7,31,1053,1081,3886,4893,1055,5947,1090,10918,8387,..,..,..,..,8387,..,12,0,12,0,12,..,149,13,165,0,163,..,0,0,0,0,0,..,869,303,1173,7,1179,..,2849,669,3523,19,3544,..,224,81,305,3,304,..,3941,1055,4998,34,5026,..,15,3,20,0,20,..,47,0,47,0,47,..,262,16,281,3,282,..,85,0,86,0,86
117031335,0,140,..,4,3,5,0,5,..,3,0,3,0,3,..,27,6,31,0,31,..,23,3,21,0,23,..,97,67,164,0,168,..,5,0,5,0,5,..,25,4,31,0,31,..,27,0,27,0,27,..,227,10,234,0,234,..,33,0,36,0,40,..,33,0,33,0,35,..,322,11,331,3,334,..,181,21,204,3,207,..,10,0,10,0,10,..,183,69,249,5,260,..,22,7,28,3,27,..,132,54,184,0,183,..,259,31,292,6,297,..,3847,879,4730,37,4766,..,25,0,28,1205,1235,4875,3871,879,4758,1244,10877,11049,..,..,..,..,11049,..,7,0,10,0,10,..,206,38,245,0,242,..,6,0,6,0,6,..,565,256,827,3,827,..,2328,491,2819,11,2831,..,186,65,245,0,245,..,3080,807,3890,16,3903,..,27,0,31,0,31,..,44,0,44,0,44,..,246,10,254,0,251,..,126,3,129,4,129
117031336,4,85,..,6,0,6,0,6,..,6,3,10,0,10,..,20,3,16,0,22,..,19,0,18,0,18,..,54,24,78,0,78,..,0,0,0,0,0,..,9,0,9,0,9,..,11,0,11,0,11,..,74,10,85,3,89,..,26,0,26,0,29,..,6,0,10,0,10,..,120,10,134,3,138,..,119,12,127,0,130,..,8,0,8,0,8,..,241,119,360,3,359,..,0,3,6,0,6,..,56,11,70,0,70,..,199,23,221,3,220,..,1745,491,2239,21,2255,..,10,5,16,782,802,3922,1759,498,2259,801,6985,9565,..,..,..,..,9565,..,11,0,11,0,11,..,59,6,69,0,69,..,6,0,6,0,6,..,252,156,414,3,414,..,381,173,552,3,555,..,47,19,57,0,57,..,677,344,1025,5,1025,..,22,0,22,0,22,..,67,0,68,0,68,..,309,16,327,0,324,..,100,0,101,0,105
117031337,8,662,..,8,0,8,0,8,..,0,0,0,0,0,..,11,0,11,0,11,..,13,0,13,0,13,..,50,3,53,0,53,..,3,0,3,0,3,..,8,0,10,0,10,..,37,0,43,0,43,..,957,123,1080,9,1089,..,38,0,38,0,38,..,13,0,14,0,14,..,1050,123,1169,9,1179,..,123,13,135,3,142,..,20,3,18,0,18,..,1455,804,2260,25,2286,..,9,0,7,0,7,..,213,22,230,0,230,..,246,23,268,7,271,..,6679,2065,8749,78,8822,..,44,6,47,1793,1836,2932,6721,2073,8794,1868,13597,6885,..,..,..,..,6885,..,22,0,22,0,22,..,155,25,180,0,182,..,3,0,3,0,3,..,890,247,1136,3,1140,..,3163,949,4113,20,4134,..,202,74,274,3,274,..,4250,1267,5520,28,5554,..,22,0,22,0,22,..,30,0,30,0,30,..,229,16,245,4,244,..,87,3,90,0,90
117031338,0,261,..,15,0,15,0,15,..,8,0,9,0,9,..,80,4,87,0,93,..,53,11,61,0,61,..,315,165,473,3,478,..,8,0,8,0,8,..,55,11,70,0,70,..,27,4,32,0,32,..,294,36,327,0,331,..,69,0,69,0,69,..,18,0,18,0,18,..,403,37,440,0,447,..,260,29,286,4,284,..,16,0,13,0,13,..,94,32,128,0,127,..,47,11,64,0,64,..,111,60,172,3,176,..,483,108,596,16,613,..,6411,1497,7905,47,7959,..,41,3,44,1579,1620,6567,6450,1501,7948,1627,16147,14558,..,..,..,..,14558,..,14,0,14,0,14,..,319,50,366,3,373,..,8,0,8,0,8,..,1004,254,1261,3,1265,..,4726,1093,5823,32,5859,..,325,155,482,0,482,..,6063,1506,7571,42,7605,..,45,9,54,0,54,..,42,0,43,0,43,..,240,6,250,0,247,..,172,5,176,0,175
118011339,0,13,..,9,0,10,0,10,..,7,0,7,3,11,..,9,0,9,0,9,..,37,3,38,0,38,..,203,31,234,0,232,..,0,0,0,0,0,..,14,0,18,0,18,..,14,0,14,0,14,..,6,0,6,0,6,..,25,0,25,0,30,..,0,0,0,0,0,..,52,0,52,0,50,..,177,20,196,0,197,..,0,0,0,0,0,..,28,5,30,0,30,..,0,0,0,0,0,..,14,0,17,0,17,..,477,33,511,3,511,..,1790,150,1943,17,1964,..,13,4,15,923,943,6424,1801,153,1959,943,9325,12887,..,..,..,..,12887,..,19,0,19,0,19,..,59,10,70,0,70,..,0,0,0,0,0,..,54,9,67,0,64,..,90,25,120,0,117,..,7,0,11,3,15,..,157,39,190,4,194,..,23,0,20,0,20,..,28,0,28,0,28,..,383,15,401,3,410,..,188,4,186,3,191
118011340,0,19,..,5,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,39,3,39,0,39,..,156,34,184,0,184,..,4,0,4,0,4,..,9,0,13,0,13,..,8,0,8,0,8,..,8,0,15,0,15,..,22,0,22,0,22,..,3,0,3,0,3,..,45,0,45,0,45,..,254,16,264,0,264,..,0,0,0,0,0,..,15,0,10,0,10,..,8,0,8,0,8,..,8,0,8,0,8,..,529,31,568,9,575,..,1957,135,2096,17,2114,..,23,0,26,1167,1190,7152,1980,135,2116,1184,10453,14361,..,..,..,..,14361,..,24,0,22,0,22,..,47,3,52,0,56,..,3,0,3,0,3,..,62,9,70,0,70,..,81,13,98,0,98,..,12,0,12,0,12,..,156,17,175,0,175,..,26,0,26,0,26,..,78,3,80,0,79,..,404,16,418,3,420,..,249,4,258,3,254
118011341,0,60,..,0,0,0,0,0,..,9,0,9,0,9,..,19,0,17,0,17,..,37,3,36,0,42,..,183,42,224,0,223,..,0,0,0,0,0,..,11,3,10,0,14,..,21,0,24,0,24,..,26,0,30,0,30,..,40,3,44,0,43,..,4,0,4,0,4,..,94,3,97,0,101,..,154,17,172,0,173,..,4,0,4,0,4,..,41,7,46,0,46,..,3,0,3,0,3,..,19,3,24,0,24,..,422,37,460,0,460,..,1926,262,2188,13,2197,..,39,3,43,1021,1064,5644,1965,263,2228,1034,8906,10919,..,..,..,..,10919,..,14,0,14,0,14,..,35,8,43,0,43,..,0,0,0,0,0,..,151,21,168,0,168,..,285,77,367,0,368,..,35,8,38,0,38,..,474,108,578,0,581,..,24,4,28,0,28,..,35,0,43,0,43,..,239,15,256,3,253,..,115,4,114,3,120
118011342,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
118011343,0,42,..,7,0,4,0,4,..,0,0,0,0,3,..,29,0,32,0,32,..,44,4,45,0,45,..,117,8,128,0,128,..,0,0,0,0,0,..,23,0,23,0,23,..,19,0,19,0,19,..,16,3,18,0,18,..,48,0,48,0,48,..,3,0,3,0,3,..,88,3,88,0,88,..,156,8,162,0,165,..,0,0,0,0,0,..,32,0,34,0,34,..,4,0,9,0,9,..,29,0,32,0,33,..,485,29,509,3,518,..,2087,154,2238,17,2259,..,40,3,43,1258,1304,9680,2127,155,2285,1276,13244,18381,..,..,..,..,18381,..,51,0,51,0,52,..,57,3,55,0,55,..,0,0,0,0,3,..,249,21,273,3,270,..,362,102,458,0,464,..,28,12,35,0,32,..,639,128,768,7,770,..,19,5,25,0,25,..,29,0,34,0,31,..,311,5,317,3,314,..,167,6,170,0,170
118011344,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,18,0,21,0,21,..,23,0,23,0,23,..,178,22,201,0,196,..,0,0,0,0,0,..,16,0,14,0,14,..,23,0,23,0,23,..,14,3,19,0,19,..,32,0,33,0,33,..,3,0,3,0,3,..,70,3,73,0,73,..,80,5,80,4,84,..,0,0,0,0,0,..,13,0,8,0,8,..,6,0,4,0,7,..,14,0,14,0,14,..,348,22,369,9,378,..,1209,106,1316,19,1328,..,20,3,23,324,346,3971,1230,107,1336,339,5647,7707,..,..,..,..,7707,..,22,0,22,0,22,..,39,0,42,0,42,..,0,0,0,0,0,..,53,11,64,0,64,..,127,37,163,0,163,..,9,0,13,0,13,..,188,47,237,0,236,..,10,0,10,0,10,..,22,0,22,0,22,..,88,4,94,0,94,..,67,3,72,0,77
118011345,0,18,..,12,0,12,0,12,..,4,0,4,0,4,..,12,0,12,0,12,..,18,0,20,0,20,..,48,12,52,0,52,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,22,0,22,0,22,..,18,3,23,0,23,..,3,0,3,0,3,..,46,4,49,0,49,..,112,11,130,0,125,..,0,0,0,0,0,..,37,10,46,0,46,..,8,0,8,0,8,..,27,0,27,0,24,..,164,17,180,4,180,..,1035,95,1130,13,1147,..,20,0,20,765,784,6045,1052,95,1147,776,7969,11584,..,..,..,..,11584,..,19,0,22,0,22,..,21,0,23,0,23,..,0,0,0,0,0,..,83,6,92,6,89,..,111,15,125,0,128,..,6,0,11,0,11,..,205,20,222,3,227,..,21,3,20,0,20,..,28,3,30,0,30,..,241,3,248,3,250,..,101,3,99,0,107
118011346,0,23,..,0,0,3,0,3,..,0,0,0,0,0,..,9,0,13,0,12,..,13,0,13,0,13,..,84,7,86,3,94,..,0,0,0,0,0,..,12,0,18,0,18,..,9,0,9,0,9,..,12,0,8,0,8,..,15,0,15,0,15,..,11,0,11,3,7,..,45,0,44,3,48,..,47,0,44,0,44,..,5,0,5,0,5,..,3,0,4,0,4,..,14,0,15,0,15,..,7,4,12,0,12,..,158,13,172,0,172,..,1008,95,1102,10,1111,..,7,0,12,405,416,4785,1018,92,1115,413,6312,9074,..,..,..,..,9074,..,17,0,17,0,17,..,24,0,24,0,26,..,3,0,3,0,3,..,136,23,155,0,155,..,196,54,250,0,251,..,10,5,22,0,22,..,341,85,427,0,427,..,10,0,10,0,10,..,12,0,12,0,12,..,136,7,140,0,140,..,69,0,74,0,74
118011347,0,7,..,7,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,11,0,12,0,12,..,21,3,30,0,30,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,19,0,19,0,19,..,36,0,39,0,39,..,6,0,6,0,6,..,14,0,10,0,10,..,3,0,3,0,3,..,14,0,14,0,14,..,92,9,98,0,98,..,541,34,573,3,581,..,6,0,10,418,425,3190,547,36,590,418,4195,5825,..,..,..,..,5825,..,11,0,11,0,11,..,19,0,19,0,19,..,0,0,0,0,0,..,60,9,65,0,65,..,102,23,121,0,121,..,7,0,7,0,7,..,163,29,195,0,195,..,10,0,16,0,16,..,21,0,21,0,21,..,95,0,95,0,95,..,47,0,51,0,48
118021348,0,25,..,3,0,3,0,3,..,3,0,3,0,3,..,16,0,12,0,12,..,44,12,55,0,60,..,158,36,194,0,199,..,0,0,0,0,0,..,20,6,27,0,27,..,15,0,15,0,18,..,40,0,41,0,41,..,20,0,19,0,19,..,11,0,11,0,11,..,82,3,81,0,86,..,163,19,185,0,184,..,3,0,3,0,8,..,24,3,33,0,33,..,20,6,25,0,25,..,22,6,31,0,31,..,387,35,420,14,437,..,2141,228,2367,37,2404,..,27,3,23,1060,1086,9933,2168,226,2392,1092,13419,18910,..,..,..,..,18910,..,28,0,28,0,28,..,141,6,152,4,152,..,0,0,0,0,0,..,165,35,195,0,195,..,186,42,228,0,228,..,19,4,26,0,26,..,369,85,449,0,450,..,43,7,43,0,43,..,69,6,77,0,80,..,442,16,453,6,462,..,229,4,240,5,242
118021350,0,53,..,10,0,10,0,10,..,40,4,44,0,44,..,25,4,32,0,32,..,57,6,62,0,66,..,119,37,152,0,154,..,13,0,13,0,13,..,36,7,44,0,44,..,30,0,29,0,29,..,108,12,121,0,122,..,37,0,45,0,45,..,5,3,11,0,11,..,189,15,203,0,205,..,160,28,187,0,187,..,6,0,6,0,6,..,38,6,43,0,44,..,19,0,19,0,19,..,39,14,50,0,50,..,331,41,376,4,377,..,2697,476,3170,30,3198,..,36,4,42,868,907,7386,2732,477,3213,900,11493,14788,..,..,..,..,14788,..,28,0,32,0,32,..,192,28,217,0,218,..,27,0,27,3,28,..,486,146,632,4,635,..,614,166,779,8,793,..,76,16,94,0,94,..,1184,329,1505,10,1523,..,66,6,71,0,71,..,39,0,39,0,41,..,312,16,324,0,324,..,79,0,85,0,85
118021564,0,64,..,3,0,3,0,3,..,4,0,4,0,4,..,57,0,62,0,62,..,19,0,23,0,23,..,62,5,66,0,66,..,3,0,3,0,3,..,16,0,16,0,16,..,36,0,36,0,36,..,179,11,189,0,189,..,40,0,40,0,40,..,81,0,80,0,80,..,333,10,344,0,347,..,115,15,132,0,129,..,21,0,21,0,21,..,66,4,74,0,74,..,13,0,16,0,16,..,76,11,78,0,78,..,185,25,209,0,210,..,3056,362,3423,14,3436,..,12,0,14,545,560,3413,3068,369,3436,559,7407,7046,..,..,..,..,7046,..,13,0,13,0,13,..,152,13,170,0,169,..,8,0,8,0,8,..,723,98,818,3,822,..,1908,256,2159,13,2171,..,166,73,234,0,233,..,2792,426,3213,18,3235,..,17,0,17,0,17,..,14,0,14,0,14,..,95,3,94,0,99,..,61,0,61,0,61
118021565,0,48,..,0,0,0,0,0,..,11,0,11,0,8,..,24,5,25,0,25,..,20,0,26,0,26,..,61,5,67,0,67,..,0,0,0,0,0,..,19,0,20,0,20,..,26,0,26,0,25,..,262,40,302,0,302,..,44,0,44,0,47,..,102,4,101,0,101,..,433,40,476,3,476,..,91,13,104,0,105,..,17,0,17,0,17,..,70,16,80,0,80,..,13,0,13,0,13,..,57,12,67,0,67,..,218,20,235,4,239,..,3710,679,4386,30,4419,..,12,0,14,344,354,2860,3722,680,4400,371,7639,5942,..,..,..,..,5942,..,10,0,10,0,10,..,114,19,127,3,133,..,0,0,0,0,0,..,640,114,756,3,760,..,3022,595,3616,11,3632,..,237,99,335,0,335,..,3899,807,4706,19,4721,..,15,0,16,0,16,..,21,3,22,0,22,..,96,0,99,0,99,..,58,0,57,0,57
118021566,0,14,..,0,0,0,0,0,..,10,0,10,0,10,..,4,0,4,3,9,..,23,4,25,0,25,..,57,9,70,0,70,..,0,0,0,0,0,..,8,0,9,0,9,..,5,0,8,0,8,..,83,9,92,0,92,..,22,0,21,0,23,..,3,0,3,0,3,..,108,16,123,0,123,..,63,6,73,0,70,..,0,0,0,0,0,..,27,3,36,0,36,..,0,0,0,0,0,..,19,0,18,0,18,..,162,19,178,3,184,..,1605,292,1899,23,1921,..,11,0,9,209,221,2949,1617,292,1908,236,5090,5841,..,..,..,..,5841,..,8,0,8,0,8,..,85,14,93,3,96,..,4,0,4,0,4,..,358,105,460,0,460,..,443,110,548,3,555,..,32,10,40,0,40,..,828,219,1053,3,1054,..,21,8,24,0,24,..,9,0,9,0,6,..,187,15,203,0,204,..,77,4,80,0,80
118021567,0,14,..,6,0,6,0,6,..,3,0,8,0,8,..,17,0,16,0,16,..,49,6,55,0,55,..,111,41,156,0,157,..,0,0,0,0,0,..,23,3,28,0,28,..,12,0,12,0,12,..,48,12,65,0,65,..,21,0,19,0,19,..,8,0,5,0,5,..,91,12,109,0,107,..,126,17,143,0,143,..,0,0,0,0,0,..,24,3,27,0,27,..,11,0,14,0,16,..,27,5,33,0,33,..,280,57,333,0,334,..,1524,323,1843,17,1862,..,13,8,21,362,381,3303,1541,326,1869,374,5542,6480,..,..,..,..,6480,..,14,0,14,0,14,..,70,17,84,0,84,..,0,0,0,0,0,..,200,57,255,4,258,..,269,89,356,0,356,..,24,15,36,0,36,..,490,155,653,4,657,..,27,3,31,0,31,..,12,0,12,0,12,..,195,5,198,0,200,..,77,4,78,3,80
118021568,0,42,..,3,0,3,0,3,..,7,0,8,0,8,..,19,0,14,0,20,..,12,0,8,0,8,..,80,9,93,0,93,..,0,0,0,0,0,..,9,3,8,0,8,..,3,0,3,0,3,..,264,23,289,0,290,..,16,0,16,0,16,..,5,0,7,0,7,..,289,30,322,0,317,..,82,16,98,0,98,..,3,0,3,0,3,..,28,6,36,0,36,..,5,0,9,0,9,..,24,5,26,0,26,..,173,29,202,0,205,..,2130,414,2544,19,2562,..,14,3,15,281,299,2335,2146,418,2559,294,5198,4687,..,..,..,..,4687,..,4,0,4,0,4,..,169,69,234,3,237,..,0,0,0,0,0,..,535,113,645,0,645,..,983,220,1209,4,1209,..,81,15,91,0,91,..,1598,349,1944,6,1951,..,37,3,40,0,40,..,9,0,9,0,9,..,138,14,156,0,154,..,43,0,43,0,43
118021569,0,29,..,3,0,3,0,3,..,0,0,4,0,4,..,10,0,10,0,10,..,46,3,46,0,48,..,148,21,173,0,171,..,0,0,0,0,0,..,17,0,17,0,17,..,19,0,19,0,19,..,37,3,38,0,41,..,36,0,36,0,34,..,28,0,28,0,28,..,116,3,114,0,115,..,146,15,168,0,168,..,9,0,9,0,9,..,19,10,32,0,32,..,11,0,11,0,11,..,27,3,34,0,34,..,352,32,377,4,384,..,1838,201,2036,16,2047,..,29,0,29,542,569,6285,1865,201,2065,553,8901,11977,..,..,..,..,11977,..,20,0,20,0,20,..,71,0,76,0,76,..,0,0,0,0,0,..,154,26,184,0,186,..,363,84,445,0,445,..,38,7,39,0,39,..,560,115,669,0,668,..,26,0,22,0,22,..,34,0,34,0,38,..,193,14,206,0,206,..,156,11,164,0,165
118021570,0,35,..,0,0,3,0,3,..,0,3,3,0,3,..,5,0,6,0,6,..,20,3,20,0,20,..,64,4,74,0,74,..,0,0,0,0,0,..,13,0,16,0,16,..,28,0,31,0,31,..,33,3,41,0,38,..,54,0,54,0,54,..,11,0,13,0,13,..,128,8,134,0,133,..,101,8,113,3,116,..,10,0,10,0,10,..,36,10,46,0,44,..,3,0,3,0,3,..,32,0,32,0,32,..,232,23,259,0,256,..,1618,213,1834,12,1844,..,16,0,15,610,629,4311,1633,214,1850,628,6787,8278,..,..,..,..,8278,..,6,0,6,0,6,..,54,5,58,0,60,..,0,0,0,0,0,..,163,33,196,0,196,..,640,121,763,3,763,..,43,19,63,0,63,..,852,173,1025,3,1025,..,10,0,15,0,15,..,19,0,26,0,26,..,152,8,168,0,164,..,93,0,92,3,96
119011354,3,32,..,142,23,162,3,164,..,22,3,27,0,27,..,8,3,10,0,10,..,31,11,45,0,45,..,12,3,19,0,19,..,59,0,56,0,56,..,22,0,25,0,25,..,22,0,22,0,22,..,27,3,30,0,30,..,35,3,40,0,40,..,6,0,6,0,6,..,90,10,94,0,94,..,83,18,102,3,101,..,4,0,4,0,4,..,26,4,27,0,27,..,32,10,44,0,44,..,602,459,1057,3,1062,..,415,119,533,10,540,..,4840,1262,6103,50,6154,..,40,9,50,507,551,4405,4883,1275,6155,559,11114,8728,..,..,..,..,8728,..,0,0,0,0,0,..,4764,697,5461,43,5501,..,0,0,0,0,0,..,210,96,303,4,309,..,152,94,244,0,248,..,11,8,22,0,22,..,367,204,572,5,577,..,97,11,109,0,109,..,6,0,6,0,6,..,23,3,32,0,32,..,64,0,64,0,64
