SA2_MAINCODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
108051170,28,8,3,3,4,0,47,12,4,0,3,3,0,18,18,4,7,0,4,0,34,10,5,10,0,3,0,33,35,19,13,9,3,0,72,36,16,18,6,9,0,78,31,33,18,6,8,0,102,40,41,21,3,3,0,117,29,43,11,10,9,4,105,34,30,19,6,3,0,90,24,35,11,4,3,0,77,29,37,7,3,4,0,77,17,17,0,0,0,0,38,3,5,3,0,0,0,16,23,22,5,5,0,0,50,16,15,11,0,0,0,44,3,6,5,0,0,0,14,3,11,0,0,0,0,14,22,15,12,3,0,0,53,413,357,169,74,61,8,1076
108051171,5,3,3,0,4,0,14,3,0,0,0,3,0,4,6,0,4,0,6,0,19,9,10,3,3,3,0,24,10,9,3,0,4,0,25,20,9,7,5,10,0,56,18,16,14,11,5,0,62,19,35,12,5,8,0,84,16,31,9,0,0,0,54,7,22,10,5,4,0,52,11,17,7,0,0,0,37,10,13,4,0,0,0,29,3,3,0,0,0,0,10,0,3,0,0,0,0,3,5,3,3,0,0,0,11,3,4,4,0,0,0,9,3,0,0,0,0,0,7,0,4,0,0,0,0,4,7,5,5,0,0,0,26,157,195,88,38,49,0,522
109011172,16,13,11,0,0,0,38,5,3,3,0,0,0,16,12,3,6,0,0,0,24,13,9,7,4,5,0,33,22,18,6,3,5,0,52,27,30,23,3,11,3,96,34,62,13,9,8,0,120,60,88,22,17,7,0,199,66,97,17,6,7,0,198,72,130,26,13,6,4,252,49,97,20,13,3,0,176,64,132,25,8,8,0,240,18,57,12,0,0,0,94,9,14,4,0,0,0,28,20,56,5,5,0,0,88,23,50,17,0,0,0,89,7,16,7,0,0,0,27,0,8,3,0,0,0,7,15,33,7,3,0,0,65,530,917,241,89,63,10,1846
109011173,8,7,6,4,0,0,22,4,0,3,0,3,0,14,11,10,4,3,4,0,30,11,11,0,0,3,0,18,10,14,12,5,6,0,45,31,31,15,14,5,0,107,35,54,15,12,5,4,125,43,57,23,15,9,0,148,23,53,17,10,8,0,104,30,45,21,3,0,0,97,12,30,15,0,3,0,57,20,44,20,4,3,0,91,4,8,0,0,0,0,13,4,3,0,0,0,0,10,10,14,5,0,0,0,34,0,12,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,18,8,3,3,0,39,276,419,160,68,51,7,984
109011174,19,10,6,0,0,0,37,9,3,0,0,0,0,12,14,3,4,0,3,0,28,4,6,3,0,0,0,13,9,6,3,5,6,0,32,22,19,4,3,5,0,52,16,15,12,3,3,3,56,23,39,19,7,4,0,95,23,42,14,3,9,0,89,20,43,18,3,4,0,90,11,36,5,0,4,0,52,19,34,11,0,3,0,69,5,16,3,0,0,0,26,7,10,9,0,0,0,27,14,21,7,3,0,0,36,16,28,10,3,0,0,52,4,11,0,0,0,0,13,6,12,0,0,0,0,21,12,12,5,0,4,0,27,256,363,127,36,48,5,834
109011175,27,27,19,4,0,0,75,10,6,3,0,0,0,24,23,16,3,4,7,0,46,16,11,8,3,0,0,43,35,39,13,6,12,0,101,33,60,10,9,12,0,127,45,50,18,7,5,0,123,37,64,18,8,12,0,135,29,56,20,7,4,0,116,27,52,12,4,4,0,105,16,29,10,3,0,0,52,24,60,19,4,3,3,111,12,24,5,0,0,0,48,8,7,8,0,0,0,15,17,32,11,0,3,0,70,14,35,10,0,0,0,60,3,17,4,0,0,0,15,4,7,5,0,0,0,18,25,30,11,5,3,0,73,412,598,219,67,60,6,1359
109011176,17,5,5,0,4,0,35,9,0,5,0,0,0,11,15,4,7,4,0,0,32,6,6,9,0,3,0,24,33,10,12,13,5,0,83,35,44,20,13,9,0,115,43,70,28,16,8,0,168,61,98,30,19,21,0,217,47,86,17,8,0,0,164,40,64,25,4,5,0,147,14,46,4,3,3,0,72,17,27,19,0,0,0,70,3,9,0,0,0,0,22,3,8,3,0,0,0,13,8,9,6,0,3,0,32,3,11,8,3,0,0,29,4,0,0,0,0,0,7,3,0,3,0,0,0,6,25,21,5,3,3,0,65,398,522,204,95,70,4,1295
109021177,3,3,5,0,0,0,12,0,0,0,0,0,0,0,5,3,0,0,3,0,10,4,3,0,0,0,0,10,10,12,6,0,3,0,26,10,8,5,6,4,0,31,6,11,5,0,0,0,21,3,8,4,3,0,0,23,3,11,4,0,0,0,19,0,0,3,0,0,0,9,0,3,0,0,0,0,6,3,6,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,7,0,0,0,12,60,70,43,14,10,3,196
109021178,7,6,3,0,0,0,14,3,3,0,0,0,0,7,7,4,7,0,0,0,18,3,6,0,3,0,0,17,23,15,8,5,5,0,53,29,31,20,9,7,0,96,16,23,9,3,4,0,57,12,36,9,0,3,0,67,11,23,9,0,0,0,49,9,38,9,3,0,0,53,11,16,9,0,0,0,34,9,18,12,0,0,0,35,0,12,3,0,0,0,15,3,5,0,0,0,0,4,4,7,3,0,0,0,12,8,6,3,0,0,0,17,0,3,4,0,4,0,8,6,4,4,0,0,0,12,19,14,7,0,0,0,38,180,275,94,28,31,0,606
109021179,10,12,7,0,0,0,23,0,0,0,0,0,0,0,0,6,4,3,0,0,10,4,6,3,0,5,0,18,15,10,0,0,0,0,30,7,15,8,0,0,0,35,11,15,3,0,0,0,28,7,8,3,0,0,0,22,0,7,0,0,0,0,11,3,16,3,0,0,0,22,3,0,0,0,0,0,7,6,4,3,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,4,3,3,0,0,0,0,8,0,0,3,0,0,0,3,3,0,0,0,0,0,3,4,7,0,0,0,0,10,87,116,37,11,11,3,261
109031180,14,0,3,0,3,0,20,3,0,0,0,0,0,3,11,0,0,0,0,0,18,0,0,3,0,0,0,12,16,13,11,0,12,0,51,20,18,7,4,3,0,56,19,20,9,3,0,0,52,24,36,13,4,3,0,79,17,23,10,3,0,0,54,11,21,5,4,3,0,46,4,13,8,0,0,0,24,15,13,6,0,0,0,30,0,3,0,0,0,0,4,0,3,0,0,0,0,3,0,11,0,0,0,0,7,3,4,3,0,0,0,16,3,3,0,0,0,0,9,0,0,0,0,0,0,0,6,9,4,0,3,0,25,175,202,86,27,30,3,524
109031181,19,14,10,0,3,0,46,9,0,3,0,0,0,9,11,4,0,0,0,0,14,11,0,0,8,0,0,16,17,8,0,0,6,0,26,22,26,5,0,3,0,56,16,30,16,3,5,0,65,27,48,6,14,4,0,96,22,26,12,3,4,0,62,21,34,8,0,0,0,71,4,12,4,0,0,0,19,12,26,5,3,0,0,55,4,3,3,0,0,0,9,0,4,0,0,0,0,7,11,13,7,0,3,0,29,0,13,0,0,0,0,16,3,0,0,0,0,0,3,3,3,0,0,0,0,6,12,10,3,3,0,0,32,222,272,86,39,27,3,650
109031182,11,4,3,0,0,0,23,5,3,0,0,0,0,9,10,5,0,0,3,0,17,16,3,3,0,3,0,25,29,23,10,14,13,0,85,33,40,15,3,3,0,94,27,39,13,4,7,0,94,20,31,7,3,3,0,74,12,19,5,4,0,0,45,4,25,7,0,4,0,41,3,24,3,0,0,0,30,8,16,3,0,3,0,33,3,6,0,0,0,0,12,0,3,0,0,0,0,7,7,18,0,0,3,0,24,4,11,0,0,0,0,18,7,9,3,0,0,0,13,0,4,0,0,0,0,4,16,9,5,5,3,0,45,225,283,98,35,46,3,684
109031183,28,28,16,0,4,0,81,8,0,0,0,3,0,9,24,8,3,0,0,0,33,9,10,3,0,3,0,23,21,18,9,3,3,0,55,18,11,14,7,3,4,51,21,20,3,9,0,0,54,9,23,6,0,0,0,43,5,12,4,0,3,0,21,17,12,8,0,0,0,34,3,7,6,0,0,0,13,12,15,4,0,0,0,37,5,3,3,0,0,0,9,3,3,0,0,0,0,4,4,6,0,0,0,0,11,4,12,0,0,0,0,17,6,3,0,0,0,0,7,7,6,0,0,0,0,8,23,9,6,3,0,0,40,213,211,82,28,19,12,562
109031184,10,10,0,0,0,0,17,6,0,0,0,0,0,6,13,0,3,0,0,0,10,6,0,0,0,0,0,10,15,4,3,0,0,0,21,11,15,10,0,3,0,35,16,10,4,3,3,0,31,17,32,4,4,4,0,61,18,26,8,3,3,0,55,13,43,6,3,3,0,65,9,29,5,3,0,0,51,19,34,16,0,0,0,70,6,19,0,0,0,0,25,0,3,0,0,0,0,12,8,18,4,0,0,0,28,0,18,3,0,0,0,18,3,4,0,0,0,0,8,0,3,0,0,0,0,4,17,10,3,0,4,0,34,176,278,76,22,19,0,578
109031185,26,14,14,3,0,0,62,3,0,0,0,0,0,8,24,11,3,3,0,0,38,20,10,4,4,3,0,41,29,17,12,4,12,0,72,20,30,8,8,3,3,80,31,33,8,4,5,0,83,19,41,5,4,4,0,78,18,28,5,3,0,0,55,14,28,18,6,0,0,63,9,20,3,3,0,0,38,10,18,8,0,3,0,47,3,8,0,0,0,0,15,0,3,0,0,0,0,4,5,0,0,0,0,0,10,4,12,6,0,0,0,23,7,6,3,0,0,0,15,4,8,0,0,3,0,15,21,14,6,0,4,0,50,278,311,121,43,37,4,796
110011186,28,11,16,0,3,0,57,10,3,3,4,0,0,19,9,14,4,3,3,0,35,16,5,4,3,3,0,32,35,17,14,11,12,0,87,45,35,14,13,8,0,108,52,73,27,20,11,0,180,67,84,21,22,17,0,210,55,86,25,10,10,5,198,37,111,34,9,7,0,197,30,55,15,11,3,0,111,48,72,18,6,3,3,147,7,34,6,3,0,0,51,5,18,0,0,0,0,24,19,37,18,0,3,0,82,22,61,13,5,3,0,109,10,14,7,3,0,0,29,9,17,0,0,0,0,28,24,23,9,7,5,0,68,520,764,247,128,94,13,1763
110011187,11,9,3,0,3,0,34,4,3,0,0,0,0,3,3,4,3,0,0,0,13,7,5,0,0,0,0,15,11,10,3,3,0,0,27,11,20,5,0,4,0,38,15,18,12,0,0,0,39,7,20,6,0,3,0,41,13,14,0,3,3,0,29,7,12,3,3,3,0,27,0,9,0,0,0,0,12,4,8,5,0,0,0,25,3,4,0,0,0,0,4,0,3,0,0,0,0,3,0,12,0,0,0,0,13,4,7,3,0,0,0,14,3,3,0,0,0,0,5,6,7,0,0,0,0,11,3,14,0,0,0,0,21,115,170,52,14,21,3,365
110011188,12,3,3,0,0,0,22,3,0,0,0,0,0,4,5,0,0,0,7,0,14,13,4,3,0,3,0,21,10,5,7,3,3,0,35,16,24,4,7,0,0,54,22,29,3,3,7,0,58,21,33,4,3,7,0,72,22,31,5,9,0,0,66,15,31,10,4,3,0,64,20,24,4,0,0,0,48,16,39,4,3,4,0,64,5,12,0,0,0,0,20,3,6,4,0,0,0,13,8,10,3,3,0,0,28,8,14,6,0,0,0,28,0,5,0,0,0,0,6,3,0,0,0,0,0,5,9,10,3,5,0,0,26,217,280,84,36,33,0,649
110011189,9,7,7,0,0,0,27,0,0,0,0,0,0,0,7,3,0,5,0,0,10,7,0,0,0,3,0,7,6,3,3,0,3,0,14,10,8,4,0,0,0,18,9,12,4,0,0,0,30,3,5,0,0,3,0,16,3,3,0,0,0,0,13,3,7,3,0,0,0,17,3,0,0,0,0,0,8,0,7,3,0,0,0,12,3,3,0,0,0,0,4,0,3,0,0,0,0,3,0,7,0,0,0,0,6,3,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,11,3,3,0,23,78,82,36,16,11,0,222
110021190,18,14,3,0,0,0,35,5,3,0,0,0,0,13,9,5,11,3,0,0,34,23,7,4,0,3,0,35,25,24,10,8,7,0,72,29,39,12,7,6,0,98,26,30,10,8,7,0,83,23,27,12,0,3,0,77,22,20,6,4,0,0,51,9,23,0,0,4,0,45,10,10,4,6,3,0,29,12,18,4,0,0,0,36,5,5,4,0,0,0,10,0,9,0,0,0,0,6,3,9,3,0,0,0,19,10,12,3,4,0,0,24,6,3,3,0,0,0,13,3,8,0,0,0,0,10,13,5,6,3,0,0,35,261,265,93,57,44,0,723
110021191,15,0,3,3,0,0,28,4,0,0,0,0,0,8,13,3,7,0,3,0,25,10,3,6,4,6,0,32,33,29,13,9,10,0,98,36,31,13,14,5,0,99,52,58,17,20,12,0,151,36,67,18,6,15,0,142,16,63,8,12,0,0,94,30,56,13,4,4,0,103,17,30,8,0,0,0,57,25,32,10,3,0,0,69,6,9,3,0,4,0,27,3,11,0,0,0,0,20,6,8,10,3,0,0,25,12,25,10,0,0,0,43,3,3,0,0,0,0,7,0,3,0,0,0,0,7,18,11,6,3,4,0,44,335,433,149,82,68,9,1073
110021192,24,9,5,0,0,0,42,6,0,0,0,0,0,12,10,3,3,3,0,0,24,14,7,3,4,0,0,31,11,11,10,10,3,0,44,10,14,10,3,3,0,45,18,12,3,3,0,0,46,13,19,6,3,0,0,41,3,6,7,0,0,0,23,8,9,3,0,0,0,18,6,4,5,0,0,0,12,9,8,6,3,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,10,3,5,3,0,0,0,8,0,0,0,0,0,0,3,0,8,3,0,0,0,8,8,5,9,0,0,0,24,147,147,77,41,18,0,425
110021193,20,15,5,0,0,0,40,3,0,0,0,0,0,4,6,8,0,0,0,0,11,4,17,10,3,4,0,33,15,23,11,6,3,0,59,19,19,5,6,0,0,46,17,22,3,4,0,0,53,12,13,0,3,4,0,38,8,14,3,0,0,0,27,4,17,4,0,0,0,27,3,6,6,0,0,0,20,7,11,3,0,0,0,26,3,0,0,0,0,0,3,3,0,0,0,0,0,3,6,4,3,0,0,0,11,4,4,3,0,0,0,12,4,0,0,0,0,0,5,5,7,0,0,0,0,12,12,9,6,0,0,0,36,163,193,72,34,14,0,465
110021194,23,5,6,0,0,0,34,8,0,0,0,0,0,4,14,5,0,0,3,0,30,11,6,4,0,3,0,26,14,10,7,0,3,3,46,27,16,6,0,3,0,47,18,22,9,0,4,0,57,14,20,0,3,10,0,44,11,17,3,3,3,0,39,12,6,6,3,0,0,31,5,9,3,0,0,0,20,12,17,4,3,0,0,31,0,3,3,0,0,0,7,0,0,0,0,0,0,0,3,11,0,0,3,0,13,4,3,0,0,0,0,7,3,3,0,0,0,0,3,4,3,0,0,0,0,5,10,9,3,0,0,0,20,183,165,59,27,27,3,465
110031195,12,4,0,0,0,0,13,0,0,0,0,0,0,0,8,4,0,0,0,0,8,4,3,4,3,0,0,18,14,13,3,3,7,0,40,16,24,12,4,3,0,56,35,41,13,9,10,0,100,19,51,13,8,4,0,98,15,32,5,4,0,0,62,12,30,13,3,3,3,68,13,18,0,0,0,0,30,7,23,6,0,0,0,41,3,11,0,0,0,0,20,0,3,4,0,0,0,8,6,10,4,0,0,0,19,8,13,7,0,0,0,25,3,8,0,0,0,0,12,0,0,4,0,0,0,7,11,9,3,5,0,0,32,188,294,90,42,31,4,647
110031196,27,19,7,0,0,0,52,3,0,0,0,0,0,3,4,5,0,0,0,0,10,6,4,3,3,0,0,17,8,11,0,0,0,0,15,13,13,3,3,0,0,38,3,4,4,4,0,0,17,10,8,0,0,0,0,16,8,5,3,3,0,0,19,6,9,0,0,0,0,14,0,5,0,0,0,0,11,3,12,0,0,0,0,19,0,3,0,0,0,0,3,0,0,0,0,0,0,3,5,4,0,0,0,0,10,0,8,0,0,0,0,9,0,3,0,0,0,0,7,4,0,0,0,0,0,10,18,11,3,3,0,0,36,125,125,32,24,9,3,319
110031197,8,8,0,0,4,0,21,3,0,0,0,0,0,7,7,7,3,0,0,0,16,6,7,5,3,0,0,20,10,5,12,0,0,0,30,18,24,5,0,3,0,55,25,23,7,3,3,0,55,16,38,16,9,3,0,86,20,32,14,0,5,0,71,27,45,5,5,3,0,80,10,30,7,0,3,0,44,20,32,13,0,0,0,69,7,17,3,0,0,0,33,3,5,0,0,0,0,12,5,12,3,0,0,0,23,8,24,0,0,0,0,26,3,0,0,0,0,0,11,6,6,0,0,0,0,11,7,15,9,3,5,0,42,206,336,102,32,33,5,714
110031198,18,5,3,0,5,0,31,0,0,0,0,0,0,5,6,0,0,4,0,0,12,3,3,3,3,3,0,10,9,3,3,3,0,0,25,12,6,11,5,0,0,28,12,15,3,0,3,0,43,15,16,3,3,3,0,36,8,10,0,0,0,0,25,9,11,8,4,0,0,35,0,7,0,0,0,0,14,7,18,3,0,0,0,25,0,3,0,0,0,0,6,0,3,0,0,0,0,9,3,9,5,0,0,0,17,7,5,0,0,0,0,10,3,3,0,0,0,0,5,4,8,0,0,0,0,13,13,14,0,0,0,0,28,127,156,49,18,24,3,371
110041199,17,5,8,0,3,0,33,3,3,0,0,0,0,5,8,3,0,0,0,0,14,4,3,3,0,3,0,18,13,8,9,3,9,0,43,17,20,13,10,0,0,65,23,34,9,3,10,0,79,39,43,14,12,4,0,108,25,38,11,3,0,3,73,27,49,18,10,3,0,107,8,30,8,3,3,0,50,23,54,10,3,0,0,90,4,13,3,0,0,0,26,8,8,0,0,0,0,15,12,35,10,0,0,0,52,12,29,9,0,0,0,47,0,10,0,0,0,0,10,0,5,0,0,0,0,8,17,15,6,5,7,0,43,248,411,130,47,36,8,880
110041200,26,12,9,0,0,0,43,3,0,0,0,0,0,8,3,0,3,0,0,0,6,8,4,0,0,3,0,12,6,7,0,0,6,0,18,13,7,8,5,4,0,41,12,6,0,0,0,0,21,11,22,3,0,3,0,37,12,11,7,0,0,0,28,0,11,3,3,0,0,16,0,5,0,0,0,0,7,6,10,0,0,3,0,15,0,3,0,0,0,0,7,3,6,0,0,0,0,8,3,9,0,0,0,0,10,7,11,0,0,3,0,16,3,9,0,0,0,0,13,3,4,0,0,0,0,4,12,12,3,0,0,0,29,136,137,46,24,19,3,358
110041201,21,7,4,0,3,0,41,0,3,0,0,0,0,4,6,3,0,6,0,0,22,16,9,4,0,0,3,36,15,15,7,6,5,3,52,21,12,9,11,0,0,59,19,27,7,7,5,0,69,16,18,7,11,6,0,51,24,29,3,0,3,0,61,18,19,3,0,3,0,46,7,12,4,0,3,0,26,13,26,8,0,0,0,39,3,5,5,0,0,0,17,0,0,0,0,0,0,5,3,11,0,0,0,0,10,6,9,0,0,3,0,19,0,0,0,0,0,0,4,5,9,3,0,0,0,19,11,9,3,0,0,0,28,207,239,71,48,37,11,608
110041202,32,12,6,3,8,0,58,7,8,0,0,7,0,19,12,8,6,4,3,0,29,19,3,3,0,8,3,35,30,23,17,9,6,0,82,46,41,16,10,19,3,139,57,62,34,18,9,0,190,79,112,38,31,22,0,270,55,101,29,12,5,0,207,59,107,28,22,15,0,230,37,77,17,9,13,3,157,45,104,36,3,3,0,198,15,31,14,3,0,0,66,8,21,6,0,0,0,40,25,39,16,0,0,0,84,17,15,12,0,0,0,51,0,5,3,0,0,0,10,3,0,0,0,0,0,5,21,37,12,6,9,0,86,574,810,294,141,114,12,1947
110041203,21,4,4,0,0,0,29,10,0,0,0,0,0,15,10,3,4,0,0,0,17,13,3,0,0,0,0,18,19,8,6,6,8,0,49,27,26,9,8,9,3,86,31,37,19,5,15,0,109,44,58,16,19,14,0,155,38,82,21,8,8,0,153,33,81,24,18,9,0,163,45,44,5,5,7,0,99,34,68,23,3,4,0,128,13,26,4,0,0,0,41,4,16,4,0,0,0,28,14,34,15,0,4,0,66,19,32,8,0,0,0,59,3,13,0,0,0,0,10,8,12,0,0,0,0,15,9,14,7,3,3,0,43,383,557,179,90,78,10,1290
110041204,3,3,0,0,0,0,6,3,0,0,3,0,0,9,3,3,3,3,0,0,11,0,7,0,0,0,0,5,5,8,0,0,3,0,24,16,12,9,7,6,0,42,17,17,6,7,5,0,47,17,28,4,3,0,0,54,16,28,7,5,4,0,71,12,33,7,9,0,0,56,5,19,7,5,0,0,30,3,23,4,0,0,0,26,0,4,0,0,0,0,7,0,0,0,0,0,0,3,4,3,0,0,0,0,8,0,5,3,0,0,0,7,0,0,3,0,0,0,7,0,7,0,0,0,0,9,5,8,0,0,0,0,12,118,190,60,39,27,3,435
110041205,34,19,15,0,6,0,72,9,4,0,3,3,0,22,36,16,11,0,7,0,74,20,13,11,3,7,0,55,40,30,24,7,5,0,106,55,59,18,15,12,3,157,45,72,36,12,8,0,173,62,76,22,7,7,3,187,47,67,17,10,6,0,146,55,100,28,14,10,0,201,29,58,17,4,3,0,117,56,99,36,15,3,3,209,16,46,7,7,0,0,73,8,46,3,0,0,0,63,25,87,13,6,6,0,144,34,74,16,3,3,0,129,11,18,9,0,0,0,38,8,18,6,0,3,0,33,37,40,13,3,3,0,99,636,941,315,108,95,13,2104
111011206,27,18,12,0,0,3,66,4,3,6,0,0,0,21,14,10,8,0,3,0,39,8,10,13,3,3,0,33,15,23,19,3,18,0,80,30,18,27,4,15,0,94,28,39,24,14,13,0,123,32,49,27,11,12,0,133,35,57,21,10,10,0,142,49,103,32,19,8,0,206,37,89,18,19,10,0,174,42,162,57,5,11,3,278,31,69,19,0,0,0,118,13,44,9,0,0,0,70,39,118,35,3,10,0,206,39,106,34,5,3,0,187,13,39,10,0,0,0,64,9,22,4,3,0,0,40,21,15,16,7,8,0,66,487,1000,392,116,120,11,2127
111011207,8,3,4,3,4,0,27,7,0,0,0,0,0,5,8,0,0,0,0,0,12,3,0,3,0,0,0,12,3,3,6,0,3,0,16,9,4,4,0,0,0,16,6,9,8,6,10,0,32,13,18,8,0,3,0,40,9,9,7,5,0,0,27,18,25,12,4,3,0,55,9,23,3,0,0,0,41,14,37,13,0,3,0,65,11,18,0,0,0,0,24,3,3,0,0,0,0,9,13,22,8,0,0,0,43,6,15,3,0,3,0,33,6,3,4,0,0,0,15,3,3,0,0,0,0,10,0,6,4,3,0,0,19,144,208,82,22,33,3,499
111011208,29,23,15,4,13,3,87,9,4,3,0,7,0,25,13,15,23,4,8,0,56,14,12,11,3,4,0,45,24,24,30,4,11,0,89,27,40,26,13,16,0,118,34,41,25,6,17,0,127,54,95,44,15,26,3,237,42,95,37,10,20,0,208,56,137,39,26,19,0,272,53,124,24,10,18,0,229,90,205,50,25,10,3,387,42,91,10,6,7,0,154,37,66,3,0,5,0,110,68,132,30,6,15,0,250,55,161,26,5,0,0,250,15,38,4,0,3,0,60,4,29,11,0,3,0,42,14,35,22,7,10,0,91,698,1370,429,148,199,15,2850
111011209,36,24,16,14,5,0,92,12,3,19,3,0,3,36,27,20,8,0,13,0,68,21,6,5,0,8,0,41,29,22,32,7,12,0,102,51,47,38,14,21,0,167,40,41,44,12,14,0,155,49,97,52,16,21,4,242,58,106,37,20,15,0,241,89,184,48,20,24,3,369,76,152,31,23,13,0,298,109,240,69,19,9,0,448,42,99,16,7,4,0,164,17,71,8,4,3,0,107,52,124,37,11,4,0,221,43,111,26,4,6,6,196,17,22,8,0,0,0,52,8,14,4,3,0,0,34,19,48,27,8,7,0,112,791,1426,525,179,185,27,3133
111011210,8,0,3,0,0,0,17,0,0,0,0,0,0,0,9,5,9,0,0,0,23,5,3,5,0,3,0,19,7,6,4,5,4,0,22,11,7,3,3,3,0,27,17,9,14,3,7,0,55,17,29,12,13,3,0,70,10,38,19,13,5,0,86,28,55,18,10,4,0,120,16,37,7,9,8,0,78,27,59,21,12,3,0,120,9,25,9,4,0,0,43,9,13,3,0,0,0,16,11,30,8,3,0,0,53,7,23,6,0,3,0,37,3,9,0,0,0,0,10,0,0,0,0,0,0,3,8,11,6,3,0,0,31,200,352,146,73,49,5,827
111011211,8,12,9,3,0,0,23,0,0,0,0,0,0,0,3,3,4,0,0,0,8,0,0,0,0,0,0,5,3,3,3,0,0,0,15,0,0,4,3,0,0,9,6,3,4,0,0,0,19,3,5,0,4,3,0,18,7,7,3,0,3,0,24,9,12,4,0,0,0,24,4,6,3,0,0,0,17,3,17,16,0,4,0,40,0,6,3,0,0,0,12,0,4,3,0,0,0,13,4,20,7,0,0,0,37,12,33,8,0,0,0,54,0,18,6,0,0,0,21,0,11,7,0,0,0,22,0,4,5,0,0,0,9,72,175,84,17,15,0,357
