SA2_MAINCODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
115011296,0,0,9,0,0,8,15,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,15,3,0,16,0,0,0,3,0,0,7,0,0,5,3,3,0,11,3,0,9,0,0,0,8,12,0,6,5,0,0,17,32,0,8,0,0,0,46,54,0,8,0,0,0,65,54,0,7,0,0,0,60,28,0,5,0,0,0,36,25,0,0,0,0,0,25,43,0,9,0,0,0,48,5,0,5,3,0,0,17,259,0,72,38,11,8,379
115011553,0,0,10,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,7,0,0,4,0,3,0,12,3,0,5,0,4,0,13,27,0,17,0,0,0,46,227,0,35,0,0,0,263,205,0,23,0,0,5,227,90,0,3,0,0,0,93,23,0,3,0,0,0,25,10,0,0,0,0,0,6,6,0,0,0,0,0,9,7,0,3,0,0,0,13,603,0,117,0,8,10,746
115011554,0,0,4,3,0,0,6,0,0,0,3,0,0,3,0,0,0,26,0,0,27,0,0,0,12,0,0,14,0,0,0,25,0,0,25,0,0,0,7,0,0,9,0,0,0,6,3,0,10,0,0,0,0,0,0,3,9,0,4,3,0,0,11,23,0,0,0,0,0,27,19,0,3,0,0,0,23,24,0,4,0,0,0,27,19,0,0,0,0,0,19,13,0,0,0,0,0,13,0,0,5,33,0,0,41,105,0,21,124,3,3,259
115011555,0,0,16,0,0,6,26,0,6,0,0,0,0,7,0,14,0,0,0,0,14,0,4,0,0,0,0,10,0,0,3,0,0,0,3,4,0,0,0,0,0,4,3,0,11,0,0,0,18,23,5,14,0,0,0,43,93,0,11,0,0,0,111,123,0,14,0,0,0,136,88,0,7,0,0,0,94,51,0,8,0,0,0,57,39,0,3,0,0,0,39,21,0,3,0,0,0,26,10,0,3,0,3,3,18,463,33,99,0,5,12,610
115011556,0,0,7,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,0,0,0,3,3,0,0,0,0,0,3,8,0,5,0,0,0,16,24,0,19,0,0,0,43,193,0,29,0,0,0,217,232,0,27,0,3,0,255,52,0,12,0,0,0,62,13,0,10,0,0,0,24,13,0,0,0,0,0,14,8,0,0,0,0,0,5,5,0,3,3,0,0,11,549,0,111,3,6,3,672
115011557,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,3,0,3,0,3,3,0,3,0,3,0,8,8,0,4,0,0,0,19,38,0,9,0,0,0,46,38,0,8,0,0,0,46,16,0,0,0,0,0,23,21,0,3,0,0,0,25,20,0,0,0,0,0,19,0,0,4,0,0,0,9,148,0,52,0,16,0,218
115011558,0,0,11,0,0,8,28,0,0,0,4,0,0,4,0,0,0,5,0,0,4,0,0,0,4,0,0,8,0,0,0,3,0,0,9,0,0,7,0,3,0,8,9,0,7,3,0,0,23,12,3,4,3,0,0,24,49,0,19,0,0,0,64,183,0,19,0,0,0,201,186,0,15,0,0,0,203,110,0,6,0,0,0,117,54,0,6,0,0,0,61,31,0,0,0,0,0,35,12,0,9,3,3,0,26,646,7,107,25,14,15,816
115011559,0,0,13,0,0,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,6,3,0,3,0,11,0,15,3,0,8,0,7,0,19,21,0,17,0,7,0,43,80,0,27,0,0,0,107,391,0,27,0,3,0,421,268,0,25,0,0,0,292,86,0,12,0,0,3,101,34,0,6,0,0,0,42,23,0,3,0,0,0,31,18,0,15,0,0,7,36,934,4,153,0,33,19,1147
115021297,0,0,41,0,13,50,103,0,0,0,0,0,0,0,0,0,8,3,3,0,13,4,0,13,0,3,0,25,4,3,8,5,3,0,26,3,0,16,5,8,0,29,29,0,30,0,4,0,69,69,0,38,3,8,0,106,74,0,31,0,6,3,119,77,0,26,0,0,0,110,73,0,11,0,0,0,84,32,0,11,0,0,0,40,22,0,6,0,0,0,28,35,0,10,0,3,0,44,15,0,16,3,9,3,42,437,3,273,22,54,60,849
115021298,0,0,6,0,4,9,24,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,7,4,0,10,0,0,0,14,5,0,11,0,0,0,19,14,0,15,0,0,0,35,16,0,10,0,0,0,28,29,0,11,0,0,0,36,8,0,0,0,0,0,12,6,0,0,0,0,0,9,8,0,0,0,0,0,4,8,0,0,0,0,0,7,0,0,5,8,0,0,15,104,0,89,7,8,7,222
115031299,0,0,16,0,5,15,43,0,0,0,0,0,0,3,0,0,12,0,3,0,9,0,0,3,0,0,0,6,0,0,8,0,0,0,8,3,0,3,0,0,0,12,10,0,7,0,0,0,13,10,0,6,0,0,0,16,9,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,3,0,9,36,4,60,3,17,15,123
115031300,3,0,32,5,10,31,84,3,0,0,0,0,0,4,0,0,3,0,3,0,8,6,0,19,0,14,0,33,5,0,16,0,24,0,41,19,0,19,0,6,0,43,43,0,37,0,3,0,83,181,0,36,0,3,0,224,103,0,35,0,3,0,135,44,0,6,0,0,0,59,30,0,4,0,0,0,31,8,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,0,16,0,8,0,24,443,0,244,5,65,35,796
115041301,0,0,23,0,3,13,36,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,3,0,0,0,3,4,0,15,0,3,0,23,8,0,18,0,13,0,41,16,0,13,0,9,0,43,72,0,24,0,10,0,102,66,0,15,0,0,0,83,58,0,10,0,0,0,72,21,0,0,0,0,0,23,6,0,3,0,0,0,7,6,0,0,0,0,0,6,8,0,0,0,0,0,6,12,0,11,0,3,3,28,273,0,137,3,45,15,485
115041302,3,0,16,0,3,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,0,0,17,0,0,3,0,0,0,3,7,0,4,0,20,0,32,10,5,10,0,22,0,43,23,4,17,0,8,0,53,85,0,30,0,3,0,121,322,0,31,3,0,3,357,305,0,16,0,0,0,322,98,0,10,0,0,0,110,34,0,0,0,0,0,34,17,0,0,0,0,0,17,17,0,7,0,0,0,30,921,14,154,7,56,18,1167
116011303,4,25,27,8,3,11,72,0,17,0,4,0,0,23,7,80,6,3,0,0,93,12,47,17,10,0,0,83,9,20,20,4,0,3,55,19,13,18,4,0,3,65,277,19,50,16,3,0,362,1289,7,149,4,14,6,1466,276,0,44,0,4,3,333,35,0,3,0,7,0,39,4,0,3,0,0,0,5,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,5,26,12,16,7,8,3,74,1965,236,349,57,40,30,2682
116011304,0,34,19,0,3,16,64,0,26,0,0,0,0,25,3,178,3,3,4,0,194,7,111,5,3,0,0,121,8,41,9,4,0,0,61,29,41,19,0,4,0,92,80,29,51,0,4,0,164,633,63,120,3,12,4,838,288,7,41,0,6,0,346,39,0,4,0,0,0,43,8,0,9,0,0,0,13,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,34,26,5,3,6,88,1117,557,312,16,36,23,2069
116011306,4,35,20,0,0,10,72,0,36,0,3,0,0,35,3,276,6,5,0,0,288,0,161,13,0,0,0,179,4,82,13,3,0,4,106,12,74,16,3,0,0,106,80,129,43,7,0,0,254,464,80,105,6,15,0,672,215,5,36,3,3,0,255,54,0,10,0,0,0,68,17,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,14,68,12,3,3,0,101,875,936,274,32,25,23,2158
116011307,0,55,33,6,0,22,120,0,44,0,3,0,0,52,0,290,6,3,3,3,312,3,115,10,6,0,0,136,7,71,12,6,0,0,102,29,52,24,12,0,0,114,93,28,48,15,4,0,187,565,73,106,0,17,4,764,269,5,47,0,3,0,329,108,0,16,0,0,0,123,31,0,3,0,0,0,33,4,0,3,0,0,0,9,3,0,0,0,0,0,4,3,0,0,0,0,0,3,24,39,14,0,0,8,88,1134,780,315,45,36,45,2359
116011308,0,27,19,0,7,17,75,0,22,0,5,0,0,32,3,169,7,8,0,0,188,3,84,8,6,0,0,106,15,30,8,4,0,0,61,16,33,19,3,0,0,80,79,23,46,3,3,0,158,593,45,113,4,18,3,775,391,0,43,0,5,3,454,93,0,14,0,4,0,108,13,0,0,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,3,0,0,0,8,18,26,17,5,3,0,71,1241,464,305,44,43,28,2123
116011560,0,15,16,0,0,8,36,0,14,0,0,0,0,12,0,66,0,0,0,0,76,8,39,3,0,0,0,51,10,18,5,0,0,0,39,18,9,10,0,0,0,46,59,25,23,0,4,0,110,474,9,77,3,8,0,578,147,4,36,0,0,0,190,24,0,0,0,0,0,21,8,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,16,0,3,3,46,766,211,198,7,21,10,1219
116011561,0,8,13,0,0,15,34,0,5,0,0,0,0,11,0,38,8,0,0,0,45,12,18,16,3,0,0,41,6,9,8,0,0,0,28,31,6,15,0,4,0,61,79,7,57,0,3,0,152,696,4,104,0,18,3,827,270,0,29,0,8,0,305,54,0,8,0,0,0,56,8,0,0,0,0,0,12,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,13,0,0,0,43,1178,110,270,12,40,22,1626
116021309,0,0,11,3,0,3,14,0,0,0,0,0,0,0,3,0,4,4,0,0,12,0,0,0,0,0,0,3,0,0,5,0,0,0,9,0,0,8,0,6,0,16,4,0,11,0,3,0,15,19,0,14,0,4,0,39,171,0,31,3,0,0,206,325,0,24,0,0,0,352,116,0,9,0,0,0,124,11,0,0,3,0,0,23,0,0,0,0,0,0,3,0,0,3,0,0,0,3,11,0,9,0,3,0,18,664,4,127,22,19,5,842
116021310,0,0,12,0,3,10,27,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,4,0,20,0,22,0,0,6,0,0,0,9,7,4,3,3,22,0,39,8,0,17,0,19,0,45,70,3,27,3,7,0,104,299,0,48,0,3,0,349,631,0,50,0,3,3,687,363,0,31,0,5,0,396,46,0,3,0,0,0,44,9,0,0,0,0,0,6,4,0,0,0,0,0,7,23,0,10,0,0,0,39,1457,7,210,8,82,12,1788
116021312,0,3,15,0,10,13,47,0,0,0,0,0,0,3,0,11,3,0,10,0,28,13,30,4,4,10,0,57,16,6,10,0,3,0,42,25,15,13,3,24,0,80,71,21,29,3,6,0,130,294,26,51,13,13,3,396,168,0,31,0,4,5,206,226,0,15,0,0,0,241,129,0,10,0,0,0,135,21,0,0,0,0,0,23,3,0,0,0,0,0,3,3,0,0,0,0,0,4,12,4,12,3,3,3,46,984,109,206,29,79,30,1444
116021562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,16,0,11,0,0,0,28,63,0,9,0,0,0,74,57,0,0,0,0,0,54,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,145,0,25,0,3,3,178
116021563,4,10,12,0,0,10,35,0,3,0,0,0,0,3,0,40,0,0,0,0,39,0,30,3,0,0,0,31,4,23,12,4,0,0,49,7,7,17,0,10,0,42,44,15,38,0,0,0,98,477,21,84,0,7,0,590,696,8,72,0,4,4,784,144,0,15,0,0,0,162,15,0,3,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,21,7,12,4,3,7,43,1415,161,269,8,19,23,1899
116031313,0,49,18,0,0,12,81,0,40,0,3,0,0,38,0,414,3,3,3,0,426,5,325,9,9,0,3,362,10,119,9,3,0,0,143,24,238,28,3,0,0,287,339,239,64,3,13,8,666,416,36,70,0,9,7,539,31,9,9,0,0,3,53,3,0,3,0,0,0,4,7,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,13,81,4,4,0,5,108,844,1561,220,28,30,31,2721
116031314,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,18,0,0,0,0,15,0,13,0,3,0,0,16,0,9,3,0,0,0,9,3,6,7,0,0,0,17,19,7,20,0,0,0,49,315,12,43,5,3,0,381,75,0,16,0,3,0,100,8,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,17,424,75,96,12,10,3,622
116031315,0,0,8,0,0,13,26,0,0,0,0,0,0,3,0,4,0,0,0,0,5,6,13,6,3,3,0,27,0,10,9,0,3,0,18,4,10,17,3,0,0,30,52,8,44,0,5,0,114,596,11,126,7,11,0,748,235,0,30,0,0,0,266,32,0,4,0,0,0,38,3,0,0,0,0,0,5,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,5,20,5,18,14,4,0,59,949,51,272,33,29,15,1351
116031316,0,57,7,0,0,3,68,0,45,0,0,0,0,47,0,347,3,3,0,0,357,4,304,3,12,0,3,323,25,127,4,3,0,0,157,35,123,17,3,13,0,192,428,334,50,8,8,5,825,344,62,53,11,11,3,493,216,3,21,3,3,3,248,45,0,11,0,0,0,51,3,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,95,14,3,4,0,123,1118,1503,180,48,39,27,2911
116031317,12,44,24,0,4,8,95,0,41,0,0,0,0,40,3,184,10,11,0,0,215,7,143,13,13,0,0,179,21,60,13,7,3,0,104,89,50,31,8,4,0,181,811,112,109,3,10,7,1046,940,30,119,6,25,5,1121,138,11,28,0,7,0,175,22,0,6,0,0,0,27,9,0,3,0,0,0,14,4,0,0,0,0,0,6,3,0,0,0,0,0,3,3,0,0,0,0,0,3,23,46,16,5,7,9,108,2068,724,369,53,58,37,3323
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
116031319,0,3,14,0,0,11,36,0,8,0,0,0,0,5,0,62,3,0,0,0,65,0,37,6,3,0,0,43,8,14,5,0,0,0,26,9,17,20,0,0,0,47,78,16,59,0,3,0,152,568,24,120,3,9,4,729,296,3,33,0,3,3,335,60,0,9,0,0,0,71,4,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,14,0,5,0,48,1042,181,280,12,26,18,1557
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,5,10,12,3,3,4,35,0,10,0,0,0,0,10,0,79,0,0,0,0,84,0,28,3,0,0,0,33,3,8,7,3,3,0,26,7,17,4,0,18,0,42,37,6,15,3,10,0,69,113,9,24,0,3,0,157,141,3,29,0,3,0,180,205,3,19,0,6,3,242,150,3,21,0,0,0,170,59,0,6,0,0,0,64,30,0,3,0,0,0,40,22,0,3,0,0,0,24,21,9,6,5,5,3,47,798,181,158,20,59,13,1221
117011322,13,45,46,5,0,16,130,3,31,0,5,0,0,34,8,284,13,8,0,0,313,5,105,14,7,0,0,130,12,40,17,7,0,3,74,10,27,18,0,16,0,66,113,15,33,3,10,0,174,528,21,68,0,14,3,632,527,10,75,0,5,0,615,576,3,63,0,12,0,654,703,0,55,0,10,0,770,175,0,27,0,4,0,203,80,0,3,0,0,0,86,81,0,17,0,4,0,96,53,41,34,0,0,10,134,2873,621,460,35,73,31,4104
117011323,0,24,15,0,0,5,51,0,24,0,5,0,0,26,0,260,3,0,0,7,268,0,85,3,9,0,0,102,8,28,3,5,0,0,38,10,23,11,3,0,0,43,31,18,13,0,0,0,70,452,32,63,0,5,0,555,239,8,26,0,0,0,275,92,4,11,0,0,0,112,89,6,15,0,0,0,104,44,0,7,0,4,0,51,23,0,4,0,0,0,25,19,0,8,0,0,0,27,21,40,11,0,0,6,78,1023,551,195,28,12,21,1829
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,8,16,41,4,4,28,96,0,13,0,12,0,0,30,3,181,9,14,3,3,207,20,60,33,33,4,0,142,45,45,20,7,4,3,125,141,44,35,17,14,0,250,226,31,52,3,10,0,324,743,29,132,12,7,3,926,753,4,115,3,9,0,889,484,3,81,0,4,0,577,292,6,46,3,0,0,346,137,0,25,0,0,0,163,111,0,14,0,0,0,130,76,0,12,0,0,0,97,31,24,29,10,11,9,109,3080,443,654,117,61,51,4410
117021327,6,3,33,5,0,18,67,3,15,3,0,0,0,19,6,45,8,3,0,0,70,18,40,19,14,0,0,98,44,20,29,3,0,0,98,110,22,27,0,3,0,166,292,12,75,5,0,3,387,667,4,93,0,6,0,769,605,0,93,0,0,0,697,365,0,75,0,3,0,446,258,0,43,0,3,0,302,203,0,23,0,3,0,236,119,0,26,0,0,0,146,161,0,41,0,3,0,205,38,7,18,0,3,8,77,2896,170,601,48,28,25,3773
117021328,0,0,15,0,0,8,24,0,0,0,0,0,0,4,0,0,7,0,0,0,11,6,0,0,0,0,0,14,10,3,13,0,0,0,19,10,3,6,0,0,0,14,37,4,25,3,3,0,66,68,0,23,0,3,0,97,117,3,22,0,0,0,144,170,0,31,0,0,0,207,123,0,12,0,3,0,137,57,0,14,0,0,0,74,45,0,3,0,0,0,53,34,0,8,0,0,0,47,8,0,11,0,6,0,23,697,13,187,8,14,9,926
117031329,4,3,13,0,3,9,30,0,8,0,0,0,0,12,0,75,5,0,0,0,86,10,8,10,9,0,0,34,27,5,20,3,0,0,57,40,0,32,3,11,0,88,189,5,43,3,4,0,245,335,0,62,3,7,0,405,369,0,72,0,3,0,453,343,5,72,0,0,0,415,320,0,50,0,0,0,374,229,0,44,0,0,0,269,113,0,27,0,0,0,140,287,0,56,0,3,0,346,25,7,9,4,3,9,60,2292,118,514,25,28,30,3012
117031330,6,13,24,0,0,15,63,0,10,0,4,0,0,18,3,72,3,4,0,0,88,0,17,0,24,0,0,45,3,11,7,4,0,0,30,23,4,14,3,6,0,52,53,4,30,9,6,0,100,135,4,29,7,3,0,184,594,3,74,11,0,0,684,780,0,91,0,0,0,877,591,0,66,0,3,0,662,265,0,51,0,0,0,310,150,0,22,0,0,0,173,168,0,33,0,0,0,195,30,6,15,3,0,0,55,2796,154,461,71,20,24,3526
117031331,8,75,42,0,3,18,141,3,66,0,3,0,0,73,3,463,10,13,0,3,489,9,143,9,30,0,3,205,13,97,12,3,3,0,131,64,64,31,14,0,0,169,230,49,60,10,6,4,358,361,44,70,8,9,0,497,557,12,76,4,3,0,662,589,3,89,0,5,0,685,464,4,69,3,0,0,539,369,6,55,0,0,3,430,142,0,21,0,5,0,172,269,0,79,0,0,0,353,56,55,33,12,5,6,170,3132,1088,669,96,48,37,5067
117031332,8,25,26,9,7,24,93,0,19,3,5,3,0,30,3,135,9,3,0,0,155,10,37,16,15,4,0,77,18,25,24,0,0,0,66,69,29,39,13,7,0,163,375,145,181,180,99,8,994,602,34,158,53,33,6,877,664,3,124,32,6,0,828,816,6,122,3,16,3,978,576,4,90,3,7,0,677,332,0,55,0,0,0,386,204,0,56,0,3,0,270,306,0,70,0,3,0,387,48,10,40,5,11,9,119,4024,478,1009,336,202,54,6102
117031333,12,16,35,0,6,23,91,4,25,4,0,0,0,28,0,212,6,3,0,0,222,19,59,15,7,0,0,109,22,42,23,0,0,0,93,85,22,39,6,3,0,154,558,14,100,0,4,5,686,1100,9,182,3,17,3,1314,767,7,144,0,11,0,928,676,3,98,0,0,7,782,576,0,79,0,0,0,662,360,3,69,0,3,0,431,180,0,25,0,0,0,207,360,0,75,0,0,0,439,68,19,23,11,4,8,127,4787,429,917,37,43,51,6267
117031334,19,16,55,7,11,22,130,0,9,0,9,0,0,21,10,141,4,36,0,0,199,13,46,31,30,3,3,135,20,30,15,16,0,0,88,23,29,17,34,10,4,113,33,48,25,40,6,3,164,143,44,90,53,20,5,352,554,17,98,31,9,0,705,755,3,135,3,13,0,914,706,3,115,3,8,4,844,427,0,97,3,5,0,530,212,0,47,3,3,6,273,428,0,121,0,18,0,568,75,21,68,9,7,9,190,3430,411,938,286,116,57,5239
117031335,10,131,52,4,3,25,227,0,82,0,10,0,0,93,6,616,9,20,7,5,660,13,143,30,22,4,0,215,25,62,33,12,7,0,137,24,35,25,15,9,0,108,107,51,51,16,6,0,232,340,66,105,41,54,4,607,591,16,110,5,10,0,733,938,4,136,0,12,3,1094,629,8,87,4,5,3,732,331,3,72,0,4,0,412,191,3,46,0,0,0,244,287,0,126,0,16,0,433,67,57,69,10,8,12,219,3562,1270,942,164,145,56,6138
117031336,3,61,35,0,4,12,109,0,53,3,4,0,0,54,8,428,6,8,0,3,455,20,72,14,8,3,0,114,10,38,11,3,0,0,69,55,14,29,0,0,0,109,112,12,42,0,0,0,168,295,7,65,0,0,0,378,567,5,84,0,0,3,662,640,3,94,0,0,3,738,488,0,75,0,4,0,569,299,0,63,0,3,3,371,204,0,39,0,0,3,247,306,0,95,0,0,3,406,59,50,26,7,4,5,150,3077,756,687,31,27,31,4610
117031337,30,6,96,0,21,36,191,0,0,0,0,0,0,4,9,16,18,0,3,0,44,17,9,17,0,4,0,49,13,5,12,0,0,0,29,19,4,22,0,3,4,47,27,3,32,0,4,0,60,145,7,76,3,14,3,247,491,0,84,3,8,3,581,866,4,87,0,9,0,970,589,3,77,0,3,6,675,881,0,101,0,5,5,991,636,3,76,0,13,3,726,826,0,143,0,9,0,983,150,4,93,0,33,12,289,4677,53,925,13,131,73,5877
