SA2_MAINCODE_2016,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
123031447,41,68,47,21,38,14,3,231,3,3,0,0,3,0,0,14,0,0,3,3,0,0,0,4,68,106,84,52,93,29,12,456,4,10,5,0,8,0,0,30,9,15,6,4,5,0,0,37,11,23,11,10,12,0,0,67,78,131,95,64,102,33,14,523,63,70,36,29,38,13,0,250,3,0,3,0,0,0,0,6,147,205,133,90,140,46,15,775
123031448,14,17,16,10,15,0,0,69,0,3,0,0,3,0,0,4,0,0,3,0,0,0,0,4,19,46,36,25,28,7,3,161,0,3,3,0,4,0,0,11,4,0,0,0,0,0,0,8,4,3,3,0,4,0,0,15,19,48,35,26,35,9,3,180,22,26,14,10,10,3,0,79,0,0,0,0,0,0,0,3,46,75,47,35,45,9,5,263
124011449,10,22,14,9,21,3,0,80,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,4,20,43,31,24,32,3,3,148,0,0,0,4,0,0,0,5,0,6,8,0,0,0,0,16,0,12,8,3,0,0,0,22,15,50,39,24,33,3,3,168,20,33,16,4,9,0,0,83,0,0,0,0,0,0,0,3,42,84,57,36,39,6,3,256
124011450,24,45,44,30,42,11,3,200,4,0,0,0,3,0,0,10,0,0,0,0,0,0,0,3,40,95,96,78,107,43,19,471,0,0,3,3,3,0,0,18,7,8,3,4,0,0,0,17,5,6,5,8,4,0,0,34,45,97,103,79,111,45,25,504,36,55,22,16,13,3,0,144,0,0,0,0,0,0,0,0,85,150,124,96,121,49,25,648
124011451,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
124011452,24,64,62,31,40,10,3,240,0,3,4,0,0,0,0,8,0,0,0,0,5,0,0,4,42,94,85,38,73,16,7,358,0,3,0,0,6,0,0,11,3,6,3,3,4,0,0,22,6,5,3,3,8,0,0,30,49,99,90,43,80,22,10,390,69,64,34,23,26,9,0,227,0,0,0,0,4,0,0,4,113,161,125,62,108,26,10,622
124011453,38,55,28,18,22,13,3,180,3,0,3,5,0,0,0,9,0,0,3,0,0,0,0,7,47,83,58,47,75,21,12,348,0,0,0,0,3,0,0,5,5,8,7,3,0,0,0,28,5,8,7,5,3,0,0,26,53,96,63,51,82,21,12,379,43,46,15,16,17,5,6,144,0,0,0,0,0,0,0,0,91,142,82,65,96,28,15,525
124011454,30,57,53,27,45,17,12,244,4,3,3,0,0,0,0,18,0,0,0,0,3,3,0,6,53,111,115,76,136,41,26,551,0,5,3,0,3,0,0,13,4,3,0,3,4,0,0,10,4,12,4,3,4,0,0,23,57,123,114,75,137,41,26,573,56,50,27,17,27,3,9,195,0,0,0,0,0,0,0,3,111,170,148,94,165,41,29,770
124011455,8,18,13,11,19,0,4,66,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,12,32,26,25,29,0,5,125,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,11,3,4,0,0,0,0,0,12,9,40,29,25,29,0,3,137,26,32,20,6,10,3,0,105,0,0,0,0,0,0,0,0,42,72,46,35,47,4,9,239
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,45,61,42,26,33,6,5,219,0,0,3,0,3,0,0,5,6,3,3,0,0,0,0,17,79,125,93,66,79,31,6,485,5,8,8,3,4,0,0,29,5,11,8,6,3,0,0,27,15,20,9,10,6,0,0,61,87,145,104,81,83,35,6,546,115,117,54,33,27,9,0,355,0,0,0,0,0,0,0,0,206,267,160,110,118,42,11,901
124031458,54,74,58,35,41,11,5,279,9,4,0,0,0,0,0,17,3,0,0,4,0,0,0,12,109,174,132,92,134,40,20,708,0,16,6,3,6,0,0,36,14,23,7,3,10,0,0,49,14,38,12,4,11,0,0,81,122,210,148,103,149,39,20,793,191,153,70,42,45,10,5,520,0,0,0,0,0,0,0,0,315,360,210,146,193,50,30,1313
124031459,18,49,21,23,17,3,8,135,4,6,0,0,0,0,0,7,0,3,3,0,0,0,0,4,41,109,60,55,82,28,17,390,0,3,0,0,0,3,0,14,4,11,0,0,0,0,0,18,4,17,3,0,4,3,0,33,45,123,61,58,86,29,14,422,39,33,12,8,17,7,0,118,0,0,0,0,0,0,0,0,84,158,79,63,100,34,14,540
124031460,47,97,42,29,35,13,3,255,6,6,3,3,0,0,0,19,5,7,3,0,0,0,3,18,99,181,120,95,133,59,26,713,3,10,3,0,6,0,0,15,4,6,3,3,5,0,0,21,4,14,7,3,7,0,0,38,99,195,133,94,143,59,26,751,75,66,44,19,19,10,0,238,0,0,0,0,0,0,0,3,177,260,174,122,159,67,25,994
124031461,55,80,47,28,25,9,5,249,9,9,0,0,0,0,0,16,3,6,0,0,0,0,0,8,92,145,102,76,93,34,16,558,3,4,3,7,3,0,0,23,4,17,7,6,4,0,0,42,14,25,5,13,5,0,0,65,102,169,115,88,100,35,16,619,104,83,43,24,30,6,7,303,0,0,3,0,0,0,0,8,212,257,155,114,132,42,16,932
124031462,56,91,56,33,39,13,4,296,13,3,5,3,4,0,0,31,0,4,3,0,3,3,0,13,113,161,125,94,117,46,17,679,3,6,3,6,8,0,0,28,18,17,10,9,0,0,0,55,16,25,10,11,7,3,0,79,129,186,140,110,129,43,22,759,201,148,63,41,28,9,9,492,0,0,0,0,0,0,0,5,337,328,196,146,161,52,26,1256
124031463,14,23,13,6,15,3,0,67,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,24,53,32,22,37,10,6,180,0,0,0,0,4,0,0,6,0,3,0,0,0,0,0,10,4,4,3,0,4,3,0,13,32,57,33,22,37,12,6,194,31,14,3,7,11,3,0,70,0,0,0,0,0,0,0,0,62,69,41,32,44,12,6,261
124031464,29,63,33,15,25,13,3,190,3,0,0,3,0,0,0,11,7,3,0,0,3,0,0,17,52,108,67,47,92,23,11,405,6,11,5,0,4,0,0,35,7,13,9,3,4,0,0,38,16,23,14,3,8,0,3,73,66,129,81,48,100,24,15,475,126,101,53,42,33,15,5,373,6,3,0,0,0,0,0,14,198,237,132,91,132,44,21,859
124031465,15,15,16,9,9,4,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,29,21,29,7,5,138,0,0,0,0,6,0,0,3,3,4,0,0,0,0,0,9,3,4,0,3,6,0,0,16,25,24,29,23,33,7,5,151,21,15,4,3,9,0,0,54,0,0,0,0,0,0,0,0,50,43,35,28,39,14,5,203
124041466,34,58,33,28,41,10,3,212,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,48,102,83,53,90,35,27,447,0,5,3,10,3,0,0,25,3,3,4,4,3,0,0,24,7,12,8,13,6,0,0,44,59,110,89,66,99,36,24,491,88,69,26,20,18,8,0,235,0,0,0,0,0,0,0,0,142,182,123,87,122,43,25,725
124041467,39,73,38,26,35,12,0,225,4,3,5,0,4,0,0,18,3,4,0,0,0,0,0,9,73,126,90,70,85,35,19,497,6,6,3,7,3,0,0,31,5,8,9,3,3,0,0,26,16,16,10,9,7,4,0,57,83,139,104,81,96,41,20,553,135,116,61,42,37,5,0,398,0,0,0,6,3,0,0,11,215,258,164,125,134,49,17,963
124041468,9,19,9,12,3,4,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,38,16,17,22,5,0,109,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,13,38,21,17,23,3,0,113,30,32,13,17,8,0,0,98,0,0,0,0,0,0,0,7,40,75,32,34,27,11,0,220
124051469,13,19,7,14,10,3,0,69,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,30,45,29,27,36,11,3,179,3,6,0,0,7,0,3,18,0,0,0,0,0,0,0,0,3,6,0,0,5,0,3,21,30,45,29,27,38,13,6,193,21,15,9,0,3,3,3,57,0,0,0,0,0,0,0,0,50,62,37,28,47,18,10,253
124051470,39,79,33,25,38,14,3,241,13,3,0,0,0,0,3,19,7,6,7,3,6,0,0,19,96,153,94,81,113,39,18,601,6,10,3,5,3,0,0,28,6,7,8,7,9,0,0,42,11,16,10,14,15,0,0,63,103,170,113,95,124,37,18,663,100,85,47,29,34,4,7,313,0,0,0,0,0,0,0,6,209,259,159,123,162,47,26,984
124051580,16,46,25,16,20,4,0,127,0,0,0,0,3,0,0,7,0,3,4,0,0,0,0,8,42,89,60,40,46,22,6,309,0,7,3,4,3,0,0,19,11,13,0,7,6,0,0,35,14,17,3,7,9,0,0,47,53,108,60,48,53,22,6,357,137,110,38,29,37,13,8,371,9,7,0,3,0,0,0,27,206,225,105,78,91,33,17,754
124051581,49,81,34,29,27,7,6,238,7,5,3,0,0,0,3,13,4,8,3,3,8,0,0,24,90,160,105,59,92,31,24,558,9,21,14,4,5,0,0,62,22,25,10,0,0,0,0,52,31,42,23,5,11,0,3,118,121,205,123,67,100,35,22,677,244,173,74,46,44,13,4,595,4,4,0,0,0,0,0,9,371,384,201,109,141,45,30,1288
125011473,11,27,19,7,11,11,3,83,6,0,0,3,3,0,0,16,3,0,0,0,0,0,0,4,42,66,44,31,39,25,7,264,3,0,0,0,3,3,0,13,3,4,3,0,3,0,0,16,3,6,7,0,4,3,3,23,49,72,53,34,46,26,10,291,36,25,11,8,16,6,3,109,0,0,0,0,0,0,0,0,81,103,66,41,60,36,18,399
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,13,11,17,14,18,8,12,95,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,6,36,21,36,22,41,34,21,214,3,0,0,0,4,3,0,10,3,7,3,7,8,3,4,30,5,7,3,7,9,10,3,43,38,24,37,31,52,40,27,259,89,89,44,23,38,20,10,317,0,0,0,0,0,0,0,10,133,117,84,55,90,57,44,581
125011583,4,9,18,9,4,7,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,27,13,18,18,10,115,4,0,0,4,3,0,0,11,3,0,5,0,0,3,0,12,7,3,6,4,3,5,0,26,16,18,33,19,22,21,10,136,45,60,25,19,31,21,9,213,0,0,0,0,0,0,0,0,65,79,53,32,49,42,24,347
125011584,0,12,6,3,13,3,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,20,14,21,12,12,114,0,3,3,0,0,0,0,5,0,0,0,3,3,0,0,8,0,7,3,3,3,0,0,16,13,34,19,20,22,16,12,135,56,45,31,23,38,13,6,208,3,0,0,0,0,0,0,3,72,81,52,40,62,25,17,344
125011585,10,17,13,7,13,10,3,64,3,0,0,0,0,0,0,3,0,0,4,0,3,0,0,13,14,36,27,20,30,17,16,160,3,3,4,0,0,4,3,16,0,7,0,3,7,0,0,17,3,5,3,4,7,3,3,31,17,42,26,22,35,20,17,198,41,32,14,9,17,12,6,126,0,0,0,0,0,0,0,0,58,73,45,32,50,29,29,322
125011586,16,26,19,6,23,12,15,119,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,7,41,59,45,30,63,45,35,321,0,0,0,3,5,0,0,11,7,5,0,0,3,6,0,20,7,11,0,5,10,8,0,32,46,64,45,36,74,54,38,353,52,60,32,27,26,20,18,232,0,0,0,0,0,0,0,0,93,127,81,64,97,75,52,586
125011587,13,11,12,4,9,4,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,19,18,11,25,20,8,119,0,0,0,3,3,0,0,4,4,0,0,0,0,0,0,4,4,0,0,3,3,0,0,11,21,19,18,14,28,20,8,127,21,36,20,10,10,12,7,113,0,0,0,0,0,0,0,0,39,60,38,20,37,31,14,239
125021476,18,43,25,30,44,22,14,192,10,0,0,3,0,5,0,17,0,0,9,0,3,7,0,14,46,103,88,75,103,77,40,531,0,5,0,0,8,0,0,16,0,16,7,6,3,0,3,32,0,19,5,9,13,0,3,48,51,120,93,81,112,80,43,585,51,61,30,25,45,35,17,260,0,0,3,0,0,0,0,5,95,183,127,106,162,114,60,851
125021477,17,51,25,33,31,14,10,185,3,3,0,0,3,3,0,14,3,0,0,0,0,0,4,8,50,96,81,75,77,52,38,472,4,3,3,0,0,3,5,19,17,15,13,0,3,0,0,52,19,16,16,7,3,3,3,69,68,114,94,79,84,51,43,542,50,67,31,38,52,13,16,265,0,0,0,0,0,0,0,6,115,183,125,119,134,70,62,809
125021478,14,40,30,15,21,16,6,142,0,0,0,0,0,0,5,13,0,0,0,0,0,3,0,4,32,77,45,39,71,50,22,350,3,4,0,3,5,3,0,17,3,9,0,0,4,4,0,25,3,14,0,7,3,7,0,39,36,94,53,47,79,60,25,386,72,68,37,34,37,21,7,273,0,0,0,0,0,0,0,3,109,157,90,78,115,77,34,666
125031479,27,43,36,17,48,8,12,184,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,7,55,81,73,48,90,24,38,395,3,8,8,6,6,0,0,28,0,15,8,6,7,3,0,43,9,16,15,18,11,3,7,73,57,100,84,64,102,28,38,472,143,137,91,57,73,36,19,566,0,7,3,3,0,0,0,21,206,245,184,124,176,61,63,1055
125031480,15,37,22,20,21,19,0,136,7,3,0,0,0,0,0,12,0,0,0,0,0,0,0,4,40,76,41,35,58,33,18,304,7,8,5,3,3,0,0,22,8,12,12,0,5,4,3,44,15,23,11,9,7,4,3,70,51,96,54,44,64,39,19,369,123,125,73,50,53,35,23,482,8,3,3,0,0,0,0,17,179,229,125,96,121,76,37,866
125031481,12,33,27,13,27,8,3,129,0,0,0,3,0,0,0,4,5,3,0,4,4,3,0,22,37,68,46,31,59,28,21,294,3,4,0,0,3,0,0,13,0,17,6,3,8,4,0,42,8,17,7,3,12,4,0,52,46,87,60,38,73,33,23,349,115,88,65,30,45,29,21,394,0,3,0,0,0,0,0,8,165,177,123,69,122,64,47,755
125031482,30,53,38,27,35,15,5,207,0,0,4,0,3,0,0,10,7,3,0,0,0,0,0,7,57,120,109,77,103,49,32,546,3,3,3,4,5,3,0,20,3,13,4,3,4,3,0,36,3,20,7,5,11,4,0,56,65,135,121,86,115,49,30,603,73,79,47,27,35,17,11,295,0,4,0,0,0,0,0,4,140,220,167,113,154,68,45,902
125031483,27,40,34,12,17,9,4,143,4,0,0,0,0,0,0,8,0,3,4,0,3,0,0,8,51,84,62,27,46,27,22,316,3,5,6,3,4,0,0,26,4,7,6,4,3,0,0,30,7,16,15,4,10,0,0,55,59,97,72,33,59,29,21,371,171,163,107,58,74,33,31,636,0,3,3,0,6,3,0,17,230,267,187,89,131,62,49,1018
125031484,34,51,44,35,43,21,3,226,3,4,0,0,3,0,0,12,7,5,4,4,3,4,0,20,64,120,88,62,99,36,18,492,3,5,3,4,7,3,0,26,12,24,9,6,5,3,0,68,21,30,15,13,10,4,0,94,84,157,99,73,110,43,25,587,162,140,69,45,54,33,24,525,3,3,3,0,0,3,0,13,247,300,176,117,161,85,48,1128
125031485,32,55,35,41,40,21,8,234,3,3,3,0,0,0,0,13,8,7,3,3,3,0,0,26,75,132,81,81,91,54,17,535,3,6,0,5,0,5,0,28,12,22,11,7,5,0,0,61,13,30,11,11,6,3,0,81,92,159,89,93,105,60,18,622,186,181,70,58,65,47,38,634,3,10,0,4,0,0,0,14,278,350,163,149,167,110,58,1267
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,35,37,28,13,38,19,13,181,0,0,0,0,3,4,3,5,0,0,0,0,3,3,0,9,52,77,49,37,84,59,35,391,3,3,4,3,6,0,0,21,3,15,4,0,0,3,3,30,7,20,10,6,3,3,3,51,59,94,63,40,86,65,41,441,85,53,32,13,43,17,10,248,0,3,0,0,0,0,0,4,145,148,94,52,124,84,49,695
125041490,5,12,13,10,5,5,4,59,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,14,39,23,15,27,20,13,154,0,0,4,0,0,0,0,8,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,16,36,25,20,27,20,11,166,14,17,7,3,3,4,0,50,0,0,0,0,0,0,0,3,33,61,35,24,31,22,11,217
125041491,18,28,21,18,28,7,7,128,9,3,0,0,0,0,0,11,0,0,0,0,0,0,0,3,42,76,62,54,79,43,23,384,0,3,0,0,5,0,0,13,4,0,0,0,0,0,0,9,6,6,0,0,5,0,0,16,48,79,67,58,83,40,23,403,38,34,18,15,19,5,8,135,0,0,0,0,0,0,0,6,86,116,88,76,99,47,34,540
125041492,32,35,20,18,24,16,9,160,3,4,0,0,3,0,0,9,4,5,3,0,3,3,0,13,81,65,51,37,59,35,26,351,0,9,6,10,5,4,0,30,0,3,9,3,3,4,3,34,6,10,11,6,10,5,3,63,85,77,59,48,72,35,33,412,72,38,28,19,32,29,16,228,0,0,0,0,0,0,0,4,157,122,91,67,99,62,53,649
125041493,34,51,35,23,28,13,9,181,0,3,0,0,0,0,0,5,0,4,0,0,3,0,0,9,52,97,88,58,92,49,26,461,5,6,7,3,3,0,0,29,3,8,12,3,0,0,0,23,9,15,11,9,5,0,0,57,58,118,103,71,95,49,26,514,74,68,52,27,36,15,12,282,0,0,0,0,0,0,0,0,132,180,155,91,134,60,34,795
125041494,15,18,21,6,7,6,0,77,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,19,54,56,34,42,31,12,256,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,6,0,9,0,3,3,0,0,9,19,60,59,38,46,31,12,268,7,6,0,3,5,0,3,28,0,0,0,0,0,0,0,7,25,69,60,39,50,31,17,300
125041588,8,19,13,7,11,3,3,74,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,21,51,29,20,29,14,8,177,4,9,3,3,4,0,0,26,3,7,5,3,3,0,0,15,8,10,8,3,4,0,0,39,27,67,34,25,35,16,12,212,40,37,30,18,19,5,3,150,0,0,0,0,0,0,0,3,67,103,58,40,58,21,11,360
125041589,3,11,12,5,13,9,5,65,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,34,27,19,37,35,12,189,0,12,4,0,0,3,0,23,0,4,0,0,4,3,0,8,4,13,3,3,4,4,0,33,17,48,32,24,43,43,16,221,41,46,20,17,23,12,13,166,0,3,0,0,0,0,0,7,54,95,53,37,67,51,24,389
126011495,15,40,26,25,29,28,12,179,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,37,92,66,73,102,83,35,490,0,3,0,0,3,0,3,9,3,3,4,0,3,0,0,16,3,3,4,3,4,0,4,30,38,102,67,76,110,85,41,518,28,51,27,36,31,28,19,233,0,0,0,0,0,0,3,3,71,153,93,110,149,110,61,752
126011496,6,40,21,14,18,20,9,136,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,9,24,82,55,43,75,54,34,373,3,0,0,0,0,0,0,7,0,4,4,0,0,4,0,16,4,4,3,0,0,3,0,17,24,87,63,39,77,60,34,393,15,26,11,10,10,12,10,95,0,0,0,0,3,0,0,3,37,120,74,51,94,75,43,490
126021497,28,33,22,24,29,15,11,161,3,0,0,0,0,0,0,6,3,0,3,0,0,3,0,6,61,96,62,42,78,53,29,425,0,0,3,3,0,5,3,13,0,0,3,0,0,0,0,4,0,3,3,3,0,3,0,20,61,101,64,44,77,59,36,450,44,43,18,22,21,25,13,190,0,0,0,0,0,0,0,0,106,150,83,63,100,88,46,642
126021498,9,34,22,17,23,4,4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,67,48,41,63,29,18,301,0,0,0,3,0,0,0,6,0,3,3,0,0,0,0,7,0,4,0,3,3,0,0,19,30,75,52,46,69,32,18,319,12,11,7,9,5,7,4,57,0,0,0,0,0,0,0,0,40,87,57,54,78,35,23,368
126021499,5,20,13,7,9,3,0,63,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,14,46,32,12,25,13,20,167,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,6,0,3,12,14,49,38,17,23,20,21,175,11,15,12,4,4,6,6,54,0,0,0,0,0,0,0,0,24,57,47,23,30,20,30,230
126021500,13,28,19,10,12,6,3,99,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,43,70,46,34,45,40,22,298,4,0,0,0,0,0,0,4,0,3,0,0,3,0,0,8,3,3,3,0,3,0,0,14,41,74,49,35,46,43,22,311,20,31,29,14,26,16,10,146,0,0,0,0,0,0,0,0,64,108,75,49,68,58,32,459
126021501,11,15,7,3,9,13,6,77,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,26,39,35,17,29,30,24,202,0,0,0,0,0,3,0,7,0,0,0,3,3,0,0,4,0,0,0,5,4,3,0,15,24,41,35,23,32,35,24,217,18,12,9,3,13,10,13,68,0,0,0,0,0,0,0,0,43,52,44,25,46,44,36,288
126021503,14,34,23,20,35,15,17,154,4,0,0,0,0,0,0,9,0,0,0,0,3,0,0,3,41,75,53,37,64,47,27,347,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,11,0,3,3,0,0,4,0,11,46,78,55,37,66,51,27,366,37,39,14,17,18,16,8,148,0,0,0,0,0,0,0,0,80,119,69,54,84,66,37,510
126021590,0,0,5,0,6,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,4,20,11,16,69,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,7,7,6,9,12,24,11,16,80,9,3,3,0,5,0,3,21,0,0,0,0,0,0,0,0,9,14,14,13,31,14,13,102
126021591,30,56,33,28,34,24,11,213,7,3,4,0,3,0,0,13,0,0,0,0,0,0,0,3,52,114,74,64,98,61,46,512,3,7,0,4,0,0,0,14,4,5,5,0,3,3,0,19,6,8,5,4,8,4,4,37,61,125,79,66,99,72,51,547,49,54,22,26,19,17,6,188,0,0,0,0,0,0,0,3,113,173,95,90,125,85,57,734
127011504,27,50,36,26,43,15,5,202,3,0,0,0,3,0,0,4,4,3,3,3,5,0,0,20,52,90,69,57,84,31,17,398,12,14,13,3,7,0,0,51,0,22,12,6,12,0,0,48,11,38,25,8,20,3,0,101,64,125,92,60,100,34,17,492,304,346,178,119,136,39,13,1134,7,7,8,9,0,0,0,29,380,469,282,183,236,74,35,1664
127011505,6,20,13,6,11,0,0,61,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,37,36,18,26,11,3,147,3,3,5,5,0,0,0,12,0,3,0,0,0,0,0,11,3,7,4,9,9,0,0,23,17,42,36,27,29,11,3,173,44,56,31,15,12,0,8,166,0,0,0,0,0,0,0,0,61,100,65,41,39,14,11,340
127011506,33,38,29,23,17,4,6,150,3,7,4,0,3,0,0,14,0,0,0,0,6,0,0,9,62,84,59,48,55,23,6,328,0,3,0,0,4,0,0,9,0,5,0,0,0,0,0,11,0,13,0,0,4,0,0,19,64,94,55,53,56,23,6,353,83,63,21,10,16,8,4,216,0,0,0,0,0,0,0,0,146,155,84,61,76,27,12,569
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4
