SA2_MAINCODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
107011131,0,0,0,3,0,0,0,3,6,0,13,0,0,0,0,0,0,3,7,0,0,5,0,8,0,8,4,3,10,18,15,0,32,3,10,0,8,8,7,11,19,30,0,51,0,18,0,20,9,8,13,29,46,0,77,3,52,10,62,7,6,11,80,78,0,155,16,43,3,64,0,3,5,73,83,0,156,28,38,0,63,3,3,10,71,59,0,137,43,42,0,84,3,0,5,94,54,0,147,44,23,0,66,0,0,0,71,34,0,109,39,10,0,52,3,0,4,56,19,0,81,29,9,0,40,0,0,0,40,16,0,51,43,7,8,55,0,0,0,55,22,0,77,24,0,0,24,0,0,0,24,3,0,32,9,0,0,9,0,0,0,9,0,0,13,3,0,0,3,0,0,0,3,0,0,3,3,3,0,8,0,0,0,8,0,0,12,33,18,4,57,5,3,10,65,46,3,112,3,4
107011132,0,3,0,3,0,0,0,3,4,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,9,0,13,0,3,0,5,0,0,0,7,10,0,18,3,17,0,17,0,4,4,21,15,0,34,4,9,3,16,0,0,0,16,12,0,29,5,17,0,25,0,4,4,31,10,0,40,12,7,0,22,0,0,0,22,15,0,34,16,8,0,23,3,0,3,22,10,0,36,15,8,0,20,0,0,0,25,3,0,25,15,5,0,24,0,0,0,24,9,0,28,16,3,0,26,0,0,0,24,4,0,27,7,3,0,13,0,0,0,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,9,10,0,18,0,0,0,21,4,0,27,0,3
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,0,0,0,0,0,0,5,7,0,10,0,0,0,0,0,0,0,3,7,0,11,0,0,0,0,0,0,0,3,10,0,10,0,3,0,3,0,3,3,3,11,0,11,0,3,0,8,3,0,3,12,28,0,39,3,13,0,16,0,3,3,21,27,0,50,11,24,0,36,0,0,0,36,30,0,62,10,25,3,44,0,0,0,46,32,0,79,18,19,0,40,0,3,3,41,23,0,61,20,10,0,30,0,0,0,33,15,0,51,23,9,0,35,0,0,0,35,11,0,45,13,4,0,14,0,0,0,14,0,0,15,13,7,0,21,0,0,0,21,12,0,31,5,3,0,11,0,0,0,11,10,0,21,3,0,0,5,0,0,0,5,0,0,6,3,3,0,7,0,0,0,7,0,0,9,9,0,0,9,0,0,0,9,0,0,9,18,11,0,28,3,0,4,36,31,0,67,0,0
107011545,0,0,0,0,0,0,0,3,7,0,10,0,0,0,3,4,0,4,4,3,0,10,0,3,0,3,0,0,0,7,9,0,21,0,3,0,6,0,4,4,6,22,0,26,0,14,3,17,3,4,5,19,46,0,71,3,27,0,30,3,3,7,39,57,3,96,10,18,3,36,0,0,0,39,83,0,122,16,24,0,41,6,0,6,45,64,0,109,17,27,0,40,0,0,0,44,53,0,96,26,8,4,40,0,0,0,39,25,0,65,20,8,0,27,0,0,0,31,25,0,58,7,4,0,16,0,0,0,16,15,0,23,21,0,0,23,0,0,0,23,14,0,35,3,5,0,9,0,0,0,9,3,0,19,3,0,0,8,0,0,0,8,0,0,8,3,0,0,3,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,4,0,3,13,8,7,24,4,0,8,32,47,3,81,3,0
107011546,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,6,15,0,18,0,3,0,3,3,3,5,9,36,0,37,0,4,0,4,3,0,3,10,34,0,44,3,18,0,17,7,4,10,25,40,0,68,14,24,0,36,0,3,3,35,65,0,102,11,17,0,33,0,4,4,42,57,0,100,12,15,0,29,3,3,6,32,43,0,76,12,3,0,18,0,0,0,24,22,0,45,6,5,0,15,0,0,0,17,20,0,33,12,3,0,17,0,3,3,15,13,0,29,11,4,0,13,0,0,0,13,15,0,29,0,0,0,4,0,0,0,4,4,0,9,3,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0,32,0,0,3,38,29,0,71,0,0
107011547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,7,0,3,0,4,3,0,3,4,4,0,12,0,0,0,0,0,0,0,0,15,0,17,0,6,0,6,0,3,3,14,15,0,29,6,0,0,5,0,0,0,5,7,0,12,3,4,0,11,0,0,0,11,7,0,12,7,6,0,11,0,0,0,11,6,0,25,3,3,0,5,0,0,3,5,7,0,15,6,0,0,8,0,0,0,8,0,0,6,3,0,0,8,0,0,0,8,3,0,10,14,5,0,17,0,0,0,17,7,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,3,10,0,0,0,10,7,0,16,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,0,0,0,0,0,3,3,3,0,6,0,0,0,3,0,0,0,3,0,0,3,0,3,0,3,0,0,0,6,8,0,13,0,0,0,3,4,0,3,5,15,0,22,0,4,0,4,0,4,7,6,16,0,23,6,30,3,41,3,9,12,48,20,0,68,9,14,0,28,0,0,6,33,20,0,47,17,27,5,50,0,0,0,51,27,0,81,28,19,0,53,0,0,0,49,30,0,79,31,8,0,38,0,0,0,38,18,0,56,29,9,0,36,0,0,0,38,9,0,39,27,4,0,36,0,0,0,37,5,0,40,25,4,0,34,0,0,0,31,6,0,43,12,0,0,14,0,0,0,14,8,0,23,4,3,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,3,14,16,3,30,0,0,0,32,24,0,61,3,0
107031137,0,0,0,0,0,4,4,5,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,12,0,16,0,7,0,4,3,0,3,11,10,0,21,0,3,0,6,0,0,4,9,19,0,30,7,18,0,23,3,3,6,30,29,0,57,11,31,0,37,0,0,0,43,22,0,62,11,20,0,30,3,4,3,34,17,0,48,21,11,0,35,0,0,0,34,11,0,48,16,10,0,26,0,0,0,28,17,0,42,13,9,0,18,0,0,0,18,8,0,27,17,3,0,18,0,0,0,18,0,0,22,9,3,0,14,0,0,0,14,0,0,18,4,0,0,7,0,0,0,7,0,0,12,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,12,0,24,0,0,0,22,7,0,30,0,0
107031138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,3,4,3,0,12,0,0,0,0,0,0,0,0,8,0,8,0,4,0,5,0,0,0,6,11,0,16,0,9,0,11,3,0,4,16,10,0,23,7,13,0,14,0,0,0,19,15,0,32,4,13,3,20,3,0,3,21,13,0,34,6,8,0,11,0,0,0,11,9,0,22,8,4,0,14,0,0,0,14,4,0,18,12,6,0,16,0,0,0,16,7,0,28,8,3,0,16,0,0,0,11,8,0,20,15,0,0,11,0,0,0,11,4,0,21,4,0,0,7,0,0,0,6,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,8,11,0,24,0,0
107031139,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6,0,6,0,0,0,6,3,0,8,0,0,0,5,0,0,0,7,3,0,7,4,6,0,13,0,3,3,14,5,0,22,0,9,0,9,0,0,0,13,4,0,21,5,11,0,15,0,0,0,15,3,0,18,4,12,0,21,0,0,0,21,12,0,31,3,8,0,11,0,0,0,11,8,0,20,6,3,0,9,0,0,0,9,3,0,11,5,0,0,5,0,0,0,5,0,0,5,11,0,0,9,0,0,0,9,4,0,12,3,3,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,4,9,9,0,15,0,0,0,15,7,0,26,0,0
107031140,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,6,4,0,7,0,9,3,13,0,4,4,17,8,0,18,3,12,0,8,0,0,0,8,7,0,20,7,9,0,10,0,0,0,10,14,0,26,8,4,0,10,0,0,0,16,7,0,20,10,3,0,12,0,0,0,10,9,0,24,0,3,0,9,0,0,0,9,3,0,12,6,3,0,9,0,0,0,12,3,0,17,4,3,0,11,0,0,0,11,3,0,14,3,0,0,3,0,0,0,3,3,0,6,3,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,10,0,0,0,10,0,0,7,16,4,0,18,0,0,0,20,7,0,27,0,0
107031141,0,0,0,3,3,0,3,4,4,0,9,0,0,0,0,0,0,0,3,3,0,4,0,3,0,3,0,0,0,3,6,0,8,0,5,0,5,0,4,4,4,7,0,14,0,9,3,12,0,0,0,14,14,0,29,3,18,0,21,3,3,6,26,22,0,47,9,20,3,29,3,0,0,36,19,0,50,24,16,0,42,0,0,0,45,16,0,57,26,10,0,39,3,0,4,44,10,0,55,18,14,4,31,3,0,3,33,18,0,49,29,10,3,43,0,0,0,45,10,0,48,21,12,0,34,0,0,0,34,3,0,35,41,14,0,48,0,0,0,48,4,0,58,15,7,0,14,0,0,0,14,7,0,20,8,0,0,16,0,0,0,16,3,0,16,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,0,0,7,4,0,11,22,18,0,42,0,4,4,46,14,0,59,0,3
107031142,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,6,0,6,0,0,0,8,6,0,14,0,5,0,5,0,0,0,10,6,0,20,0,6,0,11,0,0,0,11,15,0,28,0,25,0,22,4,3,4,29,22,0,53,11,28,0,35,4,7,7,46,21,0,62,24,13,0,44,0,0,4,46,20,0,69,23,17,3,42,0,0,0,42,30,0,73,15,17,0,32,0,0,0,32,15,0,54,13,7,0,22,0,0,0,22,6,0,30,17,7,0,20,0,0,0,20,3,0,30,16,3,0,20,0,0,0,22,8,0,27,8,0,0,11,0,0,0,11,3,0,11,7,0,0,7,0,0,0,7,0,0,7,3,0,0,6,0,0,0,6,0,0,6,0,0,0,3,0,0,0,3,0,0,3,19,8,0,22,3,4,8,27,17,0,49,3,0
107031143,0,0,0,0,0,0,0,3,6,0,11,0,0,0,0,0,0,3,3,7,0,14,0,7,3,7,7,3,12,17,34,0,52,0,12,3,12,3,8,6,19,45,0,62,0,17,0,20,3,9,11,35,83,0,122,9,41,3,47,11,15,25,73,95,0,169,21,51,8,78,5,4,9,89,97,0,186,28,50,7,89,5,3,3,93,91,0,187,39,34,4,74,3,3,9,76,64,0,142,34,20,3,52,0,0,3,60,39,0,96,25,10,6,36,0,0,0,36,25,0,63,21,6,0,31,0,0,0,31,17,0,44,34,12,3,48,0,0,0,48,11,0,65,17,3,0,16,0,0,0,19,7,0,29,3,0,0,6,0,0,0,6,3,0,9,0,3,3,5,0,0,0,5,0,0,5,3,0,0,3,0,0,0,3,9,0,11,20,15,0,42,0,0,4,40,50,4,97,0,0
107041144,0,0,0,0,0,0,3,3,15,0,15,0,3,0,3,0,0,3,3,0,0,3,0,0,0,4,3,0,4,9,11,0,19,0,0,0,0,3,3,5,12,15,0,22,0,14,3,16,3,0,4,22,21,0,46,13,31,0,43,3,5,9,47,37,0,90,13,28,6,41,0,0,0,44,61,0,103,25,32,0,53,0,0,3,61,44,0,97,28,22,3,54,4,0,8,60,55,4,117,34,12,0,50,0,0,0,47,30,0,82,27,10,0,36,0,0,0,40,30,0,68,28,10,0,37,0,0,0,37,13,0,54,34,16,4,55,0,0,0,55,17,0,71,14,0,0,17,0,0,0,18,9,0,27,5,0,0,11,0,0,0,11,0,0,10,9,0,0,10,0,0,0,10,3,0,9,7,0,0,7,0,0,0,7,3,0,9,26,16,5,44,3,3,4,55,21,3,79,0,0
107041145,0,0,0,0,3,0,4,3,8,0,7,0,0,0,0,0,0,0,0,7,0,3,0,0,0,3,3,0,3,6,27,0,33,0,3,0,3,3,3,5,13,25,0,37,0,17,0,17,3,3,7,23,44,0,73,5,21,0,28,3,6,10,39,53,0,89,8,33,3,41,0,3,3,43,61,0,109,14,27,0,49,0,0,5,47,43,0,92,36,26,0,66,3,0,7,65,40,0,110,24,8,3,34,0,0,0,33,21,0,57,23,12,0,35,0,0,0,32,18,0,49,13,11,0,25,0,0,0,25,6,0,30,27,12,0,43,0,0,0,43,16,0,61,10,4,4,22,0,0,0,22,4,0,24,9,0,0,10,0,0,0,10,0,0,8,3,0,0,3,0,0,0,3,0,0,7,3,0,0,3,0,0,0,3,0,0,6,21,16,0,39,3,4,8,45,29,0,80,3,0
107041146,0,0,0,3,0,0,0,5,8,0,9,0,0,0,4,0,3,3,5,6,0,14,0,8,0,11,4,3,8,16,9,0,24,0,0,0,5,3,3,6,11,11,0,15,4,9,0,14,0,4,4,20,26,0,43,0,21,0,25,3,4,6,32,35,0,70,8,15,3,29,0,3,3,33,37,0,72,13,31,0,41,0,3,3,43,34,0,79,29,26,0,52,3,0,3,50,38,0,93,31,12,0,44,4,0,7,50,16,0,72,23,14,0,38,0,0,0,36,11,0,44,20,6,3,35,0,0,0,32,14,0,46,50,7,0,55,0,0,0,55,8,0,66,13,4,0,21,0,0,0,21,5,0,27,10,3,0,11,0,0,0,11,3,0,14,3,0,0,5,0,0,0,5,0,0,5,15,0,0,12,0,0,0,12,3,0,17,31,10,0,42,0,0,3,45,31,0,75,3,3
107041147,0,0,0,0,0,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,4,0,10,0,10,0,0,0,7,3,0,13,0,9,0,7,0,0,0,13,5,0,15,6,9,0,16,0,0,0,20,3,0,27,0,6,3,10,0,0,0,12,12,0,23,8,8,0,17,0,0,0,17,7,0,30,13,8,3,23,0,0,0,23,4,0,26,10,0,0,16,0,0,0,15,6,0,16,13,3,0,12,0,0,0,12,3,0,18,12,9,0,21,0,0,0,21,0,0,26,4,3,0,7,0,0,0,7,7,0,11,3,0,0,3,0,0,0,3,0,0,3,7,0,0,3,0,0,0,5,0,0,5,3,0,0,4,0,0,0,4,0,0,9,25,9,0,30,0,3,3,33,5,0,41,3,0
107041148,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,8,0,3,0,3,0,0,0,6,6,0,12,0,9,0,6,0,0,0,6,3,0,16,3,11,0,12,0,0,3,13,18,0,33,0,14,0,12,0,0,0,15,9,0,24,3,11,0,12,0,0,0,17,11,0,24,12,14,0,20,0,0,3,24,15,0,37,10,12,0,22,0,0,0,22,16,0,31,9,5,0,17,0,0,0,20,3,0,22,20,4,0,21,0,0,0,21,0,0,22,31,4,0,35,0,0,0,35,3,0,43,8,3,0,11,0,0,0,11,0,0,16,0,0,0,3,0,0,0,3,0,0,3,0,0,0,7,0,0,0,7,0,0,7,3,3,0,10,0,0,0,10,3,0,7,26,4,0,31,0,0,0,31,9,0,47,0,0
107041150,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,3,3,3,4,0,10,0,5,0,5,3,3,3,8,7,0,16,0,3,0,3,0,0,0,8,17,0,22,0,12,3,11,6,3,4,21,26,0,47,3,13,0,18,3,4,7,25,41,0,63,3,26,3,31,0,0,0,34,49,0,90,14,27,0,38,3,0,3,45,34,0,80,21,42,6,71,0,0,0,71,28,0,100,35,21,0,55,0,0,0,55,22,0,73,25,6,0,38,0,0,3,38,11,0,49,22,21,0,39,0,0,0,38,3,0,41,33,16,5,50,0,0,0,50,13,0,63,12,7,0,23,0,0,0,23,12,0,33,9,0,0,8,0,0,0,8,3,0,16,7,0,0,5,0,0,0,5,3,0,10,5,0,0,9,0,0,0,9,7,0,14,32,13,3,50,0,3,4,54,33,0,89,0,3
107041548,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,3,4,0,12,0,3,0,3,0,0,0,0,5,0,9,0,4,0,4,0,3,3,6,19,0,26,3,10,0,15,0,0,4,17,15,0,28,5,9,0,16,0,0,3,17,21,0,41,14,9,0,22,0,0,0,22,16,0,44,12,5,0,22,0,0,0,22,18,0,45,16,6,3,25,0,0,0,25,12,0,35,14,4,0,17,0,0,0,17,5,0,23,27,0,0,28,0,0,0,28,0,0,25,20,3,3,30,0,0,0,30,4,0,33,12,3,0,16,0,0,0,16,5,0,18,11,0,0,9,0,0,0,9,0,0,8,4,0,0,4,0,0,0,4,0,0,4,6,0,0,8,0,0,0,10,3,0,14,5,9,0,11,0,0,0,14,22,0,39,0,0
107041549,0,0,0,0,0,0,3,4,9,0,13,0,0,0,3,0,0,0,3,0,0,6,0,0,0,3,4,3,3,6,13,0,22,0,7,0,11,0,4,4,12,15,0,22,0,5,0,8,0,3,6,16,24,0,32,3,17,4,23,8,4,11,35,33,0,70,18,23,4,39,0,3,4,44,31,3,72,18,18,5,37,0,0,6,42,30,0,75,21,16,0,38,3,0,3,43,15,0,59,14,11,0,29,0,0,4,31,20,0,49,29,13,0,41,0,0,0,37,13,0,50,24,3,0,31,0,0,0,30,12,0,44,36,12,0,49,0,0,0,49,9,0,62,11,0,0,13,0,0,0,13,6,0,13,8,3,0,7,0,0,0,7,0,0,10,3,3,0,9,0,0,0,9,0,0,8,3,0,0,3,0,0,0,3,3,0,8,26,13,7,40,0,0,0,41,17,0,62,0,0
108011151,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,4,0,0,0,0,0,0,0,3,3,0,6,0,4,0,4,3,0,3,5,12,0,16,0,0,0,0,0,0,0,3,8,0,12,3,7,0,11,4,0,4,11,21,0,35,3,7,0,8,0,0,0,9,14,0,22,5,4,0,10,0,0,0,10,16,0,30,3,5,0,5,0,0,0,5,9,0,20,0,3,0,3,0,0,0,3,4,0,8,8,0,0,7,0,0,0,7,3,0,12,6,3,0,5,0,0,0,5,7,0,10,0,0,0,4,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,9,3,0,14,0,0
108011152,0,3,0,3,0,0,0,3,6,0,11,0,0,0,0,3,0,3,3,0,0,7,0,3,0,8,0,3,3,12,10,0,21,0,5,0,8,0,3,4,12,13,0,24,0,17,0,17,3,5,8,25,38,0,62,5,27,0,30,3,5,9,36,36,0,75,13,30,7,43,4,0,3,53,69,0,118,21,28,0,51,3,3,4,52,52,0,106,26,25,0,52,0,0,0,54,38,0,95,15,15,0,35,0,0,0,35,20,0,57,14,6,0,18,0,0,0,18,9,0,26,8,5,0,16,0,0,0,16,9,0,22,18,4,0,22,0,0,0,22,8,0,28,4,0,0,9,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,3,0,0,3,19,20,0,40,3,0,3,42,29,0,64,3,5
108011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,7,3,0,11,0,3,0,4,3,0,3,3,7,0,14,0,4,0,4,0,3,0,6,14,0,23,0,9,0,9,0,0,3,13,20,0,36,3,8,0,13,0,0,3,16,17,0,30,7,11,0,17,0,0,0,22,15,0,35,3,9,0,9,0,0,0,9,10,0,24,7,5,0,8,0,0,0,8,8,0,19,0,0,0,3,0,0,0,3,3,0,8,3,0,0,3,0,0,0,3,3,0,10,0,0,0,3,0,0,0,3,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,5,7,6,0,10,0,0,0,17,18,3,34,0,0
