SA2_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
107031139,4,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,11,10,5,3,0,0,4,0,0,0,38,20,21,8,0,0,0,0,0,0,0,56,7,3,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,35,21,14,0,3,0,0,0,0,0,77,69,20,12,0,3,0,0,0,0,0,99,17,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,82,18,15,0,3,0,0,0,0,0,122,131,0,3,0,0,0,0,0,0,3,137,23,0,0,0
107031140,0,0,4,11,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,20,4,15,3,3,11,7,0,0,0,54,28,18,9,4,0,0,0,0,0,0,56,7,17,5,3,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,17,5,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,32,35,16,4,0,0,0,0,0,0,92,88,15,7,0,0,0,0,0,0,0,109,16,10,3,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,105,26,10,0,0,0,6,0,0,0,145,178,6,5,0,0,0,0,0,0,3,191,24,6,0,0
107031141,25,5,9,5,7,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,56,26,38,6,10,10,8,6,0,0,156,97,46,31,3,4,5,8,0,0,0,197,78,55,49,6,5,4,8,3,0,0,206,9,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,80,60,50,6,5,7,9,3,0,0,219,0,0,0,0,0,0,0,0,0,0,0,176,101,79,13,11,11,13,4,0,5,416,229,50,10,0,5,3,5,0,0,4,301,153,21,5,3,0,0,7,0,0,6,201,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,166,27,6,6,0,0,7,0,0,6,215,0,0,0,0,0,0,0,0,0,0,0,394,70,19,5,6,4,5,0,0,10,515,404,19,6,0,0,0,0,0,0,4,431,206,11,0,0
107031142,21,3,7,9,9,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,32,10,24,5,7,6,10,4,0,0,108,38,15,7,0,0,0,0,0,0,4,66,18,35,15,3,5,6,3,0,0,0,84,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,17,36,15,3,5,8,3,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,62,49,25,3,5,12,5,0,0,4,161,124,8,9,0,0,0,0,0,0,9,148,71,11,9,0,0,0,0,0,0,0,99,13,3,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,85,15,10,0,0,0,3,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,207,20,19,0,0,0,3,0,0,9,258,275,4,0,0,0,0,0,0,0,8,289,122,3,0,0
107031143,26,10,11,4,11,5,3,0,102,0,0,0,0,0,0,0,0,0,0,0,36,32,51,11,20,10,15,7,3,4,190,75,27,9,0,3,3,0,0,0,6,135,44,39,33,7,0,9,0,3,0,3,138,5,0,4,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,44,39,44,7,4,9,0,3,0,3,155,0,0,0,0,0,0,0,0,0,0,0,121,69,54,12,7,7,0,3,0,7,287,213,13,8,0,0,0,0,0,0,4,247,112,24,17,3,0,0,6,0,0,4,159,4,8,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,109,23,24,3,3,0,6,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,323,41,25,4,7,0,3,0,0,14,420,530,17,3,0,0,6,0,0,0,17,566,177,3,0,0
107041144,104,33,50,55,74,35,3,0,428,0,0,0,0,0,0,0,0,0,0,0,83,50,132,50,57,70,84,41,3,8,579,108,44,27,0,4,3,3,0,0,8,205,101,88,59,19,8,19,10,0,0,4,307,3,6,7,6,0,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,101,93,65,29,8,23,10,0,3,4,340,0,0,0,0,0,0,0,0,0,0,0,211,131,97,30,15,31,12,0,5,13,549,229,28,13,0,0,0,0,4,0,3,281,192,48,24,8,4,0,5,3,0,4,287,26,3,6,0,0,3,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,217,50,30,10,6,3,9,3,0,4,333,0,0,0,0,0,0,0,0,0,0,0,448,73,40,10,6,9,8,8,0,8,613,381,12,0,0,0,0,0,0,0,5,404,221,13,4,0
107041145,50,17,11,11,11,6,0,0,151,0,0,0,0,0,0,0,0,0,0,0,73,34,72,18,18,19,22,6,0,6,275,90,45,30,0,3,0,0,0,0,5,177,53,55,33,6,4,6,0,3,0,0,165,0,8,3,0,0,0,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,56,62,40,7,4,4,3,3,0,3,186,0,0,0,0,0,0,0,0,0,0,0,144,100,73,7,12,9,9,3,0,8,370,200,27,8,3,0,0,0,0,0,3,242,88,16,20,0,0,0,3,0,0,0,129,9,3,7,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,97,23,26,0,0,0,3,6,0,5,151,0,0,0,0,0,0,0,0,0,0,5,296,45,38,0,0,0,3,0,0,3,400,302,13,4,0,0,0,0,0,0,7,328,153,6,10,0
107041146,116,27,61,92,114,60,3,16,593,0,0,0,0,0,0,0,0,0,0,0,105,69,143,35,70,110,132,65,3,19,757,106,68,31,4,0,0,0,5,0,3,224,132,135,115,27,22,21,23,8,0,3,501,6,4,11,10,0,4,8,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,137,140,133,41,25,24,33,14,0,3,544,0,0,0,0,0,0,0,0,0,0,3,242,204,159,44,29,25,33,16,0,12,774,273,34,16,6,0,0,0,0,0,4,330,239,43,46,9,4,10,6,4,0,7,374,12,5,14,4,0,5,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,253,50,59,11,11,12,7,6,0,7,411,0,0,0,0,0,0,0,0,0,0,0,522,82,74,14,11,14,7,7,0,9,746,355,12,0,0,0,0,3,0,0,6,382,278,12,4,4
107041147,11,3,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,28,19,37,5,0,8,0,0,0,0,112,65,44,33,7,0,5,0,0,0,0,161,26,16,15,3,0,0,0,0,0,0,71,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,27,23,21,3,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,93,70,57,6,3,5,0,0,0,0,239,157,32,12,3,0,0,0,0,0,0,206,29,3,3,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,29,6,6,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,187,38,13,3,0,0,0,0,0,0,244,178,11,4,0,0,0,0,0,0,0,189,26,3,0,0
107041148,14,4,4,4,5,0,0,0,53,0,0,0,0,0,0,0,0,0,0,5,41,11,39,8,6,8,4,8,0,11,143,99,64,36,0,5,3,5,3,6,4,229,27,18,20,4,6,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,20,4,6,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,129,86,58,4,11,3,4,6,6,4,307,227,43,23,0,7,0,0,0,0,0,306,58,19,11,0,3,3,3,0,0,6,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,19,13,0,3,3,3,0,0,6,96,0,0,0,0,0,0,0,0,0,0,0,284,62,36,5,4,3,6,0,0,5,409,324,13,9,0,0,0,0,0,0,3,364,52,3,0,0
107041150,20,12,6,5,3,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,65,31,45,16,9,8,8,5,3,0,182,150,76,50,6,5,3,6,0,0,4,303,47,49,41,4,4,0,3,4,0,0,167,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,49,44,39,7,4,0,3,4,0,0,165,0,0,0,0,0,0,0,0,0,0,0,201,124,91,13,13,8,12,6,0,8,469,284,49,30,0,0,0,0,4,0,3,375,78,26,7,0,3,0,0,0,0,0,123,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,81,28,7,0,3,0,6,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,369,70,36,5,3,0,4,4,0,5,507,373,7,4,0,0,0,0,0,0,6,398,85,0,6,0
107041548,224,103,106,124,123,49,3,3,844,0,0,0,0,0,0,0,0,0,0,0,150,76,285,113,138,151,153,62,9,8,1148,74,28,26,7,3,5,5,3,0,0,158,61,118,112,27,17,29,25,17,3,5,412,0,13,23,7,3,0,11,6,0,0,60,0,0,0,0,0,0,0,0,0,0,0,64,124,133,33,24,29,34,18,3,5,471,0,0,0,0,0,0,0,0,0,0,0,141,158,158,41,31,38,35,20,3,5,629,152,21,14,6,3,0,0,0,0,0,198,86,37,28,10,4,6,8,0,0,0,170,9,9,10,4,4,8,5,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,99,46,38,10,6,13,7,0,0,5,227,0,0,0,0,0,0,0,0,0,0,0,246,65,50,14,12,11,8,4,0,5,425,315,13,8,0,0,0,0,3,0,7,340,162,18,14,4
107041549,225,108,115,119,149,49,0,20,948,0,0,0,0,0,0,0,0,0,0,0,148,88,279,118,130,139,169,60,0,29,1160,83,45,26,4,5,6,0,0,0,0,164,82,135,128,32,20,27,20,7,5,3,458,0,26,18,7,11,4,13,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,84,158,148,40,31,34,31,13,9,3,541,0,0,0,0,0,0,0,0,0,0,0,167,196,172,43,32,39,33,13,8,4,703,164,15,11,0,0,3,7,0,0,6,207,191,42,26,8,4,3,8,0,0,0,281,17,16,19,5,6,0,5,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,213,52,42,11,7,6,11,0,4,0,350,0,0,0,0,0,0,0,0,0,0,0,376,69,59,11,5,5,20,0,4,8,558,241,9,6,0,0,0,0,0,0,0,253,214,21,4,5
108011151,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,23,12,6,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,6,10,0,0,0,4,0,0,0,34,41,5,0,0,0,0,0,0,0,6,54,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,47,9,0,0,0,0,0,0,0,6,62,71,9,0,0,0,0,0,0,0,5,85,9,0,0,0
108011152,32,8,20,18,13,9,0,0,113,0,0,0,0,0,0,0,0,0,3,3,13,15,36,4,21,20,16,11,0,4,156,34,20,6,0,0,8,6,0,3,3,77,17,29,19,3,8,10,6,3,0,3,94,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,32,21,3,8,10,6,3,0,4,103,0,0,0,0,0,0,0,0,0,0,0,51,48,27,9,7,13,8,0,3,9,176,95,13,9,0,0,0,0,0,0,4,124,21,10,4,0,0,0,0,0,0,0,39,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,16,4,0,0,0,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0,0,115,22,7,0,0,0,0,0,0,5,166,188,4,5,0,0,0,0,0,0,7,209,28,0,3,0
108011153,4,6,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,6,7,6,0,3,8,0,0,0,28,38,16,0,3,0,4,0,0,0,0,61,6,10,6,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,0,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,42,26,9,3,0,0,0,0,0,0,84,66,7,6,0,0,0,0,0,0,0,85,13,0,4,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,78,11,4,0,0,5,0,0,0,0,103,161,0,5,4,0,0,0,0,0,8,176,21,6,0,0
108011154,15,5,6,0,6,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,10,4,21,5,6,0,5,0,0,0,48,11,3,3,0,0,0,0,0,0,0,16,0,0,4,0,5,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,7,9,9,0,5,6,0,0,0,0,43,21,0,0,0,0,0,0,0,0,0,24,3,3,4,0,0,0,0,0,0,0,12,4,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,32,9,4,0,0,3,0,0,0,0,46,61,0,0,0,0,0,0,0,0,3,65,13,0,3,0
108021155,10,3,6,9,10,0,0,0,41,0,0,0,0,0,0,0,0,0,34,34,20,6,19,11,6,9,5,0,0,36,114,21,3,8,0,0,0,0,0,0,0,36,9,15,21,10,5,0,0,0,0,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,23,10,5,0,0,0,0,5,68,0,0,0,0,0,0,0,0,0,27,27,30,20,30,10,3,0,6,0,0,29,135,58,7,3,0,0,0,0,0,0,7,77,17,6,5,0,0,0,0,0,0,0,38,4,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,6,9,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,10,10,79,13,10,4,0,0,0,0,0,22,130,122,4,5,0,0,0,0,0,0,3,140,24,0,4,0
108021156,4,3,4,6,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,11,3,7,7,7,6,8,5,0,0,46,26,14,9,0,0,0,0,0,0,3,51,4,6,4,0,0,0,0,0,0,0,20,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,5,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,33,14,15,3,9,0,0,4,0,5,83,57,3,6,6,0,0,0,0,0,4,74,16,3,4,0,0,0,0,0,0,0,26,0,0,3,0,4,7,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,16,3,8,0,4,7,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,71,9,18,6,5,7,6,0,0,6,116,160,3,5,0,0,0,0,0,0,10,179,19,0,0,0
108021157,3,0,3,6,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,8,8,11,0,3,7,8,3,0,0,43,11,3,0,0,0,0,0,0,0,0,21,7,13,3,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,13,5,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,21,20,3,0,0,0,4,0,0,0,49,27,3,0,0,0,0,0,0,0,0,35,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,33,3,5,3,0,0,0,0,0,0,48,76,0,0,0,0,0,0,0,0,3,81,5,0,0,0
108021158,6,3,9,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,7,5,9,3,9,0,0,0,0,0,39,9,0,0,0,0,0,0,0,0,0,20,3,13,5,0,0,0,3,0,0,0,23,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,13,5,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,18,12,4,0,0,0,6,0,0,0,42,48,3,8,0,0,0,0,0,0,0,57,3,9,0,0,0,0,4,0,0,0,24,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,9,7,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,58,14,14,0,0,0,0,0,0,0,86,113,3,0,0,0,0,0,0,0,6,118,18,0,0,0
108021159,0,6,0,4,9,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,12,7,10,4,0,3,14,5,0,0,58,24,4,8,0,0,0,0,0,0,10,47,4,8,10,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,25,10,15,3,0,0,0,0,0,11,73,67,7,0,0,0,0,0,0,0,0,79,9,4,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,73,15,0,0,0,0,0,0,0,5,93,155,8,3,4,0,0,0,0,0,4,162,19,0,0,0
108021160,5,0,6,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,9,0,4,3,0,0,35,9,10,10,6,0,0,0,0,0,0,28,4,7,5,6,0,0,0,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,6,0,0,0,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,11,14,12,8,0,0,0,4,0,0,50,21,5,0,3,0,0,0,0,0,0,26,10,0,3,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30,3,5,8,0,0,0,0,0,0,44,78,0,6,0,0,0,0,0,0,4,87,13,0,4,0
108031161,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,3,23,5,5,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,7,6,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0
108041162,9,0,4,0,9,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,18,6,14,3,7,3,9,0,0,3,58,29,18,22,0,0,5,3,3,0,3,81,8,18,8,3,4,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,21,8,3,4,3,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,34,36,26,3,6,3,7,3,0,3,131,150,24,11,0,0,0,4,4,0,3,198,20,5,4,0,3,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,22,6,4,0,3,0,3,0,0,5,47,0,0,0,0,0,0,0,0,0,0,0,167,35,16,0,0,0,0,6,0,8,234,284,3,7,0,0,0,0,6,0,7,310,32,0,0,0
108041164,61,26,32,33,35,15,4,6,238,0,0,0,0,0,0,0,0,0,0,0,48,40,79,27,37,46,34,20,3,13,343,72,41,35,3,5,7,0,7,0,4,172,22,69,60,20,18,18,14,7,0,4,236,0,6,4,0,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,26,76,68,20,23,18,14,7,0,4,246,0,0,0,0,0,0,0,0,0,0,0,94,122,101,19,24,24,15,7,0,11,425,177,20,21,0,0,3,0,3,0,8,236,56,30,27,3,5,0,4,0,0,0,133,3,4,0,0,4,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,66,38,33,3,11,0,4,0,0,5,151,0,0,0,0,0,0,0,0,0,0,0,235,59,50,7,9,3,3,4,0,10,380,271,6,10,3,0,0,0,0,0,7,305,39,4,0,0
