POA_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
POA2200,0,0,0,5,3,3,4,5,0,19,0,3,0,9,3,3,3,0,0,25,0,3,0,13,0,3,0,0,0,25,0,4,8,22,0,3,0,0,0,35,0,3,8,35,52,66,84,30,4,292,0,0,0,6,9,10,3,0,0,31,3,3,14,11,3,0,0,0,0,36,24,60,277,804,578,527,178,78,26,2552,0,0,0,0,0,0,3,0,0,3,0,4,4,4,3,4,0,0,0,22,27,83,148,526,224,181,111,41,25,1366,133,230,187,503,217,169,146,74,37,1695,1938,3131,3037,6457,2482,2158,1384,730,285,21606,0,0,3,15,7,5,0,0,0,36,1572,2248,1841,2083,420,319,186,141,169,8973,4,11,37,225,22,5,0,0,0,305,0,0,5,22,5,8,10,0,0,42,0,0,0,7,5,5,11,0,0,33,0,0,3,0,0,0,0,0,0,13,0,0,0,10,6,9,4,3,0,27
POA2203,0,0,0,0,0,3,3,0,0,8,0,0,5,9,0,0,0,0,0,14,0,0,0,8,0,0,0,0,0,8,0,3,3,23,5,0,0,0,0,34,0,0,0,0,0,0,0,3,0,9,0,0,0,13,7,3,6,0,0,29,6,3,3,14,11,0,0,0,0,39,0,4,10,46,28,22,6,10,3,134,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,11,19,137,70,61,58,29,8,392,22,37,59,194,59,55,39,22,8,497,374,739,756,2333,965,633,399,253,86,6539,0,0,0,0,0,0,0,0,0,0,349,573,552,1544,599,342,147,53,36,4186,0,0,3,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,21,0,0,0,7,4,3,5,0,0,16
POA2204,0,0,0,0,3,5,3,7,0,16,0,0,0,14,0,7,3,3,0,22,0,0,0,10,0,0,0,0,0,10,0,0,4,73,9,10,0,0,0,98,0,0,0,4,4,3,10,0,3,24,0,0,5,25,9,4,3,0,0,41,0,5,7,34,16,3,5,0,0,76,10,21,109,233,106,169,77,20,13,753,0,0,0,10,7,0,0,0,0,11,0,0,0,3,0,0,0,0,0,7,3,7,23,235,92,97,92,58,23,633,54,75,111,420,148,88,64,55,11,1025,753,1242,1424,5013,1699,1267,847,546,197,12986,0,0,0,0,0,0,0,0,0,0,631,949,1036,2979,909,544,229,100,76,7458,0,0,6,31,8,0,0,0,0,48,0,0,0,0,0,3,0,0,0,10,0,0,0,10,10,7,3,0,0,25,0,4,3,21,8,0,7,0,0,37,3,0,0,12,7,3,3,0,0,30
POA2205,0,0,0,0,0,3,0,3,0,10,0,0,0,12,0,3,0,0,0,14,0,0,7,45,3,0,0,0,0,51,0,0,7,57,7,0,0,0,0,78,0,3,3,19,32,51,72,32,12,225,0,0,0,5,0,0,0,0,0,13,0,10,9,21,4,3,3,0,0,46,7,0,23,55,17,7,6,0,3,116,0,0,0,3,3,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,15,24,125,672,57,49,25,18,6,1003,35,34,122,351,53,55,32,16,14,711,585,750,1526,4582,842,701,468,237,112,9811,0,0,0,3,0,0,0,0,0,3,487,583,646,1187,253,182,91,68,60,3566,0,3,13,50,7,7,0,0,0,72,0,0,0,5,0,0,3,0,0,11,0,0,0,3,0,3,0,0,0,10,0,0,0,11,3,0,0,0,0,17,0,0,3,17,4,3,0,0,0,29
POA2206,0,0,0,0,3,0,3,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,7,0,4,0,3,0,0,0,16,0,0,0,0,3,9,13,11,0,34,0,0,0,10,11,6,9,3,0,35,0,0,0,10,10,5,0,0,0,31,0,0,10,58,39,35,23,4,0,170,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,21,128,125,106,114,50,27,572,30,92,66,166,98,62,56,41,25,637,563,1327,1133,2350,1406,1028,833,651,258,9551,0,0,0,0,0,0,0,0,0,0,473,1066,876,1591,800,384,189,157,132,5663,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,9,0,0,0,11,0,0,0,0,0,10,0,0,3,3,7,3,4,3,0,27
POA2207,0,0,0,7,5,6,3,5,3,26,0,0,0,3,3,0,3,0,0,14,0,0,0,11,0,3,0,0,0,19,0,0,4,17,4,4,3,3,0,36,0,0,6,59,62,96,103,48,15,391,0,0,3,7,12,3,4,0,3,32,0,4,0,12,3,0,0,0,0,26,0,0,5,43,23,29,7,3,3,118,0,0,0,3,0,3,0,0,0,7,0,0,5,3,3,0,0,0,0,9,3,8,26,213,91,68,102,53,23,590,48,92,80,230,95,96,97,124,125,985,946,1744,1756,3861,1745,1527,1119,796,412,13912,0,0,0,0,3,0,0,0,0,3,793,1469,1285,1916,819,496,344,231,227,7577,3,5,17,76,11,3,0,0,0,116,0,0,0,3,4,6,3,3,0,19,0,0,0,3,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,11,0,0,0,7,10,9,9,7,0,43
POA2208,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,8,0,0,3,0,0,15,0,0,0,7,0,0,0,0,0,13,0,0,0,4,6,9,8,3,3,34,0,0,0,3,6,3,3,0,0,14,0,0,0,4,0,0,0,0,0,11,0,3,11,36,17,25,5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,88,55,49,43,22,9,299,12,47,24,92,38,35,33,24,10,327,384,790,771,1640,822,608,558,362,145,6071,0,0,0,0,0,0,0,0,0,0,335,621,568,938,410,220,132,91,99,3418,0,0,0,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,7,0,0,0,3,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,3,4,0,0,7
POA2209,0,0,0,0,0,0,3,0,0,7,0,0,3,5,7,3,3,0,0,23,0,0,4,26,3,0,3,0,0,38,0,0,4,14,9,0,0,0,0,34,0,0,0,13,9,12,12,3,0,43,0,0,3,4,3,0,0,0,0,15,0,0,0,4,0,0,0,0,0,12,0,0,11,53,18,34,16,5,0,141,0,0,0,0,3,3,0,0,0,6,0,0,5,0,0,0,0,0,0,7,0,8,15,100,62,56,32,21,10,300,19,43,43,111,48,56,40,27,20,398,501,896,986,2149,995,925,616,396,148,7613,0,0,0,3,0,0,0,0,0,0,409,748,678,809,319,249,175,174,152,3708,0,0,3,30,5,0,0,0,0,46,0,0,0,3,3,0,0,0,0,8,0,0,0,5,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,6,0,0,0,7,4,3,0,3,0,20
POA2210,0,0,0,3,6,0,0,7,0,15,0,0,4,9,4,3,0,0,0,13,0,3,6,31,0,3,0,0,0,39,0,0,6,22,4,4,0,0,0,36,0,0,3,22,46,31,28,15,3,150,0,0,0,5,7,3,4,0,0,14,4,0,4,12,6,6,3,0,0,30,0,0,7,34,42,39,13,11,3,145,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,5,0,16,40,188,113,88,80,44,9,575,36,67,83,157,104,89,98,78,33,742,882,1869,2026,3610,1954,1834,1400,941,357,14880,0,0,0,0,0,0,0,0,0,0,775,1477,1345,1839,974,767,745,579,489,8980,0,10,5,20,5,0,0,0,0,44,0,0,0,6,16,3,3,4,0,35,0,0,0,5,3,0,0,0,0,9,0,0,3,6,3,0,3,0,0,16,0,0,0,11,5,7,7,3,0,36
POA2211,0,0,0,3,0,3,3,3,0,11,0,0,5,12,3,3,3,0,0,25,0,0,0,5,0,0,0,0,0,15,0,0,0,8,3,5,0,0,0,20,0,0,0,16,15,21,13,3,0,73,0,0,0,5,4,0,0,0,0,7,0,0,0,7,0,3,3,0,0,18,0,6,10,55,71,62,12,13,8,242,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,11,25,85,59,39,29,21,8,285,15,47,46,108,61,49,46,27,25,422,486,1034,1086,2187,1072,1044,694,422,233,8255,0,0,0,0,0,0,0,0,0,0,466,752,782,1161,571,476,372,346,248,5172,0,0,0,9,3,0,0,0,0,17,0,0,0,0,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,3,9,0,0,23
POA2212,0,0,0,0,3,0,0,0,0,4,0,0,0,3,5,3,5,0,0,15,0,0,0,3,0,0,0,0,0,8,0,0,7,11,7,3,0,0,0,26,0,0,0,6,8,6,7,4,0,34,0,0,0,0,3,3,7,4,0,22,0,3,0,3,0,0,0,0,0,14,6,0,13,107,72,54,29,10,3,296,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,3,17,28,98,46,50,33,17,9,292,24,34,37,99,55,54,27,28,19,373,547,1003,1005,2149,976,910,559,331,167,7653,0,0,0,0,0,0,0,0,0,3,453,859,752,1138,466,446,280,242,222,4859,0,0,0,5,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,5,3,0,0,0,0,4,0,0,0,3,6,3,0,0,0,13
POA2213,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,13,0,0,0,14,17,17,9,8,0,63,0,0,0,0,3,4,3,0,0,13,0,0,0,5,3,0,0,0,0,12,0,4,7,83,68,46,18,5,5,232,0,0,0,5,3,0,0,0,0,9,0,0,0,3,3,0,0,0,0,8,3,15,24,91,55,45,24,25,6,286,26,48,56,122,66,78,55,32,19,500,712,1508,1425,2673,1492,1333,815,487,204,10637,0,0,0,0,0,0,0,0,0,3,665,1341,1128,1847,897,782,542,407,203,7816,0,0,3,10,0,0,0,0,0,17,0,0,0,12,5,3,3,0,0,22,0,0,0,3,4,3,0,0,0,15,0,0,0,8,4,0,0,0,0,16,0,0,0,4,3,0,0,0,0,12
POA2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,11,3,7,0,0,33,0,5,9,16,13,5,6,0,0,64,132,271,244,509,258,216,253,56,13,1946,0,0,0,0,0,0,0,0,0,0,119,260,233,376,188,168,205,47,15,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA2216,0,0,0,10,5,10,9,3,0,40,0,0,0,4,0,3,0,0,3,14,0,0,0,16,0,0,0,0,0,14,0,0,10,53,7,9,4,0,0,82,0,4,15,81,57,118,119,62,23,473,0,0,3,21,18,15,6,4,3,62,4,0,0,11,4,6,0,0,0,30,0,7,17,53,27,33,11,3,0,141,0,0,0,0,0,0,0,0,0,9,3,0,0,8,0,0,0,0,0,8,7,31,91,480,117,119,91,35,12,977,56,69,112,393,146,121,94,60,24,1075,840,1235,1723,5560,1662,1314,1026,571,222,14158,0,0,0,0,0,0,0,0,0,7,723,918,828,1579,582,332,210,160,123,5454,0,13,61,189,9,5,0,0,0,283,0,0,0,13,3,12,3,4,0,40,0,3,0,5,3,3,0,0,0,17,0,0,3,7,3,0,0,0,0,17,0,0,3,14,15,21,16,10,0,80
POA2217,0,0,0,8,9,9,11,0,0,28,0,0,0,5,7,3,0,0,0,24,0,0,0,14,3,0,0,0,0,23,0,9,3,27,7,3,0,0,0,54,3,0,4,33,39,35,41,25,14,186,0,0,11,15,12,4,9,0,0,51,0,13,4,12,5,3,3,0,0,38,0,0,7,26,15,11,3,0,0,62,0,0,0,3,0,3,0,0,0,3,0,6,0,7,3,0,0,0,0,15,10,31,53,321,122,71,83,50,20,760,38,62,88,263,96,82,73,55,20,791,884,1445,1625,4663,1631,1200,951,611,250,13261,0,0,0,3,0,0,0,0,0,3,730,1078,860,1496,658,459,318,221,183,6005,7,3,42,194,25,9,0,0,0,276,0,0,0,9,3,8,3,3,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,15,0,0,3,11,14,10,20,0,3,61
POA2218,0,0,0,3,3,10,0,0,0,21,0,0,0,4,0,0,0,0,0,10,0,0,3,11,0,4,0,0,0,23,0,3,8,13,3,3,0,0,0,28,3,4,6,44,32,53,66,21,11,232,0,0,0,5,6,3,0,3,0,15,0,8,8,6,0,3,3,4,0,27,0,0,3,14,14,5,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,24,137,57,52,42,19,4,346,30,30,47,120,63,41,35,13,10,394,551,839,1150,2733,1024,919,598,300,108,8228,0,0,0,0,0,0,0,0,0,0,443,631,522,842,333,225,153,70,59,3277,0,0,21,76,3,3,0,0,0,108,0,0,4,12,14,10,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,13,10,3,10,3,0,35
POA2219,0,0,0,0,4,0,3,3,0,15,0,0,0,0,0,3,6,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,0,0,0,0,12,0,0,7,10,19,18,19,3,3,78,0,0,0,9,5,6,5,3,0,29,0,3,0,5,7,3,5,3,0,23,0,0,0,4,4,12,0,0,0,20,0,0,0,0,0,0,3,0,0,7,0,0,0,4,0,0,0,0,0,7,0,3,9,88,76,58,52,29,10,328,15,39,34,126,57,48,61,24,24,423,363,746,619,1556,923,772,666,418,188,6250,0,0,0,0,0,0,0,0,0,0,336,667,520,1105,551,471,339,247,170,4417,3,0,3,9,0,0,0,0,0,17,0,0,0,6,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,3,3,0,0,28
POA2220,0,0,0,0,7,3,3,0,0,12,0,3,0,15,4,3,0,0,0,32,0,5,11,77,3,10,3,0,0,102,3,3,3,28,6,3,0,0,0,52,0,0,0,18,45,45,45,19,0,172,0,0,0,4,0,0,0,0,0,11,0,6,3,3,3,3,0,0,0,20,0,0,7,39,30,22,13,0,0,106,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,4,12,35,123,61,59,35,34,12,369,32,44,111,263,74,78,52,38,19,713,923,1481,2784,5733,1769,1550,938,577,222,15979,0,0,0,0,0,0,0,0,0,0,754,1058,992,862,365,297,226,125,113,4790,0,0,14,34,3,0,0,0,0,56,0,0,0,3,3,10,0,3,0,18,0,0,0,10,3,3,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,5,6,0,0,18
POA2221,0,0,0,0,3,3,0,3,0,13,0,0,0,3,5,0,0,0,0,4,0,0,0,16,0,0,0,0,0,23,0,3,0,9,4,0,3,0,0,20,0,0,0,17,18,21,20,8,0,85,0,0,0,0,3,0,0,0,0,7,0,0,3,4,0,0,3,0,0,17,0,0,0,17,10,3,7,3,0,40,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,5,25,47,39,42,37,12,5,221,20,33,48,90,54,48,41,25,7,357,477,1080,1238,1817,1186,892,753,401,162,7998,0,0,0,0,0,0,0,0,0,0,384,958,848,1010,636,441,320,226,242,5072,0,3,3,7,0,0,0,0,0,13,0,0,0,0,4,3,5,0,0,12,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,4,5,9,0,0,0,17
POA2222,0,0,0,0,0,0,0,3,0,8,0,0,0,7,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,10,0,0,0,3,0,3,0,0,0,11,0,0,0,14,9,12,8,10,3,61,0,0,0,0,3,0,0,0,0,7,0,0,3,3,3,4,0,0,0,12,0,0,9,17,6,7,4,0,0,40,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,3,3,12,82,30,29,26,10,6,196,16,27,33,110,31,31,31,18,8,297,400,671,876,2016,819,660,452,219,74,6189,0,0,0,0,0,0,0,0,0,0,334,505,497,689,318,275,177,125,98,3019,0,3,9,32,0,0,0,0,0,47,0,0,0,9,8,12,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,0,0,0,3,0,5,3,3,0,17
POA2223,0,0,0,3,5,4,3,4,0,18,0,0,0,4,0,3,5,0,0,10,0,0,4,14,0,3,7,0,0,32,0,3,10,15,3,3,0,0,0,31,0,0,0,20,33,47,22,13,0,129,0,0,4,4,3,4,0,0,0,11,0,8,4,15,4,4,5,3,0,47,0,0,0,9,11,4,0,0,0,27,0,0,0,6,0,0,3,0,0,16,0,0,0,3,3,0,0,0,0,10,3,7,14,84,48,37,23,21,7,245,25,38,46,146,63,60,32,30,17,450,661,1241,1298,2805,1392,1262,839,435,198,10136,0,0,0,0,0,0,0,0,0,0,593,1109,898,1612,817,734,473,280,293,6815,0,0,11,24,3,0,0,0,0,38,0,0,0,4,6,4,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,11,0,0,0,7,0,0,3,0,0,18
POA2224,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,7,10,20,6,6,0,55,0,0,0,3,0,4,3,0,0,11,0,3,3,0,3,0,0,0,0,10,0,0,0,5,6,4,0,0,0,16,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,10,62,45,37,46,13,9,230,14,38,32,87,35,44,43,39,20,344,458,879,776,1544,928,810,712,515,209,6835,0,0,0,0,0,0,0,0,0,0,384,773,667,1112,599,458,505,378,285,5167,0,0,0,0,3,0,0,0,0,3,0,0,0,6,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,3,0,15,0,0,0,0,3,4,3,0,0,14
POA2225,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,8,8,0,3,45,0,8,0,24,20,13,11,6,4,88,196,474,271,629,407,316,223,85,43,2646,0,0,0,0,0,0,0,0,0,0,183,406,310,538,282,253,162,86,43,2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3
POA2226,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,3,0,0,19,0,0,3,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,5,0,6,11,41,25,11,18,10,4,125,8,28,27,62,38,29,24,12,10,241,442,972,715,1573,870,728,512,219,115,6164,0,0,0,0,0,0,0,0,0,0,395,817,588,1203,642,566,374,162,155,4903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,16,0,0,0,0,0,3,4,0,0,8
POA2227,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,4,0,0,0,21,0,0,0,3,0,0,3,0,0,12,0,0,0,4,5,0,4,0,0,13,0,0,0,4,0,0,0,0,0,3,0,3,8,43,25,16,9,3,9,113,4,18,21,62,39,35,34,24,8,253,472,1067,848,1750,1072,803,608,362,142,7121,0,0,0,0,0,0,0,0,0,0,429,851,755,1488,800,635,483,316,158,5909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,5,0,0,0,24,0,0,0,7,0,5,0,0,0,10
POA2228,0,0,0,0,3,3,0,0,0,6,0,0,0,4,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,9,0,3,3,10,3,0,0,0,0,16,0,0,0,8,6,10,0,3,0,31,0,0,0,6,0,0,0,0,0,5,0,3,0,15,4,4,3,0,0,30,0,0,0,3,0,0,8,0,0,16,0,0,0,0,4,0,3,0,0,9,0,0,0,4,0,0,3,0,0,6,11,16,17,119,52,30,27,20,8,292,21,40,54,126,64,66,51,36,19,467,646,1121,1021,2375,1175,987,727,527,276,8856,0,0,0,0,0,0,0,0,0,0,502,907,837,1612,772,661,497,478,387,6655,0,0,0,3,0,0,0,0,0,7,0,0,0,7,5,3,3,0,0,17,0,0,0,3,0,0,0,0,0,6,0,0,0,7,3,0,0,0,0,9,0,0,0,3,4,3,8,0,0,19
POA2229,0,0,0,3,0,3,0,0,0,6,0,0,0,0,6,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,0,3,5,11,4,3,0,0,25,0,0,0,4,3,3,3,0,0,10,0,0,0,14,4,3,4,3,0,37,0,0,0,5,4,4,3,0,0,20,0,0,0,8,0,0,6,3,0,20,0,3,0,6,3,3,0,0,0,18,3,12,18,84,46,35,36,26,8,261,27,68,68,200,89,73,60,43,35,662,958,1870,1724,3574,1833,1658,1222,727,369,13935,0,0,0,0,0,0,0,0,0,0,846,1609,1412,2764,1383,1352,935,735,494,11524,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,5,0,0,0,11,0,3,7,12,7,8,3,0,0,36,0,0,0,0,5,0,3,3,0,13
POA2230,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,4,8,0,3,0,0,18,0,0,0,3,0,0,0,0,0,6,0,5,3,28,11,5,4,3,3,66,0,0,0,0,3,0,3,0,0,7,0,0,0,5,7,6,3,0,0,30,0,0,0,3,4,0,0,0,0,5,6,23,14,145,48,47,45,19,3,355,46,60,83,337,123,145,90,40,26,947,762,1448,1605,4146,1963,2040,1357,611,255,14190,0,0,0,0,0,0,0,0,0,0,680,1276,1359,3125,1468,1466,978,513,340,11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,6,0,0,0,7,0,0,7,29,13,7,3,0,0,63,0,0,0,8,0,4,0,0,0,14
