POA_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
POA2386,0,0,3,0,16,5,20,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,14,0,20,5,36
POA2387,0,0,0,0,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,15,3,23
POA2388,0,0,17,0,32,17,64,0,3,3,0,3,0,12,20,9,22,3,7,0,61,14,13,24,3,12,3,69,4,8,16,0,3,0,30,5,0,26,0,3,0,38,15,0,11,0,4,0,27,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,0,18,60,44,128,8,66,21,328
POA2390,4,5,28,0,27,30,95,0,3,3,4,3,0,18,23,34,39,4,11,3,109,63,26,43,14,15,0,160,37,21,27,5,8,0,94,33,15,39,8,3,0,107,55,3,56,0,10,3,128,116,4,44,0,13,0,171,17,0,0,0,0,0,22,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,13,12,0,18,0,45,351,122,295,37,100,38,945
POA2395,0,0,0,0,3,3,7,0,0,0,0,0,0,0,3,0,12,0,3,0,17,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,36,0,11,3,55
POA2396,0,0,11,0,7,6,22,0,0,3,0,0,0,6,0,4,17,0,0,0,28,0,4,17,0,3,0,29,0,0,12,0,0,0,10,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,13,59,3,15,7,100
POA2397,0,0,4,0,15,8,23,0,0,0,0,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,24,0,18,5,52
POA2398,0,0,3,0,4,5,12,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,16,0,5,5,24
POA2399,0,0,4,0,4,4,19,0,0,0,0,3,0,3,0,0,5,0,0,0,8,8,0,3,0,0,0,6,0,0,4,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,24,0,9,4,45
POA2400,0,8,36,11,53,39,152,4,25,0,8,16,4,52,34,58,25,0,27,0,145,171,90,46,43,15,4,370,72,31,27,0,7,3,149,112,16,31,6,3,0,172,119,7,26,0,7,3,159,70,0,11,0,0,0,86,29,0,3,0,3,0,34,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,11,26,16,3,28,3,84,622,273,229,72,178,51,1428
POA2401,0,0,3,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6,4,22
POA2402,0,0,10,4,9,20,47,0,0,0,0,0,0,3,4,7,21,0,4,0,37,7,0,16,0,4,0,30,11,0,13,0,5,0,28,14,0,6,0,0,0,19,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,46,9,74,4,29,23,175
POA2403,0,0,7,0,8,3,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,4,0,0,0,9,4,0,5,0,0,0,5,0,0,3,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,16,0,22,0,9,3,43
POA2404,0,0,15,0,9,6,33,5,0,0,0,0,0,4,11,3,15,3,3,0,42,16,0,18,0,0,0,37,9,0,6,0,0,0,24,15,0,9,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,63,3,63,9,19,15,166
POA2405,0,0,3,0,27,16,46,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,8,0,34,16,59
POA2406,0,3,0,3,29,13,54,0,0,0,0,3,0,7,3,3,5,3,9,0,19,15,9,11,0,0,0,31,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,16,19,13,21,10,55,13,132
POA2408,0,0,3,0,15,4,29,0,0,0,0,0,0,0,0,0,5,0,4,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,4,0,14,0,28,4,50
POA2409,3,0,7,0,16,13,35,0,0,0,4,0,0,6,0,10,8,49,7,0,75,0,8,3,16,5,0,36,0,0,7,0,0,0,4,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,4,21,33,71,29,16,175
POA2410,0,0,3,0,4,3,14,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,0,9,0,10,3,31
POA2411,0,0,4,0,8,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,18
POA2415,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,3,0,0,0,5,3,0,0,0,0,0,4,3,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,18,0,12,0,0,4,33
POA2420,0,0,15,0,3,10,33,0,3,3,0,0,0,8,8,15,10,0,0,0,29,14,12,13,0,3,3,39,23,0,16,0,0,0,40,33,5,29,0,0,0,65,53,0,20,0,3,0,71,23,0,6,0,0,0,29,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,17,156,31,116,3,15,13,334
POA2421,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,3,0,0,0,6,0,0,3,0,0,0,3,4,0,5,0,6,0,12,7,0,5,0,3,0,12,7,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,16,0,29,0,15,0,70
POA2422,0,3,27,0,12,16,56,0,0,0,0,0,0,3,16,13,28,4,3,0,68,39,14,19,0,5,0,78,24,3,30,0,0,0,57,70,5,21,0,3,0,91,98,0,23,0,5,0,128,19,0,11,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,20,265,42,156,3,28,24,527
POA2423,0,0,21,0,6,14,40,0,0,0,0,0,0,0,0,0,15,0,0,0,15,10,0,18,0,9,0,30,8,0,21,0,0,0,31,32,0,15,0,7,0,51,28,0,12,0,0,0,36,8,0,8,0,0,0,15,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,0,0,0,8,90,0,108,0,26,16,237
POA2424,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,7,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,17,0,3,0,34
POA2425,0,0,9,0,3,5,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,5,0,0,6,0,0,0,11,11,0,7,0,0,0,16,22,0,6,0,0,0,29,3,0,3,0,0,0,4,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,38,0,46,4,4,3,100
POA2426,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,12,5,0,6,0,0,0,9,7,0,0,0,0,0,7,12,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,17,0,3,3,47
POA2427,0,0,8,0,3,5,11,0,0,0,0,3,0,3,11,0,8,0,3,0,17,16,0,0,0,9,0,27,19,0,9,0,0,0,27,37,0,8,0,0,0,41,78,0,15,0,0,0,90,58,0,8,0,0,0,68,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,11,229,0,52,0,24,8,308
POA2428,3,10,35,6,13,37,100,0,8,4,6,0,0,25,27,93,33,16,10,3,178,126,59,58,69,21,5,334,153,16,59,18,9,0,258,315,21,82,8,10,0,448,470,11,112,4,9,3,612,442,0,105,0,0,3,557,81,0,14,0,0,0,95,5,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,24,17,24,5,10,3,81,1665,244,533,125,81,53,2698
POA2429,0,0,39,0,3,19,64,0,0,4,0,0,0,7,3,18,33,5,0,3,62,57,14,29,4,3,0,108,38,6,39,0,3,0,83,77,5,40,0,0,0,130,133,5,34,0,3,0,182,37,0,11,0,0,0,53,7,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,7,0,3,3,26,360,54,245,13,20,30,718
POA2430,5,19,45,6,12,42,125,3,25,3,12,4,0,44,35,173,51,15,15,5,295,255,128,108,52,28,3,573,199,54,87,12,22,5,381,532,46,133,13,12,7,742,795,33,131,3,9,9,976,336,5,67,12,8,3,432,58,0,7,0,0,0,64,3,0,0,0,3,0,5,0,0,4,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,6,25,30,22,21,3,9,113,2248,513,655,147,121,85,3764
POA2431,3,0,11,0,0,6,20,0,0,0,0,0,0,3,6,0,6,0,0,0,19,28,12,11,3,5,0,50,37,3,10,0,0,0,54,90,0,20,0,0,3,118,129,3,22,3,0,0,162,90,0,15,0,0,0,103,13,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,11,401,17,110,5,8,6,556
POA2439,0,0,3,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,3,0,0,0,0,0,5,9,0,8,0,0,0,13,24,8,12,5,0,0,44,24,0,4,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,10,48,5,6,9,125
POA2440,3,15,46,0,11,60,130,0,13,10,4,0,0,22,21,80,51,16,5,3,175,94,83,107,44,8,3,337,120,37,81,11,21,0,264,251,56,100,8,10,0,428,282,18,107,5,15,4,434,106,0,25,0,3,0,136,4,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,8,7,13,17,7,4,7,58,899,306,551,98,82,80,2009
POA2441,0,0,11,0,0,13,28,0,0,3,0,0,0,3,10,0,11,0,3,0,24,25,3,18,0,8,0,52,16,3,15,0,0,0,30,42,0,23,0,0,0,68,39,0,26,0,3,0,66,19,0,11,0,0,0,30,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,13,160,8,119,0,17,20,319
POA2443,0,5,22,3,6,9,49,0,0,0,4,0,0,13,7,31,10,3,14,0,57,33,3,27,4,34,3,107,33,4,26,3,8,0,72,95,0,35,3,8,0,141,166,0,38,0,4,0,205,148,0,22,0,7,0,171,16,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,3,0,3,28,500,46,192,28,77,16,862
POA2444,7,31,45,3,19,53,152,0,26,4,8,4,3,53,5,302,31,21,43,5,412,57,140,67,37,25,0,324,118,67,70,11,15,3,282,411,56,143,13,20,9,647,836,68,217,16,23,9,1170,1386,18,235,9,22,5,1671,503,0,56,4,0,0,566,146,0,21,0,0,0,166,25,0,6,0,0,0,31,6,0,5,0,0,0,12,5,0,0,0,0,0,9,3,0,3,0,3,0,9,41,37,37,22,10,13,145,3557,754,938,136,176,95,5645
POA2445,0,0,3,0,0,6,12,0,0,0,0,0,0,0,3,0,7,0,0,0,8,6,0,6,0,3,0,18,12,0,8,0,0,0,18,32,0,19,0,0,0,50,67,0,25,0,0,0,89,126,0,25,0,3,0,161,43,0,8,0,0,0,46,10,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,301,0,109,4,10,6,428
POA2446,0,0,33,0,6,30,67,0,0,0,0,0,0,8,7,41,17,0,0,0,71,25,37,29,0,0,0,95,25,24,26,10,3,0,86,61,17,54,3,7,0,140,195,15,69,0,3,3,288,175,3,40,0,0,0,223,35,0,13,0,0,0,47,4,0,3,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,13,0,3,0,22,533,150,302,18,26,35,1060
POA2447,0,0,23,0,8,18,47,0,3,0,0,0,0,4,5,22,20,8,0,0,60,13,14,20,5,7,0,62,19,10,26,0,0,0,53,49,4,28,0,3,0,89,95,3,50,0,0,0,144,53,3,15,0,3,0,75,7,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,0,3,6,26,244,64,193,20,24,22,566
POA2448,0,4,8,0,3,11,32,5,3,0,4,0,0,6,8,88,19,12,27,0,152,76,42,30,28,12,3,184,62,17,24,6,5,0,116,127,11,48,8,6,0,190,212,8,34,0,8,3,270,123,0,26,0,3,0,153,26,0,3,0,0,0,32,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,9,8,0,0,0,36,654,182,201,59,70,19,1183
POA2449,0,0,9,3,3,6,21,0,0,5,3,0,0,5,0,6,12,14,0,0,37,0,5,15,9,3,0,30,7,0,19,0,0,0,28,21,0,14,0,0,0,39,12,0,14,0,0,0,30,7,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8,52,20,90,30,13,13,210
POA2450,5,31,63,8,11,47,169,3,18,3,0,0,0,26,15,313,63,26,26,0,448,79,122,66,30,32,5,335,136,54,110,12,20,3,338,424,56,144,12,34,0,671,750,46,253,13,23,11,1097,1001,16,249,6,22,8,1308,400,3,69,3,8,0,480,81,0,11,0,3,0,92,15,0,5,0,0,0,26,3,0,4,0,0,0,11,0,0,0,0,3,0,3,4,0,0,0,0,0,6,40,29,35,13,22,3,140,2965,692,1078,117,213,85,5148
POA2452,0,11,17,8,3,12,47,0,11,0,4,0,0,20,0,95,12,4,5,0,119,18,75,24,22,0,0,139,34,37,24,5,5,0,112,157,27,38,6,3,0,233,279,53,93,3,4,0,432,467,9,100,0,8,0,577,95,3,14,0,0,0,116,12,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,12,16,3,3,82,1085,351,332,67,26,27,1891
POA2453,0,0,25,0,13,8,52,0,0,5,0,0,0,11,3,5,9,0,0,0,23,9,0,22,0,3,0,32,11,0,9,0,0,0,28,25,0,20,0,3,0,48,25,0,12,0,0,0,40,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,4,0,19,68,6,127,0,30,14,249
POA2454,0,0,35,4,7,15,62,0,0,6,0,0,0,4,0,15,18,3,3,0,36,11,4,20,3,3,0,46,3,0,20,4,0,0,36,29,0,46,3,0,0,76,81,5,67,3,11,3,167,103,0,66,0,3,0,176,23,0,14,0,0,0,36,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,14,256,31,300,33,24,21,663
POA2455,0,0,4,0,0,8,10,0,0,0,0,4,0,4,0,27,4,0,9,0,46,18,9,8,3,3,3,38,11,7,10,0,0,0,21,42,0,21,0,4,0,64,68,7,17,0,0,0,92,65,0,12,0,7,0,78,11,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,10,209,55,79,0,22,11,383
POA2456,0,0,18,0,4,17,37,0,4,0,0,0,0,5,4,4,23,0,19,3,55,24,23,16,4,19,3,84,15,5,35,3,5,0,57,83,6,53,0,21,5,167,239,14,96,0,18,0,362,316,3,76,0,8,3,402,58,0,18,0,4,0,79,11,0,0,0,0,0,13,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,16,4,4,5,0,4,36,765,58,351,21,94,30,1316
POA2460,0,14,69,26,10,50,165,0,22,7,12,10,0,49,29,130,58,25,18,5,266,123,50,127,16,21,3,340,131,36,128,8,14,3,311,362,29,190,4,19,8,615,493,22,189,18,17,11,746,194,3,43,4,3,3,248,16,0,6,3,0,0,20,4,0,7,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,12,19,24,3,9,7,88,1368,319,852,119,126,84,2873
POA2462,0,0,15,0,5,10,30,0,0,7,0,0,0,8,3,0,19,0,0,0,18,4,0,24,0,0,0,31,4,0,9,3,3,0,16,28,0,18,0,0,0,47,22,0,12,0,0,0,38,5,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,73,0,109,3,14,11,206
