POA_CODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
POA2761,6,7,0,7,3,28,1464,166,21,19,3,13,3,7,4,3,10,256,16,0,0,3,0,0,0,0,0,0,24,1439,132,61,17,20,11,6,14,9,39,1741,0,0,0,0,0,0,0,0,0,0,0,1751,147,70,17,19,15,6,13,12,48,2091,180,3,3,0,0,0,0,0,0,4,193,496,29,20,4,3,0,3,5,3,14,585,100,23,24,3,8,4,4,6,7,7,171,3,0,0,0,0,0,0,0,0,0,11,607,48,42,7,9,8,8,13,6,23,768,0,0,0,0,0,0,0,0,0,0,0,784,54,45,7,9,8,8,13,6,30,958,77,0,3,0,0,0,0,0,0,4,83,98,9,5,0,0,0,0,0,3,5,115,93,22,15,3,0,0,3,3,0,12,143,0,0,0,0,0,0,0,0,0,0,0,192,28,12,3,3,0,3,3,3,19,260,0,0,0,0,0,0
POA2762,0,3,0,0,0,0,71,15,4,0,3,0,0,0,0,3,3,29,0,0,0,0,0,0,0,0,0,0,0,74,10,8,3,0,3,0,0,3,3,104,0,0,0,0,0,0,0,0,0,0,0,128,10,8,3,0,3,0,0,3,3,163,51,0,0,0,0,0,0,0,0,3,53,46,0,0,0,0,0,0,0,0,0,46,10,0,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,55,0,5,0,0,4,0,0,3,0,66,0,0,0,0,0,0,0,0,0,0,0,108,0,5,0,0,4,0,0,3,3,118,20,0,0,0,0,0,0,0,0,0,20,26,0,0,0,0,0,0,0,0,3,30,9,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,0,0,0,0,0,4,42,0,0,0,0,0,0
POA2763,6,3,3,0,3,18,1035,88,16,35,5,11,6,3,6,10,29,214,10,0,3,0,0,0,0,0,0,0,9,945,122,71,11,17,12,11,11,16,49,1256,3,0,0,0,0,0,0,0,0,0,3,1365,147,84,11,17,19,8,14,13,56,1732,329,10,0,0,0,5,0,0,0,7,353,501,26,18,3,0,3,3,4,0,14,577,103,11,19,0,5,7,0,3,6,15,164,5,0,0,0,0,0,0,0,0,0,5,606,41,42,6,6,12,3,6,3,32,754,0,0,0,0,0,0,0,0,0,0,0,934,48,43,6,6,13,3,6,5,38,1103,78,4,0,0,0,0,0,0,0,9,93,135,6,9,0,0,0,0,0,0,4,169,64,11,13,0,0,0,0,0,4,6,103,3,0,0,0,0,0,0,0,0,0,3,208,23,24,0,3,4,3,0,5,9,272,0,0,0,0,0,0
POA2765,0,0,0,0,0,6,197,35,3,0,0,0,0,3,0,0,0,46,3,0,0,0,0,0,0,0,0,0,3,216,8,3,0,0,0,3,0,0,7,248,0,0,0,0,0,0,0,0,0,10,9,427,19,6,0,0,0,3,0,0,24,484,245,0,3,0,0,0,0,0,0,12,254,190,0,0,0,0,0,0,0,0,3,199,32,3,4,0,0,0,3,0,0,0,45,3,0,0,0,0,0,0,0,0,0,3,219,4,5,0,0,0,3,0,0,3,243,0,0,0,0,0,0,0,0,0,4,4,462,4,6,0,0,0,3,0,0,17,496,87,0,0,0,0,0,0,0,0,5,95,93,0,0,0,0,0,0,0,0,0,95,24,0,0,0,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,3,130,0,0,0,0,0,0
POA2766,4,5,0,3,6,8,752,71,7,11,4,3,4,3,5,7,7,123,4,0,0,0,0,0,0,0,0,0,4,702,67,52,9,5,13,0,9,12,18,886,0,0,0,0,0,0,0,0,0,0,3,885,81,53,9,5,14,0,4,12,24,1084,156,0,3,0,0,0,0,0,0,14,169,324,9,10,3,0,3,3,0,4,9,369,69,10,14,4,0,3,3,0,3,17,116,4,0,0,0,0,0,0,0,0,0,4,401,23,21,7,3,3,7,0,7,25,490,0,0,0,0,0,0,0,0,0,0,0,556,23,27,7,3,3,7,0,7,33,665,77,0,0,0,0,0,0,0,0,9,91,93,3,3,0,0,0,0,0,0,7,108,80,12,10,0,0,0,0,0,0,7,109,4,0,0,0,0,0,0,0,0,0,4,173,12,9,0,0,0,0,0,3,14,211,0,0,0,0,0,0
POA2767,11,7,3,9,3,23,1275,133,22,25,3,5,10,7,0,12,10,227,6,0,0,0,0,0,0,0,0,0,11,1230,108,66,10,10,12,6,9,19,37,1514,0,0,0,0,0,0,0,0,0,0,5,1468,123,67,10,10,15,13,9,19,47,1781,220,3,0,0,0,0,0,0,0,7,233,547,26,16,3,0,5,3,3,5,11,626,123,10,12,0,4,0,3,3,0,14,175,3,0,0,0,0,0,0,0,0,0,3,676,37,29,10,6,5,7,6,5,24,804,0,0,0,0,0,0,0,0,0,0,3,903,43,32,11,6,5,7,6,5,30,1036,69,8,4,0,0,0,0,0,0,0,82,127,14,13,0,0,0,0,0,0,0,156,88,11,11,0,0,5,0,0,0,8,128,3,0,0,0,0,0,0,0,0,0,3,220,26,20,0,0,3,0,0,0,9,281,0,0,0,0,0,0
POA2768,3,7,4,8,3,13,1163,108,27,38,0,11,11,6,5,10,28,246,0,3,0,0,0,0,0,0,0,0,4,1062,166,73,0,13,17,12,17,11,37,1416,0,0,0,0,0,0,0,0,0,18,18,1371,205,91,5,18,17,15,20,11,63,1810,186,8,5,0,0,0,0,0,0,8,212,415,25,30,4,6,11,5,3,3,7,520,77,20,27,6,6,8,11,12,10,13,186,3,0,0,0,0,0,0,0,0,0,8,501,46,62,15,17,12,17,15,11,23,713,0,0,0,0,0,0,0,0,0,3,3,684,54,71,15,12,15,17,15,11,31,929,89,4,0,3,0,0,0,0,0,0,93,122,25,11,0,0,3,3,0,0,4,168,60,20,9,0,0,0,0,0,4,5,112,0,0,0,0,0,0,0,0,0,0,4,186,42,20,0,3,3,3,0,3,10,279,0,0,0,0,0,0
POA2769,3,9,4,3,0,7,296,35,3,12,4,8,5,3,3,0,12,89,0,0,0,0,0,0,0,0,0,0,0,249,51,30,8,14,10,4,9,0,15,386,0,0,0,0,0,0,0,0,0,0,0,325,56,32,5,15,13,8,13,4,18,492,70,3,3,0,0,0,0,0,0,0,84,83,7,13,0,3,3,0,0,0,0,118,21,5,7,3,3,0,4,4,0,10,60,0,3,0,0,0,0,0,0,0,0,3,105,15,25,3,6,5,7,4,0,9,179,0,0,0,0,0,0,0,0,0,0,0,178,18,25,3,8,4,7,4,0,11,265,22,0,0,0,0,0,0,0,0,0,26,23,3,3,0,0,0,0,0,0,0,36,7,3,7,0,0,0,0,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,32,6,9,0,0,0,0,0,3,3,56,0,0,0,0,0,0
POA2770,12,19,13,12,4,47,1713,274,59,56,20,10,9,12,16,6,21,489,15,0,0,0,0,3,0,0,0,0,23,1683,193,136,32,24,31,19,29,13,67,2232,3,0,0,0,0,0,0,0,0,0,5,2416,217,149,32,27,32,25,29,16,95,3032,599,9,5,0,0,0,0,3,0,24,648,844,30,25,3,0,3,6,4,0,37,956,281,40,29,6,10,7,3,7,7,5,409,19,0,0,0,0,0,0,0,0,0,22,1145,73,58,13,12,12,9,13,13,45,1390,8,0,0,0,0,0,0,0,0,0,9,1753,79,65,13,12,16,14,19,13,69,2052,312,0,0,0,0,0,0,0,0,9,327,309,13,6,0,0,0,0,0,0,6,343,212,21,8,3,3,0,3,3,0,5,261,4,0,0,0,0,0,0,0,0,0,4,529,37,21,3,3,7,3,3,0,14,609,5,0,0,0,0,0
POA2773,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,174,3,3,0,0,0,0,0,0,0,182,146,0,4,0,0,0,0,0,0,3,150,28,0,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,172,0,4,0,0,0,0,0,0,3,184,52,3,0,0,0,0,0,0,0,0,55,8,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0
POA2774,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,53,3,3,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,371,7,4,3,0,0,0,0,0,8,396,315,0,0,0,0,0,0,0,0,7,323,44,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,4,0,11,378,107,0,0,0,0,0,0,0,0,0,108,21,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
POA2775,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,37,3,3,0,0,0,0,0,0,3,49,48,0,0,0,0,0,0,0,0,3,56,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,3,63,19,0,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
POA2776,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,133,92,0,0,0,0,0,0,0,0,0,94,19,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,114,38,0,0,0,0,0,0,0,0,3,38,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
POA2777,0,0,0,0,0,4,72,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,68,3,0,3,0,0,0,0,0,4,74,0,0,0,0,0,0,0,0,0,0,0,502,6,6,4,0,0,4,0,0,11,537,452,0,0,0,0,0,0,0,0,15,470,74,0,0,0,0,0,0,0,0,0,76,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,3,84,0,0,0,0,0,0,0,0,0,0,4,537,3,3,0,0,0,0,0,0,16,562,213,0,3,0,0,0,0,0,3,9,231,59,0,0,0,3,0,0,0,0,0,60,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,3,0,0,0,0,3,64,0,0,0,0,0,0
POA2778,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,95,4,4,0,0,0,0,0,0,0,102,69,0,0,0,0,0,0,0,0,0,76,14,0,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,89,0,7,0,0,0,0,0,0,0,92,44,0,0,0,0,0,0,0,0,0,47,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
POA2779,0,0,0,0,0,3,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,145,3,3,0,0,0,0,0,0,5,158,135,0,0,0,0,0,0,0,0,0,133,24,3,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,161,4,0,0,0,0,0,0,0,0,166,61,0,0,0,0,0,0,0,0,0,66,13,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
POA2780,0,0,0,0,0,5,88,4,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,84,7,7,3,0,0,0,0,0,3,101,0,0,0,0,0,0,0,0,0,0,0,519,11,8,3,3,3,0,0,0,19,562,464,7,0,0,0,0,0,0,0,12,483,116,0,0,0,0,0,0,0,0,0,120,9,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,8,137,0,0,0,0,0,0,0,0,0,0,3,593,7,0,0,0,0,3,0,0,20,624,182,3,3,0,0,0,0,0,0,15,198,44,0,0,0,0,0,0,0,0,0,48,8,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,7,63,0,0,0,0,0,0
POA2782,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,3,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,241,9,3,0,0,0,0,0,0,6,253,235,3,0,0,0,0,0,0,0,6,250,49,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,290,5,0,0,0,0,0,0,0,11,304,92,3,0,0,0,0,0,0,0,6,104,24,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
POA2783,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,111,62,0,0,0,0,0,0,0,0,3,70,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,3,90,32,0,0,0,0,0,0,0,0,0,34,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
POA2784,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,36,11,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2785,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,184,12,4,0,0,0,0,0,0,6,201,170,9,3,0,0,0,0,0,0,5,188,20,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,191,5,3,0,0,0,0,0,0,5,207,78,0,0,0,0,0,0,0,0,0,83,14,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
POA2786,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,38,43,0,0,0,0,0,0,0,0,0,43,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,47,30,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
POA2787,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,3,0,0,0,0,72,83,0,0,0,0,0,0,0,0,0,80,28,0,0,0,0,0,0,0,0,0,26,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,108,0,3,0,0,0,0,0,0,3,114,36,0,0,0,0,0,0,0,0,3,39,11,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
POA2790,0,0,0,0,0,0,51,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,43,3,9,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,18,16,246,3,11,0,0,0,0,0,0,28,289,238,3,0,0,0,0,0,0,0,6,257,49,0,0,0,0,0,0,0,0,4,51,11,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,61,0,4,0,0,0,0,0,0,3,69,0,0,0,0,0,0,0,0,0,3,3,299,6,4,0,0,0,0,0,0,15,325,137,0,0,0,0,0,0,0,0,3,139,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0
POA2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2792,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
