POA_CODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
POA2197,7,19,13,5,4,0,44,0,0,0,0,0,0,3,5,3,0,0,0,0,9,4,3,5,0,0,0,14,8,6,8,3,0,0,23,3,10,3,0,3,0,24,11,18,10,10,3,0,43,3,13,17,3,5,0,38,12,25,12,3,5,0,60,5,27,8,5,3,0,54,4,26,16,4,4,0,56,10,68,23,7,4,3,114,5,21,8,6,0,0,43,8,24,4,4,0,0,44,27,49,21,0,0,0,101,33,69,28,9,4,0,145,3,15,3,0,0,0,19,0,8,4,3,0,0,13,11,25,17,3,0,3,58,153,422,198,58,49,9,890
POA2198,7,11,8,0,7,0,30,0,3,0,0,0,0,3,0,9,4,0,3,0,14,3,8,4,0,0,0,9,8,7,3,0,0,0,19,0,8,5,3,0,0,26,8,16,9,3,7,0,52,8,20,8,5,7,0,43,6,25,4,3,0,0,38,4,23,9,3,3,0,45,7,28,10,0,4,3,50,12,63,28,5,5,0,111,6,33,8,0,0,0,53,6,28,6,3,0,0,46,18,56,9,7,5,0,97,22,128,25,12,12,3,191,5,21,3,0,0,0,35,6,14,5,3,0,0,28,9,27,8,5,8,0,50,127,527,163,48,62,6,943
POA2199,10,18,19,7,5,0,65,3,5,7,0,3,0,19,9,6,3,0,0,0,21,5,8,3,0,0,0,22,9,14,14,0,7,0,44,11,14,19,0,10,0,57,12,33,23,10,4,0,87,25,43,19,12,13,0,108,29,52,20,5,11,0,116,23,51,26,9,11,0,124,10,50,14,10,4,0,91,27,113,49,9,13,8,221,12,49,17,6,3,3,93,8,35,8,0,3,0,63,17,81,28,8,12,3,151,30,90,50,6,10,6,188,8,37,5,3,0,0,56,6,18,6,0,3,0,32,11,41,6,5,13,0,73,275,746,343,103,136,21,1618
POA2200,33,52,37,11,26,3,163,7,7,3,6,4,0,28,10,9,12,3,13,0,44,16,11,6,5,6,0,44,15,22,18,6,12,6,71,24,37,23,15,17,0,117,34,74,44,20,17,7,196,57,122,48,21,30,0,277,50,112,52,22,22,0,259,44,114,32,12,40,3,248,39,78,23,13,18,4,172,93,211,81,27,42,4,455,23,61,25,8,6,0,123,29,60,31,13,10,0,133,44,125,39,18,18,4,254,69,203,61,23,24,8,387,25,53,23,9,6,0,113,20,34,29,4,3,0,90,25,63,55,7,17,3,165,636,1459,649,231,316,40,3336
POA2203,11,13,9,3,3,0,34,3,0,3,0,0,0,5,7,0,0,0,3,0,11,4,11,0,3,3,0,17,3,9,3,0,3,0,22,8,7,7,0,3,0,24,15,18,7,0,4,0,41,11,16,9,4,3,0,40,8,27,7,0,0,0,40,13,20,5,3,7,3,56,12,22,11,4,3,0,49,44,49,19,4,5,3,123,16,24,3,3,6,0,47,17,26,3,0,0,0,45,32,47,11,9,3,0,98,64,123,15,9,6,0,213,20,71,8,4,11,0,109,31,51,8,3,0,0,93,12,21,6,0,3,0,40,324,556,118,58,52,11,1121
POA2204,24,23,10,4,6,3,69,6,8,0,0,0,0,18,7,9,3,0,0,0,22,7,0,0,0,0,0,12,13,11,4,3,4,0,33,11,17,7,4,5,0,50,18,23,12,7,4,0,77,21,39,13,4,9,0,87,26,33,9,4,5,3,90,20,38,12,8,7,4,83,24,31,3,8,12,0,77,65,98,18,13,16,0,212,28,42,3,8,11,0,89,26,54,7,6,3,0,98,70,90,11,11,5,0,194,146,255,39,16,14,3,469,68,109,19,4,4,0,208,37,86,10,3,3,0,140,25,41,11,7,0,0,78,638,1005,204,105,128,22,2096
POA2205,16,22,5,6,3,3,53,4,0,0,0,0,0,8,10,5,3,0,4,0,24,3,8,3,0,3,0,10,7,8,3,0,0,0,21,9,7,6,3,3,0,27,25,23,13,4,7,0,74,25,23,12,4,3,0,68,25,23,10,3,9,0,75,38,46,6,9,19,3,111,16,23,5,3,4,0,61,74,83,27,15,14,4,207,32,29,11,3,9,3,86,33,24,4,4,4,0,72,62,75,14,3,4,3,164,91,133,32,6,10,5,279,30,43,21,3,8,0,104,22,30,10,3,0,0,68,14,26,17,3,8,7,68,544,618,214,70,107,36,1592
POA2206,24,22,27,0,12,0,85,3,9,3,0,4,0,20,7,13,9,3,0,0,26,9,9,9,0,4,0,20,5,15,11,0,3,0,36,8,9,6,3,10,0,40,18,24,17,0,8,0,74,9,16,16,5,6,0,55,20,34,26,3,4,0,96,11,41,16,8,11,0,86,5,36,11,6,3,0,54,23,82,42,18,15,3,186,8,35,15,3,0,0,62,22,53,17,0,8,0,89,28,93,19,12,7,0,155,77,201,65,11,12,0,366,40,117,25,8,7,0,197,28,87,20,3,9,0,152,19,42,29,0,6,0,96,359,942,379,74,132,9,1899
POA2207,17,41,23,8,8,0,103,3,5,7,0,6,0,21,4,5,19,3,5,0,41,5,9,20,7,4,0,40,11,19,16,3,6,0,57,15,24,18,3,13,0,75,24,39,26,5,5,0,95,29,57,30,9,8,0,142,28,60,31,9,12,0,138,24,62,43,8,14,0,150,24,70,31,10,4,0,144,57,169,63,9,27,5,337,23,61,9,0,4,0,100,31,60,20,3,4,0,117,64,134,48,11,11,0,271,86,294,86,16,10,4,495,49,131,36,8,8,0,236,17,76,26,3,4,0,121,24,77,28,5,19,0,153,543,1394,592,120,171,23,2838
POA2208,6,16,16,5,3,0,44,3,3,3,0,0,0,9,3,3,4,0,3,0,19,0,3,5,0,0,0,12,7,8,9,0,0,0,21,14,14,4,0,8,0,38,7,21,7,0,4,0,45,8,21,10,3,4,0,46,9,16,16,3,3,0,51,7,18,15,0,4,3,44,5,19,7,7,3,0,42,26,70,21,3,7,3,127,5,30,8,3,10,0,55,12,37,5,4,3,0,63,11,52,24,3,7,8,106,45,132,33,3,4,7,224,10,63,15,4,8,3,103,12,32,6,5,3,0,52,16,32,18,0,3,0,75,212,578,228,45,73,29,1165
POA2209,18,22,27,4,11,0,79,5,4,7,0,3,3,20,4,12,7,0,4,0,22,3,3,4,0,0,0,14,4,17,8,5,3,0,37,15,24,20,0,11,0,64,13,24,13,3,4,0,53,13,39,20,3,6,0,73,11,35,19,0,8,3,81,15,31,15,3,6,3,73,14,25,13,3,10,0,62,26,77,45,9,7,3,177,17,35,6,0,5,3,66,11,36,17,0,3,0,68,19,65,19,10,9,0,127,54,144,44,7,10,3,261,21,50,24,4,6,3,106,18,29,7,0,0,0,59,11,24,23,3,6,0,64,300,673,344,59,101,24,1502
POA2210,45,49,34,0,10,3,144,9,7,5,3,5,0,28,9,13,23,0,3,3,52,5,13,9,5,0,0,37,4,24,17,3,9,0,62,16,28,33,8,3,5,93,30,30,33,3,16,0,113,34,57,30,12,15,0,146,39,55,32,12,21,0,168,32,75,31,7,17,6,169,17,66,32,5,10,3,130,71,157,98,11,22,0,358,24,81,24,3,9,0,146,35,77,31,8,6,0,155,54,160,41,8,17,7,286,109,284,86,20,20,0,519,53,134,40,10,10,0,248,21,84,22,0,7,0,131,18,53,35,6,11,0,119,643,1465,656,118,201,30,3113
POA2211,18,14,22,6,4,3,66,5,6,7,0,3,0,18,6,7,11,0,0,0,19,5,9,15,3,3,0,36,7,6,13,5,4,0,43,15,14,16,5,5,0,57,10,28,28,3,11,0,78,17,41,24,9,9,3,105,15,30,22,3,12,3,86,20,44,26,3,4,0,104,14,32,9,3,4,3,73,47,115,52,19,12,4,241,20,48,15,3,5,0,90,19,61,20,4,4,0,107,52,95,34,9,12,3,206,79,174,56,4,12,5,316,19,33,17,0,3,0,76,3,27,9,0,0,3,49,23,26,18,8,5,0,83,406,818,403,84,117,27,1859
POA2212,17,14,17,5,0,3,50,3,8,4,4,0,0,16,13,3,6,0,0,0,23,3,6,7,0,0,0,21,11,17,12,0,3,0,36,5,7,13,3,6,0,41,13,28,19,5,4,0,73,20,22,29,4,5,3,83,21,27,22,3,6,0,77,21,45,28,4,7,0,117,17,34,15,0,6,0,80,36,88,34,19,12,3,187,11,44,13,5,4,0,77,21,57,15,3,3,0,92,32,82,32,16,8,3,170,69,163,57,15,13,0,314,27,38,17,4,3,0,91,15,23,3,0,3,0,42,8,35,10,8,3,0,72,352,750,343,96,95,22,1659
POA2213,19,36,21,3,14,0,92,4,6,10,0,0,0,19,3,17,11,3,0,0,31,9,12,8,7,3,0,36,16,19,17,3,4,0,58,7,25,24,6,7,0,71,19,23,27,3,4,0,87,21,39,35,10,11,0,114,22,61,24,3,10,0,117,23,48,37,4,9,0,124,16,53,17,3,6,0,94,59,134,63,12,12,0,284,23,84,28,11,5,0,157,28,70,19,10,0,0,130,43,199,41,11,10,3,307,81,286,65,15,12,3,464,35,120,28,9,10,0,203,15,53,14,0,8,0,92,25,44,32,7,3,4,113,463,1327,522,116,148,12,2588
POA2214,0,4,4,0,0,0,7,0,4,4,0,0,0,6,3,3,3,0,0,0,10,3,0,6,0,0,0,7,0,7,0,0,0,0,6,7,3,0,3,0,0,16,4,8,3,0,4,0,19,5,5,6,0,3,0,24,3,15,9,3,0,0,27,5,18,12,3,3,0,41,3,16,0,4,3,0,29,9,23,9,3,4,0,48,3,22,4,3,3,0,32,0,11,0,3,0,0,17,8,38,12,0,0,0,63,14,80,20,4,6,0,125,3,12,3,0,0,0,18,0,5,0,0,0,0,5,3,8,7,0,0,0,21,84,279,102,30,26,0,521
POA2216,36,30,18,3,9,0,100,7,3,0,0,4,0,10,6,15,8,0,6,0,40,9,6,5,0,0,0,20,18,11,11,4,5,0,46,25,11,14,3,11,0,61,27,31,19,4,4,0,92,28,34,17,9,14,0,106,27,37,17,9,10,0,89,41,64,11,4,16,4,134,25,47,22,6,12,0,112,75,106,51,6,15,4,260,21,44,6,0,4,0,86,34,61,20,5,3,0,122,65,108,30,8,15,3,223,85,170,51,7,13,3,328,34,86,18,4,4,0,160,23,57,22,7,3,0,107,36,51,20,9,5,3,117,611,957,370,95,154,32,2222
POA2217,24,30,30,11,10,4,103,9,4,4,0,3,0,15,11,9,11,0,5,0,29,3,7,3,0,4,0,21,15,19,14,4,3,3,49,10,19,18,0,8,3,62,26,31,15,4,13,0,93,34,27,19,6,10,4,105,35,45,15,8,12,0,115,37,51,21,4,9,3,136,17,35,4,4,6,5,75,68,128,42,8,16,7,267,20,54,18,4,5,0,99,17,54,19,3,11,0,107,48,96,27,4,7,3,182,70,175,66,12,11,0,337,36,83,31,6,4,0,158,33,71,32,4,10,0,146,25,44,22,8,6,3,109,536,984,402,92,155,41,2203
POA2218,20,21,22,3,3,3,75,8,0,3,0,0,0,13,11,4,7,3,0,0,28,6,8,11,0,0,0,26,9,11,3,3,8,0,36,6,17,3,4,3,0,38,13,20,18,4,7,0,70,18,20,16,3,11,3,72,18,33,11,4,11,0,74,23,37,17,5,6,0,96,18,33,14,0,3,0,67,43,79,26,10,14,0,164,21,29,11,0,6,0,64,9,30,9,4,0,0,58,26,55,13,3,7,0,109,60,94,23,10,6,3,204,16,53,17,0,6,0,87,18,24,13,0,4,0,56,10,13,18,6,5,0,52,370,586,242,68,107,19,1396
POA2219,15,15,8,3,3,5,50,3,0,3,0,6,0,19,4,3,0,0,0,0,11,0,0,3,0,0,0,6,3,4,3,4,0,0,24,18,6,8,3,3,0,35,11,22,9,0,0,3,44,8,20,6,5,8,4,51,16,18,9,3,4,0,53,18,18,5,4,8,0,50,8,20,3,3,4,0,33,38,55,25,9,12,0,136,18,23,11,4,0,0,60,7,27,3,0,3,0,40,28,34,12,7,11,4,103,55,110,34,12,10,4,219,35,70,25,4,4,0,132,18,79,24,7,0,0,123,14,31,16,0,0,3,60,308,556,211,68,75,29,1251
POA2220,57,50,42,7,26,7,196,13,5,7,6,6,0,36,14,17,7,4,5,0,42,11,13,11,0,3,0,27,23,21,20,3,5,0,75,24,39,29,5,16,0,109,34,36,29,0,16,0,111,44,48,33,3,22,0,151,32,51,27,8,24,3,132,28,71,28,12,9,5,153,34,51,22,3,0,3,116,89,152,68,21,23,4,367,28,29,15,0,13,3,86,25,44,19,3,6,3,106,29,66,39,7,17,0,161,84,160,78,15,14,7,366,28,99,34,6,7,7,179,29,63,39,7,9,3,139,30,48,33,5,17,0,134,647,1072,574,128,223,50,2681
POA2221,32,38,34,6,7,0,116,3,6,3,0,0,0,16,8,9,16,0,7,0,35,3,6,5,0,3,0,22,3,8,13,0,3,0,24,9,11,8,4,6,0,37,12,26,31,5,6,0,79,7,23,13,3,7,0,60,15,28,19,3,4,0,71,7,26,17,3,3,0,63,10,27,25,3,8,0,65,29,86,40,12,8,0,176,12,29,7,0,4,0,55,16,42,10,0,0,0,69,23,61,37,9,5,0,141,53,172,67,8,13,3,318,34,106,44,3,12,3,196,37,136,46,7,5,0,239,16,38,28,3,10,0,96,337,874,467,74,101,16,1869
POA2222,20,22,22,5,3,0,78,0,3,0,0,3,0,9,3,6,4,0,3,3,25,0,3,5,0,0,0,13,6,10,5,3,0,0,33,11,13,11,0,9,0,40,8,22,14,3,10,0,52,9,24,24,0,5,0,62,13,37,16,0,0,0,65,19,32,14,3,8,0,77,12,18,4,3,0,0,38,20,67,29,4,11,0,128,22,24,3,0,3,0,55,12,19,11,0,3,0,43,17,60,15,0,5,0,102,33,106,32,7,8,0,186,9,46,9,3,3,0,76,11,27,7,0,0,0,45,19,26,10,4,8,0,70,249,569,227,46,90,8,1193
POA2223,28,35,25,3,11,0,104,4,7,4,0,0,0,18,9,9,11,0,3,0,32,7,5,3,0,3,0,21,12,11,11,0,7,0,36,13,23,7,5,7,0,57,25,22,30,3,16,0,94,20,29,21,6,15,0,85,13,38,12,3,14,0,74,28,37,23,8,6,0,110,22,33,16,4,3,0,72,38,114,51,11,9,0,224,27,54,9,7,9,0,103,17,58,20,3,0,0,97,33,90,36,7,11,3,173,76,221,40,9,12,0,350,37,142,30,4,6,0,218,32,104,31,4,5,0,177,13,46,26,4,4,0,99,450,1073,398,73,129,5,2133
POA2224,24,15,15,4,5,3,57,6,6,3,4,0,0,16,3,6,3,0,4,0,17,3,7,10,0,0,0,19,3,8,8,0,3,0,24,8,10,15,0,6,0,33,16,24,20,3,3,0,68,11,20,20,0,0,0,54,10,19,12,3,3,0,55,11,28,15,7,6,0,62,8,27,13,7,3,0,49,22,63,29,5,6,0,127,6,19,8,3,6,0,45,16,21,7,8,3,0,51,27,63,31,0,4,0,133,66,193,48,17,11,0,330,38,87,36,0,3,0,169,41,91,42,3,3,3,184,13,40,20,3,8,0,85,332,743,346,67,88,12,1582
POA2225,7,4,5,3,3,0,23,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,8,9,3,9,0,3,0,21,4,8,7,0,0,0,18,3,14,8,0,0,0,23,14,12,12,0,0,0,39,5,10,10,0,4,0,25,3,14,8,0,3,0,26,4,10,3,0,0,0,22,3,43,11,4,0,0,62,3,19,3,0,0,0,33,9,22,4,0,0,0,32,6,45,12,4,0,0,72,34,149,21,4,0,0,205,12,71,18,3,3,0,102,9,54,7,0,0,0,71,6,22,10,3,0,0,41,116,507,151,27,23,3,828
POA2226,20,21,14,5,8,0,59,7,4,3,0,0,0,21,11,9,4,0,0,0,27,0,6,4,0,3,0,12,3,3,7,0,0,0,17,8,4,14,3,3,0,34,8,25,24,7,3,0,64,8,24,24,4,0,0,64,18,25,7,3,3,0,52,11,31,19,3,3,0,75,10,31,15,3,4,0,64,37,93,23,7,5,0,170,26,60,11,4,4,0,104,12,49,10,6,0,0,77,27,104,29,3,4,0,168,71,251,50,16,6,0,396,34,103,18,4,7,0,164,22,62,11,3,0,0,93,9,37,9,3,3,0,58,342,947,299,74,56,9,1727
POA2227,13,18,17,0,0,3,50,4,0,3,0,0,0,13,10,7,16,0,3,0,29,3,5,4,0,0,0,17,11,4,8,0,4,0,24,11,10,14,0,5,0,46,14,25,22,3,4,0,71,10,21,13,3,3,0,63,15,38,20,7,7,0,82,17,39,19,4,10,0,83,12,23,12,11,7,0,58,28,66,33,6,7,0,140,20,41,12,0,6,0,80,13,44,20,4,0,0,77,37,108,26,9,11,3,194,62,265,59,10,7,0,405,37,134,25,6,4,0,210,24,80,22,0,0,0,128,19,41,10,3,3,0,78,358,975,350,71,86,8,1846
POA2228,23,23,18,3,8,3,67,3,3,3,0,0,0,4,8,7,8,0,3,0,37,9,9,0,0,3,0,23,3,8,11,0,4,0,26,9,10,16,9,7,0,45,11,28,16,3,13,0,75,13,32,13,11,5,3,69,19,40,11,0,8,4,81,25,39,18,3,8,0,99,18,34,15,10,5,0,82,28,94,43,14,6,0,191,11,50,12,0,4,0,85,18,41,10,0,5,3,74,50,100,33,11,7,0,199,77,227,42,11,11,4,366,29,105,29,3,8,0,171,29,85,27,4,3,0,144,27,34,23,8,6,3,101,409,949,360,92,110,16,1938
POA2229,36,31,28,8,13,0,115,13,3,5,0,0,0,20,7,7,7,0,0,0,32,6,8,8,3,3,0,25,8,15,13,3,7,0,47,19,21,13,11,8,0,76,28,29,19,9,5,0,92,17,31,22,5,8,0,91,23,35,23,13,12,0,105,30,58,21,7,23,3,143,16,50,19,4,5,0,99,65,127,67,17,16,3,297,24,56,27,8,10,0,118,32,69,14,5,4,0,126,55,176,48,10,10,0,296,119,408,109,24,19,6,676,57,267,54,6,11,0,398,55,223,74,4,7,0,366,31,84,34,4,13,4,169,657,1698,616,130,172,25,3297
POA2230,46,22,34,3,3,0,109,7,3,4,0,3,0,15,25,11,15,0,4,0,55,9,3,7,0,0,3,29,17,6,12,5,4,0,47,33,19,14,3,9,0,75,31,36,31,4,6,0,101,50,30,25,5,12,0,133,33,29,19,6,10,0,102,50,47,21,11,9,0,138,34,38,8,0,3,3,86,87,91,58,3,17,0,253,34,43,12,0,3,0,97,33,60,14,3,0,0,106,79,112,38,7,14,0,248,137,238,73,17,18,3,491,61,151,53,9,8,0,282,62,205,63,13,11,3,354,31,55,34,4,5,0,134,860,1198,542,112,141,19,2866
POA2231,0,3,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,12,3,0,8,0,0,0,15,0,6,5,3,0,0,17,3,6,0,0,0,0,10,3,7,3,0,0,0,14,0,8,3,0,0,0,9,8,13,4,3,3,0,25,0,7,0,0,0,0,7,0,6,3,0,0,0,12,5,28,7,5,3,0,39,17,45,3,0,3,0,73,3,17,4,0,0,0,30,4,10,0,0,0,0,18,0,10,3,0,0,0,11,61,171,48,20,19,0,318
POA2232,40,30,33,7,4,3,127,10,5,3,0,0,0,22,13,10,18,0,7,0,54,12,10,3,0,9,0,36,12,27,15,3,14,0,72,26,38,27,3,8,3,107,38,44,26,3,15,0,119,45,59,47,11,19,3,175,39,90,34,8,9,3,182,57,108,32,15,26,0,233,46,89,26,16,12,3,182,93,192,74,30,20,4,418,50,123,20,6,13,3,209,39,112,21,4,9,0,186,103,269,49,20,17,3,453,179,546,110,32,17,3,883,71,178,43,7,7,0,312,23,90,19,5,8,0,149,25,80,28,6,0,3,144,913,2096,636,184,206,30,4066
POA2233,44,22,35,4,9,0,119,7,8,13,0,0,0,30,14,14,16,4,8,0,56,14,17,20,3,8,0,56,9,25,30,4,9,0,82,17,42,40,3,9,4,105,33,53,58,10,14,3,169,35,68,61,14,24,0,196,24,76,43,11,5,3,165,37,108,53,11,16,0,232,27,115,39,14,9,0,202,69,233,92,34,18,4,450,35,127,26,5,3,3,206,31,136,20,7,3,3,192,89,407,78,18,13,0,596,173,643,100,28,13,0,954,43,164,28,10,3,0,252,22,59,15,3,3,0,104,22,74,39,5,9,0,154,742,2395,806,188,174,30,4331
POA2234,48,46,57,5,12,0,162,8,6,24,0,9,0,44,12,13,25,3,14,0,66,16,21,22,3,3,0,65,20,34,33,4,10,0,97,19,27,38,4,19,3,112,39,47,75,6,24,3,186,39,57,62,9,9,0,178,28,76,27,6,27,0,158,36,85,56,5,26,0,213,31,75,37,3,11,0,154,77,196,101,19,30,0,416,29,92,35,12,7,0,181,24,91,39,11,11,3,174,78,239,93,12,22,0,442,152,517,166,19,36,0,887,62,208,71,8,10,3,369,45,101,59,3,7,0,213,36,82,62,6,8,4,197,796,1999,1060,147,277,20,4312
POA2250,90,48,46,16,15,10,217,26,13,21,3,9,0,67,53,24,45,8,16,3,148,36,16,26,7,22,4,110,73,61,49,18,22,3,227,83,86,78,25,42,3,316,106,124,84,30,46,0,393,138,225,108,49,60,4,575,149,272,112,44,46,10,634,189,399,127,64,71,0,854,160,322,105,28,28,4,654,232,480,184,56,54,9,1011,127,235,49,20,9,0,437,56,154,42,8,4,4,272,142,288,101,18,16,3,567,139,308,102,24,32,4,602,53,95,38,3,8,0,198,40,69,37,3,10,0,160,66,108,52,21,24,0,268,1955,3348,1406,426,513,65,7711
POA2251,55,21,25,3,19,0,125,20,8,11,4,0,0,40,35,8,25,0,7,0,79,20,12,18,0,7,0,61,24,33,42,4,10,0,123,37,35,42,5,18,0,144,41,64,60,12,10,0,194,60,81,54,22,22,0,242,49,97,68,13,22,0,251,66,146,74,23,33,0,346,64,142,36,20,20,0,280,110,271,98,28,33,0,538,55,146,40,8,6,0,251,30,120,35,12,9,0,204,79,270,60,15,20,0,444,101,270,96,22,14,3,501,30,78,26,13,3,0,160,23,42,18,3,0,0,91,44,70,44,9,14,0,183,933,1915,873,229,282,17,4249
POA2256,16,12,3,0,6,0,44,6,0,0,0,3,0,8,7,9,8,0,4,0,25,7,3,3,0,5,0,23,17,8,8,3,9,0,53,11,16,20,4,10,0,60,23,25,20,3,7,4,80,36,42,19,4,11,0,114,25,45,28,8,5,0,115,41,60,23,3,14,0,142,28,42,12,7,12,3,101,50,91,23,8,8,3,183,20,43,3,3,0,0,67,15,27,4,0,3,0,52,28,59,16,0,8,3,112,42,41,20,3,3,0,112,16,15,3,0,0,0,32,5,8,0,0,0,0,22,30,12,3,3,5,3,52,430,550,226,64,116,16,1399
POA2257,49,16,17,3,11,0,100,17,9,3,0,5,0,34,19,15,11,0,8,0,58,22,9,16,3,0,0,48,27,16,20,3,12,0,84,47,30,37,16,12,0,141,40,40,17,6,14,0,119,50,74,35,21,28,0,201,53,76,30,15,19,0,189,70,109,54,26,14,0,279,34,97,22,12,7,0,179,79,175,58,22,18,3,352,44,94,19,8,5,0,170,24,54,19,0,4,3,99,73,137,47,5,10,0,276,73,139,40,6,10,0,257,25,32,20,0,0,0,75,14,22,8,4,3,0,49,31,36,21,5,9,0,111,786,1168,472,156,210,21,2812
POA2258,6,8,4,0,0,0,18,7,5,3,0,3,0,18,5,4,0,0,0,0,12,7,0,0,0,3,0,11,10,7,4,0,0,0,18,10,11,7,0,5,0,24,9,19,9,3,5,0,44,14,12,8,9,7,0,51,12,22,17,5,3,0,61,12,29,15,5,3,0,67,12,26,5,3,0,0,46,23,34,21,9,0,0,86,10,20,4,0,0,0,32,10,12,4,0,3,0,32,12,24,11,0,0,0,46,11,38,15,4,4,0,64,8,7,8,0,0,0,28,4,7,3,0,0,0,15,8,14,11,0,3,0,34,188,290,134,38,44,7,700
POA2259,77,34,35,6,14,6,176,31,14,14,5,0,0,68,51,24,29,12,11,0,123,42,10,16,10,10,4,94,70,49,43,22,27,5,215,75,78,75,34,34,11,300,125,124,82,38,45,7,427,143,221,102,47,47,0,563,157,263,103,49,42,3,613,175,340,132,49,51,4,750,120,304,77,28,31,3,564,184,459,179,48,33,5,899,84,217,60,15,17,0,395,47,138,39,9,7,0,242,101,316,88,27,13,3,552,110,258,82,18,15,0,481,43,68,22,3,3,0,141,21,33,14,3,0,0,74,87,89,47,29,23,0,267,1745,3027,1245,448,426,53,6939
POA2260,43,26,21,0,7,0,94,13,8,0,0,3,0,27,19,15,10,0,8,0,49,22,10,6,0,8,0,40,21,13,14,3,4,0,58,24,28,24,3,8,0,88,30,38,32,4,13,0,119,43,44,31,8,15,0,144,32,73,32,13,9,0,165,39,90,40,11,13,0,193,28,57,28,7,9,0,128,71,172,60,12,15,0,322,21,87,15,7,5,0,139,27,80,16,8,0,0,138,59,175,53,9,13,3,319,93,281,65,14,13,0,469,41,83,30,11,3,0,160,32,51,20,3,0,0,109,17,40,31,3,6,0,99,679,1351,539,126,146,14,2852
