POA_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA2462,359,208,145,216,315,429,394,137,57,2263,0,0,0,0,0,0,3,0,0,11,11,27,20,16,22,35,31,11,3,176,3,0,0,0,3,6,3,4,0,24,0,3,3,3,0,3,4,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,8,0,0,0,0,0,0,0,0,0,0,16,30,18,23,30,53,50,20,10,237,16,30,23,25,27,53,54,21,10,245,376,238,160,234,342,479,442,158,65,2507
POA2463,1140,659,426,735,973,1190,1143,630,253,7154,3,0,0,3,3,5,0,0,0,15,21,31,36,31,23,59,57,31,17,311,0,0,7,0,3,20,52,7,0,83,10,10,10,9,16,25,16,7,0,99,0,0,0,0,0,0,10,4,0,19,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,3,0,0,0,3,31,43,44,42,47,100,145,53,17,524,31,43,45,45,48,107,152,54,17,538,1171,704,478,779,1021,1299,1293,681,269,7691
POA2464,843,451,472,571,742,1041,1159,713,299,6281,0,3,0,0,3,0,4,0,0,13,37,39,48,27,59,116,159,64,15,573,4,3,4,8,16,75,194,60,6,358,25,14,30,30,24,46,39,5,0,230,7,0,0,0,4,19,14,0,0,49,0,0,4,3,0,4,3,0,0,14,0,0,0,0,0,3,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0,0,42,0,0,0,0,0,0,0,0,0,0,72,62,90,75,108,279,428,130,23,1277,75,64,90,74,112,279,433,130,23,1286,918,521,564,646,850,1322,1590,844,319,7570
POA2465,41,36,33,25,39,49,42,19,4,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,12,0,3,3,3,0,0,3,0,0,12,41,37,37,27,39,50,49,14,4,291
POA2466,176,82,67,102,167,336,399,222,68,1620,0,0,0,0,0,0,0,0,0,0,6,0,7,4,7,35,95,31,5,194,0,0,0,0,0,15,44,23,3,95,4,6,3,7,14,25,29,6,0,94,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,12,4,11,13,18,85,178,63,8,401,12,4,11,13,18,85,183,63,8,400,189,84,80,116,183,420,580,281,83,2019
POA2469,519,329,200,333,590,874,615,229,71,3759,0,0,0,0,0,3,0,0,0,8,14,23,17,20,22,23,32,5,0,153,0,0,0,0,0,3,0,3,0,6,5,9,10,10,11,21,10,0,0,86,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,29,26,37,54,41,17,3,262,17,32,32,26,35,56,41,17,3,269,540,361,230,364,628,931,657,246,74,4024
POA2470,2978,1724,1328,1553,1848,1933,1663,1060,424,14507,11,14,3,4,0,0,8,3,0,44,66,80,47,52,45,68,46,32,11,440,3,3,5,0,0,6,10,0,0,30,8,17,15,7,14,9,3,3,0,88,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,103,70,61,63,90,61,40,11,572,88,113,77,63,62,85,67,40,11,620,3066,1838,1402,1614,1911,2017,1736,1100,434,15128
POA2471,494,262,180,328,324,368,269,135,52,2410,3,0,0,0,0,3,0,0,0,10,12,13,12,5,10,16,3,3,3,78,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,15,5,11,21,6,6,6,95,15,15,17,5,13,17,11,9,6,108,508,276,194,330,344,389,281,139,56,2516
POA2472,336,169,153,209,253,276,205,120,24,1737,0,0,0,0,0,0,0,0,0,0,0,3,13,3,4,12,0,0,0,38,0,0,0,0,0,0,3,0,0,8,0,0,3,0,3,5,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,3,8,19,8,0,0,63,3,4,15,3,8,19,8,0,0,61,335,178,168,210,262,290,212,127,20,1804
POA2473,437,267,212,293,358,500,444,290,111,2908,0,0,0,0,0,0,0,0,0,5,14,12,17,17,20,77,93,36,4,271,0,0,0,0,4,30,91,58,5,188,12,10,18,4,5,40,27,3,0,121,0,0,0,0,0,5,17,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,11,0,0,0,0,0,0,0,0,0,0,25,21,37,19,31,153,226,98,10,625,25,25,36,19,31,159,226,103,10,628,460,286,249,316,387,655,677,388,116,3538
POA2474,1014,574,442,567,880,1158,789,409,176,6019,4,5,0,4,4,3,0,0,0,25,17,25,16,25,31,38,25,4,3,189,5,0,0,6,0,0,3,0,0,17,3,3,10,7,13,11,6,6,0,58,0,0,0,0,0,3,0,0,3,4,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,28,31,31,35,44,54,33,13,3,277,29,35,30,45,53,59,36,16,3,304,1045,609,473,609,935,1219,823,425,187,6316
POA2475,67,21,16,43,48,69,59,28,13,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,3,0,24,0,6,0,3,3,0,3,3,0,25,65,28,24,45,53,69,60,31,16,383
POA2476,119,74,44,80,112,128,109,64,22,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,12,0,0,0,0,3,0,0,3,0,3,7,3,3,3,4,12,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,5,12,13,7,3,3,53,9,3,3,5,12,13,7,3,3,53,129,78,45,80,123,142,117,63,23,806
POA2477,2163,1153,876,1274,1604,1778,1474,863,446,11625,0,0,4,0,0,3,0,3,0,13,39,36,54,41,47,50,47,18,10,337,0,0,3,0,4,9,6,0,0,16,4,5,16,9,4,18,5,0,3,64,0,0,3,0,0,6,0,0,0,6,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,45,48,70,46,56,76,60,24,13,437,42,49,74,50,61,84,60,26,13,453,2204,1199,953,1323,1662,1858,1536,887,453,12083
POA2478,4381,2464,2363,3026,3658,4027,3490,2103,1225,26721,3,3,7,4,4,4,9,5,3,49,101,114,117,115,125,190,216,96,49,1117,6,14,16,5,5,65,81,31,5,230,11,38,31,31,43,54,60,4,3,283,4,0,0,0,0,16,19,7,0,51,0,3,3,3,0,8,9,0,0,19,0,0,3,0,0,9,17,9,0,33,0,0,0,3,0,0,4,0,0,8,0,0,0,0,0,13,5,0,0,26,0,0,0,0,0,0,0,0,0,0,122,172,166,159,185,341,411,147,57,1764,126,177,179,159,185,349,423,154,61,1813,4507,2637,2540,3184,3844,4375,3909,2258,1286,28539
POA2479,843,379,368,613,741,760,453,195,107,4458,0,0,3,0,0,0,3,0,0,11,15,17,20,18,16,18,24,6,6,135,0,0,3,3,7,11,3,0,0,39,3,4,10,10,6,3,11,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,28,29,32,34,38,5,12,216,19,26,36,30,31,37,40,10,12,229,862,402,403,639,774,796,493,209,115,4693
POA2480,7776,4984,4152,5061,6098,6587,4315,2189,1103,42270,20,7,12,9,7,14,3,5,4,83,189,309,276,178,183,214,195,112,62,1728,6,16,20,11,15,23,14,4,0,101,22,75,92,50,51,54,28,8,0,393,0,9,5,0,5,0,13,4,4,32,0,0,0,0,3,9,3,0,0,16,0,3,0,0,0,3,10,3,0,21,0,0,5,3,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,226,413,398,245,257,309,266,132,65,2304,244,420,409,254,266,324,270,143,70,2393,8016,5404,4564,5314,6367,6911,4585,2329,1169,44659
POA2481,1674,987,1546,1585,1611,1802,1067,394,223,10899,3,6,9,5,3,3,0,0,0,31,66,86,142,103,138,156,106,36,22,861,55,23,47,81,36,85,114,29,5,468,30,22,78,46,37,61,34,3,5,327,7,4,13,5,23,17,32,3,4,102,3,9,6,0,6,3,4,0,0,36,0,4,5,0,8,3,13,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,167,152,293,244,243,327,299,78,42,1839,170,158,294,249,244,326,303,78,42,1864,1845,1149,1844,1831,1854,2132,1369,473,260,12764
POA2482,1121,487,465,763,969,1054,684,246,144,5940,0,0,0,0,0,4,0,3,0,14,18,26,44,37,35,53,26,4,3,238,6,0,4,3,4,3,12,5,0,41,3,9,5,10,5,15,9,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,39,53,51,51,68,43,11,7,345,26,39,49,56,49,71,43,15,7,352,1148,529,516,818,1015,1128,727,261,149,6298
POA2483,1753,957,878,1348,1579,1732,1083,475,195,9997,0,6,4,0,5,4,0,0,0,20,25,41,57,36,47,82,63,21,5,382,4,10,3,6,11,32,89,27,3,185,14,17,28,27,27,35,36,17,0,207,3,0,3,0,5,3,7,0,0,19,9,3,0,0,0,13,0,0,0,27,0,0,3,0,3,18,11,0,0,38,0,0,0,0,0,3,0,0,0,10,3,0,0,3,0,4,3,5,0,21,0,0,0,0,0,0,0,0,0,0,54,68,94,76,95,184,218,74,12,887,59,78,99,78,106,186,219,74,15,908,1813,1034,970,1425,1686,1916,1304,551,206,10906
POA2484,3334,1771,1498,1990,2651,3057,2047,1077,512,17940,17,3,6,0,0,10,7,3,4,44,46,75,64,61,75,76,77,28,19,521,9,5,11,10,14,13,21,9,0,96,29,45,50,36,44,58,30,6,7,290,0,0,0,0,3,6,9,0,0,21,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,6,3,3,4,0,0,0,0,0,0,10,0,0,0,0,4,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,79,129,131,113,143,165,146,49,28,977,98,130,137,117,141,170,152,46,31,1019,3432,1900,1634,2103,2795,3227,2207,1128,544,18962
POA2485,1646,1210,1355,1306,1545,2000,2139,1579,894,13684,5,3,3,0,0,0,0,0,5,20,33,70,78,86,95,99,133,102,45,744,8,4,10,7,24,36,77,57,21,246,27,29,36,41,52,88,75,38,11,407,0,0,0,0,0,13,31,26,0,65,0,0,0,0,3,3,8,3,0,24,0,0,0,0,5,8,16,16,8,53,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,4,5,0,22,0,0,0,0,0,0,0,0,0,0,66,103,127,144,187,258,348,248,82,1568,66,106,136,141,187,258,347,255,84,1591,1717,1313,1490,1455,1735,2261,2484,1830,981,15267
POA2486,4889,3141,2560,3139,3699,4035,4181,2980,1375,29998,4,4,0,0,3,6,10,6,3,35,92,89,84,57,78,133,200,86,26,847,7,3,7,7,18,38,164,70,10,310,52,65,53,43,48,45,47,13,10,376,0,0,0,0,3,10,32,26,4,77,0,3,0,3,0,7,8,0,0,26,0,0,0,0,5,10,22,15,3,61,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,144,170,152,119,147,238,476,213,51,1712,146,172,151,118,153,247,482,219,50,1746,5038,3314,2709,3260,3852,4282,4671,3199,1432,31751
POA2487,2404,1203,1120,1652,1737,1835,1512,845,355,12655,0,0,0,3,3,10,0,5,0,18,32,46,70,40,48,106,124,57,9,525,7,0,12,8,15,53,153,75,13,334,39,31,57,58,70,72,70,17,0,419,0,0,0,3,4,3,26,12,0,41,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,12,0,3,24,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,16,3,0,23,0,0,0,0,0,0,0,0,0,0,79,85,141,110,142,250,395,163,22,1374,82,85,141,114,142,254,395,161,22,1393,2479,1288,1259,1761,1876,2094,1911,1004,375,14048
POA2488,647,315,294,423,488,509,231,135,45,3087,0,0,0,0,0,0,0,0,0,0,14,12,10,13,13,22,12,8,0,106,0,0,3,0,0,17,54,15,0,91,3,12,3,5,14,18,14,0,0,76,10,0,4,0,3,4,5,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,21,21,34,66,91,26,0,300,25,29,21,21,40,66,91,26,0,301,669,341,313,443,528,576,317,157,49,3390
POA2489,1613,551,624,989,788,878,937,443,191,7013,0,0,0,0,0,3,3,0,0,6,22,20,19,22,15,29,57,22,3,209,9,0,3,4,5,14,41,17,0,96,15,67,4,14,14,34,32,8,0,188,0,0,0,0,3,0,3,4,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,12,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,51,89,30,43,42,90,137,56,3,538,47,89,30,43,41,90,144,56,9,540,1662,635,655,1029,826,968,1082,498,199,7551
POA2490,118,65,70,71,94,110,67,28,5,628,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,3,14,0,0,0,0,0,0,0,0,0,7,3,0,0,0,4,0,3,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,7,11,3,0,3,35,3,9,0,0,6,11,3,0,3,33,119,66,76,76,99,115,70,27,6,660
POA2500,5145,7843,6889,4475,4143,3843,3059,2132,934,38459,3,15,7,0,8,7,4,3,0,51,144,546,417,217,231,181,191,160,98,2178,0,13,47,12,11,13,11,5,0,116,3,16,24,15,18,17,6,3,0,105,0,0,4,11,4,4,8,0,0,31,0,0,8,7,7,4,0,0,0,27,0,0,3,0,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,3,3,18,23,10,10,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,149,596,525,272,286,229,222,171,94,2546,153,609,537,272,290,235,226,173,99,2596,5294,8449,7420,4749,4431,4083,3285,2304,1036,41055
POA2502,2341,1374,1478,1437,1515,1349,1130,968,319,11909,3,4,0,0,9,3,3,3,7,25,40,72,61,55,48,39,31,33,12,389,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,5,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,72,64,53,52,45,33,37,12,417,40,76,68,51,61,46,39,41,19,439,2384,1448,1542,1488,1570,1398,1169,1006,341,12345
POA2505,804,549,582,580,673,646,430,377,167,4811,0,0,0,0,3,0,0,3,0,8,31,24,34,25,23,27,11,10,0,178,0,0,0,0,0,0,0,3,0,5,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,36,25,23,27,10,6,0,188,31,20,38,28,26,28,8,8,0,195,840,575,618,607,698,674,438,391,167,5012
POA2506,1400,926,916,841,981,997,615,476,164,7324,0,0,3,0,0,0,0,4,0,12,33,39,46,25,19,21,15,10,3,203,0,3,0,4,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,11,3,0,0,3,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,43,48,34,18,25,11,10,3,226,41,40,51,34,18,25,11,10,3,237,1438,973,964,872,1005,1027,631,485,167,7559
POA2508,1893,1092,898,1298,1349,1056,573,258,126,8540,3,0,0,3,0,0,3,0,0,15,21,30,39,20,30,14,6,16,6,179,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,40,20,30,17,9,16,6,195,26,37,41,23,32,17,16,16,6,213,1922,1130,938,1320,1383,1073,580,275,135,8750
POA2515,2204,1096,960,1497,1595,1515,954,427,182,10435,3,0,4,0,0,0,0,0,0,12,24,28,34,18,32,35,43,29,32,281,4,0,3,8,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,38,39,20,38,43,46,28,32,320,35,35,45,27,38,44,47,28,36,330,2240,1132,1006,1524,1629,1557,1006,453,217,10764
POA2516,1342,690,586,869,882,694,415,207,88,5774,0,0,0,3,0,0,0,0,3,6,26,24,35,23,15,23,15,27,35,226,0,0,0,0,0,7,4,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,22,37,26,15,32,23,33,35,245,23,22,42,28,15,32,24,31,36,255,1366,716,623,899,896,727,436,237,125,6025
POA2517,2698,1454,1381,1812,1774,1613,1213,804,384,13142,0,3,0,3,0,0,0,0,0,15,50,53,63,42,31,31,21,16,11,310,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,50,55,67,42,33,37,25,15,11,328,52,57,67,47,31,37,28,15,12,340,2747,1509,1447,1856,1808,1647,1243,821,401,13483
POA2518,3230,2221,2125,2340,2483,2296,1668,1190,652,18211,0,0,0,0,0,0,0,3,0,14,64,99,97,62,53,52,50,16,9,523,0,0,3,0,0,3,9,0,0,19,0,0,0,3,0,5,3,0,0,15,0,0,0,4,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,69,99,104,74,63,85,63,19,14,595,69,104,101,80,66,83,63,25,15,603,3304,2325,2226,2416,2550,2386,1735,1210,667,18810
POA2519,2838,2193,1998,2054,2133,1883,1568,1079,425,16172,0,3,5,0,0,0,3,0,0,16,41,93,78,36,43,44,32,19,5,389,0,8,0,0,3,0,0,0,0,15,0,0,5,0,4,3,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,41,106,89,45,56,47,38,21,5,442,47,111,92,45,56,50,39,19,8,461,2882,2297,2091,2098,2190,1930,1610,1097,430,16626
POA2522,0,265,23,3,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,85,0,83,0,0,0,0,0,0,0,85,0,346,25,3,0,0,0,0,0,376
